rid,CPC011_A375_6H:BRD-K86003836-001-06-3:10,CPC011_A549_6H:BRD-K86003836-001-06-3:10,CPC011_A549_24H:BRD-K86003836-001-06-3:10,CPC011_HA1E_6H:BRD-K86003836-001-06-3:10,CPC011_HT29_6H:BRD-K86003836-001-06-3:10,CPC011_MCF7_6H:BRD-K86003836-001-06-3:10,CPC011_MCF7_24H:BRD-K86003836-001-06-3:10,CPC011_PC3_6H:BRD-K86003836-001-06-3:10,CPC011_PC3_24H:BRD-K86003836-001-06-3:10,CPC011_VCAP_6H:BRD-K86003836-001-06-3:10,CPC011_VCAP_24H:BRD-K86003836-001-06-3:10,CPD003_MCF7_6H:BRD-K86003836-001-05-5:10,CPD003_MCF7_24H:BRD-K86003836-001-05-5:10,CPD003_PC3_6H:BRD-K86003836-001-05-5:10,CPD003_PC3_24H:BRD-K86003836-001-05-5:10
5720,0.0745489448309,0.737477064133,-2.83959579468,0.520349979401,-0.244059324265,-0.255750000477,-0.916200041771,0.195752024651,-1.34510695934,-0.428368508816,-1.96539020538,0.968950033188,-0.0718798562884,0.959515929222,-1.09330010414
466,-0.268571138382,1.46544361115,-1.15039873123,0.708799958229,0.24095082283,-0.00185000151396,-0.440050035715,0.816472530365,-0.462489366531,0.239005625248,-0.573834776878,1.13335001469,-0.502821922302,-0.0227537453175,-0.436049997807
6009,-0.362153112888,0.497229844332,0.333660423756,0.338000029325,0.0989262461662,0.277949988842,0.332300007343,1.1502699852,0.291521579027,-0.0275253094733,0.414602071047,0.678650021553,1.27790355682,0.475115299225,1.66000008583
2309,0.238699421287,-1.39363491535,-0.962945818901,-2.07170009613,0.819311499596,-0.270349979401,-0.69194996357,-0.155260711908,0.570715904236,3.6908364296,0.540268301964,0.15815000236,-1.87914407253,0.127575218678,0.00385001301765
387,-0.0168973729014,0.0750544294715,-1.51133275032,-0.171749994159,-0.304601490498,-0.152350008488,-0.788650035858,-0.257573544979,-0.406240284443,0.448283791542,0.296588718891,-0.21875,-0.728028059006,0.616591215134,-0.686849951744
3553,-1.04540348053,-0.408960103989,1.54159021378,-0.369750022888,-0.280999064445,-0.388300031424,-0.302900016308,-1.21771550179,-2.59182548523,-0.424979805946,0.0224224925041,-2.60809993744,0.0918780118227,-2.18441939354,-3.32999992371
427,-0.565876483917,0.354401260614,0.757208347321,0.382899999619,-1.29785561562,-0.476400017738,-0.439850002527,-0.348611801863,0.864470124245,-0.045416906476,1.29853761196,-1.1358499527,-0.34101781249,0.979215681553,0.711749970913
5898,-0.535297632217,-0.00292281806469,0.71337223053,0.39234995842,0.719889342785,-0.0267499983311,0.806200027466,0.00483337324113,0.78979820013,-3.93909072876,1.44580709934,-0.127499997616,1.05588293076,-0.128513485193,1.38610005379
23365,-0.2765006423,-0.285877794027,0.186735004187,0.0605499967933,0.68315333128,-0.192299991846,-0.808699965477,0.531245112419,1.16200935841,-1.26996445656,-1.69200527668,-0.540099978447,0.208892822266,-0.178276285529,0.12705001235
6657,-1.26222777367,-0.877636194229,-0.119819626212,-0.605650007725,-0.161082819104,-0.416450023651,-0.458900004625,-0.460596978664,-0.43445622921,-0.21756157279,-0.453552573919,-2.35085010529,0.122351825237,-0.790039300919,-1.10054993629
5054,-0.0651811212301,1.75620472431,1.55974876881,1.37475001812,0.0563551411033,0.216850012541,0.86109995842,0.501726329327,-0.098799020052,-0.380694657564,0.136951118708,-0.472549974918,0.440142989159,1.04884755611,-0.757900059223
3108,-0.766342163086,-0.287649154663,0.429765254259,0.746199965477,-0.372467309237,-1.41404998302,-1.02674996853,0.139357954264,0.055704716593,0.0842793956399,-0.097591586411,0.790050029755,1.37597990036,-0.642583966255,-0.859799981117
