rid,DOS030_VCAP_6H:BRD-K19689423-001-01-1:5.01,DOS030_VCAP_24H:BRD-K19689423-001-01-1:5.01,DOS034_A375_24H:BRD-K19689423-001-01-1:5.01,DOS034_A549_24H:BRD-K19689423-001-01-1:5.01,DOS034_HT29_24H:BRD-K19689423-001-01-1:5.01,DOS034_MCF7_24H:BRD-K19689423-001-01-1:5.01,DOS034_PC3_24H:BRD-K19689423-001-01-1:5.01
5720,0.705781161785,-0.0303583815694,0.0727500021458,-0.382741212845,-0.564400017262,-0.282547533512,-0.749276161194
466,-0.539491653442,-0.417042464018,0.872449994087,-1.22729897499,-0.625400006771,0.273288547993,-0.571970939636
6009,-0.641307651997,-1.56682312489,0.462849974632,-0.929012298584,-1.16380000114,-1.75866568089,-0.706811785698
2309,1.41981005669,-0.349728256464,0.248800009489,-0.255903273821,-0.203999996185,0.0770274698734,-0.0764914378524
387,-0.256723463535,-0.889138162136,0.0861500203609,0.617903709412,-0.209300011396,-0.264114737511,-0.0544066727161
3553,0.0799281001091,0.438384354115,0.345449984074,-0.483718425035,0.807950019836,-0.864132344723,-0.321476757526
427,-0.527328908443,-0.223186403513,-1.10490000248,-0.297742336988,0.689049959183,-0.270152360201,4.06032180786
5898,0.322892695665,-4.70013332367,0.20324999094,-0.682261884212,-1.97105002403,0.355053186417,0.226977556944
23365,-0.062673330307,-0.965091347694,0.573300004005,-0.553653657436,0.201549991965,-0.271415144205,-0.176059424877
6657,-0.577629446983,0.300350815058,-0.0329000018537,0.0189947336912,0.738150000572,0.334150254726,0.157212898135
5054,-0.516156852245,0.254566460848,-1.95799994469,-0.688929378986,0.742049992085,-5.23689699173,1.20786595345
3108,-0.585588693619,0.296643972397,0.132250010967,0.160323143005,-0.507149994373,-0.234431117773,-0.0781194865704
1950,-0.448180377483,0.984570920467,-0.646699965,-0.66413038969,1.05715000629,-0.327523171902,-0.0306414216757
351,-0.0979414358735,0.109495341778,-0.701700031757,-0.909454762936,2.30830001831,-1.07365012169,-0.722185850143
4846,-1.27207589149,0.172616302967,-0.265949994326,-4.24736642838,0.556250035763,-0.0273145139217,-0.407450139523
1452,0.263626366854,-0.885940253735,-0.617100000381,0.37181404233,0.0284000039101,0.780193507671,1.09215962887
4776,-0.701215744019,0.319245755672,-0.311749994755,-0.672709524632,0.633400022984,-0.324344754219,0.368833005428
6908,0.955890774727,-0.64038848877,0.823300004005,-0.343300700188,-0.575899958611,0.036407738924,-0.282886773348
672,0.897867798805,-0.234664350748,0.98884999752,-1.50276696682,-0.136649996042,0.762310862541,-0.166040793061
5710,-0.0383599549532,0.15236762166,0.236000001431,0.871425807476,-1.65084993839,1.33420264721,0.855270445347
2115,-0.298337161541,-0.286044448614,0.613649964333,-0.27700445056,0.512300014496,-0.655769228935,0.826079428196
7015,-0.668685495853,0.0739781633019,0.829900026321,0.780947208405,0.894900023937,-0.544713139534,0.714763641357
8726,0.947069227695,-0.329573899508,0.246149986982,2.50490760803,-0.705550014973,0.218839555979,-0.311852097511
2185,-0.772155284882,0.70448577404,-0.0323500037193,-0.506856024265,0.823249995708,-0.295943617821,0.176754564047
3315,-0.519797861576,-0.0968500524759,0.508850038052,-0.00966665148735,-0.449400007725,0.476421296597,-0.350375622511
5289,-0.0469913445413,-0.176213949919,-0.0678499937057,-0.451416194439,0.661249995232,-0.0432277917862,-0.0176508426666
868,0.281078964472,0.38150832057,-0.31299996376,-0.813988506794,0.304000020027,-0.821376383305,0.164620995522
1677,0.679362118244,1.02035295963,0.334650009871,-0.978069007397,0.780600011349,0.0683298557997,0.0440956503153
7043,0.297592550516,0.811420798302,0.203600019217,-0.973843693733,0.0317000001669,0.410376757383,0.906374931335
