rid,CPD002_MCF7_24H:BRD-K55375480-236-03-0:10,CPD002_MCF7_6H:BRD-K55375480-236-03-0:10,CPD002_PC3_6H:BRD-K55375480-236-03-0:10,CPD002_PC3_24H:BRD-K55375480-236-03-0:10
5720,-0.391551196575,-0.242401227355,-0.314564019442,-1.13566279411
466,-0.256319850683,-0.691348493099,0.527799367905,-0.445590168238
6009,-0.321440219879,-0.0792452767491,-0.105081439018,0.43212211132
2309,1.24453401566,-0.0558010935783,2.66978788376,3.57834291458
387,0.0210303664207,0.823469460011,0.21051903069,-0.503324329853
3553,-0.875383138657,0.0591942369938,-1.33013033867,0.923922657967
427,1.07080066204,-0.844357192516,-0.470995932817,0.153967350721
5898,-2.77273702621,0.0712044090033,-3.01238203049,-0.524740457535
23365,0.419762820005,0.743006467819,-0.816532969475,-0.174772113562
6657,-0.739810883999,0.178773701191,-0.144798129797,-0.81350594759
5054,-1.6302729845,-0.353816181421,-0.156898617744,0.56476777792
3108,-0.410694956779,-0.299197554588,-0.574935793877,0.128601953387
1950,0.639498591423,0.530035078526,0.195712864399,0.275338560343
351,0.369659602642,-0.284462273121,-0.123110480607,-0.242128908634
4846,0.283384472132,0.90785074234,-1.18125069141,-0.41515058279
1452,-1.18416047096,-0.650001764297,0.271735519171,0.451298773289
4776,-1.04790449142,0.515994369984,-0.52923810482,-0.180454790592
6908,0.981684029102,1.11818516254,1.22701692581,-0.256028801203
672,-0.838632106781,-0.684090971947,0.583566427231,-1.21991324425
5710,0.704135537148,-0.400647670031,0.200345933437,-0.118576228619
2115,-0.359791278839,0.915290653706,-1.08442401886,-0.531848669052
7015,-0.429349720478,-0.253964036703,-0.545102953911,-1.07339882851
8726,-2.45369625092,-0.602253615856,0.12577393651,-0.964751005173
2185,-0.645541667938,0.130311787128,-0.35603043437,-0.909520566463
3315,0.378710031509,-0.28078982234,0.207987263799,-2.06744790077
5289,0.307421952486,1.49876904488,0.121603131294,-0.202710837126
868,-2.49313163757,-0.154529005289,0.720247685909,3.8760573864
1677,0.872786521912,4.65126514435,1.30285143852,-0.873174250126
7043,-1.13546550274,0.980468511581,-0.225630581379,-1.23451006413
5613,-1.25933969021,0.794293403625,-0.490769118071,-0.823799192905
595,-0.867444872856,0.882104277611,-0.50486946106,-0.454127252102
4793,1.85820960999,4.66621875763,2.77686929703,-0.56113755703
2736,1.6647452116,-0.389354407787,0.506279885769,-0.746962428093
5290,-0.105923876166,1.17544913292,0.316001206636,-0.307082891464
6194,-0.75262773037,-0.98980897665,-1.23691797256,0.235439613461
1676,-2.19414234161,-0.632726788521,-0.830810308456,-1.95469975471
23512,-2.22071552277,-0.319115310907,-0.335997074842,-0.0957967340946
148022,-1.02930426598,0.348575502634,-0.427873253822,-0.199109971523
1906,-1.81146800518,1.29808557034,-0.481953561306,-0.291584163904
8878,0.438976407051,0.664237678051,1.71226716042,2.78033280373
3091,-1.54971718788,0.48315051198,-1.11227798462,-1.06972074509
5743,0.210485339165,-0.840061903,5.74814891815,-0.522875249386
5321,-1.33160817623,0.848045408726,0.05201369524,-1.18972325325
4144,0.990951299667,-0.947836458683,-0.378859579563,-0.740817368031
1981,0.305916458368,-0.226498812437,1.11462426186,0.0835864394903
695,0.759659230709,0.360551714897,-0.107665598392,-0.394913733006
10398,-0.508315265179,1.58449530602,-0.859489440918,-1.38304543495
5708,0.934565126896,0.111650019884,1.39406371117,-4.46893596649
1213,1.37925469875,0.862607359886,0.686830639839,1.3574334383
226,1.0641272068,0.188126653433,-0.791981935501,-0.431236773729
6777,0.549894750118,-0.563070416451,-0.200067728758,0.663708686829
2113,-0.151001006365,0.988734602928,-0.621680736542,0.545254290104
3329,0.548954188824,-0.068301178515,0.875547289848,-1.69832253456
1050,0.199580699205,-1.18570697308,-0.500247836113,-2.03591108322
9491,-0.525711596012,0.588858306408,-0.346501797438,-1.03149116039
22926,-0.891966581345,0.349881619215,0.048433214426,-0.113608837128
5899,1.88010168076,-0.90360814333,1.69047129154,0.44420593977
5467,-0.207849487662,1.06756067276,-0.709314465523,0.843632698059
6774,-1.37300539017,-0.394362449646,-0.563213169575,0.057865485549
1788,-0.222102880478,-0.488653063774,-0.755824804306,-1.12051236629
5921,-0.780147254467,2.59125304222,-0.642196655273,-0.174378633499
5721,0.77183675766,-1.61586976051,-0.146835654974,0.346650362015
2263,0.715281188488,-0.17590457201,0.284582525492,-0.484136074781
808,0.747960746288,-3.9086368084,0.331115692854,-0.110241137445
30001,1.13935756683,0.179036527872,0.708990216255,1.87332642078
348,1.44530344009,0.0443115979433,0.321438014507,0.0980896055698
30849,0.279124319553,0.152022138238,1.42086040974,-0.574412345886
1454,-0.0752292871475,0.122383512557,-0.471585631371,0.332995444536
6500,-1.74064278603,-0.294375061989,-0.566650569439,-0.409727632999
5627,-0.212986037135,5.9078040123,6.25930118561,1.72392392159
5715,0.487456232309,-0.85860645771,-0.381606817245,0.0204805359244
4791,5.77178239822,6.01019048691,6.09115695953,1.63582396507
56924,3.0163731575,-0.31129348278,0.897244572639,0.540202200413
2690,-1.31938672066,0.682626843452,2.52110004425,1.45999908447
1019,1.30435204506,-0.848175466061,-0.962700068951,0.187807798386
51422,1.00716257095,0.130252912641,-0.559643626213,0.409801453352
5788,-0.296832352877,0.275504797697,-0.393918097019,-0.821990728378
6709,0.597525477409,-0.393692702055,-0.0490317344666,-0.257816672325
1277,2.24038958549,-0.660670161247,0.569506883621,0.185234636068
993,0.0649560466409,-0.626064062119,-0.414361089468,-2.78984761238
7157,-0.195817768574,-0.16048052907,-0.580527186394,1.60192751884
1958,0.150937318802,0.388254404068,-0.916976749897,-0.560467898846
4582,-0.744014799595,-1.06036198139,0.318799346685,2.76672816277
9212,-1.01224923134,1.87167263031,-0.742433607578,-2.04692149162
8440,-0.657438933849,-0.074904859066,0.0211725383997,0.0632254257798
6790,0.105514407158,-0.688984751701,-0.230224490166,-1.10640490055
8851,-0.254218578339,1.16550254822,-0.18402209878,-0.0732531547546
2534,0.444383054972,-0.312668889761,0.727895379066,-1.30059885979
4893,0.258383691311,1.49779748917,-0.506948292255,0.318177759647
665,-0.295573890209,0.45345467329,0.311299085617,3.90824985504
4313,-0.261021494865,0.352015733719,-0.949992001057,-0.245986938477
1022,2.11970973015,1.25578963757,1.06230211258,1.0550801754
5880,-0.208474114537,2.72301149368,0.366393446922,0.393254339695
3162,0.59361410141,-0.539089083672,2.94259691238,4.72020196915
1282,0.146877124906,0.355569064617,-1.0225673914,-2.62664222717
3383,1.41525554657,-0.0193581581116,6.79242801666,5.42030620575
727,-0.471250772476,5.65109539032,2.77425265312,-0.296891957521
4792,0.247705101967,-0.473906159401,0.287337094545,3.36717057228
4794,0.115006506443,0.381552070379,-0.567707300186,-0.2937053442
902,0.140137061477,0.340528428555,-0.954399883747,0.283845841885
8091,-0.0168451294303,0.207554221153,0.414292961359,0.546243786812
3486,1.69331800938,0.557012438774,-0.173695266247,0.983835935593
10818,-0.934637665749,0.0971541255713,-0.377447098494,-0.305408865213
3454,-0.56494897604,-0.0527338609099,-0.499631464481,-1.1150841713
4282,0.200996235013,0.120390683413,0.15621419251,0.630946040154
1605,1.15645670891,-0.0480791032314,0.815384030342,-0.223463907838
10644,0.108526945114,0.868300616741,0.517316699028,0.883918821812
2065,-1.23344480991,-1.27177119255,0.595511972904,0.809652507305
8321,0.0931865572929,0.652291297913,-0.302082657814,-0.450904458761
8503,-0.311106443405,0.787897229195,-0.61952483654,-0.450051158667
7027,-0.335921645164,0.63689571619,-1.41141915321,-0.916014552116
6850,-2.14261031151,0.160708829761,-0.71632194519,-0.38199287653
1978,0.23833283782,-0.879337489605,-0.298416674137,1.97048282623
896,0.0302721261978,-1.60354781151,-1.39434230328,-1.16785049438
5777,-0.257482469082,-0.096405044198,0.563722372055,-0.290135443211
1846,4.34910058975,1.75525641441,-0.838688075542,-1.09157395363
5925,-1.91264379025,-1.11176073551,-0.527827203274,-0.137173205614
142,2.01424336433,0.628966093063,-0.133647292852,-1.66387569904
1021,3.80143761635,3.01381802559,6.93607902527,0.0694090723991
5699,-0.610857307911,-2.53128576279,-0.673830688,-1.61717915535
8061,2.7528886795,1.17247271538,-0.36819088459,0.927470445633
1870,-2.1987555027,-0.168403327465,-0.143056690693,-0.49508151412
