rid,CPC020_A375_6H:BRD-K11905747-002-02-4:10,CPC020_A549_6H:BRD-K11905747-002-02-4:10,CPC020_HA1E_6H:BRD-K11905747-002-02-4:10,CPC020_HCC515_6H:BRD-K11905747-002-02-4:10,CPC020_HT29_6H:BRD-K11905747-002-02-4:10,CPC020_MCF7_6H:BRD-K11905747-002-02-4:10,CPC020_MCF7_24H:BRD-K11905747-002-02-4:10,CPC020_PC3_6H:BRD-K11905747-002-02-4:10,CPC020_PC3_24H:BRD-K11905747-002-02-4:10,CPC020_VCAP_6H:BRD-K11905747-002-02-4:10,CPC020_VCAP_24H:BRD-K11905747-002-02-4:10,CPD003_MCF7_6H:BRD-K11905747-300-06-3:10,CPD003_MCF7_24H:BRD-K11905747-300-06-3:10,CPD003_PC3_6H:BRD-K11905747-300-06-3:10,CPD003_PC3_24H:BRD-K11905747-300-06-3:10
4776,-0.452181458473,-0.468800008297,-0.710687637329,0.412950009108,0.677607893944,-0.317126870155,0.240168586373,0.234758138657,-0.382078766823,-0.756556153297,-0.0409671142697,0.314649999142,0.156878992915,-0.537069439888,0.538150012493
6908,0.893576681614,0.316799998283,-0.142733246088,-0.141899988055,-0.625293493271,0.679796278477,0.429628551006,-0.176611959934,1.10165333748,0.055494941771,0.672215998173,-0.602550029755,-0.932289004326,0.998184084892,-0.673849999905
672,-0.221083462238,-0.179099977016,0.543260931969,0.115799993277,-0.97852730751,-0.244836032391,0.106807798147,-0.344500184059,-0.461328208447,-0.371697664261,0.79483371973,-0.30324998498,-0.26908159256,2.70088624954,0.703900039196
5710,0.360376477242,0.357650011778,-0.121716231108,0.310599982738,-0.854952454567,-0.588118493557,-0.0605408884585,0.520302355289,0.319586217403,0.0848133116961,-0.209360420704,0.440400034189,0.764148592949,1.12202358246,-1.10725009441
2115,0.270155996084,0.417599976063,0.010693974793,0.0709000229836,0.909175217152,0.138607114553,0.236773401499,0.772211074829,-0.926145374775,-0.0442221686244,-0.676507413387,0.412999987602,1.00119280815,-0.60862827301,-1.52869999409
7015,-0.2351744771,-0.627900004387,-0.561661422253,0.294400036335,0.520592987537,-0.000958055257797,0.508293628693,0.644570469856,0.0385747104883,-0.101306982338,-0.175799623132,0.67484998703,0.295735836029,-1.5736913681,-0.356199979782
8726,0.833938777447,0.157100006938,0.731381475925,0.300050020218,-0.328559309244,-0.0390896201134,-0.661755383015,0.968623936176,-1.30502903461,0.133154183626,0.203444600105,0.721549987793,-0.937824487686,1.00821995735,0.32824999094
2185,-0.640246927738,-0.392399996519,-0.598360776901,-0.42334997654,0.846858382225,-0.352047890425,0.280559957027,0.632434368134,0.13156992197,-0.442439466715,-0.2637591362,0.114500001073,0.663654088974,-1.77897262573,-0.146950006485
3315,0.14614456892,-0.568549990654,-0.877810716629,-0.473800003529,-0.771976232529,-0.000515185296535,0.183339178562,0.332330942154,0.531847655773,0.634719669819,0.108388885856,0.252950012684,-1.16464841366,0.882678210735,0.730100035667
5289,0.387260735035,-0.619350016117,-0.430012106895,-0.278999984264,0.903902649879,-2.74097967148,0.446123719215,0.533978581429,0.732945561409,-0.203465759754,1.11035084724,0.283199995756,-0.360271185637,-0.398598611355,-0.0600000023842
868,0.876547336578,0.0571499913931,0.918098270893,-0.243649989367,0.67643725872,0.838529586792,-1.05140197277,0.449693828821,0.169742435217,-0.067565664649,0.875800549984,0.13124999404,1.54519748688,-0.470079362392,0.319550007582
1677,-0.265410423279,-0.323300004005,-0.0614077113569,-0.661900043488,0.248778119683,0.0282870791852,0.0589264556766,0.345519036055,-0.30675432086,0.110964164138,-0.455903530121,1.58124995232,0.427240759134,0.445016086102,0.0231499988586
7043,-0.58955514431,-0.0238000005484,0.174880191684,0.486650019884,1.14933156967,0.0934942141175,0.101255252957,0.325284808874,0.078868329525,-0.200077801943,0.217997521162,0.928049981594,-0.450597077608,-0.368988096714,-0.351850003004
5613,-0.546820759773,-0.811999976635,-0.0507342331111,-0.117750003934,1.22015690804,-0.121819168329,0.168505594134,0.489669650793,-0.69027286768,-0.118837848306,-1.03263545036,0.373250007629,0.207452610135,-0.705664515495,-0.668850004673
595,0.260455816984,0.829300045967,0.11935248971,-0.41939997673,-0.281848996878,0.459026038647,0.418927550316,0.394292265177,0.641253590584,-0.259218364954,0.622528910637,-1.04149997234,0.463074088097,1.08952009678,0.67735004425
4793,0.00089106708765,-0.723699986935,-0.706475317478,-0.369749993086,-0.213574558496,0.387084305286,0.264842748642,-0.377777993679,0.453220695257,0.422854721546,0.210563957691,-0.907199978828,-0.164075538516,2.29904913902,-1.24670004845
2736,-0.461753696203,0.192299991846,-0.57024282217,0.0365500003099,1.16203165054,-0.528963506222,1.87819719315,0.533387899399,-0.197576612234,-0.359149158001,0.0075403614901,1.56089997292,0.107124686241,-1.4020345211,-0.59065002203
5290,-1.10369062424,-0.153200000525,0.0908660292625,0.441899985075,0.818495035172,-0.429119795561,-0.0671011731029,-0.367351472378,-0.368831455708,-0.0375291593373,-0.509772241116,2.39194989204,0.140275642276,-1.00623369217,0.363900005817
6194,-0.0125865433365,-0.00065000000177,0.000426768354373,0.0,0.248563379049,0.625795483589,-0.134759545326,0.603347122669,-0.452366292477,-0.043475151062,-0.127646386623,0.37144997716,-0.708370268345,-1.29046022892,-0.107800006866
1676,-0.615620672703,-0.476549983025,0.0486766919494,0.198299989104,0.848102211952,-0.444056987762,0.366256833076,-0.0646198689938,-0.435410618782,-0.659570157528,-0.191704779863,-1.62830007076,-0.0728617161512,-2.47533106804,0.0130000002682
23512,-0.204507306218,0.172899991274,0.434537917376,0.445700019598,-0.586406111717,0.571685791016,-0.157137051225,-0.084262624383,0.00959442555904,0.648533642292,0.820912837982,0.184749990702,0.649603545666,0.41818150878,-1.21825003624
148022,0.29092592001,-0.119850002229,5.5234131813,-0.86259996891,0.661144733429,0.787658751011,0.122611016035,0.146132916212,0.718481063843,-0.526822149754,0.679660022259,0.27064999938,0.242709547281,0.496793359518,0.87750005722
1906,-0.288245111704,0.762800037861,-0.327602893114,0.307400017977,0.748545587063,0.0895538330078,0.25911423564,0.042978964746,-0.189481168985,-0.468533426523,-0.385591268539,0.509949982166,0.390463680029,-1.92366886139,-0.436999976635
8878,0.22531747818,0.240999996662,-0.00507628917694,-0.504599988461,-0.178994178772,0.484235435724,0.291037946939,0.17189002037,0.472227305174,0.0269342344254,0.690775334835,-0.401399999857,0.150144636631,0.965297579765,0.442050009966
3091,-0.50336509943,0.623549997807,0.712332844734,0.0682999938726,0.115194194019,0.538679361343,0.381333857775,-0.640719652176,-1.42194271088,-0.611157417297,-0.421286702156,0.426649987698,0.815844416618,-0.953550517559,-1.10150003433
5743,-0.211063504219,-0.155900001526,-0.146777868271,0.659549951553,-1.02267169952,-1.08503699303,-0.0256690084934,1.24695312977,0.290486961603,-0.294508337975,-0.186063453555,8.84930038452,0.12868116796,1.3293170929,0.420849978924
5321,-0.777884840965,-0.936250030994,-0.00345170497894,-0.60414993763,0.0662229433656,-0.229175329208,0.25550070405,-0.46719917655,-0.538886070251,-0.63138115406,-0.111410759389,0.874350011349,0.525305688381,-1.43927800655,-0.298450022936
4144,0.847107887268,1.61799991131,-0.662476539612,0.357349991798,-0.599599480629,-0.52618688345,0.615313887596,-0.260703027248,0.369556307793,0.0328232645988,0.192852139473,-0.0635000020266,0.306564718485,-0.460338622332,-0.581950008869
1981,-0.338169902563,0.274149984121,0.322617143393,-0.987949967384,-0.167846336961,-0.200776427984,0.573944091797,-0.293180406094,0.807062745094,1.43194377422,-0.0827371478081,-1.89724993706,-0.0736957639456,-1.09286272526,1.19900000095
695,-0.26501005888,-0.30910000205,-0.543812572956,0.041349992156,0.848192572594,0.462420225143,0.667309761047,0.157358303666,-0.099114023149,-0.345289826393,-0.0925126224756,0.210949987173,-0.480134606361,0.498716503382,0.916849970818
10398,0.725789189339,-0.254449993372,0.00161987543106,0.783900022507,1.10617160797,-0.19956740737,0.710048913956,0.243971019983,0.560057044029,-0.314465522766,0.360047340393,-0.0614000111818,0.386971861124,-0.0519076064229,-2.90865015984
5708,-0.349286139011,0.447150021791,-0.287482142448,-0.021099999547,1.14208865166,-0.225755408406,-0.20045825839,0.258311063051,0.833672404289,-0.466881394386,-0.0273035503924,0.0789999961853,0.747536063194,0.699047029018,0.131850004196
1213,0.29073125124,0.0391499996185,-0.0954065397382,0.0570499897003,0.0988508760929,0.149222701788,-0.66992855072,-0.0798670724034,0.163437783718,0.457871377468,0.0506359003484,0.277199983597,0.419157713652,1.29440927505,0.48609995842
226,-0.107602573931,0.148550003767,-1.89439427853,-1.17285001278,-1.19397962093,0.556622624397,0.47496214509,0.178683593869,0.277025341988,0.699590146542,0.409569740295,-0.0154500007629,0.0188878905028,0.295623362064,0.518050014973
6777,-0.259728401899,-0.55134999752,0.413491010666,0.855999946594,-0.674611926079,-0.147131934762,0.27517285943,0.215945765376,0.17975628376,-0.171245336533,0.137136623263,0.162800014019,0.064257055521,-0.49211409688,-0.0155499875546
2113,-0.233715876937,-0.74430000782,0.368956685066,-0.660049974918,1.17461562157,-0.57595539093,0.641424834728,0.635832369328,0.410548985004,-0.961628973484,-0.0825470089912,0.29129999876,0.524500906467,-1.09118366241,-0.454350024462
3329,0.804605960846,0.0226000100374,0.0711176097393,0.238399997354,-0.497098624706,0.644322514534,0.159285083413,-0.392968386412,0.81862282753,0.712318480015,1.05494761467,-1.07155001163,0.108229450881,-0.0537743270397,0.172700017691
1050,-0.311234563589,0.103899985552,-0.263278156519,-0.337249994278,-0.333995729685,0.497539401054,0.882471740246,-0.908020794392,1.2280818224,0.871713936329,0.209544748068,-1.12024998665,0.253044217825,3.98452234268,-0.404599994421
9491,-0.378250986338,-0.504949986935,-0.903490006924,-0.199849963188,0.550217688084,0.181987941265,0.153158932924,-0.378502160311,0.159074082971,-0.232615053654,0.210938334465,-0.224900007248,0.0106533877552,-1.22072601318,-0.594349980354
22926,0.0514175146818,-0.0709999799728,-0.148982405663,-0.253100007772,-0.312843978405,-1.43422365189,-0.652086734772,0.637064814568,0.946846544743,-0.525969266891,0.435366123915,0.133749991655,-1.33070254326,-0.182197242975,0.433600008488
5899,-0.223203256726,-1.20315003395,0.254273831844,0.128150001168,-0.365982174873,0.728789508343,-0.232479169965,0.660504519939,0.43072873354,0.110297694802,-0.0172336660326,0.565800070763,0.579652369022,1.05181336403,0.0228499770164
5467,-0.394401669502,-0.408299982548,6.11888170242,0.0345499813557,0.794145524502,-0.926655292511,-0.105681926012,-0.979181528091,-0.210978910327,-0.137370631099,-0.471760600805,0.136050000787,0.467948764563,-0.0013355538249,1.92449998856
6774,-0.58986133337,0.292349994183,0.404264271259,0.503199994564,1.1644282341,-0.323926270008,0.127404406667,-0.638297557831,-0.251696765423,-0.187481284142,0.0828273892403,-0.147799998522,0.0808240994811,0.0856821835041,0.117150001228
1788,-0.453705728054,0.176849991083,-0.236895695329,0.38844999671,0.972477078438,-0.450910568237,0.0330917313695,0.41458261013,-0.436651617289,-0.349257558584,-0.305547773838,0.153549998999,0.421500504017,-0.817143440247,-0.0702999979258
5921,0.430007666349,0.0881499648094,0.163345992565,-0.557850003242,-0.606620788574,0.0420924499631,-0.0288893580437,0.734854400158,0.812960505486,0.695671737194,0.133496999741,4.96770000458,-0.164892584085,0.728541195393,1.90019989014
5721,-0.459568321705,0.4184499681,0.223288550973,-1.02559995651,-1.04478681087,-4.33826446533,0.0934757590294,-0.143466353416,0.934720277786,0.0271276980639,0.453439772129,-0.491750001907,-0.111797362566,-1.62765920162,0.018700003624
2263,-0.693944096565,-0.48195001483,0.419483214617,-0.00870001316071,0.246976882219,-0.362635433674,-0.504249453545,-0.328218132257,-0.584534823895,-0.915161252022,0.342976599932,-0.686450004578,-0.169661194086,2.70943117142,-0.492349982262
808,-0.350596785545,-0.340149998665,-0.651608526707,0.523649990559,0.438128858805,-0.522813081741,0.313809961081,-0.543009459972,-0.216129660606,-0.262624710798,0.122793786228,0.0132500082254,0.232050046325,-0.597877144814,0.663299977779
30001,0.407825767994,0.119599997997,0.398040652275,-1.01234996319,-0.637244105339,0.139782294631,0.324520856142,-0.307055324316,0.50457918644,0.512179195881,0.638256549835,0.0955999940634,0.467826217413,0.915332913399,0.291999995708
348,-0.224871024489,-0.404249995947,-0.512913525105,-0.1929500103,0.315294802189,-0.405246466398,-0.240743130445,0.681883096695,0.158120602369,0.0550025515258,-0.44791841507,-0.109199985862,-0.341914832592,-0.487877249718,-0.173799991608
30849,0.503576636314,-0.237599998713,0.037867821753,-0.823750019073,-0.0633282884955,-0.208575233817,-0.797724723816,0.0768017172813,1.1191931963,-0.150132909417,0.837441861629,-0.434549987316,-0.454053461552,1.15102541447,1.1547999382
1454,0.50480645895,0.495949983597,-0.00957953371108,0.251300007105,0.0827928185463,0.437696486712,0.271622717381,0.389123082161,-0.0673564299941,1.90877366066,0.0601072236896,0.397550016642,-0.240067437291,-0.213918894529,-0.342449963093
6500,0.0129335522652,0.347299993038,0.487269580364,0.0486000180244,-0.846632182598,0.497219741344,-0.663486838341,0.635676920414,0.718495547771,-0.038873642683,0.669943630695,1.76390004158,-1.14063513279,0.322346061468,1.26664996147
5627,0.222359791398,0.590950012207,-0.319033235312,-0.226249992847,-0.720378696918,0.015191718936,-0.702781498432,-0.264832407236,0.561164975166,0.454678535461,-0.48082664609,-0.337249994278,0.627107620239,2.42478084564,0.499400019646
5715,0.263321697712,0.817200005054,-0.470348060131,-0.451000005007,-0.734856128693,1.11322641373,0.456797719002,0.331711232662,0.880235552788,0.783043026924,0.354305356741,-0.470149993896,0.310707628727,0.997750580311,1.24769997597
4791,-0.739589333534,-0.108800001442,-0.833154141903,0.29240000248,0.44392901659,-1.13352012634,0.138400167227,0.653324127197,0.273852229118,-1.06617450714,0.307552605867,4.12849998474,1.24519562721,-1.50546693802,-1.00839996338
56924,-0.926970243454,-1.08415007591,0.392371326685,-1.00800001621,-1.23899841309,0.154800862074,-0.384222507477,0.124387137592,0.307967662811,0.601716756821,0.640749275684,-0.604499995708,0.234863072634,0.830342292786,-0.269800007343
2690,2.47568798065,1.17859995365,-0.635180592537,-0.287349998951,-0.117853350937,0.665044724941,-0.228982716799,1.0076315403,-0.640573263168,0.631090939045,-0.684460163116,3.56420016289,0.0745666921139,3.62830972672,-1.51745009422
1019,0.617065191269,-0.30814999342,0.350226759911,-0.862300038338,-0.995733082294,0.270561188459,-0.410168796778,-1.31721436977,-2.04858112335,0.104117691517,-0.352508723736,0.0930999815464,-0.0978634655476,0.837481975555,-0.169900000095
51422,-0.256875544786,-0.190300002694,0.284132748842,-0.193250000477,-0.934850096703,-0.425247192383,-0.0881604701281,0.163563191891,-0.0229442864656,-0.557495117188,-0.361037433147,-0.547150015831,-1.00422728062,-0.112663887441,-0.123799994588
5788,-0.825610101223,-0.48115003109,-0.211019709706,0.851449966431,0.968876481056,-0.397412896156,0.0522788316011,0.191491514444,-0.0586087405682,-0.347399264574,-0.149511739612,-0.617699980736,0.442437320948,-1.23864126205,-0.894550025463
6709,0.538184821606,-0.21770003438,0.0314845070243,-1.06585001945,-0.258678108454,-0.170981422067,0.102413706481,-0.0628764480352,0.287610411644,0.0306829921901,0.0852477252483,-0.680999994278,0.533290684223,0.734668552876,0.974799990654
1277,-0.460628628731,-0.227099999785,-1.44640803337,1.27620005608,-0.629395723343,-0.341252803802,0.455099970102,-0.960837602615,-0.00573325157166,-0.0125769488513,-0.197427615523,-0.995450019836,1.66841638088,1.81387329102,0.201600015163
993,0.580106556416,0.00375000014901,-0.464679956436,0.557749986649,-0.538597345352,-0.148988753557,-0.197842776775,-0.44072830677,0.669912040234,-0.0385971739888,0.856279432774,-0.215149998665,-0.0680925622582,0.107925340533,-0.197800040245
7157,0.317217290401,-0.936350047588,-2.66199588776,0.453250020742,0.619367361069,0.279592037201,-0.332832872868,3.62106156349,0.313095510006,0.355997353792,0.494157195091,-0.596499979496,0.888765454292,2.0663793087,-0.57800000906
1958,-0.11654227972,0.308050006628,-0.431862831116,0.216800004244,-0.437061578035,0.208983138204,0.0916967988014,0.319922864437,-0.301490068436,0.10616055131,0.0521899871528,-0.622799992561,-0.371626675129,6.74847984314,-1.62255001068
4582,0.0885310992599,-0.494899988174,-0.0423899292946,-0.392599999905,0.614093542099,0.0173933506012,0.21919311583,-0.248456686735,0.356751799583,-0.0841964334249,-0.377832859755,-1.10745000839,0.117262661457,-0.489782273769,-0.246199995279
9212,0.28692561388,0.780900001526,0.748124718666,-0.518899977207,1.52728426456,0.430316597223,0.952824294567,0.86457490921,0.239217370749,-0.407605111599,0.293917536736,0.245849996805,0.333977907896,-0.411927938461,-0.244000002742
8440,-0.110040359199,0.293250024319,0.962940454483,-0.894000053406,-0.153572618961,0.0172386132181,0.351374417543,-0.765533685684,-1.39745211601,0.736824393272,-0.452631473541,-0.295300006866,0.0975189656019,0.0346624553204,-0.903550028801
6790,0.228388279676,0.269849985838,0.710228025913,0.556100010872,-0.534413933754,0.747460603714,0.307333648205,0.517759561539,0.685897886753,-0.129625365138,0.184642329812,0.399349987507,-0.212303161621,0.475341141224,0.288599997759
8851,0.605706632137,-0.645349979401,0.168690919876,-0.261750012636,0.862528383732,0.12055939436,0.846386432648,-0.775029182434,-0.054596722126,0.613345265388,0.394647747278,5.0,-0.227195352316,-0.0647966936231,-0.123150020838
2534,-0.256291806698,-0.257550001144,0.150502234697,0.773599982262,2.18530702591,-0.25178065896,-0.718790471554,-0.408544957638,0.411757111549,0.291257232428,-0.0961398407817,-0.38844999671,0.0535388290882,-0.151275351644,-0.53250002861
4893,-0.117845833302,-0.45995002985,-0.0233741998672,-0.562799990177,-0.514216244221,0.961121559143,0.278096973896,0.128332838416,0.238085761666,-0.741519510746,-0.212389528751,0.311850011349,-0.335200488567,-0.80683195591,-0.474150002003
665,0.48728209734,0.0121500007808,-0.0838960111141,-0.396800011396,-0.579628288746,0.932730317116,-0.684613764286,0.418563365936,0.604403734207,0.289465755224,-0.241871401668,-0.314700007439,-0.521702647209,0.686664998531,0.786900043488
4313,-0.0442995019257,-0.396600008011,0.348126024008,-0.136099994183,1.05179595947,-0.81157207489,0.0921419039369,-0.175641581416,-1.0391433239,-0.883199572563,-0.115850672126,-0.123349994421,0.258906185627,-1.13999998569,0.00975000113249
1022,0.033662289381,-0.166350007057,0.838031291962,-0.818799972534,-1.31327867508,-0.135914623737,-0.243673235178,0.249041706324,-0.0277730971575,-0.547763824463,0.173571288586,0.305550009012,-0.428579181433,0.437573492527,0.159349992871
5880,-2.25968766212,0.328500002623,-0.255285441875,-0.106300003827,-0.0916463434696,0.258713424206,-0.136117443442,-0.199205860496,0.837656140327,0.332798391581,0.668885469437,0.134399995208,-0.212846979499,-0.479259133339,0.608850002289
3162,-0.106668174267,0.550050020218,-0.286568254232,-0.53409999609,-0.818558096886,0.178953364491,-0.825729131699,-0.683547019958,0.779668927193,0.173967704177,-0.0200541671365,-0.767449975014,-0.945017933846,0.351258069277,-0.222900003195
1282,-0.12252163887,0.393749982119,1.1031897068,-0.412349998951,0.708085000515,-1.21039748192,0.604999363422,-0.570091068745,0.082654312253,-0.940167367458,0.351836562157,-0.263949990273,0.686958193779,-1.35469269753,1.00380003452
3383,-1.27617609501,0.43440002203,-0.45232796669,0.0406500101089,0.221642509103,-0.190989375114,-0.388223946095,0.184172138572,-0.492998570204,0.673778474331,-0.637676000595,0.172499999404,-0.114714235067,3.5223596096,0.567750036716
727,-0.466265082359,0.487049996853,-0.505795359612,-0.830900013447,0.434524178505,0.0161632820964,2.05840587616,0.332950770855,0.484788089991,0.244232177734,-0.266534864902,0.027999997139,0.329163789749,-1.06681799889,-0.828800022602
4792,0.0280517563224,-0.16115000844,0.0724656134844,0.210649996996,-0.62363910675,-0.130252018571,0.786732077599,-0.200165405869,0.381463438272,0.195380419493,0.497767776251,-0.215549990535,0.221136301756,0.558950543404,0.271899998188
4794,-0.478200435638,0.447649985552,-0.363225996494,0.129999995232,1.1668087244,-0.168848007917,0.556359410286,0.797420501709,0.352245867252,-0.218407183886,-0.706069946289,0.138149991632,-0.0840603485703,-1.75917577744,-0.489849984646
902,0.238857537508,0.184699997306,-0.588454306126,0.378499984741,0.165547132492,-0.3776011765,0.35743188858,-0.432917714119,-0.920781970024,-0.410139977932,-0.269450217485,0.743499994278,-0.604484260082,0.872135639191,-0.87055003643
8091,0.519401609898,-0.290549993515,-0.436525374651,-0.563549995422,-0.185357943177,-0.137618720531,0.446027576923,-0.266684323549,-0.11969807744,0.618919253349,0.340622484684,-0.3492000103,1.20928657055,-0.163194715977,-0.485700011253
3486,0.273563355207,0.302100002766,0.548701047897,0.11060000211,0.586365759373,-0.13205255568,0.0860881209373,0.821338236332,1.00714230537,0.491056352854,0.209170401096,0.684000015259,-0.484795600176,0.516061842442,0.639050006866
10818,-0.508845686913,-0.284600019455,-0.333502411842,-0.651950001717,1.30757021904,0.000506625976413,0.0895757824183,1.20176053047,0.205353945494,0.225213959813,-0.13684438169,3.60545015335,0.32309153676,-1.21323263645,-1.17540001869
3454,-0.839279174805,-0.18694999814,-0.285647690296,0.108200013638,0.611111164093,-0.658864438534,0.413853943348,-0.324929445982,-0.417430520058,-0.506675064564,-0.652144670486,1.24094998837,0.196584314108,-1.00644946098,1.40614998341
4282,1.15690207481,-0.654500007629,0.0764437019825,-0.0236000008881,-0.943748354912,-1.39493393898,-0.505349516869,-0.00495109381154,-0.435638725758,-0.0242765247822,0.590047419071,-0.219949990511,-0.553329110146,0.173882499337,-0.806850016117
1605,-0.148078083992,0.147100001574,-0.0266046673059,-0.149749994278,-0.586065232754,0.460727989674,0.675279855728,-0.167150378227,0.451945960522,0.424607098103,0.455982416868,-0.190400004387,-0.98794990778,0.523457229137,0.00650000572205
10644,0.760797202587,0.0664499998093,-0.649067640305,0.403699994087,0.287338793278,0.0991212576628,0.562874376774,-1.97218620777,0.440801411867,0.0335157141089,-0.508103787899,-0.919800043106,0.81818395853,-0.754653692245,-0.122599959373
2065,0.00178284943104,-0.861949980259,-0.978741168976,-0.214599996805,-0.316932231188,-0.0927585661411,-0.17179018259,0.336440742016,-1.10915327072,0.787799477577,-0.719659030437,1.05320000648,0.0562993064523,0.0972310379148,0.089300006628
8321,-0.177393823862,-0.418099999428,0.00588354468346,0.500500023365,0.67852973938,0.821803033352,0.331471592188,-0.0302046872675,0.206494390965,-0.0314721763134,-0.522330880165,-0.0673500001431,-0.240327373147,-1.03940463066,-1.50714993477
8503,-0.00699716806412,-0.394400000572,-0.291491746902,-0.617600023746,0.0619908496737,-0.281609177589,0.658247828484,0.625953435898,0.109931923449,-0.256315082312,0.266170442104,0.120250016451,1.06539487839,-0.281306356192,1.09879994392
7027,0.634606361389,-0.147799998522,-0.0407364144921,-0.39310002327,-0.551056981087,0.23809351027,0.571710407734,0.445627361536,0.895843625069,-0.0957760959864,0.322613626719,-0.950900018215,-0.366524666548,0.312204301357,-0.389600008726
6850,-0.427724719048,-0.661149978638,-0.425407916307,0.378949999809,-0.00744707137346,0.453272998333,0.14857006073,0.904872119427,-0.219747453928,-0.188433691859,-0.163293451071,-0.265300005674,1.29063308239,-0.44335731864,0.435550004244
