rid,ERG010_VCAP_6H:BRD-K74647590-001-01-8:10,ERG010_VCAP_24H:BRD-K74647590-001-01-8:10,ERG017_VCAP_24H:BRD-K74647590:10,ERG017_VCAP_24H:BRD-K74647590:3.33,ERG017_VCAP_24H:BRD-K74647590:1.11,ERG017_VCAP_24H:BRD-K74647590:0.37
5720,0.323700010777,0.0723776072264,3.01980018616,0.501532077789,-0.33277925849,-0.103312969208
466,1.22379994392,-0.195485860109,-2.22764992714,-1.83855676651,-2.64686632156,-2.52281904221
6009,0.287099987268,-0.453037202358,-0.295649975538,0.153880730271,-0.272524833679,0.0195766091347
2309,-0.0699000060558,-0.110212668777,0.670300006866,-0.727218747139,-0.764447569847,-0.0718095228076
387,-0.30370002985,0.109151780605,0.591300010681,-0.806191086769,-0.218375533819,0.220902681351
3553,-0.29730001092,0.733328461647,0.835800051689,0.847231447697,1.1722881794,1.86009120941
427,0.984149992466,-0.0983822345734,-2.08619999886,-1.24114334583,-1.11399006844,-1.74360799789
5898,0.553499996662,0.100897438824,0.58109998703,0.954639554024,0.253733992577,0.5694642663
23365,0.855350017548,0.134715795517,-0.0612500011921,-0.29281193018,-0.662832736969,0.827103972435
6657,-0.791199982166,-0.45082038641,0.853600025177,0.918753862381,1.30996739864,0.808177113533
5054,0.635399997234,0.466424614191,1.8085000515,0.551939606667,0.681137859821,0.729047775269
3108,0.734449982643,-0.382530510426,2.06025004387,-0.281909763813,1.74930620193,0.956008076668
1950,-0.459850013256,-0.151782214642,0.334049999714,0.283361256123,0.496395736933,1.25095105171
351,-0.337249994278,-0.294127523899,0.337249994278,0.715955972672,0.402688890696,0.190918207169
4846,0.475499987602,-0.574137210846,1.19354999065,-0.44840323925,1.61440658569,3.34807753563
1452,0.348649978638,0.395949929953,0.891650021076,0.0652204528451,-0.963195264339,-0.85218924284
4776,-0.558799982071,0.397409141064,1.11914992332,0.985253751278,1.23989021778,1.48794388771
6908,1.1047000885,-0.197551459074,-0.920000076294,-0.747876048088,-0.628507614136,-0.785865306854
672,0.368700027466,0.770858287811,-2.25259995461,-0.310431003571,-1.08492875099,-1.14663481712
5710,0.921599984169,0.313595235348,0.402700006962,-0.130507707596,-0.662674605846,-0.887062132359
2115,0.14304998517,-0.312075793743,-0.306299984455,0.79804110527,0.94618755579,1.9881541729
7015,-0.825200021267,-0.60126543045,0.785250008106,0.922533512115,1.61575710773,1.4455974102
8726,0.26139998436,0.52380156517,-0.545000016689,-0.579193472862,-1.16823494434,-1.0538892746
2185,-0.265349984169,-0.961388707161,1.1128000021,1.17838549614,1.67084288597,0.744970202446
3315,-0.0858500003815,-0.0858871638775,1.53470003605,0.916323721409,2.32761716843,2.23202943802
5289,0.32800000906,-1.12015402317,1.54364991188,0.923983216286,1.47354578972,2.02306413651
868,-0.807100057602,-0.0996939837933,0.584749996662,0.455741047859,0.816957712173,2.47676587105
1677,-0.563400030136,-0.853726089001,1.55225002766,1.10202133656,1.63112032413,0.846771001816
7043,0.88094997406,0.771026909351,1.67919993401,0.803159952164,1.02645123005,2.34259271622
5613,-0.474350035191,-0.216373130679,1.15980005264,0.862283229828,1.32903635502,1.66841578484
595,0.959349989891,0.0278130546212,-0.417850017548,-0.830085992813,-0.90958404541,-1.1570353508
4793,0.610100030899,-0.503593683243,1.87930011749,1.30362868309,0.961415231228,0.478735327721
2736,-0.274900019169,-0.457424730062,1.51055002213,0.893251478672,1.01877045631,2.07835555077
5290,-0.314749985933,0.222535073757,0.328749984503,0.881098806858,0.798180639744,0.402474611998
6194,0.0,-0.531472206116,0.174799978733,-0.697607696056,-0.626468479633,0.306310713291
1676,-0.537899971008,0.830806851387,1.34525001049,1.23715937138,1.21643137932,1.72541320324
23512,1.04719996452,0.309778004885,-1.06354999542,-1.22667622566,-1.18955779076,-1.53477501869
148022,2.31634998322,-0.585867345333,2.04585003853,-0.0647524148226,1.46990334988,0.75075262785
1906,-0.597399950027,-1.15316045284,0.804149985313,1.05358088017,1.34185957909,1.44136071205
8878,1.36664998531,-0.395930886269,0.753050029278,-0.909557640553,-0.174621805549,-0.3214417696
3091,0.366950005293,0.276056408882,0.698350012302,-0.63369178772,-0.180785283446,-0.651502847672
5743,0.867499947548,0.0342232659459,1.61494994164,1.20981931686,0.909761846066,1.51963639259
5321,-0.702649950981,0.0127977728844,0.620800018311,1.13831079006,1.22385263443,1.3831448555
4144,-0.6957000494,0.0471895933151,0.239250004292,-0.580822527409,-0.458785027266,-1.62023317814
1981,-0.368550002575,1.03867697716,-0.161900013685,-0.601193845272,0.530241012573,-0.440075844526
695,-0.263099998236,0.385835319757,-0.272899985313,-1.02105665207,-0.37578612566,0.128832370043
10398,-0.715199947357,-0.597529053688,1.04110002518,1.02025139332,1.376298666,0.913147807121
5708,0.131549999118,-1.21599876881,0.458849996328,0.4456564188,0.615074515343,0.667273521423
1213,0.570899963379,-0.084591165185,-0.284850001335,-0.462287515402,-0.991471767426,-0.867169380188
226,0.226600021124,-0.231717437506,-0.0929000079632,-0.571506023407,0.00240462832153,-1.17225217819
6777,-0.269999980927,-0.234909981489,0.314099997282,-0.46678981185,-0.122503951192,1.09986257553
2113,-0.275249987841,-0.966733276844,1.01839995384,0.893175005913,0.849024176598,1.51747345924
3329,0.424349993467,0.632146775723,-0.549450039864,-0.116348728538,-0.616117835045,-0.953009068966
1050,0.581350028515,0.352953612804,-0.797549962997,-0.974048733711,-0.676930904388,-0.621091842651
9491,-0.336499989033,-0.125842899084,0.907799959183,0.644224345684,1.1164983511,1.25565516949
22926,-0.950549960136,-0.229718193412,-0.071349978447,-0.197071045637,-0.268196165562,0.596172332764
5899,-0.0515499971807,-0.477928906679,0.614350020885,0.98336815834,0.284658312798,0.700397968292
5467,-0.427000015974,-0.0383879095316,2.63890004158,0.932398319244,1.00908696651,2.64362168312
6774,0.0435000061989,0.306304037571,-0.97855001688,-0.695254981518,-1.14149284363,0.00736749172211
1788,-0.471249997616,-0.487685680389,1.13359999657,1.47489619255,1.47084033489,1.52796578407
5921,0.733600020409,0.206474244595,1.15369999409,-0.709406077862,-0.304033219814,0.491318255663
5721,-0.529600024223,-0.261009216309,-0.824649989605,-1.03117704391,-0.329027175903,-0.0773709118366
2263,-0.991850018501,0.184666857123,0.629899978638,0.770853579044,0.682364761829,1.3982475996
808,-0.358500033617,1.10093224049,1.09640002251,1.24002897739,1.53256177902,1.55800759792
30001,-0.0213000029325,-0.422972857952,-0.527549982071,-0.0716992169619,-0.237372472882,0.131882160902
348,-0.696449995041,-0.634438514709,1.04285001755,0.595532059669,1.68430995941,1.09740149975
30849,0.501299977303,0.503279447556,-0.672699987888,0.194151207805,0.631377398968,-0.750153183937
1454,0.818800032139,0.0345825850964,0.423449993134,-0.208562418818,-0.0344693362713,0.0161003768444
6500,1.33054995537,0.0746187567711,-0.101000003517,-0.450517058372,-1.362424016,-0.594651639462
5627,0.356549978256,0.583062171936,-0.989549994469,-0.663726866245,-0.298745363951,-0.239620655775
5715,0.425050020218,0.997536182404,0.217300012708,-0.113209351897,0.408786892891,-0.00939923524857
4791,-0.921099960804,-0.301829785109,1.55624997616,0.575406014919,0.820265889168,0.436720311642
56924,-0.0199000090361,0.0295964796096,0.45609998703,0.286234617233,0.419823259115,-0.494332522154
2690,0.480949997902,-0.518714845181,-1.73620009422,-0.98019194603,-1.30832529068,-1.52109014988
1019,0.0404999926686,0.70838278532,-1.27300000191,-1.12910759449,-2.65384626389,-2.2669365406
51422,-1.16290009022,0.230552598834,-0.314149975777,0.345966041088,-0.892307162285,0.328382134438
5788,0.289800018072,-0.279201120138,1.11020004749,0.298334538937,0.980487108231,1.74382996559
6709,0.115099996328,0.118483513594,-0.378199994564,-0.932078540325,0.969194054604,-0.0246235132217
1277,-0.306749999523,-0.933803617954,-0.644100010395,0.471957087517,1.20902299881,1.41013503075
993,0.595049977303,0.376325011253,-0.273200005293,0.179532855749,-0.204362034798,-0.573732376099
7157,0.354950010777,-0.323709785938,-0.919400036335,-0.472806483507,-0.850772500038,0.483524501324
1958,0.677600026131,-0.299205958843,0.0761500000954,0.0500539243221,0.735369205475,1.39207065105
4582,0.566399991512,1.14254772663,1.4279499054,-0.948451161385,-0.32980671525,-0.0121112428606
9212,0.357450008392,-0.379164785147,1.06869995594,0.668792366982,1.17203164101,0.73424744606
8440,-0.12784999609,0.439501166344,-1.52904999256,-1.52760410309,-1.5062057972,-1.3672991991
6790,1.23320007324,0.842028975487,0.87475001812,-1.22818756104,-0.266222476959,-0.0627503693104
8851,0.688349962234,0.337488204241,-0.425249993801,-0.171756714582,-0.184730619192,-0.0203889608383
2534,0.0102000012994,0.194196417928,0.618649959564,0.497721225023,0.408733636141,0.623726427555
4893,-0.4075999856,-0.132807269692,1.23045003414,1.4378926754,2.08598423004,2.42514920235
665,0.362549990416,-0.82985907793,1.64574992657,0.403861999512,1.91026079655,0.874706625938
4313,-0.601549983025,0.313189059496,0.769400000572,1.3183785677,1.63246357441,1.09073996544
1022,0.415149986744,-0.21221113205,-0.601000010967,0.156588047743,-0.411401569843,-0.444254368544
5880,-0.0767499953508,-0.911492466927,-0.193800002337,1.60895609856,1.15956056118,0.225532308221
3162,-0.24754999578,-0.715918779373,0.213899999857,1.87189280987,2.37135195732,-0.131134569645
1282,-0.725749969482,0.486423522234,-0.233199983835,0.846145629883,0.673109233379,1.0663421154
3383,-0.994750022888,1.72790586948,0.265399992466,0.553623437881,1.41899502277,1.5194208622
727,-0.42509996891,-0.668506145477,2.33349990845,0.646858334541,2.00170087814,1.82781589031
4792,0.190750002861,-0.0997254401445,0.168950006366,-0.76006013155,-0.568135559559,-0.501581609249
4794,-0.319599986076,-0.170519396663,0.774899959564,1.32896995544,1.28425335884,1.68109917641
902,-0.183899998665,0.532607257366,0.825800001621,0.193308219314,1.38015174866,-0.844536185265
8091,-0.30655002594,-0.302732229233,0.656300008297,2.04439711571,1.74938619137,0.505972385406
3486,0.919449985027,-0.328290045261,1.31210005283,0.35842487216,-0.252281546593,0.321230381727
10818,-0.19399997592,-0.221935108304,0.599849998951,0.562407016754,1.32453882694,2.28962182999
3454,-0.705000042915,-0.431657731533,1.07249999046,1.10328137875,1.33378696442,1.24247229099
4282,0.886600017548,0.4348077178,-0.0424000024796,-1.13547801971,-0.0732203125954,-0.305632591248
1605,0.367200016975,0.112157955766,-0.311900019646,-0.49316328764,-1.28373396397,-0.697087585926
10644,-0.451350003481,-0.384763389826,-0.213499993086,0.804859161377,0.397417873144,1.10199141502
2065,0.107850000262,0.0138302072883,-1.06384992599,-0.635290622711,-0.755144357681,-0.932861566544
8321,-0.192499995232,-0.365162074566,1.00654995441,0.352945923805,0.934381484985,1.83806538582
8503,0.96565002203,0.138180911541,0.347700029612,0.813226819038,0.553372740746,0.424329340458
7027,-0.245549991727,-0.432757228613,-0.986500024796,2.17202711105,0.340881198645,0.0352389812469
6850,0.154049992561,0.199298605323,0.285999983549,1.22601377964,1.28669261932,1.64850950241
1978,0.2295999825,-0.222636163235,-0.549000024796,-1.22415339947,-1.40547823906,-1.24679541588
896,0.229799985886,-1.08285665512,-0.979200005531,-0.932276010513,-0.976071238518,-0.0293463766575
5777,-0.873350024223,0.169992506504,-0.571850001812,-1.59716582298,-1.07926750183,0.654795825481
1846,-0.057399995625,-0.170077860355,-0.163049995899,0.0585672557354,0.13984143734,0.722676753998
5925,-0.260850012302,-0.0909537896514,-0.687299966812,-0.289940714836,-0.476150631905,-0.675583839417
142,0.909449994564,0.408691167831,-0.082749992609,-0.323616445065,-0.88843780756,-0.705960154533
1021,-0.148549973965,-0.335596501827,-0.122400015593,0.086936622858,-0.652511239052,0.356346964836
5699,-0.0567000061274,-1.02133572102,1.24635004997,2.27662086487,0.927798748016,2.14297938347
8061,-0.308649986982,0.0484673529863,0.545850038528,0.168799102306,1.02912831306,0.921274960041
1870,-0.435699999332,0.462877869606,0.126150012016,-0.60165566206,0.399820297956,0.202686741948
1398,0.197299987078,0.492647409439,0.228799983859,-0.892879724503,-0.833614110947,-0.367397606373
3312,0.631850004196,-0.492762833834,0.270799994469,-0.525888085365,-0.444828599691,-0.437182933092
891,-0.19114997983,-0.171019434929,-0.115199998021,0.809369385242,-2.96553945541,1.01385331154
4775,-1.45970010757,-0.325265318155,0.934449970722,2.59393835068,1.21263349056,1.5427236557
5111,1.06140005589,0.713989794254,-1.28174996376,-0.92267870903,-4.1011967659,-3.61312174797
5696,0.117949992418,0.0193995162845,-0.148099988699,-0.161015897989,-0.791029036045,-1.63120007515
5588,0.282150000334,-0.750255227089,0.476399987936,0.528877735138,1.27019071579,1.7239215374
6839,0.371149986982,0.149218410254,-0.629050016403,-1.19842910767,-0.53233397007,-0.893164217472
329,0.662649989128,-0.148114621639,-0.950049996376,-0.396942287683,-2.47139549255,-1.20868515968
5058,-0.827700018883,0.316611856222,-0.00764998793602,0.949759662151,-0.0715270042419,0.473553746939
998,0.945400059223,0.525530576706,-1.12890005112,0.225224554539,-0.710589230061,-0.107732504606
9134,1.03859996796,0.259665817022,-1.3709000349,-0.403831362724,-1.19037032127,-1.69793236256
6616,-0.564049959183,0.201805248857,0.151700004935,0.655154526234,0.295009732246,0.852574825287
5223,0.204199999571,0.396377176046,-0.367500007153,0.194522216916,-0.039401113987,0.317720144987
4690,0.562900006771,-0.18598857522,0.325349986553,0.570548832417,0.72147500515,0.056105658412
958,-1.04139995575,0.0535187870264,0.218400001526,0.784604370594,1.20195639133,0.847360491753
1616,-2.71010017395,-0.189068257809,0.186050012708,0.350067913532,0.270461946726,1.34241533279
991,1.84465003014,0.238659054041,-0.592599987984,-0.255119144917,-0.0567849576473,0.126304134727
6347,-0.63890004158,-0.175668925047,-0.563899993896,0.535063028336,0.139724344015,0.69907605648
6714,0.494399994612,0.574438273907,-0.158749997616,-0.224372446537,-0.377509027719,0.315442740917
652,-0.920550048351,0.775889217854,1.20300006866,0.93765103817,0.727666914463,1.15889549255
4331,0.965749979019,1.0605455637,-0.0251499991864,-0.641026735306,2.51368141174,-0.0661243200302
7099,-0.182399988174,-0.525743663311,-0.0834999978542,0.44731348753,0.774516940117,0.870812535286
10320,0.424549996853,-0.476175844669,1.2052500248,0.923469424248,1.10526108742,1.14787054062
2042,0.247050017118,0.271040469408,0.124149978161,0.0216635204852,-0.209478914738,1.13091826439
843,-0.96899998188,0.0389833822846,0.641799986362,0.765827894211,1.22760128975,1.51799750328
840,0.206349998713,0.677022337914,-0.341649949551,-0.385947108269,-0.38262411952,-1.06849110126
7048,-0.121150016785,-1.29230642319,0.181050002575,0.388090491295,4.14705705643,0.981248855591
4851,-0.42610001564,-0.236928507686,1.51405000687,0.920214653015,1.42043375969,1.87992620468
6464,-0.933300018311,0.179210275412,1.40505003929,0.550271689892,0.57562983036,1.30862641335
23410,0.808350026608,-0.0576808229089,1.18459999561,0.0586882904172,0.422200798988,1.4331343174
54205,1.24825000763,-0.150482714176,-2.84800004959,-0.988521814346,-1.27787816525,-1.55903339386
2770,-0.312449991703,-0.337114810944,-1.57690000534,-0.399533122778,-0.755634069443,-1.55148220062
80204,0.699800014496,-0.587621092796,-0.852099955082,1.47269594669,0.490827262402,0.650149941444
4208,-0.613399982452,-0.445366680622,0.368450015783,0.0945035517216,0.942765772343,1.36014699936
1845,-1.67175006866,-0.703749597073,0.854949951172,0.695737242699,0.741193950176,0.187421783805
23368,-0.793399989605,0.0572580397129,1.07275009155,1.13033485413,1.50904345512,1.12196516991
5583,-0.645500004292,0.328229099512,-1.26479995251,0.25562953949,-0.6348695755,-1.14240550995
8900,0.682150006294,-0.153587162495,1.17040002346,0.297709703445,0.675474882126,0.567844629288
581,-0.601149976254,0.769922733307,1.04005002975,0.82627761364,1.61380505562,1.66583538055
6193,-0.120599992573,0.556515455246,0.323799997568,0.57618033886,-0.690585017204,-0.555722475052
6622,-0.235100001097,0.14683163166,0.30965000391,0.0655142813921,1.59182202816,0.463184356689
11261,0.384249985218,-0.963341116905,1.21399998665,0.762230038643,1.30634272099,2.07284879684
