rid,MUC.CP001_MCF7_6H:BRD-K85102293-001-01-1:10.0207,MUC.CP001_MCF7_6H:BRD-K85102293-001-01-1:3.3402,MUC.CP001_MCF7_6H:BRD-K85102293-001-01-1:1.1134,MUC.CP001_MCF7_6H:BRD-K85102293-001-01-1:0.3711,MUC.CP001_MCF7_24H:BRD-K85102293-001-01-1:10.0207,MUC.CP001_MCF7_24H:BRD-K85102293-001-01-1:3.3402,MUC.CP001_MCF7_24H:BRD-K85102293-001-01-1:1.1134,MUC.CP001_MCF7_24H:BRD-K85102293-001-01-1:0.3711,MUC.CP001_NKDBA_24H:BRD-K85102293-001-01-1:10.0207,MUC.CP001_NKDBA_24H:BRD-K85102293-001-01-1:3.3402,MUC.CP001_NKDBA_24H:BRD-K85102293-001-01-1:1.1134,MUC.CP001_NKDBA_24H:BRD-K85102293-001-01-1:0.3711
5720,0.343520492315,-0.0570998936892,-0.881287276745,1.4088767767,0.470848023891,1.06887924671,0.500533342361,1.69686675072,0.317866683006,-0.118050090969,0.996975541115,1.42070138454
466,-1.22383785248,-0.760965943336,-1.47530770302,-1.27686607838,-1.58647465706,-1.06329524517,-0.920199930668,-0.342433333397,0.445666670799,0.398999661207,-0.415794670582,-0.246397152543
6009,0.403938829899,0.402367591858,0.134338065982,0.114646978676,0.127845317125,0.166173636913,-0.558366656303,-0.5828332901,-1.05733335018,-1.4172359705,-2.12211561203,-1.78778469563
2309,0.567437708378,1.43713593483,1.12813639641,-0.0197018757463,0.0559130162001,0.709980547428,0.0409333407879,0.179133325815,0.526233315468,-0.127868354321,-0.723659873009,0.122864589095
387,1.65442860126,4.27800035477,0.897771239281,0.487524688244,-0.532776713371,0.428143590689,-0.527400016785,-0.357933312654,-0.335933327675,-0.739017546177,-0.197551295161,-0.120317608118
3553,-0.817375004292,-0.326893687248,-0.890134871006,0.312020331621,0.648546755314,-0.588967859745,-0.333999991417,-0.0690999776125,-0.0561666637659,0.849443733692,0.662639796734,0.582324981689
427,-0.0739798620343,0.245133146644,-0.0488442443311,0.359086036682,-0.666977524757,-0.915281355381,-0.548900008202,0.441166639328,0.333933353424,1.1837271452,0.746626675129,0.101068228483
5898,-0.808341264725,-0.612770438194,-1.09076178074,-0.474395185709,0.097791813314,-0.171640813351,-1.0937666893,0.273833364248,0.0546000003815,1.23609387875,0.555899500847,0.385611414909
23365,0.386716157198,0.966066777706,1.45333945751,-0.214431896806,0.980100750923,1.58212900162,0.511999964714,0.747000038624,-0.0627000033855,-0.338767111301,-1.61968052387,-0.865623176098
6657,-0.393249124289,-0.809015452862,0.282155960798,0.303060352802,0.365721344948,-1.13082182407,0.213899984956,1.16136670113,-0.222733333707,1.28339231014,1.24116575718,0.914359748363
5054,-0.599964141846,-0.688202321529,-0.463615685701,0.282479047775,0.0374227762222,-1.37428629398,-0.117599993944,-0.143066674471,0.0487333238125,-0.208926677704,-0.824091136456,-0.410950064659
3108,0.040549878031,0.478847324848,-0.281407237053,0.712209105492,-0.32465299964,0.459044635296,-0.238466739655,1.24119997025,1.82516670227,0.727804243565,0.230503052473,2.50169658661
1950,-0.30602824688,-0.648739039898,0.765249311924,0.407690763474,0.13044925034,-1.06578218937,0.408833324909,-0.260133326054,0.261966705322,0.215141117573,2.64288830757,1.09303188324
351,-2.06522297859,-1.84225416183,-0.549323797226,0.0917749479413,-0.0780502259731,-1.65291368961,-0.444999992847,0.590166687965,0.222500011325,0.505194604397,-0.111556813121,-0.117070689797
4846,0.873132824898,0.754628181458,0.864109933376,-1.02864384651,-0.368285655975,-0.962675035,0.508633315563,1.15750002861,0.0889666974545,0.614740014076,-0.233714684844,0.230707257986
1452,0.88570612669,0.724962592125,0.526516020298,-0.404593408108,0.182686537504,1.07707083225,0.261633366346,-0.539000034332,0.556266665459,0.62418538332,0.90692538023,0.39902228117
4776,-0.611862421036,-0.710718214512,-0.534187912941,1.63034272194,0.565169453621,-0.974512219429,0.0785666629672,0.363933324814,0.366100013256,0.849551022053,1.80020940304,1.37025153637
6908,1.3668166399,1.10458743572,0.782161712646,-0.531137466431,-0.415093362331,0.33287268877,-0.353099942207,-0.854866683483,-0.633133351803,-0.480830699205,-1.52194571495,-1.10076904297
672,-0.420717269182,0.604023694992,-0.277091920376,-0.752009451389,0.0404165387154,0.910122334957,-0.0827333331108,-0.486333370209,0.321200013161,-0.721259057522,-0.0442463122308,-0.614005684853
5710,0.850349247456,0.826047182083,-0.0691906586289,-0.357472091913,-0.0089610517025,1.12830865383,-0.338066637516,-0.908199965954,-0.251166641712,-0.660503089428,-2.07082056999,-0.962455630302
2115,-0.714216589928,-0.480344802141,-0.369936227798,-0.409331440926,0.231447517872,-0.652532577515,-0.517833352089,1.60410010815,-0.0704333335161,1.09355401993,0.202361479402,0.669606029987
7015,-0.733797430992,-0.814997434616,-0.514892220497,0.666258811951,-0.175985589623,-1.45509266853,0.390799969435,0.451333343983,-0.258633345366,0.530759632587,1.75870752335,1.24094200134
8726,-0.870928406715,-1.4376373291,-0.992811918259,0.235669344664,-0.146012634039,0.430472612381,0.213666677475,0.0096333399415,0.155466660857,0.183126702905,0.818276226521,0.439931809902
2185,-0.665811538696,-0.326079398394,-0.329852163792,0.707144796848,0.27231362462,-0.958654761314,0.406300008297,0.41206663847,-0.385233312845,0.823458492756,0.96066570282,0.864931166172
3315,0.361761152744,0.25657749176,0.44505289197,-1.4619269371,0.313241839409,0.674410402775,-0.610499978065,-0.47230002284,0.530799984932,-0.508877515793,-1.50433564186,-1.37339842319
5289,-0.0502093136311,-0.27336832881,1.22206664085,-1.05185008049,-0.484862297773,-0.394171059132,0.513233363628,0.657433331013,-0.310066699982,-1.01666724682,-1.86306786537,-0.381196498871
868,0.116313770413,0.631221652031,0.295711994171,0.0620246082544,0.990000128746,0.228760704398,-0.724633336067,0.704966723919,0.0340333394706,1.30172836781,-0.805911302567,-0.375438332558
1677,-0.341286063194,-0.516437709332,0.851418793201,0.28836992383,0.275644749403,-0.998436272144,-0.0376999825239,0.349866688251,-0.131600022316,0.756933152676,1.04608416557,1.23226058483
7043,0.940228760242,0.651900649071,-0.258534491062,0.40643119812,1.18490934372,-0.507612228394,-0.359366685152,0.650666713715,-0.161666661501,1.30712795258,0.107216902077,0.646017789841
5613,-0.386262208223,-0.805323600769,0.518983602524,0.316758364439,0.979947328568,-0.820041179657,0.0835666656494,0.926366686821,-0.246866688132,1.4911866188,0.848842442036,0.880589306355
595,1.17886567116,1.59189093113,0.898604989052,-0.349369496107,-0.274413406849,1.8901257515,-0.46986669302,-0.391800016165,0.366933345795,-0.0128530859947,3.65123510361,-0.551889955997
4793,7.09298944473,1.83794367313,1.93009018898,-0.256132274866,-0.646187543869,0.0804679170251,0.205433338881,-0.713300049305,0.444600015879,1.13963699341,1.09615337849,-0.471868664026
2736,-0.735353469849,-0.655348360538,6.71532726288,-0.295292794704,0.945930600166,-0.863769412041,-0.354799985886,0.166500017047,-0.335500001907,0.893061578274,0.341835469007,2.0825176239
5290,-0.630330681801,-0.329430520535,-0.614012241364,1.422316432,-0.473115503788,-1.38410484791,-0.636433362961,0.24443334341,-0.129866674542,0.456968486309,2.15914368629,1.11170732975
6194,-0.625247120857,-0.842919230461,0.0300042238086,-2.50520420074,-0.000373555754777,0.000264975911705,-0.000666666717734,-0.000466666708235,-1.41733336449,-1.07027375698,-6.50604009628,-1.88654756546
1676,-0.674996733665,-0.653818190098,-0.133868142962,0.865860700607,0.707154631615,-0.762140572071,0.340666681528,0.231466636062,-0.353633344173,1.07258439064,1.04753696918,1.16723024845
23512,-1.86492562294,-0.044310092926,0.427316844463,0.58592915535,0.818670034409,0.0825770199299,0.486933350563,-0.951033353806,-0.588400065899,0.118775784969,-1.17358255386,-0.205401435494
148022,1.13634610176,0.898078739643,0.455549031496,-0.399753391743,0.215325385332,0.243892431259,2.45740032196,2.0734333992,0.0198333263397,1.26817905903,-0.177263215184,3.42825722694
1906,-0.207752019167,-0.744513690472,-0.0975561738014,0.114264845848,0.721810519695,-1.00252819061,-0.0303999781609,0.387099981308,-0.794499993324,1.10633909702,0.580592095852,0.65660071373
8878,1.25008702278,1.07937562466,0.486702561378,-0.0623472630978,-0.382901459932,0.972350955009,-0.266266644001,-0.697733402252,-3.2028002739,-2.4816403389,-6.5903635025,-3.44669389725
3091,-1.64766967297,-1.83885955811,-1.90542173386,-0.971046566963,-0.374126553535,-0.299124777317,-0.698400020599,0.666300058365,0.220333337784,0.246467545629,-3.18221354485,-1.95536231995
5743,-0.100637614727,-0.67826461792,-0.270722150803,0.236353009939,-0.234335064888,-1.13021218777,0.144366621971,-0.119399994612,0.936933398247,-0.13686811924,4.54543399811,1.46606099606
5321,-0.773144900799,-0.766739964485,-0.911851465702,0.375676870346,0.394140124321,-1.45540440083,-0.205500006676,-0.343833327293,-0.306033313274,0.735859811306,0.894443035126,0.998423457146
