rid,DOS013_VCAP_6H:BRD-K57166447-001-01-5:5.03,DOS013_VCAP_24H:BRD-K57166447-001-01-5:5.03,DOS040_A375_24H:BRD-K57166447-001-01-5:5.03,DOS040_HT29_24H:BRD-K57166447-001-01-5:5.03,DOSBIO001_A375_24H:BRD-K57166447:10.0649,DOSBIO001_A549_24H:BRD-K57166447:10.0649,DOSBIO001_HT29_24H:BRD-K57166447:10.0649,DOSBIO001_MCF7_24H:BRD-K57166447:10.0649,DOSBIO001_PC3_24H:BRD-K57166447:10.0649,DOSBIO001_NEU_24H:BRD-K57166447:10.0649,DOSBIO001_NPC_24H:BRD-K57166447:10.0649
5720,0.676326990128,-2.1641395092,0.697099983692,-0.508700013161,0.229787051678,0.0598846226931,0.256076902151,0.692981183529,0.870480418205,-0.446399986744,-0.303511828184
466,-3.12748003006,1.05587983131,0.413049995899,0.823500037193,0.134776115417,-0.945463895798,0.316704899073,1.70613408089,-0.545235574245,-0.0481500029564,0.598207890987
6009,0.661340355873,0.690699517727,0.474049985409,2.06585001945,1.48159182072,0.756628870964,0.990693330765,0.927102327347,0.271128803492,-0.0551999956369,0.294967919588
2309,0.841673016548,-0.153421983123,0.760849952698,-1.60450005531,0.68315410614,0.0508892983198,-0.0774356126785,-0.289234310389,0.464900434017,0.592000007629,0.116302296519
387,0.513532519341,2.70759439468,1.63670003414,2.54250001907,-0.415241867304,-0.466101825237,0.0879539176822,0.77745527029,-0.488289058208,-0.05759999156,-5.21912193298
3553,-0.0219533666968,-0.552674114704,-0.326449990273,0.0538000017405,-0.813544392586,-1.02271044254,-1.70573472977,-1.15329456329,0.959479391575,0.49690002203,0.470809191465
427,-1.92464733124,-0.223172575235,0.577000021935,-0.686299979687,0.410868942738,-0.840166091919,0.156337171793,4.70782327652,-0.0945612639189,-0.00364999473095,-0.109614908695
5898,-1.0435321331,0.790585637093,-0.0893499851227,-0.482850015163,1.03097081184,-0.423481434584,0.361103892326,0.107618100941,-0.0995614975691,-2.17464995384,0.692656099796
23365,0.792673647404,1.63249325752,2.37150001526,0.401549994946,-1.42112088203,-1.15660178661,0.164013504982,-1.39507031441,-0.9963991642,-0.590149998665,-0.911258995533
6657,0.000738978385925,-1.63939368725,0.761099994183,-0.199699997902,0.45372235775,-0.140009716153,2.18609547615,-0.932708203793,0.543187320232,0.302749991417,-0.376297593117
5054,-0.245805740356,-1.3824839592,-0.219649985433,1.21154999733,-0.258331209421,-0.57802182436,5.89840221405,-0.652381181717,0.116214253008,-0.796399950981,-0.709516227245
3108,0.522249698639,1.24754941463,1.34524989128,3.91079998016,-0.881455719471,-0.202188074589,0.169881656766,0.60246771574,0.362077355385,1.13499999046,-0.529102385044
1950,0.0617426931858,-1.11643481255,-0.466250002384,-0.727949976921,1.37732291222,0.193071976304,0.480553746223,-0.596629142761,0.0466427505016,-1.03824996948,0.696154713631
351,-0.490916550159,-0.806884288788,0.698949992657,-1.36435008049,0.4128485322,0.706033349037,-0.136210530996,-1.82289338112,-0.0502703487873,-0.779350042343,0.197441861033
4846,-2.39660930634,0.935546457767,0.390400022268,0.777350008488,0.654715299606,0.0417327061296,-0.935400247574,-0.586627602577,0.0970091223717,-0.596150040627,-0.926791906357
1452,1.36805701256,0.746311545372,0.00839999318123,-0.0627499818802,-0.0208245366812,0.317351400852,1.11231899261,-0.170551240444,0.00840175151825,0.129800006747,-1.18981409073
4776,0.768303215504,-0.524467587471,0.106749996543,0.111099995673,-0.893149256706,-0.612820446491,-0.243957236409,-0.982442378998,0.085724323988,-1.11220002174,-0.782095015049
6908,1.23019051552,-0.519523501396,0.61905002594,-1.33960008621,-0.279391884804,-0.233934164047,0.847685098648,0.994401574135,0.193681746721,0.248149991035,-0.107443802059
672,-0.697758316994,-0.822578191757,2.52250003815,-1.29159998894,0.256881326437,1.00889015198,-0.543285965919,0.821814775467,-0.217483967543,0.163749992847,0.645234942436
5710,-0.0196884274483,-0.319500982761,0.217050001025,1.36804997921,-0.621822357178,-1.2293804884,0.170687556267,0.58889234066,-0.936760544777,-0.220500007272,0.622735261917
2115,0.456751942635,-0.455989927053,0.789499998093,0.48884999752,-0.107314251363,-0.4920540452,0.856442213058,0.717477202415,0.0301560014486,-0.437999993563,-0.270813494921
7015,-0.63387042284,-1.00419127941,-0.855049967766,0.329999983311,1.16867089272,-0.886699020863,0.635595440865,-0.652988255024,0.894470214844,0.0565499961376,1.38835263252
8726,-0.459400385618,0.326271951199,0.400999993086,0.475499987602,0.140342205763,0.942875385284,0.973677873611,2.22370433807,0.300840735435,1.22714996338,0.391923666
2185,-0.264747232199,-0.773869097233,-0.664299964905,0.606700003147,-0.0951026976109,-0.665298819542,-0.615535855293,-1.13364672661,-0.135217368603,-0.199149996042,0.439651995897
3315,0.0575271248817,-0.374013245106,0.875100016594,1.87304997444,-0.419591397047,0.337424695492,-1.77016341686,0.509890139103,-0.406199425459,-0.0541000068188,0.34025067091
5289,-0.530626118183,-0.92694157362,0.480599999428,-0.603100001812,0.082373842597,0.772614777088,-2.25731921196,1.07121372223,2.83867454529,-0.257699996233,0.57347714901
868,-0.238095507026,-0.898020148277,0.601350069046,-1.32029998302,-0.739162743092,-0.00671653449535,-0.00927412509918,-1.82111048698,0.157702118158,-0.17919999361,0.164116710424
1677,0.128190919757,-1.64101433754,-0.185950011015,-0.640699982643,-1.01375508308,-0.645074367523,-0.458390831947,-0.833759427071,0.0998975932598,0.277599990368,0.665748298168
7043,0.297363191843,-0.392053574324,0.428849995136,1.96025002003,-1.34997987747,-1.04793310165,-0.391539275646,-1.15366518497,-0.383607208729,-0.161449983716,0.0198093093932
5613,-0.0450769066811,-1.61383891106,0.266550004482,0.268249988556,0.170401036739,-0.134329244494,-0.221939146519,-1.61315083504,-0.230590984225,-0.963999986649,-0.132616490126
595,1.14625489712,-0.327564418316,0.859650015831,0.705599963665,-1.44081687927,-0.724395155907,0.109962433577,1.2902725935,0.114427298307,-0.337249994278,0.467477858067
4793,1.76279723644,0.0215320438147,-0.162150010467,1.51340007782,-0.512803077698,-0.630348324776,0.419579803944,-0.496181339025,0.24450969696,0.253250002861,-0.374175667763
2736,-0.551990807056,-1.87892735004,-0.0689499974251,0.812900006771,-0.214052855968,-0.19085508585,-0.724388122559,-1.38765001297,-0.635843455791,-0.595350027084,-0.5174472332
5290,-0.0816699266434,-2.76607847214,-2.02544999123,-0.203649997711,1.33954739571,0.109726339579,-0.348752677441,-2.0653398037,0.191978260875,0.354400008917,1.15533041954
6194,-0.00775190442801,0.451104730368,0.000699999975041,0.332500010729,0.10494337976,0.983823001385,0.957049012184,-0.561356186867,0.197525382042,0.454750001431,-0.879791498184
1676,-0.292656719685,-0.754713535309,0.373399972916,-0.557649970055,-0.832458972931,-0.35389533639,-0.540998756886,-1.88960242271,-0.770808458328,-0.743950009346,0.805345654488
23512,-0.124677568674,-0.0264907777309,-0.542999982834,-6.10725021362,0.514728069305,0.542391180992,-0.29371380806,-0.02260671556,-0.475592166185,-0.366400003433,0.756517887115
148022,-0.0198072306812,1.46350193024,1.01499998569,0.405200004578,-1.04135775566,-0.900995016098,-0.252840191126,-0.282135009766,-0.85174280405,0.441599965096,0.638248980045
1906,-0.435038894415,-1.09656786919,-0.821050047874,0.455949962139,0.313803195953,0.647978246212,0.0492316931486,-1.66041493416,-0.471982955933,-0.570150017738,-0.280382782221
8878,1.51194727421,1.2455804348,-0.639100015163,-0.558250010014,-2.7210624218,-1.18389642239,0.0929378271103,-0.475037068129,-0.772382378578,-0.324950009584,0.602360010147
3091,-0.895934104919,-0.618465602398,0.378100007772,-0.445250034332,-1.13418233395,-1.51455307007,-0.639247655869,-0.756453096867,-0.758425235748,-1.55624997616,-0.756541967392
5743,1.29575634003,-0.546683132648,0.365050017834,-0.531599998474,0.00714222341776,-0.642540633678,0.0358325690031,0.394372165203,-0.536661446095,1.47664999962,0.220319002867
5321,0.339886546135,-2.46866393089,5.2986497879,-1.04565000534,0.46954190731,-0.334044009447,-1.11260819435,-1.34811604023,0.0750448554754,0.617200016975,0.656259298325
4144,-3.79141139984,-2.48219108582,-0.633899986744,-3.1615998745,1.00234687328,1.76872706413,0.559484601021,-0.0330774784088,0.520555913448,0.74874997139,0.330591410398
