rid,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:10,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:3.33,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:1.11,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0.37,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0.12,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0.04,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0.01,KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:10,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:3.33,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:1.11,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:0.37,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:0.12,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:0.04,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:0.01,KMS002_NOMO1_24H:BRD-K46625679-001-01-3:0,KMS002_THP1_6H:BRD-K46625679-001-01-3:10,KMS002_THP1_6H:BRD-K46625679-001-01-3:3.33,KMS002_THP1_6H:BRD-K46625679-001-01-3:1.11,KMS002_THP1_6H:BRD-K46625679-001-01-3:0.37,KMS002_THP1_6H:BRD-K46625679-001-01-3:0.12,KMS002_THP1_6H:BRD-K46625679-001-01-3:0.04,KMS002_THP1_6H:BRD-K46625679-001-01-3:0.01,KMS002_THP1_6H:BRD-K46625679-001-01-3:0,KMS002_THP1_24H:BRD-K46625679-001-01-3:10,KMS002_THP1_24H:BRD-K46625679-001-01-3:3.33,KMS002_THP1_24H:BRD-K46625679-001-01-3:1.11,KMS002_THP1_24H:BRD-K46625679-001-01-3:0.37,KMS002_THP1_24H:BRD-K46625679-001-01-3:0.12,KMS002_THP1_24H:BRD-K46625679-001-01-3:0.04,KMS002_THP1_24H:BRD-K46625679-001-01-3:0.01,KMS002_THP1_24H:BRD-K46625679-001-01-3:0
5720,-0.468620896339,-0.450160592794,0.698253571987,0.811238050461,0.565587520599,-0.0869925394654,-0.899436295033,-0.197076514363,-0.0781247019768,0.205763533711,0.611612379551,0.224559098482,0.631077051163,-0.653315126896,-0.0465051531792,-0.159387350082,0.844267725945,-0.647685825825,0.218774646521,1.15258383751,-0.227210268378,0.794957101345,0.139931902289,-0.343163430691,-0.627095401287,-0.26053789258,0.25290492177,0.620038628578,0.931817770004,-0.211899995804,-0.625743746758,0.745163202286
466,-0.38419932127,-0.766338706017,1.29011702538,0.414850831032,0.517228603363,0.37643635273,0.0527133196592,0.649042487144,-0.0509163886309,-0.668416023254,0.86389529705,0.960542798042,0.873563826084,0.216504871845,0.317600727081,0.813535571098,-0.791134536266,-0.399470031261,0.342953532934,0.416658192873,-0.0578364133835,0.465809851885,-0.0110810697079,0.592144906521,-0.963934183121,-0.403538405895,0.386419713497,0.407870143652,0.701510250568,0.369750022888,-0.0672650933266,-0.53314191103
6009,0.0595844686031,-0.461007595062,0.689104437828,-0.598304986954,0.0900955945253,-0.828671574593,-1.18127608299,-0.594978034496,-2.10399675369,-0.158591404557,0.690130770206,0.058268032968,0.283572852612,-0.430171966553,-0.0212346315384,-0.327805280685,0.732641816139,-0.367197096348,-0.0965166315436,-0.180263087153,-0.301052212715,-0.602987885475,-0.860306978226,-0.41579335928,-1.62213909626,-0.762916684151,0.151783108711,-0.86256057024,0.477209687233,0.230849996209,-1.07841384411,0.903087615967
2309,1.19136357307,0.186325311661,0.495579451323,0.401424497366,0.252547204494,0.115777559578,0.189679861069,1.00585377216,0.775900959969,0.302013635635,0.475553900003,1.41076803207,0.862906336784,0.871357798576,0.98895418644,1.28514552116,2.01207256317,-0.0372847914696,0.232507139444,0.193087279797,-0.116101890802,0.063985735178,0.525230586529,1.55931198597,1.38391292095,0.0644025802612,0.116111941636,-0.0279613435268,-0.391538441181,-0.124850004911,0.0980060398579,0.375329196453
387,-0.141566127539,-0.0722064673901,1.391320467,-0.295511305332,-0.480584144592,-0.572449743748,-1.97002756596,0.0414778143167,-0.971640348434,-0.579789042473,0.106632634997,0.510906457901,0.849670529366,-0.0726448521018,0.20339807868,0.481640785933,0.510676085949,-0.204353228211,0.601617515087,0.577199995518,-0.17214910686,0.607393562794,-0.0745353996754,-0.0957861691713,-0.968685030937,-0.252266943455,0.759072840214,0.828045904636,0.630077004433,-0.423649996519,-0.676693975925,-0.357445031404
3553,0.291836798191,-0.689192473888,-0.42831286788,0.337991118431,-1.00453686714,-0.502659857273,-0.678087174892,-0.941333830357,-0.379166424274,-0.50931853056,-0.753297150135,-0.69819188118,-0.0738051384687,0.10076597333,-0.299067527056,-0.509460866451,0.0357964411378,0.38213083148,-0.886951506138,-1.1737139225,0.144460886717,-0.794509649277,-0.664487957954,-1.21813893318,0.755031943321,0.49955162406,-0.900220155716,-0.359215557575,-0.646839499474,0.045450001955,0.373455524445,-0.676590263844
427,0.257578581572,-0.664438784122,2.48137807846,0.581590294838,0.377963453531,1.0384503603,-0.207867830992,-0.143495544791,0.0546938814223,0.372702777386,1.45993638039,0.335265576839,-0.438280105591,0.239135578275,-0.122519493103,0.53156119585,-0.377883642912,-0.428036302328,-0.0402278602123,0.0350582301617,-0.301460921764,-0.928115963936,-1.14097619057,-0.705114066601,-0.534324944019,-0.125839307904,0.735348284245,1.56249070168,0.304464042187,0.636550009251,-0.0892871171236,-0.19206699729
5898,-1.33673000336,-1.18537962437,0.0775818377733,-0.999477922916,-0.293262124062,-0.0718780755997,0.554586827755,0.935287535191,-0.69320833683,-0.634797811508,0.0452570058405,-0.161228403449,-1.08782625198,0.42644482851,0.571765780449,-0.0849025025964,0.0776245743036,0.0487699247897,-0.573469161987,-0.601449847221,-0.455233156681,-0.518215715885,0.418759733438,0.475024908781,-1.62082707882,-0.59208214283,-1.2761194706,-0.513474881649,0.237285211682,0.187800005078,0.464367955923,-0.443724393845
23365,0.521382808685,-0.270240366459,-1.47853851318,-1.09356272221,-1.00743532181,0.880309462547,0.66939997673,-1.06096041203,0.336823403835,0.0563768446445,-0.577999591827,-1.25213432312,-0.622186541557,0.747301280499,0.26256403327,-0.460782796144,0.717584490776,1.41332960129,-0.520595014095,-0.410543054342,-0.537888348103,-0.517047464848,0.0527698397636,-0.352423071861,0.89999806881,0.764537870884,-0.287295997143,0.00481328368187,0.303477823734,0.312849998474,0.476732313633,-1.20634996891
6657,0.810857355595,-0.0213632117957,-1.58086931705,-1.09821069241,-0.678273737431,-0.545556128025,0.981854200363,-0.840821385384,0.0916408598423,0.164846509695,-0.723194360733,-1.35344183445,-0.727531611919,0.140381887555,0.192253142595,-0.412503540516,1.09405648708,1.01137208939,-0.612828016281,-1.73059165478,-0.0501885712147,-0.290858328342,-0.746906816959,-0.971984088421,0.401044160128,0.0173431783915,-1.16699004173,-1.32625389099,-0.965123295784,0.149150013924,0.0754796490073,-0.715337157249
