rid,DOS020_VCAP_6H:BRD-K87182158-001-01-5:5,DOS020_VCAP_24H:BRD-K87182158-001-01-5:5,DOS043_A375_24H:BRD-K87182158-001-01-5:5,DOS043_A549_24H:BRD-K87182158-001-01-5:5,DOS043_HT29_24H:BRD-K87182158-001-01-5:5
5720,0.141173914075,-6.44373083115,-2.16627073288,0.153999999166,0.475532114506
466,0.974487781525,0.559046804905,-0.318781614304,-0.211050003767,1.10491919518
6009,-0.820178449154,0.334872871637,0.413609325886,-0.711600005627,0.843262255192
2309,-0.0357346981764,0.96452409029,0.507370054722,1.3750500679,-0.57640349865
387,-0.576401889324,-1.79432332516,1.37979793549,-0.764050006866,-0.771638095379
3553,0.461727589369,3.47336363792,0.522982239723,-0.00585000216961,-0.155440479517
427,0.436744481325,-3.11749219894,-0.38355883956,-0.939200043678,-0.210648089647
5898,-0.219196438789,1.81698286533,-0.021123111248,0.426750034094,0.180863618851
23365,0.568025350571,0.149563848972,-0.293300926685,-0.705049991608,-1.36667275429
6657,0.407773375511,1.20868897438,-0.839951336384,-0.342899978161,0.0859946683049
5054,-0.197905227542,1.10811054707,0.51199221611,-0.0699500143528,0.108784206212
3108,-0.0214224159718,-0.159087538719,1.74165534973,0.0413000136614,-0.43791410327
1950,0.044728577137,0.441562533379,-0.248270601034,-0.402949988842,-1.38113892078
351,0.28713542223,-2.36140680313,0.083711206913,-1.34325003624,-0.0385716333985
4846,0.310287386179,-0.611868441105,0.122540205717,-0.124149978161,-1.826562047
1452,-1.06859958172,0.408172786236,0.415874421597,-2.04909992218,-0.406565338373
4776,0.0694770291448,3.04922175407,0.531178355217,-0.183250010014,-0.252601325512
6908,-0.215093225241,3.47671508789,-1.1876553297,-0.457499980927,0.18515522778
672,0.128997012973,1.12639534473,-1.22516918182,2.03805017471,-0.822805523872
5710,-0.585922062397,0.816693902016,0.065942376852,-0.528250038624,-1.09438109398
2115,0.8362210989,-0.0982551276684,-0.0906157791615,-0.760249972343,-0.543750762939
7015,0.487729012966,0.523485541344,0.690892875195,-0.0597500056028,-1.11721038818
8726,0.0425576344132,1.47892272472,-0.150405317545,-0.339550018311,0.777625083923
2185,0.225837081671,2.24795246124,0.411795139313,-0.531800031662,0.0597908347845
3315,0.317547827959,0.765829801559,-0.802564620972,-0.0191999971867,0.403111070395
5289,-0.0088409781456,0.54980057478,-0.0264602005482,-0.837150037289,-0.179569393396
