rid,CPD001_MCF7_6H:BRD-A32988684-003-07-9:10,CPD001_MCF7_24H:BRD-A32988684-003-07-9:10,CPD001_PC3_24H:BRD-A32988684-003-07-9:10
5720,-0.714757204056,-0.163033336401,-0.210952833295
466,0.118942633271,-0.659499943256,-0.729835271835
6009,0.371802091599,-0.0337332934141,0.197438895702
2309,-1.03121352196,-0.561933338642,-0.462290585041
387,-0.225617676973,-0.269433319569,0.289664417505
3553,0.0394859313965,0.226099997759,0.143070459366
427,1.84269797802,-0.201966702938,-0.107833698392
5898,0.40452209115,-0.161633342505,-0.0972574278712
23365,-0.387640863657,0.32093334198,0.684569835663
6657,1.5182466507,0.107166647911,0.144296318293
5054,-0.386966317892,-0.400433331728,0.117719858885
3108,-1.55251741409,-0.420966684818,0.436946481466
1950,1.47021460533,-0.0344333648682,-0.456091284752
351,0.522366464138,-0.16453333199,0.0148175805807
4846,-1.18158090115,0.307466685772,0.786207437515
1452,-0.0362812578678,0.525366663933,0.815192401409
4776,0.767325162888,0.272766679525,0.498804330826
6908,-0.562219679356,-0.583400011063,-0.961858391762
672,-0.823493361473,0.677166700363,0.0674285069108
5710,-2.28315925598,0.318266689777,-1.32731592655
2115,-1.32544457912,0.333500027657,1.11397445202
7015,0.277062028646,0.245833337307,0.654355406761
8726,-1.04006624222,0.441866666079,0.271633028984
2185,1.41726660728,0.0125666558743,0.741340756416
3315,-0.738378286362,-0.576666653156,0.186457961798
5289,0.0558158755302,-0.208966657519,-0.359520673752
868,-1.2246812582,-0.0393000245094,0.489686071873
1677,-0.139572232962,0.436866641045,-0.691734671593
7043,0.964285075665,0.191566735506,0.985898971558
5613,1.37774443626,0.322399973869,0.189757764339
595,-1.18444466591,0.128366649151,0.652212142944
4793,-0.375092625618,0.406399995089,-0.258818626404
2736,0.152833878994,0.439800024033,-0.2842464149
5290,2.29553103447,-0.0269333422184,-0.642929792404
6194,0.274090051651,0.496600031853,0.0971945077181
1676,-0.521405935287,0.684100091457,0.167303070426
23512,0.366205900908,-0.741733312607,-0.569128155708
148022,0.512092113495,0.0502000004053,0.0405204221606
1906,1.07658290863,0.220499992371,-0.169907167554
8878,-2.01147079468,-0.265000015497,0.468250960112
3091,-0.510730981827,0.401933342218,-0.0213457345963
5743,-0.326347351074,0.543500065804,-0.251333534718
5321,0.573164582253,0.336133360863,-0.463412582874
4144,-0.0723574459553,-0.865900039673,-1.48448204994
1981,0.508729994297,0.286366671324,0.285967290401
695,0.116814494133,-0.348933339119,-0.734947144985
10398,1.09962272644,0.461466729641,-1.65300738811
5708,0.357760876417,-0.308933317661,-2.90711665154
1213,-0.688439488411,1.01603341103,0.78032040596
226,-1.51504504681,-0.0735999941826,0.756730914116
6777,-0.484669566154,0.0457666665316,-0.100398637354
2113,0.852703988552,0.595600128174,0.825093388557
3329,-6.47150039673,0.15816667676,0.735705733299
1050,-0.511181771755,-0.0754333436489,0.269090205431
9491,0.576838493347,-0.0936666727066,-0.629764735699
22926,-1.47613739967,-0.196566671133,0.89225769043
5899,-0.224514335394,-0.494733333588,-0.717867434025
5467,0.274740099907,-0.137099981308,-0.267909944057
6774,1.3654640913,0.488099992275,-0.042806442827
1788,0.667639911175,0.0600666999817,0.0890386998653
5921,-1.2584758997,-0.0326333045959,0.543028175831
5721,-0.214437231421,0.880266726017,-0.210143268108
2263,0.826796293259,0.411733388901,0.185503706336
808,1.07967197895,0.0322666689754,0.693130195141
30001,0.0133629739285,-0.581766724586,-0.00593207404017
348,0.281249850988,0.382766723633,-0.0650130435824
30849,-0.891227126122,-0.283399999142,-0.172033816576
1454,-0.293762654066,-0.00209999084473,0.124362967908
6500,-1.18210482597,0.0762000083923,0.331462979317
5627,3.71237158775,1.03760004044,-0.314326882362
5715,-1.45531654358,0.098766669631,1.12252295017
4791,4.32297897339,0.652133405209,-0.498684048653
56924,4.05193996429,-0.091500043869,0.0702536702156
2690,1.31740629673,0.199366644025,-1.41402673721
1019,-0.105019837618,-0.30370002985,-0.436742186546
51422,0.524537920952,0.218533366919,-1.34959316254
5788,0.064752727747,0.19356662035,0.420454204082
6709,-0.205987885594,-0.316566616297,0.566111922264
1277,-1.33683681488,-0.955933332443,-1.65086340904
993,0.297755777836,-0.200866669416,-2.71608281136
7157,-0.199867635965,-0.207733348012,-0.40210595727
1958,-0.22232529521,-0.0840333402157,-0.21546703577
4582,-0.0708227902651,0.693366706371,0.332106500864
9212,2.10543417931,0.461433380842,0.104269258678
8440,0.334258049726,-0.0938332974911,-0.0690160095692
6790,-1.45772016048,-0.122999995947,0.450355947018
8851,0.51715785265,0.636366724968,-0.217501059175
2534,-0.112744733691,-0.39026671648,-0.464235424995
4893,-0.828873872757,0.210199996829,0.337969839573
665,-0.483213543892,0.31863334775,-0.0902136787772
4313,2.17167854309,0.200033336878,0.285262465477
1022,-0.242629557848,-0.163266658783,-0.71453744173
5880,0.093926846981,0.671933293343,0.536992907524
3162,-0.56869995594,-0.1046333462,0.101229071617
1282,0.358044803143,0.506266653538,-0.660491704941
3383,0.651618003845,0.17986664176,1.03995156288
727,0.772190451622,0.021033346653,-0.695338845253
4792,-1.13764941692,-0.331866681576,0.361048012972
4794,0.393094718456,0.0562333166599,-0.242065727711
902,-0.402561962605,-0.28979998827,0.466515243053
8091,0.374349683523,0.272899985313,-0.154775843024
3486,-0.251388520002,0.239800035954,0.0418139100075
10818,0.672176301479,-0.0481000244617,0.577520489693
3454,1.68864822388,0.307600021362,-0.0792931467295
4282,-0.620128154755,0.0975333377719,-1.66639113426
1605,-0.976960062981,-0.412100017071,-1.14978575706
10644,-0.933347642422,-0.672233343124,-0.622961878777
2065,-0.201944202185,0.451566696167,-0.765749812126
8321,1.09586119652,0.00576665997505,0.00278095155954
8503,-0.115449592471,-0.39756667614,-1.64873039722
7027,1.09236001968,-0.611133337021,1.84867143631
6850,0.260700583458,-0.11316666007,-0.000946179032326
1978,-0.376236200333,-0.27769997716,0.214009180665
896,-0.770688951015,0.51873332262,-0.841170907021
5777,0.151248052716,-0.350633323193,-1.31919920444
1846,-0.828004062176,-0.252900004387,0.647104024887
5925,2.60388255119,-0.0706666707993,0.407947301865
142,-0.514916062355,-0.471500039101,-0.421351134777
1021,0.583074331284,0.372833311558,0.544350326061
5699,-0.312411218882,-0.868200063705,-0.420727282763
8061,1.09359383583,-0.45163333416,1.17031562328
1870,0.919275343418,0.145433351398,-0.408553063869
1398,-0.450083732605,0.608500003815,0.213968098164
3312,-0.426123827696,-0.336833298206,0.265384852886
891,0.974371194839,0.415433347225,0.162269473076
4775,2.75885009766,-0.332833319902,8.01536464691
5111,0.729552447796,0.428500026464,0.397065281868
5696,1.03645372391,0.313466668129,-0.94789814949
5588,-0.123229034245,-0.22256667912,0.044017881155
6839,-1.01247644424,0.0341666787863,-0.720084607601
329,-0.0121155083179,2.71510004997,3.44519519806
5058,1.24675810337,0.0610333383083,-0.933099389076
998,1.37758767605,-0.149566665292,-1.151866436
9134,2.01132917404,-0.61210000515,1.1188634634
6616,0.180198013783,-0.626566648483,-0.9642598629
5223,-1.01725244522,0.382800042629,0.73241007328
4690,-0.341734200716,0.336866676807,0.404123872519
958,1.54659807682,0.123333275318,-0.160204216838
1616,0.879550099373,-0.157433331013,-1.19770026207
991,-0.494963496923,0.327966690063,0.682227671146
6347,1.6661658287,-0.0400333404541,-0.110699862242
6714,-1.07497704029,1.17650008202,-0.029253102839
652,0.320145249367,-0.0648666620255,-0.0298931002617
4331,0.0814569145441,0.292833328247,0.81567209959
7099,0.647730052471,-0.946000039577,2.3983566761
10320,-0.013296097517,0.219766676426,0.0206634402275
2042,1.38929021358,0.67336666584,0.227815359831
843,1.58549308777,0.342666685581,-0.383598536253
840,0.242148414254,0.28913334012,0.170237898827
7048,0.372698575258,-0.186400011182,0.0681503787637
4851,-0.423556029797,-0.296299993992,0.698798954487
6464,0.596035063267,0.28043332696,-0.202225148678
23410,0.403555035591,0.190800011158,1.20106327534
54205,0.796272695065,-0.578400015831,-0.590159296989
2770,1.20744299889,0.0753666758537,0.420424312353
80204,-0.378946691751,-0.694033384323,-1.19496679306
4208,0.69451713562,0.126766651869,-0.759397149086
1845,-3.21902132034,-1.07383334637,-0.472409754992
23368,1.23493361473,0.16933336854,0.511530280113
5583,1.69095313549,-0.0590000152588,-0.0838115513325
8900,0.222617045045,-0.143999993801,1.62529969215
581,-1.17585110664,0.156666636467,0.319851577282
6193,0.748469233513,-0.63220000267,1.03053379059
6622,0.382438331842,0.13206666708,2.67957568169
11261,0.561710596085,0.0893666446209,0.446303099394
6696,0.245382368565,-0.24483333528,-0.559170544147
8312,-0.37362998724,-0.314766675234,-0.557193756104
835,-0.190200284123,0.633966684341,0.295995950699
8324,-0.416538923979,0.90996670723,-0.273063600063
1848,-0.692218840122,-0.562466681004,-0.410503059626
154,0.0263972505927,0.305266678333,-1.60674798489
4312,2.1132106781,-0.236733347178,-0.314085483551
994,-1.05685889721,0.0147000029683,-0.0887868925929
2048,-0.178760826588,-0.256600022316,-0.48765167594
1111,0.859150886536,0.19116666913,0.322028756142
5154,-0.437842041254,0.380933344364,-0.265602469444
2920,-0.436060786247,0.449100017548,-0.218524709344
3122,0.0878628045321,-0.242366686463,0.0137490779161
2769,0.75880074501,0.101700037718,-0.0401829555631
5900,-0.79069930315,-0.04880002141,0.234884589911
6304,-0.138270959258,0.4443333745,0.882541596889
5211,-1.46873950958,0.0649667009711,-0.0585020333529
2886,0.0924041569233,0.12513333559,1.05657613277
9261,-0.913358747959,-1.01666665077,-1.29542505741
8569,-0.130800515413,-0.114366680384,0.681548595428
3303,-3.19192051888,0.544666707516,0.371610462666
5331,-1.0689419508,-0.400700032711,0.0942615270615
5347,-0.480298399925,-0.429299980402,0.548951983452
4638,0.0799136459827,-0.186066672206,0.397029608488
2264,0.0502616614103,-0.145300000906,1.55695652962
1029,-0.0509919822216,0.467466682196,-7.15001869202
1027,-3.13916325569,0.185333326459,0.978194832802
2597,-0.000512923346832,-0.113300010562,-1.45039558411
55847,0.374815315008,-0.475799977779,-1.47263741493
25803,-1.9881067276,-0.0470000058413,0.0879738181829
3480,-1.40983843803,-0.171166688204,-0.231985718012
2946,0.749903857708,0.472066700459,-0.12194275856
9517,-1.4910775423,-0.337333351374,-0.322079122066
25987,-0.19502311945,-0.0625000149012,0.300848156214
23670,-0.0414146706462,0.23516663909,-0.786992132664
11182,0.239196419716,-0.411633342505,-1.22159588337
