rid,ERG011_VCAP_6H:BRD-K38615358-001-01-2:10.05,ERG011_VCAP_24H:BRD-K38615358-001-01-2:10.05
5720,-0.143100008368,0.143202126026
466,-0.884400010109,0.469961464405
6009,0.0318999961019,0.216375589371
2309,-0.0632500052452,1.11729466915
387,0.269849985838,0.245106935501
3553,1.25645005703,-0.823764204979
427,-0.621949970722,0.173648267984
5898,-0.911599993706,0.845039606094
23365,-0.419499993324,0.850827217102
6657,0.31274998188,-1.03986120224
5054,1.12054991722,0.477431595325
3108,0.249150007963,0.423856198788
1950,-0.115850001574,-0.323574781418
351,-0.933200001717,-0.111925065517
4846,-0.746549963951,0.000379011034966
1452,0.365000009537,0.624371051788
4776,1.12000000477,-0.744336247444
6908,0.217700004578,0.128959596157
672,0.130999997258,-0.263757795095
5710,0.126849979162,0.233040824533
2115,-0.160649999976,-0.735118985176
7015,0.035300001502,-0.713011801243
8726,0.545099973679,0.183689504862
2185,0.85379999876,-0.799175858498
3315,-0.513700008392,-0.49295553565
5289,-0.45140004158,0.571140050888
868,0.00559997558594,-0.754264950752
1677,-0.386699974537,-0.433069914579
7043,0.0918999910355,-1.14585888386
5613,-0.434850037098,-0.189578652382
595,-0.329499989748,0.237752258778
4793,-0.417849987745,-0.382937520742
2736,0.0518499910831,-0.278348177671
5290,1.23715007305,-0.621465802193
6194,-0.00034999998752,0.000141223310493
1676,0.472949981689,-0.258160293102
23512,-0.722899973392,0.473847776651
148022,-0.134049996734,0.458542108536
1906,-0.037950001657,-0.866245806217
8878,-0.425100028515,0.649610340595
3091,-0.749099969864,-0.0782668590546
5743,0.00935000181198,-0.185155779123
5321,0.891099989414,-0.689046263695
4144,0.264600008726,-0.837386369705
1981,0.380300015211,0.327015459538
695,-0.203049987555,-0.351016968489
10398,0.256749987602,-0.421015262604
5708,0.28464999795,-0.400220632553
1213,-0.58109998703,1.37377166748
226,0.262849986553,0.27948525548
6777,0.897649943829,0.163170516491
2113,0.000799998641014,-0.230010852218
3329,0.479149997234,0.162826538086
1050,-0.626100003719,-0.0879847854376
9491,0.273000001907,-0.941560745239
22926,0.892049968243,0.248158797622
5899,1.3286999464,0.210517853498
5467,4.87440013885,-0.23126450181
6774,1.54070007801,1.01337742805
1788,0.847950041294,-0.935835003853
5921,0.251450002193,1.57424378395
5721,-0.118049994111,0.174754947424
2263,0.597350001335,-0.83768260479
808,0.866800010204,-0.977988660336
30001,-0.0818499922752,0.347474694252
348,-0.556600034237,-0.230243831873
30849,0.89099997282,0.0689738467336
1454,0.608500003815,0.863028049469
6500,-0.0446999818087,0.497618556023
5627,3.61335015297,-0.196288883686
5715,0.894499957561,0.395433843136
4791,0.206950008869,-0.537663459778
56924,0.36930000782,-0.270564764738
2690,-0.735449969769,0.281801104546
1019,-0.544999957085,0.250808238983
51422,1.5068000555,-0.109758257866
5788,0.268700003624,0.46653085947
6709,-0.82564997673,0.570915818214
1277,0.224400013685,-0.16732057929
993,-1.08179998398,-0.196613818407
7157,-0.143299996853,-0.666252732277
1958,-0.970499992371,0.177387535572
4582,3.26269984245,-0.513622522354
