rid,CPC018_A375_6H:BRD-A30856524-001-01-1:10,CPC018_A549_6H:BRD-A30856524-001-01-1:10,CPC018_A549_24H:BRD-A30856524-001-01-1:10,CPC018_ASC_24H:BRD-A30856524-001-01-1:10,CPC018_HEPG2_6H:BRD-A30856524-001-01-1:10,CPC018_HT29_6H:BRD-A30856524-001-01-1:10,CPC018_MCF7_6H:BRD-A30856524-001-01-1:10,CPC018_MCF7_24H:BRD-A30856524-001-01-1:10,CPC018_NPC_24H:BRD-A30856524-001-01-1:10,CPC018_PHH_24H:BRD-A30856524-001-01-1:10,CPC018_SKB_24H:BRD-A30856524-001-01-1:10
5720,-0.294529139996,0.567554891109,-0.791450023651,3.41542625427,-1.20758771896,-0.265343904495,0.87265008688,0.268487274647,0.71850001812,-0.179062187672,0.0151333287358
466,0.64531826973,-0.229052305222,-1.13950002193,0.232917666435,-0.877299427986,0.86403387785,0.301195442677,0.983048141003,-0.859400033951,0.0687312483788,-0.389400005341
6009,0.344020187855,0.330974012613,0.133449971676,1.12870311737,-0.333712846041,0.744968116283,0.476003825665,0.512350797653,-0.0965500026941,0.841414988041,0.971033394337
2309,1.16781234741,-0.196416184306,0.110899984837,-0.330745786428,-0.952299952507,-0.0917443335056,0.0129399532452,-0.613381147385,-0.365550011396,-0.296236693859,0.252233326435
387,1.43274843693,0.0746418088675,0.52840000391,2.44389677048,0.852122187614,0.178563714027,-0.0954331457615,0.673505783081,-0.0753500014544,0.447579681873,0.629966676235
3553,0.382626205683,0.477170526981,-0.430350005627,-1.18290174007,1.07598924637,-0.0879915580153,0.824929714203,-0.301595807076,0.697149991989,-0.0548140704632,0.404833316803
427,0.634886801243,0.361754924059,0.371149986982,-1.81831228733,-1.66462051868,-0.476475775242,-0.777290284634,0.826614439487,0.562599956989,-2.19211220741,0.534533381462
5898,1.1566889286,-0.229885235429,-3.02250003815,-0.223415210843,0.696665644646,-0.603602468967,-0.335310846567,0.837534546852,0.848299980164,-0.901004910469,-0.125499993563
23365,0.709991335869,-1.0881485939,-0.841200053692,1.61202728748,-0.797892689705,-0.0701667070389,-0.757338047028,0.741214036942,0.0594000034034,-1.26162266731,-0.315233319998
6657,-0.28363057971,0.38113617897,-0.316100001335,0.457535922527,1.0888440609,0.175184637308,-0.394749283791,-0.267064392567,-0.412400007248,-1.04314184189,0.199000000954
5054,-0.325687050819,-0.644389033318,0.895849943161,-1.911916852,-2.58642864227,-0.0615890361369,-0.0242094360292,-0.518864393234,-0.100050032139,0.377735763788,-0.0851999819279
3108,0.665358245373,0.511163055897,-0.863700032234,-1.03542971611,0.200090259314,-0.702691257,-0.512952625751,0.837175488472,-0.0672000050545,0.274944990873,-0.0770666599274
1950,-0.193797200918,-0.273652642965,-0.676600039005,-1.54667317867,0.0340244024992,-0.359040796757,-0.0340042337775,-1.17439770699,4.31475019455,-0.994851946831,-0.360100001097
351,-1.13015282154,0.790815770626,0.351300001144,-3.44443798065,0.302437454462,-0.102917850018,-1.29785645008,-0.684253036976,0.338249981403,0.018351605162,0.0353666692972
4846,1.26117658615,0.117438822985,1.11654996872,3.45861554146,-0.190918922424,-0.532283067703,0.0999546349049,-0.283151060343,-0.457949995995,-0.823864042759,-0.16210000217
1452,2.67523503304,0.193625465035,0.462300002575,0.743346214294,-0.199002817273,-0.34431886673,-1.10101294518,0.13661506772,0.459150016308,1.20430397987,0.298033356667
4776,-0.554683625698,-0.00195883028209,-1.29329991341,-1.06440043449,1.06840288639,-0.563737928867,0.212193846703,-0.174586728215,0.39414998889,-0.0739022269845,0.26536667347
6908,0.49478033185,0.870339214802,-0.847949981689,-0.453375071287,-1.95177280903,0.254667729139,0.103106014431,1.10827624798,-0.436800003052,0.943697750568,0.64733338356
672,-0.325717628002,-0.451290339231,-1.02219998837,2.8626306057,-1.24326372147,-0.213086694479,1.28947353363,0.299557715654,0.439749985933,-1.3084281683,-0.000933319330215
5710,-0.0691484957933,0.613628387451,0.295149981976,0.230224788189,-0.939646840096,-0.467482119799,-0.536113381386,0.796947181225,-0.0515500083566,0.617986500263,0.411700040102
2115,0.590607643127,0.408492237329,0.685500025749,3.33711266518,2.23229384422,-0.724205434322,-0.433443814516,-1.58293890953,0.143949985504,-1.00772464275,-0.236133351922
7015,-0.726633727551,0.442205220461,-0.474100023508,-1.26659977436,0.262456297874,-1.01827740669,-0.574456274509,-0.0862987861037,-0.0578000098467,-0.820261955261,-0.19690002501
8726,-0.00154455751181,-1.5791451931,0.794649958611,5.62024402618,-0.195508256555,0.258981585503,-0.804374992847,0.38671246171,-0.0697500035167,-0.0376615673304,-0.167400032282
2185,-0.50291466713,0.613346338272,-1.24360001087,0.901317358017,1.07760488987,-0.301997840405,-0.237133949995,-0.832022309303,0.0413999855518,-0.73713439703,0.0983999967575
3315,-0.41022542119,0.229600295424,0.337249994278,0.200031071901,0.0158678591251,-0.0539419911802,0.0,-0.558923721313,0.134399995208,1.04296791553,-0.590399980545
5289,-0.0795928090811,0.626191139221,-0.648900032043,0.889180898666,0.13310277462,-2.04274129868,-2.35158443451,0.43312048912,-0.614199995995,-1.24165225029,0.159166693687
868,0.323529154062,2.8681397438,-0.969699978828,1.02217757702,0.204971551895,-0.937153995037,0.151282250881,1.15950989723,0.642049968243,-1.02798461914,0.0307333320379
1677,-0.389371037483,0.312362849712,-0.138900011778,-0.339250504971,-0.408688187599,0.245848014951,-0.546690225601,0.301305770874,1.79184997082,-1.57712352276,-0.250699996948
7043,-0.351560115814,0.361450523138,-0.543749988079,1.04281258583,0.762167036533,0.591110646725,0.0557182878256,0.885952949524,0.936100006104,-1.07080161572,0.0509333014488
5613,-0.847751617432,-0.154935270548,-0.537050008774,4.18360280991,1.32553756237,1.10579705238,0.544270396233,-0.738335072994,0.102249994874,-1.29648280144,0.0887999981642
595,0.637665271759,-1.38914823532,-0.00804999470711,2.84379291534,-0.697637856007,-0.247578278184,0.00509721413255,0.36023285985,-0.10450001061,1.22422492504,0.0894999951124
4793,-0.398857563734,-0.563394904137,1.13894999027,5.16517400742,-0.354304492474,-1.21055543423,-0.658653497696,0.746500968933,-0.796049952507,-0.580741107464,-0.0861999839544
2736,0.223174080253,0.184559047222,0.511099994183,-0.801443338394,1.15097808838,-0.237605050206,0.462386012077,0.658118247986,0.0705499947071,0.0470838472247,0.149333357811
5290,-0.523669660091,-0.0576968118548,-0.397100001574,0.0711517184973,1.01190793514,-0.717472314835,-0.139079630375,-1.14448833466,-0.129550009966,-0.407346963882,-0.486866652966
6194,0.202299967408,-0.000359226367436,0.337249994278,0.0,0.211810022593,0.35157585144,1.00126552582,-0.344049960375,0.00065000000177,0.00149614270777,0.000233333325014
1676,-0.00109879672527,0.772365450859,-0.659100055695,-1.80196297169,0.853033304214,-0.203097254038,0.00769528746605,0.117235437036,0.740050017834,-0.496447890997,-0.163466691971
23512,0.776950001717,0.797094106674,0.0920000076294,-2.15767383575,-0.224838927388,0.0122845731676,0.195754259825,0.16001033783,0.697950005531,-1.83228087425,-0.708266735077
148022,-1.06795501709,-0.425699800253,0.235650002956,5.66258907318,-0.101276695728,-0.435968965292,0.46731621027,0.329714298248,0.249250009656,-0.176506832242,0.402366697788
1906,-0.4279743433,-0.57343351841,0.50049996376,-0.778380632401,0.363732457161,1.86938428879,-0.172317758203,-0.514141440392,1.04980003834,-1.72118508816,-0.0926666557789
8878,0.362651079893,-4.34220218658,-0.614549994469,0.408028483391,-1.05370509624,-0.944677174091,-0.453861564398,-0.415569424629,-0.0161499977112,0.00441855518147,0.161900028586
3091,-0.693562805653,-0.155449539423,-0.370700001717,-2.20409178734,-0.255727410316,-0.17921641469,-1.24305832386,-0.091050863266,-0.193250000477,-0.119490034878,0.0917333364487
5743,0.217447474599,-0.0951501652598,-0.180899992585,2.43929553032,0.648650586605,0.731107532978,0.280085623264,4.76270723343,0.429600000381,1.40491735935,-1.08966672421
5321,-0.559667050838,0.0983984023333,-0.269950002432,-1.11800885201,0.0363115668297,0.106082729995,0.276448011398,-0.774963855743,0.565199971199,0.0666029080749,0.262300014496
4144,-0.425595462322,0.958398640156,0.102600000799,-1.32951688766,-0.322857260704,-0.0858475416899,0.162560909986,0.8722833395,0.760699987411,-0.00873190164566,0.493466705084
1981,1.54394853115,-0.0881371498108,0.583000004292,1.80460715294,0.702110409737,-0.335356533527,0.0156989246607,0.233982473612,0.291350007057,-0.659195840359,0.0358333289623
695,-0.345651626587,-1.08018529415,0.884750008583,1.79820680618,1.16721785069,0.131132364273,0.416579633951,0.181497648358,0.372300028801,-0.246611699462,0.207533329725
10398,-0.703540384769,0.477759510279,0.349900007248,-0.33009108901,-0.230961203575,0.127354606986,2.5449025631,-0.0165227670223,0.790250003338,-1.3840161562,-0.476733326912
