rid,DOS029_VCAP_24H:BRD-K84157702-001-01-1:5,DOS033_A375_24H:BRD-K84157702-001-01-1:5,DOS033_A549_24H:BRD-K84157702-001-01-1:5,DOS033_HT29_24H:BRD-K84157702-001-01-1:5,DOS033_MCF7_24H:BRD-K84157702-001-01-1:5,DOS033_PC3_24H:BRD-K84157702-001-01-1:5
5720,-0.33996668458,0.317171066999,0.545221567154,0.415654242039,0.915926754475,0.203699737787
466,0.179633334279,0.385334908962,0.775416195393,0.971173584461,0.0277078151703,-0.827656030655
6009,0.436233371496,-0.335109472275,0.674879968166,0.843621969223,-1.19741272926,-0.514234900475
2309,-0.647499978542,-0.452789515257,-0.206379905343,-0.370322495699,0.853454887867,-0.749467015266
387,0.308866679668,0.21274933219,0.341274708509,-1.43634033203,-0.350276201963,-1.24949193001
3553,-0.51139998436,-0.278051197529,-0.374870359898,-0.335308253765,-0.308229982853,-1.52149987221
427,0.780033349991,-0.520968437195,-0.56755810976,3.42089343071,0.294127464294,0.0139250457287
5898,0.349900007248,1.0701366663,-0.255891919136,0.561029613018,0.106594540179,0.174389272928
23365,0.275499999523,0.122001960874,-1.20201206207,-0.631277859211,0.145121350884,-0.21848705411
6657,-0.0876666903496,-0.694524109364,-0.169573694468,0.902805387974,-0.306163549423,0.898772418499
5054,0.17919999361,-0.197463005781,-0.363568007946,0.423725515604,1.62170302868,-0.00905734300613
3108,-0.891566634178,0.15736836195,-0.652942299843,-0.528823912144,0.328546285629,-1.44171106815
1950,-0.196999996901,-0.304184734821,-1.0391190052,0.381611377001,-0.155194997787,0.215583413839
351,0.0,-1.17281270027,-1.16896820068,0.198036730289,0.278634399176,0.225881531835
4846,-0.248599991202,-0.145174279809,-0.783002853394,0.861715197563,0.380154311657,-0.880985498428
1452,0.302733331919,-0.264437139034,0.288431942463,-0.936549663544,0.43068420887,-1.73582422733
4776,-0.110199987888,-0.317153930664,-0.593675494194,-0.0142168402672,-0.38662135601,1.08000934124
6908,0.200133323669,0.276930779219,-0.38683706522,-0.206629604101,0.902164459229,-1.03010749817
672,0.35516667366,-0.372858673334,0.543903231621,-0.825290501118,0.999999284744,-0.760562598705
5710,0.167700022459,-1.39772748947,0.137313425541,0.413842260838,-0.325801372528,0.310627102852
2115,0.152700006962,-1.1842007637,-0.614177405834,0.467550009489,-0.592396497726,-1.28738021851
7015,-0.321333378553,-0.590418159962,0.00396738946438,1.29558634758,0.291325449944,0.366352260113
8726,-0.581333398819,2.23190236092,-0.094108402729,0.662746012211,0.695515275002,0.781196951866
2185,-0.595533311367,-0.367336988449,-0.694748044014,1.18139255047,0.605006814003,0.165402472019
3315,-1.49393343925,0.00928917527199,-0.243543207645,-0.0396929830313,0.0797986090183,0.747429966927
5289,0.606566667557,0.052930444479,-0.135906040668,1.32403147221,0.0363049507141,0.0129834115505
868,-0.438133358955,-0.546049535275,-0.218376204371,-0.529380917549,0.842453241348,-0.00413274765015
1677,-0.159633338451,-0.370748072863,-0.484142839909,-0.306158751249,0.028256803751,-0.487102627754
7043,3.52496695518,-0.0790521800518,-0.305547654629,-0.850903868675,0.111676774919,0.401550650597
5613,-0.336000025272,-0.18260987103,-0.461250543594,-0.401720583439,-0.48002332449,0.774494349957
595,-0.0753666758537,0.107421502471,-0.207795828581,0.516263961792,-1.1290910244,-0.277590453625
4793,-0.054200001061,-0.597263753414,0.0283307507634,-0.142451912165,-0.395308047533,-0.237494379282
2736,-0.20666667819,-0.330383300781,-0.142165780067,-0.295569330454,0.201839745045,0.505073964596
5290,-0.309500008821,-0.823481142521,-0.801407456398,-0.0697118788958,0.268615603447,0.776742756367
6194,-0.130400002003,-5.78574836254e-05,-0.000498115492519,-0.619152009487,-0.420075953007,-0.121455401182
1676,-0.304099977016,-0.859697341919,-1.31496191025,-0.819749772549,0.065690279007,0.535510003567
23512,-3.4717669487,0.386774539948,0.195645079017,0.419046700001,-3.08050394058,-0.0289072245359
148022,-1.53700006008,0.588717162609,-0.947879135609,-0.212694361806,-0.584310650826,-0.642253398895
1906,-0.586733341217,-0.0575060546398,0.951409101486,-0.980040669441,-0.274668633938,0.310138881207
8878,-0.395333319902,0.578750252724,-0.570218026638,-0.344480991364,0.148760274053,0.0373157262802
3091,0.463133335114,-0.611955046654,0.558391034603,-0.374630689621,-0.296173155308,1.25429725647
5743,-0.0995333343744,-0.0831203758717,0.674485385418,0.226238459349,-0.287197262049,-0.228425085545
5321,-0.556366682053,-0.227654799819,-2.06867551804,-1.64137780666,-0.0730772912502,-0.0549647659063
4144,-0.211600020528,-0.590795338154,0.354830622673,-0.564416587353,-0.192918971181,-0.204370886087
1981,-0.924566745758,-0.0568436980247,-2.04486632347,0.930028676987,0.0629571676254,0.186246886849
695,0.389099985361,1.14944672585,5.78147554398,2.12399888039,7.42169284821,-0.406057417393
10398,-0.511533379555,-0.401189148426,-0.177496314049,0.764340162277,0.370602726936,-0.178184300661
5708,-0.72990000248,-0.472180068493,-0.259451389313,0.184717327356,7.02713775635,1.83366239071
1213,-3.88123345375,0.667771339417,0.624864161015,-0.774983346462,0.502847254276,0.779023468494
226,-0.184966683388,7.00044584274,0.22102932632,0.558499693871,-0.00991302728653,-0.325321733952
