rid,CPC003_HA1E_6H:BRD-A01346607-001-03-4:10,CPC003_HA1E_6H:BRD-K61496577-001-03-8:10,CPC003_HA1E_24H:BRD-A01346607-001-03-4:10,CPC003_HA1E_24H:BRD-K61496577-001-03-8:10,CPC003_HCC515_6H:BRD-A01346607-001-03-4:10,CPC003_HCC515_6H:BRD-K61496577-001-03-8:10,CPC003_HCC515_24H:BRD-A01346607-001-03-4:10,CPC003_HCC515_24H:BRD-K61496577-001-03-8:10,CPC003_PC3_6H:BRD-A01346607-001-03-4:10,CPC003_PC3_6H:BRD-K61496577-001-03-8:10,CPC003_PC3_24H:BRD-A01346607-001-03-4:10,CPC003_PC3_24H:BRD-K61496577-001-03-8:10,CPC003_VCAP_6H:BRD-A01346607-001-03-4:10,CPC003_VCAP_6H:BRD-K61496577-001-03-8:10,CPC003_VCAP_24H:BRD-A01346607-001-03-4:10,CPC003_VCAP_24H:BRD-K61496577-001-03-8:10,CPC016_A375_6H:BRD-K61496577-001-03-8:10,CPC015_A375_6H:BRD-A01346607-001-03-4:10,CPC016_A549_6H:BRD-K61496577-001-03-8:10,CPC015_A549_6H:BRD-A01346607-001-03-4:10,CPC016_A549_24H:BRD-K61496577-001-03-8:10,CPC015_A549_24H:BRD-A01346607-001-03-4:10,CPC016_ASC_24H:BRD-K61496577-001-03-8:10,CPC015_ASC_24H:BRD-A01346607-001-03-4:10,CPC016_HEPG2_6H:BRD-K61496577-001-03-8:10,CPC015_HEPG2_6H:BRD-A01346607-001-03-4:10,CPC016_HT29_6H:BRD-K61496577-001-03-8:10,CPC015_HT29_6H:BRD-A01346607-001-03-4:10,CPC016_MCF7_6H:BRD-K61496577-001-03-8:10,CPC015_MCF7_6H:BRD-A01346607-001-03-4:10,CPC016_MCF7_24H:BRD-K61496577-001-03-8:10,CPC015_MCF7_24H:BRD-A01346607-001-03-4:10,CPC016_NEU_24H:BRD-K61496577-001-03-8:10,CPC016_NPC_24H:BRD-K61496577-001-03-8:10,CPC015_NPC_24H:BRD-A01346607-001-03-4:10,CPC015_PHH_24H:BRD-A01346607-001-03-4:10,CPC016_SKB_24H:BRD-K61496577-001-03-8:10,CPC015_SKB_24H:BRD-A01346607-001-03-4:10
5054,2.44105005264,2.10085010529,2.79729175568,4.04508829117,0.292755007744,-0.0764583423734,0.0955144315958,-0.00115671753883,0.120649755001,1.48872208595,-0.361118853092,-0.195791348815,0.642902135849,0.23073028028,-1.26419997215,0.593100011349,-0.0313070416451,0.378545671701,3.44675016403,2.23184990883,1.68442606926,1.90802645683,0.54836410284,0.821587145329,1.71054458618,1.64175009727,-0.323706358671,-0.445825278759,0.624993860722,0.269082933664,0.611128211021,-0.253565847874,0.0671667009592,0.701482772827,0.619687616825,-0.30189999938,0.398810237646,-0.242750018835
3108,1.14139997959,-1.89024996758,-0.419978380203,-1.15393090248,-0.364656299353,-0.308641314507,3.30233192444,0.68067920208,-1.81642019749,-0.210097193718,1.28272020817,-0.145620062947,2.31358742714,0.406662970781,-0.746300041676,-0.795600056648,-0.265524238348,0.954507291317,-0.523500025272,-0.209799990058,0.517708420753,-1.23800671101,0.490904062986,1.97171735764,-0.014370188117,-1.22834992409,-0.0108091495931,-0.364714950323,-0.410942316055,-1.23745346069,-0.193694919348,-0.198133021593,0.392166674137,-0.490983992815,-0.659820020199,-0.27610000968,1.39904785156,0.21005000174
1950,-0.787999987602,-0.69889998436,-2.23167586327,-1.41631269455,-0.118254452944,-0.600927889347,-2.27944684029,3.48694324493,-0.870061159134,-1.16789543629,0.641598284245,0.046490162611,0.567630648613,-0.0766302794218,-0.189149990678,-0.560050010681,0.0962377637625,-0.532610356808,2.16405010223,0.394549995661,-0.29233944416,0.580795764923,-0.356167495251,-0.621038913727,0.462380051613,-0.171250000596,1.12915980816,-0.331304609776,1.0572937727,-0.25073236227,2.29377317429,0.0206929706037,-0.685233354568,0.292338341475,0.340841472149,0.897599995136,-0.686785340309,0.619399964809
351,0.75720000267,0.216600000858,-0.638089299202,-0.362934350967,0.732292413712,0.66503995657,0.463993191719,1.03890860081,0.197768822312,-0.706266224384,0.138619035482,-0.427676349878,0.311111569405,-0.477249056101,0.337249994278,0.337249994278,0.904778003693,-0.286122620106,0.879149973392,0.121999979019,-0.364903926849,0.241072177887,-0.0844737961888,0.115419320762,0.438574850559,0.286100000143,1.16735851765,0.0627813190222,0.538575589657,-0.761550545692,0.533865630627,-0.51320540905,0.000666666659527,0.437735080719,0.49610209465,0.00200000009499,0.129415825009,-0.00135000003502
4846,0.117050006986,2.48825025558,0.13564312458,0.791640043259,-0.0231699198484,1.01446223259,-0.273696660995,0.655537486076,-0.0618560537696,0.276099532843,0.11098946631,0.582228004932,0.920684456825,-0.140100777149,0.154049992561,-0.894700050354,0.295715093613,-0.159939557314,-0.148950010538,-0.203299969435,0.582635760307,1.32112360001,-0.237575888634,-0.628058612347,-0.493321835995,-0.624850034714,0.0304715409875,-0.230535119772,0.0281389579177,0.312120974064,0.262880176306,0.0943283140659,-0.721833348274,-0.262942969799,-0.581493198872,0.8070499897,0.0200267210603,1.17824995518
1452,-1.23699998856,-2.33850002289,-0.286736577749,-0.643953502178,-1.2935051918,-0.589621424675,0.901809513569,0.950518727303,-1.3474560976,-0.111013755202,0.492881298065,-0.236568778753,-0.248663604259,-0.0543127804995,-1.01069998741,0.394049972296,0.225561648607,0.251485437155,-0.434449970722,0.193499997258,0.423374295235,1.12002062798,0.402760893106,-1.74731910229,2.62380838394,0.561100006104,0.523676455021,-1.08875727654,-1.15616357327,-0.799770176411,-0.34315931797,0.757220208645,0.343166649342,0.470712065697,-0.692812800407,0.327100008726,0.208237439394,-0.394299983978
4776,0.5679500103,0.142799973488,0.101827740669,0.644865870476,-0.265121638775,-0.5550557971,-2.26479196548,-0.07483959198,0.34541708231,-0.619710385799,-0.192875549197,-0.453632712364,0.498502194881,0.39770668745,0.800100028515,1.26649999619,-0.45013409853,-0.33169144392,1.49535000324,0.844550013542,-0.552067399025,0.693636417389,-0.669816017151,-0.322079747915,-0.187375962734,0.843900024891,0.647409498692,0.854236960411,0.0315195918083,0.414594352245,-0.187873840332,0.31116104126,-0.268699973822,-0.845455527306,1.75255489349,0.919099986553,0.0663906782866,1.2432500124
6908,-0.787150025368,-1.45829999447,-0.38217484951,-0.295415759087,-0.549292385578,-0.297422409058,1.48207390308,0.232261165977,-0.650955200195,-0.260469198227,-0.204524353147,0.801234483719,0.232130110264,-0.101697772741,0.739750027657,0.914099991322,1.03215801716,0.652270197868,-1.36650002003,0.289299994707,-0.0604136586189,-0.685355365276,0.0789590552449,-0.0136665794998,-0.471687167883,0.509299993515,0.154022946954,-0.514288187027,-0.414371520281,0.0627609342337,0.361124873161,0.711601316929,0.886066675186,0.63773047924,-0.842491447926,-0.628600001335,-0.139561414719,-0.937700033188
672,-0.609449982643,-0.879649996758,-0.302508324385,0.445897459984,0.150339275599,0.68334800005,-1.32482218742,-1.10207462311,-0.425865709782,-0.104811362922,0.787044167519,0.574782311916,0.0965368971229,0.0469560772181,0.061700001359,0.375800013542,0.881862103939,-0.217836037278,-0.276600003242,0.31479999423,-1.16276335716,-1.55027198792,0.685778021812,-0.444742023945,0.332125246525,0.653950035572,0.541036725044,0.147204086185,0.558724939823,-0.207181230187,1.03976666927,0.412843316793,0.115733355284,0.608133018017,-0.379645437002,1.04435002804,0.751613795757,1.76030004025
5710,-1.10119998455,-1.55809998512,-0.748810768127,0.158794075251,-0.561944663525,-0.192945480347,0.534304082394,0.103412762284,-1.68431794643,-0.237051472068,-0.416780769825,-0.25750207901,0.472773075104,-0.0235713124275,-0.166099995375,0.394450008869,-0.0993154793978,0.751881301403,-1.14610004425,0.574550032616,-2.78703165054,-0.749323964119,1.02318787575,0.142488539219,-0.637125372887,-1.32840001583,-0.299034535885,0.101330384612,-0.71272444725,-0.548151195049,-0.341481626034,0.358828395605,0.0876333415508,0.0166657939553,-0.457469016314,0.0203499998897,0.332937687635,-1.02740001678
2115,0.105800002813,4.12099981308,-0.434165477753,0.257846236229,-1.26552331448,-1.54411327839,-0.232063770294,-0.497833430767,-0.955374658108,0.250955820084,-0.512840151787,-0.457621008158,1.05268836021,0.16807089746,-0.610300004482,-1.12144994736,-0.875089466572,-0.291763216257,-1.05314993858,-0.291649967432,0.303928434849,1.35757446289,0.662652373314,-0.600205719471,1.40528059006,-0.212950006127,0.832990109921,-0.0231674909592,-0.671141922474,0.476533800364,-0.470109015703,0.20762719214,0.704533338547,0.405766963959,-0.39945730567,-0.215600013733,1.01624286175,0.39699998498
7015,0.0431999862194,-2.04290008545,0.0883971303701,-0.0132815539837,-0.440743982792,-0.271779835224,-0.44987142086,0.777521491051,-0.275480151176,-0.495872139931,0.0600920394063,0.909576535225,-0.395973294973,-0.556552410126,-0.0674999952316,0.245299994946,-0.775023818016,0.287855327129,2.39564990997,0.40680000186,-0.867125451565,1.09048104286,-0.506729483604,-0.238126188517,0.148462221026,-0.0487499982119,1.02630805969,-0.140298336744,-0.199756503105,0.300294935703,0.0307608507574,0.25188472867,-0.523733377457,-0.303286522627,1.40574920177,1.06620001793,0.334422171116,1.57229995728
8726,-0.407849997282,1.20850002766,0.40614515543,0.563773870468,-0.581170558929,-0.491263866425,-1.33001828194,-1.42712163925,-0.718816995621,-0.283235937357,0.923373937607,-0.356950938702,-0.00448861718178,1.56502318382,1.83125007153,0.39880001545,1.66454493999,1.11085152626,-1.24415004253,-0.858200013638,-1.0315233469,-0.901431798935,-0.675938725471,-0.133428156376,0.0458566173911,0.946200013161,-0.293088436127,0.274046957493,0.317867666483,0.00973641872406,0.0538884177804,0.297589659691,-0.284733325243,0.362105190754,-0.4538423419,-1.27810001373,0.847097277641,0.744150042534
2185,0.309500008821,0.363749980927,0.212971508503,0.640044569969,0.782741189003,0.217140629888,3.05929136276,2.97695541382,1.34494698048,-0.270649731159,0.165633246303,-0.220440521836,0.312505424023,0.686980724335,1.16495001316,1.29135000706,-0.54889947176,-1.02715837955,2.09249997139,0.63504999876,0.184297084808,0.613183736801,-0.556474387646,-0.223395347595,0.167282432318,0.450800001621,0.19281488657,0.546917438507,0.182289540768,0.200033023953,-0.321874678135,-0.190110892057,-0.462266683578,-0.739291071892,0.661115586758,0.657000005245,0.0730546712875,0.528149962425
3315,2.03909993172,0.295750021935,-0.207174688578,1.36928367615,2.61143779755,2.61146473885,3.0709643364,2.29649925232,0.347464203835,0.931509613991,0.355167776346,0.391312628984,1.50026524067,0.383520931005,-1.19924998283,-0.0155499996617,-0.0777998864651,0.52916353941,1.17019999027,0.504849970341,3.32035541534,2.20273590088,1.05903828144,0.107958815992,-0.124275736511,-0.766200006008,-1.0224943161,-0.74847060442,-0.162805780768,-1.07877326012,-0.121435910463,0.0524445176125,-0.149000018835,0.0667252242565,-0.454598456621,-0.462850004435,-0.66801828146,-0.00170000002254
5289,-0.82665002346,-1.91689991951,-1.32681202888,-0.0602035969496,-0.801215708256,-0.377193212509,-0.223669886589,0.733514428139,0.122256785631,0.0133949071169,0.0633991509676,0.543805539608,0.0913260430098,0.765384972095,-0.664849996567,0.141749992967,0.457479417324,-0.37489643693,1.20105004311,0.538500010967,-1.93486332893,1.64107358456,0.590949714184,0.747926652431,0.806742012501,-1.2935500145,1.06910824776,0.361459851265,-0.815392196178,0.184159815311,-0.181516453624,-0.438237428665,-0.362566649914,-0.395962297916,0.81586098671,1.08634996414,1.18110704422,-0.871399998665
868,-0.388150006533,0.10879996419,-0.654323220253,-0.847425460815,2.21107530594,-0.439279079437,1.99070465565,1.98284685612,0.193624705076,-0.329955369234,-2.04749846458,-1.41074621677,0.392541944981,0.250735402107,-0.233750000596,-0.519400000572,-0.0761860534549,0.0796937569976,0.100200012326,1.52635002136,0.511643826962,0.928177714348,0.0297976881266,-0.139416664839,0.250556945801,-1.14915001392,0.0183330923319,-0.022377371788,-0.231447458267,-0.244527846575,0.0802803188562,-0.71671640873,0.769033372402,-0.190755307674,-1.16705012321,0.834150016308,-0.0873730331659,-0.148750007153
1677,0.284149974585,-0.502449989319,0.514456093311,-0.295280188322,1.53126573563,0.992864310741,0.0364098250866,1.58383870125,1.13830935955,0.239266142249,0.971315026283,1.35689306259,0.48462882638,-0.00889463722706,-0.186449989676,-0.611600041389,0.225297480822,-0.384974449873,1.31664991379,0.0201500058174,-0.530872762203,0.349999159575,-0.62443780899,-0.488885939121,0.833156168461,0.685350000858,0.900485754013,-0.413193434477,0.488241165876,0.373084664345,0.728059053421,2.94553923607,-0.374833375216,-0.563663959503,0.635729372501,0.218000009656,0.0160030275583,0.182400017977
7043,0.37650001049,-1.19375002384,-0.00225003808737,0.445923805237,-0.886814534664,-1.61669743061,-0.313750624657,-0.741945147514,0.665771245956,-0.705559253693,-0.138475164771,-0.0912923291326,0.182221844792,-0.0118936225772,0.992650032043,0.501450002193,-0.79712921381,-0.368856191635,0.888749957085,0.378450006247,-0.504643976688,0.976239323616,-0.352264523506,-0.301861077547,1.66617619991,-0.129649996758,-0.01123306714,0.725640416145,-0.227238506079,0.284506231546,-0.277880072594,-0.229594901204,-0.217866644263,-0.213118061423,0.547359347343,0.855199992657,0.730238974094,0.518649995327
5613,0.872300028801,1.08109998703,0.821705639362,0.456491112709,-0.252096742392,-0.586988210678,-0.585257828236,0.512226998806,0.6688798666,-0.62894487381,0.0559566617012,0.527102172375,-0.69614726305,0.538183450699,0.217500001192,-0.402249991894,-0.39673769474,-0.957854688168,2.57959985733,1.49679994583,-0.470588624477,1.45813250542,-0.513113617897,-0.34984844923,0.359977006912,0.575250029564,0.673445463181,0.577949404716,0.443990468979,0.0133532620966,-0.0583775937557,0.510061442852,0.500266671181,-0.32835739851,2.31029176712,1.22650003433,0.25399762392,0.895050048828
595,-1.30089998245,-0.205249994993,-0.679075062275,-0.490494728088,-0.958153963089,-0.247876226902,-0.254720211029,-0.809687435627,-1.53770649433,-0.0372676849365,-0.368426054716,-0.890058159828,0.789541900158,0.578767955303,0.781849980354,0.787949979305,-0.151471287012,0.116120450199,0.199049979448,0.193850010633,0.835005879402,0.0224516391754,0.562535524368,-0.386623889208,-0.0151274502277,1.87819981575,-0.206231877208,-1.31830239296,1.02790594101,1.04478478432,-1.33575463295,0.978324174881,0.32106667757,0.232174605131,-0.510289788246,-0.0191499963403,0.479918509722,-0.0448499917984
4793,-0.155150055885,-0.0892499983311,-0.0949454903603,0.572979271412,-0.132401004434,-0.897247433662,0.331474363804,0.801232516766,-0.953909873962,-0.293445050716,1.00010621548,0.74318832159,1.1451625824,0.780965983868,-0.0526999905705,0.187299981713,-0.148281514645,0.559531569481,-1.48140001297,1.0896999836,0.321792989969,-1.41107666492,-0.413806676865,-0.851531982422,-0.130546927452,0.212300017476,-0.866958558559,-1.54668712616,-1.09952497482,0.315687805414,0.185127198696,-0.114473581314,0.156666666269,0.28185403347,-0.0587536394596,1.44309997559,-0.258152484894,-0.127099990845
2736,0.259900003672,-0.214200004935,0.37350487709,-0.082329466939,-0.399335384369,-0.947959542274,-1.7552626133,-1.63334810734,0.214774206281,0.346064925194,0.0938180834055,0.646892130375,0.0942721143365,0.880957365036,0.363249987364,0.0361999869347,-0.660864591599,-0.593393981457,0.840600013733,0.221649974585,1.2071171999,0.875836670399,0.0215409398079,-0.312629252672,0.355498224497,-0.721349954605,0.271488726139,0.544989585876,0.341149121523,0.518751978874,-0.148141890764,-0.400984853506,-0.386433333158,-0.637632489204,-0.85370439291,1.08124995232,1.28785848618,0.352249979973
5290,1.07430005074,-0.501399993896,0.475682258606,0.199312701821,0.645357191563,-1.94379973412,-0.631224155426,0.516146719456,0.680432379246,-0.673111259937,1.20726883411,-0.414409935474,0.0436179116368,0.88270252943,-0.565800011158,-1.17569994926,-0.258039146662,-1.1471170187,0.987450003624,0.983749985695,-0.731629252434,-0.0755047500134,-0.869405031204,0.523873984814,-0.706890761852,2.23685002327,0.499198019505,0.557194948196,0.695638358593,-0.931796908379,0.445777505636,-0.294252604246,-0.559633374214,-0.659187674522,0.105774737895,0.35925000906,-0.0554368197918,0.0555999875069
6194,0.0,0.00034999998752,-0.0474353842437,-0.0530971698463,0.0192632563412,0.0182174406946,0.0,0.0,-0.107091516256,0.338053226471,-0.875413179398,-0.454582005739,-0.649280905724,-1.12133026123,-0.893699944019,-0.460000008345,-0.0112475957721,0.322591394186,0.336600005627,0.00034999998752,0.808802306652,-0.935446798801,0.0,0.0,0.0,-0.188950002193,-0.328927606344,-0.38623213768,-0.153691396117,-0.649382829666,-0.466844171286,-0.321960866451,0.000433333334513,-0.0568640418351,-1.17799401283,0.00034999998752,-0.123846195638,-0.00300000002608
1676,0.65030002594,-1.70755004883,-0.0580766350031,0.545105218887,0.045253790915,-0.682933747768,0.225396439433,1.34704148769,0.628702759743,-0.107296876609,-1.02356719971,-0.642108500004,-0.198605507612,-0.114419616759,0.170699954033,0.750349998474,-0.951925814152,-0.780006587505,1.25305008888,-0.0780999958515,-0.620799005032,0.827669739723,-0.782132089138,-0.385398298502,0.393088936806,0.47800001502,0.522975862026,0.536556482315,0.251642465591,0.871846497059,-0.926037013531,0.842018604279,-0.325933307409,-0.588514924049,1.08658695221,0.70275002718,0.315712720156,1.15869998932
23512,-1.27900004387,-3.74760007858,-0.886653423309,-0.198322877288,-0.931209921837,-0.843023240566,-1.97849833965,-1.00796580315,0.336633652449,-0.380218923092,-0.273758172989,-0.614539027214,0.246693044901,0.316628098488,0.369700014591,0.954900026321,-0.845287919044,-0.171117305756,-0.588999986649,-0.687350034714,-1.68567693233,-0.643806099892,-0.152176737785,-1.14829552174,1.00183236599,-0.725350022316,1.85501480103,0.263895362616,0.821606278419,0.362667322159,0.186358034611,0.290067285299,0.727233350277,0.606633543968,-0.361712396145,0.957050025463,-0.232985764742,0.129700005054
148022,0.127850025892,-0.912600040436,1.36218047142,0.430881857872,-1.02329111099,-0.906840503216,0.653421342373,-0.951817512512,-0.0684924423695,0.279325187206,5.581407547,-0.787085533142,0.866378128529,0.294083595276,0.467399984598,-0.0154500007629,-0.757780253887,2.02462935448,0.243099987507,0.687549948692,0.182213068008,1.77558875084,0.43841356039,-0.212673842907,0.734417498112,-0.49279999733,-0.881925344467,-0.220534026623,0.488511383533,1.33423614502,0.35934010148,-0.396531999111,-0.232899993658,-0.0109042227268,0.503924369812,3.42534995079,-0.17629685998,-0.465449988842
1906,-0.285400003195,-0.238399982452,-0.527008891106,-0.818427085876,0.865109205246,-0.263807475567,-0.976378321648,-0.370473712683,0.343970924616,-0.154902487993,1.28451800346,0.231497615576,-0.547132611275,-0.753111720085,1.28235006332,0.675950050354,-0.440300583839,-1.05338382721,-0.690400004387,-0.737249970436,0.7563174963,1.04407453537,-0.680317282677,-0.335793524981,0.23041331768,-0.508300065994,0.109384857118,0.197327211499,0.605431497097,-0.0699457675219,-0.360540449619,-0.543841779232,-0.0578333586454,-0.583557486534,0.474717229605,1.47919988632,0.0763681232929,-1.55309987068
8878,-1.62770009041,-2.63860011101,-0.842133760452,-0.513075590134,-3.45299315453,-3.72181177139,-4.47956848145,-3.50779056549,-2.01050257683,-1.08845591545,-2.7117805481,-1.8871588707,0.496798872948,0.284984946251,-0.306299984455,-0.252099990845,-1.08920943737,-0.983733534813,-5.04979991913,-5.29199981689,-2.62732386589,-2.97967624664,0.67727547884,0.0818857997656,-0.83051276207,-0.858049988747,2.43387961388,-0.764068841934,-1.46217393875,-0.0227011181414,0.132571563125,-1.57277321815,-0.430966675282,0.339117199183,-0.585959613323,-0.00205000001006,0.17931997776,-1.54014992714
