rid,CPC002_HA1E_6H:BRD-K80348542-001-01-4:10,CPC002_HA1E_24H:BRD-K80348542-001-01-4:10,CPC002_HCC515_6H:BRD-K80348542-001-01-4:10,CPC002_HCC515_24H:BRD-K80348542-001-01-4:10,CPC002_PC3_6H:BRD-K80348542-001-01-4:10,CPC002_PC3_24H:BRD-K80348542-001-01-4:10,CPC016_A375_6H:BRD-K80348542-001-01-4:10,CPC016_A549_6H:BRD-K80348542-001-01-4:10,CPC016_A549_24H:BRD-K80348542-001-01-4:10,CPC016_ASC_24H:BRD-K80348542-001-01-4:10,CPC016_HEPG2_6H:BRD-K80348542-001-01-4:10,CPC016_HT29_6H:BRD-K80348542-001-01-4:10,CPC016_MCF7_6H:BRD-K80348542-001-01-4:10,CPC016_MCF7_24H:BRD-K80348542-001-01-4:10,CPC016_NEU_24H:BRD-K80348542-001-01-4:10,CPC016_NPC_24H:BRD-K80348542-001-01-4:10,CPC016_SKB_24H:BRD-K80348542-001-01-4:10
5054,-1.49844992161,-10.0,-0.822734177113,-0.716013729572,-1.19854426384,1.63327276707,0.377643018961,3.43284988403,3.78975367546,-4.88948726654,-1.11522781849,1.54698932171,0.579934418201,5.18809986115,-1.33921778202,-0.150474488735,-1.95908653736
3108,-0.490299999714,0.0192304179072,0.605515003204,3.60262489319,-0.0861063450575,0.688753008842,-1.86790955067,-0.101399987936,0.548139154911,0.096744351089,-0.206997454166,-0.1385448277,-0.913416385651,0.390200018883,0.216435417533,1.68811488152,0.210492387414
1950,5.92500019073,1.89779233932,0.883251786232,1.48802709579,2.20673751831,5.67097902298,0.037313207984,-1.24995005131,1.18401837349,0.0267394557595,-0.0775533020496,2.00574636459,-0.708303928375,-0.00955000519753,-1.13120031357,2.23167419434,0.844140410423
351,-0.339349985123,-0.284064561129,-2.37800502777,-3.99753022194,-1.80015659332,-1.31767070293,-1.59739041328,-1.66295003891,-2.54605913162,-1.64146375656,0.338235974312,-0.919166505337,-0.955951809883,-1.30044996738,-0.000945226114709,0.431137800217,0.412135094404
4846,0.826200008392,0.303676247597,0.471949994564,3.011698246,1.59008693695,0.69423866272,-0.888816356659,-0.895449995995,-1.05608761311,-1.19627070427,-1.04304325581,0.359616607428,-0.329897105694,-0.706449985504,-0.769310593605,-0.818991303444,0.718415379524
1452,-0.112499952316,2.54527115822,0.949982404709,3.36813497543,0.602059721947,2.89156007767,3.05658221245,0.194899976254,2.63313817978,3.42699241638,0.505919516087,2.44646573067,1.20577788353,1.41479992867,1.18436050415,0.831437170506,0.96408778429
4776,-0.113450005651,-2.31994056702,-0.574866533279,1.64517772198,-0.338201463223,0.72047162056,-0.406813323498,-0.556450009346,-0.0708271414042,-0.742079794407,0.190411344171,0.0535986125469,-0.431029111147,0.0254500210285,-1.04081070423,1.68575239182,-0.83539223671
6908,3.11919999123,6.1213684082,1.33745849133,0.196464940906,0.797999024391,0.296886980534,2.36158037186,2.43254995346,-0.572001457214,4.07619428635,2.36909198761,3.33660030365,3.55120706558,0.803000032902,2.45417881012,0.264131516218,2.00882673264
672,1.88610005379,3.77083826065,-0.0444486737251,-1.82273101807,1.25158751011,-1.16646766663,0.269878566265,0.407800018787,-2.36998844147,2.3487432003,0.610390841961,1.45541119576,0.849187254906,0.621000051498,0.0243658572435,-0.929409384727,0.221694305539
5710,-1.85124993324,-0.456037759781,-1.74596118927,1.10828864574,-1.08658206463,0.234666198492,-0.294948726892,0.832750022411,-1.57317221165,1.09175372124,-0.449927121401,0.0755509734154,-0.121554479003,-2.13829994202,0.443829715252,-2.36844372749,-0.861496508121
2115,-0.405449986458,2.1307785511,-0.693292379379,2.26094055176,1.36678254604,1.55786013603,1.21809363365,-0.301450014114,0.107983797789,0.336823403835,-0.132124632597,1.46081340313,-0.571070313454,0.124400019646,0.941872596741,0.717263698578,0.863612174988
7015,-0.381650000811,-0.152821555734,-0.333871155977,1.65215826035,-0.180121138692,1.62269973755,0.833110630512,2.14775013924,-1.99464488029,-1.56550979614,1.1149725914,0.0272975601256,-0.266240894794,5.65350008011,-1.29820501804,1.04872727394,0.272367745638
8726,2.25679993629,4.18878936768,3.07793617249,2.00844144821,2.81739664078,1.58921194077,1.91987431049,3.24240016937,3.32459378242,4.33632183075,0.670721769333,2.93606114388,2.92111420631,1.5474499464,1.29223060608,1.1960786581,0.81489354372
2185,-0.0635000020266,1.68716335297,-1.29938256741,-0.915536224842,0.396886080503,0.542761027813,-0.352222204208,-0.679700016975,0.0552615895867,-4.52630138397,0.647155106068,0.238551169634,-0.613197147846,0.875599980354,-1.51974868774,0.99046766758,0.332322210073
3315,-2.83130002022,-3.67922496796,-0.468242138624,-3.31290435791,-1.29816627502,-3.80408358574,-0.615113973618,-1.38319993019,-1.24748253822,-0.891941726208,-1.30066525936,-2.19272851944,-0.464563131332,-0.339400023222,-0.700127840042,4.45889568329,-0.620275616646
5289,3.24284982681,6.17673635483,4.37058639526,5.00304508209,0.64985460043,2.45844912529,6.06678915024,1.64034998417,1.7363525629,2.69618415833,1.94514226913,3.47184801102,2.08620977402,1.4456499815,-0.0115523524582,1.86684334278,2.7401843071
868,0.769299983978,2.02557110786,-0.668310761452,1.76012432575,2.29018449783,4.14928817749,0.071779511869,1.62314999104,0.906429171562,4.51210308075,6.0823674202,0.295684963465,-0.478471577168,-0.53979998827,-0.182320430875,4.4504904747,1.11052536964
1677,-1.2472499609,-1.92676138878,-1.27560901642,-0.420531153679,-1.23200559616,-5.32375860214,-0.991340279579,-2.09074997902,-1.19876563549,-1.24560177326,-0.983354270458,-1.78915417194,-0.493651360273,-1.66200006008,-0.104449681938,0.548199474812,1.03792285919
7043,-0.908200025558,1.69177603722,0.0645533800125,2.43957161903,0.576093614101,3.66757631302,0.101503774524,0.628899991512,0.797877669334,0.726893484592,1.15072214603,0.372566044331,2.39521837234,3.08480000496,-0.33321288228,2.09995937347,3.64038205147
5613,-1.28684997559,0.0821261405945,-1.78185606003,0.926960349083,-1.98055648804,-1.5561208725,-0.809965670109,-3.85130000114,0.368573009968,-1.78478074074,0.12392604351,-0.864801943302,-1.58329153061,-0.628449976444,-2.39718389511,-1.02648448944,-1.04977869987
595,-0.431150019169,-2.56355166435,-3.0820479393,-2.944211483,-2.65136790276,-1.00481963158,-2.39401173592,-1.12010002136,0.567121744156,-2.62430167198,-0.474651217461,-0.245049118996,0.245049223304,-1.27635002136,-0.316140085459,-1.27039051056,-1.47055947781
4793,1.39069998264,9.73515129089,5.42783880234,10.0,2.31940507889,8.9403591156,2.4155254364,6.68700027466,7.27637195587,5.31732368469,2.64316654205,2.0429213047,3.36985349655,10.0,1.71868729591,3.73862266541,7.46109390259
2736,-0.312900006771,-3.303596735,-1.56574726105,-0.147648885846,-0.366435497999,0.0600491091609,-0.481560856104,-2.77379989624,0.620512127876,-0.945873975754,0.548464894295,0.327274858952,-0.481727659702,1.12670004368,-1.08677625656,-0.948977589607,3.51993370056
5290,-0.407999992371,0.0819327682257,-0.341576755047,0.920615434647,-1.15693974495,0.217119634151,-0.675746142864,-0.654150009155,-0.908673405647,0.00678108632565,0.347783446312,-0.474954426289,-0.530218720436,0.00765001773834,0.185841217637,0.489465713501,1.4484872818
6194,0.000699999975041,0.000464365817606,-2.32721614838,-5.30609798431,-1.61898958683,-0.275626808405,-1.07064628601,0.700100004673,-2.51328778267,0.0,0.451274424791,-0.53542047739,-2.1185426712,-1.1318000555,-0.00397765822709,-6.73563718796,-0.712086796761
1676,-0.552749991417,-0.10261657089,-1.67416763306,0.964661300182,-0.795937120914,0.670043945312,-0.59305357933,-0.580299973488,-1.30284357071,-0.70722091198,0.072002351284,-0.12659534812,-1.48134720325,-0.831749975681,-1.20227873325,0.676237821579,0.330649316311
23512,3.11045002937,3.65094947815,0.901740312576,-0.696150779724,-0.758993983269,0.991595983505,-1.51153612137,-0.0214999914169,0.683943152428,2.8261961937,-0.78558164835,1.76742196083,-2.23750925064,0.929949998856,0.416757673025,-0.390514820814,0.00456763803959
148022,1.04645001888,2.51110959053,2.76919722557,6.9823179245,1.64937460423,3.34414291382,0.824629604816,6.03180027008,4.56785011292,3.46185731888,1.15980291367,0.777784347534,5.66945791245,10.0,-0.863523066044,1.66745471954,3.09202265739
1906,3.19565010071,-3.18360233307,0.356104314327,1.11108124256,2.81613302231,4.12935256958,0.304208964109,5.29489994049,1.66706585884,0.534318387508,0.711939275265,0.861694931984,-0.994502663612,0.905800044537,-0.751529932022,2.26225471497,1.66575455666
8878,-0.374799996614,4.11812543869,2.81873488426,4.07348012924,3.26920199394,6.13203382492,0.435301333666,1.82179999352,4.34511423111,7.3492641449,1.18085741997,0.725300431252,1.5575248003,5.43359994888,4.49944591522,0.69671434164,3.0367231369
3091,2.11260008812,2.61576318741,-1.85002315044,-2.50332164764,-0.0910717472434,-0.569951593876,-0.0346064269543,0.519200026989,-1.13890492916,2.703166008,1.89123594761,-0.903546690941,-1.1719635725,1.0217499733,1.2524793148,1.39168322086,-1.60844779015
5743,0.554899990559,2.10555362701,6.30548191071,6.21283531189,7.82761907578,7.47163248062,6.69313430786,9.97774982452,4.27753353119,0.577912628651,0.246793240309,7.14149856567,-0.764792919159,0.173649996519,0.130269765854,1.55370783806,4.28451538086
5321,0.12310000509,0.223306253552,-0.905885875225,0.888126254082,-0.917572438717,0.597113728523,-1.32373917103,-0.753949999809,-1.00141310692,-1.08199346066,0.826029062271,-0.172781124711,-0.301233440638,-0.0330500006676,-0.000253006175626,1.58337473869,0.886685848236
4144,-8.97520065308,-10.0,-10.0,-9.78783035278,-6.02858018875,-6.42080640793,-4.82306957245,-6.95085000992,-7.73396968842,-7.29658889771,-3.01398468018,-1.37791872025,-5.35448265076,-5.20965003967,-4.15318965912,-7.83015203476,-9.99489212036
1981,-0.576099991798,-4.15281152725,-0.18288706243,-0.690481245518,0.0268724113703,-0.0955422669649,0.326506853104,-1.06220006943,1.07239758968,-1.16854703426,-1.26785898209,-0.46527081728,-1.22516655922,-2.26020002365,-0.457205802202,-1.52698254585,-1.3347260952
695,-0.685699999332,-0.334105163813,1.52850461006,0.391800880432,0.211255401373,2.21106433868,-0.0587199181318,0.224450021982,2.01637029648,0.832933843136,0.0833185911179,1.91533946991,0.823937296867,0.627149999142,-0.608375012875,-0.278736710548,0.0174614191055
10398,-3.69365024567,-4.90289783478,-1.42537689209,2.05846452713,-1.44733691216,-0.990568935871,0.0127465426922,-0.748600006104,0.636170685291,-2.49741101265,-1.88533246517,0.701487660408,-0.766046822071,0.380650013685,-0.77757024765,-0.872985184193,-4.12827444077
5708,-1.54534995556,-3.6202340126,-2.59494113922,-4.10351419449,0.784234166145,-0.813087463379,-0.397945284843,-0.0300000011921,-0.81264936924,-1.67630946636,-0.314150393009,1.24262559414,-1.94468450546,-1.71000003815,0.484049111605,0.912579059601,-1.63678193092
1213,-2.39179992676,-3.14438199997,-0.956454336643,-0.0140822529793,-3.48946690559,-0.542723417282,-1.3389326334,-0.715749979019,1.0259449482,0.253327012062,-0.524007439613,-1.31151354313,-2.12492704391,-0.68440002203,1.82066512108,0.183801501989,-2.29979729652
226,-2.42470002174,-3.68589043617,-1.79033946991,-4.30283117294,-1.83792114258,-4.73949670792,-0.992838680744,-0.752249956131,-1.15424633026,-2.90604925156,-2.04554820061,-1.08199620247,-2.27061748505,-1.66114997864,-0.183596566319,-2.90116930008,-4.23871707916
6777,0.574649989605,1.31694531441,-0.52575302124,1.47082686424,-0.363501906395,0.823572456837,-0.157705381513,0.852550029755,2.42400527,-0.0752100422978,-0.92648422718,-0.0375261008739,-1.01274955273,-0.0319500006735,-1.1787725687,-0.403860509396,0.256391435862
2113,2.00850009918,1.99502599239,3.92175269127,1.93828642368,2.49621844292,5.8733215332,2.46728086472,2.08870005608,2.06089401245,0.301843315363,-0.48140540719,0.494240164757,0.00526064634323,0.602800011635,-0.755527973175,-0.344582796097,3.28298091888
3329,-2.74219989777,-3.64062023163,-1.33241224289,-6.90640926361,-1.48182582855,-4.19541311264,-0.724543869495,-2.15814995766,-4.29814147949,-2.28120088577,-3.21665883064,-1.68564987183,-2.91363072395,-4.63070011139,-0.636290073395,-5.79798650742,-4.05414819717
1050,0.261249989271,3.19356417656,0.00467988848686,0.579586327076,0.804216325283,-1.87679719925,0.242011278868,2.22944998741,-1.25867128372,-1.61695790291,0.481835842133,-3.82828402519,2.28551912308,-0.187049984932,4.37060260773,0.418111741543,1.36569952965
9491,-0.621099948883,1.51516211033,-0.0763677656651,1.40635585785,-0.218802660704,2.16456651688,-1.51906239986,-0.760749995708,-0.725213646889,-0.455963671207,-0.425825327635,-0.343667387962,-0.94896787405,0.129399985075,-1.05159687996,1.53886044025,-0.122538372874
22926,1.12820005417,6.61271905899,4.517598629,8.21091365814,0.67252779007,3.72153663635,2.237865448,4.02250003815,5.00803613663,1.25091409683,0.737244606018,2.011241436,0.78494811058,2.94574999809,2.21719026566,4.00349235535,0.119374059141
5899,-1.21144998074,-3.36078977585,0.943729400635,-1.03655052185,1.38203799725,1.84176528454,2.63124752045,-0.554650008678,-0.145638689399,-0.167428508401,-0.00821194052696,2.41702270508,4.90880870819,2.60829997063,0.418544650078,1.9795166254,-0.733262181282
5467,-0.52404999733,-0.770764827728,-0.607062518597,-0.958151042461,-0.815562963486,-2.41246438026,-0.658616483212,1.63674998283,0.984713852406,-0.293329775333,0.248696863651,-0.516354978085,-1.190772295,0.659449994564,-0.0718315467238,1.15960466862,-0.45030528307
6774,1.08800005913,2.011936903,-0.161711037159,0.451184660196,-0.753595471382,0.383021622896,2.49016261101,1.2338000536,2.08920502663,0.710591852665,-0.256312191486,1.79265546799,0.362497240305,1.76465010643,4.18378686905,0.87041079998,0.636600553989
1788,-0.754500031471,0.0894236415625,-0.389365434647,-0.356643617153,-0.982894599438,0.484754145145,-0.290065616369,-0.711650013924,-0.538199067116,-1.45345115662,-0.221636772156,-0.143332630396,-0.868972539902,0.253999978304,-1.83700549603,-1.20178997517,0.31471952796
5921,-0.541999995708,-6.66042280197,0.713713765144,4.32793903351,0.641161084175,5.8648223877,-0.535348594189,0.0524500012398,4.17224168777,2.93073701859,1.09977018833,-0.0444254428148,-2.62130498886,3.74519991875,1.43687200546,1.38509070873,-1.31706178188
5721,-0.639699995518,4.57355451584,-0.0932500064373,2.29123163223,-1.65895068645,0.71002548933,-0.755141317844,-0.0813499987125,-1.46046185493,1.99539363384,-0.261394292116,-0.321756601334,0.492277652025,0.925400018692,-1.3678355217,0.18729428947,1.45116329193
2263,0.609649956226,-0.695753455162,-0.0513886883855,0.965503573418,-0.17668440938,1.01576960087,-0.971905827522,-1.15445005894,0.174977242947,-1.10240888596,0.283827155828,0.34208136797,-0.469459563494,-0.0429500043392,-1.63667118549,1.57310271263,0.466646671295
808,0.407250016928,2.699467659,-0.547275066376,0.955278098583,-0.192682057619,0.29768165946,-0.870728373528,-0.438899993896,0.0704461038113,-0.689157128334,-0.437941133976,-1.21601772308,-2.01343202591,-2.20035004616,-0.914233922958,0.664158642292,0.19337336719
30001,-2.69245004654,-5.81459093094,-1.58520174026,-3.26709270477,-0.0992580354214,-0.0186967104673,-2.17977428436,-2.71674990654,-1.90260505676,-1.98529624939,-1.51754784584,1.13400244713,-2.12289047241,-1.81515002251,-0.455633074045,-1.53858923912,-3.12118625641
348,-2.07859992981,-2.52387452126,-1.02201986313,-0.60045337677,-0.832637369633,0.432432442904,-1.33041524887,-1.16050004959,1.45068001747,-1.35426187515,-2.45968365669,-0.766778469086,-2.15877175331,0.638199985027,-0.817681789398,0.842437505722,-3.22514986992
30849,1.99674999714,5.15718173981,-0.624936640263,0.155788749456,0.338061124086,1.972178936,0.669903159142,0.635399997234,1.17896687984,0.530266404152,0.411159843206,1.11027431488,-0.25497174263,1.93120002747,0.172003179789,0.224208861589,0.00489815324545
1454,-1.09960007668,-2.72662591934,-1.64151859283,-4.83313035965,-0.312808036804,-3.17774319649,-0.574464797974,-3.02869987488,-2.50875377655,-3.71127557755,-0.977028608322,-0.086936622858,-0.854488492012,-1.82995009422,-0.568367004395,-1.01730501652,0.640632271767
6500,-2.82945013046,-1.5299680233,-0.702904462814,-1.0012909174,-0.472986519337,-0.730958223343,0.0779599621892,-0.0934499949217,-0.182192891836,-0.459194391966,-0.821532130241,-0.610837876797,-1.32326412201,-3.210750103,0.123150415719,-0.573518812656,-2.11176490784
5627,-0.955950021744,-1.80373048782,-2.29384708405,-4.0132484436,-0.752064406872,-1.44284188747,-0.578787684441,-0.504400014877,0.0561699271202,-2.92449903488,-0.573548614979,-0.693678796291,0.278637945652,3.37970018387,-1.56148803234,-1.68157696724,-3.54254150391
5715,-0.119000002742,3.31954073906,-0.529639780521,3.12447619438,0.249485224485,3.08134865761,1.24996209145,0.385399997234,3.15601110458,3.54416894913,-0.913729071617,0.30097708106,2.01515984535,4.08860015869,2.23749017715,4.4078950882,-0.140616446733
4791,0.845149993896,8.45358657837,5.89030170441,10.0,3.118953228,7.11531496048,2.98852849007,5.65994977951,8.77961921692,1.79941344261,0.740761756897,5.78166723251,4.3870010376,8.41995048523,0.828583657742,5.01267051697,6.7093963623
56924,0.0198500007391,0.487983763218,-1.01122128963,-2.47998714447,-2.20031523705,-4.57468652725,-0.465178847313,0.589500010014,1.42955267429,-0.219563856721,0.193195939064,-0.938609361649,0.123924791813,0.767750024796,2.46007847786,4.25119113922,1.23261380196
2690,-0.166449993849,-0.0920970439911,-0.25859478116,-0.337323486805,-0.120450109243,-1.85354077816,0.0658527612686,0.814750015736,1.36885452271,-2.90079784393,-0.291325211525,-0.112134881318,-1.05325865746,-0.702250003815,-0.563982129097,3.54850101471,-0.558867394924
1019,-0.97619998455,0.149118855596,0.477015525103,0.266100525856,-1.53296589851,2.29907298088,-1.24607634544,-2.01539993286,1.00897145271,-0.12316583842,-1.33529281616,-3.6223423481,-2.69459939003,-0.94420003891,0.740520000458,-2.85762262344,-0.167304739356
51422,0.864199995995,-3.13971614838,-0.492435693741,1.68392395973,-1.06740772724,-1.49389791489,-0.703413009644,-1.91104996204,0.178059756756,-0.817809045315,-0.241710156202,-0.957407236099,-2.24151682854,-1.56040000916,-0.525757730007,1.89096331596,1.17140257359
5788,-1.0503000021,-0.907783508301,-2.80892252922,1.05920755863,-0.546372830868,0.945082902908,-0.0456481873989,0.0823499858379,0.702996194363,-0.833279788494,-0.26064658165,-0.542822599411,-0.618096828461,0.850049972534,-0.830186605453,1.33281481266,0.253964483738
6709,-0.0358500033617,3.35428094864,0.11808398366,0.673940598965,-0.107986174524,2.31870031357,1.43627214432,0.62625002861,2.73589515686,2.26187443733,1.4231441021,0.1744132936,0.599764704704,3.78185009956,0.250891685486,1.28819155693,6.35938453674
1277,-2.33780002594,-7.11598491669,1.37030625343,1.09062242508,0.709777593613,1.57427990437,-1.17154073715,0.6195499897,0.871313333511,-5.56331825256,0.0390902757645,-0.413943707943,0.186052888632,2.78305006027,-0.326226770878,-0.399238049984,-1.25737941265
993,3.46305012703,7.43773698807,0.463116168976,-3.85008358955,-3.67912149429,-3.58671736717,-0.763565421104,-4.38364982605,-1.15020823479,4.53764057159,-0.65296626091,-0.945539593697,-2.90644931793,-2.35669994354,3.38685655594,-0.762261271477,7.39633274078
7157,-0.589349985123,-1.17965364456,0.611806154251,1.48239970207,7.17902374268,8.96309089661,0.677232444286,1.33504998684,-0.127152830362,0.457763850689,-0.367196440697,0.305212557316,2.25582933426,0.465499997139,-1.515640378,0.591375052929,-0.476322859526
1958,10.0,8.00024414062,10.0,10.0,1.97547054291,1.99977731705,10.0,10.0,9.7559967041,-1.09202027321,8.28280353546,9.99996089935,5.00968551636,10.0,9.25959777832,7.87695550919,1.08270311356
4582,0.24130000174,-1.37134563923,-1.57540214062,-1.17874920368,2.35193729401,-0.142116248608,0.215656459332,5.12674999237,0.903035700321,-0.0969356894493,-0.185921221972,0.236090302467,1.78985011578,1.11874997616,0.30722245574,0.057733476162,-0.956940174103
9212,0.823450028896,2.93552303314,-0.396743088961,1.20179462433,1.13347601891,0.117040619254,-0.414474368095,-2.39790010452,-1.11248087883,1.10528707504,0.133761197329,0.482402414083,0.417135357857,1.3599998951,-0.573874294758,-1.61676084995,0.293397605419
8440,-1.81145000458,-5.67101430893,-2.34827446938,-6.7419962883,-0.759462535381,-2.7019765377,-1.22191488743,-1.37070000172,-0.348430156708,-1.91840529442,-1.47842979431,-2.98939538002,-2.34962248802,-2.59770011902,-2.5147767067,-2.50034403801,-1.69188451767
6790,1.50784993172,2.80695390701,1.17851018906,-0.155530929565,2.17733621597,4.46559715271,-0.593299508095,-0.444049954414,0.917425274849,2.33958673477,-1.08939111233,-0.881369948387,-0.632197380066,2.17035007477,-0.252134501934,1.53185033798,-0.371755182743
8851,-1.15174996853,-0.961562931538,-2.16199326515,0.525574564934,-0.916355013847,1.69554018974,-2.70827174187,-3.25864982605,1.19974696636,1.31383252144,-0.144215613604,-2.69231629372,-1.51157212257,2.81634998322,0.374170452356,1.50353288651,1.17023229599
2534,-0.928650021553,0.511030316353,-0.657252252102,2.59278392792,-0.150235116482,1.44471466541,-0.0103362575173,-1.60704994202,-0.402922272682,-0.250621676445,-1.2329365015,-0.0439115166664,-0.436330139637,5.21904993057,0.985971033573,-3.35528111458,-1.25451159477
4893,-2.82455015182,-5.33229780197,-1.09473216534,1.31599295139,-0.873414874077,0.6407584548,-1.07130146027,-2.04259991646,-2.49369668961,-1.11334097385,-1.02270185947,-1.26252818108,-3.28096652031,-2.77675008774,-1.94881534576,-1.60190165043,-0.429402470589
665,-4.96199989319,-10.0,-6.35215997696,-3.35860538483,-6.60746049881,-5.22054195404,-5.38023710251,-3.67710018158,-3.08266735077,-5.54375076294,-3.21889686584,-1.1271289587,-3.47387242317,-2.45304989815,-0.560353338718,-0.631115555763,-2.5083553791
4313,-0.443699985743,-6.38640928268,-0.584353208542,1.20792472363,-0.468016177416,0.583867847919,-1.14728474617,-0.736000001431,-0.553905904293,-3.68347167969,-0.257390379906,0.491742283106,-0.196730464697,-0.0939000099897,-0.797315716743,-0.579092860222,-3.09046220779
1022,2.68394994736,6.44648838043,4.32354736328,7.69347476959,2.48977303505,7.58241558075,6.12369441986,4.53079986572,4.7617225647,4.62227630615,1.83006644249,3.40902614594,3.7728536129,2.95399999619,0.785757064819,2.30303144455,3.2523765564
5880,-1.79040002823,-2.04103302956,-0.614773511887,-0.831194162369,-0.0452754423022,-3.62441849709,-0.69505995512,2.88035011292,2.69439649582,-1.31965363026,0.359292447567,0.491834491491,-0.795451521873,-1.0189499855,-0.00799801200628,0.371721565723,-1.98072767258
3162,-1.63115000725,-1.11330688,0.0609273314476,-1.54777693748,-0.391259223223,-1.35132622719,-2.89003992081,-4.55515003204,-3.57286882401,0.685657799244,-1.59310019016,-1.00896167755,-2.1660130024,0.121950000525,-0.687854468822,-1.01321804523,-1.7875469923
1282,0.449750006199,-10.0,-0.839401841164,-8.58141136169,-0.304514110088,0.617418527603,-3.07007360458,2.99550008774,1.11287117004,-5.64296627045,-0.251197129488,0.0555280596018,-0.434652924538,-0.118150025606,-3.09938716888,-3.27452707291,-7.02670526505
3383,4.73880004883,1.20224523544,6.15459108353,10.0,7.76232433319,7.59227466583,4.36195421219,4.04169988632,2.75728654861,4.94392967224,3.7398378849,4.88072299957,9.52759838104,10.0,-0.289788305759,0.0605295598507,8.19795799255
727,1.39214992523,10.0,0.252002120018,-0.620328843594,-0.146882772446,0.996462225914,-0.237138882279,5.66094970703,1.86195313931,0.739097297192,1.14221477509,0.184302389622,0.772473990917,1.55920004845,-1.13128876686,0.177447214723,0.472040176392
4792,4.29710006714,3.48331785202,8.73671531677,5.41542673111,8.85459804535,8.49042129517,8.64746761322,8.57789993286,6.31216430664,4.93808412552,7.03452825546,7.9412689209,9.01858329773,10.0,0.749595105648,0.0460931807756,6.97026634216
4794,1.82630002499,6.39594936371,3.78110361099,7.87315940857,3.49419856071,6.69028139114,3.02068948746,5.78509998322,2.48966145515,3.73592996597,4.22158336639,4.76271533966,3.65240764618,5.06130027771,0.233022749424,2.62673711777,4.98327970505
