rid,CPC001_HA1E_6H:BRD-K09963420-066-03-4:10,CPC001_HA1E_24H:BRD-K09963420-066-03-4:10,CPC001_HCC515_6H:BRD-K09963420-066-03-4:10,CPC001_HCC515_24H:BRD-K09963420-066-03-4:10,CPC001_PC3_6H:BRD-K09963420-066-03-4:10,CPC001_PC3_24H:BRD-K09963420-066-03-4:10,CPC001_VCAP_6H:BRD-K09963420-066-03-4:10,CPC001_VCAP_24H:BRD-K09963420-066-03-4:10,CPC011_A375_6H:BRD-K09963420-066-10-9:10,CPC011_A549_6H:BRD-K09963420-066-10-9:10,CPC011_A549_24H:BRD-K09963420-066-10-9:10,CPC011_HA1E_6H:BRD-K09963420-066-10-9:10,CPC011_HT29_6H:BRD-K09963420-066-10-9:10,CPC011_MCF7_6H:BRD-K09963420-066-10-9:10,CPC011_MCF7_24H:BRD-K09963420-066-10-9:10,CPC011_PC3_6H:BRD-K09963420-066-10-9:10,CPC011_PC3_24H:BRD-K09963420-066-10-9:10,CPC011_VCAP_6H:BRD-K09963420-066-10-9:10,CPC011_VCAP_24H:BRD-K09963420-066-10-9:10,CPC017_A375_6H:BRD-K09963420-066-03-4:10,CPC017_A549_6H:BRD-K09963420-066-03-4:10,CPC017_A549_24H:BRD-K09963420-066-03-4:10,CPC017_ASC_24H:BRD-K09963420-066-03-4:10,CPC017_HEPG2_6H:BRD-K09963420-066-03-4:10,CPC017_HT29_6H:BRD-K09963420-066-03-4:10,CPC017_MCF7_6H:BRD-K09963420-066-03-4:10,CPC017_MCF7_24H:BRD-K09963420-066-03-4:10,CPC017_NPC_24H:BRD-K09963420-066-03-4:10,CPC017_PHH_24H:BRD-K09963420-066-03-4:10,CPC017_SKB_24H:BRD-K09963420-066-03-4:10,CPD003_MCF7_6H:BRD-K70158168-066-01-5:10,CPD003_MCF7_24H:BRD-K70158168-066-01-5:10,CPD003_PC3_6H:BRD-K70158168-066-01-5:10,CPD003_PC3_24H:BRD-K70158168-066-01-5:10
5054,-4.08128786087,0.282427787781,0.373899996281,0.32112711668,0.116782814264,0.317996352911,0.648423314095,0.446248948574,0.706405758858,-0.0226499885321,-2.09174418449,-0.699949979782,-0.70213752985,-0.975750029087,-1.07415008545,-0.499180793762,-2.1047244072,-0.426023334265,-0.219080522656,0.56648504734,-0.0956212431192,0.666587591171,0.477417856455,-0.151340171695,0.150708273053,-0.228859096766,1.32183229923,-0.491268932819,-0.378733336926,-0.183500006795,4.42024993896,0.907541155815,-0.331874608994,-0.39280000329
3108,0.265094161034,0.805367648602,1.17575001717,-1.24440813065,-0.688904166222,-0.56302434206,-0.0751901566982,-0.877373278141,1.38946080208,0.958649992943,-0.0266705155373,-0.515949964523,-0.136667534709,-0.234200000763,-0.363749980927,-0.260353207588,-0.19364784658,0.926396012306,0.254171133041,-0.885837435722,0.313761889935,0.419471621513,0.14064361155,-0.347009271383,0.413469880819,0.502632677555,1.02293324471,0.585595190525,3.19400000572,5.05929994583,-0.289350003004,-0.962914407253,-0.340932250023,0.299699991941
1950,0.161028698087,-0.0364628881216,1.39014995098,1.19317722321,-0.272303134203,-0.119417071342,-0.131756976247,0.149594053626,0.691724777222,1.07295000553,0.873448967934,1.0610499382,0.759518027306,2.03780007362,-1.1017999649,0.688406288624,-1.58591353893,1.2785551548,-0.523621559143,1.98948442936,-0.727277636528,-1.81412398815,-0.166426032782,-0.259109079838,0.10608009994,-0.467661172152,-0.256701529026,0.631934285164,-0.383933365345,-0.928900003433,0.318700015545,0.411118239164,-0.0119820833206,-0.538949966431
351,1.1245225668,0.273219764233,-0.724500000477,0.393879354,1.69579708576,0.666541457176,0.349877536297,0.104797832668,-0.15543037653,-0.715199947357,0.437109291553,-0.400400012732,-0.0643706992269,-0.723749995232,-0.918699979782,-0.461546838284,0.896234691143,0.731926083565,0.872256278992,-0.144474551082,0.156072169542,0.210384190083,0.503149867058,0.990158200264,0.0553621165454,0.0445695221424,-0.343655258417,-0.721730768681,-0.969233334064,-0.338599979877,-0.50720000267,0.983492612839,-1.35797226429,0.203549996018
4846,-0.665533423424,1.80898618698,2.42230010033,1.07359576225,0.826534092426,-0.387776076794,-0.802746593952,0.270283430815,1.08332681656,-1.7404500246,0.451650053263,0.0138999996707,0.281152129173,0.353100001812,-0.348449975252,1.75304663181,-0.0900776609778,5.21254825592,0.729045391083,-1.22360432148,-0.243249356747,-0.766326606274,0.0653096139431,-0.178227931261,-0.481219321489,-0.698810279369,0.0402054488659,0.875128448009,0.54376667738,5.12620019913,0.409900009632,-0.326025307178,-0.111594110727,-0.600299954414
1452,-1.08972525597,-1.06185305119,-0.0623999834061,-0.491530358791,-0.162870630622,-0.908964574337,0.45576608181,-1.09638798237,-2.13513088226,-0.227400004864,-0.224471583962,0.167600005865,0.742687046528,0.901149988174,0.0688500031829,-0.129917904735,0.579404294491,-1.42546534538,0.0369180440903,-3.56549930573,0.177388519049,-0.115211188793,0.0448828861117,-0.439457327127,-0.741502285004,0.524853229523,0.444268643856,0.0708329901099,-0.052000015974,-0.341550052166,-0.931450009346,-0.177574425936,-0.136181682348,-1.28849995136
4776,0.911351919174,1.34278655052,0.871000051498,1.28799521923,1.63826537132,-0.275940358639,-0.0241223163903,0.22745230794,0.0815367996693,-0.299099981785,0.957973659039,0.458400011063,-0.206197112799,0.219750002027,-1.14800000191,-0.219814151525,-0.248243257403,0.516117990017,0.318452984095,1.03492867947,-0.421316385269,-0.558318972588,-0.76299649477,0.52892524004,-0.383607238531,-0.444738864899,-0.454674452543,0.0851791203022,-0.391200006008,-1.2853500843,1.0407999754,1.98610973358,1.46509063244,-0.147749990225
6908,-0.0806051492691,-0.0605555921793,1.3668500185,-0.828768134117,0.11046089232,-0.381751149893,0.286119014025,-0.711473584175,1.37212872505,0.661049962044,-0.758053064346,-0.185800001025,1.92236757278,1.36430001259,0.953699946404,0.368953049183,2.60926008224,-0.794090867043,0.0251867007464,-0.390381842852,-0.0322929918766,0.463239610195,0.152512103319,-0.300748348236,0.295354783535,-0.377548694611,0.0633089020848,0.359417766333,0.279699981213,-0.952099919319,0.999400019646,-0.657998979092,-1.76648139954,0.43900001049
672,0.24200232327,-0.307183563709,1.40705001354,0.144200176001,-0.103454962373,0.191424518824,-0.618664085865,-0.313532561064,0.711428105831,-0.476449996233,-0.561828017235,-0.926649987698,0.952229082584,1.73574995995,-0.326750010252,0.346761226654,-0.299629509449,-1.00546872616,-0.667298913002,-0.089985460043,-0.167663514614,0.657911539078,0.241355061531,0.516309380531,0.809013068676,0.674389362335,0.865234851837,-0.275057435036,1.24973320961,-0.829199910164,1.08815002441,0.53587603569,1.77605986595,0.392149984837
5710,0.269655227661,-0.556607961655,0.267650008202,0.197964891791,0.367571562529,-0.423246324062,0.474066108465,-0.193244069815,0.439477205276,-0.274349987507,-1.37979221344,-0.542450010777,-0.862828493118,0.446749985218,1.16745007038,0.374596595764,1.61662483215,-1.22090935707,-0.291624873877,-0.323265343904,-0.401830613613,-0.196913063526,0.648323118687,-0.290644228458,-0.812663853168,-0.388865679502,0.475227892399,-0.121140919626,0.311700046062,-0.511600017548,-0.191249996424,-0.803017556667,-0.862159729004,-0.0509999990463
2115,-0.448276072741,-1.38978219032,0.735650002956,-1.06678938866,-0.164408192039,0.156322434545,0.960880577564,-0.698726713657,1.57643079758,-0.734599947929,-0.329135775566,-0.324550002813,0.0427928939462,0.557349979877,-1.34910011292,0.983196854591,1.45160675049,0.872754395008,-0.516280055046,0.796683847904,1.0718742609,0.519105911255,-0.343611598015,0.0904999822378,-0.350056946278,-0.102034591138,-0.0484545752406,-0.981878697872,-0.339499980211,4.09089994431,-1.0679500103,-1.01062858105,0.0650839433074,0.943099975586
7015,1.33642888069,0.035165540874,1.88580000401,0.12477260083,0.476765930653,0.0375267602503,0.257790088654,0.78516125679,0.862581849098,-0.343100011349,-0.281892210245,1.38389992714,1.20694875717,1.31264996529,-0.77144998312,0.135042458773,-0.315691292286,0.0292053408921,0.0259477570653,0.987224578857,0.243509098887,-0.383899986744,-0.303689062595,1.20633864403,1.01564717293,-0.0812543034554,-0.506040155888,0.667798876762,-0.514066696167,-0.625849962234,-0.697499990463,0.609199225903,0.29742076993,-0.547399997711
8726,-0.551706016064,0.135406553745,1.77105009556,-0.199287414551,1.24707305431,0.390393078327,-1.44972169399,0.19219866395,-2.68844723701,-0.350649982691,-1.06868183613,-0.165349990129,0.605239093304,1.70079994202,0.527750015259,-0.292234659195,-2.06834030151,-0.925762295723,-1.33689272404,-0.00124225020409,-0.202235758305,0.201140850782,-0.130308300257,-0.188053831458,0.871276199818,-0.0654467195272,-0.644219338894,0.909696340561,-0.270299971104,-1.91749989986,-0.170100018382,-1.07807576656,-0.622406721115,-0.655049979687
2185,0.231546372175,-0.708830237389,1.91425001621,1.03140604496,0.705023884773,0.418123036623,-0.0148663371801,-0.190491497517,0.294581502676,-0.431149989367,1.09946477413,0.762549996376,0.820052266121,1.42704999447,-0.653200030327,-0.189358010888,0.588250696659,0.189450100064,-0.242837518454,2.00408625603,-0.561568617821,-0.707637190819,-0.153626814485,0.196330100298,-0.176718086004,-0.196852385998,-0.755111992359,0.245432645082,0.124433338642,-0.695150017738,-1.30789995193,1.36406600475,0.647321105003,-0.163800001144
3315,-0.41464009881,0.193782448769,-0.182650029659,-0.246716305614,0.637148141861,-0.00227715075016,-0.472228229046,0.670773506165,-5.08414840698,-0.591250002384,-0.0831407010555,0.348049998283,0.855066359043,0.216999992728,0.55245000124,0.778354346752,-6.27606058121,1.96331250668,-0.104026973248,-0.136735498905,0.61008054018,-0.723408222198,-0.184317395091,-0.0465630888939,0.273649841547,-0.0729378461838,-0.0746978521347,1.02257347107,-0.811599910259,-1.98860001564,0.252250015736,-1.07670712471,0.285525918007,0.43394997716
5289,-0.010710529983,0.506906986237,2.23569989204,0.485549807549,-0.545191287994,0.196491286159,0.00301945395768,0.102397456765,-3.57604217529,0.196099996567,0.257647037506,-0.0625999867916,1.0389739275,1.60220003128,0.248199999332,-0.251889199018,0.610383689404,-0.502510428429,0.501321971416,-1.08039045334,0.783726632595,-0.554076075554,0.0645526722074,-0.0930465757847,0.608103990555,-0.102314591408,-0.365433752537,-0.415591597557,-0.790566682816,-1.44024991989,-0.761500000954,-0.140782654285,-0.557522654533,-1.13619995117
868,0.147934839129,-0.334218740463,0.359949976206,0.991547882557,-0.23346889019,0.292887866497,0.551386475563,-1.1229364872,0.796347796917,-0.0680000036955,-0.501360535622,0.632149994373,1.51999986172,0.621550023556,0.112999990582,1.0202767849,1.3116607666,0.468084692955,0.650578796864,-0.0754853487015,-0.709952771664,-1.30630755424,-1.21215093136,-0.672334313393,-0.816103696823,-0.166472017765,-0.232356518507,-0.292368233204,0.482900053263,-1.68420004845,-0.75024998188,-1.84267747402,0.295171231031,0.0478500127792
1677,0.449760645628,-0.694512784481,2.14645004272,0.656831741333,1.13563680649,-0.614686667919,0.30131855607,0.0563475564122,-0.692384719849,0.220400005579,-0.175001099706,0.891100049019,1.52446138859,1.21309995651,-0.0377499908209,-1.10892653465,-1.49013018608,0.988380968571,0.703134655952,1.71515822411,0.187253206968,-0.0807250738144,-0.0140524227172,0.681318283081,-0.0995777100325,-0.153039231896,-0.612512767315,0.77939504385,0.15923333168,-0.123800009489,0.177750006318,0.193238392472,-0.698824465275,0.0199999809265
7043,-0.335011839867,-2.04502272606,1.4103000164,0.56034719944,-0.165321499109,-0.396670639515,1.00813007355,-0.46388027072,-0.10442340374,-1.05355000496,1.10245084763,0.153100013733,-0.202253311872,1.83850002289,-0.316950023174,-0.838295102119,0.296940863132,0.467548429966,0.0446227267385,0.618840456009,-0.634634673595,0.86771351099,-0.64439111948,-0.234303742647,-0.335132032633,-0.00927192345262,-0.136301651597,0.367805242538,0.0371666662395,-0.312999993563,-1.570499897,0.179351836443,1.14818716049,0.431699991226
5613,1.19959211349,-0.671290636063,1.48734998703,0.862368762493,0.864174127579,0.908474564552,0.987174212933,-0.373358666897,0.124383628368,-0.412000000477,0.332962870598,0.0266000032425,1.12356650829,1.30124998093,-0.677100002766,-0.551804304123,1.08736467361,0.297337263823,0.024460632354,0.713688254356,0.424386054277,0.259962499142,-0.476029157639,0.348418921232,-0.239999219775,0.116516113281,-0.27498292923,0.387264788151,-0.476033329964,-0.781899988651,1.31579995155,0.43364700675,0.925651669502,0.35379999876
595,-0.857627153397,0.52240639925,0.342550009489,-0.421304494143,0.339682638645,0.449660301208,0.799541950226,0.938772320747,0.351588308811,-0.440800011158,-0.0373706221581,-0.519249975681,-0.0546148791909,0.479200005531,0.605849981308,-0.10737875104,0.219634458423,-0.998597741127,-0.487186342478,-0.381503552198,0.829051792622,0.652024447918,0.740056216717,-0.0358884483576,-0.166917920113,-1.05178415775,0.377004683018,0.0760955512524,-0.255433350801,-0.33630001545,-0.514900028706,-1.57078444958,0.47944137454,0.506049990654
4793,1.50335681438,0.957047522068,2.56419992447,-0.184549018741,-0.529018759727,0.365715116262,0.570261061192,0.372079730034,2.08447241783,0.0593500137329,0.426042765379,0.512700021267,1.51180827618,0.895500004292,-0.00975000020117,0.13650149107,0.0515050143003,-0.23399657011,-0.544461786747,0.332553714514,-0.130508303642,0.157106295228,0.355077296495,-0.589033186436,-0.259414881468,-0.162082478404,0.367155224085,1.11167740822,-0.361033320427,-2.59699988365,-0.711350023746,0.233830049634,-0.417417049408,0.570749998093
2736,0.582982897758,-0.0929171964526,1.39555001259,0.797514379025,-0.332935452461,-0.256999462843,0.0669505447149,-1.19480025768,1.10185921192,-1.22854995728,0.00802035629749,0.565500020981,0.807577252388,0.920149981976,-0.596050024033,-0.0598852485418,0.11030203104,-0.0571946650743,0.29622849822,1.02196443081,-0.287475824356,-0.106942631304,0.397429347038,0.480565190315,0.556342720985,-0.330613285303,-0.72707259655,0.633698582649,0.0286666750908,0.453400015831,-1.20009994507,0.0297157540917,0.991597294807,-0.358650028706
5290,0.0339610502124,-0.183504760265,0.483550012112,1.11159932613,0.979929447174,0.862957656384,-0.846863746643,0.194392085075,0.171135783195,-0.238499999046,1.11854410172,2.02465009689,-0.281164705753,0.411250025034,-0.840799987316,-0.111323818564,3.65115427971,1.02148640156,-0.0591911897063,0.214449033141,-0.342492699623,-1.01901316643,-1.36303913593,0.376083493233,-0.677928507328,0.516060531139,-0.513652086258,0.503623664379,0.61383330822,-0.670750021935,0.660650014877,2.8626563549,0.840277314186,-0.107749998569
6194,0.0707663223147,-0.16044318676,-0.594550013542,-0.624047517776,0.233548387885,-1.85226929188,-0.0482297986746,0.166803345084,0.0,0.0,0.780693888664,0.00034999998752,-1.3294377327,-0.662349998951,0.108249992132,0.207014381886,1.1154447794,-0.187167495489,-0.0494590997696,-1.47445070744,0.372600436211,0.414521038532,0.0,-0.265273064375,-0.419298559427,-0.789959967136,-0.583804011345,-0.787749409676,0.000666666659527,-0.00170000002254,-5.4264998436,-0.325214982033,-1.79065036774,-1.70744991302
1676,0.230827122927,-1.27169191837,1.51830005646,0.767335176468,1.55838918686,0.338405400515,0.537568569183,-0.304650396109,0.642254829407,-0.77680003643,0.0305316001177,0.122050009668,1.29821133614,1.06835007668,-0.701349973679,-0.35899668932,-4.52494239807,-0.0992597639561,0.0770478546619,0.585540115833,-0.15516859293,-0.354881942272,-0.67352181673,0.439677089453,-0.628329634666,-0.29613417387,-0.0957494825125,0.17650449276,-0.204099982977,-2.07575011253,-2.76740002632,2.57428812981,-0.602657437325,-0.341300010681
23512,-0.183223173022,-0.0799345895648,-4.67675018311,0.326403975487,-0.0346538648009,0.436622172594,0.911015808582,-0.265006989241,0.352270275354,-0.0771000012755,-0.278279691935,-0.625100016594,-8.39985084534,-0.329250007868,0.142599999905,0.0844651982188,-0.321180462837,-1.3842728138,-0.0966701507568,-0.521260261536,0.0271356999874,-0.0485222041607,0.0535023659468,-0.211851000786,0.223561614752,-0.36062425375,-0.310604035854,-0.424781620502,-1.28360009193,-0.258399993181,-0.685299992561,-0.544532060623,0.675242245197,-2.96824979782
148022,-1.24656367302,0.258018910885,2.41995000839,-0.932792782784,-0.673814177513,0.28963559866,0.223052769899,-2.08843517303,1.60680341721,-0.98164999485,-0.596688866615,-0.39954996109,0.0964829027653,1.53044998646,2.66675019264,0.0155920647085,1.17714548111,-0.977510035038,0.231724873185,0.127714127302,-0.440862506628,-0.123381234705,0.377730548382,-0.22435438633,-0.0225986838341,0.140726238489,-0.437982499599,0.707598865032,2.18956661224,0.179900050163,-1.37054991722,-1.44836771488,-0.724355041981,-0.496399998665
1906,0.404883801937,0.240517303348,-3.82174992561,0.761344194412,0.307097166777,0.282861530781,-0.0069785118103,-0.453698277473,0.202800154686,-0.736150026321,-2.76747107506,-1.42170000076,0.369738698006,0.0139500051737,-1.18040001392,-0.208122551441,0.481273084879,1.27792167664,0.353651285172,-0.924720168114,-0.24923299253,0.490595042706,-0.295472562313,0.577561855316,-0.0902802124619,0.144465252757,-0.13332618773,-0.105440437794,-0.328733325005,-0.822849988937,-2.33054995537,0.271660149097,-0.392820447683,0.461149990559
8878,-0.331705033779,-0.00846948474646,0.10814999789,-0.965604901314,-0.299239724874,-0.269607573748,0.458727300167,0.0882275551558,1.32449555397,-0.0890500023961,-0.373901367188,-0.385549992323,-1.7333959341,0.143799990416,0.895300030708,1.22324872017,-1.09908795357,-0.272406220436,-0.0262516513467,-1.10887050629,0.886248528957,-0.66973233223,0.333389431238,-0.799329102039,0.328460752964,-0.530657231808,0.270547956228,-0.181018874049,0.127933338284,-0.463449984789,-0.540199995041,-0.14189940691,-0.272743433714,1.1970000267
3091,0.184468209743,-0.0606317780912,0.694750010967,-0.714195370674,-0.23621545732,-0.788356900215,1.07324504852,-0.751859486103,0.125439479947,-0.0482500009239,-0.852055549622,-0.916749954224,0.997236967087,-0.822749972343,-0.197749987245,-0.264697790146,0.439964383841,-0.844416677952,0.480574518442,0.311974346638,0.495963901281,-0.0897897481918,0.983417630196,0.920684337616,0.282880336046,0.012509085238,-0.394977599382,-1.71075892448,-0.135566681623,0.464199990034,0.165250003338,0.55571603775,-0.334768772125,-1.25150001049
5743,1.62712574005,0.734329402447,0.312099993229,1.40853643417,-0.512477457523,-0.0447011515498,-0.899205386639,0.479977786541,0.659956872463,1.17495000362,0.0999118089676,0.194649979472,1.45206260681,0.926400005817,-0.337249994278,-0.887941300869,0.409623086452,2.41216611862,-0.36326956749,1.59720230103,-0.481532305479,0.267399996519,-0.529818952084,-0.139528572559,0.745823025703,6.75713300705,1.04367232323,0.536679565907,1.52553319931,-0.33060002327,8.71704959869,1.37851381302,-0.14827978611,-0.473800003529
5321,1.23783826828,-0.0944904759526,-0.269250005484,0.999660134315,1.04038870335,0.931352078915,-0.233666747808,-0.646605432034,-0.225626930594,0.241750001907,1.60117459297,0.726750016212,-0.28745880723,0.0435499846935,-0.783749997616,0.0530245006084,0.150113865733,0.518653035164,0.206255406141,0.542166888714,0.168481126428,-1.19242620468,-0.377019703388,0.802485406399,-2.4087843895,-0.231013178825,0.0578905940056,-0.0472656562924,-0.0492666661739,-1.69790005684,0.535849988461,0.624834299088,1.20294523239,-0.491499990225
4144,0.926996707916,-0.312867254019,0.228650003672,-0.876286864281,0.534570217133,0.524830281734,0.78727042675,0.949535906315,-3.70891571045,0.841449975967,0.663729906082,-0.496200025082,0.615083634853,-0.0178000032902,-0.499099999666,0.244926393032,-3.24784374237,0.380387246609,0.732987642288,1.23177337646,-0.00771537423134,-0.275606989861,-0.639878451824,1.0938450098,-0.154705613852,-0.203280061483,0.0817339420319,0.941050171852,0.270166665316,-0.795199990273,-0.0177500005811,0.998402833939,-1.462682724,0.371850013733
1981,0.434299498796,0.0591170787811,-0.556299984455,0.0779890120029,-0.448293566704,0.215591683984,-0.774794280529,0.710096538067,0.298284620047,0.165499985218,0.240138322115,-0.465899974108,0.171743959188,0.775299966335,-0.305100023746,-0.320228487253,2.02142977715,-0.510772407055,-0.360844790936,-0.529164433479,0.211722806096,-0.588546276093,-0.758936405182,-0.17572593689,-0.344235986471,0.654821753502,0.111126326025,-0.0252130925655,-0.284833312035,-0.0536499992013,-0.10759999603,-0.629012823105,-0.122707866132,-0.0618500113487
