rid,DOS059_A549_24H:BRD-K23208702-001-01-6:5,DOS059_HT29_24H:BRD-K23208702-001-01-6:5,DOS059_MCF7_24H:BRD-K23208702-001-01-6:5,ERG012_PC3_24H:BRD-K23208702-001-01-6:10.1783,ERG012_PC3_6H:BRD-K23208702-001-01-6:10.1783,ERG012_VCAP_24H:BRD-K23208702-001-01-6:10.1783,ERG012_VCAP_6H:BRD-K23208702-001-01-6:10.1783
595,1.03680002689,3.81049990654,0.132700011134,-0.396056681871,0.91602575779,0.259093523026,0.202379345894
4793,0.836199998856,1.5476000309,-0.650599956512,-0.416116803885,0.78825044632,-0.367638230324,-1.1810836792
2736,-0.708199977875,-1.38440001011,0.100250005722,0.109934151173,-0.474211424589,-0.678476274014,-1.60527467728
5290,-0.0152000002563,-0.908800005913,-0.245149999857,0.34678041935,-0.100214183331,0.0530268847942,-0.0946715995669
6194,0.0,-1.04019999504,-0.0010000000475,0.443419635296,-0.30085837841,0.287759959698,0.213406011462
1676,0.365200012922,-1.48609995842,-0.279949992895,0.607515096664,0.356710642576,-0.248622655869,-0.444067031145
23512,-0.302100002766,0.412600010633,0.578799962997,0.461629718542,0.623966693878,0.979005813599,0.907690048218
148022,-1.37460005283,-1.8451000452,0.573700010777,-0.395720601082,0.704842805862,0.185347557068,0.0582368671894
1906,-2.02460002899,0.455399990082,0.164350003004,1.08023262024,-0.455985844135,0.117862865329,0.963037490845
8878,0.290800005198,-1.54519999027,-0.101750001311,0.0519486702979,-0.229880928993,0.916316628456,-0.735880732536
3091,-2.41210007668,1.11950004101,-1.00300002098,0.699040472507,0.356044769287,0.710668087006,0.313596576452
5743,0.749700009823,5.29890012741,-0.175400003791,-0.518841445446,-0.0252365618944,-0.840489983559,-1.10064029694
5321,1.14149999619,-1.35420000553,-2.48029994965,1.21854269505,-0.0154264438897,-0.177214443684,-0.339836090803
4144,1.49580001831,-0.444099992514,-0.412449985743,0.792151510715,0.397397130728,-0.572474718094,-0.831023871899
1981,0.146099999547,1.40659999847,-0.10229999572,0.323177278042,0.176087751985,-0.655292928219,-0.153612077236
695,0.328299999237,0.439500004053,-0.342999994755,-0.325815409422,1.52012443542,0.167976215482,0.88021916151
10398,-1.65069997311,-2.11689996719,0.150199994445,0.687084317207,-0.118730299175,-0.639779388905,1.7640349865
5708,-1.24950003624,-1.48220002651,-0.486749976873,0.136234492064,0.680005252361,-0.252829790115,0.495812058449
1213,1.06180000305,-5.86030006409,-0.314050018787,-1.02194070816,0.103108525276,-1.11033391953,-0.107958421111
226,-0.403699994087,0.550499975681,-1.61680006981,-0.0955516323447,0.896146774292,0.141411945224,0.322994828224
6777,-0.15870000422,0.718699991703,0.875850021839,-0.739458858967,-0.463153511286,-0.486889600754,0.411662757397
2113,-0.84249997139,0.848599970341,0.578150033951,1.31504964828,0.722546517849,-0.522110879421,-0.478145748377
3329,-1.33360004425,2.02369999886,0.00440001487732,0.849151670933,1.10738420486,0.195288747549,0.648502230644
1050,-1.03369998932,-0.780900001526,0.58185005188,-0.710214018822,1.25813603401,-0.261658906937,0.117112517357
9491,-0.847899973392,2.96090006828,-0.180000007153,0.794929087162,-0.460356116295,-0.465728700161,-0.418515354395
22926,-0.323300004005,0.500100016594,-0.773000001907,0.204083651304,1.18316364288,-0.172713726759,-0.573347508907
5899,-0.128999993205,0.0421000011265,-0.0755499899387,0.592005908489,0.322980225086,-0.10849905014,-0.353947371244
5467,-1.2282999754,0.0929000005126,0.582050025463,-0.398399293423,-0.33293697238,-0.464170455933,-0.640469193459
6774,0.566399991512,0.409799993038,0.509999990463,0.0717395171523,0.137079760432,-0.252411067486,0.449281871319
1788,-1.22730004787,-3.93919992447,0.487549990416,1.31117868423,0.00933840870857,-0.36000752449,-0.307760983706
5921,0.478899985552,-0.22990000248,-0.365550011396,-0.539338290691,0.363150060177,0.445408880711,0.705858469009
5721,0.333799988031,-1.52610003948,0.703750014305,0.285209387541,-0.215883404016,0.170818537474,0.69791418314
2263,2.57249999046,0.583999991417,-0.353700041771,0.94745516777,-0.0862742215395,-0.590787887573,-0.482114195824
808,4.6859998703,0.537599980831,-0.133049994707,0.627184867859,0.316439032555,-0.108533263206,0.167540729046
30001,-0.187000006437,-0.943700015545,0.821599960327,0.234240815043,0.0752359852195,-0.448560088873,0.805190205574
348,-0.839999973774,3.80320000648,-0.262350022793,0.11140973866,0.460559695959,-0.59260225296,-0.188256472349
30849,0.702199995518,0.768899977207,-0.819749951363,0.167183920741,-0.193483635783,0.580600619316,-0.266310751438
1454,1.64330005646,0.830999970436,-0.0468000173569,0.913722872734,-0.0318715199828,0.336734831333,0.251758575439
6500,0.145899996161,1.4960000515,-0.30064997077,0.0344674512744,0.785977482796,0.298756361008,0.213957771659
5627,0.57800000906,1.50450003147,-0.118900001049,-0.472071170807,1.90687930584,0.0968513637781,-0.403156399727
5715,-0.261999994516,0.170100003481,-0.152449995279,-0.208969816566,0.179029554129,-0.282398045063,0.371969878674
4791,0.37839999795,-2.15380001068,-0.714600026608,0.625812292099,0.389083951712,0.157491222024,-0.862046599388
56924,-1.94210004807,0.103600002825,1.25615000725,1.59183990955,-0.200065612793,-0.118227772415,1.04176354408
2690,-1.17030000687,-0.557799994946,1.43599998951,-0.663683533669,-0.17379359901,0.327873051167,0.371226519346
1019,0.739899992943,-0.739600002766,0.671499967575,0.576275348663,-0.0754040926695,0.330249041319,0.902381241322
51422,-0.514599978924,-1.15160000324,-0.996249973774,0.0464659519494,-0.430997014046,-0.777494847775,0.392854452133
5788,-1.74370002747,-0.726999998093,0.704349994659,1.01674962044,-0.869404375553,-0.121976613998,-0.292067468166
6709,0.351099997759,0.137299999595,0.904149949551,-0.758403718472,-0.367633491755,-0.189376428723,0.632357358932
1277,-1.27550005913,1.15120005608,0.210400000215,0.391526937485,-0.389207839966,-0.315388858318,0.240158513188
993,0.0194000005722,0.342200011015,0.36234998703,0.335144937038,0.139986515045,0.447492390871,0.276600241661
7157,1.07930004597,0.0379999987781,0.525599956512,-0.107342422009,-0.500916838646,-0.522069334984,0.104595512152
1958,0.74739998579,-0.298500001431,0.239199995995,2.4567565918,-0.255228549242,-0.361801147461,-1.02681326866
4582,0.223299995065,-0.331200003624,-1.20484995842,0.294621825218,0.410856038332,-0.145080655813,0.0831225588918
9212,0.337900012732,-3.32249999046,-0.232099980116,1.09417295456,0.336876690388,0.0399342179298,-0.133147642016
8440,1.33800005913,0.659600019455,0.358499974012,-0.839047551155,-0.252636700869,0.119552522898,0.84560495615
6790,0.124899998307,0.0430999994278,-0.0119000077248,-0.262857109308,0.53795337677,-0.195547103882,-0.252287387848
8851,0.180600002408,-1.35549998283,0.35379999876,-1.13017570972,-0.0210748575628,0.615595161915,0.752772092819
2534,0.461899995804,-1.11080002785,0.412349998951,-0.125679969788,0.982104659081,-0.131751716137,0.708565235138
4893,0.932900011539,1.01649999619,-0.150600001216,0.105757281184,0.121927529573,-0.329200029373,-0.744165241718
665,-0.23710000515,0.457199990749,-0.831800043583,-0.942517280579,-0.666530907154,0.162801191211,1.01218736172
4313,-1.01849997044,-3.74650001526,0.0848500132561,1.24085056782,-0.290723413229,-0.0682995021343,-0.743749022484
1022,-2.67319989204,0.996100008488,0.827099978924,0.697426795959,-0.148271009326,-0.431153684855,-0.499689996243
5880,-10.0,0.560699999332,0.678799986839,-0.605095148087,0.725179135799,-0.330756485462,0.624153316021
3162,-0.505900025368,1.49269998074,-0.175250008702,-0.594049096107,0.236855611205,0.140272021294,0.371457904577
1282,-0.528299987316,-2.0759999752,-0.149650007486,-0.217495262623,0.409232199192,-0.368348956108,1.04239463806
3383,-1.1411999464,2.65930008888,0.555099964142,-0.439099371433,2.80359172821,1.97300088406,5.52408981323
727,1.21019995213,1.63279998302,0.178100019693,-0.377985537052,-0.444373458624,0.117796108127,-0.212445020676
4792,-0.705500006676,3.47429990768,0.567299962044,0.364041596651,-0.089935913682,0.239905357361,0.498723506927
4794,-0.174500003457,-1.02750003338,0.00684998929501,3.15739297867,-0.30732935667,-0.255154490471,-0.367388874292
902,-1.45969998837,-0.783900022507,0.483049988747,0.393157660961,0.695788383484,-0.201754957438,-0.333978533745
8091,-0.040300000459,-2.02999997139,0.388000011444,-0.275510877371,-0.956599116325,0.145229056478,-0.74896812439
3486,-2.6767001152,0.722500026226,0.244100004435,0.241017848253,0.890326976776,0.00451663136482,1.15436041355
10818,-2.72460007668,-2.62680006027,-0.196449995041,-0.351421535015,-0.250896036625,-0.729771018028,0.0557057261467
3454,-0.589900016785,-1.35510003567,-0.0444000065327,0.500446140766,0.22951477766,-0.269849002361,0.0278870165348
4282,0.674499988556,1.88829994202,-0.529150009155,0.492292463779,0.0228231847286,0.427099198103,0.810751080513
1605,-0.469799995422,1.15059995651,0.331250011921,-0.437003552914,0.772006988525,0.466527491808,-0.163788601756
10644,-0.456699997187,0.347799986601,0.456049978733,-1.31592273712,0.373158752918,-0.27833250165,0.38476151228
2065,0.287900000811,0.263000011444,0.025150001049,-1.12956190109,-0.108561351895,-0.0254603102803,0.687629163265
8321,-1.65160000324,-1.42030000687,-1.93020009995,0.263322740793,-0.573728978634,-0.355023264885,-0.180434525013
8503,-0.936600029469,0.469500005245,-0.394799977541,-0.292681634426,0.784282803535,-0.138278067112,0.216582044959
7027,0.86669999361,1.41680002213,1.25305008888,0.7307908535,0.539509654045,-0.35284075141,-0.382635086775
6850,-1.07809996605,0.389999985695,0.555100023746,0.453726381063,-0.440076828003,-0.644452750683,-0.772988140583
1978,-0.727400004864,0.846099972725,0.758050024509,-0.255393356085,0.448524415493,0.424545109272,-4.10645008087
896,-0.486400008202,0.63220000267,-0.661200046539,0.0167612619698,-0.669229149818,0.590010404587,0.719847917557
5777,-1.03129994869,-0.679300010204,-0.578750014305,-0.611122608185,-0.728685379028,1.29376459122,0.537124752998
1846,1.39730000496,1.95039999485,0.310949981213,0.0080885104835,-0.240990817547,-0.156605571508,0.193857744336
5925,0.636500000954,0.579999983311,0.069050014019,-0.251060426235,0.259818524122,-0.561547338963,0.419574975967
142,-1.42040002346,0.479600012302,-0.210850000381,0.573951244354,-0.20734757185,0.13737256825,-0.217234075069
1021,-0.876999974251,0.781199991703,0.81844997406,2.80150532722,0.0170470904559,-0.721273183823,0.740946769714
5699,-2.39739990234,-0.507700026035,0.244000017643,0.298143088818,-0.422439932823,-0.137255743146,0.100502803922
8061,0.945699989796,0.827700018883,0.245050013065,0.188599526882,0.869510233402,0.166430339217,0.404768615961
1870,-2.95959997177,-0.0219000000507,0.684000015259,-0.417658090591,-0.458877652884,-0.0947749167681,-0.410038381815
1398,-10.0,0.321700006723,0.00165000557899,0.28259396553,-0.110403068364,-0.471689164639,1.01123821735
3312,-1.22580003738,-10.0,-1.17219996452,0.746354997158,-2.64520525932,0.135731518269,0.505846202374
891,-0.540700018406,-0.59810000658,0.703199982643,0.833688437939,0.000225590541959,-2.31699466705,0.15475179255
4775,0.0186999998987,-1.29600000381,1.1086499691,-0.15228523314,-0.246117606759,-1.0437567234,4.0780210495
5111,-0.317799985409,0.0,-0.671200037003,0.407822817564,0.644001543522,0.981100320816,0.353414863348
5696,0.532700002193,-0.584699988365,1.42694997787,-0.462694138288,0.109697595239,0.327498316765,0.326212227345
5588,-0.323000013828,-0.739400029182,-0.10095000267,-0.214147120714,0.0754280239344,-0.0746071636677,-0.284326165915
6839,-1.0542999506,2.16490006447,-0.291249990463,0.216237694025,-0.535913348198,2.06369328499,1.06089222431
329,-0.620800018311,1.35199999809,-0.327199995518,-0.196313410997,-1.42994689941,-0.171482771635,1.01770150661
5058,0.674499988556,-0.632700026035,2.19029998779,0.965903937817,3.92762207985,0.402254849672,0.37952041626
998,0.0046999999322,1.43710005283,-0.418799996376,0.561280429363,-0.151667743921,0.21188826859,0.917730093002
9134,0.763999998569,-1.9579000473,-1.9401999712,0.0458483621478,-0.558565378189,0.0264840908349,0.148356452584
6616,-1.08319997787,-0.513400018215,3.83550000191,-0.587926805019,-0.789579451084,0.0787887722254,0.223823070526
5223,-0.147699996829,0.785000026226,0.181150004268,-2.54755115509,0.51790356636,0.532048165798,0.0620267391205
4690,0.27689999342,-0.256399989128,-0.13560000062,-0.101424172521,1.65265834332,-0.855045497417,0.104172065854
958,-1.28460001945,-1.77269995213,-0.30910000205,0.732922255993,-0.789169490337,-1.17127251625,-0.833847165108
1616,-0.912699997425,-2.83220005035,2.79570007324,0.488353312016,-0.368336617947,-0.903001070023,0.560618758202
991,-3.71079993248,0.255800008774,-0.941749989986,0.0613949969411,0.584550619125,0.367522418499,1.06213748455
6347,-1.1861000061,-1.29540002346,0.00360000133514,0.257832765579,0.331662714481,-0.877141296864,0.00529497861862
6714,1.36199998856,-0.116899996996,0.839299976826,-0.153043314815,3.97839379311,0.353879630566,-0.227232307196
652,1.04410004616,-8.33230018616,1.65869998932,0.0432269796729,-0.670567154884,-0.914361655712,-0.60564494133
4331,-1.24430000782,0.0121999997646,-0.102200001478,0.161876916885,0.559995532036,-0.206074982882,0.867166638374
7099,1.58109998703,-0.423999994993,0.527750015259,-0.5836135149,-0.37070274353,-0.186558142304,-1.06592202187
10320,1.12430000305,1.10570001602,-0.331650018692,0.516019701958,-0.240250334144,0.332184970379,0.760701179504
2042,-0.418300002813,0.548200011253,-1.57025003433,-0.418736040592,-0.340608507395,-0.0747142285109,0.62387239933
843,-1.39849996567,-1.2146999836,-0.151199996471,0.0867960453033,-0.725967466831,1.12905085087,-0.699876785278
840,0.483500003815,0.616199970245,-1.00189995766,-0.0479653552175,0.56582570076,0.331937730312,-0.1967908144
7048,-1.28250002861,-0.0271000005305,-0.208499997854,0.926328718662,-0.112498998642,2.14704346657,0.313247144222
4851,-3.48119997978,0.2337000072,0.176400005817,2.67773938179,-0.258008092642,-0.1459595263,-0.634318292141
6464,-0.680000007153,1.72930002213,-0.474950015545,0.225692853332,-0.616566836834,-0.335034012794,-0.231068998575
23410,-2.54480004311,-1.52090001106,-0.190299987793,1.41942811012,-0.783784985542,-0.225252866745,0.206241890788
54205,-1.2254999876,0.311300009489,-0.462750017643,0.451159656048,0.245790272951,-2.03921532631,0.822347760201
2770,0.637300014496,-0.309199988842,-0.50904995203,-0.705031394958,0.231855228543,-0.190386176109,0.163316130638
80204,0.259099990129,-1.1521999836,-0.135849997401,-0.674870073795,0.53369307518,-0.0919708460569,-0.454343706369
4208,-1.04050004482,-6.93559980392,1.19560003281,-0.0780728459358,-0.0926115065813,0.192388355732,-0.724563121796
1845,0.52999997139,-0.465299993753,0.591799974442,-0.509789526463,0.644762039185,0.0407436490059,-0.0891069471836
23368,-1.31860005856,3.21950006485,1.99110007286,0.174175232649,-0.747828185558,-0.699840188026,-0.439598798752
5583,0.674499988556,1.79149997234,1.10549998283,-0.471557974815,-0.299355179071,0.878801167011,0.233921855688
8900,-0.614899992943,-1.88619995117,2.47379994392,-0.66896468401,0.409729480743,-0.612847805023,-0.51186722517
581,-2.6563000679,-0.340600013733,-2.57445001602,0.56305783987,2.35305047035,-0.566974401474,0.412976056337
6193,1.26940000057,0.648599982262,0.216350004077,-0.675509095192,0.189948633313,-0.503410518169,-0.494090944529
6622,-0.199100002646,-0.583899974823,-0.0804499983788,0.467085897923,-0.564706802368,0.508124947548,0.378129333258
11261,1.90919995308,1.06889998913,0.386799991131,-0.366493999958,0.200325742364,-0.128968849778,-0.604702115059
6696,-0.791999995708,1.25610005856,0.0686499997973,-0.347671329975,-0.618469715118,-0.120595902205,-0.367170631886
8312,-0.528800010681,2.57240009308,0.603950023651,0.728331208229,3.28308153152,0.922166407108,-0.555658578873
835,-0.24809999764,1.46379995346,0.154950007796,-0.721004247665,-0.229804515839,1.58805048466,0.355836391449
8324,-0.755599975586,-6.77110004425,-0.589349985123,0.0177411884069,0.59263753891,1.99353408813,4.83738708496
1848,-0.285800009966,2.75219988823,-0.139049991965,-0.387973755598,0.100462600589,-0.234864041209,-0.475626885891
154,-0.0797000005841,-0.199300006032,0.493449985981,0.0822075903416,-0.271047353745,0.696945607662,-0.234073102474
4312,-1.16079998016,-1.55499994755,0.371500015259,-0.326906472445,0.474196493626,-0.241195768118,-0.513185501099
994,-2.93000006676,2.01710009575,-4.76719999313,0.334993034601,-2.33333873749,-2.68193531036,-5.22807121277
2048,-1.86650002003,0.0306000001729,0.462099999189,0.028904709965,0.316497564316,-0.153114050627,0.566534996033
1111,-1.72759997845,-4.29780006409,1.36664998531,0.621681451797,0.318949699402,-0.27330827713,-0.17631778121
5154,2.4226000309,0.927399992943,-0.159950003028,-0.568607449532,-1.89503097534,0.507265210152,0.728285610676
2920,1.62430000305,-0.590499997139,0.552950024605,-0.459385633469,0.253162652254,0.115625664592,0.312364339828
3122,-1.55359995365,-3.63639998436,0.903099954128,-0.635884046555,0.365353554487,-0.520099878311,0.107930094004
2769,-0.870299994946,-0.90649998188,-0.59944999218,0.159301221371,-0.410755604506,-0.448266416788,-0.391856402159
5900,-0.327899992466,-3.15939998627,0.87944996357,-0.0109490156174,0.189162477851,0.377589941025,0.64913713932
6304,0.695900022984,-0.556200027466,0.655099987984,-0.477751970291,-0.408987998962,-0.122053213418,0.0735673978925
5211,0.678900003433,1.49430000782,0.454899966717,-0.409470200539,0.852717041969,0.463745743036,0.51775342226
2886,0.861999988556,-0.404100000858,0.306299984455,-0.115645632148,0.230395168066,-0.346047341824,0.242859169841
9261,-0.996500015259,0.838699996471,-0.169600009918,0.682425260544,0.0675463303924,-0.150845199823,-0.446936845779
8569,-0.503799974918,-0.705200016499,-0.0157499909401,-0.129054710269,0.714735090733,-0.133990883827,1.29387509823
3303,-0.475699990988,-0.503700017929,1.85890007019,0.390350162983,0.598936319351,0.0580034852028,-0.39905589819
5331,5.64979982376,-0.178700000048,-0.457199990749,0.762033760548,0.217172309756,0.157456815243,1.02579593658
5347,-0.5325999856,1.48360002041,-1.7539999485,0.795834839344,0.474264770746,0.330795526505,0.237885683775
4638,1.16550004482,1.53999996185,0.624099969864,-0.423173755407,0.938258707523,0.0516058951616,0.635063409805
2264,-0.288700014353,-2.2321999073,0.637749969959,-0.179605722427,0.304046064615,-0.186892166734,-0.444086283445
1029,0.0932999998331,3.6085999012,0.388099968433,0.489132642746,-0.494300663471,-0.477054655552,-0.985423743725
1027,2.10540008545,0.287200003862,1.2568500042,-0.246644586325,-0.0697611868382,0.416034936905,0.4279037714
2597,0.126300007105,-0.25,0.0844499990344,-1.39653837681,-0.0552045032382,0.241698294878,-0.138080880046
55847,-0.105099998415,-4.57700014114,0.992250025272,-0.170589834452,-0.690317153931,-0.418711602688,-0.331171989441
25803,-0.0364000014961,-2.24419999123,0.114199995995,0.575619101524,0.164076432586,1.00604224205,1.19679737091
3480,-0.0662999972701,3.35170006752,-0.682349979877,1.4487953186,1.27018940449,0.7346971035,-0.435960412025
2946,-2.18659996986,0.466800004244,0.394749999046,-0.103114247322,-0.424526154995,-0.189975991845,-0.144475460052
9517,-1.36590003967,0.457899987698,1.06400001049,-0.807777345181,0.126863151789,-0.171527996659,-0.191050216556
25987,0.217700004578,-0.421700000763,0.351799994707,0.190547704697,-0.030298307538,0.480110049248,0.0823950469494
23670,0.492599993944,-0.034200001508,-0.815799951553,-0.400006562471,-0.104698881507,-0.0484566837549,-0.233103573322
11182,0.0,0.415699988604,0.634400010109,0.369322538376,-0.0603769347072,0.122475922108,-0.253573536873
2146,0.926400005817,-5.40170001984,0.533500015736,-0.46642011404,-1.06352639198,0.51306861639,0.680125117302
3385,-0.292899996042,2.30629992485,0.533349990845,0.129111811519,0.484920144081,0.179398983717,0.630792319775
5261,0.215200006962,-0.0230999998748,-0.535499930382,-0.0272336825728,0.206407040358,-0.397448897362,0.207612425089
10765,0.287299990654,0.0940999984741,0.740800023079,-0.156592845917,-0.591581285,-0.177640289068,-0.342042922974
25839,-1.20340001583,-0.870999991894,0.784000039101,-0.207253590226,0.359331160784,0.0198200792074,0.29840940237
4172,0.763700008392,0.571799993515,0.0671000033617,0.0816445499659,0.561946094036,0.699446618557,-0.54826259613
23161,1.0121999979,0.137799993157,0.368450015783,0.91566079855,0.0219207201153,-0.296065032482,-0.870905935764
10298,1.61370003223,-0.519400000572,-0.726400017738,-0.124879673123,1.91126084328,-0.0524054057896,0.406787067652
1802,-3.86779999733,-0.170399993658,0.698349952698,0.584354221821,0.871285259724,0.340717405081,-0.0119328647852
58533,0.482300013304,-1.12790000439,0.60689997673,0.299173533916,0.632257163525,0.815885186195,0.331284314394
147179,-0.92049998045,0.421600013971,-0.0422000065446,0.064001172781,-0.167340174317,-0.495178997517,-0.152634382248
29937,-3.63860011101,-1.5992000103,0.469200015068,0.452229976654,0.29378888011,-0.00507862865925,0.16121339798
6184,-1.01520001888,1.03279995918,-0.0494999997318,0.896921634674,-0.0162750482559,-1.0587375164,-0.187772512436
9854,1.50380003452,0.55419999361,-0.0886499881744,0.0903969109058,0.106767624617,-0.223799288273,-0.118849001825
2553,-0.0758000016212,-0.353399991989,0.507650017738,-0.349450021982,1.03349900246,0.241694748402,0.638305664062
5440,-0.810899972916,0.0582999996841,1.00835001469,0.0513308346272,1.00462603569,-0.0488402396441,-0.309154808521
54623,-2.65089988708,1.53519999981,0.470649987459,0.312904834747,0.0613313764334,0.0907084569335,0.499303281307
9533,-0.271100014448,0.344099998474,-1.01209998131,-0.0762633681297,0.946815848351,-0.376425594091,0.103128150105
8607,-0.648199975491,0.258700013161,0.554750025272,0.824641168118,0.0519059933722,-1.73389303684,0.500765919685
207,0.126800000668,1.67610001564,0.195950001478,-0.087106205523,-0.446545243263,-0.162753880024,-0.520712733269
26054,-1.23529994488,-1.87249994278,0.582400023937,-0.0386697277427,0.721009790897,0.621823430061,0.590052187443
10682,-0.200200006366,-1.203799963,0.632950007915,-0.224195569754,0.498726010323,0.0934664309025,0.297846794128
8573,0.481900006533,0.952700018883,0.527850031853,-0.119913458824,-0.453554213047,-0.0432796180248,0.465108752251
23378,-0.253899991512,1.80719995499,0.527649998665,-0.321103751659,-0.562861442566,-0.239251032472,0.203042656183
8553,-0.0803000032902,1.98269999027,0.647249996662,-0.65943145752,0.893626928329,0.026630230248,-0.198733687401
622,-0.555800020695,2.42459988594,-0.0715499967337,0.644474685192,1.63189649582,0.298654764891,1.29564118385
9467,-0.0938000008464,-0.419999986887,0.74279999733,0.90457367897,0.693395793438,-0.37748542428,0.0163789689541
5525,0.499199986458,0.435699999332,0.0912000015378,-0.776527881622,-0.13733305037,-0.39254295826,0.359443902969
256364,-0.246800005436,1.61440002918,-1.18019998074,-0.00601591169834,-1.53440511227,-0.0488487780094,0.427986234426
332,0.722599983215,1.55630004406,0.196950018406,0.284685701132,0.232643336058,0.696051359177,0.281705737114
2058,1.9292999506,-0.649600028992,0.460950016975,-0.0240822732449,0.414211839437,0.0758794620633,-0.114393383265
7849,-1.35389995575,-0.174500003457,0.571599960327,-0.912813663483,-0.155029118061,-0.481301248074,-0.88242816925
23244,-1.1848000288,-0.0456000007689,0.343150019646,-0.464430987835,0.291730761528,0.548717737198,0.876788377762
7494,-1.12730002403,1.19400000572,-0.812400043011,-0.580658376217,0.397511124611,0.77116894722,0.189352124929
4836,2.32590007782,-0.982500016689,-0.386350005865,-0.0905223786831,-0.243955016136,-0.192880436778,-0.197322487831
23647,0.469199985266,0.514900028706,-0.36470001936,0.339772164822,0.109174251556,0.207952737808,0.30552020669
10617,-0.384799987078,2.52489995956,0.174550026655,0.319444477558,-0.0764411389828,0.659708619118,0.0102432519197
2184,-0.996200025082,1.6984000206,-0.277450025082,0.0943874046206,0.442518204451,0.617301106453,0.881973385811
5355,0.760999977589,0.986699998379,0.490800023079,0.642372250557,-0.341471463442,-0.689812242985,-0.349930256605
6659,1.44130003452,1.90970003605,0.465850025415,-0.311903566122,0.507665336132,0.309856414795,-0.0484894514084
7016,-0.222399994731,-0.9416000247,0.0742999911308,1.06701314449,-0.459404855967,-0.427207648754,-0.366625070572
