rid,ERG010_VCAP_6H:BRD-K46791751-001-01-4:10.044,ERG010_VCAP_24H:BRD-K46791751-001-01-4:10.044,ERG012_PC3_24H:BRD-K46791751-001-01-4:10,ERG012_PC3_24H:BRD-K46791751-001-01-4:5,ERG012_PC3_24H:BRD-K46791751-001-01-4:2.5,ERG012_PC3_24H:BRD-K46791751-001-01-4:1.25,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.3125,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.15625,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.078125,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.0390625,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.0195312,ERG012_PC3_24H:BRD-K46791751-001-01-4:0.625,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.15625,ERG012_PC3_6H:BRD-K46791751-001-01-4:10,ERG012_PC3_6H:BRD-K46791751-001-01-4:5,ERG012_PC3_6H:BRD-K46791751-001-01-4:2.5,ERG012_PC3_6H:BRD-K46791751-001-01-4:1.25,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.625,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.3125,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.078125,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.0390625,ERG012_PC3_6H:BRD-K46791751-001-01-4:0.0195312,ERG017_VCAP_24H:BRD-K46791751:10.04,ERG017_VCAP_24H:BRD-K46791751:3.35,ERG017_VCAP_24H:BRD-K46791751:1.12,ERG017_VCAP_24H:BRD-K46791751:0.37,ERG012_VCAP_24H:BRD-K46791751-001-01-4:10,ERG012_VCAP_24H:BRD-K46791751-001-01-4:5,ERG012_VCAP_24H:BRD-K46791751-001-01-4:2.5,ERG012_VCAP_24H:BRD-K46791751-001-01-4:1.25,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.625,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.3125,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.15625,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.078125,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.0390625,ERG012_VCAP_24H:BRD-K46791751-001-01-4:0.0195312,ERG012_VCAP_6H:BRD-K46791751-001-01-4:10,ERG012_VCAP_6H:BRD-K46791751-001-01-4:5,ERG012_VCAP_6H:BRD-K46791751-001-01-4:2.5,ERG012_VCAP_6H:BRD-K46791751-001-01-4:1.25,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.625,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.3125,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.15625,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.078125,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.0390625,ERG012_VCAP_6H:BRD-K46791751-001-01-4:0.0195312
5054,0.221899986267,-0.122345119715,-1.73598623276,-0.670266926289,2.20599985123,-0.955689191818,0.597403407097,-1.19449973106,0.618397116661,-0.268311202526,0.142515987158,0.0104000000283,-0.522057652473,-0.312250733376,-0.294629305601,0.970644116402,0.577177405357,-1.33597588539,0.293321013451,0.132003128529,0.139574110508,-0.113966032863,0.20678794384,-0.254893839359,0.756090581417,-0.222357481718,0.0613126903772,0.252413004637,0.524191617966,0.242075622082,-0.285322934389,-0.112213611603,0.086203455925,-0.661935269833,-0.0878212675452,-0.142369955778,-0.68245357275,1.07319116592,1.09361994267,1.0148999691,1.52265679836,-0.197552382946,0.777667164803,0.353351712227,1.02073025703,-0.462786018848
3108,0.121100008488,-0.181648805737,1.18128883839,1.9203248024,3.86619997025,-0.0685742348433,0.0924192816019,-0.308128774166,-1.54654240608,-0.237195894122,0.125702381134,0.339199990034,-0.0846074223518,0.262946546078,-0.371910691261,0.359465390444,2.32864022255,3.65727066994,0.926296234131,-0.768844366074,0.929379045963,-0.254582613707,-0.736899793148,0.339057505131,0.587734401226,-0.349984049797,0.898334085941,0.936565876007,0.560004234314,0.494995176792,-1.32545518875,0.434503138065,1.28282213211,-0.262122035027,-0.152226299047,-0.369901418686,-0.0687768161297,-0.759033083916,-0.300919860601,-0.462166666985,-0.412822127342,-0.0409615933895,-0.667598962784,-0.483349949121,-0.0879392027855,-1.3251812458
1950,0.418549984694,1.29773807526,0.503863155842,-0.609078288078,-0.778199970722,-1.44672036171,3.830327034,0.215980172157,0.3421407938,0.569585084915,0.112219303846,1.44200003147,-0.373211055994,1.16704392433,0.315202832222,-0.307743251324,-0.317358613014,0.0126841552556,-0.324294388294,0.360788702965,0.652756035328,0.965403854847,-0.799767017365,-0.116841524839,-0.26098972559,-0.341392457485,0.248918667436,0.800939261913,0.703449010849,-0.0376518517733,0.491656899452,-0.360300391912,1.79205358028,-0.0171949490905,-0.222837284207,0.598359882832,-1.09004366398,0.819598913193,3.71554350853,0.983900010586,4.74695491791,-0.311050444841,1.91076099873,0.514016628265,2.04014253616,-0.911368429661
351,-0.337249994278,0.234177932143,-1.41808974743,-0.918213665485,-5.0,-0.391381651163,-0.300328850746,-0.175133138895,-0.337249994278,0.143105104566,-1.16489315033,0.0,-1.1962184906,-0.0707375109196,0.0653214454651,0.869285821915,-0.658045291901,-0.611705958843,-0.646752595901,0.363254725933,-0.379891306162,1.28943014145,-0.623200118542,-0.664685189724,-0.0620443224907,-0.915971577168,-3.42661380768,-0.987871527672,-0.748765528202,-0.275236815214,0.0848014056683,0.0619006603956,-0.342873722315,0.34969958663,-0.077670738101,-1.24209117889,1.4372471571,0.505210161209,0.603550970554,-3.70496678352,-0.0759432166815,0.275609821081,-0.222884371877,-0.736129403114,-0.561663091183,0.222599998116
4846,0.33259999752,0.0691089704633,0.378826528788,3.87077569962,4.84479999542,6.05351543427,0.265935182571,1.71789824963,-1.33690345287,0.328233748674,0.174739778042,0.15719999373,-0.370534181595,0.598504602909,0.561802446842,-0.394535124302,-0.0387978553772,1.16225123405,0.843928992748,-0.843898773193,-0.0523257181048,0.132312268019,-0.733260035515,-0.0265043228865,0.0485135540366,0.562075316906,0.55935382843,0.658104777336,-0.997649252415,0.782679200172,0.400343745947,-0.0131341442466,1.65351891518,0.0132294297218,0.0805347934365,0.210072875023,-0.950748085976,0.350546836853,0.140634924173,0.243466675282,0.662313580513,0.0123879760504,1.17193734646,0.191726222634,0.136308982968,5.54025840759
1452,0.554149985313,0.122790962458,-1.13255620003,-1.24141716957,-2.05030012131,-0.6886100173,0.353849589825,-0.319662511349,0.0568672567606,-0.20190012455,-0.598535597324,-3.05430006981,-0.576578140259,-1.81045031548,-1.88319325447,0.449924439192,-0.727611422539,-0.809120416641,0.0380497053266,0.234173968434,-0.192986607552,0.230081453919,-0.0915963351727,0.182585448027,0.311382055283,0.296385109425,0.346912324429,-0.981858611107,-0.60301721096,-0.912015974522,-1.68976807594,-0.716519236565,-0.713239431381,0.0461994633079,-0.116066262126,-0.113638646901,-0.182061165571,-0.412117093801,-1.81563544273,-1.02063333988,0.141975969076,-0.988642454147,-1.76683831215,-0.0627127736807,-1.84303033352,0.232000082731
4776,1.67554998398,0.608709990978,3.86612319946,2.90126490593,0.597149968147,0.414608120918,0.271217644215,-1.05415713787,-0.03220076859,-0.284351468086,0.14473798871,0.446200013161,-0.710085749626,0.633695423603,-0.958391308784,-0.745599806309,0.0736059620976,0.996952354908,-0.655325233936,-0.890188694,-0.608240008354,0.181938990951,-1.00097680092,0.0815145224333,-0.69744181633,-0.354844987392,-1.11572706699,-0.168303996325,0.93686234951,0.490090578794,-0.842883348465,-0.661935031414,0.35270345211,-0.759537994862,-0.447872638702,-0.0703608095646,0.083099976182,0.719947338104,-0.273358255625,1.15706670284,1.25689792633,-0.0559338256717,1.00858664513,0.641533315182,1.03091979027,-1.23983073235
6908,-0.591349959373,0.392052203417,-1.19930624962,0.93152576685,1.4672999382,3.62696862221,0.576978802681,0.633199214935,0.249181360006,0.632565975189,-0.242407560349,-0.0105999996886,-0.472540259361,-1.0109552145,1.05344414711,1.1252412796,1.48265612125,-0.899113535881,1.02602994442,0.448783159256,-0.921042323112,-0.0166687052697,0.914572238922,0.911027789116,-0.0816991999745,0.655405163765,0.182734280825,-0.428013563156,-0.535277843475,0.613511443138,-0.975144982338,0.502376019955,-0.447147607803,0.731405377388,0.707660317421,-0.342922210693,0.120884075761,-0.768567562103,0.145678177476,-0.107499957085,-0.0674047768116,0.150321185589,-0.721773505211,-0.0734787583351,-1.27394974232,0.203819602728
672,-0.185900002718,0.400289475918,0.197153806686,0.0408391132951,1.56529998779,0.135953351855,-0.364541739225,-0.161979228258,0.0791040360928,-0.251349955797,-0.0684429705143,-0.274100005627,0.395436614752,-0.263433784246,0.513926744461,2.2248775959,0.370062828064,-0.913585960865,0.659717321396,0.386604785919,0.393053144217,-0.4902805686,0.786800086498,0.459283649921,0.940569758415,1.3587346077,0.734104037285,0.408263683319,1.39192211628,0.874701738358,0.779633641243,0.957041978836,0.522246420383,1.01335561275,0.429671138525,0.450168460608,0.629585146904,0.551662445068,-0.185517072678,0.569266676903,0.141343891621,0.529222130775,-0.614889621735,-0.426248162985,-0.304157018661,0.962748289108
5710,0.437700003386,0.338616609573,-1.07505643368,-0.738110899925,-0.288100004196,-0.260180264711,0.814539790154,-0.63595020771,0.485540807247,-0.0898071974516,-0.0894741714001,-1.79779994488,-0.585084617138,-0.170292928815,-0.244784370065,0.430814445019,0.866831958294,-0.149183183908,0.214347869158,-0.144027262926,-1.17643010616,0.0179555583745,0.360506445169,0.555346548557,0.592097640038,0.0319608710706,0.39790725708,-2.15296411514,-0.236105531454,-1.30227398872,-0.955888926983,0.584870278835,-0.593723475933,-0.000282540917397,0.538646519184,-0.24523319304,0.760392069817,-0.153077289462,-0.0144062936306,-0.270599991083,-0.365691184998,0.85454916954,-0.989114522934,-0.692738771439,-1.72192239761,0.25239148736
2115,-0.219050019979,-1.30121743679,0.12768894434,-1.14524114132,0.165450006723,-0.940705060959,0.111241430044,0.0946302562952,0.566182911396,-0.338607370853,0.158106386662,0.091899998486,0.696885585785,0.643647134304,-0.347095131874,0.279231786728,0.474939018488,0.450961381197,0.197782307863,-0.23403558135,-0.182438075542,0.296107798815,-0.0336143299937,-1.06704580784,0.586930036545,-0.218145146966,-0.609949290752,1.06008839607,0.31219047308,0.683512449265,0.739802598953,0.155328661203,0.753141462803,-0.0504998266697,0.0226604007185,-0.384462118149,0.0592226088047,0.253096371889,-0.674079418182,0.581799983978,0.76651507616,-0.40633174777,-1.04319727421,-1.1487891674,-0.22262570262,-1.00668716431
7015,0.087249994278,0.159233599901,2.97758054733,0.96114552021,-0.0983500480652,-0.549456775188,-0.111839786172,0.391060829163,-0.385852754116,-0.490863382816,-0.153198674321,0.817200005054,1.99407124519,0.679287731647,-0.0487097427249,-0.457562863827,-0.50105625391,0.0973098352551,-0.86617410183,-0.448388010263,0.399799972773,1.250628829,-0.773876905441,0.420318484306,0.132764682174,-0.922157049179,0.00820892676711,-0.31852555275,0.334798157215,0.181343138218,-0.0753952413797,-0.312207639217,0.723103523254,-0.656212568283,-0.411491751671,-0.405588775873,0.33479142189,0.715569615364,0.269965261221,1.09573328495,2.91999578476,0.0268252342939,0.757746815681,0.14581695199,0.545590281487,-0.683520555496
8726,1.16219997406,-0.420353770256,-0.778708159924,-0.863332569599,0.85974997282,0.504968702793,0.709371089935,-0.299659311771,0.432468563318,0.14071893692,-0.507820546627,-0.566799998283,0.52794033289,-0.0672390908003,-0.255654156208,1.01308894157,0.506794691086,-0.261671066284,0.857342362404,0.309707164764,-0.154005110264,-0.39829158783,0.331187993288,0.0661258175969,4.15895748138,0.560435712337,0.254286646843,0.0255967378616,0.158711656928,0.648630917072,-0.112716794014,0.528663396835,-0.380769342184,0.743157148361,0.758649230003,-0.142685070634,3.60963559151,-0.626644790173,-0.166561216116,-0.15856666863,0.199120625854,0.776877164841,-0.415627837181,-0.0637149810791,-0.97008138895,0.526782274246
2185,0.475150048733,-1.85941648483,0.503190398216,-1.00779402256,-0.0525000095367,-1.03123414516,-0.262982934713,-0.513593435287,-0.17098274827,-0.310549080372,-0.101311147213,0.402999997139,-0.519846260548,1.80531442165,1.50147068501,-0.978893280029,-0.267637073994,0.427553653717,-0.438284218311,-1.30303537846,-0.532603621483,0.587239742279,-0.646802186966,-0.0861134082079,-0.682877421379,-0.721014738083,-0.391977548599,-0.528295099735,0.650584578514,0.114432692528,0.243592947721,-0.764281392097,0.9061191082,-0.568035840988,-0.617871820927,0.38151088357,-0.753790855408,0.602421522141,0.0922809392214,0.592833399773,0.583712160587,-0.820100069046,1.62203478813,0.848681092262,2.31515884399,-0.327856957912
3315,-0.448749989271,-0.978411912918,-1.53883600235,0.800439894199,-4.25505018234,0.624271154404,-0.174818322062,-0.147081658244,1.09505808353,-1.08296430111,0.976103425026,-0.643700003624,-0.920762121677,-0.324645936489,0.381696462631,0.512582302094,0.0365877002478,0.166803330183,0.39138379693,-0.872754216194,0.746696174145,-0.401925653219,-0.596925377846,-0.17760103941,0.377521455288,-0.395955860615,-0.0872675031424,0.469824790955,-0.636943995953,0.871811270714,-1.05032777786,0.0164226647466,0.519725322723,-0.463156789541,-0.58722370863,0.619313776493,-0.627798855305,0.393600553274,0.0359868146479,0.600366652012,0.209064185619,-0.408352345228,0.1175532341,-0.656961798668,0.231931895018,0.0648085474968
5289,-0.622599959373,-0.918345749378,1.68419873714,2.09611415863,-0.603600025177,0.92900878191,0.292823195457,1.05703532696,1.97635090351,0.0929884761572,0.305619090796,-0.284900009632,-1.06932389736,-0.233788177371,-0.222419768572,0.239375606179,-0.251850813627,0.0333999097347,0.0194557234645,0.469562500715,-0.254465460777,0.471960157156,0.219878137112,-0.132053673267,-0.279458642006,-0.601386487484,0.407361507416,-0.492496937513,0.16042612493,0.16490444541,1.83850467205,0.700361728668,2.20380330086,1.49135541916,0.441437333822,-0.494254767895,0.24403834343,-1.08172273636,0.243061304092,0.0632000118494,-0.002337038517,0.0411210954189,-0.875769734383,-0.405892908573,-0.335797548294,0.189435988665
868,-0.115800023079,0.0693265199661,-1.1563038826,3.72945523262,5.5218501091,-0.300844430923,-0.574506223202,-0.00130134820938,-0.0735267996788,-0.61723357439,-0.617324233055,0.471399992704,-1.03526306152,1.13457834721,0.470893323421,-0.49863538146,-0.570525765419,0.412949174643,-0.183579862118,-0.457898855209,-0.665256619453,0.544314205647,2.79849672318,0.210653871298,-0.242925733328,-0.431680470705,-0.211053311825,-0.0987012982368,-0.815615713596,-0.359313726425,-0.467930495739,0.038658849895,0.919069588184,2.40479135513,-0.373647391796,0.654029607773,-0.31067058444,-0.708538711071,0.354180455208,-0.105700016022,-0.0125281512737,-0.274213582277,0.756168544292,-0.74323284626,1.22127962112,-0.455711901188
1677,0.0850000083447,-0.1163598001,-0.416689574718,-0.855619966984,1.07824993134,-0.418659716845,1.0117688179,0.182556301355,1.63636255264,0.228698059916,0.51869893074,-0.287900000811,0.0334510207176,-0.770868241787,-0.294372498989,-0.07870914042,0.528250932693,0.156269669533,0.0753946006298,-0.303076833487,0.844830989838,1.19842362404,-0.86508244276,0.274514079094,-0.533498167992,-0.131408914924,0.139421924949,-0.0414495244622,0.0968101024628,0.0423371493816,0.713481009007,-0.403380006552,1.47289729118,0.00884142890573,-0.191262364388,0.814945757389,0.771477758884,-0.0127563476562,-0.15722861886,0.448333352804,0.328363865614,-0.0940442234278,2.00594639778,0.605780363083,2.17185640335,0.454786837101
7043,0.760949969292,-0.646316289902,-0.278246104717,-0.938174128532,2.26390004158,0.205530792475,0.383404433727,-0.589362382889,-0.608647108078,-0.198327302933,0.124265611172,0.349900007248,-0.144896388054,0.460390985012,-0.581799507141,0.0595751255751,-0.474501013756,0.718416929245,0.0705187469721,-1.41831016541,0.286297351122,1.27436387539,-1.31956958771,0.667405664921,-0.975398600101,-1.07825982571,0.528917074203,-0.132787525654,-0.335494846106,0.454764664173,-0.661149382591,-0.546877563,1.79897236824,-0.729403197765,-0.366766542196,0.182881519198,0.948364138603,-0.670291244984,-0.0500970333815,0.713233351707,0.883333086967,-0.0140997469425,0.968154907227,0.0740064531565,0.778370678425,-0.826880574226
5613,1.03904998302,0.611815452576,0.29000800848,0.574077963829,0.488099992275,2.48696279526,-0.47345417738,-0.489100158215,-0.789267778397,-0.434475898743,5.42825984955,0.829100012779,-1.07581710815,0.220329046249,-0.689052224159,-0.450711846352,-0.171208530664,-0.048022583127,-1.02994072437,-0.449757397175,0.239839211106,0.718648433685,-0.646418571472,0.342724084854,-0.361012220383,-0.580805778503,0.311384379864,-0.70385825634,-0.114724099636,-0.408400535583,1.57104921341,0.134087145329,1.66170477867,0.0174194425344,-0.584690630436,0.538013160229,-0.423638254404,-0.151929199696,-0.019958935678,0.859066784382,1.1805318594,0.242684915662,1.84080696106,0.151129797101,1.69427776337,-0.427104860544
595,0.744700014591,0.0295442789793,-2.49085330963,-1.31984114647,-0.143750011921,0.836116194725,0.156881853938,-0.414016336203,-0.46594697237,-0.783443510532,-1.05522572994,-0.875599980354,-0.763663768768,-0.792846560478,0.0119032701477,0.248311147094,0.135856330395,-0.0524278879166,0.109625950456,0.512007594109,-0.133917331696,0.208668649197,0.898082315922,-0.00100058317184,0.603570699692,0.0874491259456,0.549488127232,0.0814222991467,0.22811999917,-0.656143128872,-0.173236250877,0.235883653164,-0.924532473087,-0.268534958363,-0.0489106997848,-0.135097935796,1.1220202446,0.155982047319,-0.443941056728,-0.803400039673,0.0397698283195,0.851549863815,-1.27822732925,-0.387976288795,-1.34013175964,-0.214514732361
