rid,DOS027_VCAP_6H:BRD-K39685946-001-01-3:5,DOS027_VCAP_24H:BRD-K39685946-001-01-3:5,DOS051_A549_24H:BRD-K39685946-001-01-3:5,DOS051_HT29_24H:BRD-K39685946-001-01-3:5,DOS051_MCF7_24H:BRD-K39685946-001-01-3:5,DOS051_PC3_24H:BRD-K39685946-001-01-3:5
5720,0.104550004005,0.176759839058,0.564400017262,1.04910004139,0.646300017834,0.874199986458
466,-0.265000015497,0.24717015028,0.733700037003,-0.834800064564,-0.554949939251,0.249050021172
6009,0.365200012922,-0.511895477772,1.03970003128,-0.35695001483,1.14385008812,0.120449990034
2309,1.82819998264,-0.355655789375,-0.225849986076,1.79320001602,-0.0127999931574,-0.0967499613762
387,1.40429997444,-0.202295020223,0.749650001526,-0.340050011873,0.121549993753,1.02890002728
3553,-1.27684998512,-0.659610211849,-0.416199982166,-0.203299999237,-0.579049944878,0.0633499920368
427,-1.25170004368,0.828453421593,0.386199980974,-1.65145003796,-0.66455000639,0.470849990845
5898,0.426400005817,0.635745763779,-0.077500000596,-1.99119997025,-1.57095003128,0.0137000083923
23365,0.894649982452,-0.957734405994,-0.431950002909,-0.454100012779,0.160700023174,-0.301649987698
6657,-1.93645000458,-0.514915347099,-0.784300029278,-0.166350007057,-1.20235002041,-0.514849960804
5054,1.02324998379,1.3976265192,0.263000011444,-0.782549977303,0.154200017452,-0.086249999702
3108,0.271650016308,0.226878717542,0.959800004959,-0.174199998379,1.01550006866,-0.0180999934673
1950,-1.2052500248,-0.619770050049,-0.809200048447,0.941550016403,-0.46620002389,-0.959300041199
351,-1.68575000763,-6.2130651474,0.00270000007004,-0.707299947739,-1.02999997139,-0.0488499999046
4846,0.1481000036,-0.166078671813,0.399349987507,0.496899992228,0.620350003242,0.102899968624
1452,0.822250008583,-0.87302082777,0.0429999828339,1.40529990196,-0.443700015545,-1.19934999943
4776,-0.943000018597,-0.714990615845,-0.659600019455,-0.70609998703,-1.50364995003,0.528750002384
6908,1.03795003891,-0.193287163973,1.31994998455,-0.30039998889,0.918150007725,0.149149999022
672,0.39849999547,0.00161135196686,0.697000026703,0.938199996948,-1.19670009613,-0.455550014973
5710,0.764250040054,-0.658504903316,1.05224990845,-0.0908000022173,-0.309299975634,1.41919994354
2115,-1.2811999321,0.124205581844,0.424300014973,-0.648549973965,0.871850013733,-0.460400015116
7015,-1.0585000515,-0.178857952356,-0.105849996209,0.32539999485,-0.824249982834,0.323000013828
8726,1.5992500782,0.251253545284,0.04564999789,-0.923049986362,0.277799993753,3.85334968567
2185,-1.30290007591,-0.535648286343,0.105299994349,-0.0324999988079,-0.48710000515,-0.376900017262
3315,0.55814999342,1.86458873749,0.00304999994114,0.0117999911308,-0.405349999666,1.42709994316
5289,-0.480700016022,-0.200568750501,0.736199975014,-1.45495009422,0.33575001359,0.461899995804
868,1.20164990425,-0.0407607480884,-2.07254981995,0.108449980617,-0.632499992847,-0.552899956703
1677,-0.59810000658,-0.18051327765,-0.171700000763,0.46439999342,-0.386700004339,-0.922999978065
7043,-0.825049996376,-0.365768402815,-0.217900007963,-0.551850020885,-0.110799998045,-1.00709998608
5613,-1.85985004902,-0.471421539783,0.0579000115395,-0.239199995995,-0.229699999094,-0.691500008106
595,0.439200013876,0.437700629234,3.0638999939,-0.193049997091,0.118399992585,0.770150005817
4793,0.462099999189,0.0413924455643,-0.29730001092,1.4985499382,-0.316550016403,0.319249987602
2736,-0.148049995303,-0.623562693596,0.0899000167847,-0.752099990845,-0.684350013733,-0.807449996471
5290,-1.22635006905,0.0430622510612,-0.0433000028133,-0.551649987698,-0.381300002337,-0.299699991941
6194,0.535549998283,2.07008004189,0.00065000000177,-0.336899995804,-0.00034999998752,-0.179450005293
1676,-0.944800019264,-0.642273724079,0.24525000155,-1.41545009613,-0.729250013828,-0.58109998703
23512,-0.592649996281,0.685559630394,-0.43725001812,0.0721000060439,-0.708150029182,0.399699985981
