rid,ERG003_VCAP_6H:BRD-K23872647:10,ERG003_VCAP_6H:BRD-K23872647:30,ERG004_VCAP_6H:BRD-K23872647:10,ERG004_VCAP_6H:BRD-K23872647:30,ERG003_VCAP_24H:BRD-K23872647:10,ERG003_VCAP_24H:BRD-K23872647:30,ERG004_VCAP_24H:BRD-K23872647:10,ERG004_VCAP_24H:BRD-K23872647:30
5720,-0.114499986172,-0.91840004921,-0.030518244952,-0.362851083279,1.14195001125,0.209150016308,0.368932813406,0.411910891533
466,-0.319150030613,-0.149900004268,-0.17966003716,-0.493843406439,1.05065000057,-1.03090000153,-1.20029139519,0.154370993376
6009,0.174249991775,-0.839249968529,0.167689263821,-0.379838526249,0.569000005722,-0.233300000429,-0.332796573639,0.68187969923
2309,-1.02209997177,0.448499977589,-0.0738025382161,0.125742942095,-0.516749978065,-0.640650033951,1.3243367672,-0.63468503952
387,-0.270749986172,-0.710399985313,-0.470062196255,-0.581414461136,0.423000007868,0.101350009441,-0.140294030309,-0.457272261381
3553,-0.389149993658,0.353599995375,-1.0104329586,-0.419377803802,-0.556299984455,-1.1548500061,0.384346246719,-0.180734828115
427,0.0625499933958,-0.951349973679,0.545791983604,1.14090883732,-0.767699956894,0.665449976921,1.33149302006,0.121653683484
5898,0.0310000032187,-0.320349991322,2.07814955711,0.689770102501,2.23969984055,-0.977800011635,1.30617809296,-0.609788239002
23365,0.195250034332,0.293500006199,0.378745228052,-1.53259158134,-0.0346499979496,-0.0490500032902,0.195774614811,-0.396723330021
6657,1.01399993896,-0.27404999733,-0.24565680325,-0.136909887195,0.0516499876976,-0.272850006819,-0.121207967401,-0.615740120411
5054,0.701550006866,1.13405001163,0.15761718154,1.33576118946,1.01034998894,-1.10115003586,0.749094486237,0.338368058205
3108,1.16219997406,-0.752499997616,1.43579411507,0.558499395847,0.819350004196,0.498300015926,0.832635462284,0.304364681244
1950,2.50785017014,-0.245100006461,0.961866259575,0.526021003723,0.392500013113,-1.32949995995,0.765223741531,-0.454642832279
351,-0.0495499968529,-0.216549992561,-0.0285227224231,0.674437403679,0.45759999752,-0.0407500006258,0.238669037819,-0.716164648533
4846,-0.150499939919,-0.594500005245,-0.322536081076,-0.137980550528,-1.16635000706,0.107799999416,0.291349411011,-0.161635249853
1452,0.376650005579,0.322899997234,0.144490376115,-0.165458872914,-1.29014992714,-0.00280000269413,0.256807535887,0.0079126060009
4776,-0.286250025034,0.185499995947,-0.999962508678,-0.442584216595,0.495499998331,-0.733299970627,0.201282501221,-0.178624480963
6908,0.833299994469,-0.818400025368,0.551197528839,-0.250027030706,0.124800011516,-0.606199979782,0.0225689597428,-0.434604763985
672,1.17444992065,-0.263549983501,0.223331525922,-0.51982820034,-1.83280003071,0.404049992561,-1.05931901932,0.150034099817
5710,1.39160001278,2.00815010071,-0.651288807392,1.18705463409,0.722149968147,1.63080000877,-0.329816311598,0.428198695183
2115,1.25784993172,-0.909350037575,0.400022864342,-0.552165925503,-0.378149986267,-0.61234998703,-0.552197575569,0.207023859024
7015,-0.477349996567,-0.193250000477,-1.2098736763,0.255015313625,0.915849983692,-1.34255003929,0.325443208218,-0.664471924305
8726,0.460299968719,-0.262549996376,-0.437359273434,0.438739955425,-0.326999992132,0.717000007629,-0.521491587162,0.6983101964
2185,0.803149998188,-0.676500022411,-0.432852596045,-1.89741802216,0.447800010443,0.448750019073,0.0554831549525,-0.409288138151
3315,0.17460000515,-0.0895999968052,-0.23688685894,1.1023491621,1.94464993477,0.0267000049353,1.82556891441,-0.0179126411676
5289,-0.232850000262,-0.888800024986,-0.385916292667,-0.148112222552,0.768299996853,0.581949949265,0.464657008648,0.0214683637023
868,1.41885006428,0.283600002527,0.957362830639,-0.16757145524,1.05334997177,-0.334600001574,0.323218256235,-0.243622288108
