rid,DOS030_VCAP_6H:BRD-K12345237-001-01-3:5.01,DOS030_VCAP_24H:BRD-K12345237-001-01-3:5.01,DOS034_A375_24H:BRD-K12345237-001-01-3:5.01,DOS034_A549_24H:BRD-K12345237-001-01-3:5.01,DOS034_HT29_24H:BRD-K12345237-001-01-3:5.01,DOS034_MCF7_24H:BRD-K12345237-001-01-3:5.01,DOS034_PC3_24H:BRD-K12345237-001-01-3:5.01,ERG014_PC3_24H:BRD-K12345237-001-01-3:10.0234,ERG014_PC3_6H:BRD-K12345237-001-01-3:10.0234,ERG014_VCAP_24H:BRD-K12345237-001-01-3:10.0234,ERG014_VCAP_6H:BRD-K12345237-001-01-3:10.0234
5720,0.117284178734,0.998613119125,-0.637003719807,0.233821839094,0.660099983215,0.0904202163219,0.811540484428,-0.362933307886,0.017500013113,0.308553725481,-0.0314395911992
466,0.124942034483,0.830064058304,-0.42101764679,0.044959127903,0.0572000145912,-0.387539088726,-0.22056427598,-0.725366652012,-1.99524998665,0.583088815212,0.891906440258
6009,0.493245899677,-0.463562846184,-1.05465173721,-0.476628899574,-0.441799998283,-1.21530652046,-0.709051847458,0.91406673193,1.80809998512,0.585187256336,0.962583243847
2309,-0.713176548481,-0.281090378761,-0.358576059341,0.841154813766,-0.110399991274,0.053974814713,-0.407062530518,1.20136666298,1.58995008469,0.15203332901,-0.352263867855
387,0.377664536238,-0.624897956848,0.0856369435787,-0.545025467873,-1.97660005093,-0.990786790848,-0.80121588707,0.98413336277,0.342850029469,-0.895421862602,-0.0587391406298
3553,0.330183327198,-0.284997314215,0.983598530293,0.909304976463,-0.140650004148,-0.303980231285,-1.0990755558,0.235033363104,0.695100009441,-0.493728965521,-0.701516926289
427,0.633692085743,0.618919909,0.263372242451,-0.162710130215,0.136149987578,2.18211221695,-0.225440680981,-0.419133275747,-0.871450006962,-0.625028312206,0.285675525665
5898,0.778495073318,0.803030192852,-3.12408709526,-0.18898101151,-0.549149990082,0.109000653028,0.521054208279,-1.1047668457,0.464949965477,0.465956300497,0.154615983367
23365,0.495023518801,-1.09051275253,0.625234603882,-0.219425573945,0.171450018883,-1.5945545435,0.449767559767,0.00936669111252,-0.0993999987841,0.356584668159,0.11557765305
6657,0.333040267229,-0.3102838099,0.866290450096,0.148836508393,-0.477150022984,1.68485820293,-0.365346074104,0.439933359623,-0.378500014544,0.485622286797,-0.268579214811
5054,0.565839409828,-0.0711831301451,-0.125527560711,-0.677371621132,-0.112200021744,-4.35951709747,-0.330984264612,0.413566708565,-1.47979998589,-0.730173051357,-0.753822267056
3108,0.612449169159,0.559163808823,-0.64884519577,-0.255779504776,-0.80505001545,0.985201239586,-0.0553042292595,0.711866676807,3.14460015297,0.140100419521,-0.0307776983827
1950,-0.110150374472,0.381800591946,0.00441916286945,-0.110939309001,0.222500011325,0.3707049191,-0.296233952045,0.368366718292,-0.856849908829,-0.773112535477,-0.56801199913
351,0.176623851061,0.0213605985045,0.634223461151,0.366054534912,-0.714949965477,0.72494161129,0.105800934136,-0.315933346748,0.162949994206,0.13492462039,0.0147025631741
4846,0.271449804306,-0.852487802505,-1.03383040428,-0.23100283742,0.539649963379,0.657118618488,-1.07102000713,0.293633341789,-0.275249987841,-0.223021686077,-0.939512491226
1452,0.39209997654,1.52678108215,-0.0598222911358,0.376509726048,0.127650007606,-0.774970710278,0.158624082804,0.157799988985,-0.104849994183,-1.03864133358,0.815878808498
4776,-0.136162653565,-0.321808606386,1.75394785404,-0.0338602662086,-0.0404000021517,-0.121769748628,-0.231675088406,-0.106766670942,-0.341500014067,-0.845014810562,-0.662112057209
6908,0.49543890357,-0.35561555624,-0.432216465473,-0.642827212811,0.313950031996,-1.35252976418,-0.860154867172,0.709866702557,-0.458199977875,0.440233111382,0.640437841415
672,-0.640808224678,-0.325860410929,-1.28448402882,-1.14984583855,0.541750013828,0.678555250168,0.0359066724777,-0.393300056458,-1.77250003815,0.649097323418,0.285795360804
5710,0.761496245861,-0.57395029068,1.08967876434,-0.433831870556,0.796649992466,-0.607340395451,-1.395165205,1.80233335495,0.545549988747,0.356416195631,0.834407925606
2115,0.327920377254,1.13663470745,-0.446353077888,-0.35723721981,-0.103700004518,0.849169075489,-0.427385449409,0.101299971342,1.31965005398,0.625359654427,-1.16567111015
7015,-0.0536673441529,-1.15681636333,0.521961927414,-0.089452907443,0.124150000513,2.13873124123,-0.0756882354617,0.85763335228,-0.427500009537,-0.461217403412,-1.01600778103
8726,-0.56797516346,0.795106887817,0.118608862162,0.292801320553,0.01685000211,0.00939242914319,1.72314453125,-0.252766698599,0.637049973011,0.472803592682,0.406058579683
2185,-0.824894964695,-0.922707438469,1.05589318275,-0.388156682253,-0.470499992371,1.2114508152,0.265881597996,0.289633333683,-0.0178999900818,-0.296122431755,-0.328840017319
3315,-0.48075735569,0.00235012173653,0.183609619737,-0.212197422981,0.428999990225,-0.620235621929,-0.512104451656,1.3845666647,0.39359998703,0.131447091699,0.333894699812
5289,-0.69802492857,-2.50122308731,-0.647244989872,-0.372493058443,0.255750000477,3.07730841637,0.0572992563248,0.352333337069,-0.512950003147,0.400873482227,-0.225241392851
868,0.708126306534,-0.103701218963,0.0396123230457,0.637956738472,-0.534200012684,1.31359863281,-0.390065819025,-0.124399974942,-0.254949986935,0.247732460499,-0.593036592007
1677,-1.10322260857,0.43975135684,0.833961725235,-0.0285336077213,0.024749994278,0.450127482414,1.01863789558,-0.0476000010967,-1.36325001717,0.574889719486,-0.0269461255521
7043,-0.364201843739,-0.784221708775,0.328278005123,-0.732082307339,-0.712149977684,-1.480224967,0.142793565989,1.10540008545,0.511250019073,1.35246968269,0.735275387764
5613,0.164356917143,0.445318192244,0.465216815472,-0.663278698921,-0.0700000077486,0.358856976032,0.501724779606,-0.199700012803,-0.836250007153,-0.575104832649,-0.256707012653
595,0.457809716463,0.363960891962,-0.604272723198,-0.559098720551,0.329549998045,-0.263086855412,-0.582042455673,0.752133309841,0.326849997044,0.641204118729,0.798093914986
4793,-0.437489330769,-0.88324534893,-0.458280861378,-0.0418304055929,-2.12380003929,-0.886341154575,0.524120807648,0.358633339405,0.791900038719,0.137590378523,-0.861116886139
2736,-0.113549560308,-0.675408482552,0.525771439075,-0.135468035936,-0.234600007534,0.907969772816,-0.513016521931,0.643633365631,0.304400026798,-0.00255271792412,-0.380330711603
5290,-0.0226516500115,1.23986327648,0.304395735264,-0.151540875435,-0.00714999437332,2.40362977982,-0.713285088539,-0.00306665897369,0.299300014973,-0.864093780518,-1.23701870441
6194,0.288263857365,0.0282067041844,-0.768500804901,-0.321813881397,0.447849988937,-0.652455210686,-1.02133834362,-0.539566636086,2.68569993973,0.411583572626,0.329756528139
1676,0.117837563157,-0.654116153717,1.59895420074,0.147968813777,-0.700749993324,-1.5946199894,-0.858487427235,0.28113335371,-0.186000004411,-0.354674100876,-0.525480091572
23512,-0.287974536419,0.225724279881,0.835377454758,0.411918193102,0.0243999995291,0.566854000092,0.453066140413,-0.589366674423,0.449550002813,1.34781110287,0.664871513844
148022,0.197307571769,-1.32692050934,-0.513751626015,0.113015368581,-0.347200006247,-0.429030299187,-0.366940975189,-0.627233445644,-0.472599983215,-0.465677708387,0.62419706583
1906,0.609379649162,-0.412329316139,0.407197326422,0.355928480625,-0.740999996662,0.0891087278724,-0.323348999023,0.377833336592,-0.185849994421,-0.0836261808872,-0.550770640373
8878,0.0934528112411,0.0428714156151,-1.26571798325,-1.11660063267,-0.990149974823,-0.0891441106796,0.505240797997,0.361766666174,0.193000003695,0.515537500381,0.714798152447
3091,0.994353711605,-0.731265664101,-0.957914173603,1.37767195702,-0.740450024605,-0.192425072193,0.779693901539,-0.695466697216,-2.01814985275,0.284640043974,0.789913594723
5743,-0.40917044878,-1.37884891033,1.03096687794,-0.0308947600424,0.0863499939442,-0.264445304871,0.157405793667,0.686699986458,-0.0436000078917,0.294309288263,-1.33154201508
5321,0.0238917768002,0.501351892948,0.361174553633,-1.19211125374,0.634249985218,0.55270844698,0.25342810154,0.202666670084,-0.231449991465,-0.823889493942,-0.912674546242
4144,-0.435662329197,-0.447250157595,0.450853705406,0.0805034562945,0.459049999714,0.308982670307,-0.452551305294,1.28580009937,-0.23784995079,-0.0570084005594,-0.741740763187
1981,-0.47201436758,-1.00856482983,-0.423478662968,0.39936041832,1.06225001812,0.321159929037,0.875436723232,0.736500024796,-0.457700014114,-1.5771625042,-0.270230233669
695,1.11941051483,-0.422808110714,-0.152628898621,2.16379785538,4.15345001221,-0.159746944904,0.0157454907894,0.251966655254,0.0954999998212,0.00634822249413,-0.338910907507
10398,0.22463388741,-0.27292355895,1.15079772472,-0.0782825052738,0.259499996901,0.552107214928,0.547018349171,0.0650999993086,-1.24300003052,0.290465950966,-0.327643036842
5708,1.09611976147,-2.07712841034,-0.958796620369,4.11950731277,-1.05570006371,-0.271901637316,-0.486410945654,0.717733323574,0.0323499962687,-0.281682103872,-0.487603932619
1213,-0.0921732634306,0.182346612215,0.579839468002,-0.134680122137,0.669550001621,1.04221498966,0.455113828182,0.050866663456,-0.194600000978,-0.0903425961733,1.1863540411
226,-0.0389437824488,-0.27751865983,-0.868781387806,5.14571428299,-0.474700003862,4.33058023453,0.666030406952,0.401200026274,0.260999977589,-0.169022142887,0.368655622005
6777,0.782089710236,0.270814836025,-0.447271078825,0.325907796621,-0.294449985027,-1.10491740704,0.642928063869,-0.370933324099,-0.126699998975,-0.344975948334,-0.359405457973
2113,0.91590487957,0.14748442173,0.590293705463,0.206537276506,0.327050000429,2.821611166,0.118085116148,-0.621733307838,-0.196100011468,0.346712231636,-0.631864547729
3329,-0.0452087372541,-1.05697309971,-0.0709134042263,0.0799628719687,0.0243499986827,-2.30665588379,0.569152951241,-0.0240999981761,-1.23760008812,-1.68560409546,0.294030874968
1050,-0.105607420206,-0.25108730793,-1.03724467754,0.63821965456,0.604099988937,0.917319774628,-2.17388749123,0.480400025845,0.151800006628,-0.213260859251,-0.439925074577
9491,0.801427721977,-0.585510969162,0.658364534378,-0.0151730775833,-0.483550012112,-1.2468367815,-0.297195017338,0.589233398438,0.455350011587,-0.257515221834,-0.665564477444
22926,0.0855523645878,-0.607261717319,0.0332805216312,-0.630223810673,-1.72610008717,-0.119678407907,-0.234504044056,0.0155333578587,0.4958999753,-1.38161826134,-0.14009796083
5899,0.185719788074,-1.21863281727,0.0688845515251,0.418083757162,0.564649999142,-0.370619356632,-0.282745420933,0.574433326721,-0.668099999428,-2.02094388008,-0.32376357913
5467,0.531997799873,-0.10810777545,0.561393797398,-0.0485143065453,-0.717549979687,-0.289467275143,-0.15322458744,0.68526661396,0.950100004673,-0.0490318611264,-0.34976452589
6774,-0.142547249794,0.532770991325,0.713802933693,0.20851328969,-0.67435002327,-1.05131745338,-0.686191856861,0.166433274746,0.820649981499,0.253549665213,0.873970985413
1788,0.300145328045,-0.322395145893,1.22953975201,0.237471863627,-0.0383000001311,-0.0919969975948,0.150433659554,0.277066707611,-0.150849997997,-0.212565898895,-0.736677646637
5921,0.351470351219,-0.25909563899,-0.45277929306,-0.67021882534,0.133100003004,-1.11294817924,0.271117508411,0.97843337059,1.56089997292,1.42240536213,1.21151006222
5721,-0.185170173645,-0.445168972015,0.0116437077522,0.491562008858,-0.509850025177,0.0721529871225,0.0869001299143,0.393199980259,1.15925002098,0.325297832489,0.365652531385
2263,0.0970429331064,0.0105533599854,0.083212569356,0.656124591827,-0.780049979687,0.68309366703,1.12058150768,0.0163666680455,-0.34684997797,-0.471843063831,-0.902553856373
808,-0.707313299179,-0.454844474792,0.890286922455,-0.272863388062,-0.640949964523,-0.0821449682117,-0.191986501217,-0.192066669464,-0.369800001383,-0.840835809708,-0.934195876122
30001,-0.267875760794,-1.08769333363,-0.902028799057,0.271741718054,0.639850020409,0.0925618335605,-0.188991576433,-0.352800011635,0.178049981594,-0.928359150887,0.401065886021
348,0.309334635735,0.0231141075492,0.855563700199,-0.182357102633,0.482349991798,1.2648755312,0.347843855619,-0.410933345556,-0.207300007343,-0.432916641235,-0.568045735359
30849,0.888674736023,-1.06749820709,-0.795165061951,-0.564702868462,-0.197599992156,-0.290205299854,-1.12841320038,-0.376066684723,-1.02789998055,0.401869356632,0.665575683117
1454,0.258780360222,-1.0767441988,0.790227234364,0.573570251465,0.381999999285,-0.918538331985,0.140542298555,1.22796666622,0.618999958038,0.947542786598,0.323608577251
6500,0.695271909237,1.16683256626,0.430697828531,-0.346545964479,0.0247500017285,-1.60452163219,0.379382222891,0.0898999869823,1.0827999115,0.648013710976,1.04494607449
5627,0.391700148582,-0.0995829999447,0.757628977299,1.4904127121,-0.302949994802,-0.51562422514,0.515271008015,0.689566612244,0.0455499887466,-0.414511919022,-0.320877552032
5715,0.463101804256,0.101286023855,-4.64536380768,-0.0648545324802,-0.17634999752,-1.94287657738,-1.0230036974,-0.99380004406,0.826600015163,0.114222824574,-0.555419147015
4791,-0.300150334835,0.235540151596,1.25113773346,0.122957259417,-0.268050014973,1.35242962837,-1.36449718475,-0.108900003135,-0.126399993896,-0.807260751724,-1.06201648712
56924,0.318777084351,-0.601848602295,-0.883218586445,-0.083784148097,-0.337700009346,-0.560125291348,-0.634456336498,0.295166671276,-1.51855003834,-0.070903211832,0.0393555574119
2690,-0.316858589649,0.811613321304,-0.960861325264,-0.178565725684,0.628000020981,1.96566998959,-0.269786983728,-0.623700022697,-1.39284992218,0.36402708292,0.39451032877
1019,0.168765410781,-1.65934467316,-4.87642765045,-0.442689865828,-0.0235000252724,-0.826094269753,-0.739273846149,-2.15750026703,-1.04635000229,-0.456074476242,0.246300458908
51422,-0.950439929962,-0.634727656841,0.195367112756,-0.404291749001,0.183100014925,-0.019051887095,-1.17383670807,-0.339133322239,0.820199966431,-1.56200242043,-0.994742274284
5788,0.632288634777,-0.815098881721,0.404734283686,-0.567234754562,-0.553999960423,-0.0114574208856,0.975157439709,0.254666686058,-0.258500009775,0.701219141483,-0.325361818075
6709,0.478239297867,-0.239078819752,0.25400531292,-0.965805888176,-0.847499966621,-0.303865581751,-1.43110358715,-0.0476333200932,-0.204599991441,-0.238006010652,0.458107680082
1277,-0.15883256495,-0.468787670135,-0.191176742315,-0.185455322266,0.0672499984503,-0.156344056129,-0.0438721254468,0.477899968624,0.167100012302,-0.904042124748,-0.904796004295
993,0.54453098774,0.567640483379,-0.0129750594497,0.350783526897,0.677649974823,0.116996444762,-1.15264093876,-0.109633356333,0.498099982738,0.100429907441,0.167931973934
7157,0.212075680494,-1.24035000801,0.61296415329,0.381175667048,-0.504799962044,-0.674338757992,-0.467494130135,3.14130020142,0.853200018406,-0.61447262764,0.271373867989
1958,0.908165216446,0.616672873497,-0.271652638912,0.0982675775886,0.11360001564,0.658899486065,-1.94222354889,-0.0139666795731,0.0320499539375,0.66099011898,0.943351626396
4582,0.353059023619,0.86885881424,-0.693901181221,-0.160009637475,0.300799995661,-1.78113389015,-0.229930132627,0.111166656017,-0.656199991703,0.263130605221,0.423541665077
9212,0.635908126831,-1.23220872879,0.402199774981,-0.190215155482,-0.643000006676,-0.951566040516,-0.0402935221791,0.171800017357,-0.0936000049114,0.589875936508,-0.344934880733
8440,0.21339944005,0.947375893593,0.00438757240772,0.92026758194,0.224350005388,0.0973451137543,-0.184681817889,-1.29696679115,-2.1289999485,-0.97572696209,0.372207850218
6790,0.13658927381,-0.641389369965,-0.383773684502,-0.244329959154,-0.880249977112,-1.51836514473,0.396694689989,1.07426667213,0.690199971199,0.906892061234,0.289982676506
8851,0.522213935852,0.529144287109,-0.234332323074,-0.154432415962,-0.665199995041,1.09728550911,-0.244134753942,0.507966697216,-0.183249950409,-0.316903531551,1.02927958965
2534,0.0814114436507,-0.154969245195,0.217780917883,-0.475295215845,-0.423099994659,0.198509380221,-0.177020102739,-0.931733369827,0.128900006413,-0.777251720428,-0.33366137743
4893,-0.207817271352,-1.1368585825,0.330333769321,-0.583783566952,-0.575200021267,-1.76427340508,-0.44594848156,0.685799956322,-0.297949999571,-0.687712907791,-0.5806812644
665,0.00745636224747,-0.828788638115,-0.38708293438,0.310945242643,0.273849993944,0.270814478397,-0.560459017754,-0.577366709709,1.36584997177,1.23460078239,0.00573952496052
4313,-0.0827761664987,-0.672765731812,0.371241271496,-0.257563352585,-2.05924987793,-1.07078182697,-0.32339784503,0.0656333342195,-0.0919999778271,-0.189931631088,-0.82638657093
1022,1.25209641457,1.087007761,-1.09697949886,-0.00614802539349,-0.436899989843,-0.141421422362,-0.505395233631,-0.113799989223,1.1534999609,0.15383516252,-0.207613557577
5880,0.182349994779,-0.694858551025,-0.604844093323,0.728574454784,-0.2662999928,0.878321290016,-0.877883672714,0.933600127697,-1.00205004215,-0.553599536419,0.579704999924
3162,0.0516639500856,-0.780437171459,-0.17811408639,-0.448597252369,-0.811450004578,-0.666568100452,-1.06241714954,-0.705566704273,-0.309850007296,-0.023358002305,-0.154614061117
1282,-0.178905159235,-0.422506034374,-0.228027373552,-0.915844976902,-0.116099998355,0.0213821828365,-0.576451897621,0.891499996185,0.426299989223,0.527026534081,-0.817723929882
3383,-1.08045625687,-0.327821314335,0.306784361601,-0.0834800750017,-0.99899995327,0.0497615337372,-2.16465568542,0.0736333429813,0.00340002775192,-1.37449002266,0.664475798607
727,-0.0690524801612,-0.261668801308,1.02507054806,-0.419045329094,-0.40600001812,0.623341321945,-1.30020153522,0.216300010681,-0.455099999905,0.973043084145,-0.123760141432
4792,0.0808891803026,-1.07298219204,-1.51822376251,0.591526269913,-0.484699994326,0.191675662994,0.323111623526,0.716366648674,0.398400008678,-0.539229333401,0.0971176400781
4794,1.49693071842,-0.647991895676,0.965538203716,1.21709299088,0.165500000119,0.502106010914,-0.109771504998,0.722000002861,0.489299982786,-0.307797908783,-0.454704850912
902,-0.448180109262,-1.29812669754,0.507180273533,0.213883072138,0.0058000087738,-0.453109204769,0.137711286545,-1.94356679916,-0.499200046062,-0.517078399658,-0.932843863964
8091,0.292282551527,0.0561260730028,0.408787250519,0.281862169504,0.0571499988437,-0.334797173738,-1.17520654202,-0.392866671085,-1.34525001049,0.0857465267181,-0.557511329651
3486,-0.523061096668,-0.326437234879,0.816306233406,0.186215534806,-0.366149991751,0.315899342299,0.258850425482,0.0541333556175,0.925000011921,0.0547062009573,0.432358294725
10818,0.329789549112,-0.758274435997,-0.00628464855254,-0.616241931915,-0.292599976063,0.407858937979,-0.465484946966,0.0206000059843,0.516950011253,-0.88414978981,-0.351106464863
3454,-0.457199156284,-0.656510591507,0.984246909618,0.368254154921,-0.307200014591,0.634244084358,-0.569326877594,0.275433331728,0.234799996018,-0.453486919403,-0.539492487907
4282,0.343370974064,0.0279858615249,-2.69250059128,-0.03867803514,0.117550000548,-1.17362606525,0.0,-1.47760009766,0.943050026894,0.814303517342,0.952771425247
1605,0.264505624771,-0.731082081795,0.651141881943,0.105836085975,0.151050001383,-1.06461322308,0.225634664297,0.2650000453,-0.444050014019,0.168515220284,0.74514144659
10644,0.0383758544922,-1.06673169136,0.418183624744,0.320028752089,0.272450000048,0.906357049942,-2.23997712135,0.770333349705,0.358449995518,-0.944582521915,-0.706093013287
2065,0.290626168251,0.821101307869,-0.80045324564,0.33532088995,0.555949985981,-0.345715463161,-0.0831185281277,-1.11136674881,-0.574450016022,-0.0859308540821,0.565470159054
8321,-0.320223689079,0.169234782457,-1.72323298454,-0.383080631495,-0.185899987817,1.99275279045,0.258079648018,0.183133348823,-0.584500014782,0.454363882542,-0.137762367725
8503,-0.0380099527538,-0.110727727413,0.711521625519,-0.291148990393,0.397200018167,0.0356402546167,0.060522403568,0.37239998579,0.0781999975443,-0.209943830967,-0.0997402817011
7027,0.0933387205005,-0.934559226036,0.142424196005,-0.550877213478,0.295650005341,-2.34735918045,-0.053878903389,-0.460466653109,-1.48415005207,-1.46531498432,0.992690622807
6850,-0.210183054209,-1.3248821497,1.27816772461,-0.124968886375,0.80940002203,2.29608035088,-0.368357270956,0.65016669035,-0.189149975777,-0.357708722353,-0.835357189178
1978,0.304058879614,0.169565707445,-0.0477925091982,0.176346406341,0.0341999977827,-2.04036045074,1.23799610138,-0.476300030947,-1.02335000038,-0.212105512619,0.447598874569
896,-0.0599661022425,1.36538529396,0.0928097069263,1.86241948605,0.840699970722,1.32217526436,-0.326536923647,-0.138833343983,0.0667499899864,0.615424394608,0.272787719965
5777,0.405285388231,-0.987843990326,0.656996250153,0.00823028385639,-0.142850011587,1.78535735607,-0.435988366604,-0.0812000334263,1.43254995346,0.00448203086853,-0.705156743526
1846,0.851562738419,0.434964954853,0.602106869221,0.931977629662,-0.368699997663,0.122048676014,-0.0147711783648,1.24713337421,0.408950001001,0.267473876476,0.39991992712
5925,0.540610909462,-0.460626751184,0.21746315062,0.156466752291,-0.402199983597,-0.715059518814,0.615384459496,-0.317366719246,-0.592599987984,0.117220669985,-0.107880115509
142,-0.339680939913,-1.30696582794,0.361003816128,-0.405166268349,-0.0773500055075,-0.716807663441,-0.152596905828,1.30186665058,-0.019750000909,-0.237368777394,0.403136134148
1021,0.137963026762,0.223202615976,0.154355213046,-0.0201795548201,-0.513650000095,0.229553416371,-1.40964269638,-0.997633397579,0.974799990654,0.489197850227,-0.8228764534
5699,-0.467775195837,-0.278741121292,0.507019519806,0.58952575922,-0.475250005722,-0.161967948079,0.934978961945,0.259233295918,0.0824499726295,0.95997428894,-0.516393840313
8061,-0.722774386406,-0.886730253696,-0.598558306694,0.0486700311303,-1.00695002079,-0.729022800922,-1.49565589428,0.0781332999468,0.504700005054,0.2107629776,-0.166910007596
1870,-0.392144441605,-0.0484083257616,-1.22386300564,0.639490067959,0.355749994516,-0.411062121391,-0.82097029686,0.311899989843,1.4361000061,-0.334294170141,4.26962280273
1398,0.70103007555,-3.12790822983,0.699575304985,-1.17971730232,0.561300039291,-0.0784601122141,-1.00031447411,-0.996500015259,-0.365099996328,0.387460231781,0.507731378078
3312,0.393192768097,0.511210441589,-4.57873249054,-1.58988332748,0.610199987888,-1.57756710052,0.425131320953,-0.0836666822433,0.00864998996258,0.0705570578575,-0.0456308797002
891,0.103589251637,0.660078406334,0.654416322708,-1.21967816353,-0.0628999993205,-5.59796190262,-0.370527118444,0.00816665589809,-0.390850007534,-0.0252418443561,-5.11109113693
4775,0.170020192862,-0.831173539162,-0.29055505991,-0.624159455299,0.545549988747,-1.381254673,-0.0575229525566,0.965233385563,0.0309000015259,1.903668046,-0.590302884579
