rid,DOS020_VCAP_6H:BRD-K54051742-001-03-0:4.99,DOS020_VCAP_24H:BRD-K54051742-001-03-0:4.99,DOS043_A375_24H:BRD-K54051742-001-03-0:4.99,DOS043_A549_24H:BRD-K54051742-001-03-0:4.99,DOS043_HT29_24H:BRD-K54051742-001-03-0:4.99,DOSBIO001_A375_24H:BRD-K54051742:9.98275,DOSBIO001_A549_24H:BRD-K54051742:9.98275,DOSBIO001_HT29_24H:BRD-K54051742:9.98275,DOSBIO001_MCF7_24H:BRD-K54051742:9.98275,DOSBIO001_PC3_24H:BRD-K54051742:9.98275,DOSBIO001_NEU_24H:BRD-K54051742:9.98275,DOSBIO001_NPC_24H:BRD-K54051742:9.98275
5720,-3.0513894558,0.100560799241,-1.89466547966,-0.196449995041,0.0998692885041,0.54221612215,-0.189248412848,0.81350260973,-0.00745278596878,0.130265802145,-0.712700009346,0.807194888592
466,-1.11526298523,-0.865702211857,-3.2664372921,0.252399981022,-0.482989907265,0.277799010277,1.36639690399,0.968076169491,0.0742930173874,0.024207636714,-0.0803000032902,-0.149038910866
6009,1.03650593758,-0.886348009109,0.0344467870891,-0.731050014496,-0.305356174707,0.0430284738541,-0.127257436514,0.119228079915,-0.563808143139,-0.550656795502,-0.490500003099,-0.0431555584073
2309,0.593134999275,0.684329152107,-0.329847425222,1.42464995384,1.08941721916,0.312835872173,0.241164013743,-0.411432683468,-1.57872986794,-1.47950458527,0.238099992275,0.832703590393
387,1.54887962341,-0.872520923615,-1.2162539959,0.34525001049,0.104703478515,-0.576382875443,-0.443343579769,-0.0760415792465,-0.985059142113,-0.310424178839,0.437300026417,0.103050589561
3553,0.169743224978,0.824230194092,0.204109594226,0.835550069809,0.0932190418243,-0.581294834614,-0.981217443943,-0.245093494654,0.803918719292,-0.294615060091,0.217849999666,-0.312320709229
427,-0.924229741096,0.618153989315,-0.262138515711,0.204249992967,0.231054633856,0.620239198208,1.06710600853,0.507598996162,-0.0286225527525,0.139422133565,-0.994099974632,0.553004145622
5898,-1.16168498993,-0.572464764118,-0.148945614696,0.199399992824,-0.0683561265469,0.496264010668,0.62103074789,0.265627473593,0.767235159874,-0.342700242996,-0.28979998827,-0.293574482203
23365,0.412124693394,-0.332452237606,0.762381494045,5.29559993744,0.769783377647,-0.532104492188,-0.356469124556,-1.48793518543,0.0970630422235,0.0955103337765,-0.166749998927,-0.017892241478
6657,0.530712842941,-0.161225408316,0.229200094938,-0.449550002813,0.87817633152,0.618407845497,-0.531480491161,0.0586376488209,1.20865237713,-0.120073780417,1.14199995995,1.17137145996
5054,0.434176623821,-0.000198252499104,-0.202753424644,-0.47214999795,-0.186708971858,-0.473765254021,0.649466097355,-0.534311592579,0.229185372591,-0.0738384127617,-0.0412499979138,-0.0855329632759
3108,0.923933267593,0.530336916447,-0.644289731979,0.399699985981,0.585586428642,-0.0268547534943,0.733799815178,0.450041472912,-1.07212197781,0.220040842891,-0.232200011611,0.449133634567
1950,3.83577179909,0.543523013592,-0.131844133139,-0.523000001907,0.638219118118,-0.125446125865,0.255262672901,0.219114169478,1.67052853107,0.275930941105,1.8615000248,-0.00314575433731
351,-0.348737955093,-0.288039147854,-0.522847473621,-0.466249972582,0.0783964321017,0.600823283195,0.953520894051,0.0422038435936,1.3447726965,0.253993928432,-0.548699975014,-0.253549456596
4846,3.60950064659,1.27362823486,0.0996262505651,-0.833249986172,0.760198235512,-0.887252509594,-0.180868417025,-0.0545104555786,0.909001469612,-0.189690694213,0.625050008297,0.904844760895
1452,-0.86084830761,-0.131355211139,-0.417795747519,0.261950016022,0.662189304829,-0.679889440536,0.609270453453,-0.470442116261,-0.682059049606,-0.079835921526,-0.227699995041,0.702164053917
4776,0.449765861034,0.0157673358917,1.67796444893,0.404049992561,0.564702749252,-0.595363497734,-0.363711357117,0.228794649243,0.926024436951,-0.285898387432,0.706950008869,0.386871576309
6908,-1.31633472443,-0.540212571621,-1.08980834484,-1.37650001049,-0.619554579258,0.987833976746,0.0933667123318,0.996146440506,-0.173919513822,-0.0485125631094,-0.209550008178,0.595661342144
672,-2.12569665909,0.16777227819,0.559575855732,0.0480000078678,0.230695292354,0.421264350414,1.03953075409,0.246538862586,0.871121942997,0.0768188089132,0.862150013447,-0.346734404564
5710,-1.87323880196,0.520482301712,0.621544659138,-0.497100025415,-0.0651327893138,-0.219235658646,-0.206506952643,-0.417626231909,0.593108415604,-0.565903365612,-0.805199980736,-0.349603116512
2115,2.19549465179,0.867396891117,-0.0295348074287,2.41260004044,1.29321277142,-0.587574601173,-0.389350414276,-0.496516466141,1.5021033287,-0.247585996985,0.51289999485,1.0283806324
7015,-0.359076529741,0.248074874282,0.595157384872,1.54329991341,2.23142170906,-0.326661914587,-0.799667179585,-0.291502892971,1.49602425098,0.452499479055,-0.554350018501,-0.0264008697122
8726,-0.300539702177,-0.55132329464,-1.12486851215,-0.272100001574,-1.18237137794,0.786582827568,0.238630115986,-0.259174823761,-0.0548852086067,0.466997891665,-1.18564999104,-1.52143502235
2185,0.656386613846,0.295111447573,1.02441990376,1.42634999752,1.30511426926,-0.404685139656,-1.01517307758,-0.817559599876,0.786315143108,0.00308632850647,-0.482950001955,-0.271287053823
3315,-0.260210007429,0.965575993061,-1.38458359241,-0.302900016308,0.159066542983,-0.739629745483,-0.834807395935,0.0439777225256,-0.474748134613,-0.868518948555,0.52530002594,-0.487030893564
5289,0.28755825758,0.023356013,1.20491600037,-0.000550001859665,-0.871729969978,0.437805145979,-0.770480275154,0.668958425522,0.731418013573,0.13026201725,-0.293500006199,-1.09509217739
868,-1.66586065292,0.139943674207,0.633768737316,-0.107950031757,-0.341181218624,-0.705603480339,-0.552103221416,-0.919895172119,-0.435924053192,1.30133676529,0.829050004482,-1.93762421608
1677,0.457701921463,-0.234236344695,0.49617433548,0.0930999964476,0.0803074985743,-0.321436673403,-0.0602027028799,-0.217384755611,1.07711875439,0.174975752831,-0.1304500103,-0.454869061708
7043,2.26959514618,-0.487065643072,1.04728746414,0.738950014114,0.802272737026,-0.647189617157,-1.02265048027,-0.900376677513,0.548910975456,-0.435605019331,-0.05759999156,-0.78542304039
5613,-0.661853134632,0.175380706787,0.230222657323,0.706799983978,0.293336719275,0.329585254192,0.30625346303,0.0574439466,0.689095795155,0.82424902916,0.846549987793,0.477039992809
