rid,MUC.CP002_MCF7_6H:BRD-K89406814-001-01-2:10.2799,MUC.CP002_MCF7_6H:BRD-K89406814-001-01-2:3.4266,MUC.CP002_MCF7_6H:BRD-K89406814-001-01-2:1.1422,MUC.CP002_MCF7_6H:BRD-K89406814-001-01-2:0.3807,MUC.CP002_MCF7_24H:BRD-K89406814-001-01-2:10.2799,MUC.CP002_MCF7_24H:BRD-K89406814-001-01-2:3.4266,MUC.CP002_MCF7_24H:BRD-K89406814-001-01-2:1.1422,MUC.CP002_MCF7_24H:BRD-K89406814-001-01-2:0.3807,MUC.CP002_NKDBA_24H:BRD-K89406814-001-01-2:10.2799,MUC.CP002_NKDBA_24H:BRD-K89406814-001-01-2:3.4266,MUC.CP002_NKDBA_24H:BRD-K89406814-001-01-2:1.1422,MUC.CP002_NKDBA_24H:BRD-K89406814-001-01-2:0.3807
5720,-0.302881658077,0.982258498669,-0.110786788166,0.215329289436,-0.273173451424,0.427866697311,0.820351660252,0.560500025749,-0.073725014925,1.64328896999,0.313349992037,0.0893460512161
466,-0.153847813606,0.331165403128,0.929944515228,0.729402601719,1.14546084404,0.453699976206,1.57318806648,1.41600000858,-0.728524982929,-0.605369389057,-0.231900021434,-0.964513421059
6009,-0.381304115057,-0.397682070732,0.185894548893,-0.716322124004,0.188080132008,-0.333800017834,-1.23704814911,-0.78459995985,-0.463125050068,-1.19685411453,-0.713750004768,-0.650964796543
2309,-0.805435299873,-0.0741901546717,0.0393933095038,0.486116886139,-0.063925281167,-0.00963333249092,-0.5023676157,0.680249989033,-1.05112493038,-0.232978180051,0.675749957561,-2.39298415184
387,-0.586038053036,-0.409929543734,0.185312062502,-0.186292394996,-0.609899640083,0.0754666924477,-1.20047616959,0.597050011158,-0.470999985933,-0.749561309814,0.0685499981046,-1.14894151688
3553,2.12270021439,-0.176969885826,-0.674736976624,-0.378982961178,-0.918613910675,0.150033354759,-0.0310540273786,-0.238799989223,1.44667506218,0.747451841831,-0.249424993992,0.906209945679
427,-0.36151471734,0.0319478847086,1.10597324371,0.399262070656,1.53988802433,-0.310066670179,0.0395767949522,0.798650026321,0.696650028229,0.603494346142,-0.446974992752,-0.466307550669
5898,0.131869524717,0.771167755127,0.620287060738,0.796791791916,0.0331780686975,-0.0757666230202,0.241606846452,0.236450001597,0.372999966145,-0.815454423428,-0.02882498689,0.10398606956
23365,0.280521273613,0.667950809002,-0.567425012589,0.643559992313,-0.539140045643,0.533166706562,-1.31182336807,-1.67484998703,0.455625027418,-1.80002593994,-1.28417491913,-1.56554055214
6657,0.55546361208,0.140679895878,-1.09733438492,-0.487422883511,-0.221328258514,0.247100055218,0.428448319435,-0.292850017548,1.18459999561,1.42600035667,0.538275003433,1.96360743046
5054,0.712937235832,-0.696199059486,-0.513007044792,-0.0925727784634,0.915303111076,0.270600020885,0.991214632988,0.315449982882,-2.72464990616,-0.836013555527,-0.487950026989,-0.709635853767
3108,0.144677311182,-0.436094939709,-0.0910713523626,-0.0302316341549,-0.419054865837,1.89966666698,-0.24591344595,0.325500011444,0.349500000477,-0.0387855544686,6.60010004044,-1.04319524765
1950,0.196911692619,-0.178631559014,-0.520341992378,-0.808974504471,-0.640267729759,0.0654333531857,1.0221799612,0.249500006437,0.172199979424,-0.263028293848,0.809100031853,0.579819262028
351,0.188722059131,0.161786794662,-0.218860849738,-0.455495208502,0.0710009038448,-0.224433332682,0.69600135088,0.0393500030041,-2.39307498932,-0.32110619545,-2.15632486343,-2.07071757317
4846,-0.827555298805,0.356575667858,-1.07460427284,0.532772600651,-0.835064172745,1.66136670113,0.889675974846,0.308249980211,0.369075000286,0.369902610779,-0.362399995327,-0.307197093964
