rid,CPC019_A375_6H:BRD-K35424586-001-02-4:10,CPC019_A549_6H:BRD-K35424586-001-02-4:10,CPC019_A549_24H:BRD-K35424586-001-02-4:10,CPC019_HA1E_6H:BRD-K35424586-001-02-4:10,CPC019_HCC515_6H:BRD-K35424586-001-02-4:10,CPC019_HEPG2_6H:BRD-K35424586-001-02-4:10,CPC019_HT29_6H:BRD-K35424586-001-02-4:10,CPC019_MCF7_6H:BRD-K35424586-001-02-4:10,CPC019_MCF7_24H:BRD-K35424586-001-02-4:10,CPC019_PC3_6H:BRD-K35424586-001-02-4:10,CPC019_PC3_24H:BRD-K35424586-001-02-4:10,CPC019_VCAP_6H:BRD-K35424586-001-02-4:10,CPC019_VCAP_24H:BRD-K35424586-001-02-4:10,MUC.CP002_MCF7_6H:BRD-K35424586-001-01-6:10,MUC.CP002_MCF7_6H:BRD-K35424586-001-01-6:3.3333,MUC.CP002_MCF7_6H:BRD-K35424586-001-01-6:1.1111,MUC.CP002_MCF7_6H:BRD-K35424586-001-01-6:0.3704,MUC.CP002_MCF7_24H:BRD-K35424586-001-01-6:10,MUC.CP002_MCF7_24H:BRD-K35424586-001-01-6:3.3333,MUC.CP002_MCF7_24H:BRD-K35424586-001-01-6:1.1111,MUC.CP002_MCF7_24H:BRD-K35424586-001-01-6:0.3704,MUC.CP002_NKDBA_24H:BRD-K35424586-001-01-6:10,MUC.CP002_NKDBA_24H:BRD-K35424586-001-01-6:3.3333,MUC.CP002_NKDBA_24H:BRD-K35424586-001-01-6:1.1111,MUC.CP002_NKDBA_24H:BRD-K35424586-001-01-6:0.3704
5720,1.66103446484,-1.4427999258,-1.32170820236,0.451183736324,1.15160417557,0.115730129182,0.579733788967,0.868521213531,0.0319552198052,0.430298268795,0.30755341053,0.52571618557,-3.03572392464,-1.0033493042,-0.643709897995,0.240692138672,-0.409648954868,-1.09730565548,-0.560967087746,-0.279600024223,-0.90316671133,-0.665657520294,-0.379066377878,-1.03862988949,-0.183134257793
466,-0.0164214298129,0.2486500144,-1.23416185379,0.198338210583,-0.987265348434,-0.0792555883527,0.109554328024,-0.335960298777,-0.828429281712,-0.789280056953,0.629872441292,0.032646689564,-1.14448964596,0.0722824633121,0.52011013031,-0.768238186836,0.175879135728,-0.446277230978,-0.460358202457,-0.745366752148,0.0525666624308,0.00178893655539,0.726628124714,-0.215110033751,0.899506092072
6009,-0.142725631595,0.793550014496,1.56379318237,0.343925476074,1.07507300377,-0.431139051914,-0.102951750159,-0.99954020977,1.36887466908,0.429143041372,-0.0961747169495,-0.668814778328,0.648329019547,-0.795670986176,-0.41419428587,-0.456462979317,-0.477936416864,-1.00168919563,-0.207708209753,-0.33630001545,-0.500199973583,-0.636647343636,-0.38924664259,-0.14969855547,0.43530061841
2309,1.63761532307,-0.326350003481,1.12970972061,0.123468399048,-0.353632092476,0.18727979064,1.90605890751,-0.301521271467,1.57433402538,2.43900632858,1.12455224991,1.41345441341,3.93264389038,0.813528239727,-0.376697480679,-1.07305955887,0.328067064285,-0.0507043600082,-0.496781885624,0.138999998569,-0.598866701126,0.216449216008,0.790170311928,0.559682488441,-0.452229112387
387,0.239536881447,0.544600009918,1.98830533028,0.0421548187733,0.55428314209,0.369140684605,0.862990319729,0.277201354504,0.811719894409,1.16670227051,-0.626092553139,-0.064127497375,-0.0133388638496,0.306947290897,0.318881571293,-0.992758989334,0.127993911505,-0.870173096657,-0.172565862536,0.608566701412,-0.398966670036,-0.0901097133756,-0.859576106071,0.405255913734,0.309194564819
3553,5.21732187271,-0.131750002503,0.673996925354,0.0892484337091,0.310469120741,-0.248784527183,0.0678257569671,-0.441966921091,0.309651017189,5.47071456909,6.14960098267,0.445992827415,0.397601217031,0.373700261116,-0.273754954338,-0.033652767539,-0.878063678741,1.25855875015,-0.103412508965,-0.325100034475,0.329533338547,0.50944185257,-0.397324502468,-1.22950923443,0.284257858992
427,0.322277665138,0.0195499956608,0.459704101086,0.60554420948,-0.487690746784,-0.797079801559,1.0961060524,0.537280082703,-0.145433574915,0.768647432327,2.68149375916,1.08864212036,-0.0774792134762,0.0787124484777,0.512710690498,1.24574768543,0.23213583231,0.553137481213,-0.679523527622,0.154966652393,-0.749799966812,1.2581589222,0.678157031536,0.502837657928,0.284262180328
5898,-0.875937521458,0.261649996042,0.703682541847,1.36187374592,-0.441032886505,0.482530117035,1.10016834736,-2.65465641022,1.03978943825,-1.50973033905,0.560585796833,0.186936601996,0.913067579269,-0.455672472715,0.0558959543705,0.502435684204,-0.144315838814,0.68866276741,-0.569548785686,-1.2147333622,0.615400016308,1.07383751869,-0.0161702632904,0.894077003002,0.724356412888
23365,0.0963337942958,-0.314600020647,-0.682429909706,0.690269231796,0.833559334278,0.544789671898,-0.194978863001,-0.0609288960695,-0.105309650302,-0.286708295345,1.16373026371,-0.217277258635,-0.341993659735,-0.00484678894281,0.131444185972,0.06644128263,-0.138726264238,1.07108080387,-0.168401435018,0.98823338747,0.526633381844,0.854993700981,0.799439907074,0.358886510134,-0.275811821222
6657,-1.47391176224,-0.345299988985,1.5319955349,-0.230396062136,-0.934914767742,-0.0857581049204,-1.09195995331,0.0911991298199,3.91211128235,-0.620069086552,0.666241049767,0.615878403187,1.01518726349,-0.145274907351,-0.474690139294,-0.549985408783,-0.664210617542,1.22668647766,0.248900592327,-0.370033323765,0.658566713333,0.246144667268,-0.393727004528,-0.705834627151,-0.0724580138922
5054,0.4532546103,1.79030001163,0.664509654045,2.46629595757,0.878488242626,1.71252775192,0.609757900238,0.729865908623,6.19700860977,1.14750874043,2.30292749405,-0.492782533169,0.552725851536,0.409170746803,-0.284295558929,-0.18214571476,0.140734374523,1.88074755669,0.916066944599,-0.215133339167,1.04826664925,2.23450779915,2.17245459557,2.06032681465,1.17809951305
3108,1.47845542431,-0.00654999911785,2.00321149826,-0.638985514641,2.14001297951,-0.433481603861,-0.0499152950943,-0.460006058216,4.00957202911,-0.399597555399,1.13367962837,0.492553174496,4.95323848724,0.668224811554,-0.0139122307301,-0.18831487,-0.0874512866139,0.95948857069,0.113997280598,0.180700004101,3.23990011215,0.314838290215,0.183739453554,-0.496201395988,-0.0154474340379
1950,-0.0646068155766,-1.02799999714,1.82376289368,-0.423835068941,-1.1368521452,-0.872110843658,-1.1756439209,2.83591341972,0.752561151981,-1.06595206261,0.214262083173,0.313167780638,-0.110017776489,-0.396441578865,-0.0864143371582,1.47931921482,-0.583476185799,1.30815851688,0.121125280857,0.262566685677,0.354000002146,0.667259216309,1.02442240715,-0.925754308701,-0.354479789734
351,0.222750097513,-0.511600017548,0.999313771725,0.334738850594,-0.68027561903,-0.251684933901,0.273427635431,1.07155048847,0.836891770363,0.131347700953,0.590179622173,0.386903047562,0.711403548717,-0.23975905776,-0.237695500255,1.3783236742,-0.233302876353,0.228348881006,0.371522009373,-0.737433314323,0.326600015163,0.254304796457,0.355958133936,0.373908042908,0.397158801556
4846,-0.449059963226,-0.336349993944,1.20454525948,-0.786147296429,0.480842709541,0.0725962519646,1.89842128754,-0.574662208557,-0.376249790192,0.583190202713,1.76923072338,1.09540450573,-0.157304048538,0.768380761147,0.382182240486,-0.41146761179,-0.259872794151,-0.25294098258,-0.927231550217,-0.589766681194,0.463633328676,0.549039900303,0.860488772392,-0.319895267487,-0.663073718548
1452,0.0149640403688,-0.133150011301,0.0674248337746,0.733651101589,0.0665519982576,-0.606456875801,-0.311710774899,0.656447350979,-2.05729794502,1.0643247366,0.221623793244,0.706920325756,0.760789513588,0.516735911369,1.12283444405,-0.328456699848,0.447369486094,1.0399582386,0.781436443329,1.54690003395,-0.336033374071,0.359303086996,0.556104779243,0.261020004749,-0.269184827805
4776,-0.859095513821,-1.11105000973,0.687869250774,-0.515821099281,-0.364513337612,0.0123518481851,-0.140337631106,0.548218488693,0.537175178528,-1.03587090969,0.234993979335,0.3255186975,-0.106358602643,0.32278585434,-0.762808442116,-0.31651365757,-0.243911743164,0.994421482086,0.186131998897,-0.0865333378315,0.247066661716,0.228714987636,-0.0988325104117,-0.811920940876,-0.047320343554
6908,0.504960358143,0.237250000238,-1.28443670273,-0.935229063034,0.546997785568,-0.565317332745,0.1558598876,-0.250964641571,-1.82526779175,-0.314705550671,-0.677268624306,-0.91881030798,-1.72928905487,-0.672321140766,0.290178924799,-1.8669552803,0.532265901566,-1.90426933765,-0.492361873388,0.305266678333,-0.566866695881,-0.869802892208,0.164359152317,0.537704825401,0.15727584064
672,0.0359245315194,0.970550060272,-1.87936782837,-0.446735203266,-0.0634913146496,0.602244377136,0.50381731987,1.64070558548,-5.70452547073,-1.18466377258,0.175961822271,0.258130759001,-3.37659931183,0.686946451664,0.382521182299,-0.416433215141,1.08212053776,0.518741488457,-0.169687971473,0.125933334231,0.119433313608,-2.81758880615,-0.283190339804,0.220931887627,-0.0625850260258
5710,0.125691562891,1.68534994125,-0.494532287121,0.421424210072,0.0256294608116,-0.834487140179,-0.394655168056,0.946416974068,-1.85571420193,0.587292790413,-1.71389424801,-0.373806297779,0.2639567554,-0.0211882144213,-0.551661074162,-1.17946994305,-0.587358355522,-2.81752228737,-0.905941128731,0.00226667523384,-0.800466656685,-0.198109328747,-3.80017018318,0.272140324116,0.124511033297
2115,0.37057492137,0.323850005865,-0.0119367092848,-0.572249531746,1.06379783154,0.418712556362,2.41937732697,0.128458797932,-0.290533572435,0.404678404331,1.16907393932,-0.0754072368145,0.101105727255,-0.341403961182,0.481421351433,0.45258423686,-0.295205146074,2.10767912865,-0.272622108459,-0.303633362055,0.792333364487,-0.287713080645,-0.685918807983,-0.943694531918,0.686739563942
7015,-0.0307584125549,0.317600011826,1.33347225189,-0.403917014599,-0.162575230002,0.69177955389,-1.09757208824,-0.470381617546,0.294737309217,-0.37120360136,0.291968852282,0.37036883831,-0.275197654963,-0.399428725243,-0.466715961695,-0.192981258035,0.189153492451,0.59431296587,0.0939537882805,-0.372766673565,0.0697000101209,-0.345362871885,0.205116689205,-0.331323206425,-0.30529153347
8726,1.45236110687,0.740499973297,-1.14482283592,0.0820735991001,4.16674613953,0.543419599533,0.110600672662,-0.388240426779,-1.7622872591,0.671941876411,0.340340793133,-0.0510536953807,-0.0646119937301,0.499873310328,1.23647415638,-0.118277013302,0.929178476334,-0.580715656281,0.489607661963,-0.132199972868,0.217366665602,0.564466118813,0.518252253532,0.977123677731,0.319458603859
2185,-1.2138710022,-0.422500014305,1.5653141737,-0.0306661725044,0.129004955292,3.31902456284,-0.385499119759,-0.537476360798,1.61333107948,1.36971485615,1.68752586842,0.749353587627,0.5449026227,-0.355864167213,-0.764911949635,0.263868629932,-0.988943815231,0.829531013966,-0.0552016347647,-0.287033349276,0.535833358765,0.566976070404,0.0389842167497,-0.496079474688,0.0238810498267
3315,0.0092313978821,1.12000000477,0.225468471646,0.171482145786,2.26222801208,1.84652805328,1.66094470024,0.680067241192,-0.0760348066688,0.702630460262,-0.464518547058,0.26815739274,3.3855369091,0.465706467628,0.47895181179,-0.258905798197,0.410423696041,-0.739960670471,0.26381456852,0.415866672993,-0.820000052452,-0.00586238503456,-1.28651404381,-0.00589422602206,-0.504044592381
5289,-0.727425456047,-0.205750003457,0.725523471832,0.812222599983,0.0272928103805,-0.541555643082,0.217186361551,-0.952148318291,0.744286417961,-0.155921772122,0.534644305706,0.233885318041,-0.0668045282364,-1.31884586811,-0.982648074627,-1.02784430981,-0.368768870831,0.908952653408,-1.64600038528,-0.321200013161,0.556033372879,0.628069996834,0.636747598648,0.706189155579,0.304354161024
868,2.77040791512,-0.913400053978,3.40707349777,0.106740787625,0.278957307339,-1.30383193493,-0.376877635717,-1.4052631855,3.11232733727,1.5604596138,2.23162341118,-0.637299180031,3.52731585503,-0.974417567253,-1.25439298153,-0.244417101145,-0.44010874629,1.69550073147,-0.0204370170832,-0.0142333358526,0.735900044441,-0.407734423876,-1.02729010582,-0.664825499058,-0.127989500761
1677,-1.93187141418,-1.16254997253,1.10898661613,-1.00582194328,-1.61515569687,-1.60877382755,-2.67941474915,-0.812475025654,-0.775334060192,-2.31776118279,-0.126188382506,-0.937478482723,-1.84415388107,-0.925199389458,-0.108021333814,1.25913214684,-0.475315272808,1.12350177765,-0.209521576762,-0.0865666568279,0.410533368587,0.765246510506,-0.0121241360903,-1.02003407478,2.26942706108
7043,-1.64562129974,-0.0858000069857,0.52755355835,0.173832416534,-0.395718276501,0.143123850226,-0.73686081171,2.12892317772,-1.55392575264,-0.651028633118,0.469381213188,-0.22605201602,0.239900529385,1.59822654724,0.411996632814,-1.05384004116,0.185441717505,1.82320868969,0.0902222022414,-0.0413666665554,0.594233334064,0.634069085121,0.319472134113,-1.04108834267,0.334146738052
5613,-1.15403652191,-0.772449970245,0.129982188344,0.64946949482,-0.285162836313,0.00677641481161,-0.101020596921,-1.32863950729,0.373510301113,-0.790409088135,0.397183656693,-0.124383196235,0.0415590927005,-0.505523681641,0.111000955105,0.347926527262,0.107505336404,1.24533510208,0.0305390954018,-0.258266717196,0.51130002737,0.82425570488,0.271176487207,-0.603513777256,0.0901180505753
595,-0.821435451508,0.181949988008,-2.20041966438,-0.547755897045,0.0010539740324,0.415764570236,1.12979030609,-0.354574084282,-2.76265406609,0.534334421158,-1.45906734467,0.491629242897,3.75320625305,-0.55254971981,0.404797136784,-0.420476585627,0.57683467865,-1.66659355164,-0.732781767845,0.45573335886,-0.213666677475,-0.194523528218,-1.05296528339,-0.26614356041,-0.141983151436
4793,-0.289365142584,0.463050037622,-0.369564116001,-1.04815495014,-0.0714646801353,0.834741950035,-0.258699297905,0.662225961685,-2.51447701454,0.132325857878,0.154295280576,0.300878942013,-1.2423620224,0.839853644371,0.679807603359,-0.212124183774,0.167399078608,-0.145570427179,-1.02750873566,-0.0842000022531,-0.672800004482,-0.806823372841,0.324939519167,-0.253411799669,-0.499894082546
