rid,CPC009_A375_6H:BRD-K35240538-001-19-7:10,CPC009_A549_6H:BRD-K35240538-001-19-7:10,CPC009_A549_24H:BRD-K35240538-001-19-7:10,CPC009_HA1E_6H:BRD-K35240538-001-19-7:10,CPC009_HCC515_6H:BRD-K35240538-001-19-7:10,CPC009_HEPG2_6H:BRD-K35240538-001-19-7:10,CPC009_HT29_6H:BRD-K35240538-001-19-7:10,CPC009_MCF7_6H:BRD-K35240538-001-19-7:10,CPC009_MCF7_24H:BRD-K35240538-001-19-7:10,CPC009_PC3_6H:BRD-K35240538-001-19-7:10,CPC009_PC3_24H:BRD-K35240538-001-19-7:10,CPC009_VCAP_6H:BRD-K35240538-001-19-7:10,CPC009_VCAP_24H:BRD-K35240538-001-19-7:10
5720,-4.0991101265,-0.635468363762,-1.41210007668,1.04969406128,-0.0653482228518,-0.0267250239849,-1.70356142521,0.0373862236738,-0.419100016356,-1.84799838066,0.026264064014,0.175328627229,0.27148681879
466,-0.318451702595,1.20652484894,-0.737150013447,1.3052765131,-0.485623061657,0.606403410435,0.00396718084812,0.820547938347,-2.56439995766,-1.06989431381,-0.440624892712,0.675415635109,-0.156569004059
6009,-0.252097636461,-0.986977398396,0.478700041771,0.447338521481,0.0200456157327,0.00664827227592,0.0929731652141,0.458310306072,0.283699989319,-0.473971813917,0.707824409008,1.16981053352,0.481413841248
2309,-0.0980178713799,3.30566239357,1.36170005798,1.06534337997,3.17544698715,0.422261506319,0.106129124761,-0.554891109467,0.762799978256,0.45102879405,0.00866874866188,0.845380067825,0.569553375244
387,-0.167504161596,-0.585558414459,0.0474500060081,-0.501019001007,0.216020181775,-0.924651265144,-0.534632503986,0.626399815083,-0.272850006819,1.93822193146,0.816138505936,0.302495449781,1.42894697189
3553,0.148888409138,-0.406355172396,-0.697749972343,-1.84880030155,-1.03241562843,-0.481986522675,1.3790730238,0.451906740665,0.55419999361,-1.26249575615,-2.3951561451,-0.874338507652,-0.592431426048
427,0.260744512081,0.0411729961634,-5.00082969666e-05,0.7426404953,0.354550421238,0.786518752575,-0.593115031719,-0.824547410011,-2.20440006256,-0.44952583313,-0.595094501972,0.895522117615,-0.0793589651585
5898,-0.723348975182,-0.932601392269,-0.748100042343,-2.15519714355,0.0242812484503,0.301113218069,-0.642123222351,0.26179766655,-0.4945499897,0.0141251832247,-0.674943029881,-0.0697186589241,-1.14587378502
23365,0.110324144363,-0.960127234459,0.594749987125,-0.699038028717,-1.25662660599,-0.544864296913,-1.25856387615,0.412417709827,0.495400011539,-0.825520634651,0.379683375359,-0.229347854853,-0.788705587387
6657,0.68873000145,-1.58959519863,-2.35850000381,-1.40017998219,-1.8494040966,0.126240417361,1.89097738266,-0.560313165188,0.0210499987006,0.0746739953756,-0.891643106937,-0.829073727131,-0.365370392799
5054,-0.932029247284,5.70687770844,1.81134998798,4.36451339722,0.462173223495,1.06483888626,0.529145658016,1.08835995197,0.583899974823,-1.27487909794,-1.02213966846,-0.403535157442,-0.145897984505
3108,-0.905282497406,0.6230058074,-0.403750002384,0.772278666496,0.296539068222,0.455053508282,0.263570487499,0.242103770375,0.424149990082,1.52623343468,-0.552637696266,1.18400549889,1.2432448864
