rid,DOS058_A375_24H:BRD-K77790153-019-01-4:5,DOS058_A549_24H:BRD-K77790153-019-01-4:5,DOS058_PC3_24H:BRD-K77790153-019-01-4:5,ERG012_PC3_24H:BRD-K77790153-019-01-4:10.3103,ERG012_PC3_6H:BRD-K77790153-019-01-4:10.3103,ERG016_VCAP_24H:BRD-K77790153:10.31,ERG016_VCAP_24H:BRD-K77790153:3.44,ERG016_VCAP_24H:BRD-K77790153:1.15,ERG016_VCAP_24H:BRD-K77790153:0.38,ERG012_VCAP_24H:BRD-K77790153-019-01-4:10.3103,ERG012_VCAP_6H:BRD-K77790153-019-01-4:10.3103
5720,-0.280499994755,-0.377649992704,-0.0788000002503,1.0450630188,0.00300821661949,-0.61523938179,-0.426369458437,0.629480242729,1.25555884838,0.0856773331761,-0.690808594227
466,-1.29970002174,-0.295650005341,-0.547949969769,0.257935017347,-0.0672311335802,-0.341485917568,-1.39428055286,-0.46394520998,-0.186626642942,0.861963927746,-0.18507656455
6009,-0.975299954414,0.269649982452,1.01215004921,-1.80536746979,-0.366958886385,-0.0960537791252,-1.40043246746,-0.136754781008,0.483937621117,-1.05662274361,-0.573541164398
2309,1.91414999962,1.51830005646,0.635349988937,0.388465791941,1.2441470623,1.98432421684,0.929212868214,0.197772264481,0.442498475313,1.48723757267,0.869633316994
387,-0.169299989939,-0.175850003958,-1.64700007439,0.700375080109,0.183040231466,-0.0146635174751,0.528529763222,0.637534797192,0.381766408682,-1.13510704041,-1.92527747154
3553,1.05690002441,1.0326499939,0.423950016499,-1.38153529167,-3.93334841728,-0.16979175806,0.511977851391,0.073809415102,-0.983939945698,-0.114344149828,0.640009999275
427,1.31900000572,-2.17309999466,-0.286550015211,0.036609634757,0.82772821188,-0.67154955864,-1.1115707159,-0.743546366692,-0.251335859299,-0.263089776039,-0.629182457924
5898,-1.37779998779,0.929149985313,-0.0542999990284,-0.403647005558,-0.163704395294,0.243861958385,0.489109098911,-0.148809835315,0.345710754395,0.781028568745,-0.948004961014
23365,0.0879999995232,-0.408999979496,-0.777549982071,0.815823495388,-0.123899452388,1.16608953476,0.936125874519,0.607259094715,0.776352465153,-0.299488902092,-0.587267935276
6657,0.241099998355,-0.102500006557,1.22479999065,0.185007795691,0.18764474988,-0.380877643824,0.0980272293091,-0.642119765282,-0.901087999344,0.354380846024,0.537081778049
5054,-0.289199978113,-0.0280500054359,-0.319249987602,0.100781582296,0.854346752167,1.22929799557,1.03709840775,-1.03453147411,-1.10337996483,0.709717214108,0.153261885047
3108,0.245700031519,1.63994991779,1.02425003052,1.01127338409,-0.642195284367,-1.15980291367,-0.334440231323,-0.622276484966,-0.365405023098,0.0156576819718,0.624860584736
1950,0.235550016165,0.403599977493,0.783299982548,0.0805718451738,-0.729693889618,-0.461997807026,-0.31064170599,-0.610694944859,-1.22148728371,0.0842747613788,1.00659227371
351,-0.0717000067234,-0.786199986935,0.959399998188,-0.952554583549,0.196177810431,-1.34699273109,-0.322245448828,-0.262578904629,-0.389961987734,0.0860898420215,-0.504846870899
4846,-0.0640000104904,1.8355499506,1.93700003624,0.0904355943203,0.258154779673,-0.330870747566,-0.344018131495,-1.67346870899,0.368633598089,0.51331949234,0.161747604609
1452,0.635349988937,0.569999992847,0.889699935913,-0.941164791584,-0.090147562325,1.32720661163,0.743935823441,0.374632120132,0.319182872772,0.0844713747501,-0.724752008915
4776,-0.0455499961972,2.81535005569,0.602949976921,4.15049982071,0.35160395503,-0.63305336237,1.2406308651,-0.304127544165,-0.73485648632,0.7571195364,0.82682788372
