rid,DOS058_A375_24H:BRD-K81311598-019-01-6:5,DOS058_A549_24H:BRD-K81311598-019-01-6:5,DOS058_PC3_24H:BRD-K81311598-019-01-6:5,ERG012_PC3_24H:BRD-K81311598-019-01-6:9.75341,ERG012_PC3_6H:BRD-K81311598-019-01-6:9.75341,ERG012_VCAP_24H:BRD-K81311598-019-01-6:9.75341,ERG012_VCAP_6H:BRD-K81311598-019-01-6:9.75341
5720,0.70685005188,-0.53125,1.14215004444,0.902887523174,0.350716263056,-0.0791394710541,-0.252899169922
466,-0.788000047207,-0.823350012302,0.0212999880314,0.659050643444,0.00842396635562,0.156895309687,0.174309015274
6009,1.08229994774,-0.0379499793053,0.210499972105,-0.517452597618,-0.65312731266,-2.16029834747,0.198043853045
2309,2.15575003624,-0.891849994659,-0.387250006199,1.4118500948,0.860413730145,-0.313228994608,0.0599366389215
387,1.19174993038,-1.43945002556,-0.113250017166,-0.626861155033,-0.0168576985598,-0.110451132059,-0.296185851097
3553,-1.17970001698,-0.0854000151157,-0.921849966049,0.635692834854,-0.406404554844,0.418059021235,-0.249514847994
427,0.399549990892,0.927049994469,-0.366799980402,-0.588997006416,-0.606420874596,0.128952711821,-0.406294643879
5898,-1.19249999523,-0.102249994874,-0.355399996042,-0.870783388615,-1.06228160858,-0.285650193691,-1.5980989933
23365,0.0582500100136,0.323150038719,-0.195749998093,0.702069938183,1.01107954979,-0.49566334486,-0.222234606743
6657,1.44394993782,0.600049972534,0.374549984932,1.96889543533,0.47431987524,0.78094047308,0.0976619571447
5054,-0.241299986839,-0.441550016403,-0.138500005007,-0.568613529205,0.552420556545,0.106465168297,-0.385759472847
3108,-0.0864999964833,1.93039989471,0.770799994469,1.38601481915,0.292167246342,-0.159654647112,-0.124671526253
1950,0.226250007749,1.22210001945,0.67745000124,3.84996414185,-1.10320985317,0.637089312077,-0.0499976202846
351,0.346449971199,0.727100014687,0.0837500020862,-7.43432283401,-0.111086115241,-0.0987155437469,0.0193640589714
4846,0.532150030136,0.612450003624,0.00485002994537,3.01286935806,1.97259151936,0.617949128151,0.221123367548
1452,-0.425200015306,-0.534850001335,0.673750042915,-2.05746030807,1.05982625484,-0.972576975822,-0.506041109562
4776,0.666850030422,1.55035007,0.157849997282,0.272644996643,-0.654948830605,1.0313847065,0.215427964926
6908,0.573949992657,-0.512549996376,0.211149990559,-0.0752042531967,0.58531332016,-0.244424030185,-0.155708789825
672,-0.221850007772,0.00450000166893,-1.11440002918,-1.02254962921,0.0595721676946,0.103297635913,0.162177190185
5710,-0.132349997759,-0.521350026131,-0.274450004101,-1.92299771309,1.10938417912,-0.569205522537,-0.184209257364
2115,-1.41740000248,1.26524996758,0.348849982023,0.909870028496,0.182735234499,0.681675970554,-0.143183156848
7015,0.841699957848,1.36435008049,-0.0487999990582,2.87797737122,-0.259644389153,0.037377756089,-0.659494280815
8726,-2.28550004959,-1.00154995918,-0.270550012589,0.58927154541,-0.163055598736,0.495892703533,1.03316855431
2185,0.428300023079,1.10345005989,0.672850012779,-0.223020076752,-0.276992589235,0.40250518918,0.0465062707663
3315,1.36520004272,-1.10019993782,-0.522799968719,0.0189562737942,-0.205958873034,0.752038419247,0.272061884403
5289,1.31260001659,1.33770000935,-0.280149996281,1.57977843285,-0.357912451029,-0.309017211199,1.23197555542
868,-0.24019998312,0.041749984026,-0.602200031281,3.49465036392,-0.159984022379,0.870542764664,0.336068600416
1677,0.804799973965,1.90935003757,-0.386099994183,-2.14329004288,0.621775269508,0.249788701534,-0.0812541395426
7043,-0.522100031376,0.523899972439,-0.428449988365,1.7198843956,0.254703074694,0.558149635792,-0.0369310900569
