rid,DOS028_VCAP_6H:BRD-M60886831-001-01-5:4.98,DOS028_VCAP_24H:BRD-M60886831-001-01-5:4.98
5720,-0.216775357723,1.67025005817
466,-1.04009342194,1.79812932014
6009,0.35106793046,1.95950937271
2309,-0.935345172882,-0.856869995594
387,-1.14326810837,0.105709195137
3553,1.44767999649,0.358084321022
427,0.0581294298172,1.23881483078
5898,0.338176131248,0.776875972748
23365,-0.52618432045,-0.258199185133
6657,0.516595482826,0.295850217342
5054,0.463835418224,2.36619019508
3108,-0.0651956498623,0.74855941534
1950,1.52185499668,-0.152382165194
351,-0.174356997013,0.200800538063
4846,-0.978968918324,-0.399687230587
1452,-0.516794800758,1.34636974335
4776,0.772760987282,-0.0134693458676
6908,-0.42319715023,2.76856970787
672,0.0153127834201,0.159486144781
5710,-1.4082852602,0.192850634456
2115,0.0973293185234,1.33762788773
7015,0.576205313206,0.894061207771
8726,-0.529268741608,-0.0687328353524
2185,0.707582235336,-0.784034252167
3315,0.662285029888,0.0588149651885
5289,0.91491496563,0.103505969048
868,-0.490342140198,1.52997398376
1677,-0.285729676485,-0.919283032417
7043,0.126038998365,-0.713082551956
5613,0.786315143108,-0.274410843849
595,-1.53795409203,-0.640946745872
4793,-0.465295106173,-0.179123014212
2736,1.33032000065,0.0324053168297
5290,1.32504296303,-1.33706510067
6194,0.0209320522845,-0.507478356361
1676,1.09701943398,-0.711867034435
23512,-0.918202996254,0.738689243793
148022,-1.77599215508,-1.19621860981
1906,0.921134710312,0.39444193244
8878,-1.04954504967,-0.0103083513677
3091,0.80160933733,1.30739700794
5743,0.406172573566,-0.121757552028
5321,0.679996609688,-0.174664437771
4144,-0.521682262421,-0.316484332085
1981,-0.726865768433,-0.931421995163
695,-0.516490340233,-1.75472307205
10398,1.0539791584,-0.01911470294
5708,-0.452235013247,-1.50172996521
1213,-1.65092110634,-0.593004584312
226,-1.25890791416,0.126072645187
6777,0.0417570471764,-0.632998645306
2113,0.94618844986,2.73993086815
3329,-0.964862346649,-0.237465858459
1050,-0.715597450733,-0.344069838524
9491,1.05617809296,-0.278768569231
22926,0.38510504365,-0.751043796539
5899,0.110985666513,1.07995414734
5467,-0.163901805878,0.0729404687881
6774,0.284304261208,-1.11392104626
1788,1.12032854557,-0.246107548475
5921,-0.353267133236,3.17378163338
5721,-0.805883288383,1.03017449379
2263,1.08252930641,-0.490827679634
808,1.42664217949,-0.386719286442
30001,-0.108923614025,-0.481214463711
348,0.553065896034,0.341437727213
30849,-0.546252369881,0.107435882092
1454,-0.488522350788,-0.712715148926
6500,-1.30716919899,1.15628707409
5627,-0.184434771538,2.64795446396
5715,-2.18362140656,0.234783560038
4791,1.83389294147,-0.234543174505
56924,-0.821896672249,-1.0844284296
2690,0.0950663238764,0.415095388889
1019,-0.535478889942,1.00605738163
51422,0.444345057011,0.0482033342123
5788,1.16197085381,1.11246407032
6709,-0.923909008503,-1.96016836166
1277,0.385726958513,2.58275985718
993,-1.44144427776,-0.457201749086
7157,-0.993213534355,-0.038378983736
1958,0.467715829611,-0.281229376793
4582,0.181626543403,0.234247550368
9212,0.274042963982,0.185481339693
8440,-1.08795881271,-0.417824298143
6790,-0.76249152422,0.506995439529
8851,-1.57476103306,-0.57604265213
2534,-0.19660115242,1.55751001835
4893,1.29383325577,0.673110485077
665,2.12611794472,0.794993340969
4313,0.619581222534,-0.0865537375212
1022,-0.190823227167,0.989176213741
5880,0.64828234911,0.420995771885
3162,-0.261129081249,-0.676810622215
1282,-0.0394447445869,1.41747415066
3383,1.03951621056,0.331781536341
727,0.226414039731,0.142277061939
4792,-1.5795841217,-0.573377728462
4794,1.45071363449,-0.474878489971
902,1.01688408852,0.565986335278
8091,0.276339203119,-0.893315911293
3486,-0.598962724209,-0.21649543941
10818,0.192791521549,-0.0105111598969
3454,1.06511378288,0.131160587072
