rid,CPD001_MCF7_6H:BRD-K57291914-003-07-8:10,CPD001_MCF7_24H:BRD-K57291914-003-07-8:10,CPD001_PC3_24H:BRD-K57291914-003-07-8:10
5720,-1.66397106647,-0.499561369419,-1.59458422661
466,-0.927581191063,-1.50785624981,-0.376122891903
6009,-0.759902596474,-0.393990248442,0.148428410292
2309,0.0394654422998,1.09157800674,1.29731762409
387,-0.903941690922,0.115433774889,-0.33325701952
3553,0.301630735397,0.00719497352839,0.256201177835
427,0.727032959461,-0.907143414021,0.0352892875671
5898,-1.20280241966,-2.01455760002,-0.657964229584
23365,0.68139821291,0.445305734873,0.787568569183
6657,1.87001681328,0.492964863777,0.216934204102
5054,-0.2672919631,0.176465764642,-0.562642931938
3108,-0.240367159247,-0.00847664661705,1.11761987209
1950,1.10699224472,-0.157158091664,0.071443811059
351,0.779650330544,-1.22860836983,0.872656524181
4846,-0.229564279318,0.607465684414,0.481841266155
1452,-2.28955459595,1.00614345074,0.0115795955062
4776,1.43137204647,0.012633876875,0.435425460339
6908,-1.27821040154,0.411006003618,-0.788263142109
672,-0.451133787632,-0.203488796949,0.158286929131
5710,0.351982057095,0.429411172867,-1.96321344376
2115,1.0237184763,-0.468736976385,-0.328070223331
7015,0.721347868443,0.62718051672,0.142723500729
8726,-0.126644849777,-0.706476509571,-0.0348183810711
2185,1.23760437965,0.236036166549,0.449070394039
3315,-0.680140256882,-0.208058595657,0.802479743958
5289,0.483079910278,0.932459771633,-0.824786782265
868,-1.90438520908,1.10821521282,-0.219759762287
1677,0.27055361867,0.23148585856,0.379692822695
7043,1.73656833172,0.68080419302,1.34221553802
5613,1.57025837898,-1.30663597584,1.33534872532
595,-0.928000152111,0.972605586052,-0.419286102057
4793,-0.570160627365,3.30928015709,0.0275445058942
2736,0.350686311722,-0.265595674515,0.102298811078
5290,0.515252828598,0.714076757431,0.539286375046
6194,-0.462708562613,0.406707793474,-0.205368101597
1676,1.96729183197,0.47952285409,1.06751871109
23512,1.68070077896,0.00811020284891,0.836163401604
148022,0.631937205791,1.81825911999,2.33729314804
1906,1.30491876602,0.642302274704,0.15125335753
8878,-1.86675155163,0.523285508156,-0.584889352322
3091,0.214472621679,-1.70169246197,-0.123014897108
5743,0.164769142866,0.0871251523495,-0.781992673874
5321,0.925919830799,-0.386980324984,-1.4030020237
4144,1.89390337467,-0.11916128546,-1.29827451706
1981,-1.25918400288,0.058560859412,0.260362029076
695,0.402319550514,0.474183082581,0.963494956493
10398,1.56456923485,0.070737183094,-0.808233976364
5708,-0.221539437771,-1.46374344826,-3.47113585472
1213,-1.28701865673,-0.0118644833565,0.737659215927
226,-1.13205265999,0.135864913464,-0.123046427965
6777,0.477293431759,0.72087007761,-0.331687539816
2113,1.01669549942,0.193410485983,0.378982901573
3329,-1.87420153618,0.745532810688,-0.312560230494
1050,1.54971635342,1.86727809906,-0.499131262302
9491,0.798021614552,0.217594712973,0.545948982239
22926,0.14973294735,0.620144605637,-0.692597746849
5899,-0.49633488059,0.323955327272,-0.444550096989
5467,1.49812698364,0.424691289663,0.326646089554
6774,-0.231501311064,-0.117703795433,0.54798412323
1788,1.26414060593,0.233849957585,0.654170334339
5921,2.37680625916,0.246050059795,-0.297330379486
5721,-0.349937915802,-1.89226722717,-0.283630728722
2263,0.962015330791,0.155927672982,0.229404076934
808,0.251313298941,0.593267261982,0.057083427906
30001,2.12596583366,0.407730221748,0.262584686279
348,0.509191334248,0.565121114254,-0.147786930203
30849,-0.352376490831,0.991014420986,0.0308440029621
1454,-0.102730289102,-0.067355223,0.414611458778
6500,-0.674638986588,-0.326503038406,-0.717170715332
