rid,CPC001_HA1E_6H:BRD-K73391359-003-03-7:10,CPC001_HA1E_24H:BRD-K73391359-003-03-7:10,CPC001_HCC515_6H:BRD-K73391359-003-03-7:10,CPC001_HCC515_24H:BRD-K73391359-003-03-7:10,CPC001_PC3_6H:BRD-K73391359-003-03-7:10,CPC001_PC3_24H:BRD-K73391359-003-03-7:10,CPC001_VCAP_6H:BRD-K73391359-003-03-7:10,CPC001_VCAP_24H:BRD-K73391359-003-03-7:10,CPC017_A375_6H:BRD-K73391359-003-03-7:10,CPC017_A549_6H:BRD-K73391359-003-03-7:10,CPC017_A549_24H:BRD-K73391359-003-03-7:10,CPC017_ASC_24H:BRD-K73391359-003-03-7:10,CPC017_HEPG2_6H:BRD-K73391359-003-03-7:10,CPC017_HT29_6H:BRD-K73391359-003-03-7:10,CPC017_MCF7_6H:BRD-K73391359-003-03-7:10,CPC017_MCF7_24H:BRD-K73391359-003-03-7:10,CPD002_MCF7_24H:BRD-K73391359-003-07-8:10,CPC017_NPC_24H:BRD-K73391359-003-03-7:10,CPC017_PHH_24H:BRD-K73391359-003-03-7:10,CPC017_SKB_24H:BRD-K73391359-003-03-7:10,CPD002_MCF7_6H:BRD-K73391359-003-07-8:10,CPD002_PC3_6H:BRD-K73391359-003-07-8:10,CPD002_PC3_24H:BRD-K73391359-003-07-8:10
5720,-1.13038873672,-0.519715189934,0.980099976063,0.45636934042,-0.199189379811,1.02194607258,-0.184683293104,1.1005153656,0.415600001812,0.306466341019,0.923118591309,0.278442889452,0.853499412537,0.717142820358,0.122238017619,0.926110386848,0.381087362766,0.643345475197,0.481499969959,1.04044997692,0.148732036352,-0.53106200695,1.1620568037
466,-1.03840970993,-0.019196446985,0.762099981308,0.466542840004,-0.387255489826,0.744744837284,-0.481952607632,0.121910832822,-0.596000015736,0.862683176994,-1.10330224037,-3.49737071991,0.462632268667,0.311375260353,0.237168565392,1.43503463268,0.207845389843,0.786759912968,-0.177249997854,-0.306999981403,0.491096615791,-0.279789537191,-1.1785453558
6009,-0.521452903748,-0.00260117650032,2.80949997902,-0.228839576244,-0.657757401466,-0.0263546779752,-0.521461546421,0.387498170137,0.393949985504,0.0966167896986,0.457134068012,0.498832255602,-0.509661138058,0.396123856306,0.203081458807,0.260991692543,0.247972503304,0.0781527459621,-1.19819998741,1.172549963,0.343612462282,-0.772722959518,0.889404773712
2309,0.353201210499,-0.194180712104,0.938550055027,0.575875043869,0.545162200928,-0.539288163185,0.165674731135,0.864848136902,-0.426600009203,-0.246183842421,0.612563192844,0.810820281506,-0.128180503845,-0.395460635424,-1.22692215443,-1.19703817368,-0.471242457628,1.01155877113,-0.604050040245,0.160999983549,-0.0515971109271,-0.866162717342,1.25649821758
387,-0.456662207842,-0.0816580876708,1.04540002346,0.0918981730938,-0.596864283085,-0.270704835653,-0.728199839592,0.670410513878,-0.679700016975,0.296037793159,0.554618835449,0.662215590477,0.048937112093,-0.0454460196197,-1.38093400002,0.286685794592,-0.257383853197,0.758080005646,-0.203549996018,-0.99975001812,0.665647983551,0.152379781008,-0.431796550751
3553,-0.756157279015,0.816387534142,1.50059998035,0.176759958267,0.139886498451,0.690067470074,-0.612755179405,-0.205049216747,-1.09580004215,0.0998648181558,-0.69590985775,1.24181509018,-1.17971372604,-0.729656815529,0.884076058865,-0.467297971249,-0.23649610579,-1.22595727444,-0.0700500011444,0.727249979973,0.253442525864,0.298460364342,0.164480745792
427,1.06468153,0.70631814003,1.30684995651,-0.616904675961,-0.204486250877,0.0941858068109,-0.5674071908,-0.840309679508,-0.143649995327,-0.556943058968,-0.679868221283,-1.37717878819,-0.64722853899,0.378598690033,0.38416492939,-0.667427659035,-0.660985469818,0.631652772427,0.817099988461,1.1440500021,-0.295309007168,0.485228657722,-0.720849275589
5898,-0.396862417459,-1.57024812698,0.164250001311,-0.707576215267,0.267958521843,1.05631947517,0.166582271457,-2.69184327126,-0.0645499974489,0.44250485301,-0.0467940717936,-2.94851255417,0.667394638062,-0.0369615107775,0.000124804675579,0.751001238823,0.594291388988,0.0414548441768,0.117300003767,-0.769400000572,-0.406650424004,-0.00800746679306,-0.0370658151805
23365,0.508430540562,0.490236401558,1.02999997139,0.376017987728,0.419997036457,-0.644472360611,0.868328988552,-0.229181721807,0.309050023556,0.269833445549,1.12139225006,-0.850629806519,-0.661684989929,0.303499639034,-0.0910769030452,-0.198183819652,-0.312765419483,0.0320447683334,-0.873700022697,-0.2649500072,-0.607041716576,0.101962931454,0.0897245258093
6657,-1.724807024,-0.510118126869,0.980599999428,0.490980565548,0.213431298733,-0.550912201405,0.348769575357,-0.154906451702,0.419699966908,-0.350391119719,-0.615294098854,0.386863559484,-1.2501039505,0.0949376448989,0.627752244473,-0.420371234417,-0.711955010891,-0.112078882754,0.508650004864,2.11030006409,0.0723279416561,0.620936453342,-0.945817291737
