rid,CPC018_A375_6H:BRD-K88329126-001-01-0:10,CPC018_A549_6H:BRD-K88329126-001-01-0:10,CPC018_A549_24H:BRD-K88329126-001-01-0:10,CPC018_ASC_24H:BRD-K88329126-001-01-0:10,CPC018_HT29_6H:BRD-K88329126-001-01-0:10,CPC018_MCF7_6H:BRD-K88329126-001-01-0:10,CPC018_MCF7_24H:BRD-K88329126-001-01-0:10,CPC018_NPC_24H:BRD-K88329126-001-01-0:10,CPC018_PHH_24H:BRD-K88329126-001-01-0:10,CPC018_SKB_24H:BRD-K88329126-001-01-0:10
6908,0.115236327052,-1.63696539402,-1.25985002518,-0.28487816453,-1.35654902458,-0.580974340439,-1.92975592613,0.132599025965,-0.107250005007,-1.02534997463
672,-0.00230790674686,-0.988548278809,-0.141550004482,-0.851200759411,-0.748251497746,-0.530480444431,-1.66354012489,-0.507725834846,0.566699981689,0.9320499897
5710,0.317338228226,-1.87756979465,-0.203700006008,-0.656458497047,-0.238622948527,-0.405080020428,-0.150350913405,-1.88154244423,-0.633399963379,-1.89709997177
2115,-0.345292448997,-0.208149597049,0.146200016141,-0.0824987590313,-0.323034852743,-0.228870779276,1.14033222198,0.250816762447,0.175000011921,-0.333000004292
7015,0.601469278336,0.090908408165,-1.47479999065,0.385020017624,1.3221411705,0.489048480988,0.426439762115,1.25199449062,-0.589850008488,1.07714998722
8726,0.278187990189,-1.28702259064,0.261000007391,1.33019196987,-0.170460015535,-0.430102318525,0.246477603912,2.23900341988,0.0318000018597,0.994700014591
2185,0.376065641642,1.16041016579,0.0777500271797,1.4780523777,2.35857987404,1.3038007021,1.66255474091,1.20540642738,-0.240449994802,1.48324990273
3315,-0.10322496295,-2.05370974541,-0.269199997187,0.0231916904449,-0.43472418189,-0.529489219189,0.454028397799,-0.124198704958,-0.207699984312,-10.0
5289,0.978690683842,0.0512897968292,-0.273849964142,0.191125825047,-0.149782180786,-0.395270764828,0.27954941988,1.33053219318,-0.557200014591,1.35730004311
868,0.34884300828,0.982944846153,-2.23469996452,2.6949338913,0.804866313934,0.852708101273,1.12727022171,-0.174811333418,-0.362249970436,2.50154995918
1677,-0.107257626951,1.16178131104,0.448249965906,0.660794198513,-0.962211728096,-0.966557741165,0.507812917233,1.26022434235,0.556149959564,0.904299974442
7043,-0.0855317562819,0.648826003075,1.19879996777,0.346536874771,1.64315783978,-1.12741291523,1.68935537338,-0.00557854399085,0.412599980831,-0.191700011492
5613,0.165940240026,0.974129915237,0.575049996376,1.40862309933,1.07410418987,0.847032487392,1.00827765465,-0.274940162897,0.997049987316,1.25440001488
595,-0.886290550232,-0.114170789719,-1.36675000191,-0.00880573689938,-1.38225615025,-1.05434143543,-0.234747231007,-0.529604673386,0.262199997902,-0.461149990559
4793,1.96666240692,-1.38563597202,1.76610004902,1.16696298122,-1.30080747604,0.262445509434,-0.458383500576,-0.50462937355,0.529000043869,0.228650003672
2736,0.514104068279,0.245108604431,0.878100037575,2.35117864609,2.1600356102,0.424157887697,1.68397891521,-0.144940927625,0.133599996567,0.839450001717
5290,1.95654726028,1.37258529663,0.333500027657,0.934265315533,1.32294023037,1.48102378845,1.52410435677,0.0387443378568,0.530200004578,1.16584992409
6194,-0.000439805473434,-0.779997587204,0.720300018787,-0.0149355763569,-0.369569510221,-0.105028957129,0.54490852356,-0.000391250359826,-0.000300000014249,-0.00034999998752
1676,0.235490202904,0.519791722298,-0.194250002503,0.0529947280884,2.51475977898,2.27340841293,1.41181206703,0.216486856341,0.241499990225,1.26195001602
23512,-0.789419412613,-2.07452726364,0.114549994469,0.694135725498,-0.425092875957,0.238006919622,0.096638828516,-0.369685143232,0.00150000303984,-0.565050005913
148022,2.03397107124,-0.94987487793,-0.367250025272,1.80745053291,-0.274475574493,-1.20101356506,0.124931529164,0.951542317867,-0.256799995899,0.59969997406
1906,1.14526700974,-2.75804138184,0.762499988079,0.363055080175,1.05851602554,0.907419145107,1.78762030602,0.239707350731,0.529350042343,0.985999941826
8878,2.23361325264,-2.25210404396,0.319799989462,-0.526623606682,-0.587852478027,0.0473404452205,-0.740577578545,-0.0392488576472,-0.726100027561,1.50664997101
3091,-0.521043181419,-0.507031798363,-0.135100007057,-1.85827171803,0.686741054058,-0.176914393902,-1.26156890392,0.138280183077,0.0958000048995,-0.318149983883
5743,2.25934696198,2.18863868713,-0.558799982071,1.07356286049,-0.799519181252,0.907379627228,3.1962788105,0.186227217317,1.41419994831,1.6180999279
5321,0.123648703098,-1.20826041698,-1.54089999199,0.0175838470459,1.39256167412,1.16985428333,0.602184534073,0.422246336937,-0.109049998224,1.62450003624
4144,-1.09832322598,-0.0170227885246,-0.124750003219,-0.644592642784,0.132064148784,-0.563865423203,-0.307454228401,-0.820485115051,-0.00034999998752,0.23765000701
1981,-0.778309285641,0.36577168107,1.31175005436,0.956428945065,0.0621827840805,0.629940807819,0.434241533279,-0.340072602034,0.79390001297,-0.402799993753
695,0.0669196471572,0.84852617979,0.319350004196,1.26787757874,-0.746025502682,-3.23860740662,2.63512229919,-0.459630548954,-0.309949994087,0.682549953461
10398,0.34432002902,1.31329488754,3.00869989395,0.216163396835,2.05641913414,1.4270080328,1.10130620003,0.182139545679,0.802100002766,-2.76405000687
5708,-0.422922760248,-1.85913169384,0.436550021172,0.32547134161,-0.0418507009745,0.208531498909,0.407217264175,0.306449830532,1.01405000687,0.113449990749
1213,-1.41600227356,-1.06910538673,0.92610001564,0.427749425173,-0.501916348934,0.316699445248,0.328977763653,-0.668748915195,-1.63545000553,-0.170399993658
226,-0.507118403912,-1.35600864887,-1.06040000916,0.0739524960518,-0.685314059258,-1.10795867443,-0.832536101341,-0.301917344332,-0.235849991441,-1.43219995499
6777,-0.225724726915,1.39299201965,0.271750003099,-1.3822157383,-0.844729065895,-0.910674273968,-0.69460952282,-0.112308308482,0.400399982929,-0.268649995327
2113,0.42914250493,0.461389958858,0.574699997902,0.443279862404,0.553716182709,1.33647954464,1.56281542778,1.13750004768,0.452100008726,0.785099983215
3329,-0.674697875977,-1.21528816223,-4.30850028992,-0.25605148077,-1.02527654171,-0.543618381023,-0.276311069727,-0.1873087883,-0.490350008011,-0.67634999752
1050,0.444487303495,-0.21357858181,0.189800009131,-3.16838359833,-1.10784304142,-2.38458037376,-0.953573107719,-0.258836686611,-0.0727999955416,-0.603150010109
9491,0.60531938076,0.502702236176,-1.13030004501,-0.216461986303,0.911008358002,0.577423214912,0.532567918301,0.427635788918,-0.602349996567,1.03495001793
22926,1.25098323822,1.01284897327,-0.0637499988079,0.0770347118378,0.208640828729,-0.717433929443,0.0297739654779,0.535139322281,0.250050008297,1.29729998112
5899,-0.263125866652,0.660359144211,-0.493999987841,0.526493787766,-1.00909852982,-0.72538536787,-1.19474506378,0.147300601006,0.488299995661,-0.906700015068
5467,-0.596350073814,2.19012331963,1.28375005722,3.42687487602,0.851378321648,-0.894235134125,1.16525888443,4.14991378784,0.225599989295,0.869600057602
6774,0.128262594342,-2.44658327103,-1.02925002575,-0.0449708402157,-0.723381876945,0.18432085216,0.0233064889908,3.73033714294,-0.429300010204,-1.73520004749
1788,0.736342728138,0.777354836464,0.604050040245,0.373899161816,1.93455374241,1.56896877289,1.47888982296,0.735482275486,0.208000004292,0.894550025463
5921,-0.287308871746,-0.307819128036,0.597299993038,1.66176569462,-0.282390266657,0.124996483326,-0.0619823932648,-0.465231746435,0.469949990511,0.00389999942854
5721,-0.401816427708,-1.82641208172,0.287000000477,-0.193396598101,0.0323362797499,0.0956540629268,0.0483668595552,-0.227061495185,0.0923999994993,0.608999967575
2263,0.166428983212,1.48219692707,-0.633949995041,-0.185442566872,1.38537669182,1.7398724556,0.351023197174,0.239361003041,0.265600025654,1.11514997482
808,0.571930408478,1.10655617714,-1.32325005531,-0.135998144746,2.1177406311,1.99426519871,0.494323819876,0.145923197269,-0.297100007534,0.907349944115
30001,-1.27060329914,-0.736189484596,-0.818099975586,3.09015822411,-1.57205569744,-0.911321461201,-0.148745030165,0.00664056837559,0.43180000782,3.97769999504
348,-0.23053278029,1.73644781113,-1.14715003967,-1.75806331635,0.564496517181,0.368362993002,-0.25888890028,1.16260278225,0.105399996042,-1.0814499855
30849,-1.38312757015,-2.08837556839,-1.05599999428,0.259623289108,-1.49710929394,-0.631453990936,-1.77378988266,-0.563325643539,0.286050021648,-0.842900037766
1454,-0.915968358517,-0.652936279774,0.240099996328,-0.393613815308,0.881462097168,0.339073330164,0.0408906638622,-0.0997532904148,0.0246499981731,0.801400005817
6500,-0.807529509068,-0.247375041246,1.57305002213,-0.505828857422,-1.15383136272,-0.953714668751,0.0270812213421,-0.145516365767,-0.410849988461,-1.13394999504
5627,-0.482056677341,-1.49825167656,-0.252649992704,0.386369645596,-1.25670731068,-0.688754022121,-0.152444511652,0.493887960911,-0.357499986887,-2.65689992905
5715,-0.39825746417,-3.83716154099,0.163100004196,-4.94849872589,-0.865385532379,-0.488814234734,0.304381370544,-0.405072301626,0.742000043392,-0.836349964142
4791,3.06433367729,3.20917081833,0.295450001955,1.08709168434,0.395706325769,-0.45821416378,1.69954943657,0.873487889767,-0.553849995136,0.646549999714
56924,-0.633215308189,2.90326023102,0.22175000608,0.782120943069,-1.30317986012,-1.29368853569,-0.582283616066,4.02782964706,0.0187499821186,-0.26289999485
2690,-0.913487434387,1.62182641029,-0.201499998569,-1.86039018631,-1.54482483864,-0.11053417623,2.35561561584,3.73693060875,0.482250005007,-0.051550000906
1019,-0.689740180969,-0.238623738289,-0.113049998879,-0.575246810913,-0.615213811398,0.151444703341,-0.740821659565,-0.00607419013977,-0.461600005627,-1.41925001144
51422,0.195903599262,0.773118495941,-0.164300009608,2.11911439896,-1.31563997269,-0.314904659986,-0.406645894051,-1.06319868565,-0.460799992085,-0.451599985361
5788,0.84843236208,1.0571243763,3.31610012054,0.380369484425,1.149918437,0.79968380928,1.09861087799,0.818339824677,0.305000007153,1.03125
6709,-1.06575739384,-1.19887936115,-0.221650004387,0.914715766907,-1.20243000984,-0.592721045017,-0.623032867908,-0.500635027885,-0.852900028229,-0.984399974346
1277,-0.220726847649,0.634750008583,0.896350026131,-0.855418980122,-0.0678018480539,-1.12303423882,-0.801540970802,0.301305770874,-0.698599994183,-5.36390018463
993,-0.619812488556,-1.64161872864,0.0755000114441,0.864191949368,-0.751500546932,-1.40916132927,0.170721068978,-0.795495271683,1.07069993019,1.74080014229
7157,-0.276582717896,-1.37763476372,-1.11189997196,-0.1060590446,-1.22298789024,-2.32175397873,-1.5587400198,0.46752011776,0.558499991894,-1.89855003357
1958,9.99999904633,0.140179693699,-1.08319997787,0.819751918316,-1.41673362255,-0.141529977322,-1.36281597614,-0.875751852989,0.379550009966,-0.238150000572
4582,-0.140071585774,2.81718826294,-0.363799989223,0.319649159908,0.0612982809544,-1.22223997116,-0.40801897645,4.47629165649,-0.203800007701,-0.385949999094
9212,0.0606996566057,-1.69896769524,0.174199998379,0.463812768459,1.02929079533,1.22556114197,0.283674418926,0.297575652599,0.370700031519,1.4865000248
8440,-0.783305048943,-1.490260005,-0.525849997997,-0.0660839378834,-1.70824348927,0.351387351751,0.125206321478,-0.159987032413,0.177850008011,0.0235500335693
6790,-0.917486548424,-1.15281879902,-0.149150013924,0.969264149666,-1.76645410061,-0.775047719479,-0.87947756052,-0.563801705837,-0.577050030231,-0.0108000002801
8851,0.267267376184,1.86168301105,0.210299968719,0.347866266966,-0.822955727577,-0.966673374176,0.781752347946,0.749379992485,0.561900019646,-1.51950001717
2534,1.82535648346,1.74441587925,0.508350014687,-0.150858640671,1.50171029568,-0.578425228596,-0.526531994343,-0.602130413055,0.0570499897003,-0.97705000639
4893,0.451157748699,0.608263552189,-1.77885007858,0.883636891842,0.978838086128,0.144864410162,-0.715001761913,0.269448131323,0.0668500065804,0.0402999967337
665,-0.782132804394,-0.550162136555,-0.292750000954,-4.35135936737,-1.06312417984,-0.309851408005,-0.0942024886608,0.715574979782,-0.382499992847,-0.675050020218
4313,-1.7644109726,1.54650187492,0.193350017071,0.570025146008,1.83244740963,2.68364906311,1.08952784538,0.144372135401,0.00744998455048,-0.15964999795
1022,2.2733707428,0.216738194227,0.789000034332,0.919394314289,-0.242557495832,0.527717590332,-0.423541873693,0.271676689386,-0.419900029898,0.258799999952
5880,0.0814341083169,0.442480236292,-1.43239998817,0.236196935177,-0.956658005714,-1.03686082363,0.456736952066,5.31742954254,-0.659950017929,0.698100030422
3162,8.85678863525,0.100842833519,-0.982749938965,0.500096678734,-0.12871658802,1.98991250992,-0.47167634964,-0.19365516305,-0.502300024033,-0.509299993515
1282,-2.75488066673,-0.213065177202,0.0875499993563,-4.62053537369,2.83925795555,0.832390546799,1.31073832512,-0.155948668718,0.161799997091,-5.90210008621
3383,8.62414550781,0.332392603159,-0.212400004268,1.27320373058,0.223403096199,-0.709053218365,0.760944545269,-0.202457815409,-0.169549971819,2.41225004196
727,0.104085057974,0.552575588226,1.87445008755,0.539994120598,-0.0782189369202,-0.774155020714,0.127280592918,0.207402035594,0.522750020027,-0.136350005865
4792,4.02117204666,-1.76197683811,-0.935249984264,0.77422195673,-0.347121953964,-0.698460936546,0.244140535593,0.362559437752,-0.0989499986172,-1.25985002518
4794,3.24653410912,0.933044910431,0.626399993896,0.0652072131634,2.05497789383,-0.0787110701203,0.71246278286,1.38884830475,-0.607299983501,0.50435000658
902,0.66959965229,1.30090630054,-2.11290001869,-0.592905282974,1.50044751167,1.33239412308,-0.728064835072,0.738036394119,0.0177499949932,0.98064994812
8091,-0.15466094017,1.24454677105,0.344550013542,1.59128212929,-1.02973330021,0.330879330635,-0.366956949234,-0.0110518075526,0.876900076866,1.59800004959
3486,0.461234897375,-2.05902576447,0.829249978065,-2.20732522011,1.71154737473,-0.397313952446,0.295796602964,0.0141726732254,-0.276499986649,-1.49199998379
10818,0.711653113365,1.24736809731,0.629849970341,0.982853472233,2.09597754478,0.390905469656,1.58085238934,-0.749425768852,-0.527800023556,1.0857000351
3454,0.418700218201,0.696917772293,0.58630001545,0.720917522907,2.30660533905,2.04564642906,1.75418519974,0.395573735237,0.26234999299,1.32690000534
4282,-1.55970263481,-3.51584529877,0.664000034332,-0.90766197443,-2.54312229156,-2.60887312889,-0.915162742138,0.353061616421,-0.0010000000475,-1.38635003567
1605,-2.68886446953,-2.42630672455,0.523750007153,-1.15268146992,-1.46108710766,-0.978504776955,-0.865994572639,-1.11010837555,-0.625,-4.31645011902
10644,0.782000541687,4.67269134521,0.806749939919,-0.766342461109,0.77173769474,0.389306634665,2.44798517227,-0.366697520018,0.0493000149727,0.405149996281
2065,-1.84964394569,3.03353786469,0.414250016212,0.559979915619,-0.533228456974,-0.119700416923,0.55383259058,0.439983248711,-0.211750000715,-1.06929993629
8321,0.0339371301234,1.16834580898,-0.882949948311,1.30000758171,0.753544688225,1.16831755638,0.782664954662,0.376721024513,0.408699989319,0.793200016022
8503,-0.303599983454,2.95064854622,-1.70735001564,1.95267653465,-0.337899237871,-0.822937965393,0.836597144604,-0.100771389902,0.0918499827385,0.352649986744
7027,-0.197924807668,-0.0352660231292,-0.0369500219822,-0.139448016882,-0.243509680033,1.56492912769,-0.681972205639,0.290171325207,-0.425750017166,-0.884550035
6850,0.347220301628,1.24664735794,-0.0239499956369,1.25470805168,0.230695515871,0.215904265642,0.345291256905,1.44297754765,-0.681900024414,1.31284999847
1978,0.403559982777,-0.385170936584,-0.14770001173,-0.426236063242,-0.620779931545,-0.99028801918,-0.496209681034,0.260177612305,-0.41479998827,-0.628749966621
896,-1.04062819481,-1.26319849491,-1.04089999199,-0.586675047874,-0.740794837475,-0.750201404095,-0.158680260181,-0.622740507126,-1.65704989433,-0.460099995136
5777,-0.274200975895,0.66349542141,0.527350008488,0.572445869446,-0.493298888206,-0.85117071867,0.316673338413,0.196553468704,0.527649998665,1.03700006008
1846,-1.47412407398,0.450208187103,0.847299993038,-1.53482377529,-1.89909982681,1.98978149891,0.0285474658012,-0.00653901696205,1.53415000439,-0.965350031853
5925,-0.180617928505,1.53143656254,-0.0685000121593,-0.0524194836617,0.324598908424,1.54977822304,0.257937014103,-0.609466791153,0.572000026703,1.77754998207
142,-1.53494274616,0.219984471798,0.972949981689,0.816516757011,-2.03645062447,-0.519443511963,-0.497433423996,-0.86359000206,-0.298299998045,-1.71105003357
1021,-0.0149911232293,-0.980903923512,-0.442550003529,-0.773033678532,-0.414007127285,2.78708863258,0.089529030025,-0.776876747608,0.508800029755,-1.68775010109
5699,-0.352296561003,-0.504575967789,-2.88925004005,-0.397754758596,-0.392986834049,-0.59145116806,-0.521070837975,0.0451402552426,0.271049976349,0.809849977493
8061,0.291698247194,-1.54203593731,-0.167700007558,0.237226903439,-0.989638090134,1.05840158463,-0.861017525196,4.385846138,-0.732050001621,0.83495002985
1870,0.886750936508,2.15499782562,1.57499992847,0.831336557865,0.416228652,-1.07146561146,0.318874061108,-0.10856294632,0.258450031281,0.881099998951
1398,0.471196949482,-4.28177690506,0.0913499891758,-0.473562657833,-1.1043959856,0.386546671391,0.0269793346524,0.38344168663,-0.136250004172,-1.6684499979
3312,-1.04270625114,-2.10455918312,0.0211500003934,-0.799465656281,-0.436122924089,-0.758250653744,-0.155038699508,-2.21112537384,-0.0932999998331,-1.37000000477
891,-0.40458291769,1.27997303009,0.655499994755,-0.477415710688,0.270462393761,0.760159373283,0.183604046702,-0.595785558224,0.168050006032,-2.24835014343
4775,-0.654990971088,-0.519404649734,0.763849973679,0.510006189346,0.536144912243,-0.0866697207093,7.19831562042,0.0151825398207,2.96289992332,0.966600000858
5111,-1.71074032784,-0.762706279755,1.27079999447,0.228325128555,-0.278421223164,0.12236122787,-0.208263993263,-0.182039186358,0.377700001001,-0.990049958229
5696,-0.59130179882,-3.06850600243,-1.90179991722,-4.81260061264,-1.11678254604,-0.0289530158043,-0.481345623732,0.210849195719,-0.152199998498,-1.0
5588,-0.55933123827,2.54979968071,0.3083999753,1.05053877831,2.62225961685,1.02112066746,2.88446950912,0.851247727871,0.298500001431,1.02110004425
6839,-0.943251550198,-2.15453743935,-0.0524000003934,5.82529211044,-1.05576181412,-0.103204786777,-0.599093019962,-0.811879813671,-0.206750005484,-1.09185004234
329,0.72412365675,-0.46139088273,-0.95735001564,-1.32806551456,-0.745715796947,0.173396348953,-1.17071020603,0.510310590267,1.08309996128,1.17694997787
5058,-0.141113251448,1.11220324039,-0.500800013542,3.86433601379,-0.818861603737,-1.01382887363,3.45747661591,-0.0870735645294,0.959749996662,0.00665000081062
998,-0.815295577049,-0.763299703598,2.06645011902,-4.43220424652,-0.878828644753,0.884530723095,-0.368013173342,1.12481069565,-0.226399987936,-1.00635004044
9134,-0.186179026961,-1.11409008503,-0.30269998312,0.416618078947,-0.0344012975693,0.146381705999,-0.206688672304,-1.15612375736,-0.24375000596,0.904299974442
6616,0.401859104633,1.25959837437,0.57515001297,1.34586632252,1.24602997303,0.748785197735,-0.369769334793,-0.297487944365,3.34330010414,0.888700008392
5223,-1.54503381252,-0.98845666647,0.664749979973,0.806192874908,-0.343481719494,-1.00702381134,0.260825693607,0.339736074209,-0.661049962044,-6.15304994583
4690,0.254819095135,3.05444574356,-0.983200013638,-0.922735750675,-0.512699484825,-0.505056381226,-0.250053972006,-1.75510835648,-0.305499970913,-0.0303499996662
958,0.446656614542,1.17779827118,-0.0727999806404,-0.212770223618,1.13971686363,1.57671201229,0.868643760681,-0.0793685317039,0.401099979877,0.555249989033
1616,0.191941976547,2.33699369431,-1.02660000324,-0.0916320383549,0.637724936008,1.20775842667,-0.480616807938,-0.398815721273,0.18955001235,-0.253899991512
991,-0.668547153473,-1.7286195755,0.0,-3.73020839691,-0.803219199181,-0.439816445112,-0.855096936226,0.154816299677,-0.167199999094,-0.783599972725
6347,6.43419027328,-0.414468586445,-0.570450007915,-0.417757183313,1.33908879757,1.52471208572,0.576266765594,0.582675516605,0.975399971008,-1.45834994316
6714,-0.471993029118,0.035718858242,0.582249999046,-0.110244870186,0.807630956173,-0.555246055126,-0.288861215115,0.916467964649,0.085499972105,0.550899982452
652,0.213424161077,1.69828915596,2.31620001793,-1.73671257496,-1.3272228241,3.90151429176,1.27163720131,0.0856715738773,-0.087249994278,1.02945005894
4331,0.212651252747,0.118091225624,-0.496800005436,-0.373949676752,1.6789393425,-0.768225610256,-0.299659639597,-1.16596114635,0.172699987888,-0.935100018978
7099,-0.396329194307,0.327965408564,-0.104099996388,0.865208148956,-0.176102280617,3.20190668106,-0.190553620458,0.176541507244,-0.608250021935,-0.0483000129461
10320,-0.231439977884,0.368870198727,-0.439850002527,1.99570989609,0.486857146025,0.416797041893,-0.270268052816,0.521731734276,2.06154990196,-0.411449998617
2042,-1.0875929594,-0.0020779967308,0.341549992561,4.01941585541,1.11196637154,1.7159922123,0.462939441204,0.123222261667,-0.080599963665,0.829699993134
843,0.394535958767,0.961982727051,0.227549999952,-0.162580490112,1.32764995098,1.15430474281,1.61197829247,0.679340720177,-0.311100006104,1.27195000648
840,-0.473518371582,-0.223090276122,-1.38505005836,-1.09923732281,-0.988029778004,-0.643318235874,0.429473519325,-1.01738572121,-0.984949946404,-0.273350000381
7048,0.209182620049,-0.50649279356,0.575199961662,1.52829897404,1.82342338562,-0.244225934148,0.787241816521,-0.215954780579,0.350350022316,-1.44615006447
4851,-0.643011510372,0.477395087481,0.70735001564,1.13020074368,0.703465640545,-3.12033462524,0.236959815025,-0.278927206993,0.65600001812,0.772799968719
6464,1.70454525948,1.8518846035,0.0506500005722,-1.00825810432,0.669667422771,1.47363626957,0.673362493515,0.568766117096,0.847050011158,-0.245750010014
23410,0.0813837647438,1.03688359261,1.45340001583,4.54614400864,0.085532002151,-0.940971553326,0.801967203617,-0.279412984848,0.982050001621,0.338149994612
54205,-0.850460410118,-0.0557714700699,-0.541149973869,-2.70092463493,-0.238620907068,0.763062119484,-0.712600767612,-1.15064001083,-0.321449995041,0.553399980068
2770,-0.183666735888,1.29626631737,0.189899981022,0.59986436367,0.0562251806259,0.126823619008,-0.120566129684,-0.173191383481,1.18869996071,1.03044998646
80204,2.67658877373,1.53881216049,0.336700022221,2.48821568489,1.69418990612,0.0784084498882,0.0182068124413,-0.42093488574,-0.0868000015616,1.15659999847
4208,-0.160916849971,3.17751169205,0.804300010204,1.30083429813,-0.0272642970085,0.0514423847198,0.619504511356,0.698541283607,-0.548900008202,-1.77044999599
1845,0.269396811724,-2.41711783409,-0.614450037479,0.105474352837,0.224125504494,-2.35211372375,-1.1177713871,1.22246205807,0.051499992609,0.389649987221
23368,0.238349154592,0.442511260509,4.23374986649,0.0555856525898,1.66027522087,1.31266570091,0.205630719662,0.0615590512753,0.560450017452,0.528699994087
5583,0.677349865437,1.30554890633,-0.361650019884,0.757016062737,0.129273295403,0.139649868011,-0.667909502983,0.469802558422,-0.396600008011,1.19330000877
8900,0.760997653008,2.77825927734,1.20285010338,-0.387933582067,1.30749988556,1.75989627838,4.72691345215,0.435193806887,-0.136649996042,1.42499995232
581,-1.07675659657,-2.14085125923,0.776000022888,-0.709977865219,1.05171990395,1.40271985531,1.32790577412,1.2905933857,0.221749991179,-0.273750007153
6193,-0.59623670578,0.677353382111,-2.65980005264,-0.728499889374,-0.417158782482,-0.574535012245,0.0246634483337,-0.0402714014053,0.065850019455,-0.633350014687
6622,-0.584472775459,-0.40985840559,-0.593900024891,0.382351577282,1.01132881641,-0.139414638281,-0.380933970213,1.44139432907,-0.240799993277,-0.113000005484
11261,-0.67920255661,-1.11657428741,-0.0362500101328,-0.479755043983,-0.712268054485,0.174054473639,-0.562940597534,1.13701117039,0.387600004673,0.897599995136
6696,0.342515289783,-1.00667488575,0.278600007296,4.64410877228,0.171729505062,-0.419206291437,1.28495192528,3.30476117134,1.94050002098,0.215399995446
8312,0.804733097553,0.326485812664,0.381299972534,0.354875475168,0.716953933239,1.28536510468,-1.00843214989,-0.664692163467,-0.172799989581,-0.236549973488
835,-0.612296700478,-0.734397172928,0.459100008011,3.18832373619,-0.728002846241,-1.37476587296,-0.467019051313,-0.654053390026,0.636699974537,0.00545001029968
8324,3.14809656143,-0.63056230545,-0.0578999966383,-0.316610872746,-0.692858397961,0.416917085648,-1.13639092445,-0.566124856472,-0.0326999723911,-0.523599982262
1848,0.787008285522,0.705015182495,-0.531599998474,3.12068676949,-1.06912338734,0.265536427498,-1.24700665474,-0.394332557917,-0.458150029182,0.636250019073
154,0.0909863710403,-0.0765933394432,-0.365700006485,2.03032875061,3.03367447853,-0.559994518757,2.08467054367,1.05574011803,0.2962000072,0.0324999988079
