rid,CPC005_A375_6H:BRD-K48300629-001-03-8:10,CPC005_A375_24H:BRD-K48300629-001-03-8:10,CPC005_A549_6H:BRD-K48300629-001-03-8:10,CPC005_A549_24H:BRD-K48300629-001-03-8:10,CPC005_HA1E_6H:BRD-K48300629-001-03-8:10,CPC005_HA1E_24H:BRD-K48300629-001-03-8:10,CPC005_HCC515_6H:BRD-K48300629-001-03-8:10,CPC005_HT29_6H:BRD-K48300629-001-03-8:10,CPC005_HT29_24H:BRD-K48300629-001-03-8:10,CPC005_MCF7_24H:BRD-K48300629-001-03-8:10,CPC005_MCF7_6H:BRD-K48300629-001-03-8:10,CPC005_PC3_6H:BRD-K48300629-001-03-8:10,CPC005_PC3_24H:BRD-K48300629-001-03-8:10,CPC005_VCAP_6H:BRD-K48300629-001-03-8:10,CPC005_VCAP_24H:BRD-K48300629-001-03-8:10,CPD002_MCF7_24H:BRD-K48300629-001-07-9:10,CPD002_MCF7_6H:BRD-K48300629-001-07-9:10,CPD002_PC3_6H:BRD-K48300629-001-07-9:10,CPD002_PC3_24H:BRD-K48300629-001-07-9:10,NMH001_FIBRNPC_6H:BRD-K48300629-001-10-3:10,NMH001_FIBRNPC_6H:BRD-A28095882-001-08-1:10,NMH001_FIBRNPC_24H:BRD-K48300629-001-10-3:10,NMH001_FIBRNPC_24H:BRD-A28095882-001-08-1:10,NMH001_NEU_6H:BRD-K48300629-001-10-3:10,NMH001_NEU_6H:BRD-A28095882-001-08-1:10,NMH001_NEU_24H:BRD-K48300629-001-10-3:10,NMH001_NEU_24H:BRD-A28095882-001-08-1:10,NMH001_NPC_6H:BRD-K48300629-001-10-3:10,NMH001_NPC_6H:BRD-A28095882-001-08-1:10,NMH001_NPC_24H:BRD-K48300629-001-10-3:10,NMH001_NPC_24H:BRD-A28095882-001-08-1:10
5054,0.888689696789,0.579245388508,0.600214123726,-0.755920052528,-1.17170000076,-0.307798951864,-0.762050032616,0.409155249596,0.351019442081,-1.10444414616,-0.0304051991552,0.55626809597,0.0329784154892,0.422643095255,-0.823816180229,0.87517374754,-0.626986801624,-0.269187182188,0.0385980829597,0.550050020218,0.28180000186,-2.25489997864,-1.14544999599,-1.31769120693,-0.394211292267,0.0930500030518,-0.932762980461,0.805463194847,0.400966584682,-0.432758331299,0.0945923700929
3108,0.754679858685,-0.0197758227587,1.02822875977,-0.253097981215,0.273350000381,-0.199127167463,0.699699997902,0.757779717445,-0.0977456867695,0.306066662073,0.283606678247,-0.256295919418,0.321175098419,-0.666199207306,-0.313226938248,0.0618755817413,-0.613068044186,-0.807512879372,1.19666481018,2.1263999939,-0.382400035858,-0.890450000763,-0.712549984455,1.25728130341,-0.750218033791,1.75340008736,-0.377311855555,0.703684031963,-1.04243540764,-0.503505408764,-0.600010275841
1950,-0.0607494711876,-0.0781669542193,0.904409766197,-1.35802817345,-0.551050007343,0.371638655663,1.00495004654,0.491483330727,-0.662550866604,-0.209255173802,-0.672070801258,0.03918299824,-0.0156454108655,-0.0518558323383,0.147243648767,0.465769529343,1.07174110413,-0.49810731411,-0.158589988947,0.634150028229,0.331999987364,1.43490004539,4.77629995346,1.22956371307,-1.62651479244,0.0789500027895,-0.14049051702,1.10819506645,0.319497436285,0.229161128402,0.217400893569
351,-1.00582015514,-0.0550200045109,0.0122237131,-1.26084029675,0.00980000197887,1.49886059761,0.450549989939,-1.54805755615,-0.172165438533,0.0456355139613,-0.696971058846,-0.656224608421,-0.0404671952128,0.428373754025,-0.474739909172,0.999639511108,1.04410588741,-0.258138895035,-0.714093923569,0.128549993038,0.0778999999166,-2.27230000496,-0.164100021124,0.00014558879775,0.0016996988561,-0.00135000003502,0.00126338843256,1.03564250469,-0.778711676598,-0.0570576488972,0.278306245804
4846,-0.013188496232,-1.12204241753,1.02349722385,-0.406549423933,0.796950042248,1.56394696236,1.29219996929,1.89272236824,-0.0269098579884,-1.22296273708,-0.338299572468,4.08414888382,0.406585514545,-0.0782696604729,-0.262689769268,-1.048396945,-0.549880743027,-0.332062482834,-5.23011493683,0.670750021935,0.879199981689,-0.0578999519348,-0.0873000025749,0.183642461896,0.0262704007328,-0.109200000763,1.16062092781,-0.160641223192,0.0959673821926,0.638130843639,0.222072273493
1452,-0.593851923943,0.121617414057,0.523662626743,0.560204863548,-0.425899982452,-0.5079433918,0.673449993134,-0.0581049472094,0.209707409143,-0.926703214645,0.528478622437,0.262870401144,-0.11486350745,0.0543785393238,-0.431955844164,-1.39788889885,-1.33817970753,0.0708162784576,-0.741186499596,-0.262149989605,-0.154100000858,-0.121249988675,-0.246700018644,-2.0179579258,0.724900364876,-0.973150014877,0.536057293415,-0.879953444004,0.352598428726,-1.0177115202,0.96197617054
4776,-1.50959229469,-1.23087060452,0.764995992184,-0.17927543819,-0.963449954987,-0.151097029448,0.358100026846,0.403845489025,-0.0777969062328,0.915080547333,-0.526444256306,-1.07529008389,0.419416904449,-0.062714651227,-0.6483528018,0.659382581711,0.732760071754,0.816393077374,-0.777160644531,-2.10310006142,0.360749989748,-0.597400009632,-0.503549993038,-0.38406214118,-1.40741479397,0.225699990988,-0.746963799,-0.529820740223,-0.549978017807,-0.874676764011,-0.892177700996
6908,0.623293220997,0.7065128088,1.17001926899,2.1776945591,-1.00294995308,0.129713326693,0.577899992466,1.02209115028,0.224533140659,-0.740698158741,1.47569835186,-0.523706793785,0.127616554499,-0.446079730988,0.457472831011,-0.929653167725,0.862654387951,0.246160984039,1.09546232224,-1.1780500412,-0.412550002337,0.259950041771,0.157350003719,0.495599001646,0.775165915489,-0.529850006104,0.844691634178,0.367634236813,0.383925139904,0.32080206275,0.107613459229
672,0.297847807407,0.516338467598,-1.81259274483,0.416835308075,-0.626949965954,0.85548979044,-0.910149991512,0.560107886791,0.441539734602,-0.621178805828,0.144479289651,-0.63397693634,-0.255159854889,0.239563256502,1.28107237816,-0.147956430912,-0.493701964617,-0.344365656376,0.461748749018,-0.259700059891,0.739749968052,0.118200004101,-0.711500048637,-0.480296015739,-0.532928109169,1.65635001659,0.308009535074,1.10270142555,0.0413006544113,-0.89938801527,0.744562089443
5710,0.957909941673,0.486987024546,1.7059687376,0.651555716991,0.359599977732,0.739825665951,0.0161999985576,0.980992734432,1.11441659927,0.0195424649864,0.116398826241,1.16024553776,0.769989013672,0.215711981058,0.410736650229,-0.251174002886,-0.21568736434,0.679293513298,0.569689512253,-1.21755003929,-0.101750001311,-1.5585000515,-0.312049984932,-0.0725743994117,1.48956036568,-0.274949997663,0.817152142525,-0.885147690773,0.230232879519,-0.0911169424653,0.118668086827
2115,0.635560929775,-0.310588926077,0.394139945507,-0.089512437582,-0.424650013447,0.0299443900585,-0.325999975204,0.402705848217,0.220726832747,-0.39148837328,-0.505378782749,-0.156768292189,-0.4503865242,-0.190122008324,-0.497078359127,1.19550096989,0.622968792915,-0.179078787565,-0.594215154648,-0.00379997491837,0.235349997878,-0.901299953461,-1.35455000401,1.50571990013,0.414333999157,2.5490000248,-0.0974790230393,-0.383333384991,-0.178994417191,1.43748879433,-0.464010834694
7015,-0.972308039665,-0.724757552147,0.751295268536,0.422222465277,-0.273299992085,0.717595636845,0.614650011063,0.449940264225,1.08610463142,0.159165069461,-0.449988216162,-0.65433293581,0.666071414948,0.437831491232,-0.307338446379,-0.232441470027,0.48077249527,0.934350252151,-0.354555308819,0.151450037956,-0.492800027132,0.716549992561,0.415000021458,-1.02296745777,-0.852343797684,0.340200006962,-0.286872088909,0.218649044633,-0.906034767628,-0.660356462002,-0.34487426281
8726,0.486646294594,0.466162264347,1.18276071548,0.489536136389,0.798400044441,0.0144120752811,0.35949999094,0.698671460152,0.703809142113,-0.231106549501,0.35130161047,0.415394425392,-0.0218694955111,-0.580696821213,-0.46235999465,-0.957129359245,0.212268397212,-0.499685823917,0.421052873135,1.06040000916,0.632300019264,-1.11870002747,-0.330349981785,1.32259738445,0.922484219074,0.127750009298,0.691857635975,-0.029160996899,1.17591917515,-0.307381272316,0.156543716788
2185,-0.491503357887,-0.560326695442,0.776102900505,-0.0455653071404,-0.0972000062466,0.271963596344,-0.672950029373,1.1416631937,-0.534660577774,0.885256648064,-0.44022911787,-0.306328386068,0.313365340233,-0.299524605274,0.979153692722,0.757722496986,0.70876967907,1.01034283638,-0.814302861691,-0.145049989223,-0.141900002956,0.70450001955,0.0459499955177,-0.434686481953,-1.36041998863,0.450850009918,-0.445421993732,0.550720393658,-0.700748324394,-0.515861988068,-0.996927917004
3315,-0.198570176959,-0.209416359663,-0.631071925163,-0.36250180006,0.233900010586,-1.0412722826,1.2907500267,-1.14988791943,0.825570583344,-0.013173901476,-0.107288658619,0.0308741703629,0.0341643989086,0.877584517002,1.68175268173,-0.839491784573,-0.674997329712,-0.661925077438,-0.783143818378,0.191550016403,-0.929600000381,-0.495299994946,0.687100052834,1.0669336319,-0.67173910141,0.330449998379,0.537478625774,1.03089880943,1.84483957291,-0.127515181899,0.0563126690686
5289,0.510087192059,1.16972053051,1.59182941914,-0.598724603653,-1.14524996281,0.585282087326,1.23564994335,0.507225215435,-0.308051854372,0.288335353136,0.275074779987,-1.28512454033,-0.0909845232964,-0.102454006672,0.799096465111,0.305214434862,1.90129876137,0.160972684622,0.255386650562,-0.281149983406,-0.00864999741316,-0.994599997997,-0.66094994545,-0.367004215717,-0.836565434933,0.0963499993086,-0.372052013874,0.0521939024329,0.0889698788524,0.246177643538,0.288935303688
868,-0.373179852962,-0.450426101685,1.28836417198,-0.0467078387737,0.868300020695,-0.164410889149,1.28205001354,-0.00481690466404,1.15420043468,0.229948982596,0.311370074749,1.42552661896,-0.264528483152,0.782797634602,-0.691633582115,-1.02705466747,-0.0513988807797,-0.472791582346,-0.188493385911,0.985199987888,0.447750002146,-0.317099988461,-0.941000044346,-0.288422524929,0.591190516949,0.362749993801,0.360262781382,-0.00497809052467,0.147442862391,1.85684430599,0.379271775484
1677,-0.537355601788,-0.494662255049,1.55160140991,0.616121292114,-0.270700037479,0.896417796612,-0.36384999752,0.604139387608,0.685112535954,-0.43785405159,-0.168798029423,-0.615764200687,-0.0251720696688,0.356350928545,-0.358830064535,-0.402187287807,1.15492510796,2.52826786041,-0.0856051892042,0.555850028992,0.18694999814,0.501199960709,-0.946900010109,-0.247719675303,-1.32371020317,-0.0705500021577,1.3656668663,0.0955657958984,0.875481367111,2.11777806282,0.242374181747
7043,-0.320166826248,-0.0563855618238,-0.393342077732,0.178921669722,0.49555003643,0.813405096531,-0.82564997673,0.489942193031,0.748246312141,0.876978456974,0.294525325298,-0.121905431151,0.384345084429,0.373901247978,0.0094345882535,0.272166013718,0.788890242577,0.766214847565,-0.485277622938,0.218349993229,-0.206250011921,0.285049974918,-0.364650040865,-0.0857207551599,-0.0700540393591,1.3871999979,-0.170147001743,-0.393927574158,-0.358546286821,-0.0265593528748,-1.01459598541
5613,0.756851434708,-0.878495275974,0.278183221817,-0.0614594966173,0.277799993753,0.242458760738,0.28434997797,-0.221738949418,0.735040903091,-0.173943758011,-0.211687475443,-0.47832518816,-0.0377856940031,-0.350039750338,0.141814887524,1.32447373867,0.76998513937,0.222534239292,-2.08880114555,-0.488799989223,2.32259988785,0.513300001621,-0.228599995375,-0.253729552031,-0.0873021110892,1.66009998322,-0.475289493799,-0.785881280899,0.426536232233,-1.19820570946,-1.00498616695
595,0.187113597989,0.744387149811,0.714524328709,0.0989571809769,-0.644400000572,-0.869973659515,0.113100007176,0.208443701267,0.948725402355,0.160715162754,0.860515654087,0.743157088757,0.129169553518,0.0327972769737,0.0631296634674,-1.13516426086,-0.971449613571,-0.56781411171,0.630212962627,-0.893149971962,-0.0386999845505,0.216849982738,-1.03974997997,0.876367926598,-0.0643815845251,-0.5353500247,-0.808992981911,-0.918008089066,0.632127583027,-0.488207399845,0.446023344994
4793,0.574723064899,0.215357080102,1.61481523514,1.92078971863,0.788849949837,-0.0729202926159,1.06325006485,0.567095160484,0.0260755736381,0.528075635433,0.0813129916787,0.217122644186,-0.69232404232,0.264525532722,0.00549790263176,-0.414272636175,1.6571097374,-0.0200210735202,0.913325607777,0.772249996662,-0.754549980164,1.42839992046,2.94849991798,-0.171288818121,0.798510253429,4.55284976959,-0.174667149782,0.524409532547,0.707465410233,0.00618670135736,0.633555531502
2736,-1.06943559647,-0.342228412628,-0.403799772263,0.300579190254,0.524649977684,-0.304081857204,2.0679500103,0.896103382111,-0.5191437006,-0.196948960423,-0.477360874414,-0.959157288074,0.386071503162,-0.49579718709,0.150779888034,3.15601682663,0.679093897343,0.293382316828,-0.652048110962,-0.154500007629,-0.0718000233173,0.690199971199,0.208999961615,-0.427713304758,1.18256354332,0.39209997654,0.624146997929,-0.406690180302,-0.757839679718,0.145537704229,0.289864599705
5290,-1.06579554081,-0.708412826061,-0.264758199453,-0.70112991333,0.75,0.579592943192,0.940199971199,-0.543251752853,-0.376457810402,0.521510660648,-0.783046901226,-0.512230873108,0.46515417099,0.374795168638,-0.56864374876,0.741413116455,0.638976693153,-0.0689108669758,-0.966419637203,0.866750001907,0.297649979591,0.718050003052,-0.419099986553,-0.25266033411,-1.37296819687,0.703299999237,-0.599868476391,-0.997602343559,-1.24360871315,-0.137806773186,-0.891429007053
6194,-0.177916169167,-0.000257964478806,-0.144359603524,-0.156988307834,0.0,0.436175882816,0.0,-0.904212594032,0.0,-0.360059589148,0.00614495016634,-0.46425151825,-0.173273772001,0.13027150929,0.000395338545786,0.736576259136,-0.702604949474,-0.84400588274,-0.172480612993,0.199000000954,-0.314999997616,-0.0844499766827,0.270550012589,-0.000921893399209,0.00349186873063,-1.66054999828,-4.23161363602,0.0802604556084,-1.20905220509,1.8321378231,0.772045493126
1676,-0.302357196808,0.496191680431,0.362451195717,0.132614076138,0.937300026417,-0.517318546772,-1.5638999939,-1.03646564484,0.58005553484,0.454113483429,-0.488444775343,-0.353214204311,0.426641941071,-0.280327826738,-0.209392949939,0.00353667140007,1.09525513649,1.17370295525,-0.704580664635,0.174549996853,-0.413399994373,-0.0213000029325,-0.995649933815,-1.07512378693,-0.604517638683,0.511599957943,-1.21231794357,-0.045666128397,-0.753303050995,0.104071229696,-0.544225513935
23512,0.0917803943157,0.789622545242,0.627471089363,1.06973206997,0.870400011539,-0.852332234383,0.114800006151,-0.103916540742,0.63251799345,-0.960590541363,-0.568255662918,-0.145645588636,-0.388734668493,-0.0440109074116,0.604217350483,-0.536964654922,1.5414686203,-0.397563278675,0.537643432617,-1.2186999321,-0.87399995327,-1.702450037,-0.470799982548,-2.87651205063,0.361140459776,0.452050000429,0.533338189125,-0.374530762434,0.0498155355453,-1.8565363884,0.778027534485
148022,0.0358011946082,0.208411633968,1.77051436901,-0.255080759525,-0.504050016403,-0.747844219208,1.13654994965,0.0792306065559,-0.14556863904,0.705315291882,-0.768021225929,0.971148133278,-0.0719738602638,-0.00347325578332,0.633410155773,-0.277219444513,-0.425203502178,-0.211411163211,-0.0550749078393,-0.0522500276566,0.271950006485,-0.555349946022,1.98985004425,0.0216519236565,-0.397181987762,0.976999998093,-0.638245940208,0.708547472954,-0.211387336254,0.62165504694,-0.933131754398
1906,-0.657863914967,-1.13586401939,0.470788031816,0.0952422618866,-0.275299996138,-0.108527138829,0.742249965668,0.189704328775,-0.167793184519,0.786839604378,-0.106382519007,0.0827167481184,0.0199417918921,-0.0599444955587,0.0248427093029,0.636270582676,1.41634678841,0.985227108002,-1.68195104599,-0.439400017262,-0.502450048923,0.380249977112,0.395399987698,-0.00729903578758,-1.74876594543,-0.214999973774,-1.35874128342,-0.451214760542,-0.265243113041,1.51446354389,-0.653461635113
8878,-0.0594829767942,0.384955018759,0.0,0.0261850059032,0.225249990821,0.136337950826,-0.887799978256,0.00618352741003,-0.0746992081404,0.101032778621,0.388479202986,-0.320055991411,-0.889455854893,-0.564171433449,0.332571029663,-0.634954571724,-0.500926613808,-1.0864700079,0.792898893356,-0.535149991512,-0.725650012493,-0.193550005555,0.391950011253,-1.8451025486,1.29064404964,-0.860000014305,0.522463679314,-0.441834241152,-0.981680929661,1.20325887203,-0.0953609719872
3091,-0.0238335728645,-0.508715033531,0.847841501236,0.424261182547,-0.474099993706,0.399648725986,0.265549987555,-0.293060511351,0.131861507893,-0.858367085457,0.462871044874,-0.531730115414,-0.253348529339,0.259574502707,0.26409843564,0.703005552292,-0.330848306417,-1.07032132149,-0.453355491161,-0.392700016499,0.450999975204,-0.935049951077,-1.44079995155,-2.89957213402,-0.857838869095,0.222100004554,-0.442470878363,-0.750746965408,0.416258126497,0.37359559536,-1.15607666969
5743,0.260656416416,-0.374330878258,2.0207221508,1.30997896194,0.726800024509,0.568145751953,0.574050009251,0.941987037659,0.937306404114,0.328128695488,-0.377090960741,0.841502130032,-0.462633132935,-0.344409406185,-0.198669746518,0.579718947411,2.53641700745,-0.44448980689,-0.141993671656,-0.136699989438,0.989650011063,0.842199981213,0.0593000054359,-0.390937000513,-0.961109220982,-0.66789996624,-0.285623073578,3.17764806747,0.913064241409,-1.23287677765,-0.501180768013
5321,-1.19214785099,-0.988630414009,-0.128766313195,-0.813402891159,-0.0543000027537,0.387689650059,0.493749976158,-0.566120922565,-0.465408504009,0.250700235367,-1.1277602911,-0.143946051598,0.127261281013,-0.520587205887,-0.386223614216,0.333263427019,1.00603306293,-0.278544127941,-0.989064633846,-0.205799967051,0.101349979639,0.668449997902,0.584150016308,0.180386349559,-3.43682432175,-0.908550024033,-0.338066875935,0.151032179594,-1.37250173092,-0.0149779058993,-0.318171411753
4144,-3.12720346451,-0.753175079823,-0.0625296980143,-0.171215489507,-0.756549954414,0.239010885358,0.313149988651,0.0852579027414,-0.495578527451,-0.0738152489066,-0.286761760712,-0.160171985626,-0.193129956722,0.561303138733,-0.430308640003,0.889878988266,0.681209862232,-0.022470086813,-0.152619406581,-1.43320000172,0.0962999984622,-0.855750024319,1.20475006104,-0.528068840504,0.393322348595,-0.814749956131,0.111074455082,0.600607454777,-0.525444984436,-0.920722842216,-0.257227510214
1981,-0.947850167751,-1.13267421722,-0.384679019451,-0.471354007721,-1.10850000381,-1.46322393417,-0.0344000011683,-1.41779983044,0.426148712635,0.756689310074,-2.10568094254,-0.148341119289,-0.0390463843942,-0.255014717579,-0.127103239298,0.0352799594402,-0.78719741106,0.388212680817,-0.510166525841,0.39849999547,0.202150017023,1.70974993706,1.76294994354,-1.40386259556,1.04389989376,-0.973549962044,-0.527960181236,-1.3886756897,0.0293435528874,-0.18397834897,0.545056939125
695,-0.466904819012,0.631965041161,1.20620822906,-0.252412796021,0.864499986172,0.851148486137,0.478349983692,0.207088530064,0.00916957855225,-0.397150546312,0.771624565125,-0.940665245056,-0.860351502895,0.0294546373188,-0.175095632672,0.390885233879,-0.102813705802,0.049598403275,-0.494685202837,-0.337249994278,-1.31420004368,1.1384499073,1.65674996376,0.779529750347,0.576641798019,1.33784997463,0.397376596928,-0.432156801224,-0.494376659393,-0.174587786198,0.403090894222
10398,-0.995909452438,-0.620689988136,1.09925460815,0.891702950001,-0.348299980164,-0.228991985321,0.372099995613,-0.227508053184,-0.519237995148,0.654823303223,-0.500121116638,1.0222376585,0.409441798925,0.00111962854862,0.141272604465,1.07958197594,0.910838127136,0.68485802412,0.567212998867,-1.23644995689,0.360749989748,-1.13654994965,0.0262999981642,-1.21852624416,-1.00389456749,0.858449995518,-0.0685246735811,0.103107221425,0.710914313793,-1.42559838295,0.273437738419
5708,0.614060044289,-0.229534357786,0.238531038165,0.416544407606,-1.37585008144,-0.490338265896,0.82080000639,-0.18406252563,-1.47727882862,-0.263515233994,-0.596032679081,0.704306483269,-0.0783638209105,-0.0512200966477,-0.474554240704,1.53526043892,0.261451303959,0.15572117269,0.0231478624046,-0.136500000954,-0.304899990559,1.8057500124,-0.0278500020504,0.0395442582667,-0.687302947044,0.53125,0.39129948616,0.315910458565,-0.288353979588,1.66022872925,0.0369401313365
1213,-0.306448310614,0.138346076012,-0.275486111641,-0.432212173939,-0.889100015163,-0.555585980415,-0.695949971676,-0.439256727695,-0.812272310257,-1.7369376421,0.0333238132298,0.462986052036,-0.579640626907,-1.66091561317,0.371125757694,-0.539730668068,-0.757929444313,-0.670356154442,0.113599650562,0.885550022125,0.416350007057,-3.02279996872,-0.836600005627,1.9473208189,1.57815635204,-1.00829994678,0.452128529549,-1.29946792126,0.212968438864,1.29358613491,-0.0044238679111
226,0.510248482227,-0.396250814199,0.307563066483,0.501810729504,-2.077450037,-0.282189279795,0.143250018358,-0.0218565762043,-0.370901167393,-1.17835009098,0.0532144084573,0.438215970993,0.0184800326824,0.615558981895,-0.105509951711,-1.20878744125,0.0536911934614,-0.156966090202,-0.422598302364,-2.36275005341,0.116899996996,-1.54260003567,-0.601600050926,0.361577093601,0.813127338886,-1.19609999657,0.565022945404,-2.09938549995,0.605429649353,-0.5984197855,-0.0479497984052
6777,0.286306619644,-0.162844896317,0.737228929996,0.497120082378,0.0936499834061,-0.849610507488,-0.800500035286,0.0493693351746,-0.533819913864,0.271192938089,0.323450028896,-0.0520087257028,-0.0226831436157,0.811423480511,-0.369431108236,-1.68220806122,3.96450424194,0.843956232071,-0.338246911764,-0.301899969578,0.316349983215,-0.419449985027,-1.57969999313,-0.135615393519,0.662459731102,-1.02875006199,4.05442523956,-0.643435835838,0.552588701248,-0.345516860485,0.590601682663
