rid,CPC006_A375_6H:BRD-K67566344-001-01-8:10,CPC006_A375_24H:BRD-K67566344-001-01-8:10,CPC006_A549_6H:BRD-K67566344-001-01-8:10,CPC006_A549_24H:BRD-K67566344-001-01-8:10,CPC006_A673_6H:BRD-K67566344-001-01-8:10,CPC006_AGS_6H:BRD-K67566344-001-01-8:10,CPC006_CL34_6H:BRD-K67566344-001-01-8:10,CPC006_CORL23_6H:BRD-K67566344-001-01-8:10,CPC006_COV644_6H:BRD-K67566344-001-01-8:10,CPC006_DV90_6H:BRD-K67566344-001-01-8:10,CPC006_EFO27_6H:BRD-K67566344-001-01-8:10,CPC006_HA1E_6H:BRD-K67566344-001-01-8:10,CPC006_HA1E_24H:BRD-K67566344-001-01-8:10,CPC006_HCC15_6H:BRD-K67566344-001-01-8:10,CPC006_HCC515_6H:BRD-K67566344-001-01-8:10,CPC006_HCC515_24H:BRD-K67566344-001-01-8:10,CPC006_HCT116_6H:BRD-K67566344-001-01-8:10,CPC006_HEC108_6H:BRD-K67566344-001-01-8:10,CPC006_HEPG2_6H:BRD-K67566344-001-01-8:10,CPC006_HT115_6H:BRD-K67566344-001-01-8:10,CPC006_HT29_6H:BRD-K67566344-001-01-8:10,CPC006_HT29_24H:BRD-K67566344-001-01-8:10,CPC006_JHUEM2_6H:BRD-K67566344-001-01-8:10,CPC006_LOVO_6H:BRD-K67566344-001-01-8:10,CPC006_MCF7_6H:BRD-K67566344-001-01-8:10,CPC006_MCF7_24H:BRD-K67566344-001-01-8:10,CPC006_MDST8_6H:BRD-K67566344-001-01-8:10,CPC006_NCIH1694_6H:BRD-K67566344-001-01-8:10,CPC006_NCIH1836_6H:BRD-K67566344-001-01-8:10,CPC006_NCIH2073_6H:BRD-K67566344-001-01-8:10,CPC006_NCIH508_6H:BRD-K67566344-001-01-8:10,CPC006_NCIH596_6H:BRD-K67566344-001-01-8:10,CPC006_NOMO1_6H:BRD-K67566344-001-01-8:10,CPC006_OV7_6H:BRD-K67566344-001-01-8:10,CPC006_PC3_6H:BRD-K67566344-001-01-8:10,CPC006_PC3_24H:BRD-K67566344-001-01-8:10,CPC006_PL21_6H:BRD-K67566344-001-01-8:10,CPC006_RMGI_6H:BRD-K67566344-001-01-8:10,CPC006_RMUGS_6H:BRD-K67566344-001-01-8:10,CPC006_SKLU1_6H:BRD-K67566344-001-01-8:10,CPC006_SKM1_6H:BRD-K67566344-001-01-8:10,CPC006_SKMEL1_6H:BRD-K67566344-001-01-8:10,CPC006_SKMEL28_6H:BRD-K67566344-001-01-8:10,CPC006_SNGM_6H:BRD-K67566344-001-01-8:10,CPC006_SNU1040_6H:BRD-K67566344-001-01-8:10,CPC006_SNUC4_6H:BRD-K67566344-001-01-8:10,CPC006_SNUC5_6H:BRD-K67566344-001-01-8:10,CPC006_SW480_6H:BRD-K67566344-001-01-8:10,CPC006_SW620_6H:BRD-K67566344-001-01-8:10,CPC006_SW948_6H:BRD-K67566344-001-01-8:10,CPC006_T3M10_6H:BRD-K67566344-001-01-8:10,CPC006_THP1_6H:BRD-K67566344-001-01-8:10,CPC006_TYKNU_6H:BRD-K67566344-001-01-8:10,CPC006_U937_6H:BRD-K67566344-001-01-8:10,CPC006_VCAP_6H:BRD-K67566344-001-01-8:10,CPC006_VCAP_24H:BRD-K67566344-001-01-8:10,CPC006_WSUDLCL2_6H:BRD-K67566344-001-01-8:10,CPC006_H1299_6H:BRD-K67566344-001-01-8:10,CPC006_RKO_6H:BRD-K67566344-001-01-8:10
5720,0.475933670998,1.11947417259,0.642817735672,1.07858562469,0.318650007248,0.0583499968052,-0.544499993324,0.597100019455,0.332849979401,0.271300017834,1.17170000076,-0.219290271401,-0.757328987122,0.821412920952,0.722709059715,1.71177089214,0.735650002956,0.171910658479,-0.182207524776,-0.582549989223,0.848775684834,1.43102741241,-0.582000017166,0.00519999861717,1.11479580402,0.120235852897,0.517449975014,0.893999993801,-0.698199987411,0.722599983215,0.569249987602,1.00195002556,0.144400000572,0.0300999991596,0.765196859837,2.35484075546,-0.206950008869,-0.25879997015,1.266299963,0.658649981022,1.32729995251,-0.365800023079,0.0656999945641,0.907350003719,-0.125600010157,0.848349988461,2.31180000305,-0.371699988842,0.37531465292,-0.469432830811,-0.0474999845028,-0.593849956989,-0.315400004387,0.0940999984741,0.878208100796,-0.137991890311,-1.26064991951,-0.374049991369,-0.539800047874
466,-0.551808416843,-0.119111344218,3.31213140488,-0.896384954453,-0.987800002098,0.284550011158,-1.11070001125,-0.0478999912739,1.27329993248,-0.00205000117421,0.526300013065,-0.752179205418,-1.77288937569,0.966489553452,1.25563669205,0.909230291843,-0.179299995303,-0.355355590582,0.0576964020729,-0.299149990082,-0.22914031148,-0.290033489466,-0.682649970055,0.573799967766,-0.030426569283,0.203976005316,1.75215005875,2.19749999046,-1.2935500145,1.43229997158,0.373800009489,0.249500006437,0.84274995327,0.49200001359,-0.360293149948,0.0442999564111,-0.0490500107408,0.444150000811,1.57210111618,0.2975499928,0.866950035095,-0.292699992657,-0.911850035191,0.797599971294,1.50645005703,0.278050005436,2.33500003815,-0.979599952698,0.045724093914,0.546137094498,0.123750001192,2.73914980888,0.204500004649,-1.39365005493,-0.306603908539,-0.0926123857498,-2.58695006371,-0.380600005388,-0.343599975109
6009,0.600391983986,-1.18646121025,1.5770457983,-2.96861219406,-0.789600014687,-0.832400023937,-0.866500020027,1.20605003834,-3.83564972878,-0.0902500003576,0.642049968243,0.639041423798,-0.162345662713,-0.232403248549,0.894239068031,0.380430698395,0.551050007343,0.116218596697,1.25234544277,0.415499985218,0.898751556873,-0.41338917613,-0.290650010109,-0.613249957561,0.718117058277,-1.60355782509,2.21994996071,1.43550002575,-0.625,3.08610010147,-0.0878999978304,-0.466100007296,1.29640007019,0.791999995708,1.13281655312,0.276681184769,0.089449994266,-0.0814499855042,1.16710805893,0.298749983311,1.10300004482,1.1332000494,0.577199995518,1.95179998875,1.54224991798,1.17499995232,2.51550006866,0.014250010252,0.153697311878,0.0488864779472,-0.101700007915,2.62800002098,0.468450009823,-2.39989995956,-0.269034445286,-1.88083362579,0.0502000451088,0.148900032043,-0.203049987555
2309,3.45194864273,0.392041504383,3.1309094429,3.2483124733,1.23854994774,2.42495012283,0.903450012207,-0.22494995594,2.12925004959,1.39549994469,0.55269998312,0.676174223423,1.51648151875,0.810649633408,2.42447566986,1.85668563843,0.750949978828,2.51222515106,2.78829979897,1.81994998455,0.333247721195,0.487470209599,1.63514995575,0.172200009227,1.84501862526,2.00431871414,1.87054991722,1.92379999161,1.16210007668,2.82839989662,0.734799981117,2.70309996605,2.20420002937,-0.0681999996305,0.542789578438,1.52610468864,3.0544500351,1.14904999733,1.56449174881,1.47374999523,0.338750004768,3.13614988327,0.271250009537,1.43355000019,1.88809990883,-0.328299999237,4.19430017471,0.922199964523,0.529116928577,0.253147184849,0.719799995422,2.92545008659,-0.536399960518,1.86355006695,2.29078388214,1.4108954668,2.01169991493,1.91665005684,2.09389996529
387,-0.634491682053,-0.919574677944,-0.351214170456,-0.859881162643,-1.48199999332,-1.27695000172,-0.548749983311,0.509149968624,0.964399933815,-0.500500023365,0.296200037003,-0.328685224056,-0.686536252499,0.350954800844,-0.126136690378,0.956741690636,1.18789994717,-0.921046614647,-0.250528931618,-0.203900009394,-0.0663426294923,-1.19492077827,-0.647599995136,0.271799981594,-0.417728066444,-0.310569941998,-0.261099994183,0.585850059986,-0.0580000132322,0.362699985504,-0.666200041771,-1.19400000572,0.700950026512,-0.553499996662,-0.396205127239,-0.476040691137,-0.102250009775,-0.466000020504,-1.89636027813,1.11179995537,1.3124499321,0.875399947166,0.193850010633,0.387099981308,-4.22494983673,-0.0996499955654,5.03340005875,-0.0246500074863,0.189967021346,-1.61608159542,-0.864199995995,2.56614995003,-0.280400007963,0.385250002146,-0.122883312404,-0.599404156208,-1.94609999657,-0.267700016499,-0.150499999523
3553,-0.0129022188485,0.56887370348,-0.0771381855011,0.311446428299,0.729850053787,-0.000199999660254,0.948750019073,2.10665011406,0.57080000639,1.42720007896,-0.0334499962628,0.824999272823,1.24950921535,0.0032462477684,0.577097475529,0.160815775394,-0.295749992132,0.97100353241,-0.609571814537,-0.0852000117302,-0.508268117905,1.2777889967,0.645500004292,0.436950027943,0.39040595293,-0.572328925133,1.68930006027,1.45860004425,1.25880002975,1.44239997864,-0.739699959755,0.970099925995,2.20720005035,-0.110500000417,-0.586427390575,-1.51283037663,-0.127499997616,1.85199999809,2.06733417511,-0.131450012326,0.447949975729,-0.214649990201,0.147850006819,-0.148050040007,2.53259992599,-1.14715003967,3.15389990807,0.865199923515,-0.698701441288,0.725976109505,0.403599977493,2.8439002037,-0.313749998808,0.393749982119,0.0564057528973,0.799162507057,0.853049993515,0.879199981689,0.547200024128
427,0.668962061405,0.885771811008,0.480471670628,0.36708894372,-0.269800007343,0.763650000095,-0.52840000391,0.645599961281,0.955049991608,0.309249997139,0.355150014162,-0.113500446081,-0.326695621014,-0.8181027174,1.08117580414,0.382164686918,0.341499984264,-0.410596072674,-0.131651818752,0.247999995947,0.669512808323,1.06699573994,0.72705000639,0.324850022793,1.33327913284,1.24122834206,0.506899952888,2.65000009537,-1.02734994888,0.942749977112,-0.689750015736,0.639099955559,1.77814996243,0.729099988937,1.52304077148,1.88952219486,0.00499999523163,0.596899986267,0.813911139965,1.24465000629,0.545849978924,0.358699977398,1.03559994698,0.889999985695,0.469100028276,0.039249997586,7.97989988327,-0.198399990797,-0.0555665493011,0.787429571152,-0.606850028038,2.20670008659,0.26115000248,-1.18830001354,1.11103212833,1.42316687107,0.238199993968,0.177349999547,-0.501600027084
5898,-0.616095542908,0.47657752037,-0.29696187377,-0.796672821045,-0.646749973297,-0.126800000668,0.40909999609,1.546200037,1.52275002003,0.311549991369,-0.0638000071049,1.27741289139,0.250204622746,0.196681946516,0.236127287149,-0.840266942978,-0.491300016642,-0.227845951915,-0.129517734051,-0.261749982834,-0.164963036776,-0.60843026638,1.52689993382,-0.921100020409,-1.02289009094,-1.11456239223,1.96944999695,0.946200013161,-0.564749956131,1.22449994087,0.545599997044,-0.233849987388,0.0785000026226,0.0619000010192,-0.377757698298,-1.25268816948,-0.594200015068,1.5748000145,-1.99187910557,0.530300021172,0.0277500003576,-0.594300031662,0.458999991417,-1.70289993286,1.51450002193,-0.29960000515,1.85130000114,0.186550021172,-0.604101359844,1.3154194355,0.350349992514,3.19424986839,1.22525000572,-1.24865007401,-0.387427300215,0.568088531494,-3.13954997063,-0.0279500037432,0.860100030899
23365,-0.155570998788,2.14066505432,-0.764036417007,-0.48036801815,-1.01740002632,-0.353549987078,0.251949995756,0.327849984169,1.41229999065,0.408199995756,-0.909700036049,-0.0736140906811,-0.0953849926591,-0.206964552402,-0.210777342319,0.0734099820256,-0.166649997234,0.20787113905,-0.0363912880421,-0.150549992919,0.704873204231,0.534428238869,-0.603000044823,0.298449993134,0.77286106348,1.08426916599,0.308699995279,1.38354992867,0.786849975586,1.79235005379,0.402999997139,0.348600000143,-0.652950048447,0.205200001597,0.0685495138168,2.00084853172,-0.230149999261,0.586899995804,1.56217730045,2.13594985008,0.672800004482,-1.56664991379,0.25744998455,-1.09444999695,1.21029996872,0.173049986362,3.89039993286,-0.15285000205,1.79771852493,0.766513347626,-0.877850055695,2.06364989281,-0.0534499958158,2.32034993172,0.130893260241,-0.448948293924,2.11739993095,2.04350018501,0.172100007534
6657,0.158638954163,-0.455934107304,-0.724893927574,3.14817333221,0.0472500026226,0.30965000391,1.25174999237,0.795249998569,1.34354996681,0.726850032806,0.616649985313,1.30238127708,0.401151001453,-0.184772267938,-0.155289202929,-0.650295853615,-0.457300007343,-0.119371011853,-1.21000111103,-0.465550005436,-0.0417559742928,-0.113981805742,0.369150012732,0.715849995613,0.576802611351,-1.0236877203,-2.20329999924,1.61835002899,0.55529999733,-0.127949997783,-0.288899987936,0.52110004425,0.906650006771,-0.01070000045,0.928083658218,0.155582129955,-0.443599998951,1.17474997044,2.27476978302,-0.429449975491,0.424850016832,0.0922499969602,-0.434100031853,0.652249991894,0.907799959183,-0.97855001688,-4.14370012283,0.56920003891,-0.676631450653,2.53592038155,-0.274399995804,3.83715009689,0.00110000371933,-0.560350000858,-0.122660413384,0.0367756411433,1.52219998837,0.176949992776,0.758450031281
