rid,DOS026_VCAP_6H:BRD-K90546933-001-01-8:5.08,DOS048_A375_24H:BRD-K90546933-001-01-8:5.08,DOS048_A549_24H:BRD-K90546933-001-01-8:5.08
8851,-0.254850000143,1.24900007248,1.32235002518
2534,0.34375,0.0385499894619,0.186850011349
4893,0.374700009823,0.218600004911,0.6957000494
665,-0.755349993706,-0.799450039864,-0.631150007248
4313,0.686149954796,1.48574995995,-0.0575499981642
1022,0.068400003016,-1.23565006256,1.20029997826
5880,0.766900062561,0.794799983501,-0.912299990654
3162,-0.537249982357,-0.956900000572,0.217899978161
1282,0.453150004148,1.18554997444,-0.162349998951
3383,1.47694993019,1.09609997272,1.43020009995
727,-0.44604998827,3.0476000309,0.864499986172
4792,-0.333249986172,0.279599964619,0.203349977732
4794,-0.159000009298,-0.161400020123,-0.545849978924
902,0.729849994183,1.23164999485,-1.07309997082
8091,-0.31764999032,-0.976449966431,-0.944000005722
3486,-1.58440005779,-1.00314998627,-0.950100004673
10818,-0.645049989223,0.109449997544,-1.02314996719
3454,0.573449969292,0.387950003147,0.175999999046
4282,-0.647199988365,-1.42974996567,-0.0023499999661
1605,-0.981500029564,0.522150039673,0.177299976349
10644,0.0918499976397,0.822399973869,-0.532649993896
2065,0.845499992371,0.134249985218,-1.78679990768
8321,0.836849987507,-0.967999994755,-0.617250025272
8503,-0.519349992275,-0.395349979401,-0.201800018549
7027,-1.22105002403,0.547550022602,1.8531999588
6850,0.755199968815,1.09264993668,-0.401250004768
1978,-1.38004994392,-0.984699964523,-0.484400004148
896,0.79825001955,-5.57210016251,2.32770013809
5777,-1.16879999638,1.39324998856,-0.321550011635
1846,-0.615999996662,-1.08714997768,-0.695549964905
5925,-0.0277499854565,0.419799983501,-0.274949997663
142,-1.02744996548,0.406300038099,-1.57914996147
1021,0.513249993324,-0.891600012779,-1.25989997387
5699,0.629400014877,0.0192999988794,0.358349978924
8061,0.0892500057817,0.661650002003,-1.00880002975
1870,1.26240003109,1.04539990425,-0.703150033951
1398,0.0515000075102,-1.28920006752,-0.641000032425
3312,-0.271650016308,-4.01690006256,0.71850001812
891,-1.12349998951,-0.108550071716,-0.582850039005
4775,0.896950006485,1.31824994087,0.666450023651
5111,0.0756499990821,-1.0528999567,0.00135000003502
5696,-0.882149994373,-0.302850008011,0.0301000028849
5588,-0.178550004959,0.454350054264,1.90429997444
6839,-0.502550005913,-1.9603998661,0.520600020885
329,0.298299998045,0.261800050735,1.80045008659
5058,0.495200008154,-0.0469000004232,2.71759986877
998,-0.153149992228,0.941300034523,0.436300039291
9134,0.102849990129,-1.98680007458,0.0797500014305
6616,1.81509995461,1.75600004196,2.18125009537
5223,-1.16630005836,-1.81509995461,-2.03294992447
4690,0.704949975014,-0.670949995518,0.609549999237
958,0.936450004578,1.1739000082,-1.58029997349
1616,1.03450000286,-0.631299972534,1.34720003605
991,-4.75405025482,-4.44849967957,-5.0
6347,1.70300006866,1.6493999958,2.38234996796
6714,-0.719399988651,-0.505249977112,5.64109992981
652,2.39374995232,3.65175008774,1.46549999714
4331,-1.05235004425,-0.658450007439,-0.503000020981
7099,-0.15775001049,-0.965450048447,2.28219985962
10320,0.311550021172,-0.794350028038,-1.22245001793
2042,-0.614499986172,-0.888999998569,-0.423849999905
843,0.900150001049,0.640949964523,0.354250013828
840,-0.636200010777,0.827849984169,-0.447650015354
7048,1.83299994469,0.407700002193,0.392850011587
4851,-0.533399999142,0.266450017691,-0.447349995375
6464,1.6670999527,2.01150012016,-0.761500000954
23410,0.24920001626,0.600300014019,-0.126149997115
54205,0.11400000751,-0.508800029755,0.465399980545
2770,0.537400007248,0.583549976349,-0.712300002575
80204,-0.430350005627,-0.154249995947,-0.0436500012875
4208,0.102950006723,-0.105500012636,4.6314997673
1845,0.175400003791,3.18200016022,0.261099994183
23368,-0.394649982452,-1.18685007095,-0.967949986458
5583,1.09370005131,1.64610004425,1.14015007019
8900,0.00554999709129,2.48554992676,1.54309999943
581,-0.850000023842,0.174400016665,-1.23990011215
6193,-0.966000020504,0.232600003481,-1.80015003681
6622,-0.356200009584,1.60035002232,3.01874995232
11261,0.370050013065,0.59710007906,0.643949985504
6696,1.24620008469,2.14779996872,0.404100000858
8312,0.230849996209,0.280650019646,-0.151499986649
835,-1.66449999809,0.178849995136,1.08085000515
8324,1.1169000864,-0.30529999733,1.86744999886
1848,-0.355949997902,-0.804949998856,-0.954949975014
154,0.367999970913,-1.23664999008,0.229399994016
4312,1.24239993095,-3.14345002174,-2.6086499691
994,-1.30889999866,-1.33194994926,-0.0581499934196
2048,-0.728500068188,0.379000067711,-0.468800008297
1111,1.12884998322,-0.967199981213,-1.41505002975
5154,-0.777750015259,-2.8056499958,5.41534996033
2920,-1.63705003262,0.103450000286,-0.0943000018597
3122,1.98084998131,-1.50689995289,0.934000074863
2769,1.56704998016,-2.07730007172,0.228450000286
5900,-0.483500003815,-0.473399996758,0.089400023222
6304,-0.0134499967098,-0.457500010729,1.1086499691
5211,-2.33550000191,4.38980007172,-1.07560002804
2886,0.361750006676,2.08254981041,1.97234988213
9261,0.417100012302,-0.28979998827,-0.741999983788
8569,0.22159999609,2.13784980774,-1.43445003033
3303,0.0816000029445,0.0961000025272,0.755950033665
5331,-0.750199973583,0.910799980164,-0.498549997807
5347,-2.01179981232,0.585950016975,0.388300001621
4638,-0.491899996996,0.339150011539,-0.186250001192
2264,-0.686200022697,-0.0887500047684,-0.664449989796
1029,-1.71955001354,2.73505020142,0.766949951649
1027,-0.748449981213,-1.52964997292,1.49609994888
2597,-0.000999999931082,-4.78610038757,-5.0
55847,0.0843500047922,0.856350004673,-0.922800064087
25803,-1.13699996471,0.996850013733,0.212999999523
3480,-0.49279999733,-1.13100004196,-0.0569500029087
2946,0.292199999094,1.29205000401,-0.926249980927
9517,-1.36714994907,2.41404986382,0.298749983311
25987,-0.705500006676,-0.308649986982,-0.453100025654
23670,0.891550004482,-0.648249983788,0.92870002985
11182,0.165650010109,0.434900015593,0.106700003147
2146,-0.948549985886,0.797900021076,1.70519995689
3385,-1.77235007286,-0.777300000191,-1.80725002289
5261,1.95095002651,0.490249991417,-0.730700016022
10765,0.556699991226,2.13100004196,0.568899989128
25839,-0.204799994826,-0.713600039482,0.0608000010252
4172,-0.653200030327,0.524950027466,0.963249921799
23161,1.40444993973,2.74140000343,-0.208349972963
10298,0.111649997532,0.237250000238,-0.179949998856
1802,-1.4905500412,0.976800024509,1.25185000896
58533,-1.48580002785,-0.676849961281,-1.1004999876
147179,-0.0373000204563,1.55750012398,1.1684499979
29937,-2.50444984436,-1.6711499691,-1.03744995594
6184,-1.44210004807,-0.150200009346,0.182799994946
9854,0.110100001097,1.10490000248,0.191349998116
2553,-0.56400001049,-1.60915005207,0.162349998951
5440,0.691449999809,-0.000199999660254,-1.21675002575
54623,-1.78859996796,-0.200450003147,-1.00970005989
9533,0.53434997797,0.816449999809,0.0727999806404
8607,-0.674300014973,0.322250008583,0.927999973297
207,-0.211100012064,0.0924500003457,1.02104997635
26054,0.369599997997,2.51340007782,0.777250051498
10682,-1.41094994545,-2.07245016098,1.56195008755
8573,-0.322400003672,0.195500016212,2.86474990845
23378,-0.557099997997,0.82640004158,-1.28960001469
8553,-1.87269997597,0.339499980211,0.294850021601
622,-1.74084997177,-1.25555002689,-0.230800002813
9467,1.52594995499,0.729449987411,0.275250017643
5525,0.172599986196,0.823849976063,-0.179600059986
256364,-0.383700013161,1.00740003586,-0.99169999361
332,0.432250022888,-2.99134993553,0.724150002003
2058,0.19984999299,-1.49484992027,2.1031498909
7849,0.628749966621,1.94489991665,-0.537050008774
23244,0.134199991822,-0.0993999838829,1.28845000267
7494,-0.183249995112,-1.39984989166,0.73685002327
4836,-0.55134999752,-1.99010002613,1.30949997902
23647,-0.307200014591,-0.70425003767,1.48749995232
10617,-0.858000040054,-0.663349986076,-0.44494998455
2184,0.827150046825,-0.944350004196,-1.49244999886
5355,0.52999997139,-0.142749994993,1.16180002689
6659,-1.62755000591,-0.0938999950886,-0.523550033569
7016,0.751850008965,0.000399999320507,0.352100014687
90861,-1.14429998398,-0.522749960423,1.77349996567
10670,0.850649952888,0.68079996109,0.76289999485
79071,-0.511999964714,-0.0647000074387,0.252950012684
64746,0.441199988127,0.144499987364,-0.239549994469
5366,1.01094996929,0.158799991012,0.786599993706
11344,-1.05324995518,0.0221499949694,-0.542050004005
10013,0.372200012207,-1.60720002651,0.360899984837
5829,1.23714995384,0.0352999866009,1.37644994259
5257,0.133399993181,0.922599971294,0.111250013113
22794,-0.604099988937,1.40995001793,1.84399998188
9761,0.548350036144,-0.0516500025988,-1.0721000433
23326,0.848950028419,-1.43569993973,-1.88660001755
10972,-0.641849994659,-0.552100002766,0.150650024414
10523,-0.904350042343,0.0201500058174,0.336199998856
79090,4.27885007858,1.92925000191,-0.718899965286
27032,0.327250003815,0.696700036526,-0.0936500132084
9097,1.38090002537,0.882550060749,-0.110850006342
10513,0.899600028992,0.779299974442,0.000450015068054
1891,-0.0493499934673,0.115899980068,-1.48179996014
3066,-0.990150034428,-0.32175001502,1.65610003471
9801,-0.647400021553,-2.23449993134,-0.147100001574
1459,1.09535002708,0.804600000381,0.121300004423
9703,-0.560750007629,-0.554899990559,5.02615022659
10606,0.284299999475,0.00170000037178,0.0855000019073
1017,-1.99054992199,-0.4361500144,0.907199978828
9813,-0.648050010204,0.574499964714,-0.419249981642
7485,-0.128750026226,0.23480001092,0.164849996567
2109,-0.0895500034094,0.428100049496,0.291949987411
23271,1.43569993973,0.202500000596,-0.0868500173092
9915,0.452799975872,1.88260006905,-0.265150010586
9552,0.231149986386,0.116899996996,-0.397199988365
93487,-0.421549975872,0.139850005507,-0.303800016642
2956,0.0197000056505,0.0336499810219,0.195950001478
11065,-1.35080003738,1.10829997063,-0.277599990368
9653,1.28225004673,1.33335006237,3.32620000839
200081,-2.08255004883,-2.76294994354,-0.950549960136
3337,0.856050014496,-1.25609993935,-0.512299954891
11073,-0.652649998665,0.858600020409,0.855450034142
23,1.26974999905,0.309049993753,-0.152300000191
5641,0.309749990702,1.5896999836,0.0513499975204
8720,1.20070004463,-0.466899991035,-3.41314983368
10782,-0.641749978065,0.139200031757,1.23119997978
25932,-2.02655005455,4.60970020294,2.54909992218
3028,-0.225149989128,-0.543850004673,-0.12175001204
6804,-0.346899986267,0.34659999609,0.0
890,-1.86399996281,-0.298400014639,0.471199989319
6390,-0.267949998379,-4.59570026398,0.395949989557
4303,0.0878000035882,-0.36360001564,-1.05624997616
10953,-1.14769995213,-3.65560007095,1.47539997101
22889,0.900049984455,0.191300004721,0.538349986076
3098,-0.5299000144,-0.554899930954,0.739400029182
11044,-0.770449995995,0.866199970245,0.226799994707
8985,-1.90604996681,-1.59779989719,-1.59240007401
66008,-0.540650010109,-0.276549965143,0.0562000013888
9217,0.180700004101,-1.17175006866,1.47200000286
701,0.976800024509,1.47514998913,0.457750022411
6182,0.0,-0.695649981499,-0.00034999998752
4860,-2.6904001236,-2.76259994507,-1.28824996948
7398,0.332749992609,-0.943599939346,-0.623250007629
6117,0.307249963284,-2.64499998093,0.485100001097
23588,-2.13514995575,-0.123700000346,-1.32419991493
949,-0.93054997921,0.994150042534,-1.15569996834
7168,-0.183550000191,-1.08999991417,-0.453549981117
9375,0.756850004196,0.589450001717,0.572149991989
4927,0.111599981785,-5.9046497345,0.664049983025
2523,0.988499999046,-1.28079998493,-0.516700029373
58497,-1.19349992275,0.723749995232,-0.310000002384
6856,1.02084994316,-0.186799988151,1.10405004025
26036,-0.409399986267,-0.609700024128,3.66655015945
10206,1.53150010109,-0.639699995518,-0.153000026941
25793,-1.39199995995,-1.47040009499,1.01839995384
55556,-1.27219998837,0.0243999958038,-0.922399997711
3978,-1.58119988441,0.0984999984503,0.130249992013
10681,1.20420002937,-0.422100007534,-0.291649997234
3638,0.177399992943,-0.304800003767,-0.0653000026941
8349,0.445950001478,0.734949946404,-0.576799988747
6275,0.807099997997,0.399449944496,0.997249960899
3895,1.37894999981,-0.53385001421,-0.0648999810219
392,-0.621549963951,0.695349991322,-0.0164999961853
9170,-1.27415001392,0.629949986935,0.391950011253
80347,-0.7757999897,-1.39084994793,0.442350029945
23300,1.0367000103,-2.64510011673,-1.3221000433
836,1.62345004082,1.19474995136,-1.14199995995
11188,0.672999978065,-1.42605006695,0.336449980736
10898,-0.75100004673,0.18734999001,-0.233649969101
9276,-0.857550024986,-0.0556499958038,-0.783549964428
1647,-0.673049986362,0.202499985695,-0.668900072575
10285,-0.668500006199,0.0145000014454,0.686399996281
23386,-0.389949977398,-0.0627500116825,0.892250001431
3156,-1.09424996376,-0.0487499982119,0.808800041676
10237,-2.21040010452,-0.0517499893904,1.23565006256
7077,0.0216500014067,0.463249981403,0.118000000715
11157,-0.207150012255,-2.80100011826,-0.788550019264
22908,1.01050007343,-1.07940006256,0.888550043106
10915,-0.272599995136,-1.83800005913,1.23080003262
9897,0.0358499884605,0.652799963951,-0.372649997473
1759,0.576750040054,-0.395949989557,0.267549991608
54541,-0.136449992657,-2.17484998703,0.397450000048
211,0.322600007057,0.893050014973,0.12555000186
5048,1.69729995728,1.58229994774,0.717449963093
84722,1.07870006561,2.25110006332,-0.881549954414
29890,3.0857000351,-0.149800002575,-2.13019990921
9868,0.664099991322,-1.71889996529,0.492449998856
873,-0.465449988842,0.130249977112,-0.583599984646
5580,1.18550002575,-3.19884991646,0.158349990845
3725,0.597699999809,0.966600000858,-0.452549993992
23585,0.411499977112,-0.585049986839,0.137549996376
51097,0.465049982071,-0.677600026131,0.56694996357
1831,0.730049967766,-0.169449999928,1.08739995956
7020,-0.147349998355,1.50620007515,-0.508000016212
55893,0.890550017357,0.427399992943,-2.70695018768
6944,0.105250015855,1.70579993725,0.411499977112
22883,-0.240049988031,1.51800000668,-0.353600025177
5601,0.109700024128,0.663900017738,-0.197450011969
10775,-0.108050003648,1.76094996929,0.715100049973
4780,0.638999998569,1.26145005226,0.422099947929
10904,0.203649997711,-1.49140000343,-1.50154995918
9917,0.78125,0.657400012016,0.900049984455
1399,1.24160003662,0.686900019646,0.0422499999404
24149,2.02740001678,-0.90524995327,-0.309900015593
2222,-3.0813999176,-1.71325004101,-0.778349995613
10131,-0.836749970913,-0.0719999670982,-0.611150026321
2958,-0.591400027275,0.947100043297,-1.77614986897
9650,1.44809997082,1.65599989891,-0.233600005507
7319,0.0231000110507,0.830449998379,0.533300042152
4817,0.706699967384,1.63929998875,-0.340799987316
9143,-1.4917999506,0.392699986696,-0.210749998689
10494,0.703700006008,-0.547450006008,0.631899952888
55324,0.3179500103,-0.653200030327,-0.298899948597
23149,0.350899994373,1.82999992371,-1.2172999382
9943,1.43445003033,0.0914500057697,0.22460000217
6599,-1.3288500309,-3.68004989624,1.08179998398
51031,-1.84710001945,1.66995000839,1.11039996147
3566,0.00749999284744,0.0401999950409,-0.932249963284
3815,-0.0784999877214,0.351649999619,1.45465004444
8624,-0.620149970055,-2.17344999313,-0.950899958611
27346,-5.63710021973,-1.71609997749,-1.01160001755
10489,0.746450006962,0.473399996758,-0.564100027084
26128,-0.555649995804,-0.509649991989,-0.715749979019
79921,0.808200001717,-0.651549994946,-1.92729997635
55746,-0.127000004053,-0.441599994898,-0.715299963951
23636,-0.148300006986,-1.11835002899,-0.278699994087
10892,0.236800000072,1.16785001755,1.30914998055
10652,-0.763700008392,0.524600028992,0.223099991679
11004,0.381099998951,-2.82209992409,-0.00109998881817
23530,1.06314992905,0.900949954987,0.295100033283
8826,1.9822999239,1.58389997482,2.88374996185
3308,1.24064993858,1.35989999771,-0.137300014496
7153,0.537000000477,-1.19210004807,-2.81990003586
11041,-1.70569992065,-0.773150026798,-2.51109981537
6342,-1.23589992523,-0.423500001431,1.57889997959
5883,-1.36785006523,0.636950016022,0.428850024939
10589,-0.406949996948,0.168650001287,-0.3382999897
5110,-0.416649997234,-1.03880000114,0.258749991655
4609,0.2554500103,-0.576549947262,-1.30149996281
5423,-0.474249988794,0.843899965286,-1.38979995251
1070,0.180350005627,-1.05555009842,-1.11874997616
10051,-0.834800004959,-1.01859998703,0.531700015068
6603,1.75179994106,-0.148050010204,-0.353200018406
9019,0.496299982071,-1.01030004025,-1.19904994965
10969,-0.496349990368,-2.00985002518,-2.25395011902
9797,0.185149997473,-1.53460001945,0.0750999897718
4043,-0.522900044918,-0.317350000143,-0.0723499953747
9519,-0.140750005841,-0.179400011897,0.51550000906
8480,-0.0674499869347,-0.74564999342,0.0291500091553
983,-1.33165001869,-0.375999987125,0.360199987888
10559,-0.301200002432,0.348549962044,0.613449990749
8508,-0.30419999361,-1.33519995213,0.648249983788
9275,0.220349997282,-1.22764992714,0.0447000265121
8914,0.859600007534,1.4294000864,1.3125
54505,0.0554000139236,-0.122499994934,1.597900033
6919,-0.150450006127,0.308449983597,-0.813149988651
2274,0.581749975681,0.449150025845,-0.0523000061512
2288,0.00130000000354,0.00034999998752,-0.00065000000177
7994,-0.254999995232,-0.0326499938965,0.392050027847
4216,-0.0586999952793,-0.138250023127,2.00604987144
7538,0.851050019264,-0.260599970818,-2.55025005341
3628,0.894799947739,-0.231549993157,1.36325001717
2037,3.40579986572,-1.01244997978,0.49849998951
2771,-1.63034999371,0.0776500105858,0.554899990559
7264,-0.637349963188,0.55805003643,-1.08270001411
1786,0.922699987888,0.143549993634,0.480950027704
5873,1.04600000381,1.25584995747,-0.356799989939
780,0.617900013924,1.02740001678,0.321050018072
9926,0.403450012207,-1.27845001221,0.977800011635
8446,0.25435000658,1.97740006447,1.07535004616
7159,0.0222499966621,2.54610013962,0.852999985218
1026,0.634700000286,-2.85329985619,-0.151900008321
7082,1.11504995823,2.33330011368,0.0498500019312
10058,0.708299994469,0.397900015116,0.294700026512
10797,-0.256999999285,-3.68709993362,-0.915799975395
11230,-0.876099944115,-2.05079984665,-1.06664991379
30836,0.539299964905,1.8259499073,0.117199987173
27336,0.631049990654,1.18169999123,0.753650009632
9918,0.88814997673,-0.0739499926567,0.864749968052
79073,-0.663800001144,-1.61884999275,1.99220001698
9688,-1.4170999527,-1.53769993782,0.858250021935
23659,-0.338949978352,-1.70504999161,-0.937949955463
8396,-0.262499988079,1.03125,2.87409996986
23077,1.2539498806,-1.07354998589,0.455049991608
10857,-1.59909999371,-1.59109997749,0.449149996042
16,0.798949956894,-0.674199998379,-0.482700020075
2817,1.97590005398,2.61354994774,1.11245000362
60528,1.0734500885,-0.111149996519,-1.66785013676
5359,1.88214993477,1.13950002193,1.52804994583
1514,-2.26660013199,-3.21720004082,1.04675006866
1509,-0.432950019836,1.43639993668,-0.595549941063
9181,-0.848350048065,-1.98940002918,-0.665349960327
3611,-1.39579999447,-0.457800000906,1.19650006294
4783,1.26880002022,0.781550049782,1.44410002232
10123,-0.305649995804,1.75455009937,0.418349981308
8895,-0.302900016308,1.12664997578,-0.958400011063
9805,0.212449982762,1.26645004749,-0.625149965286
4125,-0.144850000739,-1.51165008545,-0.203600019217
1635,-0.377200007439,2.2797999382,-0.450800001621
4154,1.08095002174,-0.328049987555,-0.484149992466
26292,-1.85259997845,2.08494997025,-0.676450014114
5770,0.400999963284,1.03170001507,-0.66479998827
25874,-1.21405005455,-0.580349981785,-0.0531000010669
11319,1.29235005379,-0.551750004292,3.59559988976
1153,-0.764800012112,-3.31820011139,-0.524200022221
11098,-2.13205003738,-1.22759997845,1.47350001335
8974,0.785799980164,1.96074986458,0.048249989748
533,0.114250004292,-2.32640004158,-1.09494996071
823,1.07005000114,0.910650014877,0.157299995422
6812,-0.177599996328,-1.26254999638,-0.748250007629
3693,-0.246500015259,-1.63469994068,-0.991500020027
4891,-0.244000017643,2.03024983406,0.443149983883
10954,-2.47779989243,-0.54365003109,0.205449998379
5909,-2.15380001068,1.66570007801,-1.50604999065
9221,-0.862500011921,-0.942350029945,1.65965008736
847,-0.675400018692,0.794600009918,-0.510699987411
11072,-0.524199962616,-0.902149915695,1.27570009232
10221,1.4253000021,0.907400012016,-0.873199999332
7158,-0.174099981785,1.43009996414,0.754249989986
8678,-0.0884000062943,0.510650038719,0.0167500078678
11014,-0.310899972916,0.473749995232,-0.64620000124
1994,-0.372550010681,1.54809999466,0.00795000046492
3482,0.000849962234497,0.886200010777,0.796400010586
25976,-0.891899943352,1.03044998646,0.173150002956
10491,-0.0749499946833,-0.208799988031,0.314100027084
51053,1.30735003948,1.32605004311,-1.42650008202
9267,0.235199987888,2.48760008812,-0.411599993706
5547,0.0138999819756,2.12240004539,2.70009994507
6597,0.403699994087,-0.475999981165,-0.400200009346
5836,0.910749971867,-1.33825004101,0.724250018597
6118,0.36084997654,-0.410450011492,-0.158250004053
2961,0.810200035572,-0.0796999931335,-0.800750017166
310,0.340250015259,-0.431999981403,-0.799549996853
7296,0.88949996233,-0.826700031757,0.0
1429,0.48449999094,-0.654549956322,-0.38220000267
2548,-0.265049993992,-0.552749991417,-1.13209998608
6499,-1.14219999313,-0.0965999960899,0.0387499928474
642,0.243949994445,-1.41859996319,0.823349952698
23076,-0.594449996948,-0.120300002396,0.168650001287
10099,-1.61595010757,-3.03315019608,0.187049999833
9817,-0.646049976349,-0.615499973297,-1.14620006084
9126,1.46504998207,0.982149958611,0.0786000043154
3930,-1.2390999794,-0.424699991941,-0.486450016499
10450,0.271699994802,-1.22654998302,-1.61559998989
54386,-0.983349978924,-3.10929989815,-0.735450029373
664,0.432599961758,-2.11070013046,0.792699992657
596,0.513549983501,0.496800005436,-0.454699993134
10180,-0.405149996281,-0.594050049782,-0.58259999752
1445,0.488700002432,-0.322499990463,-1.84854996204
230,-1.37035000324,-1.96975004673,0.245700001717
9246,0.796949982643,1.61749994755,-0.0954000204802
5092,0.179550006986,-2.3749499321,0.000300000014249
23463,-0.624400019646,0.479200005531,0.529649972916
10007,-2.12435007095,-1.31714999676,-0.997550010681
4925,-0.580449998379,-1.48119997978,-1.48054993153
6251,1.4265999794,0.655900001526,0.278599977493
5782,-0.847350001335,-0.467750012875,0.527099967003
5106,0.841799974442,1.36864995956,-0.165500000119
2673,0.627550005913,0.344650030136,1.58885002136
644,1.04084992409,-0.211849987507,-0.825450003147
6284,1.22395002842,-1.28574991226,-1.70050001144
4605,-0.812299966812,1.92965006828,1.18945002556
6810,0.332549989223,-0.760100007057,0.353150010109
54499,0.0627000033855,1.11154997349,1.57959997654
11007,-1.50689995289,0.352250039577,0.367049992085
1643,-0.318800002337,-0.660250008106,0.843899965286
25805,-0.986800014973,-0.2350499928,-0.259950011969
3033,-1.57074999809,-0.549049973488,-1.01380002499
2745,0.96639996767,2.0258500576,1.41254997253
9961,0.49635002017,-1.88119995594,-0.588349997997
3925,-2.17860007286,1.12305009365,1.83949995041
2582,0.981199979782,0.041749984026,0.482850015163
5792,1.18515002728,0.358250021935,-0.896250009537
5236,-0.598349988461,0.931849956512,1.89085006714
4016,-0.437150001526,0.750599980354,0.944699943066
4651,0.441199988127,1.54515004158,0.434949994087
3988,2.13250017166,0.604600012302,-0.307550013065
26227,-3.15070009232,-0.381649971008,-0.666450023651
7982,-1.4986000061,0.44785001874,1.05655002594
3551,1.07934999466,1.39490008354,-0.0432999879122
5108,-0.868499994278,-1.152099967,-0.307549983263
