rid,CPC012_A375_6H:BRD-K15419449-001-01-7:10,CPC012_A549_6H:BRD-K15419449-001-01-7:10,CPC012_A549_24H:BRD-K15419449-001-01-7:10,CPC012_ASC_24H:BRD-K15419449-001-01-7:10,CPC012_HA1E_6H:BRD-K15419449-001-01-7:10,CPC012_HCC515_6H:BRD-K15419449-001-01-7:10,CPC012_HT29_6H:BRD-K15419449-001-01-7:10,CPC012_MCF7_6H:BRD-K15419449-001-01-7:10,CPC012_MCF7_24H:BRD-K15419449-001-01-7:10,CPC012_NEU_24H:BRD-K15419449-001-01-7:10,CPC012_NPC_24H:BRD-K15419449-001-01-7:10,CPC012_PC3_6H:BRD-K15419449-001-01-7:10,CPC012_PC3_24H:BRD-K15419449-001-01-7:10,CPC012_PHH_24H:BRD-K15419449-001-01-7:10,CPC012_SKB_24H:BRD-K15419449-001-01-7:10,CPC012_VCAP_6H:BRD-K15419449-001-01-7:10,CPC012_VCAP_24H:BRD-K15419449-001-01-7:10
5720,-0.693743228912,-2.14513993263,-0.387300014496,-0.193246439099,0.457406133413,-0.32239562273,0.13168951869,-0.521046161652,0.37638092041,0.511684000492,0.565130829811,-0.752732992172,-0.230875372887,0.0994064733386,-0.343144357204,-0.225380018353,0.0865098237991
466,-0.143449693918,-0.701641201973,-0.107299983501,-0.12685033679,-0.353880465031,-1.07829880714,0.546045601368,-0.340922981501,-0.525413513184,-0.646506011486,-0.152424588799,0.114332273602,-0.130574315786,0.524000048637,0.143743678927,-0.264199972153,-0.230076774955
6009,-1.04706442356,0.0475358143449,-0.501350045204,0.021908313036,0.174066990614,-0.773489892483,-0.318216562271,-0.873121142387,0.885363399982,-0.0135434269905,0.0262997373939,-0.228545069695,0.0949922949076,-1.39194023609,-1.20269536972,-0.547179996967,-0.444041013718
2309,-0.963465750217,-0.47817453742,-0.0537499934435,-0.641667962074,0.156704545021,0.381392002106,0.0130675584078,-0.614591062069,-0.487837910652,-0.668091475964,-0.71546626091,0.123573124409,-0.0577438659966,-0.268340647221,-0.194505855441,-0.508319973946,0.404132604599
387,-0.473985135555,-0.815668523312,-1.57459998131,-0.415078192949,-0.546149969101,-0.787327885628,-0.435859262943,-0.834811210632,-0.137705668807,-0.242682307959,-0.11166575551,-1.02854061127,0.0848444923759,-0.700694322586,-0.953695893288,-0.535740017891,0.17375177145
3553,0.562880039215,0.908400535583,0.435849994421,0.699876606464,1.87140536308,0.220839828253,1.24991607666,0.56431555748,1.02155208588,0.133332923055,0.271025925875,0.561920404434,1.61111164093,1.66387319565,0.812486350536,0.229000017047,1.14905321598
427,0.514738857746,-1.81378901005,0.127900004387,0.594959080219,-0.227780282497,-0.178685218096,1.31368434429,-0.869666099548,0.20743560791,2.4735519886,-1.59132659435,1.02428805828,-0.347186177969,0.444327712059,-0.37863484025,-0.226680010557,-0.00357015430927
5898,0.186347812414,-0.0347508341074,-1.12660002708,-0.576135873795,-0.301582932472,-1.17680931091,1.25194001198,-1.31381988525,-0.220536738634,0.493729799986,0.238802924752,0.707838654518,-0.525834798813,-0.384405970573,-0.357025176287,-0.939539909363,0.829088389874
23365,0.989420056343,1.12327432632,2.68910002708,-0.97408080101,-0.190034419298,-0.76593452692,0.894453048706,0.0606758370996,0.0882052332163,0.723804831505,0.724908769131,1.0221362114,0.228230208158,-1.01868116856,1.08859300613,-0.0194399990141,0.0671953484416
6657,0.305534332991,0.468626052141,0.125699996948,2.71567678452,0.523247897625,0.0699392408133,1.21582829952,0.428777247667,1.14307296276,-0.797491371632,0.283978283405,0.953296661377,-0.149201884866,1.60386800766,0.404840141535,-0.0898799970746,0.505728125572
5054,-0.0494590997696,-0.431201905012,-0.151400029659,-1.06036174297,-1.02301442623,1.37374067307,0.193722516298,0.267163306475,1.47336661816,0.594598352909,-0.981893420219,0.438712596893,0.882887721062,-1.00498735905,0.722336947918,-0.275020003319,0.121261298656
3108,-1.37364161015,-0.769434928894,-0.62784999609,-0.821721673012,0.132557094097,-1.76887845993,0.337452411652,-0.347635686398,0.0961410179734,0.331142812967,6.07673501968,-0.328921198845,-0.8149112463,5.30440044403,2.60426330566,-0.417140007019,0.124755769968
1950,0.286568075418,-0.0135154612362,0.669000029564,0.350332379341,0.0970344394445,1.0769816637,0.457812637091,0.863108098507,0.387996762991,-1.00015723705,-0.673210263252,0.363542824984,-0.242934986949,0.664919018745,0.566879332066,-0.0987600013614,0.20415212214
351,0.279109627008,0.433277010918,0.999650001526,1.66204571724,0.452081829309,0.210584208369,0.304941445589,0.753765463829,0.625720918179,-0.000906993926037,0.0732011720538,-0.1944527179,0.162694469094,0.396468609571,-1.20587682724,-0.270740002394,-0.304231226444
4846,0.0813326239586,-0.0224600657821,-0.410899996758,0.251617521048,0.851292133331,-0.384638130665,0.0265944078565,0.193239122629,-0.0221497118473,-0.643968760967,3.96794247627,0.00666322186589,-0.327734142542,0.270536422729,-0.373614311218,0.952020049095,0.0410200506449
1452,0.0603273957968,0.432823002338,-0.936749994755,-0.682844042778,-0.935365140438,0.545685648918,0.457032322884,-0.844642460346,-0.446066141129,-0.968303203583,0.0432228446007,-0.928797483444,-0.195434719324,-1.95395112038,-3.31759142876,-0.721699953079,0.232770398259
4776,0.822512745857,0.615124166012,-0.274649977684,2.76578402519,0.850744843483,1.1187530756,1.03766715527,0.352051258087,1.16930711269,-0.0229456797242,0.0178937502205,0.997116327286,-0.158957377076,1.90245068073,0.216122150421,0.065800011158,0.479142487049
6908,-1.0612859726,-0.721529603004,-1.62150001526,-0.612521767616,-0.255361795425,-0.555368423462,-0.29346382618,-0.708268046379,-0.630022287369,0.33918762207,0.420084804296,-0.104965701699,0.277882784605,-1.03487741947,-0.498424828053,-0.541899979115,-0.383749097586
672,0.0872592404485,-0.239133924246,0.187399998307,0.389603793621,-0.71759724617,-0.612411439419,0.439799576998,-0.0737852752209,-0.616818130016,-0.0658993124962,4.10352754593,0.636046111584,-1.30789256096,1.07406127453,0.897854208946,-1.23129999638,0.523199319839
5710,-0.833864986897,-0.512256145477,-0.774649977684,-1.161683321,-0.513073801994,-0.582432627678,-0.578335881233,-0.453556537628,0.431071668863,-0.637855827808,0.47613888979,-1.29975581169,-0.718274950981,-0.891919672489,-0.322031438351,0.297500044107,-0.913116693497
2115,-0.258658587933,0.845201849937,-0.527700006962,1.01847136021,-0.127214878798,-0.99511963129,0.317452013493,-0.176030263305,1.23399674892,0.00594782084227,0.716030359268,0.387257814407,-0.367051303387,0.707525670528,0.0512594357133,-0.406459987164,0.642819821835
