rid,CPC012_A375_6H:BRD-K19300944-001-01-5:10,CPC012_A549_6H:BRD-K19300944-001-01-5:10,CPC012_A549_24H:BRD-K19300944-001-01-5:10,CPC012_ASC_24H:BRD-K19300944-001-01-5:10,CPC012_HA1E_6H:BRD-K19300944-001-01-5:10,CPC012_HCC515_6H:BRD-K19300944-001-01-5:10,CPC012_HT29_6H:BRD-K19300944-001-01-5:10,CPC012_MCF7_6H:BRD-K19300944-001-01-5:10,CPC012_MCF7_24H:BRD-K19300944-001-01-5:10,CPC012_NEU_24H:BRD-K19300944-001-01-5:10,CPC012_NPC_24H:BRD-K19300944-001-01-5:10,CPC012_PC3_6H:BRD-K19300944-001-01-5:10,CPC012_PC3_24H:BRD-K19300944-001-01-5:10,CPC012_PHH_24H:BRD-K19300944-001-01-5:10,CPC012_SKB_24H:BRD-K19300944-001-01-5:10,CPC012_VCAP_6H:BRD-K19300944-001-01-5:10,CPC012_VCAP_24H:BRD-K19300944-001-01-5:10
5720,-0.141817212105,0.279333353043,-0.068049967289,0.174865782261,-0.570005774498,-0.15123334527,-0.116143070161,-0.697463393211,0.363069564104,0.674493193626,-0.833576977253,0.228407144547,0.801267981529,0.0444241166115,0.239885017276,0.239417806268,-0.674738883972
466,-0.788119137287,-0.13493335247,-0.103250026703,-0.391459017992,-0.353438019753,0.263733327389,0.424119412899,-0.0367134660482,-0.270568221807,0.567142248154,0.285394310951,-0.32054412365,-0.239853799343,-0.345413982868,0.322193562984,0.680937469006,-1.14652311802
6009,-0.66153627634,0.401099979877,0.0428999960423,-0.412543207407,-1.58219361305,-0.359033346176,-0.667308986187,-0.538620471954,0.408392608166,-0.887250065804,0.0495634973049,-0.539448857307,0.0830109119415,0.824218153954,0.0938247293234,0.236375436187,-0.139998212457
2309,-0.978917837143,-0.692600011826,0.969749987125,0.286202400923,-0.700171232224,-0.0505666658282,0.158659413457,-0.491935968399,-0.0392368733883,-1.88880109787,0.484021067619,-0.1442720294,0.29361012578,-0.726108491421,0.536360740662,0.92300671339,0.075839266181
387,-0.569807589054,-0.597133338451,0.776049971581,-0.0428705438972,-1.50805330276,0.115500003099,-0.972891628742,0.17835599184,-0.137558698654,0.408392846584,-0.219659790397,0.805856227875,0.548607110977,0.599356651306,0.268179893494,0.342443525791,0.754624128342
3553,0.665123522282,0.460566729307,-0.948100030422,4.63190841675,0.0893391743302,-0.333633333445,1.1795091629,0.04710624367,0.152151718736,1.22822642326,0.474740505219,0.284382283688,0.420267999172,-0.601252317429,-0.277055799961,-0.831948339939,0.451441407204
427,1.86611318588,-0.357266694307,-0.690949976444,-0.429914087057,-1.0154260397,-1.3112000227,-0.594295859337,-0.0870366096497,0.600596189499,0.186921268702,-0.0907943248749,-0.824908077717,-0.417569279671,-0.353429734707,0.229869395494,0.805421113968,-0.842539131641
5898,0.0632272437215,-1.32103335857,0.156849995255,-1.10495078564,-0.544578075409,-0.218600004911,1.03291451931,-0.270201772451,0.340641021729,2.18207645416,0.655634820461,0.676898241043,0.669780194759,-0.0667054355145,0.501911759377,-0.143253788352,-0.161527559161
23365,0.823292374611,-0.227566659451,-4.07385015488,1.05330002308,-0.0678922459483,0.0328333228827,0.105852603912,-0.248941004276,1.45503640175,-0.163034722209,1.49784851074,0.548402309418,0.0975222215056,-0.261732190847,0.667398452759,-0.168002173305,-0.139178559184
6657,1.3904902935,0.162766695023,-1.4864000082,-1.21748077869,0.724035978317,-1.07076668739,0.00340898893774,0.912226676941,0.274145036936,-1.5343375206,0.0544961690903,-0.721137404442,-0.769149661064,-1.08050966263,-0.565138995647,-1.24018347263,0.0599722117186
5054,0.674009263515,0.112333349884,0.760599970818,0.679603517056,-1.28819084167,0.215000003576,0.83374351263,-0.141099452972,0.692032933235,1.00586557388,0.508089244366,0.276201307774,0.0398400351405,0.641565382481,0.266698747873,0.0447501987219,0.988074660301
3108,0.046818561852,-0.590466678143,0.511250019073,-0.0603414326906,0.186497867107,0.207433342934,-0.077002517879,-1.05022454262,0.184790939093,4.57017803192,-0.234919607639,0.313410967588,-0.750271320343,3.58952593803,-0.312167793512,-0.0339182168245,0.45241227746
1950,-0.369349002838,0.233666658401,-0.853299975395,-0.884391009808,-0.0240333229303,-0.410333365202,0.488361597061,-0.0695649385452,1.32537078857,0.902707576752,0.609019815922,-1.29348266125,-0.565930843353,-0.347902804613,0.762405276299,0.0173536688089,0.94426548481
351,-0.137886345387,-0.0510333403945,-1.18439996243,-0.285387396812,1.84327912331,-0.417066663504,0.00636469526216,0.168499097228,0.266377747059,-0.32580152154,-1.0030926466,-0.194094464183,-0.394915997982,-0.269059598446,0.103902086616,-0.387051105499,-0.0983998328447
4846,0.627479314804,0.548166692257,0.182649999857,-0.579541862011,0.615280091763,-0.225299999118,0.346516937017,-0.159121394157,-0.154543176293,0.545820176601,1.93938374519,0.336597800255,-0.771624982357,0.160588592291,-0.22880846262,-0.312055230141,0.0728981867433
1452,-0.0387068353593,-0.713433384895,0.224000006914,0.187877371907,-1.36701476574,0.0339666455984,-0.797247290611,0.231051579118,-1.04790139198,-0.95061480999,-0.0205130577087,0.255346089602,0.489701867104,0.552647352219,0.882310509682,0.543499052525,-1.91153359413
4776,0.653065681458,0.234333351254,-1.04589998722,-0.649750053883,0.959192991257,-0.341300010681,0.194390743971,0.441645979881,0.462697267532,0.312813878059,0.0755398273468,-0.161635473371,-0.303097486496,-0.921432375908,-0.567477583885,-0.560893237591,0.859346926212
6908,-0.156229436398,-0.0122666656971,0.506699979305,0.264387130737,-0.73989379406,-0.141833335161,0.168419986963,-0.83630502224,0.279451042414,-0.972443401814,-0.0295437574387,0.790907740593,0.285133004189,-0.0519024282694,3.22134852409,0.560214519501,-0.575140535831
672,0.336446523666,-0.881433367729,0.0299000144005,5.31379795074,0.225312381983,0.384533345699,0.124962255359,-0.535117745399,0.638130128384,0.201430529356,1.04456305504,0.206407010555,-0.0174591839314,-1.08591651917,0.385612696409,0.225799709558,-0.0658488869667
5710,-0.371944487095,0.697400033474,1.17955005169,0.86314445734,-0.0161203891039,-0.340066701174,0.393682301044,-0.379278361797,0.167845353484,-1.2180018425,-0.0654853582382,0.26129758358,0.348298728466,0.885870456696,1.08909130096,0.639490365982,-0.576180696487
2115,0.403753548861,-0.786000013351,-0.131549999118,-0.633755028248,0.553981244564,0.198066651821,-0.268109560013,-0.242525234818,-0.0470990389585,1.3169772625,0.744111835957,-0.29302790761,-1.20584583282,-0.643059790134,-1.03993058205,-1.02396297455,0.23551684618
7015,0.655670881271,1.1373000145,0.056400001049,-0.517786681652,1.24664342403,-0.0665333420038,0.37826153636,0.606306314468,0.389559686184,1.34599125385,0.275220096111,-0.110919572413,-0.231503784657,-0.656592309475,-0.92973870039,-0.607464790344,0.797497570515
8726,-1.07264339924,0.00946667790413,1.71954989433,-1.03422808647,-1.06738328934,0.576566696167,0.0512881502509,-0.272461414337,-0.0931137949228,1.27333855629,0.109475508332,-0.688573479652,0.815139889717,-0.151336356997,0.312992751598,0.516083478928,0.895379185677
2185,0.52720028162,0.351566642523,-1.25514996052,0.970323741436,1.16458082199,0.132566690445,0.732287704945,0.162853688002,0.146968364716,1.02620148659,0.591445863247,-0.465277224779,-0.571207046509,-0.232802078128,-0.731800913811,-0.960857570171,0.620061278343
3315,-0.196949824691,-0.413399964571,0.421900004148,0.384377360344,-1.12855815887,-0.139033332467,-0.779320657253,-0.229445904493,0.270002245903,-1.17533683777,0.512973129749,-0.0888506472111,0.239731147885,0.731780052185,0.000420885684434,-0.538749098778,2.40956878662
5289,0.304523289204,-0.133233353496,-0.356900006533,-0.0202362667769,-0.186448305845,0.60453337431,0.203625574708,0.541155040264,0.257680863142,1.89818239212,1.19769239426,-1.12691295147,-0.145374968648,-0.0846314430237,-0.307668745518,-0.832631468773,-0.0391336381435
868,0.23218023777,-0.385300010443,0.496100008488,0.439439982176,0.363736212254,-0.527066707611,-0.13404686749,-0.131196141243,-0.751748681068,-0.928173303604,1.5781891346,-0.152001053095,-1.00570321083,-0.634222865105,0.33675891161,-0.559137940407,-0.0396829992533
1677,0.874008595943,0.364666670561,0.189999997616,-1.06548798084,0.962035179138,-0.141699999571,0.992971539497,0.992805242538,-0.00806587934494,1.19161593914,0.264843940735,0.786703169346,0.211081415415,-0.619702219963,-0.189375132322,-0.602303743362,0.274979293346
7043,-0.190575093031,0.0316000059247,-1.14154994488,-0.306339234114,0.305397212505,-0.971700072289,0.465685486794,-0.108288690448,-0.372078716755,0.862815618515,0.307242572308,-0.33187776804,-1.29573178291,-0.298327028751,-0.236180752516,-0.871134579182,-0.434757918119
5613,0.581240415573,-0.115066677332,-0.758399963379,-0.413320630789,2.02871251106,-0.223433345556,0.692899465561,0.155690833926,0.164164468646,2.6886882782,1.75073981285,0.0927934646606,-0.235341727734,-0.960897088051,-0.61453127861,-0.389284580946,-0.321292042732
595,-0.458529174328,-0.241400033236,1.2486000061,0.300791621208,-1.23124647141,-0.148533344269,0.775711119175,-0.177791148424,0.186536341906,-1.0156532526,0.961002528667,1.3324958086,0.26118850708,0.63629090786,0.544489085674,0.574508070946,-0.166169211268
4793,-0.833263754845,0.0682333558798,1.21604990959,-0.14156678319,-0.967868506908,-0.109100013971,1.28245639801,0.253525286913,0.510266542435,0.10802513361,0.293756365776,-0.483487725258,0.285573929548,0.356075108051,0.0389044098556,-0.0797543823719,0.0491981990635
2736,0.597042322159,0.106600023806,0.245100021362,0.019101344049,1.22569131851,0.129700034857,0.510006725788,-0.263510853052,0.575927495956,-0.608311891556,0.388981342316,-0.335237145424,-0.653358638287,1.87884569168,0.224391162395,-0.958905279636,1.04993641376
5290,0.526284456253,0.37760001421,-0.611800014973,-0.897010862827,-0.181093752384,-0.0444999933243,0.300274163485,0.737826347351,0.861446976662,0.71817356348,0.70681732893,-0.813108861446,-0.367621123791,0.0523755252361,0.127180784941,-1.05302619934,1.08310592175
6194,-1.02504563332,-0.000433333334513,-0.816749989986,-0.000580845633522,-0.0254705175757,-0.268799990416,0.234279170632,-0.772701323032,0.138978943229,-2.7347676754,-1.47660076618,0.0203794967383,-0.33156645298,0.000579025945626,0.000353431707481,0.00967434141785,-0.688908696175
1676,0.230366662145,0.539099931717,-0.664900004864,-0.461150586605,1.27886915207,-0.423166692257,0.53863298893,0.493667781353,0.106956794858,0.563042759895,0.235859304667,-0.0410229712725,-0.306887090206,-1.20249783993,-0.356469780207,-1.03508448601,0.54405516386
23512,0.510085225105,0.0608666688204,1.52289998531,0.701042830944,-0.886919260025,-0.605600059032,-0.10605353862,-0.188010677695,0.757798552513,-0.666328012943,0.643360376358,0.561806797981,0.0541261285543,-0.582707226276,0.350218057632,0.768483161926,-0.81474262476
148022,-0.49956330657,0.309833347797,-0.628800034523,0.276526749134,-0.622009754181,-0.229200035334,0.030022284016,-0.382838070393,0.284254670143,0.0238835327327,1.15302062035,0.253798246384,0.411983966827,1.41411697865,0.361142158508,0.184762120247,-0.00962065346539
1906,0.907431483269,0.985299944878,-0.45634996891,-2.19035553932,0.593387961388,-0.220700010657,0.780822098255,0.572660088539,0.54612249136,0.697829663754,0.494904875755,-0.461880028248,-1.71995663643,-0.334096133709,-0.987412810326,-0.756632208824,-0.373313575983
