rid,DOS001_VCAP_6H:BRD-K49596872-001-02-6:5,DOS001_VCAP_24H:BRD-K49596872-001-02-6:5,DOS031_MCF7_24H:BRD-K49596872-001-02-6:5,DOS031_PC3_24H:BRD-K49596872-001-02-6:5
5720,-0.658161997795,0.0265764892101,-1.07389998436,-0.959649980068
466,1.24672806263,-0.260610878468,-1.47040009499,-0.48219999671
6009,-0.252565801144,-0.971478223801,-0.96924996376,-0.458999991417
2309,0.57046610117,0.793178200722,0.271300017834,-1.11440002918
387,0.134059131145,0.284540772438,-0.371699988842,-0.593299984932
3553,-0.170812055469,-0.304543316364,1.42724990845,-0.0808999836445
427,0.847490906715,-0.00414145365357,0.876850008965,2.24629998207
5898,1.12542653084,0.0101707652211,-0.224199980497,1.05620002747
23365,0.634776711464,0.256742477417,-0.00289998948574,-1.02075004578
6657,-0.548068642616,0.00913339853287,0.603199958801,0.743449985981
5054,0.153343558311,-0.86715400219,0.44494998455,-0.320050001144
3108,-1.2186524868,-0.0690566748381,-0.337700009346,-0.193250000477
1950,-0.495416373014,-0.642613887787,0.146250009537,0.208800017834
351,0.697005033493,0.704783260822,0.382099986076,0.624199986458
4846,0.234980583191,-0.310434162617,-0.216200008988,0.475649982691
1452,0.444677829742,-0.00951196998358,-0.535799980164,0.128049999475
4776,-0.448902845383,-0.10776450485,0.0884999930859,1.46670007706
6908,0.483434915543,0.442652642727,-1.20624995232,-1.2853499651
672,0.880608320236,-0.0773740559816,1.0135999918,-0.0958000048995
5710,1.16704082489,0.00756236165762,1.54274988174,0.04984998703
2115,-0.563543140888,-0.907110929489,0.370949983597,0.761849999428
7015,-0.128419131041,-0.309580892324,0.607400000095,1.1086499691
8726,-0.534363508224,-0.240059733391,0.0718499869108,-0.455949991941
2185,0.1952932477,-0.573137521744,0.544849991798,1.31019997597
3315,-0.173981368542,0.160129904747,0.674499988556,-0.727100014687
5289,-0.21735753119,-0.331876248121,0.0715000033379,0.551900029182
868,1.32192134857,1.13188874722,0.0411499887705,0.0148000121117
1677,0.155925631523,-0.243982940912,0.912150025368,1.52219998837
7043,-1.02536845207,0.636966645718,1.27435004711,0.588900029659
5613,-0.498084902763,-0.378232121468,1.74074995518,0.700350046158
595,0.713243186474,0.313212484121,0.209349989891,-0.784600019455
4793,-0.214085817337,0.408282548189,-0.0903500020504,-1.00429999828
2736,-1.32470560074,-0.739962458611,0.880400002003,0.905050039291
5290,-0.370622694492,-0.278223961592,0.724550008774,0.277249991894
6194,0.0,-0.32771140337,0.0,-0.160750001669
1676,-0.294156134129,-0.401567220688,0.701499998569,1.12045001984
23512,0.7858761549,0.196074694395,-0.367600023746,-1.57765007019
148022,0.249880462885,-0.0936404764652,0.622799992561,-1.03750002384
1906,-0.394017189741,-0.133766978979,-0.11630000174,0.755249977112
8878,-0.0607390701771,-0.361589729786,0.603450000286,-0.0731000006199
3091,0.952306389809,0.00860720593482,0.578150033951,-0.106599986553
5743,3.08420658112,-1.01087796688,-0.556699991226,0.0804499983788
5321,-0.907755970955,-0.29453125596,-1.24084997177,0.389999985695
4144,-0.688950061798,0.678514063358,0.487800002098,1.00964999199
1981,2.91074252129,0.552084803581,0.926849961281,-1.23884999752
695,-0.749702870846,3.79596853256,-0.350999981165,0.140849992633
