rid,DOS020_VCAP_6H:BRD-K40555995-001-01-5:5.02,DOS020_VCAP_24H:BRD-K40555995-001-01-5:5.02,DOS043_A375_24H:BRD-K40555995-001-01-5:5.02,DOS043_A549_24H:BRD-K40555995-001-01-5:5.02,DOS043_HT29_24H:BRD-K40555995-001-01-5:5.02
5720,0.818300068378,-0.479791253805,0.3364174366,0.0165999829769,0.816851496696
466,0.179866701365,-0.59546405077,0.746803164482,-0.706900000572,-0.319175541401
6009,-0.720866680145,0.697111666203,0.545266747475,0.392899990082,-0.214219242334
2309,0.0752000063658,-0.627919316292,0.338960140944,-0.0773500055075,-0.257207274437
387,-0.28900000453,-0.310054838657,0.731057524681,-0.0808500051498,0.122781202197
3553,0.174233317375,-0.0674231648445,-1.57245230675,-0.566049993038,-2.08843135834
427,0.124266654253,-0.140856444836,-0.748570859432,0.0543999969959,-0.199738144875
5898,-1.16013336182,-0.776372551918,-0.689202904701,-0.485100030899,-1.32127451897
23365,-0.218800008297,-0.128132671118,0.0293280035257,-2.00590014458,-0.353450596333
6657,-0.867699980736,-0.838332891464,-2.17643046379,-0.0977999866009,-0.836359977722
5054,-0.112900003791,-0.803981184959,1.04189145565,-0.587700009346,-0.299052804708
3108,-0.0124333500862,-0.272912323475,1.84053647518,0.0943000018597,-0.0229635536671
1950,0.243299990892,0.450241804123,-0.947825610638,0.424450010061,-0.205758050084
351,-0.339066654444,-0.528545737267,-1.44922459126,1.34710001945,-0.409273862839
4846,-0.749066710472,0.781358838081,0.26582545042,-0.526450037956,-0.179199010134
1452,-0.721266686916,-1.14542531967,0.36778870225,-0.0234000086784,-0.279761224985
4776,-0.315766692162,0.311961948872,-0.958434462547,-0.776950001717,0.278916031122
6908,0.494233340025,0.180300369859,1.39714419842,0.673500001431,1.30691564083
672,0.246433317661,-0.398088395596,0.783635675907,0.468550026417,0.26667997241
5710,-0.0238000061363,-0.0143825262785,0.726676106453,0.0557499974966,0.550659179688
2115,-0.354133337736,-0.215736299753,-0.502156734467,-0.524999976158,-2.24492287636
7015,-0.666866660118,-0.0563640296459,-0.624882221222,-0.591000020504,-0.366175055504
8726,0.13480001688,-0.401924550533,1.17727148533,-0.24279999733,0.587828278542
2185,-0.858500063419,-0.578658878803,-1.58649253845,-0.24660000205,-0.170199155807
3315,-1.86253333092,0.550582826138,1.3773624897,1.30209994316,0.698634684086
5289,-0.448400050402,-0.593280792236,-0.5373955369,-0.210899993777,-0.401886582375
868,0.193766668439,0.768302440643,-1.4526194334,-0.273999989033,-1.22996163368
1677,-0.0788666605949,-0.680738210678,-0.869010329247,-0.85095000267,0.455445289612
7043,-0.565400004387,0.0959399789572,-1.78994202614,-1.1495000124,-0.805933356285
5613,-0.325033336878,0.105823889375,-0.575309872627,-1.32115006447,-1.04276490211
595,-0.191966667771,0.498233228922,1.52341711521,-0.324349999428,0.830937683582
4793,-0.744466722012,0.724361181259,0.892305195332,1.17235004902,-0.559649705887
2736,-1.05283331871,-0.415499657393,-1.44916093349,-0.308699995279,-0.767894029617
5290,-0.183433353901,-0.807083904743,-0.438408851624,-0.503549993038,-0.32928186655
6194,0.639800012112,-0.701036691666,0.000461993739009,0.436349987984,-0.459868788719
1676,-0.783566594124,-0.630181849003,-1.60509443283,-0.221300005913,-3.43443918228
23512,0.0133333653212,-0.123911820352,0.542232215405,-1.19649994373,0.181045532227
148022,0.0825999826193,0.915444374084,-0.176434382796,-0.105049997568,-0.629206836224
1906,-0.403633326292,-1.02849364281,0.228047817945,-2.68839979172,-1.28518414497
8878,0.287699997425,0.0672989785671,0.687239527702,-0.570749998093,-0.0793803781271
3091,-0.207066684961,-1.32284271717,-0.343428999186,-2.86950016022,-0.832464814186
5743,-0.0457999706268,-0.430416196585,0.544256687164,0.519150018692,1.15067994595
5321,-0.686133444309,-1.04015767574,-1.37893152237,0.117050006986,-0.171674877405
4144,0.998800039291,-0.323095530272,0.321490168571,0.240649998188,0.244857221842
1981,-0.266699969769,0.502633273602,0.372098684311,-0.722550034523,-0.853521049023
695,0.232966661453,0.17248480022,-0.61553645134,0.219349995255,0.766273975372
10398,-0.504600048065,0.521260976791,-1.59201645851,-0.386350005865,-0.690935611725
5708,-0.242066651583,0.397052407265,0.108502283692,0.238499999046,-2.27735137939
1213,0.0328666865826,0.601270079613,-0.114478543401,-0.741450071335,0.0919763594866
226,-0.869700074196,0.771061778069,-0.344290971756,0.257349997759,0.0661174654961
6777,0.0884666740894,0.574981510639,1.02049767971,0.80505001545,-0.142755955458
2113,-0.209966659546,-0.843031942844,-0.608441114426,-0.0614000037313,-1.18671739101
3329,0.177733331919,0.578572869301,1.0751093626,-0.302399992943,-1.2105448246
1050,0.836933374405,0.379559397697,0.335866570473,0.973349988461,0.988091230392
9491,0.553666710854,-0.375780880451,1.15103876591,0.791499972343,-0.53397578001
22926,0.521166682243,-0.102781832218,-0.546576023102,-0.436000019312,-2.30945920944
5899,-0.355300009251,0.118139341474,-0.453164756298,1.17630004883,0.242128297687
5467,-0.559933364391,-0.198979958892,-0.423930436373,-0.946249961853,-0.425332188606
6774,-0.664399981499,0.716990113258,-0.0491905808449,-0.49840003252,0.389210164547
1788,0.211333334446,-0.38638189435,-1.95529305935,-1.20029997826,-1.91217136383
5921,-0.64856672287,-0.137747034431,0.768007218838,0.437349975109,-0.0424846708775
5721,-1.28346657753,-0.424876123667,0.939166545868,-1.21504998207,0.679216861725
2263,0.13193333149,0.156027525663,-1.82746493816,0.30134999752,0.132066220045
808,-0.0237666666508,0.377784341574,-1.29736804962,0.819499969482,-0.508137285709
30001,0.763933420181,0.640806078911,-0.316341251135,0.891399979591,1.76645612717
348,-0.517899990082,-0.879764080048,-0.613046169281,0.755500018597,0.00802621245384
30849,0.605200052261,0.387485146523,-0.0161150693893,-0.659500002861,-0.446987420321
1454,0.341000020504,-0.710260331631,0.380756407976,-0.734950006008,-0.0974334776402
6500,0.539133310318,1.07664394379,1.72191798687,-0.194499969482,-0.132204532623
5627,0.796199977398,-0.016147211194,0.907964348793,-0.175599992275,1.32303190231
5715,0.488900005817,-0.345528572798,0.0698501467705,-0.512350022793,0.934714496136
4791,0.464999973774,0.366293609142,-1.01210463047,-1.3165500164,-1.14678132534
56924,-0.433233320713,1.01129829884,0.513227462769,-0.146649986506,1.08127379417
2690,1.08493328094,0.328957557678,0.145397871733,-1.09829998016,0.0210541114211
1019,1.26986670494,-0.204947918653,0.501484930515,0.613950014114,0.378704667091
51422,-0.496566712856,-0.24350643158,-0.181748688221,0.754149973392,-0.400493979454
5788,-1.13706672192,-0.306081712246,-1.03225135803,-0.129349991679,-0.34999114275
6709,0.10613334924,0.85646212101,0.496087670326,-0.0410999953747,-0.129617780447
1277,0.39756667614,-0.198974967003,0.382295250893,2.25885009766,-0.114356398582
993,0.187200009823,-0.114582702518,0.881219625473,0.422999978065,0.381000638008
7157,-0.649966716766,0.0764406919479,0.30739441514,-0.232500001788,0.223341345787
1958,-0.220966696739,-0.0483905076981,1.36286866665,0.106399998069,-0.069433182478
4582,-0.694800019264,-0.769265294075,0.458619087934,-0.899200022221,0.463970661163
9212,-1.45990002155,0.591161370277,-0.818870663643,-0.196000009775,-0.819939494133
8440,0.0334999263287,-2.18710684776,-0.211335286498,0.23164999485,-0.987653493881
6790,-0.278866648674,0.521227777004,-0.142239779234,-0.194499999285,0.315213173628
8851,-0.0941000282764,0.60951846838,0.72840154171,0.165899991989,1.85295760632
2534,0.156100004911,-0.0767567455769,0.151740893722,-0.348599970341,-0.34167739749
4893,-0.00406665354967,-1.00549590588,-0.0487761646509,-1.28315007687,1.61415815353
665,-0.0651000067592,-0.691906273365,0.00834789872169,0.33544999361,0.115053251386
4313,-0.0746666938066,-0.203476458788,-1.48457622528,-1.01575005054,-0.0560789704323
1022,-0.69680005312,-1.50924730301,-0.62979131937,-0.27349999547,-0.162765443325
5880,0.127933338284,0.640519142151,-0.606972873211,-0.149149999022,-0.415233910084
3162,0.528466701508,0.583067536354,1.57446336746,0.30989998579,-0.00992720574141
1282,-0.377033352852,0.396932244301,1.04259622097,-0.974649965763,-1.53559827805
3383,0.449299991131,0.269340604544,0.685723423958,0.246150001884,0.84129679203
727,-0.0575999952853,-0.160542190075,-0.690937876701,0.346000015736,-0.968295931816
4792,0.0799000039697,0.667053580284,0.742924511433,0.595700025558,0.671938061714
4794,-0.970300018787,-0.0617452263832,-0.892376363277,-0.348199993372,0.212902098894
902,0.0740666612983,-0.718250274658,-1.12827444077,0.794950008392,-0.904585838318
8091,0.469333350658,-0.209352448583,0.237696483731,0.123700022697,-0.435317933559
3486,-0.400400042534,0.267551004887,0.542428433895,1.68844997883,-0.524086415768
10818,-0.952500104904,-0.517231762409,-1.79118192196,-1.11520004272,-1.65291619301
3454,-0.0874666571617,-1.09118890762,-1.46862900257,-0.0409500002861,-0.312313258648
4282,-0.419199973345,1.27718222141,0.439447879791,0.387800008059,0.120963849127
1605,0.337433338165,0.380248606205,0.636282205582,0.26060000062,0.230648338795
10644,0.260433346033,0.0764739587903,0.104050144553,-1.3464499712,1.20548462868
2065,0.491933375597,0.468409091234,0.348866343498,-0.461849987507,0.760502278805
8321,-0.3192666471,-0.408385545015,-1.44443559647,0.895200014114,-1.65687680244
8503,-1.26789999008,0.0453424155712,-1.05197250843,-1.01740002632,-0.587901711464
7027,-0.0368000119925,0.439917981625,-0.482062041759,-0.954100012779,-2.96710920334
6850,-0.346233338118,-0.491402536631,-1.72272896767,-0.745749950409,0.761990845203
1978,-0.220600008965,0.482689768076,-0.612657010555,0.357600003481,2.33749341965
896,0.477333337069,0.265689730644,0.908963561058,0.71614998579,1.7567782402
5777,-0.32813334465,-0.591273844242,-0.0248816311359,0.153199985623,0.509146571159
1846,0.399133354425,-0.466204077005,-0.122701764107,0.657000005245,-0.371560275555
5925,0.331133306026,-0.0731283426285,-0.779163479805,-0.688549995422,-0.336806237698
142,0.118733346462,0.383964240551,0.392593115568,-0.609200000763,-0.305413722992
1021,0.76973336935,1.38869941235,0.70687931776,0.0324999988079,0.0213078856468
5699,0.0687333643436,-0.399930238724,0.227446913719,-0.122899994254,-0.813760101795
8061,-0.0677333474159,0.573506832123,1.02392542362,-0.14485001564,0.969971239567
1870,0.222333312035,-0.467484027147,-0.593775868416,-0.152950003743,0.373966693878
1398,-0.454666733742,0.565253794193,-0.380940318108,1.47259998322,0.631418347359
3312,0.164533346891,0.310924082994,1.60717606544,0.868300020695,-1.86963939667
891,-0.585466742516,0.00792194902897,0.337117522955,0.611800014973,0.809114933014
4775,-0.0695333182812,0.0139105916023,-0.58728915453,-0.6820499897,-0.155723944306
5111,-0.521700024605,-0.135235115886,-0.220026925206,0.00034999998752,-0.166901707649
5696,-2.23160004616,-0.654766857624,-2.72658228874,0.0186500251293,0.700544416904
5588,-0.351733356714,-0.62684649229,-2.98982143402,-0.847749948502,-0.863263607025
6839,-0.133400008082,-0.346612900496,0.271691799164,0.800750017166,0.550820052624
329,0.70660007,-0.786875545979,0.817784905434,1.27240002155,-0.169005796313
5058,0.234900027514,0.353280127048,0.224104106426,0.854600012302,0.415357291698
998,0.83086669445,0.157096356153,0.121022284031,0.804649949074,-2.20600938797
9134,1.20660007,0.162438809872,-1.80529344082,0.202050000429,-0.845443248749
6616,-0.240433350205,0.209103733301,-0.355983763933,1.2228000164,-0.556954681873
5223,0.157000005245,1.27781093121,0.699932575226,0.961899995804,-1.45669174194
4690,-0.73363339901,-0.0869133174419,1.01832997799,0.191300004721,0.176475465298
958,0.415633380413,-0.143364876509,-0.703388631344,0.967299997807,0.0891954600811
1616,0.160800009966,0.153210759163,-1.13288521767,0.0714499950409,-0.373645663261
991,-0.0476666688919,0.110386505723,0.000193622428924,0.338249981403,-1.10485994816
6347,0.560633301735,-0.00989704579115,-1.3131814003,0.439849972725,1.91927051544
6714,0.249500006437,0.916281044483,0.277892291546,4.59864997864,0.544669210911
652,2.18643331528,-0.677883863449,-1.11659967899,-0.256449997425,-1.75191473961
4331,3.3249001503,-0.037245541811,-0.191395685077,0.131500005722,-0.27121591568
7099,-0.24876666069,-0.761254489422,-0.17105025053,-0.217999979854,0.276218086481
10320,-1.01596665382,-0.449125021696,0.114680945873,-1.89384996891,0.0983405858278
2042,1.37683343887,-0.507070422173,-0.22984470427,0.251749992371,0.0720754265785
843,0.0280666351318,-1.02965676785,-1.41336834431,0.708549976349,-1.12845695019
840,0.518633306026,0.793864309788,0.322173327208,0.583999991417,-1.44724833965
7048,0.632966697216,-0.946240544319,-0.898803591728,0.423149973154,-1.07875800133
4851,0.3628000319,-0.609331965446,-0.155377060175,-0.68155002594,-1.06715345383
6464,3.21540021896,-0.228141129017,1.53830611706,-0.996550023556,1.1549936533
23410,0.286433339119,0.468097001314,-0.7770216465,0.595399975777,-0.124668061733
54205,-0.167966634035,0.301671206951,-0.439923554659,0.704150021076,-0.0648998022079
2770,0.476066678762,0.0980923771858,0.315368771553,-0.875450015068,0.128979712725
80204,-0.472800016403,-0.183052688837,-0.114751368761,-0.416200011969,0.0479172766209
