rid,CPC014_A375_6H:BRD-K35128472-001-05-1:10,CPC014_A549_6H:BRD-K35128472-001-05-1:10,CPC014_A549_24H:BRD-K35128472-001-05-1:10,CPC014_ASC_24H:BRD-K35128472-001-05-1:10,CPC014_HA1E_6H:BRD-K35128472-001-05-1:10,CPC014_HCC515_6H:BRD-K35128472-001-05-1:10,CPC014_HEPG2_6H:BRD-K35128472-001-05-1:10,CPC014_HT29_6H:BRD-K35128472-001-05-1:10,CPC014_MCF7_6H:BRD-K35128472-001-05-1:10,CPC014_MCF7_24H:BRD-K35128472-001-05-1:10,CPC014_NEU_24H:BRD-K35128472-001-05-1:10,CPC014_NPC_24H:BRD-K35128472-001-05-1:10,CPC014_PC3_6H:BRD-K35128472-001-05-1:10,CPC014_PC3_24H:BRD-K35128472-001-05-1:10,CPC014_PHH_24H:BRD-K35128472-001-05-1:10,CPC014_SKB_24H:BRD-K35128472-001-05-1:10,CPC014_VCAP_6H:BRD-K35128472-001-05-1:10,CPC014_VCAP_24H:BRD-K35128472-001-05-1:10
5720,-0.39703270793,0.586366653442,0.474445968866,-0.516257762909,0.353016406298,-0.842040061951,0.615716040134,0.648201823235,-0.613191604614,0.0453269667923,0.634700000286,-0.769574046135,-0.296464681625,0.0434931889176,-0.536519050598,0.436587810516,0.689948499203,-1.94539296627
466,-0.0143465772271,-0.0837000012398,-0.604200422764,1.60466277599,0.503189980984,0.10983286798,0.459825307131,0.429583609104,-0.922890841961,-1.56472766399,0.110449999571,0.277941048145,-0.104191616178,-0.404123008251,-0.460918486118,0.550323605537,1.06164479256,-1.45115578175
6009,0.414772510529,-0.577666699886,-0.0164099633694,-0.328322857618,-0.644369840622,-2.13502383232,-0.200174167752,0.147929906845,-0.944487214088,0.234326228499,0.347050011158,-0.127297699451,-0.944468140602,-1.84994220734,-0.130132585764,0.100957095623,-0.0491095930338,-0.254142105579
2309,-0.0961649045348,-0.791966676712,0.652973532677,0.325104773045,0.0653283596039,0.443332612514,-0.0237377583981,-0.404209077358,-0.154971137643,0.0670493021607,0.253149986267,0.571063280106,-0.231927871704,-0.612532496452,0.0840410590172,0.563779234886,0.236994370818,-1.74545562267
387,-1.26205027103,-0.415166646242,1.3836325407,-0.117954052985,0.462787926197,-1.15710473061,0.427171587944,0.11361348629,-0.209082841873,0.0193491876125,-0.855049967766,-0.234720900655,-0.801009774208,0.232054024935,0.0736865103245,0.166405290365,0.501176416874,0.758422791958
3553,1.16164839268,0.502333343029,-0.101621694863,-0.490229487419,-0.296871572733,0.512325584888,-0.677075505257,-0.484996020794,0.451488703489,0.00757357105613,-1.02890002728,-0.219374373555,0.179660767317,3.69304943085,-0.446660548449,-0.383902668953,-0.784640550613,0.765015721321
427,-0.321947097778,-0.115000002086,-0.753185331821,-0.0783505663276,-0.583917200565,-1.35096311569,-0.439032137394,-0.336231768131,-0.827388644218,-1.96038043499,0.294349998236,0.218008995056,0.186797380447,-0.275320917368,-0.315023124218,1.30356836319,0.403676390648,0.760212421417
5898,-0.304090350866,-0.240966692567,-0.332451164722,-0.334153532982,-0.105957038701,-0.659152686596,1.24183809757,-0.169426620007,0.352221667767,-0.852096498013,-0.94034999609,-0.664767384529,-0.284728735685,-1.12151515484,0.607242703438,-0.0525131821632,-0.120065160096,-0.477867126465
23365,0.195995867252,-0.515600025654,-0.381891429424,0.181645199656,0.611500859261,-0.653948068619,0.397504836321,-0.640813112259,-0.16527441144,-0.132883578539,-0.481299996376,0.410260230303,0.0204907357693,-1.57502985001,-0.695864319801,-0.190421447158,-0.088060438633,-0.715494096279
6657,-0.80284923315,0.287133336067,0.0534811913967,-0.338202923536,-1.16190171242,0.858554244041,-1.0956594944,-0.265044867992,0.404280304909,-0.34290099144,0.618300020695,0.399223029613,0.445965409279,0.698241710663,-0.724841952324,-0.850239753723,-1.26586806774,0.743434727192
