rid,DOS056_A375_24H:BRD-K42790191-003-01-4:5,DOS056_A549_24H:BRD-K42790191-003-01-4:5,DOS056_HT29_24H:BRD-K42790191-003-01-4:5,DOS056_MCF7_24H:BRD-K42790191-003-01-4:5,DOS056_PC3_24H:BRD-K42790191-003-01-4:5
5720,0.426450014114,-0.176050007343,0.638899981976,0.2962000072,-0.409614264965
466,-0.377149999142,-0.537599980831,-0.167799994349,-0.242100000381,0.107804879546
6009,-0.680899977684,-1.34714996815,-0.178449988365,0.752699971199,-0.278631001711
2309,-0.205849945545,0.694750010967,1.05145001411,1.54919993877,-0.0598881468177
387,-0.248050004244,0.229399979115,-0.915149986744,1.46300005913,-0.103226944804
3553,-1.32899999619,0.212249994278,-0.510949969292,-0.00975000858307,-0.631446897984
427,-0.190999984741,-0.326000005007,-0.268799990416,-0.802949965,0.970583021641
5898,0.206049993634,0.778249979019,-0.88949996233,-0.376700013876,-0.101340562105
23365,1.34259998798,0.233599990606,-0.44059997797,1.11769998074,-0.122474610806
6657,-0.493649989367,0.586149990559,0.0944999754429,0.180750012398,0.995436191559
5054,0.587350010872,-0.0771499872208,-0.536399960518,0.465349972248,0.631074905396
3108,-0.0161500051618,0.0240499973297,-0.523350000381,0.514600038528,1.72879934311
1950,-0.943750023842,1.2186999321,0.209000006318,-0.598049998283,0.874785363674
351,-2.29824995995,-0.0824500024319,-0.390300005674,-0.45174998045,0.822248280048
4846,0.216850012541,1.61029982567,0.0834000110626,0.178749993443,0.534199595451
1452,0.895599961281,-0.164299994707,-0.489499986172,0.230550006032,-2.9896736145
4776,-0.765799999237,0.481150001287,-0.166000008583,-0.17720001936,1.21435451508
6908,1.16620004177,-0.828400015831,0.0773999989033,0.986649990082,-0.921510219574
672,-0.109350025654,-0.347699999809,0.0423000007868,-0.378049969673,-1.00516581535
5710,0.25055000186,-0.292300015688,0.458199977875,0.487600028515,-0.056076772511
2115,-0.897500038147,0.96154999733,-1.44889998436,0.599649965763,0.547161579132
7015,-1.09175002575,0.46535000205,-0.585899949074,-0.263599991798,0.770931839943
8726,-0.0883499979973,-0.308100014925,-0.663850009441,0.0546000003815,0.0353333055973
2185,-0.833649992943,0.626949965954,-0.0898000150919,0.0555500388145,0.382273584604
3315,-0.0112999975681,0.136399999261,0.747349977493,-1.02925002575,0.0917861759663
5289,0.976300001144,0.51859998703,-0.481700003147,-0.0277999639511,0.381515532732
868,0.621749997139,0.514449954033,-0.693650007248,0.0979999899864,0.348254829645
1677,0.346650004387,1.00959992409,-0.106499999762,-0.0306499898434,0.806882917881
7043,-0.189450025558,0.846650004387,-0.0698000043631,0.156299978495,-0.00180788338184
5613,-0.735400021076,0.795549988747,0.00244998931885,0.115149974823,0.723267376423
595,0.0322999991477,-0.9511500597,-0.047150015831,-0.330150008202,0.193403482437
4793,0.187450006604,0.221349999309,-4.69264984131,0.975149989128,0.996260285378
2736,0.198799967766,0.131750047207,-0.395449995995,-0.0857499837875,0.276822507381
5290,-1.12409996986,-0.0159499943256,-0.184500008821,-0.075049996376,0.186510652304
6194,0.0,-0.00235000019893,-0.337249994278,-1.99074995518,0.347132474184
1676,-0.051600009203,0.386849999428,-0.165400013328,-2.70704984665,0.333642214537
23512,-0.502799987793,0.138249993324,0.406200021505,-0.39644998312,2.01528048515
148022,-0.380050003529,0.0723999887705,0.414300024509,0.940949976444,-1.38962483406
1906,-1.06365001202,-0.0887999981642,0.0852499976754,-1.30239999294,0.405909210443
8878,0.306399971247,0.0561499893665,0.434749990702,0.143399998546,-0.792573451996
3091,-0.502300024033,0.375949978828,0.0321500003338,-0.0565499961376,0.659743726254
5743,0.040549993515,-0.212399989367,0.975149989128,-0.166700005531,0.43247076869
5321,0.200149998069,0.137250006199,-0.858349978924,-1.44795000553,0.419949829578
4144,0.822950005531,-0.528149962425,-0.0837000012398,-0.460899978876,0.607374548912
1981,3.19355010986,0.131099969149,-0.197349995375,0.947700023651,-0.827444076538
695,-0.683550000191,-0.388700008392,0.450249969959,0.0879999995232,0.618881523609
10398,-1.37985002995,0.729950010777,0.326700031757,-0.0623999834061,0.0768247917295
5708,0.368449985981,-1.13754999638,-0.295700013638,-1.80164992809,-1.18523204327
1213,0.41060000658,-0.584049999714,-0.0949999988079,0.817000031471,-0.669974088669
226,5.24464988708,-0.337300002575,0.0139999985695,0.674950003624,-0.711642086506
6777,0.373900026083,1.19895005226,-0.117949992418,0.949599981308,0.73869740963
2113,0.0776000022888,0.0765999853611,-0.0402500033379,-1.06995010376,-1.54840838909
3329,0.607550024986,-1.23179996014,0.0890499949455,0.577900052071,-0.96481949091
1050,-3.26710009575,-0.192749992013,0.587099969387,1.32375001907,-0.441464483738
9491,0.127900004387,-0.550700008869,-0.0547000169754,-0.764999985695,0.190216004848
22926,-0.16945001483,0.384750008583,-1.03129994869,-0.506150007248,1.35718595982
5899,-1.37534999847,-0.421450018883,0.3736500144,0.130999982357,1.15118873119
5467,-0.678449988365,0.121899992228,0.00200000032783,0.12650001049,-0.786077260971
6774,-0.873950004578,-1.11584997177,0.225300014019,-1.15285003185,0.874569475651
1788,-0.857100009918,1.13234996796,-0.189049988985,0.112800002098,-0.341841697693
5921,0.102649986744,-1.44375002384,0.499099969864,0.857599973679,0.0645436346531
5721,-0.656550049782,-0.27429997921,0.504549980164,0.0935999974608,-1.45928359032
2263,-0.0143500007689,0.530099987984,-0.557099997997,0.208500012755,0.558590590954
808,-0.542600035667,0.738250017166,-0.302500009537,-0.658550024033,1.23389744759
30001,-0.0313000008464,0.271849989891,-0.038300037384,-0.265899986029,-0.222819775343
348,-1.08960008621,0.178300008178,1.00985002518,1.79885005951,0.21759454906
30849,0.0209499895573,0.199100017548,-0.29855003953,1.63619995117,-0.938353419304
