rid,DOS057_A375_24H:BRD-K37569719-001-01-6:5,DOS057_A549_24H:BRD-K37569719-001-01-6:5,DOS057_HT29_24H:BRD-K37569719-001-01-6:5,DOS057_MCF7_24H:BRD-K37569719-001-01-6:5,DOS057_PC3_24H:BRD-K37569719-001-01-6:5
5720,0.358550012112,1.46795010567,0.198087289929,-0.326028108597,0.449450016022
466,-0.592799961567,1.25755000114,0.342826664448,-0.0753391832113,0.619599997997
6009,-0.578549981117,0.174750000238,-0.24543172121,-0.79256182909,-0.0220999866724
2309,-0.63480001688,-0.0884999930859,0.296761959791,0.26508051157,0.748449981213
387,0.33054998517,-0.385899990797,-0.13469183445,-0.394696831703,-0.048750013113
3553,-1.72344994545,-0.305950015783,-0.31934273243,-0.165645241737,-0.544049978256
427,-0.201450005174,1.41514992714,1.23379802704,-1.30225801468,-0.160400003195
5898,0.927449941635,0.00699999928474,-0.0528352856636,-0.402928739786,-1.49230003357
23365,-0.173399984837,-0.410199999809,-0.0907939523458,-0.353206127882,-1.42949998379
6657,-0.134450003505,-1.13905000687,-0.171581536531,1.15286743641,-0.381350010633
5054,-0.11709998548,1.10239994526,0.468805134296,-0.941943883896,-0.773149967194
3108,-0.774699985981,-1.3206499815,-1.53515648842,0.212755128741,0.195700004697
1950,-0.38615000248,0.743149995804,0.530055582523,0.385807454586,1.07650005817
351,-0.00065000000177,0.492299973965,0.387622177601,-0.0187455564737,-0.688849925995
4846,0.649399995804,0.351449996233,-0.207394748926,0.285144805908,0.16685000062
1452,0.839349985123,-0.107250005007,-1.39579355717,0.602339208126,-0.326599985361
4776,-0.0249999761581,0.266699969769,0.142423853278,0.553285598755,-0.293599963188
6908,1.02670001984,-0.0336499996483,-0.0893856137991,0.224842816591,1.08939993382
672,0.124650001526,0.152800023556,0.298251330853,0.320287257433,0.363799989223
5710,0.179449990392,0.0138499997556,0.0321677401662,-0.12356710434,-0.0488499999046
2115,0.4375,-0.0790000110865,-1.46688103676,-0.755336761475,-0.811399996281
7015,0.686500012875,-0.537599980831,-0.161464899778,0.333684742451,0.576350033283
8726,-0.173700004816,-0.15340000391,0.570209145546,-0.233433634043,-0.708750009537
2185,-0.381650030613,-0.157150000334,-0.000965170562267,-0.0882520973682,-1.38944995403
3315,-0.231900006533,-0.855849981308,-0.693271279335,0.40465682745,-0.791150033474
5289,0.201299965382,-0.485500007868,-0.309831380844,0.447961777449,-0.26804998517
868,-0.767799973488,-0.454899996519,-0.343634188175,-0.151843160391,-0.318150013685
1677,0.618849992752,-0.0566000044346,0.814213216305,0.460357040167,-0.0512499809265
7043,-0.935849964619,-1.18799996376,-0.415955960751,-0.892110168934,-0.881799995899
5613,-0.629149973392,0.440500020981,-0.420341432095,0.163539841771,-0.330200016499
595,0.341199994087,-0.748849987984,0.0751012042165,0.412772715092,-0.264999985695
4793,0.144150018692,-0.718150019646,0.395898371935,-0.727559745312,-0.0203499794006
2736,-0.936399996281,-0.398350000381,-0.0197307690978,0.0076601812616,-0.313199996948
5290,0.70710003376,0.474099963903,0.757628202438,1.59907376766,0.156450003386
6194,-0.00200000009499,-0.0600499995053,-8.23252630653e-05,6.07263900747e-05,-0.745700001717
1676,0.405600011349,-0.269400000572,-0.0111500024796,0.0712481588125,-1.03415000439
23512,0.164199993014,-0.317650020123,0.841938853264,0.750970780849,0.516799986362
148022,-0.453599989414,-1.03729999065,-0.839999079704,-0.311680048704,-1.43914997578
1906,-1.12115001678,-0.0729999989271,-0.114217221737,-0.81624430418,-0.615899980068
8878,-0.195600003004,0.514050006866,0.396727502346,-0.835893392563,-1.04250001907
3091,-0.207499995828,-0.748799979687,0.271326810122,-0.51570045948,0.368999987841
5743,0.66295003891,0.0881000012159,0.950677096844,0.773444533348,1.32850003242
5321,-0.351899981499,0.61495000124,-0.0879174470901,-0.777001202106,-0.128650009632
4144,0.118649996817,-2.13289999962,-0.107415527105,-5.15851545334,1.00999999046
1981,0.306999981403,0.663599967957,-0.214148432016,-0.106269210577,0.775499999523
695,-0.225549995899,0.818599998951,-0.869917452335,0.97324770689,-0.283250004053
10398,-0.724649965763,-0.797900021076,-0.264891773462,-0.207844719291,-0.0766000002623
5708,-0.309949994087,-0.113249994814,0.501443207264,-2.46107459068,-0.154800012708
1213,0.885749995708,0.38220000267,0.373667657375,0.476676434278,0.855849981308
226,0.947350025177,-0.500400006771,-0.526232302189,-1.04865431786,0.0273000001907
6777,3.74790000916,-0.311100006104,-0.297491043806,0.049060665071,-0.373950004578
2113,0.436800003052,-0.254399985075,-0.432678043842,-0.310023367405,-0.663749992847
3329,0.393549978733,-0.574450016022,-0.95321136713,-0.366075187922,0.823049962521
