rid,CPC011_A375_6H:BRD-K55034111-066-12-2:10,CPC011_A549_6H:BRD-K55034111-066-12-2:10,CPC011_A549_24H:BRD-K55034111-066-12-2:10,CPC011_HA1E_6H:BRD-K55034111-066-12-2:10,CPC011_HT29_6H:BRD-K55034111-066-12-2:10,CPC011_MCF7_6H:BRD-K55034111-066-12-2:10,CPC011_MCF7_24H:BRD-K55034111-066-12-2:10,CPC011_PC3_6H:BRD-K55034111-066-12-2:10,CPC011_PC3_24H:BRD-K55034111-066-12-2:10,CPC011_VCAP_6H:BRD-K55034111-066-12-2:10,CPC011_VCAP_24H:BRD-K55034111-066-12-2:10,CPD002_MCF7_24H:BRD-K55034111-001-01-2:10,CPD002_MCF7_6H:BRD-K55034111-001-01-2:10,CPD002_PC3_6H:BRD-K55034111-001-01-2:10,CPD002_PC3_24H:BRD-K55034111-001-01-2:10
5720,0.310936331749,0.105036325753,0.764890789986,0.152349993587,0.131174996495,-0.192899987102,0.351799964905,0.940031528473,0.308617323637,1.03143417835,0.477515220642,-0.07584772259,1.12032806873,1.12583243847,0.203527346253
466,-0.152210235596,0.135896503925,0.473198652267,-0.396400004625,0.0505999997258,0.464950025082,-0.347499996424,-0.0230579003692,-0.0332020148635,0.978115677834,0.352627635002,0.140037253499,0.453803181648,-0.0940880030394,-1.40860450268
6009,-0.256066024303,-0.448775142431,0.171323627234,0.966650009155,-0.703175008297,0.36519998312,0.795249998569,-0.15338948369,-0.440736114979,0.422965288162,-0.904770493507,-0.245983719826,-0.777406156063,-0.736522018909,-0.552982032299
2309,0.532787799835,0.418647706509,-0.204864323139,0.32564997673,0.367175012827,-0.588549971581,-1.60119998455,1.29363834858,0.427811205387,-0.0438129231334,0.0425978526473,0.00757199525833,0.465714603662,0.416017413139,-0.390031278133
387,0.165551498532,-0.298467546701,-1.06968784332,0.79340004921,0.497624993324,-0.73039996624,-0.736150026321,-0.282872319221,-0.913404166698,0.269336551428,-0.743271172047,0.718557596207,1.91136193275,-1.33123826981,0.307879447937
3553,-0.254063636065,0.105424329638,-0.293908268213,-0.623100042343,0.128550007939,0.976549983025,1.98339998722,1.38007211685,0.207429453731,-0.617066025734,-0.525622367859,-0.51042163372,-1.05145204067,-0.0835696384311,2.15407776833
427,0.220403671265,-0.326210945845,-0.615173876286,-3.05800008774,0.705650031567,0.365950018167,-0.865450024605,-1.39799392223,0.678272306919,0.0541768074036,0.325747996569,-0.670534491539,-0.434144347906,-0.689826130867,-1.25414586067
5898,0.70857834816,-0.199226394296,0.922718167305,1.34005010128,0.659049987793,0.281149983406,0.0846499800682,0.404601216316,-0.203409448266,0.0796438902617,-0.155316159129,0.100645661354,0.447809129953,0.174068152905,-1.00003457069
23365,-0.852121531963,-0.209454864264,-0.470603823662,-0.111750006676,0.194474995136,-0.340400010347,0.594650030136,0.193817943335,-0.220787525177,0.251358181238,-1.44470822811,0.682105839252,-0.586600542068,-0.859867870808,0.0173149630427
6657,-0.36965700984,-0.00436195731163,0.283490210772,-1.21375000477,-0.323249995708,0.134949997067,0.460950016975,0.515351295471,-0.441145241261,-1.32068741322,-0.637235820293,0.225417912006,-1.40082168579,-0.0050612273626,1.42052686214
