rid,DOS020_VCAP_6H:BRD-K47071092-001-03-4:5.02,DOS020_VCAP_24H:BRD-K47071092-001-03-4:5.02,DOS043_A375_24H:BRD-K47071092-001-03-4:5.02,DOS043_A549_24H:BRD-K47071092-001-03-4:5.02,DOS043_HT29_24H:BRD-K47071092-001-03-4:5.02,DOSBIO002_A375_24H:BRD-K47071092:10.0484,DOSBIO002_A549_24H:BRD-K47071092:10.0484,DOSBIO002_HT29_24H:BRD-K47071092:10.0484,DOSBIO002_PC3_24H:BRD-K47071092:10.0484,DOSBIO002_MCF7_24H:BRD-K47071092:10.0484,DOSBIO002_NEU_24H:BRD-K47071092:10.0484,DOSBIO002_NPC_24H:BRD-K47071092:10.0484
6194,0.444241076708,0.46466678381,0.000240616354859,0.00034999998752,0.0,-0.419080018997,-0.0361967086792,-0.180633217096,-0.44225692749,-0.513132572174,0.607399940491,0.215242534876
1676,0.508182585239,-0.379870861769,1.13323903084,-0.0197499990463,-1.91220259666,-0.612546563148,-0.825594842434,0.206187367439,0.170611143112,0.164772808552,0.245399996638,-0.433184504509
23512,0.820019066334,0.54542183876,0.204008251429,2.19079995155,1.71355676651,0.542721867561,0.0467694699764,0.0673128962517,0.858342170715,0.096680149436,-0.441700011492,0.246765047312
148022,0.677143096924,0.328296005726,1.12064576149,-1.40684998035,-0.555543601513,2.09969329834,-1.550137043,-0.175445765257,0.393924176693,-0.35736322403,-0.720899999142,-0.35415571928
1906,0.142321258783,-0.525489807129,-1.22953534126,-1.83209991455,-1.12807846069,-0.44241386652,-0.406046569347,0.514675974846,-0.0986109226942,0.576193928719,-1.0177500248,0.331389605999
8878,-0.038632273674,1.32753872871,-1.3204356432,0.911450028419,0.594817340374,0.365019440651,-0.357484787703,0.126277863979,0.562934935093,0.755763709545,0.223200008273,-0.630336940289
3091,0.827860832214,-0.502419888973,0.326865881681,0.00034999998752,-0.742248833179,-0.81823694706,-0.284704089165,0.286562025547,-0.219140067697,0.0194131284952,-0.280750006437,0.49539577961
5743,-0.186417460442,-0.463719844818,-0.0669832080603,-0.848049998283,0.698508143425,-0.833889484406,-0.465716928244,0.96123200655,1.0534709692,-0.607510685921,-0.274250000715,-0.0716970860958
5321,-0.311122328043,-0.295495718718,0.807486653328,-0.161249995232,-3.39182329178,0.579011499882,0.530309855938,0.0161260217428,0.554150342941,0.463295668364,0.462049990892,-0.661394476891
4144,1.51458716393,0.570595085621,-0.672866940498,0.138499990106,0.370799809694,0.0819948166609,0.65580701828,0.514854371548,0.59675693512,-0.754536390305,-0.685899972916,0.495487421751
1981,1.09868049622,1.47753059864,-0.461036831141,0.292349994183,0.147191002965,0.488250941038,0.928844869137,0.542663395405,-0.514799118042,-0.399228692055,0.195600003004,0.524724423885
695,-0.171213522553,0.869405627251,1.05032503605,-4.16219997406,0.645724117756,-0.283111184835,-1.27011072636,-0.160807684064,-0.14854209125,0.0,0.612049996853,-0.380739539862
10398,-0.478671163321,1.88527643681,0.14747813344,-0.920849978924,-0.876816034317,-0.26573240757,0.557563483715,-1.04541349411,-0.17389960587,0.561133921146,-0.919250011444,0.0788560882211
5708,0.600458264351,0.197373688221,-0.546396911144,-0.418449997902,-0.569979965687,0.938320755959,-0.0580107271671,0.596703827381,0.811940133572,-0.0348829291761,-0.121250003576,-0.244200944901
1213,-1.58985006809,0.0104676187038,-0.152951896191,-0.195149987936,-0.70867061615,-1.51436507702,-1.44514596462,-0.261968404055,-0.675214350224,-0.792764306068,-0.280800014734,-1.13150668144
226,-0.167766213417,0.447259247303,-0.34150621295,0.039749994874,-1.0950075388,-1.44247317314,-0.738345146179,0.391003072262,0.0185567885637,-0.582453250885,0.142450004816,-0.121548682451
6777,0.320326924324,-0.271463215351,-0.497780442238,0.160899996758,-0.80452811718,-0.200835123658,-0.463967084885,-0.783719301224,0.264199495316,-0.542015612125,-0.158999994397,0.157050490379
2113,-0.376428604126,0.515132665634,1.17604243755,-0.546350002289,-2.18094682693,1.15210127831,1.10569870472,-0.380997717381,-0.835252523422,0.38268211484,-0.235100001097,0.119420394301
3329,0.627268314362,-0.0309930294752,-0.538410425186,1.41674995422,0.691774606705,0.718380630016,0.035920266062,0.286074131727,-0.733383536339,-0.139187574387,1.5271499157,0.171715155244
1050,1.1131298542,1.04811251163,-0.381256818771,0.729749977589,0.160907968879,0.179872751236,0.0670269876719,0.474110841751,0.449178516865,-0.432498276234,0.852249979973,-0.343264341354
9491,0.192276120186,-0.391415953636,0.923137366772,-0.439400017262,-0.871651411057,-0.0450675487518,0.131155520678,-0.230468451977,-0.190914511681,0.0748354494572,-0.861649990082,-0.547747194767
22926,-0.547207355499,0.507623195648,-0.441206872463,0.614300012589,0.514397501945,-0.336696565151,-0.674095392227,-0.149253949523,-0.0163001865149,-0.453233540058,-0.127250000834,-0.184239193797
5899,-0.74947988987,0.807498812675,-0.149224817753,0.277550011873,-0.539369940758,-0.354616940022,0.130283311009,0.33825096488,-0.629417955875,0.265796542168,-0.891799986362,0.373267740011
5467,-0.0886574611068,0.118568062782,0.574231922626,-0.0154500007629,-0.809357106686,-0.889354288578,-1.91774177551,0.480411052704,0.133441656828,-0.327254861593,-0.863049983978,-0.534116029739
6774,0.806993126869,-0.440630823374,-0.171965405345,-0.141749978065,0.775586605072,0.562175571918,-0.803766965866,0.460674852133,0.155956193805,0.413963109255,0.476850003004,0.220290958881
1788,0.419432282448,-0.390836715698,0.506192326546,-1.13894999027,-1.34699440002,-0.362147629261,-0.241354376078,-0.549548685551,0.426947802305,1.2220505476,0.196999996901,-1.00178551674
5921,-0.541422724724,1.08401668072,-1.24303805828,-0.162599980831,0.846354842186,-1.02398693562,-1.37929582596,-0.892332315445,0.369698405266,-0.444139569998,0.199550002813,-0.674890697002
5721,0.436562657356,-0.665173232555,-0.553186476231,-0.680099964142,0.101155951619,1.10115349293,0.761606752872,-0.014346703887,-0.233630299568,0.120092228055,0.827899992466,0.705796480179
2263,0.831027448177,-0.102201357484,1.36084365845,-0.340850025415,-0.188183993101,0.394586473703,1.21891307831,0.638075828552,0.337065458298,0.165809035301,-0.536199986935,0.312491208315
808,0.516773700714,0.427915811539,1.17326045036,-0.277399986982,-0.370402425528,-0.0974975675344,0.666408658028,0.0618147626519,-0.723923802376,-0.0779364407063,-0.633350014687,-0.350307613611
30001,0.118715316057,0.659154474735,-0.10257280618,0.425799995661,0.046881981194,-0.189441502094,-0.466507047415,0.754827558994,-0.0299460887909,-0.670670926571,-0.456200003624,-0.124763935804
348,-0.160880088806,-0.521755456924,1.21265292168,1.71230006218,-0.348734885454,0.0211487263441,0.530493497849,-0.479565620422,0.799894928932,0.679091274738,-0.464450031519,0.100968115032
30849,0.198238641024,0.090239405632,-1.19911777973,-0.525099992752,-0.137242212892,-0.619202077389,-0.827112436295,-0.0138810351491,-0.110016137362,-0.215548604727,-0.629450023174,-0.9369571805
1454,0.782996594906,0.270357608795,-0.285607218742,0.405149996281,0.967644512653,-0.128043442965,-0.137969568372,0.132783964276,3.84501647949,0.798837721348,0.124549999833,0.187567710876
6500,-0.490124642849,-0.202767193317,0.711169719696,0.099849998951,-0.344219893217,-1.15099239349,-1.24616873264,-0.239726543427,0.793914914131,-0.695420145988,0.16994997859,-0.30400043726
5627,-0.637634158134,0.212972134352,-0.657693207264,0.274549990892,0.261143773794,-0.250932008028,-0.509711563587,0.308220744133,0.599794507027,-0.47878152132,0.0518000125885,0.278826743364
5715,-1.107016325,-0.123486176133,0.147680729628,0.324499994516,-0.527429819107,-0.40863275528,-1.33730661869,0.00800662860274,-0.227708950639,-0.567148327827,-0.257300019264,0.22389934957
4791,0.294034093618,-0.611297726631,1.05851650238,-0.507750034332,-1.01560640335,0.322582691908,-0.391024917364,-1.37176024914,0.0664211511612,0.124985344708,-0.183300003409,0.756721317768
56924,-0.13216099143,0.127496168017,-1.14433455467,0.143449991941,0.863560020924,-0.661075055599,-0.799683511257,0.478587269783,1.02192890644,-0.409568548203,-0.375349998474,-0.0857175886631
2690,0.172259539366,-0.590649008751,0.573867201805,-1.04240000248,-0.423589318991,-0.0610271543264,0.148652791977,-0.174997106194,0.185134962201,0.182054400444,-0.625500023365,-0.140681162477
1019,0.749208807945,0.0178408548236,-0.88213789463,0.661399960518,1.07677733898,0.374779909849,0.825671255589,0.359378993511,0.350992202759,-0.454634398222,0.149899989367,0.125416964293
51422,0.0533741787076,1.40841531754,1.25761771202,-1.55184996128,1.16539096832,0.443085342646,0.405377477407,-0.433998078108,-0.0574049055576,-0.384440243244,0.249199986458,-0.302612125874
5788,0.179322600365,-0.275676131248,0.54300147295,-0.387149989605,0.298434466124,-0.892573475838,-0.653765439987,-0.403559267521,0.312920004129,0.344321668148,-1.06959998608,-0.261064261198
6709,0.332173585892,0.392259478569,-0.140692025423,0.132949978113,-0.229134738445,0.3302500844,-0.00204393267632,-0.137903884053,-0.206565201283,0.00625377893448,-0.701050043106,0.255483746529
1277,-0.0593012571335,0.485416948795,-0.487894237041,-0.514850020409,-0.0420976802707,-0.305382341146,0.72812718153,-0.559850990772,-0.289443612099,-0.267657190561,-0.0832000002265,0.519254088402
993,0.372054338455,0.547379672527,-0.565748393536,-1.61084997654,0.0714215710759,0.788050532341,0.574838936329,0.0493731759489,-0.146032348275,0.433159202337,0.796900033951,0.655492961407
7157,0.144792109728,0.270472705364,-0.273597717285,1.94079995155,0.866000115871,-0.110846474767,-0.303106456995,0.548346042633,0.403460949659,-0.64959859848,-0.836050033569,0.27286285162
1958,0.0193424224854,0.40529769659,-0.124320432544,0.327399998903,0.625165641308,-0.308599442244,-0.303397744894,-0.65286642313,0.194687485695,0.113745853305,0.316950023174,1.57870936394
4582,0.758301913738,-0.0653443932533,0.853452086449,-0.823700010777,-0.238113299012,-0.47364205122,-0.61193716526,-1.11229681969,2.26620125771,1.1005616188,1.24734997749,-0.189823672175
9212,0.435940563679,0.639593482018,-0.193773448467,0.348500013351,-3.08683013916,0.956222832203,1.10843980312,0.118028402328,-0.147984474897,-0.00223712623119,-0.34500002861,-0.2684635818
8440,-0.950186431408,0.257625609636,0.716911137104,-0.426699995995,0.965418994427,0.0142905414104,-0.227880254388,0.786965608597,-0.725991249084,-0.525845527649,0.531450033188,0.256544232368
6790,-0.762762904167,0.877246022224,0.0291737169027,-0.131149977446,0.126082807779,-0.856102466583,-0.912781119347,-0.207015454769,-0.472775936127,-1.30769062042,0.753250002861,-0.0573508515954
8851,-0.237362116575,0.0840632617474,0.346076309681,-1.01849997044,0.717232942581,0.314956068993,0.0268006026745,-0.0556531772017,0.21038916707,0.0864205509424,0.196350008249,0.493962079287
2534,-0.22268652916,-0.603085875511,0.561020255089,-0.200849995017,-0.274880766869,-0.344226062298,-0.0848629027605,0.351417064667,-0.303161799908,-0.359123080969,0.389649987221,0.832735478878
4893,0.00673711299896,-0.342561542988,0.188054427505,-0.470699995756,-0.367492586374,-0.98091250658,-0.63496696949,-0.240714669228,-0.145647495985,-1.09264612198,-0.746349990368,-0.330498099327
665,0.78862541914,0.59436583519,-1.22055351734,0.258950024843,-0.12765032053,-0.333151400089,-1.07069015503,-0.0740558505058,0.279506534338,-0.35729521513,0.049099996686,0.103724598885
4313,0.100666940212,-0.172895014286,-0.519200265408,-1.57505011559,-5.27217435837,0.283254534006,1.1409175396,-0.393543124199,-0.104381926358,-0.142866045237,0.0914000123739,-0.133205965161
1022,-1.14754617214,0.574840545654,-0.315664827824,0.575100004673,1.12776577473,1.30366516113,0.317322790623,-0.00686077028513,0.520125627518,-0.500830054283,0.0764000117779,0.280157446861
5880,-0.916851937771,0.0290528684855,0.192757889628,0.120149999857,-0.0135507285595,-0.104410529137,-0.51392942667,-0.198090597987,-0.946668982506,0.182058602571,-0.561999976635,0.175821363926
3162,0.164492681623,0.720459461212,-0.578615784645,0.708999991417,-0.38226890564,0.227004915476,-0.670774757862,0.526965618134,-0.102108113468,-0.58242726326,-0.357800006866,0.416419625282
1282,-0.682287812233,-0.384049236774,-0.383073925972,-0.121150001884,-1.35070180893,1.06920444965,-0.535312652588,-0.35836571455,0.62417703867,0.467668414116,-0.0510000064969,1.27953290939
3383,0.226670742035,0.0587371885777,1.1046847105,-0.297850042582,-0.363432765007,-0.946983933449,-0.272873163223,-1.09788072109,-0.825496077538,0.104993343353,0.0622499957681,-0.346413314342
727,1.29251694679,0.370735555887,1.23251235485,0.0751499980688,-1.7724416256,-0.974275827408,-1.12326657772,-0.743923246861,-0.313910454512,-0.259495168924,-0.710399985313,-0.0705837309361
4792,-0.00621093809605,0.186109036207,0.113175831735,0.638650000095,1.25562763214,0.136425092816,-0.265818208456,0.379198819399,-0.0778351575136,-0.658734679222,0.209950000048,-0.28833553195
4794,-0.177725583315,0.545615017414,1.77822065353,-0.815050005913,-0.94241219759,0.511065125465,-0.361709028482,-0.625574290752,-0.0191319584846,0.29540681839,0.00685000419617,-0.358062386513
902,0.145902276039,-0.175717383623,-0.316487520933,-0.700300037861,-0.975262105465,-0.543439209461,-1.37074184418,0.363038241863,-1.66009640694,0.51306116581,0.350500017405,-0.0403847508132
8091,0.784273862839,-0.378107130527,-0.504515349865,0.517750024796,0.873543798923,0.0317765660584,0.00789205729961,0.658506274223,-0.284807473421,0.523164927959,0.413849979639,0.43463486433
3486,0.0785357356071,-0.26361528039,-1.04088020325,0.0890000015497,-0.743855655193,-0.476853787899,-0.0614186525345,-0.855215251446,0.662149131298,0.118660539389,-0.740599989891,0.634806275368
10818,-0.618604421616,0.587520062923,0.328354090452,-0.265150010586,-1.19174098969,-2.00650525093,-0.789101779461,-1.01859474182,-1.06687629223,-0.64386600256,-1.09375,-0.324173808098
3454,-0.630447566509,-0.372900992632,0.826367139816,-2.00265002251,-2.14221572876,-0.0889132022858,-0.024774517864,-0.578678965569,-0.119904652238,0.158477455378,-0.245350003242,0.201406702399
4282,0.574122607708,-0.174835205078,-1.52417528629,-0.704350054264,0.124202460051,-0.771776199341,-0.621864855289,0.360530018806,-0.46661195159,-0.453634381294,-0.356249988079,0.53570318222
1605,0.695536613464,0.454012691975,-0.188885256648,0.687849998474,0.874397993088,-0.294402003288,-1.66499185562,0.232782453299,-0.287640124559,-0.493658423424,0.599250018597,-0.338400661945
10644,-0.122958153486,0.565101265907,1.30758690834,-0.233200013638,0.397488534451,0.0760343968868,-0.0962940528989,0.232831001282,0.507255673409,2.145175457,0.49405002594,-0.68825006485
2065,0.0556640028954,0.115113906562,-0.820131838322,-0.692799985409,0.745742976665,-0.494153857231,0.365930616856,-0.144781917334,-0.178491145372,-0.324722260237,-0.787549972534,0.840733766556
8321,-0.322618305683,-0.328026890755,1.35848557949,-0.245299994946,-1.7843054533,0.442992866039,0.493168354034,2.87112379074,0.0755776464939,0.738471150398,-0.212099999189,0.128511071205
8503,-0.56512761116,0.0953935235739,0.864531934261,-0.360650002956,0.0840465500951,-0.651976823807,-0.618737280369,1.01117897034,-0.00151436030865,-0.451315164566,0.355549991131,0.56689286232
7027,-0.320902109146,-0.842634379864,-1.93144285679,-0.63715004921,1.98997402191,-0.20772215724,0.164080008864,0.368470191956,0.10183968395,-0.270099908113,0.128549993038,0.128685936332
6850,0.127625584602,0.104334264994,1.73317849636,-0.932600021362,-0.476353704929,-0.0856159850955,0.844445765018,0.179086849093,0.376298576593,1.53603446484,-0.613449990749,0.217504501343
1978,0.689215362072,0.133253619075,-1.44980359077,1.14695000648,0.141024440527,-0.761314511299,-0.72256064415,-0.399174928665,0.199616163969,0.0583697855473,0.047499999404,-0.0664017796516
896,0.586746811867,0.649625778198,0.384974360466,1.19945001602,2.30403089523,0.019686691463,-2.99295639992,0.338052988052,0.230216965079,-0.664420604706,-0.0117000043392,0.144115567207
5777,0.114760696888,-0.0489810854197,1.92386603355,-0.173600018024,-0.0430051311851,-1.17039871216,-0.0231964886189,-0.165963947773,-0.0144450962543,-0.461816251278,-0.240700006485,-0.993964135647
1846,0.324950426817,0.87287825346,-1.18679773808,-0.778200030327,0.0872174948454,0.695421516895,0.000835299491882,-0.211054474115,-0.284236073494,1.89729452133,0.309599995613,0.510891020298
5925,0.26386231184,0.363893479109,1.0469019413,0.896300017834,0.598937451839,0.00627709925175,-0.733214616776,0.469259381294,-0.39131128788,0.404314875603,0.186350002885,-0.335302174091
142,-0.743842363358,0.200057461858,0.241950839758,0.40440005064,-0.500494718552,-2.00253725052,-0.191645354033,-0.37142342329,0.135184943676,-1.3906993866,0.4388499856,0.295945525169
1021,0.264265716076,0.988887131214,0.0749749168754,-0.673200011253,1.03492236137,0.10533413291,-0.0267002284527,0.234697461128,-1.03963446617,-0.466003835201,0.120550006628,0.0251181311905
5699,0.885661184788,0.521230757236,-0.265207499266,0.675050020218,-0.62315261364,0.846270740032,0.842684268951,0.452204167843,0.755900740623,-0.029659435153,0.216899991035,0.215360492468
8061,-0.03834874928,0.809942781925,-0.884879887104,0.662750005722,-0.252635240555,-0.327202141285,0.229924082756,0.159683912992,-0.616479754448,0.15520106256,-0.778550028801,-0.0398991033435
1870,0.0493483990431,0.0569297969341,0.270718723536,-1.17229998112,0.412503451109,0.205536812544,0.466180920601,-0.151120007038,-0.84398072958,-0.00317849684507,-0.536549985409,-1.27933323383
1398,0.368207663298,-0.587937831879,0.365589499474,1.5027500391,0.818943202496,-0.169926419854,-0.265618264675,0.550725698471,-3.46981883049,-0.927493929863,0.353349983692,-0.16126088798
3312,0.598588705063,0.0585761368275,-0.0540269166231,0.735599994659,1.7245246172,-0.699184894562,-0.316454946995,-0.244913756847,0.0902400314808,-0.445100039244,-0.206350013614,-1.9145168066
891,-0.813300490379,-0.148052379489,-1.13519287109,0.202650010586,-1.12357807159,0.689356923103,0.675485432148,-0.558862388134,0.0125722847879,-0.739621400833,0.0634500011802,0.0068741440773
4775,-0.734621524811,-0.0116830468178,0.924706459045,0.828399956226,1.03393924236,1.54524123669,3.46722865105,-1.00082218647,-0.0373916178942,-0.429240047932,0.20284999907,-1.00612461567
5111,-0.824463188648,-0.455849438906,-1.46564483643,-0.338249981403,-0.226559892297,0.356236934662,0.195452034473,-0.644736051559,-4.07726192474,-0.714701414108,0.343600004911,0.321243822575
5696,0.310578435659,-1.65201449394,-0.891461491585,0.0980499982834,1.25265550613,0.378471493721,0.354684859514,0.35725158453,-0.126571685076,-0.156174778938,-0.775999963284,0.238989844918
5588,0.297152668238,0.440728068352,-0.263706356287,-0.645600020885,-4.64087629318,-0.185444802046,0.265897512436,-0.343260586262,0.14585249126,0.283269524574,-0.375900000334,-0.365706294775
6839,-0.343977302313,1.17461442947,-0.889896392822,-0.730800032616,0.119757965207,0.317766070366,-0.140515953302,0.762390077114,0.407904028893,-0.296524465084,0.250100016594,0.371330589056
329,0.710099518299,0.760264098644,0.888180553913,-0.0236500017345,-0.6268055439,0.231477439404,0.614379048347,1.03902840614,-0.110314182937,0.403390407562,-0.087249994278,1.21682262421
5058,-1.02281093597,0.848625004292,0.306843340397,0.0797000080347,1.16301202774,3.57117962837,0.587238550186,-0.353981256485,0.0973704084754,0.685041725636,-0.00365000031888,-0.168347343802
998,1.89463627338,-1.55507290363,-0.103133045137,1.00979995728,-0.779347956181,0.745030879974,0.880182802677,-0.0182610377669,-2.54825806618,0.014154329896,0.475349992514,0.503505468369
9134,0.312319099903,0.407989174128,-1.52903473377,-0.190499991179,-0.57826513052,0.564170181751,0.896783828735,0.281811416149,-1.17029356956,0.400991737843,-0.084399998188,-0.354194581509
6616,-0.520108520985,0.875929355621,1.48203742504,-0.389799982309,0.540926873684,0.270551860332,0.44081568718,0.107330180705,0.659229755402,-0.130612492561,0.33805000782,0.383348733187
5223,-0.844044566154,-0.453154742718,-0.328811377287,0.380400002003,0.848796725273,-0.723076164722,-0.439147651196,-0.0909199714661,0.142912596464,-0.818588137627,0.155950009823,-0.726416230202
4690,-0.546889781952,-0.285277932882,0.486947923899,0.994599938393,-0.834133565426,-0.228585839272,0.380775988102,0.381572008133,-0.651395916939,-0.750620543957,-0.586149990559,-0.534613490105
958,0.092759527266,-1.14080059528,0.0114004276693,-0.475699990988,-2.09295463562,0.41650724411,1.32632851601,1.56471097469,0.524328768253,0.558821022511,0.664200007915,-0.12419487536
1616,-0.169667333364,-0.153335869312,-0.574754655361,-0.0828500017524,-0.111528113484,1.26228702068,0.52080142498,0.103207655251,0.313252329826,0.524570345879,0.628000020981,0.972412467003
991,0.00171920657158,0.203611001372,-2.55013275146,0.338249981403,1.01065421104,-2.78338623047,-0.0059694647789,0.0126095861197,0.129932522774,-0.00395680963993,-0.217699989676,-0.27598592639
6347,-0.368019580841,-0.438696652651,1.43363344669,0.195050001144,-1.39183330536,0.503903329372,0.345109283924,4.2004160881,1.49939107895,0.020395167172,-0.604300022125,-0.400578141212
