rid,CPC013_A375_6H:BRD-A41114263-001-01-7:10,CPC013_A549_6H:BRD-A41114263-001-01-7:10,CPC013_A549_24H:BRD-A41114263-001-01-7:10,CPC013_ASC_24H:BRD-A41114263-001-01-7:10,CPC013_HA1E_6H:BRD-A41114263-001-01-7:10,CPC013_HCC515_6H:BRD-A41114263-001-01-7:10,CPC013_HEPG2_6H:BRD-A41114263-001-01-7:10,CPC013_HT29_6H:BRD-A41114263-001-01-7:10,CPC013_MCF7_6H:BRD-A41114263-001-01-7:10,CPC013_MCF7_24H:BRD-A41114263-001-01-7:10,CPC013_NEU_24H:BRD-A41114263-001-01-7:10,CPC013_NPC_24H:BRD-A41114263-001-01-7:10,CPC013_PC3_6H:BRD-A41114263-001-01-7:10,CPC013_PC3_24H:BRD-A41114263-001-01-7:10,CPC013_SKB_24H:BRD-A41114263-001-01-7:10,CPC013_VCAP_6H:BRD-A41114263-001-01-7:10,CPC013_VCAP_24H:BRD-A41114263-001-01-7:10
5720,-0.690111160278,-0.323799997568,1.14249992371,-0.098490819335,0.677460432053,0.407424747944,0.725637018681,0.314306944609,-0.487984597683,0.487498104572,2.72569990158,-0.394570201635,-0.221159279346,0.68299216032,0.120356433094,0.503276705742,-0.234456256032
466,-0.244663223624,-0.756549954414,-0.449950039387,0.631074607372,1.09717774391,1.02365136147,-1.24231791496,-0.613771915436,-1.06304848194,0.591780662537,-0.561600029469,0.70584666729,0.607423901558,0.911133110523,-2.02926588058,0.074166469276,0.237686693668
6009,-0.712751686573,0.440450012684,1.18455004692,0.0824684351683,0.969695568085,0.0652062147856,-1.55903470516,-0.341941833496,-0.616373896599,-0.208055108786,-0.701850056648,-0.384261399508,0.0616787448525,0.520365059376,1.02865540981,0.519885063171,0.100752256811
2309,0.43964985013,0.1141500175,0.410299986601,-0.368521124125,1.1597443819,-0.165226787329,-0.607994914055,0.183238893747,-0.190086334944,-0.00792157277465,0.251700013876,0.163282945752,0.319679737091,0.50500780344,0.721543550491,1.04701089859,-0.469117343426
387,-0.269880592823,-0.187750011683,0.0887500047684,0.0980137959123,0.794745802879,0.411195397377,0.258041441441,-0.534068822861,0.333460777998,0.919102907181,-0.479999959469,0.255754649639,0.47534814477,1.27033150196,0.375164180994,0.277039915323,0.574179887772
3553,0.619530022144,-0.0868000015616,-0.0239499993622,-0.522530198097,-0.964767754078,-0.589608311653,0.304865002632,-1.47688496113,-0.853967487812,-0.814983546734,0.477600008249,-0.491795420647,0.752525627613,-0.099947437644,-0.254578381777,-0.693637549877,-0.156519860029
427,-0.108791597188,-1.24119997025,0.42199999094,-0.0516411438584,-0.185583204031,-0.0127007514238,-0.319984972477,-0.212984517217,-1.01933026314,0.777990937233,1.37064993382,-0.534893155098,-0.106171786785,0.729581415653,-1.13501358032,-0.401994228363,-0.359364569187
5898,1.21875023842,0.338300049305,-0.665950000286,-0.325550854206,0.335251837969,-1.21177554131,0.276386082172,2.14074087143,-0.265724211931,0.274868458509,0.767449975014,-2.44296550751,-0.0967958569527,0.471370905638,0.10474165529,-0.0774662569165,-0.445342898369
23365,-0.203709110618,0.629849970341,-0.29960000515,-0.390869706869,0.504588127136,-0.496161818504,0.547259449959,-0.94949889183,-0.436408936977,-1.55963850021,-0.739349961281,0.525136351585,0.28970092535,0.292354077101,-0.726433515549,-0.235811218619,-0.395830333233
6657,0.127094060183,0.099749982357,-0.564849972725,-0.776108205318,-1.46264576912,-0.740757465363,-0.60552996397,-0.135693281889,-1.17666816711,0.0418607667089,-0.385100007057,0.289781272411,-0.818292379379,-1.35754680634,-0.220591053367,-1.3693202734,-0.231949940324
