rid,DOS007_VCAP_24H:BRD-K36959991-001-01-9:5.12,MUC.CP001_MCF7_6H:BRD-K36959991-001-01-9:10.2434,MUC.CP001_MCF7_6H:BRD-K36959991-001-01-9:3.4145,MUC.CP001_MCF7_6H:BRD-K36959991-001-01-9:1.1382,MUC.CP001_MCF7_6H:BRD-K36959991-001-01-9:0.3794,MUC.CP001_MCF7_24H:BRD-K36959991-001-01-9:10.2434,MUC.CP001_MCF7_24H:BRD-K36959991-001-01-9:3.4145,MUC.CP001_MCF7_24H:BRD-K36959991-001-01-9:1.1382,MUC.CP001_MCF7_24H:BRD-K36959991-001-01-9:0.3794,MUC.CP001_NKDBA_24H:BRD-K36959991-001-01-9:10.2434,MUC.CP001_NKDBA_24H:BRD-K36959991-001-01-9:1.1382,MUC.CP001_NKDBA_24H:BRD-K36959991-001-01-9:3.4145,MUC.CP001_NKDBA_24H:BRD-K36959991-001-01-9:0.3794
5710,-0.581016004086,-0.139775127172,0.402499049902,-3.93498373032,0.67712533474,-2.04139995575,-0.667999982834,-0.603049993515,-1.80976676941,-0.82045340538,-2.76969766617,0.891749978065,0.0638499855995
2115,0.647165060043,2.88538503647,2.95179510117,0.225725919008,-0.317555218935,1.3763999939,0.8873000741,0.674449980259,-0.161733329296,0.270499169827,1.8900219202,-0.870449960232,0.263550013304
7015,0.744085729122,2.45726156235,3.13671588898,4.09609985352,1.28692758083,1.60490000248,-0.00570000708103,0.703950047493,0.520866692066,1.37089705467,1.05123734474,0.726099967957,0.889750003815
8726,0.458311140537,-3.65377998352,-3.14076185226,-3.05422258377,-3.17736983299,-3.65109992027,-1.10409998894,-1.14109992981,-0.276366651058,0.914879739285,1.93142735958,1.01689994335,-2.5351998806
2185,0.65143340826,2.35657835007,0.806589603424,4.48655843735,1.70247936249,1.57249999046,0.301566660404,0.622500002384,-0.106766656041,1.43352878094,1.12275087833,0.315499991179,0.770900011063
3315,4.92227315903,-1.64547657967,-1.50477600098,-2.10987305641,-0.580268502235,-1.27839994431,-1.11346673965,-2.35340023041,-1.27859997749,-0.231274157763,-2.62847471237,1.37534999847,-0.427100002766
5289,1.44049322605,0.197574824095,-1.66172528267,0.524196565151,1.1677172184,0.924499988556,0.335700035095,1.07085001469,0.227766677737,-0.891691803932,-0.137377038598,-0.911999940872,-2.93705010414
868,-0.454784333706,2.27681732178,1.46006190777,1.2055529356,0.562091708183,0.869799971581,0.18096666038,-0.0434000194073,0.461633354425,-0.139600872993,0.760614454746,0.260500013828,-1.19949996471
1677,1.8879750967,1.88574039936,-1.04022812843,1.1453166008,1.02635848522,1.94649994373,-0.0627666786313,0.505349993706,0.425999999046,1.14358580112,1.5342322588,0.416750013828,0.107300013304
7043,0.0502761416137,1.09083783627,1.85573387146,2.75387907028,1.2880231142,1.47099995613,0.953866660595,-0.494100004435,0.397433400154,0.117228187621,0.88074272871,0.0267500132322,-0.0577999949455
5613,-0.545372068882,0.818178534508,-1.31640601158,0.638169467449,0.171187564731,1.25259995461,-0.0883666574955,0.0896000266075,0.198566660285,0.509569823742,0.608085274696,-0.486800014973,0.204750001431
595,-1.74464571476,0.165301844478,0.281215667725,-1.05324602127,1.08822631836,0.612600028515,-0.383400022984,-0.997449994087,-0.688600003719,-0.235219717026,-0.780264854431,0.597450017929,1.0868999958
4793,-0.0882378220558,4.07565593719,4.78682994843,1.71787023544,2.52651357651,0.775499999523,1.00540006161,-0.00935000181198,0.0848333314061,1.5850982666,1.05520915985,1.98140001297,1.81884992123
2736,0.533495247364,4.72627258301,2.16297912598,4.1846113205,0.324662089348,0.0636000037193,0.555533349514,0.217849999666,-0.378866702318,1.19827127457,2.07397580147,0.327950000763,3.81634998322
5290,0.18995526433,1.99243104458,0.959259390831,4.40487861633,0.860952556133,1.10389995575,0.00453332066536,0.927150011063,0.43546667695,1.8017718792,1.71763288975,-0.22974999249,1.43554997444
6194,0.0291930735111,-2.73244357109,-2.03267526627,-2.97944688797,-0.258443176746,-2.93880009651,-1.24580001831,-1.09364998341,-2.54960012436,-1.56017160416,-5.40438842773,-0.00034999998752,-0.47214999795
1676,-0.0861583948135,0.390460133553,0.0203029960394,3.68757581711,0.0238936915994,1.94449996948,0.414399981499,0.0709500014782,0.39849999547,0.781474530697,0.575288414955,-0.120450004935,0.341349989176
23512,0.00645754486322,-1.11889123917,-1.06908226013,-1.74722790718,-1.52878570557,1.66540002823,-0.700299978256,-0.793049991131,-3.0529999733,-0.788863003254,-0.358828604221,1.2512999773,-0.361949980259
148022,-1.85455870628,0.711241364479,0.874935567379,0.458862781525,1.63969194889,1.18649995327,0.0335333570838,-0.00819998979568,0.32423338294,1.1185324192,2.35223555565,0.138399988413,-0.664600074291
1906,0.200061410666,0.716049551964,0.444180965424,1.04320442677,0.280692785978,1.62759995461,-0.00123332440853,0.235000014305,0.135799974203,0.331971943378,0.46909686923,-1.43859994411,-0.672399997711
8878,0.0461963042617,0.307702749968,0.56291872263,-1.21519756317,1.02872657776,-1.09469997883,-0.486933350563,-0.415250003338,-1.05870008469,-4.68829727173,-5.26805639267,1.12609994411,-0.447699993849
3091,-0.0830785036087,-2.9305639267,-3.33669471741,-2.05881237984,-2.22766447067,-1.70140004158,-0.750333368778,-1.37005007267,-0.585866689682,-6.22294521332,-6.24225854874,-1.83249998093,-4.10960006714
5743,0.592203676701,1.08162260056,4.52102851868,2.9827337265,0.558812081814,2.1982998848,1.56293332577,0.444400012493,1.05610001087,2.53955721855,2.59192824364,0.366500020027,2.08220005035
5321,0.523448348045,1.11112976074,0.454839497805,2.33312487602,0.145733863115,1.59889996052,0.321533322334,0.486400008202,0.114599987864,0.675803005695,-1.05997097492,-0.034500002861,0.278900027275
4144,-0.421421080828,0.8273832798,0.248880177736,0.509007632732,1.21854913235,0.668099999428,-0.0129333436489,0.608500003815,-0.316433340311,-0.590988516808,-5.00242090225,0.0782499313354,0.72729998827
1981,-1.26233148575,1.68975448608,2.0652410984,2.04562950134,1.01259458065,2.41079998016,0.254200011492,-0.146199971437,1.03676664829,1.6639841795,1.53239953518,1.63670003414,2.27565002441
695,-0.37590265274,4.55753564835,1.0546681881,2.17921423912,1.72021055222,1.26279997826,-0.583433389664,-0.182150006294,0.522733330727,1.24857270718,3.53856945038,-0.0372500121593,0.476150035858
10398,0.958652257919,1.05667662621,0.908071935177,3.83133411407,1.19902265072,1.81729996204,0.313433349133,0.602599978447,0.196366667747,-0.669310569763,0.462144255638,0.324200004339,0.304650008678
5708,0.142058938742,3.12644004822,1.95948243141,-1.46993780136,0.50397592783,0.222699999809,0.0900999903679,-0.351450026035,-0.218299999833,-0.265594065189,-1.08702802658,-0.358799993992,0.0197499990463
1213,-0.469752073288,-1.9458193779,-0.580771386623,-2.35858273506,-0.740258336067,-0.855099976063,-0.578999996185,-0.090300001204,-0.968233346939,-0.203000962734,-2.74705123901,0.551299989223,-0.139499992132
226,-0.953863084316,0.870343208313,0.134148180485,-0.217440664768,1.71696543694,-0.172900006175,0.13206666708,-0.725899994373,-0.166600003839,-0.763854622841,-1.06155073643,0.83654999733,0.662249982357
6777,0.333357393742,0.85910141468,-0.0556879043579,3.84729814529,1.21638655663,-0.36439999938,0.387700021267,0.86880004406,0.510600090027,0.15868408978,0.687731683254,2.73055005074,1.38779997826
2113,1.30595946312,1.19563579559,-0.0433020107448,0.442972302437,0.603779613972,1.09440004826,0.30963331461,0.314200013876,0.514566659927,0.482536047697,-0.0105460435152,0.954900026321,-0.24329996109
3329,-0.364813894033,0.774982333183,-0.410527378321,-0.668482422829,0.963034927845,-0.481900006533,0.419799953699,-0.565050005913,0.0253333337605,-0.477503597736,-0.185526356101,-1.50394999981,0.407050013542
1050,-1.08938145638,2.73884224892,1.88401067257,0.752712905407,1.57035923004,1.10549998283,0.458400011063,0.36084997654,-0.536933362484,4.7812795639,5.51948595047,2.38744997978,2.0287001133
9491,-0.284406989813,1.10390484333,1.30549502373,1.90715539455,1.1484849453,0.893800020218,-0.183333367109,-0.23014998436,0.0290333628654,0.711874902248,-0.282874852419,-0.086850002408,0.55245000124
22926,-0.277055501938,2.13213944435,1.3024096489,1.23234033585,0.508211791515,-0.383199989796,0.414600014687,0.597400009632,-0.567566633224,0.900472700596,2.6093814373,0.59684997797,0.100749999285
5899,-0.0589241534472,3.4794523716,2.09565162659,1.05412185192,2.42364311218,1.41740000248,-0.42983341217,0.127700030804,0.333133339882,0.638966560364,4.04274272919,0.698500037193,1.60654997826
5467,-1.39033889771,5.1277256012,4.09477949142,4.73045158386,0.57247877121,1.90970003605,0.385900020599,0.555700004101,-0.0618667006493,2.40520977974,1.05385839939,0.0812999904156,0.241700008512
6774,-0.197350591421,-1.76928901672,-1.74949741364,-2.56963825226,-1.78897809982,-0.551699995995,0.818366706371,0.36875000596,0.0643666386604,-1.01791417599,2.01875686646,0.0328000187874,-0.843649983406
1788,-0.190532118082,1.73222053051,1.05943250656,4.57435178757,1.08016395569,1.54149997234,0.306833326817,0.650400042534,-0.044999986887,0.978977143764,0.71438741684,-0.28924998641,0.426750004292
5921,-0.35951629281,0.888052642345,0.215975910425,2.63858270645,0.807945549488,-0.943599998951,-1.34333336353,0.525400042534,-0.221833348274,-1.21352744102,-0.92228525877,0.679550051689,-1.1359000206
5721,0.692514061928,-0.999903202057,0.951704382896,-0.291120171547,0.59395647049,-1.77380001545,-0.00593332946301,-0.037800014019,-0.264566659927,-1.60190033913,-1.17859864235,0.751050055027,-0.655150055885
2263,0.500242710114,0.543452084064,0.0906703770161,1.51246058941,0.423390358686,1.28639996052,0.273200005293,-0.114199995995,0.402533352375,0.888928294182,0.0536189824343,0.318050026894,0.908950030804
808,0.040291339159,1.80472385883,0.757478237152,2.97218132019,1.0062046051,2.10479998589,0.709800004959,0.288350015879,0.60890007019,1.86582171917,0.945702672005,0.558849990368,1.84420001507
30001,-1.85846781731,1.58586502075,1.52425742149,2.5434885025,1.30398392677,2.41560006142,0.592000007629,0.603150010109,-0.461066663265,-0.338814496994,1.50624990463,1.48605000973,1.9742000103
348,0.374448180199,1.56157493591,0.136205300689,1.89249265194,1.0513818264,1.25720000267,-0.0527000017464,0.439549982548,0.449066668749,1.5417971611,1.62980926037,-0.674100041389,0.359449982643
30849,-0.13516664505,2.69864416122,0.144951164722,0.0291630029678,1.71514832973,0.990499973297,0.553666710854,0.323750019073,-0.448400020599,-0.46814095974,2.5845375061,1.71390008926,0.563199996948
1454,-0.25298666954,3.44384765625,0.977328181267,2.08916759491,2.53545451164,1.44819998741,0.148666664958,1.59710001945,0.141699999571,0.96255505085,0.879945337772,0.830500006676,0.897349953651
6500,-0.30124849081,-3.67338180542,-1.69147896767,-2.69366359711,-0.918712317944,0.0701000019908,0.468699991703,-0.117399990559,0.0834333449602,-1.38556408882,-0.706256985664,0.312249988317,0.0452499985695
5627,0.818963170052,-0.271037310362,-1.07858002186,-1.33643078804,0.33571356535,-1.18470001221,-0.848666667938,-0.416700005531,-0.273799985647,-0.924771845341,-0.387818962336,0.773599982262,-0.381949990988
5715,-2.09329080582,-0.501537263393,0.889497101307,-0.973555922508,1.00859022141,-0.146899998188,-0.572933316231,-0.559049963951,-0.440400004387,-0.451046526432,0.368843048811,0.483150005341,0.826500058174
4791,0.590334951878,1.23460757732,0.432221710682,0.659649968147,0.347046673298,2.37430000305,0.156700015068,0.974350035191,0.659733355045,3.39066433907,0.683146715164,0.894249975681,1.54460000992
56924,-0.523538529873,1.3961468935,1.53960120678,-0.797070026398,0.0273550450802,-0.910499989986,0.593233346939,-0.975799977779,-0.509966671467,-0.666098475456,0.980617880821,1.38195002079,0.690350055695
2690,0.457171916962,-1.71175396442,-2.71366405487,-2.04282331467,-1.25552046299,-1.64330005646,0.0567999780178,-0.358699977398,-0.276699990034,-0.100501947105,2.23729729652,0.0602999925613,0.440450012684
1019,-0.0476953089237,-5.50675010681,-6.28238010406,-5.83382034302,-5.58651161194,-2.1686000824,0.629400014877,0.0321000218391,0.139200001955,-2.29707717896,-1.36590099335,-1.97105002403,-2.46545004845
51422,0.771207928658,1.75593471527,-0.547033011913,3.57218241692,0.320339471102,1.57430005074,0.705699980259,0.731999993324,1.11590003967,1.00763916969,2.5098927021,0.332400023937,0.760949969292
5788,0.542548775673,1.41255640984,0.793411612511,2.60657215118,1.26796197891,1.13520002365,0.0888666808605,0.28100001812,0.160933330655,0.429180979729,0.862857997417,0.218650013208,-0.530650019646
6709,-1.65768051147,1.2856413126,0.0930555611849,-0.459299564362,-1.29656744003,-1.02750003338,0.190833389759,0.322050005198,0.0500999689102,-0.62115252018,3.26956677437,-0.436899989843,-0.797850012779
1277,0.807530760765,3.92088770866,6.01354074478,5.06629276276,1.08399868011,-0.55680000782,0.38826662302,-1.02754998207,0.459633350372,-0.0572335571051,-0.342707782984,0.251249969006,0.838400006294
993,0.508945345879,0.439242869616,0.403456330299,-0.555503308773,0.877901375294,0.124799996614,0.545366644859,-0.130400002003,0.489233344793,-0.897943377495,0.274911642075,0.425950020552,0.886300086975
7157,-1.39278459549,2.15413045883,1.3521091938,0.521980643272,1.48774909973,0.134200006723,-0.0750666856766,-0.100900001824,-1.14116668701,0.25707000494,-0.727523386478,0.851399958134,0.0521999597549
1958,-0.462601542473,2.96690368652,-0.940050125122,3.46790719032,1.69102430344,-0.282299995422,-1.27940011024,0.192399978638,0.27256667614,-0.0941370800138,-0.188402965665,4.68295001984,0.727499961853
4582,-0.459950089455,0.0270555652678,-0.930535554886,-1.69720804691,0.678813874722,0.724399983883,-0.915100097656,-0.229549974203,-0.222366675735,1.28060400486,1.4173643589,-0.41890001297,0.00415000319481
9212,-0.480006545782,2.18025684357,1.94855797291,2.17078709602,1.25540614128,1.95150005817,0.586766660213,0.699450016022,0.296133339405,0.90337407589,0.365073502064,-0.155200004578,1.72520005703
8440,-0.480443954468,-2.53960156441,-3.33117485046,-2.17919588089,-2.71043586731,-1.57430005074,0.929300010204,-0.606350064278,-0.507899999619,2.26368165016,1.72559928894,-0.766749978065,-0.581550002098
6790,0.168330788612,1.84832954407,1.65250635147,0.270468056202,2.15342617035,-0.288199990988,0.169133350253,0.0464500002563,-0.616533339024,-0.62923169136,0.0240822732449,1.48055005074,1.02460002899
8851,-0.525384664536,-1.52558517456,-1.41405177116,-1.16851997375,0.1061193645,3.96009993553,0.21683332324,0.77589994669,0.702833354473,-0.567131102085,1.28663086891,0.96899998188,0.610949993134
2534,-0.0155987739563,0.767253518105,-0.79514503479,2.50695967674,0.336759775877,2.34479999542,1.2634999752,0.318549990654,-0.254933357239,-0.567619562149,0.47767958045,-0.393200039864,0.234099984169
4893,0.2492210567,-0.281151115894,-1.14297246933,-0.193839877844,0.836933851242,-0.25150001049,0.195033326745,0.0347999930382,0.0916666835546,1.67509615421,1.70685946941,0.883049964905,2.50785017014
665,-0.0506525076926,-1.16585373878,-1.08793115616,-0.908938765526,-0.0290845930576,-0.207699999213,0.724666714668,-0.659950017929,-0.123333349824,-1.75500106812,-1.04295217991,-0.266350030899,-1.16205000877
4313,0.424744307995,2.03457355499,1.67369163036,2.00200438499,0.694260835648,1.8465000391,0.599366664886,0.0634499788284,0.258566647768,0.460276693106,-0.813401043415,0.611550033092,0.258899986744
1022,-0.222880467772,0.0623185038567,0.115880668163,-0.266507476568,0.303909778595,-1.56570005417,0.179166674614,0.598399996758,-2.61053347588,0.129570782185,-4.43066644669,0.52889996767,-0.29675000906
5880,0.440183907747,1.76964306831,1.09443581104,1.84123563766,-0.317066192627,-0.569999992847,0.0176333189011,0.695950031281,-0.33996668458,0.655008018017,2.50578403473,0.0149500072002,1.61994993687
3162,-0.328611373901,0.665058493614,0.0382282733917,0.346192330122,0.344791829586,-0.227400004864,0.110133334994,-0.263899981976,-0.110533349216,-1.54934895039,-0.882617354393,0.766950011253,0.214349985123
1282,0.505606174469,1.75999116898,0.894149780273,2.50862360001,1.16722869873,1.03789997101,0.719566643238,0.290399998426,0.113433361053,-2.83869552612,-5.03713607788,0.755900025368,-4.59709978104
3383,-0.185107767582,0.86358076334,3.24310731888,1.76270866394,-0.289875477552,1.97300004959,0.229166671634,0.372349977493,0.597599983215,0.450861573219,-0.233606815338,-0.192099988461,0.23655000329
727,0.327612489462,1.21187579632,3.56180596352,1.20370018482,0.65402674675,1.65190005302,0.309066623449,1.77785003185,0.596199989319,1.8964356184,1.26872611046,0.98290002346,4.22755002975
4792,-1.04775571823,-0.652347207069,1.67138159275,0.119644522667,1.70560336113,0.139899998903,0.253466665745,-0.116599991918,-0.608600080013,1.27493226528,-0.44796538353,1.3057500124,1.04404997826
4794,1.18507099152,4.84973955154,3.20421028137,4.19856071472,1.25143408775,1.89709997177,0.676133394241,0.0819500088692,0.35379999876,0.688242137432,1.13644897938,0.21479998529,0.440850019455
902,0.574947237968,1.05364525318,-1.15051245689,0.861405968666,1.02036690712,1.36759996414,-0.0635666549206,0.258200019598,1.15790009499,1.68464028835,1.10423743725,-0.0346999764442,0.23474997282
8091,0.0726479142904,1.50996124744,-0.167519435287,1.7289917469,0.483115136623,1.06439995766,-0.0551333427429,0.0957499742508,0.772966682911,0.116296797991,1.68251371384,-1.11255002022,0.678699970245
3486,-0.901532709599,3.6013469696,2.92619037628,3.17470812798,0.847176849842,1.06970000267,0.502300024033,0.484049975872,0.0440999865532,-0.24925814569,0.0149935409427,1.61800003052,0.540449976921
10818,0.162881553173,3.84004378319,3.51607680321,3.09759950638,0.225401625037,1.04830002785,0.748100042343,-0.306100010872,-0.196400001645,0.567806065083,1.04674899578,0.335700005293,-0.624249994755
3454,0.0296128690243,2.44793748856,1.69883799553,3.82819700241,1.1110329628,1.40170001984,0.896233320236,0.972649991512,0.192733347416,1.14251315594,0.751679420471,-0.273149996996,0.605300068855
4282,0.462146282196,-2.99435567856,-2.82149887085,-4.58343219757,-2.23292136192,-3.33170008659,-0.109099984169,-1.12724995613,-0.350100040436,-4.75228500366,-3.14948558807,-2.14530014992,-2.38574981689
1605,-1.18279063702,1.69589436054,2.00793814659,-0.0719336867332,1.79202258587,-0.264899998903,0.373799979687,0.10719999671,-0.0109000205994,-0.683265030384,-0.426035284996,1.22084999084,0.663999974728
10644,1.3204498291,5.92524623871,3.7502655983,4.32052135468,2.39757633209,1.61099994183,0.701733410358,0.683400034904,0.515799999237,0.516106963158,0.504979848862,1.2337501049,1.03875005245
2065,-0.119294196367,-1.8626973629,-2.54324364662,-2.51384592056,-2.55653309822,-1.06219995022,0.604200005531,0.156600058079,0.224100023508,1.49575018883,3.50073671341,-1.20380008221,-0.951750040054
8321,-0.148391962051,0.0953570604324,1.04973387718,3.3973133564,1.74505972862,1.51940000057,-0.0317666381598,0.248149961233,0.272866666317,0.282140523195,0.624577641487,-0.310949981213,-0.398950010538
8503,0.476377487183,2.39969563484,2.75571012497,1.58559632301,1.66272723675,2.48200011253,0.439866691828,-0.430300027132,-0.0637333393097,1.97072720528,1.59334897995,3.49095010757,2.14914989471
7027,0.461023211479,2.08852481842,0.224143370986,0.884350538254,1.59377384186,1.20809996128,-0.0546000003815,-0.0253500044346,0.495566695929,0.879728198051,1.648037076,-0.639449954033,0.461400002241
6850,1.24651932716,2.27288246155,1.30239081383,5.10712575912,2.46830844879,1.35889995098,0.353633344173,0.484750032425,0.107500016689,1.78665316105,1.93494880199,0.792349994183,0.737800002098
1978,-1.61002659798,-1.69808852673,-1.45183348656,-2.78007984161,-0.698120236397,-0.116400003433,0.103700011969,-0.672899961472,-0.955533385277,-0.247991487384,-1.05961585045,0.929700016975,0.34224998951
896,-0.154367133975,-4.29164600372,-3.20338869095,-5.28861904144,-2.99315571785,-0.684199988842,-0.416466683149,0.196349993348,0.836333394051,-1.04891693592,-0.708973705769,-0.125900000334,-0.744699954987
5777,0.210153698921,4.49534320831,5.31227302551,0.888685286045,2.45867776871,1.05209994316,2.353266716,-0.203649997711,0.69319999218,1.19579231739,1.70718359947,1.2351000309,0.792250037193
1846,0.768028259277,2.03338932991,1.59372901917,-0.534998416901,0.28211158514,0.522599995136,1.43873333931,0.0195000171661,-0.135833337903,0.9905372262,0.560069084167,2.13899993896,0.0152499675751
5925,0.224150627851,-0.407726466656,-2.03614091873,-2.13136219978,-1.12051200867,-0.665000021458,0.235333323479,0.149349987507,-0.305833369493,-1.06812095642,-1.08804309368,-2.57544994354,-2.26740002632
142,-0.517723441124,1.75095510483,2.07275271416,1.40786719322,2.00517559052,-0.0450000017881,0.117899984121,-0.33520001173,-0.70140004158,-0.136731341481,-1.79704785347,-0.127399981022,1.23605000973
1021,1.0894753933,4.0059299469,4.95620536804,1.87165176868,0.101275205612,0.0,1.65300011635,0.436100006104,-0.350833326578,0.286302506924,3.16430211067,0.974150002003,1.73204994202
5699,1.1809347868,0.155269533396,-0.612421274185,-0.917290091515,0.130852997303,-0.213799998164,-0.198466673493,-0.251100003719,0.754966676235,0.25827729702,0.114556968212,1.02179992199,-0.283450007439
8061,0.0418261811137,1.96028900146,1.46375310421,0.59842902422,1.3263220787,1.77300000191,1.43113327026,0.530099987984,0.0406666696072,-0.549602985382,0.0209991522133,0.740450024605,0.700600028038
1870,1.87585878372,3.99278736115,3.45207357407,0.97754496336,0.691251575947,2.42079997063,0.54093337059,0.635150015354,0.409999966621,1.27638924122,0.964648663998,1.33159995079,1.83364999294
1398,-1.05963814259,-3.67782783508,-4.85132551193,-4.45807600021,-3.33597040176,-1.8601000309,-0.564266681671,-1.46175003052,-0.932799994946,-2.60969638824,-1.58687019348,-3.86339998245,-3.0217499733
3312,-0.873334527016,-0.0853824019432,-0.74302482605,-1.54608952999,-0.242078512907,-0.44010001421,-0.0136333107948,0.175999999046,-0.212833315134,-1.18585038185,-1.36573255062,0.201000019908,0.457450002432
891,-0.286029011011,-0.257227659225,-3.45263957977,0.0890222489834,-1.05603218079,1.92139995098,-0.0517333336174,-0.234799996018,0.40643337369,0.448866814375,-0.21143682301,-1.94340002537,-0.91865003109
4775,0.767983436584,1.26105380058,1.49546468258,6.98486661911,1.00198197365,1.97920000553,0.546533346176,0.170900017023,0.239866673946,0.404598355293,0.651751875877,0.366299986839,0.184750005603
5111,0.997362196445,-3.6066660881,-3.68715548515,-4.34415626526,-2.51095342636,-6.1673002243,-1.95199990273,-3.06570005417,-1.90936660767,-4.3493976593,-5.84919977188,-2.74485015869,-4.35794973373
5696,-3.2801296711,1.08667778969,2.18445682526,3.30739760399,-0.847024440765,0.297899991274,-0.374500006437,0.163399994373,0.167299985886,-0.983903586864,-2.01588058472,1.45405006409,-0.084399998188
5588,1.66858160496,1.66918373108,1.20814585686,5.51305294037,0.740767478943,0.750100016594,-0.0655666738749,-0.0705500021577,0.211733341217,1.41635739803,3.5298974514,-0.10395000875,0.0258000195026
6839,0.432167619467,-0.41100114584,0.554003477097,-1.3143979311,0.248289942741,-1.31200003624,-0.150066673756,0.191649988294,0.165700018406,-0.553371965885,-2.13637089729,1.22215008736,0.450100004673
329,-0.276959657669,-1.61631584167,-1.30735230446,-2.79170894623,-1.02021872997,-2.10430002213,-1.00593328476,-0.730349957943,-0.0577333271503,-2.94393086433,-2.0319006443,-3.10175013542,-1.76985001564
