rid,CPC011_A375_6H:BRD-K25310650-001-04-4:10,CPC011_A549_6H:BRD-K25310650-001-04-4:10,CPC011_A549_24H:BRD-K25310650-001-04-4:10,CPC011_HA1E_6H:BRD-K25310650-001-04-4:10,CPC011_HT29_6H:BRD-K25310650-001-04-4:10,CPC011_MCF7_6H:BRD-K25310650-001-04-4:10,CPC011_MCF7_24H:BRD-K25310650-001-04-4:10,CPC011_PC3_6H:BRD-K25310650-001-04-4:10,CPC011_PC3_24H:BRD-K25310650-001-04-4:10,CPC011_VCAP_6H:BRD-K25310650-001-04-4:10,CPC011_VCAP_24H:BRD-K25310650-001-04-4:10
5720,-3.2486410141,0.117038249969,-1.37793326378,0.604600012302,-3.29371571541,-2.95480012894,-0.247350007296,-0.660494089127,0.52589225769,-0.665944337845,1.0124361515
466,1.36283183098,-0.207170605659,-0.210700005293,0.465499997139,0.588529109955,0.372550010681,0.554250001907,-0.245114505291,0.332276076078,-0.251359701157,0.816994130611
6009,-0.434749245644,-0.0186054110527,0.441400021315,0.239099994302,-0.802776098251,0.114849984646,0.214100003242,-0.0210574567318,1.03619217873,-0.620473980904,0.0926709771156
2309,2.14082336426,0.588276743889,0.915400087833,0.0332500040531,0.700092971325,0.549549996853,-0.972299933434,0.741808712482,-0.168872416019,-0.742536187172,-0.329289138317
387,-3.6915910244,0.670743763447,0.178133308887,-0.160349994898,1.08834969997,0.363249987364,-0.0200000107288,-1.26825118065,-0.306646704674,-0.759260475636,0.829240918159
3553,1.24537205696,-0.116637974977,-0.24200001359,-0.555950045586,-0.796076655388,0.218799993396,-0.375400006771,0.162703946233,-0.613831579685,0.319446116686,-0.580960392952
427,1.27132225037,0.55423271656,0.00136667490005,0.283399999142,0.573536157608,0.118900030851,0.642300009727,-0.0728454738855,0.512780725956,0.309667438269,1.40588235855
5898,1.03890657425,-0.798095226288,-0.575800061226,0.341399997473,-2.22057390213,0.914549946785,0.895300030708,-0.385375231504,-0.394080877304,0.242905974388,-0.316114068031
23365,1.48357737064,0.182853579521,0.00513333454728,0.320299983025,0.121096223593,0.525650024414,1.62925004959,0.691081762314,-0.52393501997,0.393615067005,0.803309202194
6657,1.94372117519,-0.324192911386,0.426666676998,-0.223399996758,-0.379837185144,-0.200200021267,0.580049991608,-0.162539899349,-0.164571642876,0.430825889111,-0.550933539867
5054,0.755686581135,0.578923881054,0.57243335247,-0.477549999952,0.0337551496923,1.73864996433,-0.498100012541,0.0351364612579,0.301434397697,0.154201209545,-0.621885359287
3108,0.874313652515,0.0740597248077,-0.194766670465,-0.324249982834,0.0668067187071,0.26810002327,2.60524988174,0.136759787798,-0.631474971771,0.434869557619,0.0245636403561
1950,2.15279388428,0.207971319556,-0.0394999980927,0.300550013781,0.0314339995384,0.125800013542,-0.103600002825,-0.789543390274,0.250051736832,1.21039557457,-0.40653643012
351,-4.26152038574,0.427420437336,0.0595999956131,1.22514998913,-0.293606519699,1.41835010052,1.3438000679,1.08870637417,0.303175717592,-0.40726518631,0.748425722122
4846,2.90893268585,0.227075085044,-0.243166685104,0.228599995375,0.798949897289,-0.883900046349,-0.206950008869,0.332837045193,-0.255547493696,-2.01407432556,0.972448468208
1452,1.55056381226,-1.13424301147,-0.0349999964237,0.937699973583,0.310204744339,0.536050021648,0.443899989128,-2.43123531342,-0.056118555367,-0.175584971905,0.822191476822
4776,1.07128822803,0.285259991884,-0.32173332572,-0.245249986649,-0.627104580402,-0.369599997997,-0.229650005698,-0.016105696559,-0.0936501175165,0.318971335888,-1.10545301437
6908,2.141664505,-0.172863826156,-0.165000021458,0.329800009727,0.727874577045,-1.25699996948,0.800149917603,-0.149141147733,0.49884596467,-0.382769852877,0.896009087563
672,1.13918685913,0.461625695229,-0.490100026131,1.04570007324,0.460525631905,-1.10475003719,-0.64485001564,0.356498301029,-0.0325334668159,0.81640535593,0.934795975685
5710,1.23210120201,-0.4396238029,-0.129033267498,0.926150023937,-0.282824039459,0.469500005245,0.269349992275,-1.28963327408,-0.247452184558,-0.507386267185,-0.499204158783
2115,1.72577571869,-0.799073636532,-0.373466670513,-0.975800037384,-0.221128612757,-1.09210002422,0.669499993324,-0.435067534447,-0.398790359497,1.04874634743,-0.0991160869598
7015,1.25546312332,0.824112355709,-0.176933377981,0.343600004911,0.726317584515,0.746649980545,-0.0503000020981,-0.47650834918,-0.226461485028,1.60538363457,-0.927262663841
8726,1.55301177502,-0.21333527565,-0.206633359194,0.10355001688,0.353629887104,1.12405002117,-0.119450002909,0.268197119236,0.393986821175,-0.291690528393,1.26431155205
2185,0.831800460815,-0.00985923409462,-0.269366681576,-0.338300019503,0.843211233616,0.935850024223,0.0343999862671,-0.394545197487,0.54657882452,0.650938868523,-0.617429792881
3315,0.722609877586,-0.54470717907,-0.404266655445,0.0802500098944,-1.36713314056,0.216999992728,1.47815001011,-0.14004984498,-0.135698705912,-0.992616474628,-0.207070082426
5289,-1.75832355022,-0.442234933376,-0.709300041199,0.84625005722,-0.412821471691,-2.55040001869,0.375750005245,0.47474694252,0.278614640236,0.0715542435646,0.306232988834
868,1.33761787415,0.472776174545,-2.01440000534,-0.547049999237,0.92229706049,-0.0749999880791,0.437649995089,-0.458268761635,-0.410037338734,0.138330161572,0.149034738541
1677,2.42549228668,-0.150676995516,-0.0988000035286,-0.696749985218,1.33876681328,0.793449997902,0.101350001991,0.613269507885,-0.0485339201987,0.661486029625,-0.641034543514
7043,0.308198332787,-0.202729105949,-0.304800003767,-1.00609993935,3.61968159676,-0.275600016117,0.134149998426,0.148129090667,-0.0531928241253,0.33785533905,-0.677833497524
5613,1.65830945969,0.45945301652,-0.0155333280563,-0.248949989676,1.31985604763,0.631299972534,0.219700008631,0.0129429623485,-0.39489069581,0.580637037754,-0.393208831549
595,1.27755427361,-0.0341951176524,0.613866686821,-0.0663499906659,0.827922344208,0.653550028801,0.738900005817,-1.1389799118,-0.0235998835415,-0.190680295229,0.65801602602
4793,2.19925117493,0.081239387393,-0.225866645575,1.38339996338,1.21075248718,-2.34619998932,-0.928249955177,-0.639227747917,0.488529622555,0.371189594269,0.186579555273
2736,2.01569843292,0.0190314054489,-0.698766708374,0.373500019312,0.207065105438,1.00740003586,0.729400038719,-0.266606926918,-0.519724607468,0.256428182125,-0.849468111992
5290,0.0197133291513,0.544598281384,-0.112833321095,0.510649979115,0.255164146423,0.395600020885,0.0804499983788,0.00544165074825,-0.273847281933,0.407298475504,-1.04950380325
