rid,DOS001_VCAP_6H:BRD-K77658626-001-01-0:5,DOS001_VCAP_24H:BRD-K77658626-001-01-0:5,DOS031_MCF7_24H:BRD-K77658626-001-01-0:5,DOS031_PC3_24H:BRD-K77658626-001-01-0:5
5720,-0.316430717707,-0.492381006479,-0.0917999967933,0.309350013733
466,0.0097488053143,0.234602689743,-0.693300008774,0.185849994421
6009,-0.421050995588,-0.355973064899,-0.302900016308,-0.0868999958038
2309,-0.749589383602,-1.30233955383,1.78435003757,-0.240299999714
387,-0.161546960473,-0.721522688866,-1.22140002251,0.212549999356
3553,0.371053189039,0.30971801281,0.142850011587,-0.126649990678
427,0.536202192307,-0.468149840832,-0.334199994802,-0.361149996519
5898,0.956446945667,0.149757236242,0.0214999914169,-1.02695000172
23365,-1.74188888073,-1.23107790947,-0.308699995279,-4.32620000839
6657,0.8751116395,0.745369076729,0.0314500033855,0.042250007391
5054,-1.12320709229,0.130692481995,-0.343649983406,-0.111650004983
3108,0.624525725842,-0.302426993847,-0.745549976826,-3.81430006027
1950,1.26622247696,1.23609375954,1.05355000496,0.168150007725
351,-0.903670489788,-3.25661468506,-0.43599998951,-0.152199998498
4846,-0.383581459522,0.452280163765,0.0368000008166,-3.99080014229
1452,-0.319669961929,-0.664115011692,-0.427500009537,-0.0840999931097
4776,0.962685167789,1.14696645737,0.499000012875,0.434099972248
6908,0.192524820566,-0.500582098961,1.15459990501,-0.407499998808
672,-0.886066198349,-0.116026841104,-0.0438000038266,2.02710008621
5710,-1.48424613476,-2.28114700317,0.53075003624,-0.0356499999762
2115,0.322285145521,1.11445951462,-0.260250002146,-0.0434499979019
7015,-0.124312341213,0.524859130383,-0.372850000858,0.0304500162601
8726,-0.999969244003,-0.28747099638,-1.00600004196,0.988749980927
2185,0.853054463863,-0.0126183480024,0.509649991989,-0.136100009084
3315,-0.588486373425,-0.28223580122,0.59659999609,-0.0781500041485
5289,0.604689002037,0.392064869404,0.0670500025153,0.210099965334
868,0.571518540382,1.12145662308,0.723999977112,-0.0460000038147
1677,0.385034620762,0.985104322433,0.159249991179,-0.5638499856
7043,0.841176748276,0.810906887054,-0.807500004768,-0.288399994373
5613,0.801692068577,0.93613922596,0.00925000011921,0.466199994087
595,-1.48358166218,-0.561958312988,0.281650006771,-0.138900011778
4793,-1.27811229229,0.287190616131,0.654100000858,0.310050010681
2736,0.624334394932,0.886243581772,0.319099992514,-0.347350031137
5290,0.826837658882,0.986321747303,1.9131000042,0.959849953651
6194,0.0,0.467499911785,0.117750048637,-0.329699993134
1676,0.536205649376,0.953863084316,-0.389200001955,0.395999997854
23512,-5.63299131393,-0.26153844595,-0.0964500159025,0.403450012207
148022,-0.38328653574,-0.389449119568,0.0344500020146,0.125450000167
1906,-0.158545643091,1.06181192398,-0.2513499856,0.572600007057
8878,-1.69590604305,-1.63267040253,0.763800024986,0.275649994612
3091,0.0956458002329,0.231606543064,-0.298550009727,0.717000007629
5743,4.83681774139,0.127020567656,0.926699995995,-0.733399987221
5321,0.992395043373,0.186743110418,0.561800003052,5.57889986038
4144,0.765675187111,-0.687167048454,-0.547199964523,0.959050059319
1981,2.88140726089,0.564964771271,-0.191650003195,0.463550031185
695,-1.19545710087,-0.0802279338241,-0.621450006962,-0.483699977398
10398,0.710558176041,0.32854616642,-0.0939500033855,-0.0284499824047
5708,-0.621627509594,-0.216241449118,-0.674499988556,5.00575017929
1213,-0.125361189246,3.38736510277,0.314350008965,0.198300004005
226,0.072708286345,-0.190897226334,-0.326550006866,5.27649974823
6777,0.128197565675,0.84203261137,-0.180349990726,-0.251650005579
2113,0.846234977245,1.09597659111,0.0964000225067,-0.433800011873
3329,-0.452408879995,-1.25786745548,-0.314700007439,-0.217600002885
1050,0.75504809618,-0.442294210196,2.38604998589,-2.36925005913
9491,2.9180226326,0.382178157568,-0.417449980974,-0.0817499756813
22926,0.0350948944688,-0.459551930428,0.274450004101,-1.08914995193
5899,1.54904091358,-0.0839527696371,-0.0674499869347,0.44494998455
5467,0.544063389301,0.701373577118,-0.339749991894,-0.362500011921
6774,-1.31803703308,0.53723859787,1.49234998226,-0.131400004029
1788,1.15171003342,2.29423308372,0.462000012398,0.0160000026226
5921,-0.949113309383,-0.619436621666,-0.780049979687,0.664400041103
5721,0.554529666901,-0.689714431763,0.487500011921,0.00595000386238
2263,4.17637586594,1.25737011433,-0.333900004625,0.135349988937
808,0.22435541451,1.30811786652,0.978450000286,0.451150000095
30001,-0.986697375774,-0.558049499989,0.307500004768,0.722299993038
348,0.587852299213,0.558018803596,1.36935007572,-0.842700004578
30849,-0.530308902264,-0.242143332958,0.36210000515,0.37270000577
1454,-0.167452529073,0.528862833977,-1.91050004959,0.462249994278
6500,-0.346509158611,-0.514473795891,-1.35360002518,-0.639850020409
5627,-0.276025295258,-0.367935597897,0.821000039577,-0.343900024891
5715,-0.543399989605,-0.747083961964,1.16180002689,-0.430199980736
4791,-0.349623322487,-0.351639181376,-0.625100016594,-0.0846999883652
56924,-1.90133047104,-0.859002411366,-0.448300004005,-0.725149989128
2690,-0.272057622671,-0.181673020124,-0.848799943924,-0.939849972725
1019,-0.310959041119,-0.28525197506,-0.719749987125,0.218600004911
51422,0.397527545691,-0.434553295374,0.504750013351,0.548749983311
5788,0.990351974964,0.535148859024,-0.73140001297,0.58679997921
6709,-1.2450824976,-0.478593021631,0.376750022173,-1.18169999123
1277,1.1094315052,0.538719713688,0.677549958229,-0.0486499667168
993,-0.725828886032,-0.672055721283,0.484650015831,-0.587149977684
7157,-0.234901115298,-0.857984662056,-1.0189499855,-0.108150005341
1958,0.180253833532,-0.462532818317,1.44994997978,-2.50510001183
4582,-0.421906232834,-0.49616330862,0.0513499975204,-0.136000037193
9212,-1.00775682926,0.0103460112587,-0.339549988508,0.193099990487
8440,-1.25136733055,-0.391198188066,-0.0900999978185,0.568050026894
6790,-0.974697351456,-0.344140201807,-0.660899996758,-0.515699982643
8851,-0.108751431108,-0.708942174911,-0.134499996901,-0.659199953079
2534,0.365140736103,2.29497861862,0.201400011778,-0.560350060463
4893,0.803814947605,0.967029809952,-0.107400000095,-0.202400013804
665,-0.138569116592,0.52354747057,0.749249994755,0.0498500019312
4313,2.40915513039,0.766645669937,0.270850002766,1.38599991798
1022,-0.130566999316,-1.79085826874,-0.253499984741,-2.12930011749
5880,-0.408448547125,-0.675010740757,-0.142750009894,0.761950016022
3162,2.56138324738,-1.023209095,1.44340002537,1.18649995327
1282,0.607569336891,0.0784115195274,0.583400011063,-0.012949988246
3383,0.896779298782,0.064218878746,0.781949996948,-0.225450009108
727,-0.0446260385215,0.914721131325,0.298249989748,-0.510200023651
4792,-1.35723495483,-0.645010769367,1.16584992409,-0.999300003052
4794,0.915841579437,-0.0870414227247,0.444199979305,-0.482299983501
902,-0.0985395237803,0.405105143785,0.90934997797,0.173500001431
8091,-0.786764621735,0.843867480755,0.657949984074,-0.942250013351
3486,-0.794776439667,-0.617401123047,-0.445850014687,-0.248800009489
10818,0.803646981716,-0.93934649229,-0.187250003219,-0.0280499756336
3454,0.0249775908887,0.419335156679,0.648299992085,0.186400011182
4282,0.0291099101305,-0.433331310749,-1.71879994869,-0.00034999998752
1605,-1.15399265289,-0.755102038383,0.0974000096321,-0.272000014782
10644,0.782638549805,0.790513753891,0.198150008917,0.305449992418
2065,-0.628767132759,-0.407079070807,-0.478350013494,-0.620350003242
8321,0.499241411686,0.181848466396,0.941900014877,0.772799968719
8503,0.231625214219,0.208094120026,-0.158749997616,-0.0609999969602
7027,1.07396280766,0.620284199715,0.304250001907,-0.106549993157
6850,1.12523365021,0.35284870863,0.261999994516,-0.796100020409
1978,-0.418341517448,-0.412347495556,-0.66060000658,-0.404850006104
896,-0.343590766191,-0.256404668093,-0.699749946594,0.134149998426
5777,-0.00964261591434,-0.974678814411,1.81594991684,1.89859986305
1846,-0.106741182506,-1.43715286255,0.58235001564,-0.515450000763
5925,-0.337054431438,0.321974754333,-0.475199997425,0.241200000048
142,-0.978634417057,-4.90137481689,0.128800004721,0.352100014687
1021,-0.432511717081,0.298232376575,-0.301550000906,-2.82805013657
5699,0.64745002985,0.309771358967,-0.868499994278,0.0622500032187
8061,1.56097924709,0.737893760204,-0.0713999867439,0.0995999574661
1870,0.485310256481,0.578003764153,0.502449989319,0.352949976921
1398,-0.755980730057,-0.473018705845,-1.04844999313,-0.209850013256
3312,-0.113724932075,-0.63586127758,-1.11014997959,0.111750006676
891,-0.005784034729,0.20422257483,0.105499982834,0.738749980927
4775,1.86659109592,0.169356912374,0.283500015736,0.714100003242
5111,1.50333023071,0.0525003671646,-0.841449975967,-0.693700015545
5696,-0.698301613331,-1.57816147804,0.569849967957,0.67720001936
5588,-0.421778798103,0.894686698914,0.469500005245,-0.305350005627
6839,-0.910608232021,0.243510782719,0.450199961662,-0.665899991989
329,0.201808169484,-0.133029848337,-0.0738499760628,3.60500001907
5058,5.10576438904,-0.150086939335,0.101699993014,-0.355399996042
998,0.272309213877,-0.945131480694,0.537349998951,-0.0929999947548
9134,0.124660126865,-0.0172231793404,0.0996499955654,-0.263399988413
6616,0.874642968178,0.235028326511,0.764099955559,0.170800000429
5223,-1.155159235,-0.155503809452,1.01675009727,-5.0
4690,-1.93672537804,-0.028060644865,-0.0466500073671,-0.0366500020027
958,1.15826416016,0.868390202522,-0.0558999925852,0.664950013161
1616,0.656134665012,0.311883270741,1.88429999352,2.3845000267
991,-0.843248903751,0.743451356888,-3.87010002136,0.491400003433
6347,1.06041884422,0.380494892597,1.30005002022,-0.357400000095
6714,-1.04978978634,-0.933079779148,-0.641700029373,-0.565150022507
652,4.35367918015,0.266047209501,0.603199958801,0.923699975014
4331,-0.111527994275,1.89284181595,-0.54984998703,-0.611999988556
7099,0.420524477959,0.241415172815,-0.552349984646,0.984849989414
10320,-2.30710077286,-3.35175776482,0.32254999876,0.202250003815
2042,-0.250922769308,0.1619746387,0.143799990416,5.28789997101
843,1.18521749973,0.464191168547,0.400999993086,0.432099997997
840,-0.93826431036,-3.90557765961,0.626850008965,0.554000020027
7048,5.95907354355,3.78132081032,0.151800006628,-0.448949992657
4851,0.563499808311,0.837188541889,0.340550005436,-0.476700007915
6464,0.132582366467,0.371903061867,1.73635005951,1.82914996147
23410,5.56521606445,-0.165637373924,-0.295749992132,0.135349988937
54205,0.691993296146,-2.20009541512,-3.72029995918,0.248549997807
2770,2.62144756317,-0.0939636975527,-0.715349972248,1.69325006008
80204,0.100142121315,0.749034047127,0.0182500034571,-0.33520001173
4208,-0.365186542273,-0.242991819978,-0.486050009727,-2.3069999218
1845,-0.402010440826,-0.0520642697811,0.305950015783,0.916150093079
23368,-0.459273666143,1.00600993633,2.23574995995,0.322600007057
5583,0.913944065571,0.0529013425112,0.483049988747,0.45450001955
8900,2.77679443359,0.148619860411,0.0798500031233,-0.0955500006676
581,0.810767292976,0.122959680855,-0.21115000546,0.17515000701
6193,-0.372412860394,-0.265000134706,-1.17760002613,0.0590000003576
6622,0.453051179647,0.389848232269,-0.13085000217,2.37529993057
11261,-0.510272085667,-0.311320453882,-0.0879499986768,-0.293950021267
6696,-0.0292101744562,0.645799458027,-1.00900006294,-0.412200003862
8312,0.973874926567,0.468621581793,0.0780999958515,0.770349979401
835,-0.00638416409492,0.946125805378,-1.18134999275,-0.941100001335
8324,-0.45390188694,0.0192674249411,-0.390649974346,-0.501800000668
1848,-0.611214399338,-0.32831287384,0.0216000080109,0.100800000131
154,-0.696255326271,-0.017805095762,0.252350002527,-0.72889995575
4312,0.855642616749,0.678921878338,0.375699996948,-0.956849992275
994,-0.57396543026,-0.0539655424654,1.10234999657,0.0958999991417
2048,0.228163689375,-0.0465410351753,-0.826649963856,-0.486450016499
1111,0.113357968628,0.57681286335,-0.233750000596,0.469000011683
5154,-0.78008544445,0.122853040695,-0.3070499897,1.66530001163
2920,3.01059651375,-1.43792319298,-0.000349998474121,-0.975199997425
3122,0.857781946659,0.634173631668,1.0108499527,0.00324998795986
2769,-0.0462841838598,0.580379724503,0.129649996758,1.09859991074
5900,-0.250793248415,-1.95482420921,1.13405001163,0.607850015163
6304,0.950448393822,-0.378597527742,-0.622900009155,-0.51130002737
5211,-1.09631085396,-0.758025407791,-0.771950006485,-0.761000037193
