rid,ERG012_PC3_24H:BRD-K84679731-001-01-9:10.1081,ERG012_PC3_6H:BRD-K84679731-001-01-9:10.1081,ERG016_VCAP_24H:BRD-K84679731:10.11,ERG016_VCAP_24H:BRD-K84679731:3.37,ERG016_VCAP_24H:BRD-K84679731:1.12,ERG016_VCAP_24H:BRD-K84679731:0.37,ERG012_VCAP_24H:BRD-K84679731-001-01-9:10.1081,ERG012_VCAP_6H:BRD-K84679731-001-01-9:10.1081
5720,-0.318875968456,-0.637515425682,0.645438909531,-0.222952142358,-0.240517050028,0.645859062672,1.5621714592,-0.839647889137
466,0.052475720644,-0.245702445507,-0.223710432649,0.0120360255241,-0.0232232660055,-0.0356032848358,-0.368351221085,-0.555238723755
6009,0.328324764967,1.32496762276,0.334133297205,0.200708180666,-0.0114566236734,0.306244492531,0.31656908989,-0.999810397625
2309,0.649279236794,0.637303233147,1.33609378338,0.475491136312,-0.31687027216,0.0992914438248,0.0121860131621,-0.293444216251
387,0.545780897141,-0.501539468765,1.83636713028,0.277639001608,0.0241101235151,0.0722527503967,0.00617529824376,-1.11110198498
3553,-0.067436248064,0.159044295549,-1.17459571362,-1.16722989082,-0.404025524855,-0.793566405773,0.193237870932,1.08141183853
427,0.4418002069,-0.0561099536717,-0.73710000515,0.205823898315,-0.20625013113,-0.224247157574,0.178146451712,-0.993193149567
5898,-0.330186098814,-0.499239116907,0.405438393354,-0.0992389172316,-0.112940639257,-0.208723559976,-1.25904393196,-0.530143201351
23365,-0.442683935165,-1.30508852005,1.35068941116,-0.563373446465,0.30478644371,-0.513966917992,-0.666543543339,-1.65950024128
6657,0.0573990046978,0.48920032382,-0.503886461258,-1.44906258583,-1.07478308678,-0.229826465249,0.40042412281,2.10071349144
5054,0.30538380146,-0.942958831787,0.32334458828,0.580443203449,-0.0201525092125,0.478609681129,-0.572656750679,0.356585562229
3108,-0.33130890131,0.100125640631,0.91310095787,-0.526865184307,-0.226079657674,-0.0249548703432,2.25676870346,-0.452387720346
1950,0.743366897106,0.546196103096,-1.18825173378,0.535821378231,-0.0667004659772,0.699579536915,1.32375597954,3.53117084503
351,0.633706688881,0.217213258147,-1.06574392319,-0.810803890228,-0.318363070488,-0.878727078438,-0.437110066414,0.432269483805
