rid,CPC004_A375_6H:BRD-K20482099-001-01-1:10,CPC004_HA1E_6H:BRD-K20482099-001-01-1:10,CPC001_HA1E_6H:BRD-A34907681-001-01-7:10,CPC004_HA1E_24H:BRD-K20482099-001-01-1:10,CPC001_HA1E_24H:BRD-A34907681-001-01-7:10,CPC004_HCC515_6H:BRD-K20482099-001-01-1:10,CPC001_HCC515_6H:BRD-A34907681-001-01-7:10,CPC004_HCC515_24H:BRD-K20482099-001-01-1:10,CPC001_HCC515_24H:BRD-A34907681-001-01-7:10,CPC004_HEPG2_6H:BRD-K20482099-001-01-1:10,CPC004_HT29_6H:BRD-K20482099-001-01-1:10,CPC004_MCF7_6H:BRD-K20482099-001-01-1:10,CPC004_PC3_6H:BRD-K20482099-001-01-1:10,CPC001_PC3_6H:BRD-A34907681-001-01-7:10,CPC004_PC3_24H:BRD-K20482099-001-01-1:10,CPC001_PC3_24H:BRD-A34907681-001-01-7:10,CPC004_VCAP_6H:BRD-K20482099-001-01-1:10,CPC001_VCAP_6H:BRD-A34907681-001-01-7:10,CPC004_VCAP_24H:BRD-K20482099-001-01-1:10,CPC001_VCAP_24H:BRD-A34907681-001-01-7:10,CPC011_A375_6H:BRD-K20482099-001-06-0:10,CPC011_A549_6H:BRD-K20482099-001-06-0:10,CPC011_A549_24H:BRD-K20482099-001-06-0:10,CPC011_HA1E_6H:BRD-K20482099-001-06-0:10,CPC011_HT29_6H:BRD-K20482099-001-06-0:10,CPC011_MCF7_6H:BRD-K20482099-001-06-0:10,CPC011_MCF7_24H:BRD-K20482099-001-06-0:10,CPC011_PC3_6H:BRD-K20482099-001-06-0:10,CPC011_PC3_24H:BRD-K20482099-001-06-0:10,CPC011_VCAP_6H:BRD-K20482099-001-06-0:10,CPC011_VCAP_24H:BRD-K20482099-001-06-0:10,CPC017_A375_6H:BRD-A34907681-001-01-7:10,CPC018_A375_6H:BRD-K20482099-001-01-1:10,CPC017_A549_6H:BRD-A34907681-001-01-7:10,CPC018_A549_6H:BRD-K20482099-001-01-1:10,CPC017_A549_24H:BRD-A34907681-001-01-7:10,CPC018_A549_24H:BRD-K20482099-001-01-1:10,CPC017_ASC_24H:BRD-A34907681-001-01-7:10,CPC018_ASC_24H:BRD-K20482099-001-01-1:10,CPC017_HEPG2_6H:BRD-A34907681-001-01-7:10,CPC018_HEPG2_6H:BRD-K20482099-001-01-1:10,CPC017_HT29_6H:BRD-A34907681-001-01-7:10,CPC018_HT29_6H:BRD-K20482099-001-01-1:10,CPC017_MCF7_6H:BRD-A34907681-001-01-7:10,CPC018_MCF7_6H:BRD-K20482099-001-01-1:10,CPC017_MCF7_24H:BRD-A34907681-001-01-7:10,CPC018_MCF7_24H:BRD-K20482099-001-01-1:10,CPC017_NPC_24H:BRD-A34907681-001-01-7:10,CPC018_NPC_24H:BRD-K20482099-001-01-1:10,CPC017_PHH_24H:BRD-A34907681-001-01-7:10,CPC018_PHH_24H:BRD-K20482099-001-01-1:10,CPC017_SKB_24H:BRD-A34907681-001-01-7:10,CPC018_SKB_24H:BRD-K20482099-001-01-1:10
5054,-0.00108956359327,-0.0584000051022,0.781303107738,-0.250166684389,-0.224500000477,-0.0826606824994,0.18465000391,0.0339894294739,0.210913017392,-0.233402013779,-0.597020626068,0.16161634028,0.80523109436,0.53722089529,-2.68945193291,-0.0743831396103,-0.304392158985,0.328049361706,0.285140901804,0.126249939203,-0.214113622904,-0.384805768728,-0.418629080057,-1.5678999424,-0.695041596889,-0.416099995375,0.0792499929667,-0.320071071386,-0.472999304533,0.910694241524,0.364768564701,0.00327715277672,-0.435411244631,0.30089533329,0.753900051117,0.706262469292,0.640200018883,0.981200218201,0.0875680446625,-0.00799651443958,0.24061897397,-0.581095933914,0.512371599674,-0.517214894295,-0.0898614227772,-0.154250770807,-0.72219979763,0.00511039234698,-0.0482091456652,-0.374402552843,-0.123492047191,-1.13390004635,1.03756320477
3108,2.76638174057,0.132799997926,-1.6039390564,0.529900074005,0.617050051689,-0.977460801601,-0.788900017738,-1.60136985779,-0.945879220963,0.0899406149983,-0.125570058823,0.28111204505,-0.286286532879,-0.513260245323,2.34306359291,-0.15235209465,0.103414788842,0.405401349068,-0.732973635197,-0.23062902689,1.01974201202,-0.62395465374,-0.386558175087,0.262400001287,0.127417817712,-0.0919499993324,-0.0464500039816,0.3410115242,0.744836032391,1.44735169411,-0.527966499329,-0.492260307074,0.0961214900017,2.05510520935,0.0264999940991,1.06403625011,0.253899991512,-0.0491106212139,-0.222391337156,0.92370891571,-0.414987742901,0.187826782465,0.233585596085,0.502631247044,-0.221017435193,-0.123229473829,-0.135669857264,1.11053395271,-0.206639394164,0.269261091948,2.88699221611,1.67344999313,-0.540846347809
1950,2.01881742477,0.0503333210945,0.837701320648,-0.196266680956,-0.130249992013,0.934611201286,1.74514997005,1.01639378071,1.04365205765,0.553985655308,-0.107054829597,-0.224043086171,2.74569201469,1.0246707201,4.76232624054,0.237091749907,0.657677054405,0.779866099358,0.464177787304,0.743299424648,-0.672099590302,0.104377970099,-0.323525518179,1.79540002346,-0.0700996890664,0.174900010228,-0.697449982166,-0.359513312578,-0.589867472649,0.204276278615,0.942305445671,-0.521177589893,0.954711318016,0.426382124424,0.0776999890804,-1.23338150978,-0.117550007999,-0.184174627066,-0.915389001369,5.15544223785,-0.599246025085,-0.372371971607,0.81879556179,-0.289539724588,2.0015938282,0.577054440975,-0.313775777817,-0.153950914741,6.45454311371,0.881878614426,0.350615143776,1.45564997196,-0.490708202124
351,0.537732183933,0.957566738129,0.914227604866,-0.497766673565,0.576600015163,-0.0113416612148,-1.72469997406,-0.459449887276,0.0431816279888,-0.329009145498,-0.088188752532,0.220010876656,-0.858821153641,0.775992870331,0.154478907585,0.478730559349,0.533115983009,-0.0903322398663,0.0981246754527,0.000196146036615,0.357158839703,0.298543334007,0.043009173125,2.46134996414,-0.471293389797,-0.140349984169,-1.98210000992,-0.221912443638,0.972346127033,-0.6327881217,0.523771524429,0.230688542128,-0.871396541595,-0.285202682018,0.633966684341,-1.5995156765,-0.326950013638,0.148955956101,0.15588837862,0.269065320492,0.330490469933,0.0700643360615,0.124473124743,-0.273248940706,-0.746617138386,0.508314609528,-0.250468820333,0.0333143919706,-0.404420912266,0.277623862028,-0.273757725954,0.809049963951,-1.02877509594
4846,3.4456782341,0.33326664567,-1.24685144424,0.115966655314,-0.274399995804,0.619969785213,3.40209984779,-0.326244056225,0.57968723774,1.24268198013,0.0385380387306,-0.461998254061,0.541418075562,-0.253448009491,6.55379629135,-1.08634412289,0.296331435442,-0.217930644751,0.775759458542,-0.60741519928,-0.744662761688,-0.189386963844,0.310157775879,0.235550001264,-0.0832393020391,0.0798999965191,-0.376650005579,0.51221460104,-1.3171800375,-0.121379889548,-1.54989302158,0.146930187941,-0.225013047457,-0.700427055359,1.35759997368,0.341541796923,0.385150015354,-0.203855603933,0.00143973529339,-0.160439833999,0.0766925364733,-0.329846024513,-0.296652585268,-0.409278213978,-0.195508703589,0.161540165544,0.42763826251,-0.565349936485,-0.613314270973,-0.150469303131,-0.0639255493879,-0.800899982452,-0.65536236763
1452,1.50775682926,-0.595400035381,-1.10956501961,-0.473233342171,0.498699992895,-1.57472324371,1.0936999321,0.445159345865,0.117019988596,-1.54154336452,-0.325381338596,-1.60284245014,-2.43703269958,0.320470094681,-2.32081627846,-0.586332201958,-0.312046587467,-0.47850972414,-0.947048485279,-0.233758866787,-0.0687581598759,-0.258253872395,0.42122605443,-0.63924998045,-0.0123741263524,0.179250001907,0.452150017023,-0.00974333658814,-0.309005141258,-0.606548845768,0.248878479004,-1.21069717407,-0.0118075218052,-1.23053538799,0.18983335793,-0.714363753796,0.277900010347,-0.205040499568,-1.52635407448,-1.02662169933,-0.738360285759,0.0869757384062,-0.0309347510338,0.730328917503,-0.595795750618,0.414593219757,0.672436594963,0.406389832497,-0.470312803984,-0.789336144924,0.204072460532,-0.699849963188,0.713429927826
4776,2.28532648087,0.650133371353,0.463607996702,0.586700081825,0.535749971867,-0.269428580999,1.32515001297,0.601122736931,1.06094145775,-0.207109883428,0.335704237223,-0.671593308449,1.80500245094,0.948913812637,3.2289659977,0.637074649334,2.85055160522,1.17787730694,0.148785024881,0.14732915163,-1.21038711071,0.168576285243,0.0996995791793,1.79959988594,-0.321770250797,-0.602400004864,-1.23989999294,-0.180907815695,-0.218503877521,-0.648011803627,1.31002879143,0.516010582447,0.156529814005,0.293106228113,0.435266673565,-1.03222608566,-0.164049997926,-0.660613059998,-0.255301058292,-0.268955051899,0.547682344913,-0.247810184956,0.724981069565,-0.0129165351391,-0.413608551025,0.843264043331,-0.922796487808,0.353558838367,0.378355741501,0.30113735795,1.21144735813,0.826250076294,-0.287491351366
6908,2.57408356667,-0.448700010777,-1.16324090958,-1.12366676331,-0.348049998283,-0.22239087522,-3.47469997406,0.0983235538006,-1.10123419762,-0.321472346783,-0.105167597532,-0.0652646794915,-0.272362023592,-0.490214705467,2.94111180305,-0.331211775541,0.537552952766,-0.552387773991,-0.631765246391,-0.264630317688,-0.723891913891,0.935180664062,0.840450584888,-0.751800000668,0.265865445137,-0.821599960327,0.664300024509,0.211453348398,-0.40969234705,-1.54193902016,0.65752774477,-0.440059900284,-0.35434025526,-0.7049497962,0.216266691685,0.291169166565,0.288800001144,0.462462067604,0.159323513508,0.838492393494,-0.0511093139648,0.102870516479,-1.36896085739,-1.38099479675,0.638198792934,-0.353541880846,-0.481715738773,0.370523005724,-1.07902812958,-0.460363060236,-0.287811070681,-1.58550000191,-0.0939501523972
672,1.68618905544,0.279733359814,-0.741502285004,-0.0649000406265,0.844500005245,-0.272524416447,1.15655004978,-0.109776079655,-0.117959588766,-0.483526647091,0.0912457704544,0.454243570566,1.85060560703,1.15054214001,4.03412675858,0.133512407541,0.540000796318,-0.545199036598,0.500341951847,0.37261608243,-0.961792945862,-0.985915839672,0.578062295914,-0.0497500002384,0.0994350686669,-0.333400011063,0.331749975681,0.482555538416,1.24824535847,-0.182194009423,0.527517676353,-0.148225605488,0.0668176710606,0.592688381672,0.492266654968,-0.689234614372,-0.456050038338,0.0670412629843,0.260047823191,1.38596606255,0.303425550461,-0.577920794487,0.568607151508,-1.17455494404,-0.52389138937,0.357189029455,0.348096042871,-0.656105577946,0.234046757221,0.880982577801,1.10726237297,2.59115004539,-0.549310147762
5710,-0.365034282207,0.415333330631,1.04336130619,-0.540799975395,-0.531149983406,0.485362112522,-1.45585000515,-1.392572999,-0.818089187145,-0.371959924698,0.262538671494,-0.840176641941,1.53693854809,-0.444391012192,0.431637078524,-0.846375763416,-0.44442859292,-0.827438414097,-0.904947340488,-0.142579704523,0.0500836521387,0.0557532608509,-2.33865666389,-1.78250002861,1.31707966328,-0.179600015283,1.5218501091,-0.629268169403,-0.271099060774,-0.618642032146,0.609194517136,-0.245810180902,-0.957681894302,0.367199361324,0.186066657305,0.765125989914,0.115999996662,-0.0127348527312,0.596511304379,0.141803026199,-0.970928907394,0.516360521317,0.072516605258,0.841221094131,0.0720527172089,-0.825361907482,0.361033320427,0.180040717125,-0.29102447629,-0.426629751921,-0.140949115157,-2.49250006676,0.568527340889
2115,2.97262430191,0.168033331633,0.680205047131,0.229766607285,-1.26839995384,-0.206962972879,0.0486499965191,-0.50010406971,-0.837402403355,0.065370798111,1.53476417065,0.0819623470306,-0.112883120775,-0.324256181717,2.70703411102,0.138892769814,-0.00521995127201,0.0385732799768,0.872458457947,0.215960040689,0.0167498514056,-0.0560571849346,0.127986043692,0.837350010872,-0.477201730013,0.196999996901,-0.857349991798,-0.0860482603312,-0.275969266891,0.359770745039,0.550541877747,-0.338642627001,-0.439972758293,0.0253790616989,-0.326600015163,0.101672515273,0.378899991512,0.530799925327,-1.21607244015,0.147043019533,1.75379574299,0.260571241379,0.954290866852,0.319309294224,-0.0865753367543,0.460006862879,-0.802609145641,0.00638356804848,-0.419656485319,-0.409970760345,-0.528519511223,1.05475008488,-0.198172718287
7015,2.03267002106,-0.221366688609,0.514595448971,1.7787334919,-1.01485002041,0.591662228107,1.77339994907,1.01903831959,0.294342249632,-0.852221012115,0.0964696407318,-0.278935879469,3.58841896057,0.411185592413,2.63092875481,-0.224252104759,-0.142337992787,1.43932294846,0.429526567459,0.159487918019,-0.726580381393,-0.113018348813,-0.0232346653938,1.8845000267,-0.129103511572,-0.460099995136,-1.46449995041,0.256299436092,-0.0973818302155,0.603951752186,0.570935189724,0.0177450999618,-0.462525993586,0.0402550771832,0.0805333554745,0.00709883868694,-0.450599998236,-0.525344252586,-0.267543971539,0.23466680944,0.376021116972,-0.111632689834,0.832254171371,1.56640684605,-0.617396950722,-0.236792355776,-1.14205253124,0.718104362488,0.194651350379,0.92506301403,0.0161412060261,1.30395007133,-1.13577675819
8726,0.974803805351,-0.118000000715,-0.326545059681,0.0076333489269,0.824950039387,-0.688222646713,1.92925000191,-0.126925230026,0.473542749882,-0.347561269999,-0.626938164234,0.170953780413,-0.368150651455,-0.708901464939,2.09481239319,0.163140162826,-0.132908880711,0.267578542233,0.37370750308,0.292003005743,0.273006856441,-0.309946060181,0.475049614906,-0.634350001812,-1.12583732605,-0.134849995375,1.32439994812,0.158681288362,-1.76730155945,1.10344898701,-0.254222661257,0.239022567868,-0.91703081131,0.136503815651,0.114900022745,1.09052789211,1.15164995193,0.754106342793,0.814392745495,0.503497540951,2.1588306427,-0.38305658102,-0.4257170856,0.736086845398,0.864862680435,0.290037900209,0.885089159012,0.964437067509,0.602292776108,-0.15399980545,-0.655277073383,1.55739998817,-0.20319853723
2185,1.91600608826,0.0449000000954,2.2613196373,0.72173333168,-0.555800020695,-0.369249641895,1.74510002136,1.08206558228,1.7959420681,0.354735612869,0.168805092573,-0.396128356457,2.11585092545,0.218336582184,1.80291509628,0.376928597689,-0.422621130943,0.470123678446,0.914437413216,0.681014060974,-0.347988069057,0.36705544591,-0.251424223185,1.38034999371,-0.596643388271,-0.341750025749,-0.663649976254,0.261189907789,0.475947260857,-0.0447809547186,0.808577775955,0.731027305126,-0.193993702531,0.462057560682,0.0609666630626,-1.15456056595,-1.4360499382,-0.429518312216,-0.341873079538,-0.284583985806,0.725058376789,-0.24506239593,0.940120339394,0.567460358143,-0.273062318563,0.984700798988,-0.878629624844,0.194597840309,1.32057416439,0.832683205605,0.843720793724,1.45864999294,-0.536398887634
3315,0.57053565979,0.293466687202,-1.55259692669,-0.519133388996,-0.749549984932,0.0368250086904,-0.669700026512,0.151671200991,-1.03186607361,0.554633319378,-0.190272793174,0.176338657737,-0.00955515168607,0.0623934715986,-8.56976699829,0.257079809904,-0.476112425327,0.989777028561,0.733313858509,-0.0483780167997,0.768934726715,0.152210876346,-1.02001559734,-0.935950040817,-0.464655131102,-0.0623000264168,0.398549973965,0.0857251361012,0.363494217396,0.83089953661,-0.55792093277,-0.642158985138,-0.498144954443,-0.223709896207,0.318866670132,0.967202782631,-1.21105003357,0.536952376366,0.444145590067,0.222956299782,-0.502997756004,-0.0284660160542,-0.934238016605,0.65828794241,-0.456152796745,-0.29713383317,0.689832389355,-0.326820671558,-0.794419884682,-1.02383089066,0.0139746516943,-3.95954990387,0.380358994007
5289,2.1461250782,-0.11740001291,0.610602617264,1.85950005054,-0.810299992561,-0.00531820952892,2.37285017967,1.15387654305,-1.51298999786,-0.674828529358,-0.267269611359,-0.700615167618,1.60431444645,0.679990887642,1.86970627308,-0.783419430256,-0.532261371613,0.281086742878,0.88372528553,-0.00691959261894,-1.16697359085,0.615879774094,-0.533134877682,0.432949960232,-0.0128946918994,-0.753049969673,-0.687800049782,0.524131953716,-0.985841035843,-0.532471418381,0.197213962674,0.356318175793,0.328587472439,-0.0926189720631,0.132233321667,-0.860871016979,-1.0353000164,0.504647433758,-0.308821946383,-0.628442823887,-0.258363753557,0.0369330011308,0.798436403275,0.637138545513,0.77913069725,0.214527621865,-0.19665440917,1.54097497463,1.2637553215,-0.026277769357,1.41452002525,-0.219500005245,-0.301946163177
