rid,CPC003_HA1E_6H:BRD-A48570745-001-01-1:10,CPC003_HA1E_24H:BRD-A48570745-001-01-1:10,CPC003_HCC515_6H:BRD-A48570745-001-01-1:10,CPC003_HCC515_24H:BRD-A48570745-001-01-1:10,CPC003_PC3_6H:BRD-A48570745-001-01-1:10,CPC003_PC3_24H:BRD-A48570745-001-01-1:10,CPC003_VCAP_6H:BRD-A48570745-001-01-1:10,CPC003_VCAP_24H:BRD-A48570745-001-01-1:10,CPC015_A375_6H:BRD-A48570745-001-01-1:10,CPC015_A549_6H:BRD-A48570745-001-01-1:10,CPC015_A549_24H:BRD-A48570745-001-01-1:10,CPC015_ASC_24H:BRD-A48570745-001-01-1:10,CPC015_HEPG2_6H:BRD-A48570745-001-01-1:10,CPC015_HT29_6H:BRD-A48570745-001-01-1:10,CPC015_MCF7_6H:BRD-A48570745-001-01-1:10,CPC015_MCF7_24H:BRD-A48570745-001-01-1:10,CPC015_PHH_24H:BRD-A48570745-001-01-1:10,CPC015_SKB_24H:BRD-A48570745-001-01-1:10,CPD001_MCF7_6H:BRD-K24652731-001-07-6:10,CPD001_MCF7_24H:BRD-K24652731-001-07-6:10,CPD001_PC3_24H:BRD-K24652731-001-07-6:10
4776,-0.163549989462,-0.838579595089,1.33193290234,0.801410257816,1.39928865433,0.202295139432,0.758301258087,0.276399999857,0.913977384567,-0.0311000049114,-0.605551362038,0.445711910725,0.229999989271,-0.132766753435,-0.0118238488212,-0.240242347121,-0.0836999416351,1.25979995728,0.93471634388,1.9134759903,3.27331590652
6908,-0.468400001526,0.272204399109,0.325489193201,-1.12979102135,-0.191855236888,-0.516170859337,-0.489244401455,-0.236149996519,-0.427856445312,0.309500008821,0.459268271923,0.25950601697,0.355800002813,0.123134061694,0.492748737335,-0.241337627172,0.210650026798,-1.96179997921,-0.907011270523,-1.71517753601,-2.26912641525
672,-0.106000006199,0.0648967698216,-0.296123802662,-1.90768873692,0.904928922653,-1.18030881882,-0.198224917054,-2.23470020294,0.568955242634,0.464600026608,-1.06333470345,-0.552020609379,-0.176700025797,0.750712096691,-0.00303187267855,-3.59882116318,0.398199975491,0.828100025654,-0.229840680957,-1.5616235733,-2.67022562027
5710,0.548949956894,-0.109809875488,-0.423253893852,-0.254975289106,0.300918877125,-0.264133244753,0.0211786683649,-0.319999992847,-0.241292953491,-0.10055000335,0.71713578701,-0.0969636440277,0.695699989796,0.682677268982,-0.68527930975,-0.59643548727,-0.802399992943,-2.34570002556,-0.510379254818,-0.488219320774,-0.517430663109
2115,-0.100850000978,1.3222951889,-1.49696302414,0.256936222315,0.0428873300552,-0.192091032863,0.552039027214,-0.13504999876,0.537193417549,0.485700011253,-1.02269816399,0.00839826092124,0.374199986458,0.29918590188,0.0822461023927,-0.396882265806,0.644449949265,0.544799983501,0.23141759634,2.70608234406,0.590875327587
7015,0.131500005722,0.184553042054,-0.676690340042,0.387128502131,1.26566469669,-0.552370667458,0.350698441267,1.53139996529,0.867607355118,-1.14915001392,-1.0583319664,0.112334914505,-1.36804997921,0.185473248363,-0.431946069002,-1.18138086796,-0.185299992561,1.12380003929,0.236201167107,1.01228630543,2.86515665054
8726,-0.358550012112,0.0981708317995,-1.11526954174,-1.85548865795,-1.04291880131,-0.847060620785,0.543541371822,-0.178749978542,-0.546729683876,-0.789849996567,-1.18882083893,-0.166763752699,-4.09840011597,-0.351045757532,-0.228647142649,-2.91692066193,0.284700006247,2.07209992409,-1.01559638977,-0.888165295124,-2.86814332008
2185,0.0465500056744,0.801519989967,0.459576249123,1.49328637123,1.13688421249,-0.151837423444,0.222711205482,0.558300018311,0.672480225563,0.0137999951839,-0.700118660927,-0.170870259404,0.238600000739,-0.241023570299,0.286516517401,-0.0928689911962,0.85925000906,0.328099995852,0.396211385727,1.9455780983,2.38140964508
3315,0.89954996109,-2.35495328903,-0.784035682678,1.46041285992,-1.20789301395,-0.965327501297,0.582249104977,0.930999994278,-0.911050140858,-0.227549999952,0.780102491379,0.212706461549,-1.27195000648,0.48992729187,-0.10895576328,-0.148647993803,-0.96715003252,-0.0046999999322,0.561776041985,0.153395399451,-1.91224312782
5289,1.13940000534,0.321619033813,1.0287245512,0.766391634941,1.19544863701,0.778224349022,0.501065373421,0.358799993992,0.726918697357,0.884999930859,-1.11142289639,-0.262463182211,0.811049997807,0.380107283592,-0.227005466819,0.211183309555,1.21010005474,0.0728000029922,0.345309436321,2.08128023148,-0.094027787447
868,0.209300011396,2.26091384888,2.40981554985,0.037231951952,1.20135331154,2.6838581562,1.12511110306,-0.106549978256,0.077102214098,1.18704998493,0.112713299692,0.00920248031616,1.05894994736,-0.0437328964472,0.551031351089,3.17699480057,0.950800001621,1.66799998283,0.338681638241,0.361083090305,4.72888231277
1677,0.0207000076771,1.06561410427,-0.27817222476,0.903639853001,0.667726874352,-1.87969684601,0.946065843105,0.00450000166893,0.293266952038,-0.383499979973,0.0977240800858,0.0210220012814,-1.50209999084,-1.13777422905,-0.863087773323,-0.058363571763,0.267599970102,0.771600008011,-0.655802428722,0.135668069124,0.851810634136
7043,0.0451999902725,0.595106065273,2.09591937065,-0.306778788567,1.11416232586,-0.992334246635,0.796566903591,-0.0177000015974,1.00569438934,-0.103300005198,-0.683415651321,-0.204916015267,0.475299984217,-0.216080054641,-0.0418615452945,0.310587763786,3.07074999809,-0.996500015259,0.621246397495,1.63865411282,2.06670093536
5613,0.266350001097,0.845895469189,0.449515283108,0.52518850565,0.693103551865,-0.57381093502,0.208404272795,0.183900013566,0.815148591995,-0.000900000333786,-0.494973033667,-0.173004075885,-0.0455999970436,-0.168744251132,-0.0674256384373,0.198002249002,0.312200009823,0.277000010014,1.69989109039,1.69303166866,2.03702354431
595,-0.188399985433,2.18648052216,0.420726358891,-0.403533875942,-2.02372336388,-0.0104625225067,-1.06679582596,0.0683999657631,-1.17235255241,-0.731700003147,0.916054844856,0.0555601716042,0.077899992466,-0.854498565197,0.408898800611,-0.949601054192,-1.29299998283,0.720300018787,-0.661111354828,-2.07943844795,-1.67716991901
4793,-0.620149970055,0.788366377354,0.538500726223,-0.0821594372392,-0.0821182057261,-0.0979082882404,0.591841578484,2.07445001602,-0.344842910767,-0.326250016689,-0.0466428846121,-0.375527799129,1.08465003967,-0.204755708575,0.787413656712,2.56840133667,-0.781650006771,-0.277599990368,-0.351717472076,1.27454185486,-0.0506784468889
2736,-0.430750012398,-1.04643070698,0.159146472812,0.145305126905,1.20405864716,-1.06538295746,0.354341953993,0.233850002289,0.369453251362,-0.403699994087,-0.161611109972,0.363478124142,1.42229986191,-0.260971397161,-0.0217060744762,-0.391323536634,-0.76415002346,1.66149997711,0.329724520445,3.04198026657,2.06590986252
5290,0.409299999475,1.27767241001,0.0501496344805,1.25758171082,1.4543504715,0.25686147809,0.0588645786047,-0.0618499964476,-0.773271858692,0.382399976254,-0.599694430828,0.320968240499,0.159700006247,-0.455097168684,-0.785473227501,0.937564909458,0.804200053215,1.17550003529,1.20365953445,1.55953431129,1.45349264145
6194,0.00034999998752,0.0511305369437,0.0500736534595,-0.0150862932205,0.391831159592,0.484988808632,-2.66850829124,0.0,0.233746752143,0.000650000059977,0.405787050724,0.0,-0.336899995804,0.326781570911,0.442539542913,0.774472534657,-0.00034999998752,0.0,-2.33441400528,0.821472644806,0.29408171773
1676,-0.209350004792,0.646714448929,-0.884913086891,1.2602776289,1.03125739098,-0.822725176811,0.204951271415,-0.119999989867,0.585940778255,-0.0127499997616,-0.728871941566,-0.0753403007984,-0.237700000405,-0.331587642431,0.151606380939,0.398139834404,0.539849996567,0.52530002594,0.102447710931,2.04348134995,3.23846483231
23512,-0.835199952126,0.254868209362,1.25256645679,-0.927660942078,0.0202786624432,-0.339178979397,-1.85802578926,-0.422450006008,0.867622733116,-0.962199985981,-0.0306337177753,0.0263772308826,-0.653800010681,0.278103709221,-0.497637063265,-2.10971665382,0.487649977207,0.381799995899,-0.955335497856,-0.819487214088,-0.649177134037
148022,-1.19779992104,-0.241811603308,0.14196203649,0.561465680599,-0.532000243664,0.295978993177,0.756944358349,-0.376950025558,0.530139088631,-0.174899995327,0.301483362913,0.0384501814842,1.02464997768,-0.446190297604,-0.318498790264,-0.906487941742,0.84424996376,0.102899998426,0.916272997856,0.747132301331,0.631965279579
1906,-3.07535028458,-2.52670931816,0.927041590214,0.95438337326,1.45540344715,0.193566843867,0.691119432449,-0.550350010395,0.377466320992,0.234149992466,-1.93044197559,0.114753305912,-0.486350029707,-0.718946039677,-0.00092053017579,-0.679136276245,-0.263650000095,0.718699991703,0.753160715103,1.20679736137,1.53427553177
8878,1.17449998856,2.59632134438,-0.327698409557,1.52735102177,0.993816494942,2.52024292946,-1.9892385006,-0.196200013161,-0.729733467102,0.440999984741,1.48952388763,1.19727253914,1.63369989395,1.45015609264,0.813288748264,0.60837996006,-3.88779997826,0.0,0.967930793762,2.12848353386,4.77105855942
3091,-0.0901499986649,0.817989349365,-1.17305719852,-0.590272188187,0.003617413342,0.478978306055,-3.10518741608,-0.358900010586,0.296723723412,-0.984100043774,0.0625353604555,0.215692192316,0.370350003242,-0.122944518924,0.0242954455316,1.00984179974,-1.02599990368,-0.982200026512,-0.825007140636,1.09221088886,1.66273713112
5743,1.0406999588,0.137782454491,1.60812175274,-0.572617411613,1.34424304962,1.0977332592,1.23161864281,-0.55119997263,5.98959541321,2.38024997711,1.64899921417,0.571856021881,-0.101399958134,2.82735681534,0.0438303798437,-0.42970341444,-0.0255999565125,1.08759999275,0.282077163458,1.65116238594,0.274846553802
5321,-0.421050012112,0.6177495718,0.342882752419,0.83872961998,1.01897525787,-0.256474435329,-0.999305963516,-0.572099983692,-0.0968545377254,0.0492500066757,0.0211905986071,0.42855271697,0.130449995399,-0.419879853725,0.0532049499452,0.167766243219,0.251150012016,0.00400000018999,-0.175537198782,1.71630954742,1.07669699192
4144,0.110899999738,1.15003728867,0.472356021404,0.116462767124,-0.67098146677,0.341779649258,-0.560446798801,1.22064995766,-0.0178796648979,-1.37174999714,0.520696997643,0.604138672352,-2.23000001907,-0.28766232729,-0.484346479177,-0.216632947326,-2.18904995918,-0.00270000007004,-0.644099235535,0.699113368988,-0.275788456202
1981,-0.22990000248,-0.42089638114,-0.813151419163,-0.619830191135,-0.890333890915,-1.00961911678,-1.0828166008,-1.16129994392,-1.34162116051,-1.0,-0.588288187981,-0.253034800291,-0.162950009108,-1.48691904545,-0.298054426908,-0.554639101028,-0.264949977398,0.0872000008821,-0.517898917198,-1.97738182545,-2.34146738052
695,0.0299999993294,0.193441689014,0.501931905746,-0.156341791153,1.21009850502,0.0358940176666,1.4464776516,-0.641649961472,0.160452127457,-0.699199974537,-1.27408826351,-0.0467190742493,-0.163449987769,-0.408035993576,0.176634773612,-0.289752840996,0.354149997234,-0.0597999989986,-0.693899393082,-0.128989189863,0.189117610455
10398,0.244599997997,-4.65180921555,-0.200508087873,0.0319034457207,0.0983677059412,-1.49899661541,0.734228849411,0.594299972057,0.724241673946,0.126750007272,-1.06030392647,0.824601650238,0.599249958992,-0.289225190878,0.348453819752,-0.240015760064,-0.861199975014,-0.00540000014007,0.384113192558,1.48381924629,-0.0906589031219
5708,-0.0648500025272,0.574461996555,-0.929277658463,-1.3200211525,-1.53855204582,-1.73467051983,-0.206436365843,-2.17344999313,-2.45030379295,0.514500021935,0.506498873234,-1.0090482235,1.03209996223,-0.571788012981,-6.04433345795,-3.40932130814,-0.0513999760151,0.937799990177,-0.721240282059,-0.333209216595,-1.63909876347
1213,-0.0522999987006,-1.70281791687,-0.541238248348,0.106499440968,-1.25718951225,-1.5468531847,-2.27167773247,-1.00985002518,-1.42445421219,0.314999997616,0.799245655537,0.0486495792866,0.59844994545,-0.850254118443,1.01232838631,-0.180511340499,-0.29549998045,0.304300010204,-0.298168540001,-2.55591869354,-1.86092233658
226,-1.02754998207,-1.69768762589,0.025038279593,-1.51966106892,-1.09094929695,-0.830749452114,-1.23213481903,-0.909449994564,0.11822848767,-1.33085000515,-0.0835919976234,-0.27502772212,0.226449996233,-0.880777776241,-1.08626592159,-1.16039156914,-1.69520008564,-1.48430001736,-0.161543726921,-1.95347440243,-0.928882062435
6777,0.691250026226,-0.486081302166,1.05778646469,-0.220501765609,0.575854301453,-0.493158757687,1.35964548588,-0.540199995041,-0.832643270493,1.67190003395,0.298551678658,-0.192203477025,1.00024998188,0.0682498514652,-0.241775080562,-0.949046015739,0.567550003529,0.0,-0.573780655861,-0.532342433929,-0.0283836722374
2113,0.684000015259,-0.344893068075,0.569256186485,0.875532507896,0.968603253365,0.953045904636,0.583312511444,-0.414700001478,2.14260387421,0.791450023651,-0.189573034644,0.397305399179,-0.383350014687,0.0696776807308,0.216601118445,-0.455910712481,-0.606850028038,0.302899986506,0.431665092707,1.30992877483,0.754528343678
3329,-0.524850010872,-0.605490803719,-1.61132752895,-1.77962446213,-0.735860109329,-3.27686190605,-1.22602796555,-0.696600019932,-0.0987604632974,-0.0221000015736,0.0481570959091,0.502673149109,-0.136849999428,-0.187148660421,-0.241042837501,-1.47854268551,-0.325599998236,-0.420500010252,-5.96915531158,-2.07262635231,-6.44588136673
1050,0.267749994993,0.540299892426,0.489113599062,0.329279303551,-0.864872395992,-1.00073289871,-0.547371089458,0.106700003147,-0.124635472894,-0.964749991894,1.43538057804,1.27503871918,0.0719000026584,-0.801860570908,-1.3426361084,0.257596045732,-0.136699974537,-0.510599970818,-1.77180302143,-1.5322842598,-1.92000985146
9491,-0.296899974346,0.588941335678,-0.28389185667,0.654449462891,0.158599689603,-0.279212862253,0.115181982517,1.62065005302,-0.429320156574,-0.409550011158,0.0898622572422,-0.552591264248,-0.331750035286,-0.4049731493,-0.431643843651,0.775182545185,0.637700021267,1.85539996624,0.284016519785,1.09120559692,2.14461946487
22926,0.132949993014,0.570104241371,-0.441859781742,-0.945539116859,0.555130004883,2.02950358391,0.305592775345,-0.277649968863,0.477062821388,0.713950037956,2.44808840752,-0.805186152458,2.32369995117,-0.179498419166,0.372899323702,5.02037382126,0.727149963379,5.86189985275,1.96846342087,2.12297654152,1.71052777767
5899,-0.232250005007,0.8116132617,0.0988442972302,-0.778856158257,-0.351910352707,-0.297674655914,1.14559078217,-0.98734998703,-0.224882826209,-0.752099990845,0.393057346344,-0.459756135941,-0.023550003767,-0.104442328215,0.0349996164441,0.346210300922,0.441599965096,1.10039997101,-0.516490340233,-0.356308877468,-0.239286676049
5467,0.566550016403,0.322796344757,0.70459073782,-0.437503218651,-0.0355269685388,0.986498773098,1.0029708147,-0.74764996767,0.801866054535,0.104699984193,-0.517758607864,0.193619817495,2.56045007706,0.275210022926,-0.0265600122511,-0.191271603107,0.924499988556,-1.97440004349,0.212830543518,2.26062750816,1.96310281754
6774,0.0721000134945,-0.304575204849,0.870058298111,-0.585692942142,-0.149706184864,-0.447136878967,1.06526827812,-0.732450008392,-0.0799764245749,-0.499249994755,-0.252148002386,0.148157134652,0.439850002527,0.218104466796,0.474632143974,0.140388846397,-0.808250010014,-1.24679994583,2.49889492989,0.177694246173,-0.364354461432
1788,-0.0279500037432,0.662638545036,1.34932899475,0.492231875658,1.00593018532,-0.125104084611,-0.342729210854,-0.0610000044107,1.23032045364,0.159650012851,-0.67132049799,0.831871032715,-0.583799958229,-0.298550218344,0.22331123054,0.128957033157,0.51675003767,0.585300028324,0.293031215668,2.77180194855,2.25843167305
5921,0.683300018311,0.389724493027,0.541071414948,0.945995271206,1.00092804432,1.11199605465,0.595640540123,-0.154550001025,-0.062336280942,0.227999985218,0.191747739911,-0.631455123425,0.450500011444,0.111025832593,-0.222044587135,0.749619722366,1.42369997501,-0.674499988556,-0.436789631844,0.90666359663,1.00760197639
5721,-0.274749994278,-0.488541126251,-1.10639953613,-1.57114708424,0.64979749918,-0.831122279167,-2.0416765213,-2.42875003815,0.465963482857,0.864949941635,0.571143209934,0.2274081707,-0.808400034904,0.344213098288,-0.743758797646,-0.417513072491,-1.00604999065,-0.53719997406,-1.36674308777,-0.698129892349,-0.895344495773
2263,-0.0282000005245,-0.846845686436,-0.234178856015,1.05917239189,0.248804733157,-0.269850641489,-0.0794552192092,0.823249995708,0.244243875146,0.123349994421,-0.463012903929,0.198704212904,-0.435249984264,-0.368314445019,-0.0475914254785,-0.0081250956282,-0.913000047207,1.01649999619,2.01217699051,1.36735582352,2.65399503708
808,-0.593450009823,-0.00423747301102,-0.217604070902,0.340591162443,0.454469740391,-1.18655717373,-0.0181208029389,-0.302500009537,-0.0612919852138,-0.271400034428,-0.198482304811,0.0188504457474,-0.633199989796,-0.500342786312,-0.59665453434,-1.80700910091,0.688950002193,1.52960002422,-0.594899535179,1.2236289978,2.63112688065
30001,-0.422349989414,-0.594480752945,-0.77438801527,-0.841416299343,-0.816762149334,0.37447014451,0.778728425503,-0.335749983788,-1.00433206558,-0.347249984741,0.65515267849,-0.593725860119,-0.233750000596,-0.32586106658,-0.020255798474,-0.0258010029793,0.0223500132561,2.21799993515,-0.578100800514,0.670483112335,-1.57474970818
348,-0.377599984407,-0.274008780718,1.75739860535,-0.198889479041,0.20992270112,0.0775745660067,0.302176237106,0.0592999979854,0.133716195822,-0.258000016212,-0.147196367383,0.823818206787,0.19280000031,0.541983425617,0.590245187283,-0.24509203434,-0.576150000095,-1.46519994736,0.669808030128,1.70236134529,0.990294694901
30849,0.0216499939561,-1.3119045496,-1.60005748272,-0.929973125458,0.0462880134583,-0.153814852238,-0.182712942362,-0.458849996328,0.0253649130464,-0.88379997015,-0.427238941193,-0.752089619637,-1.03544998169,-1.90958118439,-2.19649624825,-2.50300216675,-0.566200017929,-1.12220001221,-0.483905375004,-2.69452857971,-1.56015968323
1454,0.112599998713,1.16812264919,8.54505062103,0.752256453037,-0.890519738197,-0.121890842915,0.191508919001,0.5992000103,1.35439491272,-0.186450004578,0.757260560989,-0.331145823002,1.18449997902,-1.66046106815,-0.182177707553,0.488841682673,-1.03334999084,-3.14299988747,0.520514070988,0.379729747772,1.06707286835
6500,0.13259999454,-0.73839533329,-0.0454423353076,-0.277590334415,0.0712088942528,-1.00605595112,0.462407231331,-0.772549986839,-0.868967294693,0.671100020409,-0.079555042088,-0.740364074707,0.835800051689,0.570410072803,0.000453167187516,-1.77900290489,1.05970001221,-0.615100026131,2.33269619942,-1.77199494839,0.415517091751
5627,-0.886049985886,0.928446412086,0.331029385328,-0.0349380895495,0.0984367653728,1.36355519295,0.602264225483,0.0959500074387,-0.345787644386,-0.302300006151,0.443495213985,-0.331097513437,-0.596400022507,0.811513185501,0.0895453765988,-0.196989864111,-0.572950005531,-2.42829990387,0.174856960773,-1.37240052223,-1.01064503193
5715,-0.377649992704,0.168203264475,0.377559155226,0.484368383884,-0.360775858164,0.361368238926,-0.723571181297,0.380150020123,0.390923440456,-1.13069999218,0.522849559784,0.330645740032,0.398450016975,0.72801232338,-0.328778088093,0.388636052608,-1.15534996986,-0.552100002766,-0.366619586945,-0.427390396595,-2.78894233704
4791,0.263499975204,0.718256294727,-1.17859899998,-0.505961239338,0.908940911293,0.0909048318863,1.14532589912,0.383850038052,0.287693828344,0.0343500077724,0.615200698376,-0.0145172476768,0.167149990797,0.189869239926,-0.257705897093,2.78162503242,0.399899989367,1.32799994946,0.398898184299,2.31128311157,-0.0348036587238
56924,0.300350010395,0.187422841787,0.777279615402,-0.104103803635,0.0208771377802,-1.37315487862,0.105194628239,0.239500001073,0.722852826118,0.503050029278,-0.43568867445,-0.490389376879,-0.399950027466,-1.09164690971,-1.09676122665,-0.21127641201,-0.3954000175,1.64849996567,-1.0463681221,-1.03495585918,-0.916726708412
2690,4.57040023804,1.37777853012,-0.995554387569,-0.260285466909,-0.802980422974,0.247656136751,-0.263072788715,3.27649998665,-0.860829949379,-0.601500034332,-0.57174372673,1.24886417389,-0.208899974823,0.262134194374,-0.67695826292,-3.0019865036,-0.0449000149965,0.772599995136,-0.420625030994,-1.38580274582,-1.42172169685
1019,-0.636550009251,0.929313182831,-0.916315019131,-0.16236576438,-0.762700080872,-0.550588548183,-1.8332606554,0.25339999795,1.22915005684,-0.220750004053,-0.492289364338,0.181865438819,0.684949994087,0.0973426550627,-0.152771696448,0.555289208889,-0.357299983501,0.589600026608,-0.423892140388,-0.863350749016,-4.48945236206
51422,-1.60855007172,-0.305670797825,0.308345943689,1.10238599777,-0.197845071554,0.657166182995,0.922678172588,0.998950004578,-1.3667640686,-0.870299994946,1.07970428467,-0.522058844566,0.059849999845,-0.100085452199,-0.276203721762,0.932547688484,-0.818799972534,3.08899998665,-0.752221703529,2.87388467789,-1.77741146088
5788,0.227850005031,1.18227171898,0.391361474991,1.18131375313,1.88573157787,0.571988344193,0.414161086082,0.773000001907,-0.072210252285,0.172350019217,-1.11650300026,-0.300830245018,0.189600020647,0.125527650118,-0.106597907841,-0.326756626368,-0.125349998474,0.17689999938,0.0592918992043,1.1969203949,1.73538398743
6709,-0.0633500218391,-1.38264322281,-1.00183522701,-1.15649628639,0.0386891365051,-0.704655170441,-0.0727994740009,-0.531050026417,-0.722004473209,-0.0873000025749,0.561862826347,-0.405937612057,-0.159850001335,-0.0309642702341,-0.0570650100708,0.308965295553,-0.0233500003815,1.32029998302,-0.279885649681,-0.661829829216,-1.46505475044
