rid,NMH002_FIBRNPC_24H:BRD-K36162096-001-09-7:10,NMH002_FIBRNPC_6H:BRD-K36162096-001-09-7:10,NMH002_NEU_6H:BRD-K36162096-001-09-7:10,NMH002_NEU_24H:BRD-K36162096-001-09-7:10,NMH002_NPC_6H:BRD-K36162096-001-09-7:10,NMH002_NPC_24H:BRD-K36162096-001-09-7:10
5720,0.386985778809,0.465635597706,0.256546795368,0.786555051804,0.636725306511,-0.389172255993
466,0.292021274567,0.108152031898,-0.206717550755,0.175600335002,-0.826655328274,0.269189983606
6009,0.0767375230789,-0.137432336807,-0.338558226824,1.15926253796,0.145795255899,-0.225624993443
2309,0.042698957026,0.346285760403,0.912911832333,0.0783716887236,-0.181276887655,-0.15313129127
387,0.404402941465,-0.572008311749,0.966339707375,0.342197954655,-0.156274244189,0.0245571434498
3553,-0.707268595695,-0.790832161903,-1.43085765839,-0.960261046886,-0.108701378107,-0.83300614357
427,-0.305914610624,-0.297547727823,-0.847564578056,-0.333569526672,-2.07487082481,0.223230808973
5898,0.170745879412,0.081888012588,-0.868531346321,0.0238937996328,0.24673821032,0.505742609501
23365,0.190748810768,0.706322669983,0.553719758987,0.770133376122,0.720346271992,0.0930566936731
6657,-1.10913252831,-1.00872731209,0.876975417137,1.19261002541,0.692058682442,-0.272442817688
5054,0.421662449837,0.172326594591,-0.713653802872,-0.909714460373,-0.964973628521,-0.570923566818
3108,0.568998038769,0.212375417352,-0.646619141102,-0.41770529747,-0.248425617814,-0.149130254984
1950,-0.522764503956,-0.794575154781,-0.0797632411122,-0.290545701981,-0.840903460979,-0.435918211937
351,-0.263949036598,-0.152857869864,-0.0365940742195,-0.272071301937,-5.44277191162,0.122328482568
4846,-0.0264827758074,-0.350676298141,0.588628530502,0.583524942398,0.500063300133,0.680326461792
1452,-0.320611208677,-0.148783460259,1.25969600677,1.36675798893,0.521036922932,-0.141474425793
4776,0.476956009865,-1.23833906651,-1.6233215332,-0.429221123457,-0.582945287228,-0.522051334381
6908,-0.041799094528,0.697050333023,1.18823325634,2.25512576103,0.96214556694,-0.529834985733
672,0.00560485525057,0.748309075832,-0.617641806602,0.631591618061,0.441973209381,0.312611252069
5710,0.240689635277,0.423149943352,1.30209887028,0.785599112511,1.26545023918,-2.09800338745
2115,-0.120514303446,-0.922332048416,0.122174032032,0.584119141102,-0.299749404192,0.571753203869
7015,-0.882217645645,-0.422009259462,-0.512091636658,-1.29926347733,-0.449157655239,-0.351380169392
8726,0.820719242096,1.74081766605,0.300555050373,0.378074228764,0.726573586464,0.571846485138
2185,-1.05512428284,-1.06760859489,-1.46261167526,-1.27952861786,-0.929506599903,-0.419120848179
3315,0.226692467928,-1.29741716385,0.839363396168,0.2574660182,0.192920282483,-0.264040827751
5289,0.430760443211,-0.152375161648,-0.515703856945,-0.719164073467,0.76774430275,-0.105456918478
868,0.455552190542,0.485996246338,0.344083189964,1.23235845566,1.49175179005,-0.805428564548
1677,0.259939104319,0.143412709236,0.225288748741,-0.551582038403,0.629819512367,-0.0298692286015
7043,-0.73805886507,-0.997424423695,-0.940688073635,-0.789139866829,-0.116404831409,-0.51203083992
5613,-0.70658570528,-0.653199911118,-0.430368095636,-0.673619925976,-1.65765619278,-0.106856420636
595,0.325870990753,0.232287958264,0.656240820885,0.864739358425,-0.41367572546,1.26173210144
4793,-0.0674150586128,0.0496272966266,-0.774123251438,-0.75476372242,0.211567878723,-0.465918660164
2736,-0.656581163406,-0.24786131084,-0.124056890607,0.325428873301,0.0864681378007,0.126185566187
5290,-0.97197830677,-0.848301529884,-3.91657733917,-0.772363066673,-1.32396554947,0.349771082401
6194,-0.114440262318,-0.102772809565,-0.124050460756,-0.0467787235975,-0.569955527782,0.247939199209
1676,-0.471078008413,-1.7546184063,-1.77843403816,-0.861977696419,-0.418443441391,-0.338539779186
23512,-0.840419650078,1.30059337616,-0.101525530219,0.993756473064,0.859410941601,-0.0441338308156
148022,1.27415049076,-0.237526535988,-1.11325097084,-0.575928032398,-0.617630720139,-0.4439419806
1906,-0.755535900593,-0.633780181408,-0.882054805756,-1.13755512238,-0.416481107473,-0.169463708997
8878,0.55975484848,0.297019034624,0.401509970427,0.712747335434,0.599805593491,-0.362082958221
3091,0.400538951159,-0.263307988644,-0.548380494118,0.647977292538,-1.20168840885,-0.436449915171
5743,-0.564881563187,-0.33527058363,-0.680537462234,-1.4004856348,-1.21606898308,0.0302040427923
5321,-1.12144577503,-1.99979948997,-0.14985704422,-0.457445800304,-0.907890737057,-0.3574475348
4144,0.0843280777335,-0.484385162592,0.164171874523,0.248170673847,0.162970751524,-0.400332808495
1981,0.778054177761,-0.640996575356,1.67292964458,0.0957612246275,-0.709787011147,0.798805475235
695,0.980429589748,0.604304015636,-0.469158798456,0.414226442575,1.85675358772,0.0393038615584
10398,1.26458311081,-0.621161282063,-0.50822609663,-0.684794068336,-1.00627696514,-0.123538948596
5708,-0.470445334911,0.166106835008,-1.04036128521,-1.33811402321,0.504384875298,-0.598042726517
1213,0.699215352535,-0.13959312439,0.716711521149,1.19833469391,0.576598525047,-0.0073343962431
226,0.587851643562,0.216963127255,0.531554460526,1.13705778122,0.664052665234,-0.245044007897
6777,0.651733219624,0.384971529245,0.604760766029,0.27569937706,-0.305099546909,0.38405162096
2113,-0.231524959207,-1.11382424831,-0.70302516222,-1.42977762222,-0.168832376599,-0.376983523369
3329,1.00495135784,-0.163372397423,0.274589657784,-0.00190164148808,0.237478643656,-1.80873847008
1050,0.955431222916,0.980633497238,0.425117611885,0.66151881218,-0.00385025143623,0.190625488758
9491,-0.380215704441,-0.800842821598,-1.11838877201,-1.32107901573,-0.264302939177,-0.146160513163
22926,0.885089039803,-0.938062608242,0.34153085947,0.522120714188,0.151975601912,-0.918368160725
5899,-0.227378770709,0.121096387506,-0.0374693125486,-0.277304142714,-0.744323372841,-0.331255614758
5467,-0.521337866783,-0.403626859188,-0.744701385498,-0.613559365273,-0.21661990881,-1.01411557198
6774,0.984457552433,1.07434177399,-0.312665581703,0.899952113628,-0.416361629963,0.941190302372
1788,-0.905970513821,-1.27253389359,-0.179898411036,-0.60975587368,-0.864116191864,-0.935976326466
5921,0.462388128042,0.440401047468,0.431319594383,0.979327619076,1.2256821394,-0.023507475853
5721,-0.496129989624,-1.62340974808,0.909283280373,-0.232575595379,-1.36352944374,0.753156244755
2263,-0.696950078011,-1.50731396675,0.0475740581751,0.476321220398,-1.31583738327,-0.0951481461525
808,-0.85281264782,-1.06476294994,-0.521578788757,-0.650114059448,-0.668103814125,-0.0342511199415
30001,0.171435311437,-0.529914915562,1.07228326797,0.470825344324,-0.00446064770222,0.0540193244815
348,-0.542734384537,0.782651901245,-1.4450802803,-1.13851082325,-0.954261124134,-0.138389319181
30849,-0.32964977622,0.711004137993,0.633276820183,1.48445498943,0.72708851099,0.124359712005
1454,0.944333076477,0.732974171638,0.00363116012886,0.00224455469288,1.56368780136,-0.105470255017
6500,0.287970006466,0.209061816335,0.838507771492,3.93456697464,2.9717900753,-0.118350043893
5627,0.512071251869,1.04435825348,0.185840904713,1.40965676308,1.12241411209,-0.127740681171
5715,0.672628760338,0.319339573383,0.364473104477,0.809884548187,0.734444260597,0.165906146169
4791,0.0369382202625,-0.262329936028,-1.33958959579,-1.33646225929,-0.877134561539,-0.637250244617
56924,0.678790390491,-0.452837586403,0.257377415895,0.261547386646,-1.08468413353,3.26240205765
2690,0.476671457291,0.338621556759,-0.626514613628,-0.620755136013,0.38759469986,-0.434997141361
1019,0.7491132617,0.120420023799,0.211730137467,1.12707805634,-0.0816558301449,0.651081562042
51422,-0.461779862642,-0.68663328886,-0.661030173302,-1.33102583885,-1.18423938751,0.361095696688
5788,-1.00429964066,-0.861157894135,0.216853126884,-1.2115688324,-1.06600761414,-0.595763683319
6709,0.567367255688,0.404423415661,1.3500674963,0.769425749779,0.0271885208786,-0.360672473907
1277,1.14405226707,-0.169258967042,0.103177607059,-0.0911857634783,-0.505792737007,-0.106835104525
993,0.433705925941,0.698068737984,0.954123258591,1.43120837212,0.172907054424,0.191095069051
7157,1.08141505718,0.616894364357,0.86880338192,1.33403742313,0.987342238426,-0.333751797676
1958,0.985027432442,-0.262435376644,-1.07100439072,-0.0749152451754,-0.0243141055107,0.620714068413
4582,0.901124954224,-0.0840788707137,1.23066294193,1.01390433311,-1.18540596962,0.291169703007
9212,-0.603039383888,-0.518508911133,-1.5110976696,-1.32216691971,0.380712091923,-0.179878383875
8440,0.401018202305,-0.12586826086,0.776838421822,1.36193573475,-1.10896027088,0.48468336463
6790,-0.0679972022772,0.595038592815,-0.691344261169,0.742056846619,0.418705672026,-0.733365297318
8851,0.654484272003,-0.0687112808228,1.41844880581,1.21983480453,2.25470399857,-0.0551072657108
2534,0.553288161755,-0.07645701617,0.936022043228,1.04677629471,0.951585829258,-0.31007823348
4893,-0.937712073326,-0.539980769157,0.16436688602,0.18323418498,0.479024112225,-0.142753899097
665,0.33728864789,0.818035423756,0.870499610901,1.60427975655,1.60254240036,0.0358284525573
4313,0.11352083087,-0.569055855274,-1.67885136604,-1.35198581219,-1.06460976601,-0.234212741256
1022,-0.343483030796,0.305915266275,-0.344212532043,-0.392165750265,0.398611307144,-0.303399026394
5880,0.754563271999,-1.02641391754,0.197433114052,-1.05664730072,-0.562560975552,0.844854950905
3162,0.641075491905,-0.0526450648904,-0.656833052635,0.544007658958,0.00391578674316,-0.401758670807
1282,0.77969121933,0.532101511955,-0.820239603519,-0.969442486763,0.0759409666061,-0.235913351178
3383,0.0523584112525,0.0228080749512,-1.49153590202,-1.57217502594,-1.14577865601,-0.247266083956
727,-0.965517282486,-0.569853186607,-0.537127375603,-1.00141966343,4.1425538063,-0.991018533707
4792,0.287769466639,0.290061116219,0.607852697372,0.00204914808273,0.405471175909,0.0873290151358
4794,-0.765630722046,-0.668310523033,-1.10323059559,-1.88771867752,-0.697180092335,-0.48955821991
902,-1.01913094521,-0.418527603149,-0.58938229084,-0.700496435165,-0.691496312618,-0.54853540659
8091,-0.291161775589,-0.840660274029,0.0480784997344,0.235890313983,0.384638488293,0.529940664768
3486,-0.366132646799,0.283101260662,-0.502931237221,-1.1407366991,0.894176959991,0.174106568098
10818,-0.547567665577,-1.17808103561,-0.922312259674,-0.490954488516,-0.379815667868,-0.263533532619
3454,-0.409743845463,-1.32360637188,-1.45805692673,-0.660937786102,-0.694636821747,0.0106296986341
4282,0.591293334961,1.33906722069,0.431077718735,1.40114843845,-0.212945833802,0.458820700645
1605,0.477608084679,0.91255569458,0.736108183861,1.23836255074,0.532320141792,-0.517813444138
10644,0.693676292896,0.741761803627,0.706563234329,1.36366999149,2.56889915466,-0.147124230862
2065,-0.356570482254,-0.540589094162,-1.11174690723,-1.30331575871,-0.485283195972,-0.250476926565
8321,-0.822303473949,-0.383002758026,-0.13288551569,-1.0798817873,-0.933840990067,0.177852600813
8503,-0.695225954056,-0.206945210695,1.1788738966,1.33487188816,0.986185729504,-0.494118154049
7027,0.555936694145,-0.942103385925,0.867449104786,0.768189489841,0.344960868359,0.153418317437
6850,-0.81970512867,-1.01977419853,-0.798543810844,-1.54537653923,-0.507709980011,-0.446343004704
1978,0.357264280319,0.0493807196617,0.750622749329,0.990721225739,0.135407045484,0.276352971792
896,0.130604326725,1.19200122356,0.571405768394,0.49859970808,0.61516559124,0.0559032857418
5777,-0.406501352787,0.884290933609,-0.551703929901,2.03150177002,-0.881689548492,0.0101673156023
1846,0.324515759945,0.986887156963,0.903253436089,-0.257800519466,0.929103970528,0.217751562595
5925,-0.3673825562,0.0495550632477,-0.630331635475,-0.113779097795,-0.259598523378,0.0687771290541
142,0.159873768687,0.487166762352,0.174062147737,0.350264519453,0.879697203636,0.432027250528
1021,1.15906333923,-0.371756464243,1.2352013588,0.42496329546,0.431178092957,0.637242734432
5699,0.231363296509,0.765135347843,0.0474309921265,-0.358471572399,-0.373806536198,0.259539663792
8061,0.377798706293,-0.452773630619,-0.798044502735,-0.836886286736,-0.583071291447,0.162587657571
1870,-0.366594702005,0.0703010857105,0.234587281942,-0.0486244261265,-0.210397109389,0.313995301723
1398,-3.3794054985,0.298934191465,0.55073672533,1.609359622,0.369489490986,0.268807768822
3312,0.134461522102,0.374288797379,0.678444385529,1.14537811279,-0.122769229114,0.178067013621
891,-0.134134918451,-1.17885112762,-2.35071110725,-3.75482010841,-5.1201376915,0.368077158928
4775,-0.564615249634,1.38263869286,-0.499261021614,-0.50350689888,0.178447514772,0.672006011009
5111,-0.0447927489877,0.648700654507,0.281880497932,0.744626224041,-0.141237646341,-2.98365902901
5696,0.20551584661,-1.65195989609,-0.306392550468,-1.13286328316,0.0603111386299,-1.03550612926
5588,-0.667982339859,1.20599472523,-0.906045436859,-1.19556593895,-0.841317534447,0.0670238137245
6839,0.78379791975,3.81850242615,0.881431818008,1.45123672485,0.0132680684328,0.23321159184
329,0.930644750595,0.886043131351,0.863328099251,2.45261025429,0.512661874294,0.181052535772
5058,0.000410988926888,0.36027520895,-0.137849271297,0.630135715008,-3.21858906746,0.26924353838
998,0.110221788287,0.29407954216,0.111102096736,0.180380493402,0.376268088818,0.791458249092
9134,-0.368975907564,0.719410717487,-0.841312527657,-0.52961564064,-0.995397627354,-0.314508497715
6616,-0.666333019733,-1.01642370224,0.506867587566,-0.441212564707,-0.448011606932,-0.267546713352
5223,0.379363894463,0.717316865921,0.54207521677,0.945286393166,0.703206121922,-0.060657247901
4690,-0.799576818943,1.43135333061,-0.472175419331,-0.907681703568,-0.380660355091,-0.0911255925894
