rid,CPC003_HA1E_6H:BRD-K63533170-001-01-1:10,CPC003_HA1E_24H:BRD-K63533170-001-01-1:10,CPC003_HCC515_6H:BRD-K63533170-001-01-1:10,CPC003_HCC515_24H:BRD-K63533170-001-01-1:10,CPC003_PC3_6H:BRD-K63533170-001-01-1:10,CPC003_PC3_24H:BRD-K63533170-001-01-1:10,CPC003_VCAP_6H:BRD-K63533170-001-01-1:10,CPC003_VCAP_24H:BRD-K63533170-001-01-1:10,CPC016_A375_6H:BRD-K63533170-001-01-1:10,CPC016_A549_6H:BRD-K63533170-001-01-1:10,CPC016_A549_24H:BRD-K63533170-001-01-1:10,CPC016_ASC_24H:BRD-K63533170-001-01-1:10,CPC016_HEPG2_6H:BRD-K63533170-001-01-1:10,CPC016_HT29_6H:BRD-K63533170-001-01-1:10,CPC016_MCF7_6H:BRD-K63533170-001-01-1:10,CPC016_MCF7_24H:BRD-K63533170-001-01-1:10,CPC016_NEU_24H:BRD-K63533170-001-01-1:10,CPC016_NPC_24H:BRD-K63533170-001-01-1:10,CPC016_SKB_24H:BRD-K63533170-001-01-1:10
5720,-0.150900006294,0.250364303589,-0.658899962902,-0.162874743342,0.590259075165,-0.260961830616,-0.0737928077579,0.188249990344,-0.245176538825,1.01265001297,0.525155723095,1.90905332565,0.645138263702,0.1838799119,0.0165333971381,0.621507823467,-0.179733365774,0.423220872879,0.716473579407
466,-1.21930003166,0.568487644196,1.07720005512,-0.700956583023,0.295684307814,-0.738602697849,0.210115000606,0.0681499987841,-0.678610801697,0.401399999857,0.238448858261,-0.541654706001,0.611648738384,0.443031668663,-0.035085529089,-0.131663799286,0.0970333367586,0.206260889769,-0.0328817665577
6009,0.423099994659,-0.997548043728,-0.689499974251,0.545929729939,0.0668280124664,0.176553994417,0.371645569801,0.094549998641,-0.601245343685,-0.0361000001431,0.620356917381,-0.0499535314739,0.941337108612,0.35404497385,-0.166276037693,0.43596470356,0.215766683221,1.33184850216,0.293276518583
2309,0.358300000429,0.700902760029,1.16385006905,-1.11132633686,0.483878195286,0.822594761848,-0.528546392918,0.324699997902,-0.419239789248,1.4321000576,-0.198378816247,1.0539740324,0.781228065491,-0.164063870907,-0.147512167692,-0.382723152637,0.0368000119925,0.439483910799,0.607653260231
387,-1.20539999008,0.0332289524376,0.74019998312,-0.111696764827,0.0189005881548,0.533534169197,0.693249881268,0.2704000175,-0.295342743397,0.118849992752,0.503700494766,-0.576895356178,1.16561388969,-0.159851998091,0.49207919836,-0.534578084946,0.610899984837,0.848213553429,0.622177958488
3553,1.74140000343,0.56014662981,0.878949999809,-0.0874527692795,0.920913875103,1.70331287384,0.564167499542,0.73884999752,0.448754310608,-1.01394999027,-0.906419873238,-0.813747406006,-0.903053164482,-0.737833023071,-0.969331979752,1.08040130138,0.227766692638,-0.0734037682414,-0.174828708172
427,-1.39040005207,-0.705371201038,1.12540006638,-1.6172170639,-0.251221805811,-0.64463955164,0.0341844260693,0.238000005484,-1.0977268219,0.460699975491,-1.03758645058,-0.626299381256,0.29259160161,-0.389082968235,0.258752822876,-1.21901512146,1.18563342094,-0.534068584442,-0.196959421039
5898,-0.479999989271,-0.628339767456,0.972249984741,1.00924146175,-0.141972064972,0.240274310112,1.02279090881,1.38305008411,-0.219821602106,0.269250005484,0.627775013447,0.200439572334,-0.782462477684,-0.136708214879,-0.740866422653,-0.41769695282,-0.258733361959,0.0595145449042,-0.844966709614
23365,-3.25250005722,-0.0728547275066,0.945399999619,0.452516198158,-0.590537369251,-0.222960501909,0.624696075916,0.368950009346,0.165944173932,0.418550014496,0.32869797945,-0.187896639109,0.400499433279,-0.296290159225,0.327064663172,-0.680844664574,-0.0538666658103,-1.15356111526,-0.629953205585
6657,0.93599998951,-0.544409990311,1.77309989929,-0.323702216148,0.271384626627,-0.494716405869,0.778985738754,0.681649982929,0.502461850643,-0.865350008011,-0.677767395973,-0.0877813398838,-1.03126072884,-0.831114828587,-0.902306139469,1.90823960304,0.373000025749,0.163087502122,0.000446364283562
5054,-2.06340003014,-0.832921266556,-0.496649980545,-1.09402489662,-0.377996742725,-0.927188098431,1.29635202885,0.984349966049,1.32658779621,-0.48710000515,-0.376432061195,1.00820946693,-0.478406727314,0.211799532175,0.334967344999,0.532167434692,0.347366660833,0.64892488718,-0.338543236256
3108,2.9279999733,1.66035795212,1.05540001392,-0.906604647636,0.266076028347,0.44466394186,-0.74106580019,0.0395500063896,0.643767595291,-0.316650003195,-0.0440424233675,-0.187099277973,0.912809193134,-0.0641308426857,0.110628083348,-0.183653652668,0.256666660309,5.51495265961,-0.529277980328
1950,-0.803300023079,-0.541842758656,0.722500026226,-0.0295361280441,-0.0610901117325,-1.04417860508,0.882458090782,0.197349995375,-0.822348773479,-0.28955000639,-0.0708197206259,0.792743980885,-0.571053862572,-0.745587110519,0.310270607471,0.321039021015,-0.0882000029087,0.830188274384,0.0526638366282
