rid,CPC004_A375_6H:BRD-K06712146-001-01-2:10,CPC004_HA1E_6H:BRD-K06712146-001-01-2:10,CPC004_HA1E_24H:BRD-K06712146-001-01-2:10,CPC004_HCC515_6H:BRD-K06712146-001-01-2:10,CPC004_HCC515_24H:BRD-K06712146-001-01-2:10,CPC004_HEPG2_6H:BRD-K06712146-001-01-2:10,CPC004_HT29_6H:BRD-K06712146-001-01-2:10,CPC004_MCF7_6H:BRD-K06712146-001-01-2:10,CPC004_PC3_6H:BRD-K06712146-001-01-2:10,CPC004_PC3_24H:BRD-K06712146-001-01-2:10,CPC004_VCAP_6H:BRD-K06712146-001-01-2:10,CPC004_VCAP_24H:BRD-K06712146-001-01-2:10,CPC018_A375_6H:BRD-K06712146-001-01-2:10,CPC018_A549_6H:BRD-K06712146-001-01-2:10,CPC018_A549_24H:BRD-K06712146-001-01-2:10,CPC018_ASC_24H:BRD-K06712146-001-01-2:10,CPC018_HEPG2_6H:BRD-K06712146-001-01-2:10,CPC018_HT29_6H:BRD-K06712146-001-01-2:10,CPC018_MCF7_6H:BRD-K06712146-001-01-2:10,CPC018_MCF7_24H:BRD-K06712146-001-01-2:10,CPC018_NPC_24H:BRD-K06712146-001-01-2:10,CPC018_PHH_24H:BRD-K06712146-001-01-2:10,CPC018_SKB_24H:BRD-K06712146-001-01-2:10
5720,-3.31221151352,-0.632019519806,0.716742157936,-0.605799973011,-0.0819439738989,-0.705605328083,-0.600913286209,-0.984614908695,-4.45100784302,-0.380138039589,0.28009173274,-0.087629109621,-0.534455657005,0.517888903618,0.148100018501,-0.178974613547,-0.502997279167,-0.568770229816,1.19505739212,0.388315320015,2.08474588394,-0.259941220284,-0.444133341312
466,2.86578154564,-2.42883110046,-0.231984198093,0.936666667461,0.310240000486,-0.732874035835,-0.309147119522,-0.862086594105,-5.76460123062,0.255228579044,0.110241413116,0.294587165117,-0.19628803432,0.283146888018,0.417600005865,-0.158776566386,-0.365407884121,-0.213472753763,0.325898587704,-0.202669978142,1.37497103214,-0.119141079485,-0.170300006866
6009,-1.03896653652,0.144743204117,0.0919267684221,1.13803339005,-0.183360904455,-1.23969244957,-0.871162116528,-0.83197003603,-0.244184702635,0.379838258028,-1.69659519196,0.210543051362,0.0117719136178,-0.0657171756029,-1.87055003643,-0.78200417757,-0.648718416691,-0.582269012928,-0.198293045163,-0.342929184437,-0.0297314226627,0.0184868834913,0.00683332979679
2309,3.00754594803,0.205750465393,-0.339694797993,0.66270005703,-0.38605761528,-0.155236005783,0.215052902699,-0.269197255373,2.28906393051,-0.650395274162,0.694183945656,0.257838696241,0.0474488213658,0.0862948894501,-0.379000008106,-0.706015706062,0.393139481544,0.371540278196,-0.36923366785,1.88128960133,0.595183670521,-1.23169088364,-0.387000024319
387,1.99259293079,-1.48250007629,-0.858375549316,0.251900017262,0.0282322913408,-1.46261000633,-0.0440420582891,-1.26128268242,-4.9964799881,-0.0195996817201,-0.499709069729,-0.0434687435627,-0.1356164217,0.507251739502,0.618699967861,0.0625932589173,0.313075125217,0.374766170979,-0.385582745075,0.398150503635,-0.677098035812,0.418546795845,0.0657666623592
3553,2.9333255291,0.850400924683,0.374275147915,0.27889996767,-0.080413505435,0.707293272018,0.754591822624,1.20255887508,-0.202368348837,-0.589609146118,0.313398361206,0.478072553873,0.643706560135,-0.384482622147,0.585400044918,-0.0894617214799,0.564668655396,0.619934916496,0.402050495148,0.102223291993,0.998171448708,1.3278696537,-0.306066662073
427,2.96600270271,2.40710306168,-0.372875154018,-0.236333280802,-0.531589686871,-0.821162879467,0.349163293839,-0.00144895911217,-0.059432413429,0.0608707480133,-0.239305883646,0.0111689791083,-0.149105295539,-0.459603011608,-0.437649995089,-0.495324373245,-0.826564252377,-0.373480200768,0.33630284667,-0.759162962437,2.39006137848,-0.827855467796,-0.70759999752
5898,1.97483444214,0.416204869747,0.213384315372,0.694900035858,0.150398299098,-0.282916456461,-0.126084506512,-0.714487016201,0.42877420783,-0.353603363037,0.59366106987,0.873288393021,0.354444295168,0.324820816517,1.14104998112,-1.00269985199,1.16972136497,0.538881003857,0.403947263956,0.23470890522,-0.208773195744,0.987180352211,-0.367233335972
23365,3.22128820419,-0.18164908886,0.172862008214,0.570133328438,0.218261361122,0.131215214729,0.70741635561,0.0608170926571,2.95363998413,-0.35044926405,-1.10484302044,0.678534567356,0.738773405552,1.93251812458,0.819000005722,0.368427395821,0.270217627287,0.123179018497,-0.532107710838,0.692526936531,0.212787806988,0.732661664486,-0.179166674614
6657,1.36434054375,0.215661212802,0.149176731706,0.160699993372,1.06355714798,0.959162116051,0.742351830006,0.776573240757,2.88082742691,1.01005721092,0.787393629551,-0.255810886621,0.252304375172,-0.56436175108,-0.00730001926422,-0.166750892997,0.711659550667,0.527988910675,-0.179686278105,-0.684980630875,-1.11761152744,0.405089020729,0.415366649628
