rid,DOS029_VCAP_24H:BRD-K23985857-001-01-2:5,DOS033_A375_24H:BRD-K23985857-001-01-2:5,DOS033_A549_24H:BRD-K23985857-001-01-2:5,DOS033_HT29_24H:BRD-K23985857-001-01-2:5,DOS033_MCF7_24H:BRD-K23985857-001-01-2:5,DOS033_PC3_24H:BRD-K23985857-001-01-2:5,DOSBIO001_A375_24H:BRD-K23985857:10,DOSBIO001_A549_24H:BRD-K23985857:10,DOSBIO001_HT29_24H:BRD-K23985857:10,DOSBIO001_MCF7_24H:BRD-K23985857:10,DOSBIO001_PC3_24H:BRD-K23985857:10,DOSBIO001_NEU_24H:BRD-K23985857:10,DOSBIO001_NPC_24H:BRD-K23985857:10,ERG015_PC3_24H:BRD-K23985857-001-01-2:9.99661,ERG015_PC3_6H:BRD-K23985857-001-01-2:9.99661,ERG015_VCAP_24H:BRD-K23985857-001-01-2:9.99661,ERG015_VCAP_6H:BRD-K23985857-001-01-2:9.99661
3315,0.915016829967,-0.774679780006,-1.22924518585,-0.247665658593,0.908566534519,-0.261716634035,2.94494056702,1.35415101051,2.83175468445,0.0,0.31149789691,-0.355300009251,-0.633938312531,-0.300508737564,-0.874397754669,-0.308868765831,1.6466691494
5289,-0.315392017365,0.988186120987,0.799550414085,-1.98210740089,-0.860104084015,0.259745746851,-0.0292142629623,-0.3470479846,0.572688102722,-0.448772490025,-0.791516661644,-1.54180002213,-0.339665293694,-1.14620184898,1.15721929073,0.491922736168,0.944807887077
868,0.345578253269,-0.0880916416645,0.998994112015,0.634482085705,-0.39779239893,-0.0321967750788,1.35914111137,1.34137237072,5.68757009506,1.30683779716,-0.205000385642,-0.91069996357,0.384330868721,-0.444669306278,0.756059229374,-0.187633246183,0.893093585968
1677,0.23062235117,-0.140971317887,1.31755185127,-0.22559466958,-0.759862184525,-0.672419309616,0.15604993701,0.0704309046268,-0.709766685963,0.139990702271,-0.648280024529,0.709349989891,-0.00423512235284,0.355844974518,0.809590399265,1.52127766609,0.314441382885
7043,0.075028270483,0.7839666605,1.70579516888,0.510215997696,0.213662534952,0.195895507932,0.241859555244,1.25702691078,1.50476670265,0.98814702034,-0.0691585764289,1.10969996452,0.294841438532,0.560846209526,1.57955765724,0.638453304768,1.51855897903
5613,-0.160868927836,1.02412796021,2.92341208458,0.621560037136,0.371556282043,0.202329710126,-1.30106174946,-1.11590826511,-1.26553845406,0.644401371479,-0.411091119051,0.884950041771,-0.837304830551,0.732447266579,1.50587022305,-0.185261309147,1.04413485527
595,0.436183810234,-0.197639554739,-0.646048069,0.0231554061174,0.836244940758,-0.221530884504,0.180445313454,-0.120376825333,-1.28732824326,-0.0584169328213,0.894396841526,-0.769249975681,0.574337601662,0.439787328243,-1.31111383438,0.792554736137,-0.292238295078
4793,0.886280655861,0.873267292976,-0.758740305901,0.0756480917335,0.27360829711,0.00651807337999,2.43654608727,1.70482158661,1.71704351902,-0.0845497995615,0.0276999026537,-0.0462999939919,0.279028236866,-0.156483560801,0.320818513632,-0.641263604164,0.201612114906
2736,0.192137181759,0.849530696869,2.41612315178,0.307019263506,0.870850622654,-0.178372353315,0.506347596645,0.667599320412,1.51421499252,0.24392041564,-0.135644614697,-0.0339000225067,0.449733376503,-0.932247638702,1.97795522213,-1.19670939445,0.179747492075
5290,0.091575935483,0.18510389328,0.94819188118,0.228817373514,-0.364979565144,0.341011881828,-0.252002298832,0.500662446022,1.45701050758,0.562072098255,-0.316079199314,0.384300023317,-0.486204236746,0.941346943378,1.72608840466,0.0961151719093,0.13601334393
6194,0.0701045840979,0.00020200808649,-0.242544129491,0.18442517519,0.837171852589,0.653615236282,-1.52871191502,-0.0365969538689,1.07978522778,-0.420745372772,0.231155067682,-1.27429997921,-0.416366398335,-0.465369224548,-2.66200518608,-1.61424827576,-1.83347296715
1676,-0.191995710135,0.66141551733,1.57156729698,0.373211294413,-0.127839252353,0.0596763975918,0.508846342564,0.517098665237,1.40683865547,0.544883608818,-0.886726796627,1.12569999695,0.0450428873301,0.64934772253,2.07528495789,1.1104593277,0.842529058456
23512,0.568382382393,0.94208085537,1.99014019966,-0.236853271723,0.244247317314,0.817070782185,-2.84543848038,-3.42016935349,-3.64305019379,-0.229740589857,-1.36698496342,0.66914999485,-0.205741494894,-0.151672199368,-0.321698278189,0.118271507323,-0.0831343829632
148022,0.166888982058,0.17045122385,0.747919082642,0.203081488609,1.56304037571,-0.421702086926,1.10112643242,1.3552428484,0.235087633133,0.0680118054152,0.426133751869,0.464800000191,0.13478949666,-0.690166175365,-0.434491038322,1.27256655693,-0.0641385689378
1906,-0.477897822857,-0.18098154664,-0.686476409435,-0.487744629383,0.2361330688,0.883732497692,-0.579768657684,-0.610447406769,1.06359267235,0.0606893226504,-0.526096820831,1.40390002728,-0.312654703856,1.12917149067,1.08032464981,0.255279302597,1.15308737755
8878,0.574565172195,0.175916016102,-1.43666923046,0.80396771431,1.9101691246,0.113700598478,1.66688632965,-0.220778316259,3.77770161629,1.1329408884,1.05680966377,-0.584999978542,0.415540099144,0.481214046478,-1.49735367298,0.243504747748,-0.801531195641
3091,-0.183556467295,0.454861342907,-0.193337112665,0.301227450371,-0.0298851430416,0.175304323435,-5.46688175201,-2.0576004982,-2.98050928116,0.220066606998,0.601370155811,0.216650009155,-0.152232900262,-0.212643101811,-0.0073153860867,0.961174666882,1.68347156048
5743,1.20431220531,-0.209933057427,-0.368006080389,0.00262977182865,-0.257296323776,0.198089033365,-0.664082825184,-0.0927780866623,-2.37997436523,0.201885253191,-0.116531610489,0.269500017166,0.38158005476,0.0196205377579,1.05497086048,-0.117830164731,1.25415992737
5321,-0.0954204201698,4.28511381149,0.251156389713,0.699694573879,0.687470734119,-0.806409597397,-0.670123755932,-1.89946746826,0.94372433424,0.142776563764,-0.734813332558,1.50110006332,-1.47347378731,0.783148825169,1.15847229958,0.0159419775009,0.119284898043
4144,0.0413864813745,2.49732637405,0.493172109127,-0.548011481762,0.736535727978,-1.26095914841,-4.11844015121,-4.07722091675,-4.26280784607,0.648486196995,0.727337241173,-1.0516500473,-0.0646419450641,-0.504191756248,-1.67032504082,-0.223745316267,-1.79700314999
1981,1.32120513916,-0.191020324826,-0.0938446521759,-0.492985188961,-1.2433450222,0.397231221199,2.23915410042,1.08438944817,0.372156113386,0.162795364857,0.153267681599,1.10950005054,0.207136213779,0.00361972302198,-0.267509371042,-0.571290135384,-0.630114793777
695,0.017455726862,1.73874950409,-0.156564623117,-0.432893276215,0.127324774861,1.25973951817,0.426721334457,0.866078913212,-0.267461270094,0.0,0.368294298649,1.42750000954,0.151271224022,0.112808063626,0.564774274826,0.522410750389,-0.167448967695
10398,1.71917939186,0.673502445221,1.3677341938,0.237070202827,0.481958717108,-0.118654415011,-1.18746733665,-1.12598252296,-1.43286705017,0.195580840111,-1.57814598083,-0.900950014591,-0.316552340984,-0.557383775711,0.17140750587,0.351247429848,0.691241264343
5708,0.137729197741,-0.381975710392,-0.717826247215,-0.240822300315,0.153975173831,4.39053630829,0.999498844147,0.653658509254,-1.14398813248,0.321127176285,0.896406054497,1.04605007172,0.46245521307,-0.337843805552,-1.82437717915,0.793648719788,0.712146818638
1213,0.295308530331,-0.364261269569,-1.56916642189,-0.266173362732,-0.834341466427,-0.327912926674,1.57648825645,1.75737452507,0.509423613548,-0.152368426323,0.591541707516,-1.56364989281,1.4589728117,-0.4273455441,-2.95921897888,0.62212395668,-0.468375742435
226,0.279680162668,6.94093370438,-0.0970841795206,0.00656751682982,-0.307503849268,-0.588523089886,-0.0913514494896,-0.361278772354,-1.64680075645,0.0178519915789,0.149149805307,-0.471949994564,1.46895039082,-0.731261074543,-1.47520589828,1.46325910091,-0.233602359891
6777,0.662599265575,-0.601940274239,-0.515197515488,0.0195971131325,0.237954750657,0.571896970272,1.60168921947,2.31809473038,1.84495711327,-1.0677498579,-0.364441841841,-0.988300025463,0.635767400265,0.465747475624,1.0196171999,1.45299327374,0.211565285921
2113,-0.11103168875,-0.150614589453,2.08988142014,0.385841846466,-0.108141317964,0.542243480682,-1.15288233757,-0.346982091665,0.318807184696,0.0437893159688,0.334384202957,-0.219499990344,-0.340865522623,0.291303634644,-0.655452311039,0.136568188667,0.358597457409
3329,0.930445611477,-0.43275681138,-2.72345328331,0.589666962624,0.853913605213,0.340386927128,-1.4359061718,-3.96344423294,-5.18237352371,-0.942127346992,-0.00817047432065,-0.254850000143,-0.211287334561,0.332323312759,-1.74709999561,-1.16636192799,-1.01931273937
1050,0.186324298382,-2.29976558685,-0.261116743088,-0.788587808609,1.35021674633,-4.27254009247,0.349745005369,0.576674103737,-0.00641441345215,0.21788173914,0.484745621681,0.0361000001431,-1.48042869568,-0.59659409523,-2.30897331238,-0.278402864933,-1.63765954971
9491,0.143476217985,-0.584513902664,1.42099189758,0.365472048521,-0.157591402531,-0.338529229164,0.664117693901,1.96367120743,0.868453502655,0.19472271204,-0.312239766121,1.28874993324,-0.426705121994,0.484450668097,0.851624190807,0.652023553848,0.299434125423
22926,-0.994142234325,-0.421737194061,-0.583568572998,0.0569991692901,0.0396896153688,-0.646532177925,0.815324962139,0.238902270794,-0.690971910954,-1.31275749207,1.04997646809,-0.830049991608,0.216565072536,-0.709317207336,0.0184208527207,-0.364464461803,-0.557834982872
5899,-0.191996872425,-0.828410744667,-1.69803977013,-1.12904310226,2.57285857201,-0.806493461132,-0.50795429945,0.361737757921,-0.572100877762,-0.533127784729,0.581221699715,0.44785001874,-0.198611974716,0.0509954988956,0.564033150673,0.424024403095,0.276165544987
5467,-0.73400592804,0.669282019138,1.32469010353,-0.402836352587,-0.364746123552,-1.10513901711,1.75972747803,1.75164926052,2.31564188004,-0.883932590485,0.561366915703,1.16655004025,0.228317961097,0.0785238742828,-0.714055240154,0.65308713913,0.984553337097
6774,0.256471574306,0.638828873634,-0.268506526947,-0.119567453861,0.524734675884,-0.816341519356,1.08604180813,-0.113383620977,-0.950414717197,0.14104861021,-0.0507619306445,-0.101350009441,1.18119764328,-0.0979239940643,0.271694689989,1.65358185768,-0.311613351107
1788,-0.585702121258,0.733364343643,0.632797122002,0.504282534122,-0.0268980413675,0.84847587347,-0.734619736671,-1.1703056097,0.759449779987,0.185171067715,-1.1384139061,0.796700000763,-0.262094438076,0.618105351925,1.68854057789,0.657570958138,0.765036940575
5921,-0.0257632397115,-0.374092638493,-0.141509905457,-0.685973167419,0.329259097576,0.80660879612,1.11239933968,1.99554288387,2.71329021454,0.502510786057,0.267678797245,0.474500060081,1.56632053852,0.0809192806482,-0.367921978235,0.826446175575,2.94480609894
5721,-0.182460069656,-1.60602736473,-2.03800630569,0.310090482235,-0.433782041073,-0.76710408926,-0.00312784314156,-0.814530849457,-0.272067695856,-1.48745965958,-0.207313299179,0.235549986362,-1.57060468197,-0.111186251044,-1.12213540077,-0.953433394432,-1.25909054279
2263,-1.00050640106,1.2090485096,-0.165214821696,-0.721031606197,0.0718670487404,1.31573843956,-1.19763088226,-0.802097439766,-0.627839505672,0.419034808874,-0.586664915085,1.30754995346,-0.851811289787,0.49984562397,1.41324830055,0.58955848217,0.510192990303
808,-0.389220774174,0.654523849487,0.109316214919,-0.163574934006,-0.524671316147,-0.322377175093,-0.263733923435,1.45351028442,-0.0231774151325,-0.430654466152,-1.97415673733,1.66129994392,-0.386726826429,-0.329285591841,1.42156159878,0.739980340004,0.0875851735473
30001,0.463421046734,-0.259944170713,-0.506196200848,-0.398302644491,0.0354813747108,-0.910459458828,0.477815270424,1.21572840214,-1.08782362938,-0.90736579895,-0.335121780634,-1.01029992104,0.555072844028,-0.0197702944279,-1.15909087658,-0.554182529449,-0.0267303474247
348,0.850470542908,-0.0240198485553,1.41115880013,0.428728491068,2.50603318214,-0.180844441056,-0.285151064396,1.22340369225,-0.226834267378,0.0980402976274,0.1799505651,-0.0846999883652,0.639502823353,-0.173761934042,0.714392542839,-0.1120801121,0.104360252619
30849,0.867275834084,-0.178447380662,-0.928437948227,-0.632264971733,-0.403221070766,0.0900499522686,0.56878811121,0.580737471581,-0.658293306828,-0.359922349453,0.29710829258,-1.43070006371,0.20662291348,-0.0960063487291,-0.359695196152,0.632943034172,0.105169996619
1454,0.274544775486,0.939748942852,0.759595513344,0.906744897366,-0.0742637217045,0.095510981977,-0.284480065107,0.0974036604166,-0.0702378749847,-0.36916321516,-1.02992832661,-0.785399973392,0.276159822941,0.565333247185,0.764570832253,0.845052421093,0.137464374304
6500,-0.110814400017,0.966100633144,-0.0835601687431,0.680957913399,0.677770912647,-0.0204387307167,0.598736286163,0.739120602608,-0.0466266572475,0.419181615114,0.467743873596,-0.549150049686,0.28596124053,-1.44961738586,0.140862554312,0.571236133575,0.719875991344
5627,0.0960587561131,0.543437302113,-0.273085474968,0.058223977685,0.57085287571,-0.391659706831,-0.636491298676,-1.27889823914,-0.3299741745,-0.102908536792,3.51745867729,-1.13985002041,-0.107885554433,-1.20574212074,-0.463576197624,-1.44262588024,0.047349717468
5715,0.29810577631,0.191689640284,0.561010718346,1.5795750618,-0.404847562313,0.431595563889,1.83075010777,2.14960050583,2.38421916962,-0.249362438917,0.439927279949,0.645799994469,0.460849642754,-0.186233401299,-0.963992297649,-0.772361040115,-1.15279257298
4791,0.00620692968369,0.0287546366453,0.351454794407,-0.0282474160194,-0.520429730415,-0.698565661907,0.18818706274,0.114311814308,1.12424623966,-0.88266402483,-0.274874687195,0.975100040436,0.144804239273,0.12030172348,1.54299962521,0.491968154907,0.318558782339
56924,0.546263039112,0.348056137562,0.527344703674,-0.354209244251,1.37062203884,-0.28006991744,-0.320755988359,-1.00272154808,-1.00083482265,-0.221592500806,0.819597244263,-0.948949933052,0.146801769733,0.0320114046335,-1.2650449276,0.219520583749,-1.06589829922
2690,0.358650416136,-0.314099133015,0.0458099246025,0.0120642362162,1.10551249981,0.40904468298,-1.16153764725,-0.46664172411,0.0980842262506,0.272091239691,0.247797980905,-0.837949991226,0.295742511749,-0.82876855135,0.304617106915,1.3865224123,-0.39254873991
1019,-0.833699345589,0.193782895803,-0.822547912598,-0.138059660792,1.66678774357,-0.693061649799,-3.5258808136,-1.67372226715,-2.04566979408,-0.0195461623371,0.204415261745,-0.328649997711,0.783528983593,0.866983175278,-1.87585949898,-1.32283687592,-1.41830086708
51422,-0.979119122028,-0.486818253994,0.410325169563,0.0167727321386,-0.738385081291,-0.77752751112,2.17681455612,2.28783941269,3.48339653015,0.417396008968,1.2091653347,0.861949980259,0.102593541145,-0.419533669949,1.89515089989,-1.30685842037,0.48951292038
5788,-0.271249264479,1.31396555901,1.98642730713,-0.201192677021,0.0208868384361,0.516559064388,-0.359590709209,0.854902625084,0.649312615395,0.591465830803,-0.427411943674,0.493199974298,-0.0270398259163,1.07427406311,1.02711248398,0.898797631264,0.427553385496
6709,-0.697697281837,-0.178587496281,-0.544615030289,-0.2998252213,0.492115795612,-0.568109869957,0.938918530941,1.47130024433,0.338409394026,-0.494782358408,0.609172165394,-1.03034996986,0.337653428316,-0.165809005499,-1.46797204018,-1.34525799751,0.160504221916
1277,0.179463148117,-2.45942020416,-0.590078830719,-0.827031612396,-0.581682384014,-0.280730724335,0.880635023117,0.406394630671,0.0583311840892,0.675497770309,0.97049176693,-0.724500000477,0.0399086326361,0.664694964886,0.0757797434926,3.40514230728,-0.0374883413315
993,0.343958199024,-1.17966556549,-0.57516092062,-0.826678454876,-0.400098353624,-0.320414036512,-0.580507695675,-0.046387180686,-1.21000361443,-0.757638335228,-0.198621064425,0.0356000065804,-0.335758179426,-0.133554682136,-2.29441952705,-0.901537835598,-1.60162448883
7157,0.616817891598,0.24008654058,-1.1292860508,0.223933026195,0.671220779419,-0.579847693443,-0.998219490051,-0.520312786102,-2.92773485184,-0.410843193531,-1.0064971447,1.1548500061,0.816551804543,0.321989417076,0.0536590665579,-0.433341860771,-0.40183275938
1958,-0.00697067379951,-2.96419095993,0.574173867702,0.467324674129,0.140569448471,-3.76563429832,-1.70007491112,3.90751981735,0.140166461468,-0.919604122639,-0.0657348036766,-0.063649982214,0.0730833858252,0.769952237606,0.245576992631,-0.994424104691,0.827236235142
4582,0.445879429579,-3.38095259666,0.39838796854,0.646709799767,-0.0789031684399,-4.2727637291,0.340684473515,0.836758255959,1.75598168373,-0.177795186639,-0.239405572414,0.54289996624,0.105153292418,-1.02450275421,1.09993875027,-1.42671334743,0.0510413944721
9212,-1.13156557083,0.718923568726,0.948982834816,0.292146027088,0.353471130133,0.56787186861,0.101120710373,0.430808067322,0.169555366039,1.04571151733,-0.774790585041,-0.0672499984503,0.399397701025,0.0937286913395,1.77079558372,1.11604571342,0.716113209724
8440,0.5261759758,-0.389701187611,-0.0894275605679,-0.740073561668,0.382950931787,0.296563446522,-2.21965432167,-1.04553580284,-1.25245964527,-0.0956229194999,-0.247837647796,-0.952450037003,-0.175685495138,-0.310653209686,-1.04539012909,-1.36118519306,-1.14962565899
6790,-2.37990427017,-1.19639456272,-1.41145145893,0.0762287825346,0.54195779562,0.416505604982,-0.452750831842,0.46952277422,-0.470815420151,0.706670403481,-0.174338400364,-1.1508500576,0.248714596033,-0.0811802148819,-1.09018993378,0.672822058201,-0.0196429342031
8851,0.477411448956,-0.270850419998,0.366252183914,-0.176603287458,0.11390209198,0.011080224067,2.69079828262,0.38284856081,-0.0353754460812,0.754165291786,0.709920108318,-1.9728000164,0.131743103266,0.0273030027747,0.771260917187,-0.611145377159,-0.254565119743
2534,-0.921831488609,-0.623865127563,0.38217228651,0.231712788343,-0.142708256841,-0.261381685734,-0.891730666161,0.817375898361,-0.733692526817,0.8396089077,-0.866869330406,-1.31099998951,0.476281970739,-0.785052478313,0.693579256535,-0.237125396729,0.047077268362
4893,-0.763742744923,0.450206696987,0.794197559357,0.250596821308,1.13919651508,0.309896767139,0.0432010255754,-0.182706177235,-0.712515056133,0.643885672092,-0.498980402946,0.972699999809,0.00337663292885,0.707165181637,1.97908425331,1.14890682697,1.06318545341
665,0.20345979929,-0.731535792351,-0.850321769714,-0.756718158722,-0.772022485733,-0.0744295194745,0.364514827728,-0.0660840570927,0.747038245201,-1.24845457077,-0.497376322746,-0.585300028324,-0.0123087465763,-0.18587847054,-1.51743257046,1.23937726021,0.70181286335
4313,-0.954641699791,-1.14185667038,1.2984213829,0.358483880758,0.12902148068,0.080788642168,0.330374538898,-0.536484360695,1.18015003204,0.871935069561,-0.84509396553,0.731500029564,0.133895039558,1.01662945747,1.26358807087,0.19909325242,0.81358975172
1022,-1.06079506874,-0.237471923232,-0.245517730713,-0.00958268437535,0.184034705162,0.179051831365,1.40307402611,0.637811005116,2.07745313644,0.0376609452069,0.479784011841,0.143299996853,-0.535739898682,-0.817812919617,-0.709096193314,-0.887773633003,-1.04985368252
5880,0.27129343152,-2.52323412895,0.718742966652,0.557510375977,-0.0608849227428,-1.26129055023,0.97079539299,-0.0969043970108,0.153737694025,-0.724416971207,0.318792998791,-0.442300021648,-0.299488037825,0.564910054207,-0.985552310944,-0.557625770569,-0.11376516521
3162,0.514939308167,-0.492055088282,-0.833093881607,0.77463722229,-0.249756917357,-0.0550415404141,3.84110879898,1.06788265705,0.760740876198,-0.106451615691,-0.430791020393,-0.340099990368,1.27030754089,-0.520993232727,-1.98189425468,2.35488128662,0.9386895895
1282,0.807936728001,-0.406967431307,0.0719486474991,0.0721210241318,-1.05821442604,-0.0290772244334,0.517538905144,1.04940915108,1.59309148788,-0.219189852476,-0.353171437979,-0.684800028801,-0.188483610749,0.12918806076,0.197480499744,0.0260670632124,0.897948384285
3383,0.37633267045,-0.182192280889,0.960909247398,-0.493252247572,-0.550932884216,-0.0324747562408,2.20167684555,1.08629894257,2.34124016762,0.372170627117,-0.71649569273,1.1155500412,1.14619636536,0.580315828323,2.23043465614,-0.722163677216,0.891879022121
727,1.8132185936,0.57449555397,-0.131285086274,0.396961212158,-0.0230539664626,0.048250451684,0.106383576989,0.0991693586111,0.125705599785,-0.237994149327,-0.313072025776,0.712000012398,-0.104425087571,0.604016721249,0.967059254646,1.44967734814,0.511491537094
4792,-0.319662988186,-0.726537942886,-0.833240270615,-0.161489278078,0.480434268713,0.491336584091,1.56851434708,2.11715173721,1.6031525135,-0.320424377918,0.591192245483,-0.503350019455,0.23093277216,0.650055229664,-1.16912043095,-0.0637619793415,-1.43845796585
4794,-0.127440705895,1.51812779903,2.06511044502,-0.0177955776453,-0.37328311801,-0.0265021175146,2.8483812809,2.480281353,1.74685955048,0.27961653471,-1.27197039127,0.977250039577,-0.189739450812,0.342590093613,2.04241394997,0.590152442455,0.670109570026
