rid,DOS058_A375_24H:BRD-K21154786-019-01-5:5,DOS058_A549_24H:BRD-K21154786-019-01-5:5,DOS058_PC3_24H:BRD-K21154786-019-01-5:5,ERG012_PC3_24H:BRD-K21154786-019-01-5:9.85964,ERG012_PC3_6H:BRD-K21154786-019-01-5:9.85964,ERG012_VCAP_24H:BRD-K21154786-019-01-5:9.85964,ERG012_VCAP_6H:BRD-K21154786-019-01-5:9.85964
5720,0.256300002337,0.733999967575,0.583350002766,0.120958678424,-0.110376477242,0.187364563346,-0.959390223026
466,-0.104750007391,0.783999979496,-0.585799992085,-0.366353213787,0.0623624026775,0.511646270752,-0.0930949896574
6009,0.710350036621,0.470600008965,0.671700000763,0.418191730976,-0.437913507223,-2.6246316433,-0.894093871117
2309,-1.03489995003,-0.212400004268,-2.13255000114,-0.528292417526,0.112219274044,-0.0858351290226,-0.476557403803
387,0.195849999785,0.25229999423,0.472900003195,1.03246212006,0.432430565357,-0.333270460367,-0.572484493256
3553,0.651450037956,0.0250999927521,-0.0928499996662,0.0998741239309,-0.540543615818,0.38768941164,-0.147058650851
427,0.346249997616,0.0137999951839,-1.11969995499,-1.06409323215,-0.227627247572,0.186464875937,-0.0650100931525
5898,-0.144250005484,0.421499997377,0.100850000978,-0.964492917061,-0.90655362606,-0.840841531754,-0.797332644463
23365,0.814899981022,0.144650012255,1.33200001717,0.544060349464,0.494284451008,1.09897136688,-0.223104730248
6657,0.104399994016,-0.0834999978542,-0.748299956322,-0.0907998383045,-0.714206278324,-0.86721175909,0.444276690483
5054,0.100849986076,-0.452000021935,0.0567499995232,-0.263816952705,0.573179364204,-0.0139801204205,0.556423127651
3108,-0.348999977112,-0.121700018644,-1.17749989033,2.99401378632,0.910528540611,0.973897337914,-0.611840963364
1950,0.944850087166,-0.326000005007,0.0563999973238,-0.961634874344,-0.731905937195,0.200837701559,-0.132789283991
351,-0.747300028801,0.147800028324,-0.682449936867,-1.02785301208,-0.0150571446866,-0.406425952911,0.416650772095
4846,-0.242399990559,0.505100011826,-0.820500016212,0.145939677954,2.97618675232,0.0347150266171,-0.285573154688
1452,0.722050011158,1.42085003853,0.281300008297,-0.510991156101,-0.540881037712,-0.990640163422,-0.0490169748664
4776,1.27485001087,0.593800008297,-0.458199977875,-0.507201910019,-0.562065005302,-0.474020987749,-0.14270426333
6908,0.285799980164,0.261500000954,-0.721750020981,-0.606395483017,0.546085476875,0.639944434166,0.102337531745
672,0.0299500077963,-0.527350008488,0.0452999994159,1.53574991226,1.54741084576,1.12569236755,0.277576029301
5710,0.0253999829292,0.683300018311,-0.990200042725,0.435820102692,0.44810578227,-0.919320523739,-0.791643679142
2115,0.232850015163,0.56694996357,-0.411849975586,0.0198593139648,0.507484912872,0.441147983074,0.531729102135
7015,0.692600011826,0.352800011635,0.40055000782,-0.457065761089,-0.401242494583,0.644059360027,-0.0990959480405
8726,-0.156199991703,-0.00280000269413,-1.20069992542,0.411457479,1.6037106514,0.236087679863,0.0790856480598
2185,1.16959989071,-0.0124000012875,0.252799987793,-0.958175897598,-0.646111786366,0.436371296644,-0.0830383077264
3315,-0.487450003624,0.460950016975,0.491999983788,0.43636149168,-0.17053771019,1.81187391281,-0.130889683962
5289,1.36154997349,0.041400000453,-0.555000007153,-0.24374216795,-0.404708534479,-0.831817269325,0.0108233839273
868,0.45894998312,0.930800020695,0.723850011826,0.0536012351513,0.373244285583,1.62638413906,-0.978867709637
1677,-0.111249998212,-0.651149988174,-0.611299991608,-0.254507511854,0.358395695686,2.0399210453,-0.0468270331621
