rid,DOS005_VCAP_6H:BRD-K44070326-001-01-1:5.03,DOS005_VCAP_24H:BRD-K44070326-001-01-1:5.03,ERG015_PC3_24H:BRD-K44070326-001-01-1:10.0555,ERG015_PC3_6H:BRD-K44070326-001-01-1:10.0555,ERG015_VCAP_24H:BRD-K44070326-001-01-1:10.0555,ERG015_VCAP_6H:BRD-K44070326-001-01-1:10.0555
5720,-1.11575007439,0.404790371656,-1.64235937595,-1.99058914185,-0.498399972916,-1.78824973106
466,-0.460900008678,0.88948237896,-0.345779627562,-0.205284640193,-2.34584999084,-4.93797016144
6009,-2.34940004349,1.18012344837,0.543419003487,-1.40816676617,-0.892149984837,-0.787891924381
2309,0.166899979115,-0.693529844284,-0.51102912426,-0.514019608498,1.26345002651,0.0523770712316
387,0.611150026321,0.465974330902,-0.134613662958,-0.810408830643,-0.787800014019,0.668278992176
3553,-0.336250007153,0.980177402496,0.562073230743,1.0023856163,1.56964993477,1.11317074299
427,-0.474250018597,0.590437293053,-1.18188428879,-0.563843250275,-1.57299995422,-1.64016675949
5898,-0.531549990177,0.880404770374,0.478162616491,0.0198929999024,-2.1860499382,-1.93316876888
23365,0.417349994183,-0.462817758322,0.512283205986,0.850593566895,-0.902000010014,0.888081669807
6657,0.121400006115,-0.433607012033,1.20311200619,1.94431889057,1.85544991493,1.50855731964
5054,0.0421500019729,0.0476410984993,-0.404738605022,0.426997989416,2.27064990997,0.0115149095654
3108,0.687349975109,0.512263834476,-0.264056861401,0.71944463253,0.159350007772,1.26514613628
1950,-0.40885001421,-0.959614336491,0.0462725460529,0.0778794288635,-0.678349971771,-0.174833387136
351,0.0,0.920837879181,0.449337661266,0.451149851084,0.0,-0.701081395149
4846,0.44319999218,-0.11774174124,0.378772288561,0.115168213844,-0.611949980259,-0.274711847305
1452,-0.61755001545,-0.246514588594,-0.174485266209,0.160583153367,-1.19939994812,0.906657218933
4776,-0.135299995542,-0.177847594023,0.877150118351,1.51737260818,1.70814990997,1.123893857
6908,-0.391000002623,0.278279393911,-1.10524916649,-1.36135780811,-0.151199996471,-0.74900329113
672,-0.895900011063,0.118827141821,-0.90996670723,-0.886916160583,-1.5245000124,-1.03862500191
5710,-0.220449984074,-0.0625596344471,-0.0346934646368,-0.554920256138,0.602500021458,-0.230118975043
2115,-0.000199973583221,-0.646520137787,-0.404544889927,0.149809747934,3.17729997635,1.7889342308
7015,-0.246699988842,-0.782690644264,1.09102797508,1.52831220627,2.20300006866,1.78689229488
8726,0.123099982738,2.03183341026,0.143327340484,-0.0308618396521,-2.38155007362,-1.12406003475
2185,0.0951000005007,0.430081069469,1.02373552322,1.16362309456,1.5489000082,1.82828843594
3315,-0.0262499973178,-0.433409750462,0.765120625496,0.819076895714,1.65960001945,1.23033094406
5289,0.120599985123,0.447892427444,0.46571546793,1.27500402927,2.78284978867,1.87093353271
868,1.49595010281,-0.199451670051,0.272273927927,0.474551558495,0.962999939919,1.43107068539
1677,-0.546899974346,-0.763912022114,0.729587197304,1.64542925358,2.93639993668,1.59427976608
7043,-0.0755499899387,-0.319835722446,1.91969370842,2.15673828125,1.74555003643,2.47612905502
5613,-0.344200015068,-0.103122904897,0.692855894566,1.72503232956,1.02660000324,1.19162404537
595,0.0641499906778,0.865002989769,-0.902616381645,-0.106220856309,0.43805000186,0.242125093937
4793,0.0458500087261,0.208392828703,-0.104544639587,-0.177826732397,0.65860003233,0.0122658312321
2736,-0.727150022984,-0.0574755594134,0.267469674349,1.16625976562,1.89479994774,1.22648322582
5290,-0.0650999993086,-0.720764636993,1.42773580551,0.368868052959,0.269199997187,0.393989980221
6194,0.0,-5.90124034882,-0.124098658562,-1.40605151653,-0.4700999856,-0.812708437443
1676,0.0512499958277,-0.00420891633257,1.45757746696,1.99013531208,1.25425004959,1.19738149643
23512,0.0829500034451,1.0813202858,0.509422659874,0.661287665367,0.44604998827,-1.27583014965
148022,-0.444599986076,0.569880962372,3.90675449371,-0.735563278198,0.421800017357,0.776360690594
1906,0.615050017834,0.495379179716,1.45603394508,1.44006872177,1.52730000019,1.18648266792
8878,0.6861500144,0.140374600887,-1.502825737,-1.17681205273,0.887799978256,0.388087242842
3091,-0.171800017357,-0.726688325405,0.36619618535,0.181993499398,0.2554500103,-1.53681945801
5743,-1.34455001354,-0.464034318924,-0.152061760426,0.0589464493096,0.400299966335,0.518512785435
5321,-0.819000005722,-0.408858448267,1.00419807434,1.00922560692,0.854950010777,0.802896618843
4144,-0.187949985266,0.140516012907,-1.03379321098,-0.424227535725,0.890599966049,-0.404119282961
1981,0.0803000032902,-0.927978157997,-0.534143924713,-0.222996324301,0.296700000763,0.227994307876
695,0.349349975586,1.15784156322,-0.0159450471401,0.27270963788,-0.0272000432014,0.448103934526
10398,-0.0846999958158,-0.772738397121,0.31970089674,1.16509890556,1.58649992943,1.76004195213
5708,0.194849997759,-0.241766273975,0.583074986935,0.10898847878,2.19470000267,2.47878885269
1213,-0.545599997044,1.49410653114,0.584289371967,-1.40661430359,-0.516600012779,-1.4547894001
226,-0.137299984694,0.334911882877,0.0266174674034,-0.87567538023,0.806149959564,-0.658474862576
6777,-0.603049993515,-0.243742704391,0.325627207756,1.69534134865,0.885000050068,0.165642693639
2113,-0.4375,0.0265714321285,-0.855362296104,0.71294850111,1.47240006924,1.18909299374
3329,-0.652549982071,0.0206935126334,-1.05791151524,-1.18665480614,-2.08375000954,-1.1729722023
1050,0.164449989796,0.310978770256,-0.149912878871,-0.46771004796,0.468800038099,-2.12986922264
9491,1.38534998894,0.78934109211,0.564828157425,0.86100256443,1.29925000668,1.0793517828
22926,-0.897050023079,-0.057873994112,-0.475945174694,-0.620081961155,-0.348550021648,1.34213221073
5899,0.943549990654,-0.471748530865,-0.887281358242,0.0183573514223,0.267100006342,1.30373430252
5467,-0.688850045204,1.00415337086,0.623274326324,1.11564695835,1.5720499754,3.83992671967
6774,-0.634499967098,0.268940865993,0.571324288845,0.404420852661,0.252300024033,0.0733981579542
1788,0.370549976826,0.27254652977,0.870131850243,0.391951858997,1.15240001678,1.08241724968
5921,0.0157500058413,1.92379283905,0.688589394093,-1.70866668224,0.111600011587,1.18020772934
5721,-0.833950042725,-1.09623384476,0.596792697906,-0.909035563469,-1.85395002365,-0.919639289379
2263,0.314249992371,0.0282288938761,0.59822511673,1.10621929169,0.724400043488,0.682516038418
808,-0.394800007343,0.183568671346,1.0411452055,1.35090851784,1.08765006065,1.17567265034
30001,-0.221699982882,0.22527231276,-0.19388602674,-0.918707847595,0.449850022793,0.579859972
348,-0.247900009155,1.0856590271,0.0823459252715,0.493209123611,1.77500009537,0.597896277905
30849,0.00265000015497,0.231398463249,-0.0386075675488,-0.385677099228,-0.401649981737,0.333234518766
1454,0.334600001574,0.525094807148,0.301811218262,0.687591075897,0.842649996281,0.47071737051
6500,-0.503300011158,0.837961375713,-0.960604429245,-0.819732367992,-1.02664995193,0.323777794838
5627,-0.841199994087,-0.400608181953,-0.50443983078,-0.65751683712,-0.63814997673,-0.277387112379
5715,-1.18910002708,1.25575268269,-0.254581093788,-1.30738687515,-0.135150000453,-0.90180772543
4791,0.399800002575,-0.515592455864,0.25547644496,0.46493524313,0.827349960804,-0.60032337904
56924,-0.356950044632,0.276880383492,-1.16095423698,-1.24765312672,0.106499999762,-0.109069734812
2690,0.113000005484,1.81729125977,-0.708369314671,-0.267471075058,-1.67264997959,-3.18978381157
1019,-0.125850021839,0.613748192787,-1.78805112839,-1.59905648232,-4.35885000229,-5.0939745903
51422,0.689499974251,-0.73417454958,0.412349700928,-0.239087834954,-0.786499977112,0.672285616398
5788,-0.0398500040174,1.04243600368,3.32787299156,1.49314332008,1.53164994717,1.07252240181
6709,0.317449986935,0.673921644688,0.321333885193,-0.624939739704,-1.62129998207,-1.16986167431
1277,-0.894599974155,0.137654006481,-1.29782569408,-0.509390711784,1.24755001068,2.45066738129
993,-2.29325008392,-0.503377556801,-0.468744158745,-2.34645056725,-0.642899990082,-2.73133563995
7157,-0.798649966717,-0.258627206087,-0.447365641594,1.06450808048,1.31784999371,-0.225960686803
1958,-0.308700025082,-1.2226446867,-0.444641888142,-1.06394636631,1.11620008945,-0.515651941299
4582,0.00130000710487,-0.467211782932,-0.572482228279,-0.491598695517,-0.811899960041,-0.935212314129
9212,0.342949986458,-0.481518149376,1.2939876318,1.95620322227,1.13650000095,1.13875198364
8440,0.104199998081,0.267669886351,-1.21311235428,-0.537772655487,-3.71720004082,-5.01071453094
6790,-0.205349996686,-0.110440567136,-0.254637777805,-0.650111973286,0.842700004578,0.357155621052
8851,-0.334149986506,-0.360229164362,0.899435579777,1.38855135441,-1.63859987259,-0.0203572288156
2534,0.167549997568,0.691589355469,-0.227647215128,-0.0363692641258,-0.552600026131,0.973511338234
4893,0.137950003147,-0.058976188302,0.597632825375,0.96982884407,1.5053999424,2.85576343536
665,-0.977900028229,0.230762779713,-0.0159886367619,-1.12652802467,0.205650031567,0.946799635887
4313,0.177900001407,-0.1360848248,1.13984966278,1.81463980675,1.1345499754,1.04362440109
1022,-0.317500025034,-0.894058525562,-0.336036980152,-0.950062513351,-0.575550019741,-0.351858913898
5880,-0.298000007868,0.0234569050372,-0.880758941174,0.295644551516,1.27925002575,0.877697169781
3162,0.230800002813,5.61759281158,-0.344077587128,-1.63857805729,-0.683049976826,1.26846539974
