rid,DOS050_HT29_24H:BRD-K14196440-001-01-1:5,DOS050_MCF7_24H:BRD-K14196440-001-01-1:5,DOS050_PC3_24H:BRD-K14196440-001-01-1:5
5720,-0.181581050158,-1.69999992847,0.479650020599
466,0.518158555031,-0.897499978542,0.848299980164
6009,-0.154771283269,0.333400011063,1.29939997196
2309,-0.400473058224,-0.00914999842644,0.458999991417
387,-0.689834237099,1.00504994392,2.37545013428
3553,0.350365787745,0.446850001812,0.93700003624
427,-0.250085771084,-1.86024999619,-0.902949988842
5898,0.0216871313751,-0.450850009918,1.26010000706
23365,0.159035146236,1.78314995766,2.38240003586
6657,-0.581489086151,-0.346399962902,-1.6684499979
5054,-1.43703341484,0.897899985313,0.808849990368
3108,-0.183492168784,0.906549990177,0.832399964333
1950,-0.642071008682,0.335450023413,-1.14750003815
351,-0.673073351383,-0.118650004268,-2.48410010338
4846,0.0422378182411,-0.307999998331,-1.47350001335
1452,-2.09422183037,0.578050017357,-0.820349991322
4776,0.0937440618873,-0.0549999773502,-1.75695002079
6908,-0.326653242111,-0.878199994564,-0.0137500017881
672,0.126497596502,-0.205099999905,-0.42460000515
5710,0.0120280683041,-0.474700033665,0.924199938774
2115,0.135347396135,0.343800008297,0.881799936295
7015,-0.339991122484,0.334850013256,-0.509950041771
8726,-0.088289372623,0.051499992609,2.07415008545
2185,0.0735832080245,-0.0862500071526,-2.26399993896
3315,0.250670939684,-1.1914999485,0.597000002861
5289,-0.742271482944,-1.36234998703,0.398900002241
868,0.268687278032,0.263900011778,-1.08305001259
1677,-1.08858644962,-0.0558500289917,-1.25274991989
7043,0.0541489720345,0.718550026417,0.141100004315
5613,-0.671874165535,-0.521749973297,-1.89210009575
595,0.932801425457,-0.699949979782,0.383700013161
4793,0.463736593723,-0.517899990082,1.93320000172
2736,0.481167405844,0.740350008011,-1.66505002975
5290,-0.308489322662,1.48390007019,-0.351100027561
6194,0.0,-0.640450000763,0.0
1676,-0.525486528873,0.826900005341,-0.783949971199
23512,-1.21812987328,-0.968850016594,-0.0689499974251
148022,-0.0521833449602,-1.0407500267,0.821449995041
1906,-0.0928230807185,0.697450041771,-1.45254993439
8878,1.1248896122,-0.430449992418,-0.74329996109
3091,-0.114285409451,-1.17484998703,-1.81149995327
5743,0.184018626809,-0.30134999752,-0.560199975967
5321,0.827613294125,0.966300010681,-1.48794996738
4144,0.310836941004,-1.76310002804,-0.514599978924
1981,-0.38569432497,-0.811650037766,1.82835006714
695,-0.358248978853,0.553999960423,4.82735013962
10398,-0.31851503253,-0.0604500174522,0.0487499982119
5708,-0.481092184782,-0.624350011349,0.123850002885
1213,0.279159009457,-0.400950014591,-0.629600048065
226,-0.183551847935,-0.631399989128,-0.37659996748
6777,0.664435327053,0.217049986124,0.00774999987334
2113,-0.753160595894,0.207000017166,-0.027499999851
3329,-0.913602948189,-0.646849989891,0.451599985361
1050,-0.546573162079,-1.74400007725,-0.672999978065
9491,0.285725384951,-0.39880001545,-0.313899993896
22926,0.693075895309,0.578899979591,-3.60255002975
