rid,DOS029_VCAP_24H:BRD-K49751344-001-01-9:5.04,DOS033_A375_24H:BRD-K49751344-001-01-9:5.04,DOS033_A549_24H:BRD-K49751344-001-01-9:5.04,DOS033_HT29_24H:BRD-K49751344-001-01-9:5.04,DOS033_MCF7_24H:BRD-K49751344-001-01-9:5.04,DOS033_PC3_24H:BRD-K49751344-001-01-9:5.04,ERG014_PC3_24H:BRD-K49751344-001-01-9:10.0749,ERG014_PC3_6H:BRD-K49751344-001-01-9:10.0749,ERG014_VCAP_24H:BRD-K49751344-001-01-9:10.0749,ERG014_VCAP_6H:BRD-K49751344-001-01-9:10.0749
5720,1.40274453163,-0.185667037964,0.503803789616,0.268566697836,0.437855362892,0.0964801907539,-0.599390149117,0.106800019741,0.561228632927,0.342849910259
466,0.997063815594,0.478246867657,-1.11652672291,-0.723466694355,1.01139259338,0.357131958008,-0.987444877625,0.477150022984,0.0901595130563,0.193359956145
6009,0.723587036133,-0.505804598331,-0.170731902122,-0.869466722012,0.612003207207,-0.38719111681,-0.185561716557,0.4524500072,0.129918217659,0.0382118821144
2309,-0.888088464737,-0.430927157402,0.116817116737,-0.0950666815042,-0.281234204769,0.868806242943,2.17087459564,1.00615000725,0.454655915499,0.424969255924
387,-0.570205926895,0.855600595474,-0.287486404181,-0.155766695738,-0.660760998726,0.476217269897,-0.460928499699,-0.524550020695,-1.21241021156,-0.433448791504
3553,0.313457459211,-1.16959619522,-0.0108026266098,0.280099987984,2.20768594742,0.0998634546995,-1.16529417038,-0.73685002327,-0.419479012489,-1.49869918823
427,0.638672471046,0.0737977176905,-0.154041945934,0.0402666628361,3.85219335556,-0.721279203892,-0.237410068512,0.749800026417,-0.379869490862,-0.499753564596
5898,-4.57640695572,0.209427535534,0.502852201462,-0.0323666334152,1.53943347931,-0.372124522924,-0.155341178179,-0.116099953651,2.17606449127,-0.614817917347
23365,-1.10553896427,2.89154815674,0.200957745314,0.397233366966,-0.829077124596,-0.772959411144,0.908682048321,-1.04379999638,-0.406983524561,-1.04346811771
6657,2.30668210983,-1.04674994946,0.160829916596,0.0846666693687,1.61822319031,-0.661550402641,-0.35499560833,-0.143600001931,0.628805756569,-0.178393736482
5054,0.280034184456,-6.28911590576,0.628298699856,0.41456669569,-1.01193213463,0.0474444329739,-0.0995502471924,-0.33085000515,-0.539996087551,-0.669454157352
3108,0.0526444017887,0.225348457694,0.0681758001447,-0.0640333294868,0.135831549764,-0.699336469173,-0.717962563038,-0.00540000200272,0.0318369939923,-0.732236206532
1950,0.0722801759839,0.49726319313,0.383871763945,0.30443328619,0.176140755415,0.159893140197,0.113350734115,0.15775001049,0.274260550737,0.315548360348
351,-0.380541443825,-0.511616706848,0.140189126134,0.352933347225,0.768065214157,-0.0785114243627,0.114115983248,-0.0227999985218,-0.841524958611,-0.481288433075
4846,-0.0231780856848,-8.37836360931,0.498243719339,0.30133330822,0.428426325321,-1.13600969315,0.421167641878,1.87685012817,0.460493206978,-1.27484190464
1452,-0.972179293633,0.982572197914,0.802185416222,-1.0572000742,-0.146207123995,-0.603014469147,-1.27579975128,-0.652300000191,-1.53689408302,-0.193417459726
4776,0.650895059109,-0.833726346493,0.0554513074458,0.251466691494,0.855296552181,-1.31804656982,-0.57148039341,-0.11005000025,0.0879001617432,-0.550970077515
6908,0.839093446732,0.542369127274,1.30219101906,-0.428433358669,0.712678194046,0.0326043590903,-0.18748369813,0.0149999856949,-0.0029412060976,-0.0393428578973
672,-0.0698835849762,0.415614664555,0.865985512733,-0.198400005698,-0.587801277637,-0.291647732258,0.335701644421,0.36439999938,-0.103598430753,0.319303929806
5710,-0.670353591442,0.966977119446,0.561334788799,0.134866639972,0.374568164349,-0.0380835086107,-0.926447510719,-0.296000033617,-0.771532297134,-0.069895029068
2115,1.61515402794,-0.188655823469,-0.0115092918277,0.0386666357517,1.71173381805,-0.131433039904,-0.0980073064566,-0.0399999916553,0.549779355526,-0.275581300259
7015,2.4032292366,0.102008379996,-0.0901134088635,0.139166712761,2.18431329727,0.117223076522,-0.16487069428,-0.160150006413,0.206178441644,-0.347996979952
8726,0.495052397251,0.473218083382,1.40725564957,1.52196669579,-0.627984464169,-1.37452912331,-0.358893722296,-0.378949999809,-0.460313171148,-0.916275084019
2185,-0.609418392181,-0.792251765728,-0.370284408331,0.312033295631,1.84994244576,-0.686861753464,-0.731040596962,-0.231999993324,-0.692692399025,-0.895482897758
3315,0.0868631005287,0.811628639698,0.862075328827,-0.147900015116,-0.137336775661,0.0821296274662,-0.248347073793,-0.772099971771,0.464307427406,0.0183319449425
5289,1.11579203606,-1.37024879456,1.28873324394,0.624866604805,1.67654657364,0.51637339592,-0.629308283329,-0.59114998579,0.0248995125294,-0.888813316822
868,0.403751194477,-0.434827983379,0.483426779509,-0.519433379173,0.48773008585,-0.57449311018,-0.318139016628,-0.307299971581,0.835135698318,0.392405927181
1677,0.795685827732,-0.85844039917,-0.212160974741,0.0900666713715,0.218636065722,0.436688601971,0.980268895626,3.55865001678,0.597919523716,-0.241178616881
7043,-0.375996023417,-0.802234888077,0.499482631683,0.316966682673,0.865911960602,-1.01374542713,-0.662170410156,-1.17234992981,-0.273398548365,-1.17712378502
5613,-0.0826296359301,-0.718364715576,0.589597463608,0.898200035095,1.61081516743,-0.729511976242,0.338830113411,-0.455150008202,0.630963265896,-0.384627789259
595,-0.624078154564,1.51652002335,0.388278901577,-0.464666694403,-0.601397395134,-1.10028660297,-0.556045889854,-0.747099995613,-0.379552423954,-0.772388219833
4793,-0.796927213669,0.85204577446,-1.26886177063,-0.391933381557,0.300622105598,-0.685952067375,-0.077451556921,0.354849994183,1.10360085964,1.12402939796
2736,0.314723819494,-0.139694318175,-0.176985949278,0.174766659737,0.678180575371,0.110233992338,-0.00073766708374,-0.332549989223,0.83399283886,-0.770752489567
5290,0.047344699502,-0.644631445408,-0.809190392494,-0.713666677475,0.912627637386,-0.034281745553,-0.575212478638,0.633900046349,0.0495327226818,-0.416908115149
6194,-0.297541588545,-0.00152048212476,0.584540188313,0.0,-1.3443031311,-0.52850818634,0.186192452908,0.337249994278,0.0187268555164,-0.252429693937
1676,0.539747416973,0.0922944545746,-0.668574273586,0.400699973106,1.7960575819,-1.3046592474,-0.548246741295,-0.947350025177,-0.451383471489,-0.783025681973
23512,-3.25242114067,0.202194869518,1.26903784275,0.147233307362,0.0512121915817,-0.230576515198,-0.0434067249298,0.574599981308,0.145537868142,-0.0439865738153
148022,-0.152461156249,0.121314361691,-0.296455025673,0.38970002532,0.346681803465,1.19938611984,-0.119624316692,-0.0591000020504,-0.700237333775,-0.180812999606
1906,0.781169772148,-0.449176579714,1.27463078499,0.993333339691,-0.436321556568,-0.450454473495,0.263438552618,-0.465049982071,0.245459169149,-0.370708137751
8878,0.0696608051658,0.384385764599,0.449606120586,0.611333370209,-0.353518903255,0.60312640667,-0.366171658039,-0.118050009012,-0.00589682161808,-0.345909416676
3091,-0.52272605896,0.332788169384,0.758708059788,-0.416666656733,-0.132343232632,-0.645108282566,-0.00648123025894,0.428149998188,-0.453408002853,-0.244953513145
5743,0.325388908386,-0.865215063095,0.865292847157,-0.293133348227,-0.672749817371,0.0140380291268,-0.23682911694,-0.435699999332,0.142585128546,-0.646898806095
5321,0.741633653641,3.99530005455,-0.299482792616,-1.01836669445,4.9759979248,0.269651681185,-0.259415060282,-0.791899979115,0.291289150715,-0.535407245159
4144,0.00786647200584,0.198025032878,0.838758707047,0.628700017929,-0.310719281435,0.7054053545,-0.0208116173744,0.388949990273,-0.448892444372,-0.889849305153
1981,-0.502535223961,-0.00943602621555,-0.463465154171,-2.26180005074,0.464571893215,-0.337156504393,0.857052445412,-0.159849986434,-0.117270812392,0.517090499401
695,-0.489128053188,-1.13141024113,3.55884647369,0.666233360767,-0.143156662583,0.492541790009,-0.620167732239,0.520650029182,-0.0117611810565,0.105485022068
10398,2.88343763351,-0.916894674301,-0.0595996975899,1.04436659813,3.04000377655,-0.412766426802,-0.171830505133,-1.01055002213,0.208523094654,-0.368355095387
5708,-3.42309236526,0.55073839426,-1.73378944397,0.0789666771889,5.60707855225,1.95128381252,-0.363483786583,0.118699997663,-0.00225608050823,-1.00795531273
1213,-0.987143337727,1.50919032097,-0.507550358772,0.00876666605473,-0.0527572035789,-0.565016627312,-0.499106228352,-0.570600032806,-0.518099188805,0.0674057602882
226,-1.2630469799,3.72159004211,-0.875588655472,0.576033353806,6.16294765472,1.47365427017,-0.484958350658,-0.555850028992,-0.45641964674,0.125704973936
6777,0.249585002661,0.328817754984,-0.00433058664203,3.62740015984,0.430107593536,2.28015232086,0.363469034433,-0.756500005722,0.297466695309,0.38380715251
2113,1.45563089848,0.0132055077702,0.689066052437,0.612033367157,2.46903085709,1.42375814915,0.139641970396,-0.402099996805,0.646224200726,-0.11202223599
3329,-0.625098347664,0.931785702705,0.600508332253,0.536033391953,0.00752538442612,-0.48705008626,-0.527731716633,-0.713149964809,-0.900963544846,-0.249072760344
