rid,DOS023_VCAP_6H:BRD-K62689646-001-01-8:4.98,DOS023_VCAP_24H:BRD-K62689646-001-01-8:4.98,DOS052_A375_24H:BRD-K62689646-001-01-8:4.98,DOS052_A549_24H:BRD-K62689646-001-01-8:4.98,DOS052_HT29_24H:BRD-K62689646-001-01-8:4.98,DOS052_MCF7_24H:BRD-K62689646-001-01-8:4.98
5720,1.01477253437,1.84660005569,0.18489998579,-0.85379999876,-1.19315004349,-0.271699994802
466,0.643487930298,1.29060006142,0.161550015211,-0.658200025558,-0.446550011635,-0.195749998093
6009,0.232436478138,0.791249990463,0.269749999046,0.234050005674,-1.08465003967,-0.190350010991
2309,-0.510773420334,-1.51999998093,0.691200017929,-0.285099983215,-0.202800005674,-1.16135001183
387,0.234614834189,-1.88110005856,0.257050007582,-0.175599992275,0.611249983311,-1.21265006065
3553,1.11842858791,0.605799973011,-1.08914995193,0.550899982452,0.0982000082731,1.13964998722
427,-0.59506881237,-0.740700006485,-0.282450020313,0.851099967957,0.206699997187,0.608850002289
5898,-0.126556798816,0.762300014496,-0.0236500017345,0.479200005531,-0.444350004196,0.708400011063
23365,-0.488149613142,0.723150014877,-0.58259999752,-0.605949997902,0.705749988556,-0.288600027561
6657,0.480232715607,1.81449997425,-0.190399989486,0.547049999237,0.611599981785,2.37004995346
5054,-0.225873664021,-1.3180000782,0.147499993443,-0.0494499951601,-0.682299971581,0.455750018358
3108,0.750654160976,-0.80805003643,0.790350019932,-0.310350000858,-0.911000013351,0.234050005674
1950,0.760751783848,1.8098000288,-0.373750001192,0.811049938202,-0.492049992085,1.27265000343
351,0.384380549192,0.298099994659,0.280250012875,-0.425700008869,0.166800007224,0.680999994278
4846,-0.358854621649,0.598950028419,1.38339996338,0.172699987888,0.667099952698,0.25049996376
1452,-0.77960473299,-0.0515499860048,0.0835999846458,-0.0973000004888,-0.0789999961853,-1.43830001354
4776,0.532526731491,1.129150033,1.9483499527,1.41130006313,1.93544995785,1.11084997654
6908,0.104779057205,0.380649983883,0.391249984503,0.0710999965668,-0.442350000143,-0.888300001621
672,-0.627307295799,-0.597999989986,0.323949992657,-0.547049999237,0.0845500007272,-1.00534999371
5710,-0.183130815625,-0.268999993801,0.605100035667,-0.25830000639,0.73090004921,-0.0927999988198
2115,1.04992735386,1.24815011024,-0.390600025654,0.383499979973,0.0238000154495,0.981000006199
7015,0.698107481003,2.31040000916,-0.413199990988,0.52404999733,1.08730006218,0.402249991894
8726,-0.152992069721,0.342350006104,0.663749992847,-0.0662999898195,-0.325650006533,-0.756300032139
2185,0.566920280457,0.720600008965,0.324250012636,1.49304997921,0.626150012016,1.26960003376
3315,1.21142399311,-0.344749987125,0.897750020027,0.451350003481,-0.669350028038,-0.866400003433
5289,-1.90639281273,0.894449949265,0.576900005341,1.44850003719,0.54675000906,1.34944999218
868,-0.252452135086,0.458449989557,1.16339993477,-0.714600026608,-0.14234995842,-0.766200006008
1677,1.23885774612,1.27539992332,-0.668300032616,1.68405008316,-0.448549985886,0.687399983406
7043,0.803722321987,0.154899999499,0.0122999995947,0.00555000081658,-0.334749996662,1.44254994392
5613,-0.253218531609,4.61920022964,1.00819993019,-0.687549948692,0.0209000110626,1.53439998627
595,-0.769041836262,-2.50929999352,-0.428250014782,-1.32235002518,0.813899993896,-0.575100004673
4793,-0.2445063591,0.89109992981,0.441799998283,-1.03225004673,0.394199997187,-0.100149989128
2736,0.425748825073,0.677099943161,-0.39509999752,-0.105899989605,0.98584997654,1.35269999504
5290,1.13931882381,0.00829999893904,-0.0581999979913,1.83440005779,0.489549994469,1.29159998894
6194,0.378908127546,0.0,-0.00034999998752,0.000699999975041,0.0,0.287349998951
1676,-0.0482721179724,1.0720000267,1.18000006676,1.19044995308,1.29800009727,1.27679991722
23512,-0.18863555789,-0.706550002098,-0.235599994659,0.0729500055313,-0.432800024748,0.268950015306
148022,-0.602328777313,-1.04425001144,-0.240400016308,-0.543449997902,0.920050024986,-0.685599982738
1906,-0.255239188671,0.782150030136,0.753849983215,0.0539499819279,0.917900025845,-0.902249932289
8878,0.141208767891,-1.12739992142,-0.12160000205,-0.339949995279,0.99380004406,-1.00744998455
3091,-1.20307707787,0.400350004435,0.370299994946,0.340299993753,1.09074997902,0.0997499972582
5743,0.245197236538,-0.217299997807,-0.431200027466,0.326649993658,0.26004999876,0.2323500067
5321,0.325300753117,0.881249964237,-4.21039962769,-0.429299980402,-2.00850009918,0.665199995041
4144,-0.136811435223,-0.120700016618,0.469599992037,-0.192300006747,0.368050009012,0.329950004816
1981,-0.962696254253,-1.21770000458,0.341549992561,0.638549983501,-0.0747000053525,1.40520000458
695,0.370473444462,-0.934049963951,0.491649985313,-0.989399969578,-0.86284995079,-0.737149953842
10398,0.163441970944,3.58834981918,0.276250004768,0.636700034142,0.607950031757,1.6073499918
5708,0.13827778399,-0.427299976349,0.595600008965,0.14635001123,-1.18704998493,0.710049986839
1213,-0.45748090744,-1.22504997253,-1.53305006027,-0.248449996114,-0.196900010109,-0.160849988461
226,0.123041242361,-0.0375999957323,-0.322950005531,2.054500103,1.09984993935,0.27500000596
6777,1.05030524731,0.284799993038,1.6251500845,-0.403149992228,3.22804999352,-0.413399994373
2113,-0.250964492559,1.67954993248,0.223800003529,0.604550004005,-1.5079498291,1.06975007057
3329,-1.04584419727,-0.35435000062,0.14564999938,-1.05404996872,-0.518850028515,-5.13815021515
1050,0.0624951943755,-1.31684994698,-0.186649993062,-1.38684999943,0.104550004005,-1.77859997749
9491,0.09228053689,2.40229988098,-0.506399989128,-0.480349987745,0.0426499992609,-0.175699993968
22926,2.48656201363,0.716349959373,1.30909991264,0.42460000515,1.18389999866,-1.08864998817
5899,2.38517522812,-0.40750002861,-2.30909991264,-0.206100046635,-0.270250022411,-1.74444997311
5467,-0.807179033756,0.46620002389,0.799499988556,0.815549969673,0.862149953842,0.0151000022888
6774,-0.127237409353,-0.340700000525,0.623099982738,0.750400006771,2.8791000843,-0.664349973202
1788,0.268321126699,1.61824989319,0.0593500137329,0.646149992943,0.292699992657,-0.0878999829292
5921,0.832621514797,0.141399994493,0.697350025177,0.346050024033,0.732250034809,0.116050004959
