rid,CPC019_A375_6H:BRD-K18794550-001-01-5:10,CPC019_A549_6H:BRD-K18794550-001-01-5:10,CPC019_HA1E_6H:BRD-K18794550-001-01-5:10,CPC019_HCC515_6H:BRD-K18794550-001-01-5:10,CPC019_HEPG2_6H:BRD-K18794550-001-01-5:10,CPC019_HT29_6H:BRD-K18794550-001-01-5:10,CPC019_MCF7_6H:BRD-K18794550-001-01-5:10,CPC019_MCF7_24H:BRD-K18794550-001-01-5:10,CPC019_PC3_6H:BRD-K18794550-001-01-5:10,CPC019_PC3_24H:BRD-K18794550-001-01-5:10,CPC019_VCAP_6H:BRD-K18794550-001-01-5:10,CPC019_VCAP_24H:BRD-K18794550-001-01-5:10,MUC.CP003_MCF7_6H:BRD-K18794550-001-01-5:9.9968,MUC.CP003_MCF7_6H:BRD-K18794550-001-01-5:3.3323,MUC.CP003_MCF7_6H:BRD-K18794550-001-01-5:1.1108,MUC.CP003_MCF7_6H:BRD-K18794550-001-01-5:0.3703,MUC.CP003_MCF7_24H:BRD-K18794550-001-01-5:9.9968,MUC.CP003_MCF7_24H:BRD-K18794550-001-01-5:3.3323,MUC.CP003_MCF7_24H:BRD-K18794550-001-01-5:1.1108,MUC.CP003_MCF7_24H:BRD-K18794550-001-01-5:0.3703,MUC.CP003_NKDBA_24H:BRD-K18794550-001-01-5:9.9968,MUC.CP003_NKDBA_24H:BRD-K18794550-001-01-5:3.3323,MUC.CP003_NKDBA_24H:BRD-K18794550-001-01-5:1.1108,MUC.CP003_NKDBA_24H:BRD-K18794550-001-01-5:0.3703
5054,-1.2526358366,-0.724500000477,0.0555079430342,-0.956766724586,-0.356350004673,-0.191612482071,-0.214806616306,-0.845295011997,-0.0507933795452,-1.04733967781,-0.179543316364,-0.168020009995,0.363142222166,-0.360585451126,0.466575533152,1.20709991455,0.291354566813,-0.412301659584,-0.313595533371,-0.765196979046,-0.203599989414,-0.107400007546,-1.28445005417,0.205650001764
3108,0.765173077583,-1.23249995708,-0.00982667505741,-0.518866717815,-0.69010001421,-0.203940287232,-0.477506697178,0.0435622036457,-0.00802933238447,0.447615623474,0.602038085461,0.170072793961,-0.60017478466,-0.86210757494,-0.352376550436,-0.0606333613396,0.894354820251,0.365548968315,0.300230920315,-0.75780403614,3.6154999733,0.504850029945,4.66275024414,-0.782550036907
1950,2.79888415337,-0.47619998455,0.301424920559,-0.29526668787,1.12409996986,0.0302007496357,0.616963863373,-0.480849534273,-0.123402155936,3.82958936691,-0.905858278275,0.930039286613,1.27669548988,0.178182423115,0.237257480621,0.309033304453,-0.0847185999155,-0.16990943253,-0.0790039598942,-0.915268242359,-0.428900003433,-0.200249999762,0.828649997711,-0.456950008869
351,-0.827190756798,0.00135000003502,-0.323636740446,-1.29739999771,1.59400010109,-0.185735091567,1.87600147724,-0.895000576973,-0.213934525847,-1.75354552269,-0.438244640827,-0.841911554337,0.750446259975,0.0256973356009,0.649953722954,0.0065333545208,0.0209696665406,-0.206242263317,-0.651633024216,-0.637166619301,0.780149996281,-0.628350019455,-0.0748499929905,0.337249994278
4846,-0.0986495912075,-0.0300000011921,-0.028507810086,-0.0604000166059,-0.68005001545,0.0801000222564,-0.318363279104,0.511266112328,-0.292663872242,0.329172670841,-0.252862274647,0.484077215195,0.743193686008,-0.791873931885,-0.316410213709,0.537166655064,-0.26888820529,0.496247798204,-0.379968285561,-0.57342594862,0.688649952412,-1.57740008831,-1.2065500021,-0.262400001287
1452,-0.175978511572,-0.339700013399,-1.12209677696,-0.337799966335,-0.349649995565,-0.0779526606202,0.103528544307,0.69070404768,-0.805342257023,-1.13257074356,0.461188852787,0.709608912468,-0.631434381008,-0.442978799343,0.449345767498,0.324066698551,0.377883464098,0.482017546892,0.554313421249,0.528519034386,-2.66464996338,0.858799993992,0.456049978733,0.598399996758
4776,0.150314688683,-0.325250029564,-0.934077560902,-0.0983666777611,1.31439995766,0.872386932373,0.797228753567,-0.600864768028,-0.0379739329219,0.0170430764556,-1.03646337986,1.83028781414,0.0933120846748,-0.262021958828,0.257541954517,-0.218666687608,0.279109716415,-0.82132345438,-0.874971926212,-0.918500423431,0.637799978256,-0.896149992943,0.559000015259,-0.38510003686
6908,1.37531709671,-0.534749984741,0.103730581701,-0.602200031281,-0.733299970627,-0.576538264751,0.022585246712,1.11976420879,0.423591226339,1.53018116951,1.17167389393,0.442651212215,-0.474620133638,-0.676089465618,-0.168382763863,0.201166644692,-0.022050883621,0.178112089634,0.213125556707,0.357903063297,0.457899987698,0.986400008202,-0.42689999938,0.798849999905
672,0.181683927774,0.128949999809,0.112269103527,0.255633324385,0.506200015545,-0.845592975616,0.581425905228,-0.663945555687,1.62972533703,0.945695519447,0.708092272282,-0.194055452943,-0.374544978142,0.346364706755,0.833333015442,0.359733343124,-0.479758352041,0.799735546112,0.76090991497,0.605061173439,-0.677550017834,0.747550010681,-0.623799979687,-0.114150002599
5710,0.100757874548,0.60799998045,0.217157661915,-0.0856666713953,-0.338249981403,-0.000613488256931,-0.0277711413801,1.30890154839,-0.480534076691,0.789744198322,0.269901692867,0.735098600388,-0.878843963146,-0.231392025948,-0.765583157539,0.0729000046849,-0.224580019712,0.179470479488,-0.184644967318,0.195410251617,-0.0502499938011,0.981499969959,-0.828299999237,0.900650024414
2115,-0.53219139576,-0.0891000032425,-0.212145581841,0.42473334074,1.73265004158,-0.039946615696,-0.235818073153,-0.852244853973,0.213004887104,1.10454726219,-0.337180912495,0.737477481365,1.07836198807,-0.310495257378,-1.18558561802,-0.327800005674,0.781774044037,-0.524645447731,-0.449082672596,-0.395379304886,-0.0899499952793,0.730300009251,-0.99715000391,-0.283200025558
7015,-0.0468587167561,0.650849997997,-0.337727040052,0.346099972725,1.63875007629,0.529295086861,0.219496950507,0.351598858833,-0.351859092712,0.237354397774,-1.46559822559,1.14424562454,0.620451211929,0.0892411917448,0.115937806666,-0.0477333664894,0.756882607937,-0.603743195534,-0.360698580742,-1.07922363281,0.264849990606,-0.623899996281,0.0999500080943,-0.554350018501
8726,0.131582677364,0.0946999788284,0.559569180012,0.138000011444,-1.01454997063,0.0935068875551,-0.967587769032,-0.884533524513,0.559477627277,0.445664018393,0.191984072328,-0.647488117218,-0.0700614601374,0.174540653825,0.857630372047,0.000599980354309,0.620052814484,0.560700714588,0.753931522369,0.803915739059,-0.970450043678,0.0176500082016,0.662349998951,-0.458249986172
2185,0.409486114979,-0.362899959087,-1.13632321358,-0.0630000084639,1.34220004082,0.481025129557,0.867683947086,0.0479439198971,-0.300262391567,2.54557085037,-1.57131159306,0.478597044945,0.142575994134,-0.325988203287,-0.455263674259,-0.385466694832,-0.170462504029,-0.740180850029,-0.953642129898,-0.904830932617,3.63534998894,-0.894549965858,0.357499986887,-0.0677500069141
3315,-0.422023326159,-0.0999499857426,-0.140790700912,-0.286033391953,-1.1032999754,-0.277637064457,-0.432183802128,-0.0615579858422,0.105416208506,-4.30748081207,0.144594952464,1.65960669518,-0.000120586621051,0.253314703703,0.159092202783,0.225266680121,1.13199210167,0.333180189133,-0.303083211184,0.683654546738,-0.491850018501,0.169100001454,-0.528399944305,0.178999990225
5289,0.390821516514,0.540399968624,-0.457814186811,0.0999666601419,2.39499998093,0.693218290806,0.405286043882,0.231471717358,-0.256933987141,-0.229141622782,-0.299443840981,0.162403538823,0.230278164148,-1.4244582653,-0.625912189484,-0.0543333441019,0.601197004318,-0.0279040150344,-0.281562030315,-0.55018311739,0.390450000763,0.225000023842,-0.864349961281,0.0995000004768
868,-0.379747003317,-0.667199969292,-1.18937766552,-0.208066672087,-0.26029998064,-0.499033033848,-0.43546384573,0.189606904984,-0.706682026386,1.14757800102,-0.603361606598,0.894602298737,-0.207674100995,0.109952285886,-0.33427554369,0.365200012922,-0.418245792389,-0.521370649338,-0.474326759577,-0.5885887146,0.524899959564,-0.166000008583,-0.708150029182,-0.663649976254
1677,0.821793913841,0.0167499780655,-0.423273533583,0.0491000004113,1.36430001259,0.58354562521,-0.260974556208,-0.478219687939,0.412560015917,0.995869517326,-0.584987461567,0.922779798508,0.601882219315,0.368962645531,0.0901735424995,0.0564666092396,-0.216883972287,-0.382732540369,-0.637903749943,-0.788437128067,-0.23204998672,-0.992950022221,-0.365400016308,-0.114350020885
7043,-0.22177708149,-0.0217500030994,-1.14167428017,-0.4007999897,0.562699973583,0.0227738544345,-0.570303678513,0.650290966034,0.893821120262,0.91410279274,-0.283337712288,1.14601278305,0.0273847281933,-0.918168187141,-1.30691170692,-0.242200002074,-0.143437564373,-0.232992112637,-0.799604296684,-0.592610120773,0.690150022507,-0.74975001812,-0.266550004482,-0.037850022316
5613,0.287940442562,-0.263950049877,-1.25210046768,0.428400009871,1.37129998207,0.788607418537,1.19024348259,-0.680197715759,0.652593851089,0.62921255827,-1.15218353271,0.915125131607,0.587019443512,0.652681231499,-0.154334694147,-0.310900002718,0.493529558182,-0.637910842896,-0.737807810307,-0.94408249855,1.8260999918,-0.42405000329,0.484750002623,-0.205799996853
595,0.0547578111291,0.392400026321,0.0147036761045,0.713700056076,-0.638499975204,-0.996570944786,-0.177041724324,0.589707732201,-0.399953097105,-0.829767227173,0.339346528053,0.314476817846,-0.112018592656,0.178123816848,-0.218447953463,0.162366658449,-0.221322566271,0.727690756321,0.563323676586,0.547017097473,-0.477200001478,0.578199982643,-0.180900007486,0.899150013924
4793,0.166904971004,0.142149984837,0.219686955214,0.467899978161,-0.228349983692,-1.29205965996,-1.02759563923,1.25333833694,-0.435678303242,0.972660601139,0.356797933578,0.555789351463,-0.340721309185,0.716349422932,-0.624679386616,-0.23970001936,-0.466635107994,0.442578911781,0.137205347419,-0.548496127129,-1.63954997063,-0.203049987555,-0.174150004983,-0.650200009346
2736,-0.159174084663,-1.06025004387,0.443657130003,-0.650366663933,0.900950014591,-0.148596435785,0.682080447674,0.655443668365,-0.04262733832,0.370081663132,-0.395053058863,0.602654278278,0.669014692307,-0.908578932285,1.03199160099,-0.391500025988,-0.296792477369,-0.609147071838,-1.27252388,-0.875006973743,1.62335002422,-0.80989998579,0.523750007153,-0.843699991703
5290,0.359585940838,-0.822849988937,-1.68459641933,0.0618333220482,-0.0313999950886,0.248895168304,0.285396814346,-0.748955011368,-0.809011936188,1.75262665749,-2.20652770996,0.289393484592,-0.254487633705,0.111305050552,2.58364534378,-0.4388666749,-0.796884894371,-0.960212886333,-0.830174922943,-0.0700090527534,0.530350029469,-0.88170003891,0.508849978447,-1.13230001926
6194,-0.424988508224,0.00034999998752,-0.903062403202,-0.0940000042319,0.0,-1.09963154793,-1.14672148228,0.943176865578,-0.231363460422,0.171824589372,-0.00457601808012,-2.17914605141,-0.733536422253,0.253139764071,-0.178424730897,0.000233333325014,0.000136122267577,0.142515480518,0.0,0.167045608163,0.00034999998752,-0.879850029945,-0.0010000000475,-0.879550039768
1676,-0.00654222071171,-0.470899999142,-1.34059596062,0.178400009871,0.622449994087,0.84986358881,1.88398933411,-0.722018659115,-0.133061408997,-0.65696978569,-1.66068744659,1.12168645859,0.513729572296,-0.902993202209,0.292058318853,0.0535333454609,-0.0932599753141,-0.610734522343,-0.788767635822,-0.588148236275,0.649749994278,-0.674650013447,0.600350022316,-0.187649995089
23512,0.483801007271,1.50244998932,-0.463870763779,0.862699985504,0.827250003815,0.145638495684,1.23724961281,-1.62829709053,0.199043899775,1.24074673653,1.09353268147,-0.477641999722,0.600856304169,-0.10021315515,-0.820189058781,-0.585933327675,-0.980904102325,0.46897944808,-0.59532725811,0.533989667892,-0.160000026226,-0.517050027847,-0.41740000248,0.490149974823
148022,0.270084559917,0.097800001502,-0.133483588696,0.372100025415,-0.448699980974,-0.250393360853,0.597475588322,1.5667784214,0.314653217793,0.990484952927,1.04866933823,1.02848386765,-0.382149964571,0.829717278481,-0.755688905716,-0.330633342266,-0.0324028134346,0.204179018736,-0.820350050926,-0.142369478941,-0.219600006938,0.654199957848,0.340449988842,0.808800041676
1906,-0.443359643221,-0.287600010633,-1.06271374226,0.495366692543,1.2309499979,-0.377452850342,2.54199314117,-0.651308834553,-0.538322687149,1.67747485638,-2.19515967369,0.60719114542,0.577360451221,-0.818132102489,0.617796242237,0.00673332810402,-0.555413544178,-0.749238908291,-0.703449606895,-0.62320202589,-0.831550061703,-0.611449956894,0.204949989915,-0.259150028229
8878,0.471260875463,0.000999999931082,-0.495132416487,-0.275266647339,0.0226999986917,-0.151519715786,-0.577773571014,0.851170659065,-0.789227962494,-0.0661987662315,1.02419066429,0.750935971737,-0.398143470287,-0.364210933447,-0.914118230343,-0.0992333292961,-0.161208957434,-0.42201167345,-0.0284866467118,-0.110529720783,0.816599965096,1.0868499279,-0.873199999332,0.455649971962
3091,0.333757042885,0.857100009918,-0.246511787176,-1.25216662884,0.356800019741,1.4448390007,0.687004864216,-1.88706171513,-0.236506998539,0.540660738945,-0.220153480768,0.348117083311,0.176276415586,-0.0173196420074,0.198937952518,-0.377533376217,-0.326867163181,0.387753546238,-0.052216053009,0.415110886097,-1.63734996319,0.406749993563,-2.4430000782,0.117399990559
5743,0.468293905258,-0.135899990797,-0.740722537041,0.316733330488,0.0153500065207,-0.813873648643,0.315774410963,0.403438329697,-0.281619250774,-0.158092170954,0.331075817347,2.92385005951,0.236980333924,0.0992712900043,-0.336340606213,-1.05663335323,-0.171768084168,-1.08713984489,-0.254371017218,-0.917672395706,-0.649399995804,0.0626499950886,0.430799990892,-0.664700031281
5321,-0.279651403427,-1.02820003033,-1.10526812077,-0.620233356953,0.698249995708,0.439343929291,1.11118710041,-0.504508018494,0.0780707299709,0.761130213737,-1.79098987579,0.594675779343,0.637811541557,-0.555758833885,0.934846222401,0.237666666508,0.0670783296227,-0.941752314568,-0.974582433701,-0.994468986988,0.31819999218,-1.32525002956,-0.714450001717,-1.6303999424
4144,-0.645384788513,0.171250000596,-1.05728149414,-0.39036667347,-0.0385999977589,-0.444432854652,0.429892897606,0.923780739307,-0.778193473816,0.481247007847,-0.673593103886,0.819100737572,0.273289203644,1.12004864216,0.0258271992207,-0.214199990034,-0.591151952744,-0.63905954361,-0.715000629425,-1.10316264629,0.555649995804,0.263549983501,-0.759850025177,0.393150001764
1981,-1.26241755486,1.43959999084,0.741009473801,-0.0942666679621,2.99429988861,-0.309494197369,-1.24367856979,-0.0161751508713,-1.1675927639,1.45443248749,1.49858820438,1.14090371132,-0.540367364883,-0.466173648834,-0.0705056488514,-0.123899996281,-0.186891943216,-0.488068878651,-0.0445322170854,-0.284001916647,-0.228949993849,0.377300024033,1.22149991989,-0.417499989271
695,-0.0662189424038,-0.774450004101,-0.166173905134,0.013466656208,-0.36384999752,-0.294600427151,-0.383621692657,0.196150481701,-0.0624062791467,3.37090682983,0.373945057392,0.0243865251541,-0.380036771297,-0.717395186424,-0.972190737724,0.0687000080943,-0.952403664589,0.442376106977,-0.667755723,-0.490621834993,-0.450499981642,0.164450004697,-0.843899965286,-0.677999973297
10398,-0.412629663944,-0.367449998856,0.261814504862,-0.761466681957,0.437600016594,-0.223551154137,-0.416002929211,-0.477856218815,-0.450659543276,1.60904920101,-0.638313293457,0.947542130947,0.695669829845,-0.60880959034,-0.483426123857,-0.62053334713,0.444949328899,-0.755864620209,-0.850197255611,-0.86157310009,-0.286400020123,0.227350011468,-0.348800003529,0.482799977064
5708,0.440154016018,0.574150025845,0.25471496582,0.087266638875,0.0986500009894,-0.566615343094,0.687470316887,1.1591219902,-0.920204460621,0.620053887367,-0.339177727699,1.09629178047,0.583913087845,0.731344103813,0.118744745851,0.18873333931,-0.13742955029,-0.333158791065,-0.392261683941,-3.22948813438,0.375199973583,0.0282499939203,0.0348500013351,1.21319997311
1213,-0.478549510241,0.683600008488,0.973119497299,-0.161499992013,-0.481700003147,-0.296369343996,0.0249721631408,-0.166792705655,-0.231951832771,0.169009447098,0.123974457383,-0.737457752228,-0.111917503178,0.881182432175,0.424775898457,0.172800004482,-0.0821564272046,0.307065963745,0.30223596096,0.798999071121,0.121699996293,0.453399986029,-0.373299986124,0.532950043678
226,0.119777388871,-1.84739995003,0.541331231594,0.472566694021,0.200200021267,-0.105346150696,0.553950726986,1.20838785172,0.180320620537,-0.641904056072,0.648760080338,0.780727028847,-0.184027031064,0.0586750134826,-0.30229973793,0.521300017834,0.109697312117,-0.213137850165,0.0324758812785,0.835995554924,-0.261650025845,0.68029999733,-0.218499988317,1.31155002117
6777,0.237838357687,-0.518950045109,0.0937151312828,-0.401433348656,0.020900003612,-0.60063034296,-1.18663144112,1.19647061825,-0.129141688347,2.88648223877,0.0591481029987,-0.486202865839,-0.793342530727,0.364905178547,-1.03890311718,-0.706433355808,0.163478523493,-0.308094292879,-0.381348907948,0.433983445168,-0.62064999342,0.101700007915,-0.0684500038624,0.520399987698
2113,-0.429596543312,0.238349974155,0.0981825962663,0.37190002203,2.47994995117,0.33171120286,-0.0986046642065,-0.335627436638,-0.494985967875,-0.347520112991,-0.944394648075,0.77783370018,0.256092637777,-1.00257718563,-0.214355647564,0.232266634703,0.641831874847,-1.28761196136,-1.37453615665,-1.2088650465,0.724400043488,-0.325650006533,0.218250006437,0.0836000144482
3329,0.248962625861,0.166049987078,0.632256627083,-0.551766693592,-0.196549996734,-0.18156594038,0.422406852245,1.20951092243,0.0906226783991,-2.86610078812,0.93087041378,-0.258866071701,-0.604067444801,-0.765628099442,0.145023733377,0.399033337831,-0.500563263893,0.570448279381,0.2442445755,0.755307853222,0.370499998331,0.736800014973,0.280800014734,1.3723000288
1050,-0.669563770294,-0.806249976158,1.9271042347,1.20396661758,0.816100001335,-0.265388131142,0.378262788057,0.545970261097,0.796733856201,1.56325089931,0.75833684206,0.43865403533,-0.941001534462,0.35304531455,0.236648365855,0.182266682386,0.18925113976,0.528145730495,0.180873185396,0.74912083149,-1.04399991035,0.47729998827,0.521749973297,-1.19235002995
9491,0.133824184537,-0.247850000858,-0.928977608681,1.58076667786,-0.00579999387264,0.0738257616758,2.06210112572,-0.326644808054,0.20788282156,-0.03909522295,-1.78532135487,1.09266245365,0.78850877285,-0.810380339622,0.196484744549,0.142966687679,-0.141565307975,-0.689465463161,-1.34843981266,-1.43712329865,-0.02670000121,-0.631799995899,0.415049999952,-0.547799944878
22926,-0.208763897419,-0.263700008392,-0.0366194546223,-1.09710001945,-0.298500001431,0.0819569826126,-0.751997768879,1.3302179575,-0.292185097933,-1.76924729347,-0.651315748692,1.06605601311,-1.3575592041,-0.221933573484,-0.151503413916,-1.20206665993,-0.0692695528269,-0.0391835868359,-0.129890918732,-0.352409660816,0.00925000011921,0.378349989653,-0.359149992466,-0.0796500146389
5899,0.336373239756,-0.106699988246,-0.498536795378,-2.61193323135,-0.667750000954,-0.52577650547,-0.121743842959,3.56322288513,-0.439460217953,-1.34019422531,-0.117961332202,2.01485705376,-1.16033530235,-0.57505017519,-0.180190056562,0.0556333363056,-0.0244916193187,0.228118091822,-0.313004761934,0.134455040097,-0.477149993181,0.682449996471,0.229450002313,1.14824998379
5467,0.299195200205,0.294550031424,-0.722917079926,0.082566678524,-0.215300008655,-0.45659199357,-1.02381598949,0.866293728352,-0.423104643822,-0.411240071058,-0.545287966728,0.952122986317,-0.155256256461,-0.714767932892,-2.77077102661,-0.996700048447,0.241409301758,-0.523301839828,-0.89179879427,-0.783303916454,-0.00464999675751,-0.257050007582,-0.391900002956,-0.292149990797
6774,-0.105420067906,0.254000008106,-0.395906746387,0.636433362961,-0.267599999905,-1.1724998951,-0.467965960503,0.83770686388,-0.181215405464,1.53650712967,0.722286462784,0.232369959354,0.177315026522,0.510454177856,0.0788362920284,0.0356667041779,-0.0194913744926,0.649329185486,0.896704554558,-0.845656037331,-0.452350020409,0.278100013733,0.186700001359,-0.134800001979
1788,0.258013188839,-0.653499960899,-2.07482290268,-0.378500014544,0.16424998641,0.610602974892,0.257850438356,-0.79168844223,0.0302171632648,0.0118926912546,-1.30007410049,0.461579084396,0.602281093597,-0.616680264473,-0.19634732604,-0.421233355999,0.228014066815,-0.940685033798,-0.83716326952,-0.609301030636,0.163300007582,-0.620399951935,0.346300005913,-0.391600012779
5921,-0.484184145927,-0.353700011969,-0.190590769053,-0.445666700602,-1.11485004425,0.0381213575602,-0.359983772039,1.55054283142,0.078052982688,-0.755478322506,0.388995081186,0.886815071106,-0.248871475458,1.09823477268,0.0301035791636,0.773100018501,-0.0750711858273,0.0572417154908,-0.197125643492,0.551068842411,-1.4185000658,0.267899990082,-0.28845000267,0.450399965048
5721,-0.746870040894,0.245249986649,0.450164377689,-1.08473336697,-1.04785001278,-0.170118838549,-0.00502848625183,0.340132832527,0.471759349108,-2.7254049778,-0.00937497615814,-0.355400323868,-0.112534373999,0.882614135742,0.986044406891,0.228099986911,0.24938750267,0.45484533906,0.883229851723,0.66620695591,-0.118349999189,-0.141450002789,-0.15925000608,-0.404100000858
2263,0.0841384530067,-0.19319999218,-0.20061942935,-0.105166643858,0.39984998107,0.509509146214,0.096715323627,0.119242340326,0.0197658650577,0.583197832108,-1.5996055603,1.85709607601,0.47185048461,-0.0659062042832,0.25112131238,-0.16863335669,0.175315618515,-0.531660914421,-0.605067431927,-1.00169527531,0.329000025988,-0.906799972057,0.435249984264,-0.733650028706
808,0.320456624031,-0.482400000095,-0.0632871836424,-0.279333353043,1.00695002079,1.93046581745,1.82336997986,-0.232200592756,-0.110506266356,-0.985690116882,-0.737009048462,1.09952032566,1.11132633686,-0.917154610157,0.830017328262,0.250333338976,0.136225372553,-0.782553434372,-0.504706501961,-0.878694653511,-0.313649982214,-0.393149971962,0.894749999046,-0.382350027561
30001,-0.239849373698,-0.373999983072,0.198373645544,-0.434800028801,-0.00419999659061,-0.18810454011,-0.499128937721,1.7850227356,-0.277518898249,-1.26027858257,1.17257428169,0.452940374613,-1.53922879696,-0.961575984955,-0.966030240059,-0.179900035262,0.0627681538463,-0.141305834055,-0.106242626905,-0.213415905833,-0.542699992657,0.998000025749,0.16115000844,0.907499969006
348,0.500549972057,-0.121150016785,1.03719949722,-0.0797000080347,-0.209200009704,-0.180759757757,4.20621538162,0.588947892189,-0.330989509821,0.793987810612,-0.408250719309,1.61867487431,0.770398616791,-1.04265236855,-0.425764590502,-0.772199988365,0.130876585841,-0.614761829376,-0.727817714214,-0.911318540573,-0.458849996328,-0.311599999666,0.419750005007,0.252450019121
