rid,CPC002_HA1E_6H:BRD-K63516691-003-01-2:10,CPC002_HA1E_24H:BRD-K63516691-003-01-2:10,CPC002_HCC515_6H:BRD-K63516691-003-01-2:10,CPC002_HCC515_24H:BRD-K63516691-003-01-2:10,CPC002_PC3_6H:BRD-K63516691-003-01-2:10,CPC002_PC3_24H:BRD-K63516691-003-01-2:10,CPC002_VCAP_6H:BRD-K63516691-003-01-2:10,CPC002_VCAP_24H:BRD-K63516691-003-01-2:10,CPC016_A375_6H:BRD-K63516691-003-01-2:10,CPC016_A549_6H:BRD-K63516691-003-01-2:10,CPC016_A549_24H:BRD-K63516691-003-01-2:10,CPC016_ASC_24H:BRD-K63516691-003-01-2:10,CPC016_HEPG2_6H:BRD-K63516691-003-01-2:10,CPC016_HT29_6H:BRD-K63516691-003-01-2:10,CPC016_MCF7_6H:BRD-K63516691-003-01-2:10,CPC016_MCF7_24H:BRD-K63516691-003-01-2:10,CPC016_NEU_24H:BRD-K63516691-003-01-2:10,CPC016_NPC_24H:BRD-K63516691-003-01-2:10,CPC016_SKB_24H:BRD-K63516691-003-01-2:10,MUC.CP006_MCF7_6H:BRD-K63516691-001-01-6:10,MUC.CP006_MCF7_6H:BRD-K63516691-001-01-6:3.3333,MUC.CP006_MCF7_6H:BRD-K63516691-001-01-6:1.1111,MUC.CP006_MCF7_6H:BRD-K63516691-001-01-6:0.3704,MUC.CP006_MCF7_24H:BRD-K63516691-001-01-6:10,MUC.CP006_MCF7_24H:BRD-K63516691-001-01-6:3.3333,MUC.CP006_MCF7_24H:BRD-K63516691-001-01-6:1.1111,MUC.CP006_MCF7_24H:BRD-K63516691-001-01-6:0.3704
5710,0.376721978188,0.738137185574,0.387166619301,-0.0375385135412,-1.15058934689,-0.370311081409,-1.29075908661,-0.161644175649,-0.525125384331,0.154500007629,-1.06040000916,-0.495814353228,0.26946029067,-0.758845984936,-0.840792119503,-1.1528699398,0.264366716146,0.267054289579,0.225270673633,-5.37953567505,-0.420820653439,-3.28506183624,-0.0170210599899,-4.0829000473,0.674499988556,1.10940063,1.07949995995
2115,0.0680604279041,-0.785830616951,1.13703346252,-0.170792624354,-0.652136981487,0.304442495108,-1.13436985016,0.351654648781,-0.672124028206,0.225199997425,-0.0843000113964,1.98125493526,0.109777674079,-0.831529378891,3.04924106598,0.536346197128,-0.409400016069,0.261365652084,0.748012661934,2.81109404564,1.41183686256,-0.465682625771,3.04015684128,2.16910004616,1.5379999876,0.908255934715,-1.39699995518
7015,2.06888580322,-0.257331907749,0.60913336277,0.127175703645,0.436305105686,0.135772556067,-0.139128312469,0.797178268433,0.476946413517,0.515349984169,1.51960003376,-0.385469436646,-0.107923485339,1.74659073353,3.06129050255,1.15666627884,-0.0206333380193,0.169934973121,-0.277027249336,3.04750919342,2.35960268974,-0.996808946133,0.258621484041,4.353099823,-0.00810000021011,2.32757377625,-1.23940002918
8726,0.643193244934,0.533333599567,0.684500098228,0.677264213562,0.136335581541,0.104150429368,0.751684069633,0.693760752678,-0.0833745375276,-0.223399996758,0.323949992657,-1.64695894718,0.205085620284,-0.554751098156,-0.325665324926,-0.471433699131,0.148766681552,0.644964158535,0.780735850334,-0.607882499695,0.0153539199382,0.583872973919,-0.00600948929787,-3.85170006752,-0.535899996758,-2.88060712814,-0.38069999218
2185,0.689325273037,-0.640371799469,0.144566684961,0.752937197685,0.147707119584,-0.0612451583147,-1.0581022501,0.0121669173241,0.644176840782,0.186200007796,0.9742000103,1.24257695675,-0.202613711357,0.999128162861,2.7841489315,1.36522197723,0.350499987602,0.0154310017824,0.616544365883,1.33464133739,0.389338612556,-0.286634743214,2.3194642067,4.64779996872,2.19020009041,2.6207511425,0.355100005865
3315,-0.193406999111,-0.0285601504147,0.664233326912,-0.686062633991,-1.38449835777,-1.10223937035,-1.07461714745,-0.690228819847,-3.91256761551,0.0151999890804,0.0,0.0347574725747,0.0301093459129,-2.24321055412,-5.74366474152,-0.824973642826,-1.02499997616,-0.323749303818,-0.000445667072199,-0.474196583033,-1.90952897072,0.0,0.0,-1.97440004349,1.84179997444,1.29708230495,0.0
5289,1.06825304031,0.399028211832,0.451733380556,0.782122135162,-0.581016242504,-0.912853121758,-0.423634648323,0.234540611506,1.1061193943,-0.404100000858,0.224250018597,0.228360906243,-0.136319875717,1.41946315765,3.11081933975,-0.630941450596,-0.326133340597,-0.596041202545,-0.0283722877502,0.40220361948,-0.929795622826,-1.41651117802,-0.712623298168,1.82060003281,0.375200003386,2.10996961594,1.10370004177
868,0.987205982208,-0.552264332771,-0.121433332562,0.0776812657714,-0.483470201492,-0.523248791695,-0.580873608589,-0.66363298893,0.878341794014,-0.275599986315,-0.186250030994,1.15449512005,-0.780178725719,-0.356749773026,0.591697394848,-0.19303162396,-0.674333333969,-0.307774782181,0.223908364773,0.436690598726,-0.691696226597,0.806582212448,4.62983608246,2.96650004387,0.842199981213,0.588048279285,0.849600017071
1677,-0.502688527107,-0.225216507912,0.255233347416,0.335052371025,0.501989066601,-0.169918373227,-0.237239196897,0.108439609408,1.26981377602,-0.0255500078201,0.255199998617,0.0313524156809,-0.805343687534,1.08414196968,3.09075975418,0.388241410255,0.00220003724098,-0.300817638636,0.303423315287,0.939283967018,0.268940746784,-0.508676230907,1.0175229311,3.67420005798,1.69299995899,2.5857796669,1.6642999649
7043,-0.0186828523874,-0.588692188263,1.31373333931,-0.0811733901501,0.281131029129,-0.268226057291,-0.480187237263,-0.469667583704,0.829230129719,0.625,1.04830002785,0.917012214661,0.818157553673,1.51567530632,2.06144547462,-0.321915328503,-0.487533330917,0.246652513742,0.714088380337,0.192273959517,-0.145521104336,0.444254279137,1.70317268372,4.77500009537,3.60509991646,1.70380747318,1.24740004539
5613,1.05580615997,0.00764887034893,0.319633305073,0.516140460968,0.0814249813557,0.374905526638,-1.2344250679,0.414294302464,0.674898982048,0.693650007248,1.19114995003,-0.041551746428,-0.00399231165648,1.20908915997,1.47354388237,1.07451856136,-0.00733330845833,0.214835584164,-0.317495584488,-2.52758336067,-3.18395709991,-1.07580029964,-2.90962648392,4.13850021362,2.3273999691,1.18018615246,0.0795999988914
595,0.868973195553,0.077447026968,0.516700029373,-0.188192874193,-0.418204933405,-0.48289424181,0.359767317772,-0.516338706017,-1.41433906555,-0.707099974155,-0.361999988556,0.96297109127,0.185984641314,-1.27232432365,-3.38781166077,-1.43349945545,0.574800014496,0.406210720539,-0.568423986435,0.0925419330597,0.00239942967892,-0.0770439505577,-0.8944054842,-0.875100016594,-0.0825000032783,0.610358953476,1.45589995384
4793,-0.141322046518,0.769615292549,0.826200127602,0.330387413502,0.00724759697914,-0.11865760386,0.500488042831,0.912846446037,-1.46830487251,-0.588750004768,0.00389999896288,-0.267506450415,-0.288948953152,-0.99628007412,-1.48933696747,-0.0964319109917,0.187766700983,-0.00409017503262,-0.0708655416965,0.430483877659,2.13754653931,0.864439964294,1.37484109402,1.11450004578,-0.138899996877,2.36815047264,-0.719600021839
2736,-0.505537450314,-0.318300187588,0.321933358908,0.0420369505882,0.447196602821,0.447477072477,-0.987898468971,1.01309490204,1.32131135464,-0.145850002766,0.0277500003576,1.89847874641,-0.157883763313,2.10930037498,2.40583133698,1.17027163506,-0.818933367729,1.38014566898,0.562753200531,4.42334699631,-0.185101151466,0.648592710495,1.76640367508,5.40409994125,0.344000011683,2.52325296402,6.34730005264
5290,-0.961489140987,-1.19423937798,-0.162299990654,0.46752461791,0.287185907364,0.246159493923,0.0549990534782,-0.771836519241,0.809732615948,0.152099996805,-0.0602499991655,0.205264270306,-0.0118224620819,1.16112649441,1.23517847061,1.82887983322,1.6481333971,0.332133203745,-0.445822060108,5.58050727844,0.106803715229,0.202031627297,0.881703555584,3.15709996223,0.295800000429,1.72584056854,-0.106700003147
6194,0.0,0.0988083332777,0.000233333325014,0.0,0.189223796129,0.264138698578,0.000467586272862,-0.160048693419,-0.414295434952,0.336600005627,0.266750007868,-1.09807491302,0.000270129763521,0.272949635983,-1.82076001167,0.216425225139,-0.0184666682035,-0.0113021582365,0.000445667072199,0.456938803196,-0.178421840072,-0.0163976829499,-0.0268471110612,-4.56290006638,0.0,-2.85878801346,0.0
1676,-2.15797257423,-0.459209859371,-0.0276333391666,0.155350372195,0.346501797438,0.0860357582569,-1.21028733253,-0.0637319684029,0.511108636856,0.542750000954,-0.47365000844,0.3634724617,0.0891462787986,1.26760709286,1.93699681759,0.702944874763,0.207466706634,0.0683587640524,0.321947574615,-0.630766689777,-0.135902673006,-0.0374021679163,-1.52011418343,4.86390018463,2.04649996758,2.13515043259,0.191100001335
23512,-4.58007144928,0.689080357552,0.48253339529,0.484569460154,0.302375078201,-0.167560145259,0.153658047318,0.170449107885,0.795193433762,-0.36185002327,0.0146500021219,0.273636102676,-0.546517014503,-3.64743876457,2.61286020279,-0.13415209949,0.125399976969,0.25420615077,0.176946863532,-0.497120916843,0.234323114157,0.277652055025,-0.560716748238,0.95870000124,0.525200009346,-2.1464984417,-0.969200015068
148022,-1.70506191254,0.462187379599,0.681100070477,-1.08935129642,-0.852605700493,-0.759896278381,-0.401645570993,-0.171425193548,-1.10328066349,-0.431850016117,0.660799980164,1.03837287426,-0.279929995537,0.437437474728,-0.763024032116,-0.806856155396,-0.513933360577,-0.0187234580517,0.0351288765669,-1.44809913635,2.79535484314,0.47649666667,6.17111444473,2.02469992638,2.02469992638,1.92994904518,0.664099991322
1906,-2.04380106926,-0.655382633209,-0.927600026131,0.155261814594,0.103515416384,-0.16498503089,-2.10779690742,0.109686918557,0.668762326241,1.23089993,-0.0601499974728,0.185785755515,-0.682450890541,0.734598457813,1.97452402115,0.87524497509,-0.25583332777,-0.256676018238,-0.390821605921,0.108566232026,-0.331444144249,-0.640229582787,-0.386080265045,2.17389988899,1.33039999008,1.362241745,0.0731000006199
8878,0.167343094945,0.145844087005,-0.173033356667,-0.053684823215,-0.821663796902,-0.260418713093,-0.0277929827571,-0.259742826223,-0.101383194327,0.155849993229,-0.26234999299,-0.178461432457,-0.167144864798,2.10084557533,-2.0215754509,-1.58100116253,0.165899962187,0.313620626926,0.841116905212,-0.536448001862,-1.23971736431,0.86286509037,-0.261066585779,-2.94650006294,0.674499988556,0.260319530964,0.259400010109
3091,-4.76556444168,0.278539597988,0.0,-1.20189845562,0.621366322041,-0.890437364578,-0.904598712921,-0.311637997627,0.207587614655,-0.449300020933,0.949199974537,-0.290723443031,0.911946415901,-0.0753351226449,1.44173967838,-0.522089838982,0.766533374786,-0.418641656637,0.524129271507,-2.15544199944,-1.23853218555,-1.24454891682,-2.39928030968,-0.780600011349,-0.239600002766,-2.30140042305,-0.780600011349
5743,0.843803405762,0.432182133198,1.22543334961,0.046721547842,1.3563336134,1.55752050877,-0.0364645719528,0.533371627331,1.05421149731,-0.856750011444,-1.48839998245,1.59465456009,0.0411733239889,0.86842083931,1.24101698399,0.509582221508,1.31070005894,0.271082520485,-0.240297466516,0.188845008612,-0.0915323644876,-0.531348884106,-0.329944580793,5.05569982529,0.336400002241,4.27449655533,1.81060004234
5321,-1.57786524296,-1.0040153265,-0.500766694546,0.191458046436,0.204875007272,0.148263722658,-0.386467546225,-0.000560854561627,1.68723809719,-0.0620999932289,-1.14085006714,0.109732314944,-0.620393157005,-0.504837393761,1.48766279221,0.471221268177,0.000666666717734,0.00246562808752,-0.158099770546,-0.476413220167,-0.556520700455,-0.204894542694,-0.361227244139,2.51719999313,0.872099995613,0.932015776634,-0.604099988937
4144,0.637942016125,-0.50845438242,0.191066667438,0.206925943494,1.14161705971,0.45316401124,1.3844974041,-0.23216958344,-0.228826031089,0.328099995852,-3.13779997826,-1.19984269142,0.0247315820307,-0.911595404148,1.0711966753,1.06809830666,-0.101033322513,0.157557070255,0.791160643101,-2.22920560837,-4.89937162399,-1.5879714489,-2.99427986145,3.17149996758,2.01999998093,2.84459042549,-0.170000001788
1981,2.42734193802,0.227334305644,0.734566688538,0.435858488083,0.0135366357863,0.673320770264,-0.484470576048,0.288745582104,-1.34486544132,0.283200025558,2.47850012779,-0.0813735872507,-0.311382889748,0.119773037732,-2.57774472237,-0.155047953129,-0.293433338404,-0.360332071781,-0.434686154127,0.908500492573,-0.580275297165,0.777812361717,0.250002563,2.46399998665,0.612200021744,2.38912582397,-0.259600013494
695,0.195622712374,0.421457290649,-0.073766708374,-0.468116372824,-0.226059883833,-0.131012141705,-0.527338802814,0.342084825039,0.484985351562,-0.867650032043,0.201399981976,0.681235909462,-1.67830014229,0.0470231994987,0.138007000089,2.84684109688,-0.385699987411,-0.707544922829,0.3356153965,-2.10952067375,0.652135312557,0.0871155261993,-0.5623498559,2.40159988403,1.14069998264,0.900911927223,0.817099988461
10398,0.362582862377,0.8164742589,0.849566698074,0.124148070812,-0.734447300434,-0.246841579676,-1.54903566837,-0.334689646959,0.691055655479,0.0557000003755,1.33229994774,-0.682956516743,-0.098060913384,1.30128920078,2.78910017014,0.0255375169218,0.385066688061,-0.711096942425,-0.0712161660194,0.539052546024,-1.31072366238,-0.849268078804,-0.290514111519,2.86630010605,0.943300008774,2.68467617035,-0.274500012398
5708,-2.75152492523,-0.273294270039,-1.2827000618,0.297779560089,-0.559933364391,-1.02869296074,0.313821077347,0.353251099586,-0.447822093964,0.664049983025,-4.86525011063,-0.244818389416,0.0438442490995,0.499163448811,-0.33373889327,-0.134165495634,-1.19939994812,0.0430029034615,0.620366334915,-0.829501032829,-5.50018405914,1.43669569492,-0.630394697189,1.36759996414,1.26390004158,2.28981041908,-0.943899989128
1213,-6.11781835556,-0.1259406358,0.84066671133,-0.595820844173,-0.807766377926,-0.0146568752825,0.613809943199,0.232129409909,0.444445520639,-0.217549994588,-5.55000019073,0.242607846856,0.995554208755,0.595436155796,-3.57243037224,-0.790761709213,-0.127000018954,-0.0639067739248,0.465397268534,0.950407743454,0.4423148036,1.693608284,0.558177530766,-7.44649982452,0.395700007677,-0.784537494183,-0.991599977016
226,-0.145537137985,0.37914955616,0.590600013733,-0.808948040009,-0.489020705223,0.0635105520487,-0.672924637794,0.506747961044,0.0283296629786,0.390649974346,-0.240850001574,-0.430762350559,-0.623207867146,-0.142453417182,-1.61871957779,-0.710902690887,0.486933350563,0.268840581179,0.437307268381,-2.93434619904,0.752129793167,-0.441921472549,-0.975151956081,-1.43120002747,1.27409994602,2.36478614807,1.0284999609
6777,1.53771913052,0.323373705149,1.06410002708,-0.419324010611,0.304197251797,0.0102953240275,-0.242861017585,-0.249577924609,-1.42898178101,-0.352699995041,-0.1929500103,1.72117447853,-0.552846074104,-0.358833521605,-0.595983743668,-0.751411736012,-0.248633369803,-0.538338601589,0.139718681574,1.20043683052,1.40779423714,1.11778330803,0.63416159153,-0.393299996853,0.485700011253,1.26747381687,0.741800010204
2113,0.990876555443,0.0941078290343,1.00176668167,0.379324734211,-0.649817824364,0.34311875701,-1.11901128292,-0.386072397232,-0.0180602706969,0.135450005531,0.940199971199,0.206573545933,-0.0745897367597,1.01711010933,3.76877307892,0.514290094376,-0.746233344078,-0.923733055592,-0.520779430866,-0.838912725449,-0.623060405254,-0.67047727108,4.51076364517,2.5734000206,2.11310005188,0.939851164818,2.44079995155
3329,0.660474538803,0.208841502666,0.693666696548,0.253216266632,0.0636386796832,0.364839971066,1.1301510334,0.747338652611,-2.31270051003,0.224900007248,-0.796000003815,-0.979653596878,0.647141396999,-1.2529399395,-5.69896936417,-0.721772432327,0.269599974155,-0.222741648555,0.159934937954,-2.81328034401,-0.392308682203,-0.648958921432,-2.93084311485,-0.994700014591,1.20360004902,-0.874761044979,0.244299992919
1050,0.823114037514,-0.168947026134,0.0497333407402,-0.0403685942292,-0.430965811014,0.403394669294,1.02861166,1.05061805248,0.441491782665,-0.344599992037,0.302700012922,-0.413269519806,-0.0490381866693,-0.774590849876,-3.14292764664,-0.394844740629,-0.753166675568,0.364194333553,-0.53439193964,0.178705990314,-0.248552069068,0.903270483017,-1.20300173759,-0.690999984741,1.16400003433,0.17149990797,1.30770003796
9491,0.156977668405,-0.562896192074,-0.0273666828871,-0.120796315372,0.561941325665,0.0328472033143,-0.145877748728,0.849170684814,0.471412628889,-0.342199981213,0.48860001564,-0.450879991055,-0.13823595643,0.633425891399,2.0546746254,0.876187324524,-0.0535333156586,-0.169155552983,0.0387535467744,-0.66703081131,-0.127720862627,-0.938515663147,-0.0949484631419,2.36039996147,0.826300024986,2.09761953354,1.28980004787
22926,-2.98862338066,-0.219541698694,0.334633350372,-0.0983887314796,-1.09514319897,-0.536963403225,0.128102555871,-0.339643090963,-1.06907594204,-0.469749987125,-0.250400006771,1.32392287254,0.0928596705198,-0.886480748653,-0.845880270004,-0.433376908302,-0.395166695118,-0.220533624291,0.111882641912,0.215946346521,-1.54046535492,-0.254438251257,-2.80012273788,0.582700014114,0.859700024128,1.91776263714,0.859700024128
5899,-2.41866731644,-0.291753381491,1.17763328552,0.294708788395,0.118371471763,-0.480410546064,0.679872691631,0.110053032637,-0.60651320219,0.276700019836,-0.121050000191,-0.141581326723,0.113530285656,-2.2736313343,-0.610523641109,-1.15131878853,0.308200001717,0.732380270958,-0.107856653631,-0.922785401344,2.70440363884,0.00416405498981,-1.39896440506,0.472699999809,1.01150000095,2.05575084686,-0.581399977207
5467,0.442587435246,-0.498212873936,0.0319332480431,-0.435842514038,0.192627757788,-0.57404011488,-0.366167485714,-1.03639340401,0.446506083012,-0.478250026703,0.464900016785,2.48669958115,-0.226841568947,0.1629640311,2.15791654587,-0.708625555038,-0.74306666851,-0.47992798686,-0.24479547143,2.30614972115,-2.0043721199,0.364009082317,5.20601606369,4.77089977264,1.75750005245,2.13798832893,-0.610199987888
6774,0.477035462856,0.290163457394,0.506266713142,-0.023727722466,-0.117654211819,-0.305380523205,-0.612835168839,-0.119335398078,-0.450801163912,-0.302799999714,0.337499976158,0.676425993443,-0.198154881597,-1.08815658092,-1.38361036777,-1.07758188248,0.190700024366,0.0646131411195,0.230950012803,3.29699873924,2.10284972191,-0.544909596443,1.41453313828,-0.511699974537,6.03579998016,-0.405248761177,5.64279985428
