rid,DOS025_VCAP_6H:BRD-K32897268-001-01-1:5.04,DOS025_VCAP_24H:BRD-K32897268-001-01-1:5.04,DOS047_A375_24H:BRD-K32897268-001-01-1:5.04,DOS047_A549_24H:BRD-K32897268-001-01-1:5.04,DOS047_HT29_24H:BRD-K32897268-001-01-1:5.04,DOS047_MCF7_24H:BRD-K32897268-001-01-1:5.04,DOS047_PC3_24H:BRD-K32897268-001-01-1:5.04
5720,-0.112052559853,-0.18753734231,0.369070857763,-0.740857243538,0.676016390324,-0.778095245361,1.36999547482
466,-0.231400609016,0.356200784445,0.780217111111,-1.5333135128,-0.692390203476,-0.92789876461,-0.553164958954
6009,0.129746228456,0.744577348232,-1.42969548702,1.21917617321,0.0122682414949,0.629373371601,1.19470322132
2309,-0.26874729991,0.0599936619401,1.03194272518,1.39461505413,0.143173485994,-0.746484875679,0.815249204636
387,1.11767017841,-0.0368222035468,0.320763587952,0.868405520916,0.186073184013,0.716847896576,0.462568968534
3553,-0.253183275461,0.316293895245,-0.930633366108,0.72638630867,-0.216966196895,-0.566313564777,0.573220849037
427,-0.591956079006,0.668827593327,0.131994977593,0.0870489478111,-1.95479571819,1.68436360359,-1.6335401535
5898,-0.302977532148,-5.02865505219,-0.789397656918,-1.03262245655,-0.322602331638,-0.00675819255412,-0.47365963459
23365,-0.0444080382586,0.78571999073,-0.257387638092,0.733773827553,-0.102285757661,4.16053104401,0.299782663584
6657,0.509692549706,0.505778312683,-1.2156598568,1.67262268066,0.161354959011,-0.504364430904,0.139300107956
5054,-1.00185728073,-0.653970301151,0.733617961407,0.420184582472,-0.847257971764,0.707825303078,0.111068859696
3108,-1.70437788963,4.12574768066,-0.722416937351,0.209184467793,0.99179571867,1.43732726574,-0.774089455605
1950,0.88148111105,-1.22586321831,-0.154015272856,0.232406914234,0.683166325092,0.718836069107,-0.232513934374
351,0.891060888767,0.156437903643,-0.389434933662,-0.15684607625,-0.00867921113968,0.455021321774,-2.55103397369
4846,-1.05911099911,-0.559493362904,0.1445966959,0.145253121853,0.762637972832,-6.44978570938,-0.285822838545
1452,0.418877154589,0.274029403925,0.329092681408,-1.70635533333,-0.0314853675663,-2.17675018311,0.922747254372
4776,0.0863255858421,-0.202473565936,-0.742548048496,0.711199343204,-0.553671360016,0.0677691176534,0.441909432411
6908,-0.106256052852,-0.809124350548,0.124252155423,-0.67001080513,0.740860104561,-0.734843552113,1.2519595623
672,-1.02802729607,-0.263811796904,-0.110674656928,-1.81307542324,-0.325242727995,-2.21737861633,-0.228139817715
5710,-0.00700375437737,-1.14643466473,0.14217223227,0.765657305717,-0.98238247633,-0.0681867599487,0.609775364399
2115,-0.151852622628,-0.240615621209,-1.53463697433,0.0236783623695,-1.73685646057,2.02190232277,-1.28350639343
7015,0.477402567863,-0.823192775249,-0.23780632019,0.862389922142,0.162930354476,-0.551853299141,0.126511827111
8726,-0.411958485842,0.13329282403,-1.62691426277,-0.551897168159,-0.411276698112,-0.722130179405,-0.055899232626
2185,0.359042227268,0.329345166683,-0.0975665599108,1.38349199295,0.953746497631,0.609432220459,0.201715946198
3315,1.17637205124,0.64288020134,-1.56646692753,-0.831776618958,-0.0173816308379,0.935042381287,0.373643308878
5289,-0.201676532626,1.26453900337,-1.59490811825,1.73448610306,-3.97439408302,1.31565821171,1.14155983925
868,0.391280442476,0.767062067986,1.91104090214,1.1869893074,-0.100959077477,-1.08484435081,-0.14567771554
1677,0.534294307232,-1.34743571281,-0.68780452013,0.208031058311,-0.208186119795,0.66825401783,0.0157786309719
7043,0.0791230276227,0.523199737072,3.01113080978,2.1406712532,1.46048867702,-0.121428415179,-0.0762668028474
5613,0.362660467625,-1.62157154083,-0.582448601723,1.63297009468,0.241054534912,1.02300238609,-0.167389973998
595,-0.665614128113,0.499604910612,-0.905210971832,-1.5843474865,-0.946487128735,-1.26881718636,-0.122819140553
4793,0.229134857655,-1.1400834322,-1.7490041256,2.01766395569,-0.0491028539836,3.36360168457,-0.315364688635
2736,0.031844291836,-0.392004162073,1.53726160526,1.11827254295,0.200588315725,-1.11214292049,2.40623688698
5290,-0.0137094892561,-0.294257640839,0.428177148104,0.687390804291,-0.174911409616,-0.136807620525,0.0705202966928
6194,1.44623243809,0.361640125513,-1.00869977474,0.0995945632458,0.109703823924,0.371009498835,1.36686134338
1676,-0.165783852339,-0.793456673622,-1.13213729858,1.30801570415,0.457566678524,-4.16060876846,-0.127550214529
23512,-0.756936192513,0.732943892479,-5.68408250809,-3.1398704052,0.419526338577,-5.02318191528,0.212371185422
148022,0.0869511887431,0.910861372948,-0.00797554850578,1.20344662666,0.420383453369,-2.4317650795,0.580416798592
1906,-0.196807041764,-0.531240880489,1.51218366623,-1.38224983215,0.430616825819,0.360841840506,-0.819790840149
8878,0.802679479122,0.00449305772781,-2.77748084068,-0.103267535567,0.565885007381,0.712937355042,0.498375445604
3091,0.326699197292,-0.312408715487,-2.95659470558,-4.31556367874,-1.18888735771,-2.55084013939,-1.76794934273
5743,0.570550382137,-0.390513241291,-0.20297268033,-0.977219879627,-0.24707710743,0.216235637665,-0.555495142937
5321,-0.194197416306,-0.428595125675,-1.15264379978,0.470203727484,0.210342243314,0.415463715792,-2.47404670715
4144,0.949051856995,-0.485831558704,0.530416965485,0.265978425741,0.0999815165997,0.451795548201,-1.17990243435
1981,0.665234565735,0.175514191389,-0.0655969232321,-0.236168026924,-0.884617388248,-2.11845111847,1.15712082386
695,0.101487308741,-0.445313662291,0.145396351814,0.313465535641,0.322913497686,0.672124266624,-0.776396691799
10398,-0.115769356489,-0.183884546161,-0.177587896585,1.25982248783,0.15173637867,0.714706659317,1.02744650841
5708,-0.0502400100231,-0.897397100925,-0.249400451779,-0.355460733175,0.807409226894,0.703490912914,-0.577969670296
1213,1.09583902359,1.50713586807,-5.87530517578,0.379198610783,-0.0190090313554,0.502699911594,0.153092205524
226,0.328725934029,-0.0796785950661,-0.0990239754319,-0.293887734413,-0.821046710014,0.166171938181,0.411803841591
6777,0.982799530029,0.729043841362,3.35518789291,1.73066115379,-0.143550604582,-0.580986320972,0.842648625374
2113,-0.700098097324,-0.227355092764,-0.305839598179,2.68175697327,-0.11051184684,0.524197995663,0.325467050076
3329,-0.724251806736,-4.83246231079,-5.29907512665,0.173232257366,0.175163865089,-7.17110204697,0.98092341423
1050,0.440513640642,-0.281841486692,0.150524228811,0.448183625937,0.0791048258543,-0.489787846804,3.15853524208
9491,0.835709869862,-0.231343448162,-0.679417133331,0.589464962482,0.663471162319,0.438391089439,0.654670894146
22926,0.416853398085,0.134065672755,-0.794097661972,0.593822836876,-0.536094248295,-2.55698871613,1.65394473076
5899,0.670321822166,0.33551260829,1.42806851864,-0.825695157051,0.307623356581,-0.817257583141,0.693034172058
5467,-0.53237503767,-1.0545758009,1.17725670338,3.18504166603,-0.957777142525,3.34735679626,-0.828460454941
6774,-0.801625847816,0.21265783906,0.401810467243,-0.970501184464,-0.433056741953,2.17238163948,0.115051299334
1788,-0.24234688282,-0.48708319664,-0.259331047535,0.817404270172,0.293115258217,-0.124450623989,2.14303016663
5921,6.78380727768,-1.09398210049,0.550268113613,0.311249315739,0.146077185869,-0.858709692955,0.700262069702
5721,0.278959304094,-0.489947527647,0.301244795322,0.447634369135,-0.363306611776,0.928288519382,-0.257777988911
2263,0.538324356079,-0.940857887268,0.741535067558,0.694571971893,-0.150283485651,0.708718538284,0.23753875494
808,0.130741611123,3.04273033142,-0.191161170602,-0.386035293341,-0.556579887867,0.0830752849579,-0.0774068534374
30001,0.662816405296,0.506920099258,1.08719372749,1.69279718399,-0.0796940326691,-1.08174943924,0.542780995369
348,1.11906313896,0.0451079159975,1.34693336487,-0.845636069775,0.337288975716,-0.527618527412,-0.312559455633
30849,0.578871130943,0.493765562773,-0.656113982201,-1.95179414749,0.260889858007,-0.206940084696,0.983204007149
1454,-0.401098102331,5.40784168243,-1.23784613609,-0.622181534767,1.06784391403,-1.51228523254,0.11536321044
6500,-1.52063417435,0.128161370754,-0.334312349558,-0.535725533962,-0.596342742443,-0.927591621876,-0.23751167953
5627,0.335123181343,-0.801003873348,4.63088464737,-0.739876151085,-0.50631326437,0.475947856903,0.0808619186282
5715,0.719149947166,-0.805894732475,1.31888437271,-2.56320953369,-0.182085111737,0.403545796871,0.493890106678
4791,0.221733227372,0.0726828128099,2.81288170815,-0.382958054543,0.292270421982,-1.13941192627,-0.213223561645
56924,0.755971550941,-1.60153317451,0.969176292419,-0.213538393378,-0.296610832214,2.23078894615,1.1826325655
2690,1.05383598804,1.1800096035,-1.33239245415,0.0803318619728,0.807025492191,0.212639719248,-1.19374072552
1019,0.0693241208792,0.0863410010934,0.406557679176,0.232982128859,1.29690742493,-1.17630577087,-3.2703974247
51422,0.628299415112,4.44057321548,1.23669481277,0.305381625891,0.207260802388,0.220390945673,0.271363794804
5788,0.27286568284,0.556972146034,-1.97017478943,0.764107704163,0.646419584751,0.743920385838,1.0831091404
6709,-0.00267444550991,0.880496740341,-0.492456763983,0.604155540466,0.433111608028,-6.95528125763,0.481402337551
1277,-0.388832598925,-1.32080674171,-0.986046552658,1.73822414875,-5.97664308548,-0.376350790262,2.36861276627
