rid,CPC008_A375_6H:BRD-K14324645-001-04-6:10,CPC008_A375_24H:BRD-K14324645-001-04-6:10,CPC008_A549_6H:BRD-K14324645-001-04-6:10,CPC008_HCC515_6H:BRD-K14324645-001-04-6:10,CPC008_HEPG2_6H:BRD-K14324645-001-04-6:10,CPC008_HT29_6H:BRD-K14324645-001-04-6:10,CPC008_MCF7_6H:BRD-K14324645-001-04-6:10,CPC008_MCF7_24H:BRD-K14324645-001-04-6:10,CPC008_PC3_6H:BRD-K14324645-001-04-6:10,CPC008_PC3_24H:BRD-K14324645-001-04-6:10,CPC008_VCAP_6H:BRD-K14324645-001-04-6:10,CPC008_VCAP_24H:BRD-K14324645-001-04-6:10,CPC020_A375_6H:BRD-K14324645-001-01-2:10,CPC020_A549_6H:BRD-K14324645-001-01-2:10,CPC020_HA1E_6H:BRD-K14324645-001-01-2:10,CPC020_HCC515_6H:BRD-K14324645-001-01-2:10,CPC020_HT29_6H:BRD-K14324645-001-01-2:10,CPC020_MCF7_6H:BRD-K14324645-001-01-2:10,CPC020_MCF7_24H:BRD-K14324645-001-01-2:10,CPC020_PC3_6H:BRD-K14324645-001-01-2:10,CPC020_PC3_24H:BRD-K14324645-001-01-2:10,CPC020_VCAP_6H:BRD-K14324645-001-01-2:10,CPC020_VCAP_24H:BRD-K14324645-001-01-2:10
5054,-0.148132413626,-0.91345000267,-0.604564070702,-0.20737221837,0.0560447759926,0.398382604122,1.32118999958,0.32104998827,-0.6692507267,-2.18797159195,1.80731725693,0.637325167656,0.627320051193,-0.543449997902,-0.373333513737,-0.200400009751,1.47452378273,0.461839914322,0.348475903273,0.398877471685,0.0153138153255,-0.219977095723,0.624641358852
3108,0.777633905411,0.702550053596,0.165622487664,-0.0849105715752,-0.341603934765,0.263974130154,1.32108640671,-0.284600019455,0.275670707226,0.123232752085,0.712515830994,0.530131399632,-0.270060002804,0.138199999928,1.06441748142,-0.400600016117,-0.0144438520074,-1.19803071022,-0.302977561951,-0.422266513109,-0.0849854946136,-0.843693733215,-0.619037032127
1950,0.188539981842,-0.972149968147,0.894266426563,-0.188504591584,-1.37854409218,-0.0403904989362,0.368268847466,-0.170800000429,1.67206072807,-1.51699304581,1.19442462921,-0.195194274187,0.268319964409,2.21515011787,-0.558715462685,-1.00874996185,0.329611241817,0.619722425938,0.0609289482236,1.32782161236,1.64797949791,-0.52122348547,0.765231251717
351,0.201586931944,-1.23635005951,-0.127764075994,0.0175927877426,-0.229016184807,0.636363625526,-0.429807692766,-0.0886499881744,0.562281906605,-2.11874127388,-0.458990544081,-0.782860517502,-0.135220021009,1.31830000877,0.631349802017,-1.71159994602,0.0737816691399,-0.0934162586927,-0.978480100632,-0.188339561224,-1.07451236248,-0.377635955811,0.207243770361
4846,0.582996308804,-0.222100019455,-0.152836322784,1.16836762428,-0.251385778189,1.80371451378,1.05580103397,-0.00540000200272,0.12904420495,-0.192297488451,0.320259422064,-0.0204249843955,0.679620027542,-0.0899000018835,0.467105209827,0.186250001192,-0.13876914978,-0.180540978909,-0.130331724882,1.38191711903,0.465023964643,-0.100162729621,1.26130259037
1452,-1.2691732645,1.28205001354,-0.0932232439518,0.0834491252899,-0.187273055315,0.85261464119,-0.816096961498,-0.421050012112,0.0505335964262,0.722705900669,0.376672625542,-0.027835464105,-0.342440009117,0.490399986506,-0.942077040672,-0.296100020409,-0.432454705238,0.371528506279,-0.290085315704,0.523706436157,-0.387923061848,0.0828809589148,-0.701705813408
4776,-0.118844553828,-1.21959996223,0.574381768703,-0.894221782684,-0.423869103193,-0.402209103107,-0.822885096073,-0.335250020027,1.20419287682,-0.0485633574426,0.942974448204,-0.940997958183,0.0468999966979,0.40879997611,0.0571802854538,-0.839100003242,-0.0401254817843,-0.32107681036,0.747918963432,0.259545713663,0.213437199593,-1.02386403084,0.513136446476
6908,-0.492027759552,1.777099967,-0.0159728378057,-0.0983933806419,-0.0665528923273,0.136875912547,-0.927259922028,0.790799975395,-0.203839540482,2.64381933212,-0.604102015495,0.900406181812,-0.182999998331,-1.51660001278,-0.674301207066,-0.152649998665,-0.257615208626,-0.318859875202,0.153692215681,-0.443583458662,-0.0889677256346,-0.226082384586,0.0576553381979
672,0.0110975876451,0.901700019836,-0.336376130581,0.673674106598,0.322723478079,-1.03750944138,0.526976585388,0.0992999970913,1.39069986343,1.20397520065,-0.64526116848,0.489486396313,0.899480044842,-1.61800003052,-1.01540672779,0.525499999523,-1.52534735203,0.429614305496,-0.479372322559,-0.0875239148736,0.21361143887,0.546510696411,-0.142348021269
5710,-1.73096013069,0.365700006485,-0.402270793915,0.0799421221018,0.474561333656,0.909518957138,-1.07481229305,0.0587499961257,-0.379408597946,0.781882286072,-0.766985356808,-0.323503911495,0.130759984255,-0.996649980545,0.0852336883545,0.531800031662,-1.0026910305,0.129797786474,0.421157300472,-0.43577259779,-0.956119120121,-0.168243020773,0.331308662891
2115,0.0371948555112,-0.8125,-0.0951181203127,0.636302471161,-0.0418072342873,-0.698728322983,-0.621820449829,-0.739050030708,0.417378664017,-1.51243364811,0.485593616962,-0.303776293993,0.0870800167322,-0.323750019073,0.691547513008,0.451300024986,0.0229465179145,-5.42800855637,-0.707296609879,-0.731593906879,-0.620394527912,-0.465677559376,-0.282487630844
7015,-0.835864782333,-0.414350003004,0.0683448538184,-0.606959819794,-0.324533164501,-0.128144413233,-0.0491033196449,-0.315600007772,1.00045716763,1.03613173962,1.3130068779,-1.30276370049,0.843480050564,1.19659996033,0.70408642292,-1.15065002441,-0.119250386953,0.3836812675,1.14473044872,0.457365900278,0.915985107422,-0.113291472197,0.614261090755
8726,0.579790890217,0.271049976349,0.251237899065,0.922724366188,0.842415094376,-0.535730838776,0.494646936655,0.572099983692,-0.182978451252,-3.47230935097,-0.0860518440604,1.34369921684,0.458359986544,-1.35095000267,-0.0265340730548,0.644500017166,-0.303048282862,0.380053430796,-0.437290489674,0.135165676475,-0.267109513283,0.267163276672,-1.02017974854
2185,-0.634584367275,-1.09039998055,-0.081801764667,-0.998969197273,-0.690376639366,-1.09682106972,-0.0477810949087,-0.816249966621,1.3894559145,0.852321028709,0.0290656685829,-0.737089395523,0.213160023093,1.3179500103,-0.0891025364399,-0.868350028992,0.359013676643,-0.396509796381,0.52520775795,0.491740316153,0.239502385259,-0.613826394081,0.530604839325
3315,-0.33238324523,0.423449993134,-0.336116492748,-0.262696444988,-0.316431224346,0.730889439583,-0.212593019009,-0.400050014257,-0.00609530182555,-0.697140693665,0.943308413029,0.254716873169,0.0993800014257,-1.22514998913,-0.722245514393,-0.153850004077,-0.221147984266,-0.555113852024,0.32025501132,-0.666496038437,-0.475508391857,-0.382255643606,1.97919154167
5289,0.149978071451,0.587149977684,0.6291629076,-0.218258082867,-0.438203960657,-0.734951257706,-0.00482410937548,-0.106399998069,1.19409322739,0.942100524902,-0.246285155416,0.00675627589226,-0.22267998755,-0.454450011253,-0.172823578119,-0.855750024319,-0.436852872372,-0.230359211564,-1.19210612774,-0.134660035372,0.704677760601,0.0537941083312,0.851035237312
868,-0.474292874336,-3.4865500927,1.95983839035,-0.503081083298,1.40020501614,-0.837432980537,0.395360916853,-0.647650003433,0.618114233017,1.22036230564,0.947170615196,-0.914604902267,0.0591199845076,-0.417100012302,-0.334183812141,-0.498450011015,-0.601254343987,-0.0896733552217,0.137812584639,-0.265140295029,0.934307813644,0.433742642403,0.317024320364
1677,-0.307833015919,-0.982949972153,1.23923170567,-0.489923000336,-0.482952058315,-0.52714407444,-0.159821346402,-0.586749970913,0.870132803917,-2.9264626503,0.785104632378,-0.604424536228,-0.030960008502,1.66639995575,-0.568676888943,-0.360949993134,0.890914976597,0.610896468163,0.00225050747395,0.513314187527,0.574342489243,0.436974495649,-0.0472886562347
7043,-1.12225067616,-0.220399990678,-0.428426682949,-1.21265614033,6.42928552628,-0.922008156776,-1.44900965691,-0.656350016594,1.35319602489,0.240105196834,0.027019187808,-1.3917658329,0.230160042644,1.08480000496,0.477040320635,-0.0104499980807,-0.332213461399,-0.856531560421,-0.244783595204,-0.749277591705,0.592576503754,-0.142866253853,-0.106410443783
5613,-0.701186597347,-1.17830002308,0.00964839756489,-0.607945859432,-0.87212896347,-1.03647518158,0.492942154408,-0.291750013828,1.11881303787,-1.55758833885,0.718997061253,-1.42376792431,-0.258760005236,1.07589995861,-0.0905236527324,-1.02384996414,0.758352816105,-0.106256514788,0.123158171773,0.950106143951,0.224507331848,-1.0098388195,-0.082360163331
595,0.273839056492,3.27419996262,-0.889277935028,-0.373670399189,0.153994873166,0.71353572607,-0.475004166365,-0.405849993229,-0.12534609437,0.618674993515,-0.693302631378,0.891525387764,-0.0352799892426,-1.05115008354,0.0169894993305,0.669600009918,-0.413308173418,0.658248305321,-0.682309031487,0.0769826173782,-0.20673546195,-0.108279950917,-0.471787631512
4793,0.0681853145361,0.259900003672,-0.568603873253,-0.27456137538,-0.923674881458,1.91234397888,0.148290857673,-0.295300006866,0.491505175829,2.43837475777,-0.0726977884769,0.697604417801,0.162239998579,-1.07455003262,0.181442260742,-0.524900019169,-0.444298237562,-0.316827267408,0.293626606464,-0.267047554255,0.293811559677,-0.222021341324,-0.0364257544279
2736,-0.629355430603,4.19015026093,-0.255832970142,-0.370160073042,-0.473127126694,-0.972740292549,1.02990460396,-0.530799984932,1.58534908295,1.60587263107,0.76751691103,-0.809944152832,0.863000035286,0.246300011873,0.95059967041,0.021899998188,-0.276661127806,0.338316380978,0.16945207119,0.13610586524,0.396228015423,0.058106649667,0.786917209625
5290,0.513987362385,-0.790950000286,0.624922275543,0.304797798395,0.0313791781664,-0.553796470165,0.320487588644,-0.739799976349,1.32276010513,0.191653326154,0.758270204067,-0.904887020588,-0.163940042257,1.31175005436,0.00914089754224,-0.726700007915,0.858070611954,-0.318935781717,2.91288018227,0.297202765942,-0.0138637125492,-0.667850255966,1.24013996124
6194,0.000411293731304,0.0,-0.0148396734148,-0.0551769211888,1.61746621132,-0.364256054163,-0.336217939854,-0.942900002003,-0.431456565857,0.317989200354,-1.2338309288,-0.39931628108,-0.0507999993861,0.00065000000177,0.000217603665078,0.0,0.267024815083,-0.44566321373,0.1724973768,-0.207932248712,-1.27824723721,0.000183697324246,-0.00159673485905
1676,-1.01922345161,-0.134249985218,-0.361401438713,-0.906538367271,-0.695308148861,-1.01645278931,-0.245859056711,-0.29469999671,1.40561342239,-1.42488598824,1.00864422321,-1.41115880013,0.45860004425,0.969200015068,0.223303720355,-0.25284999609,-0.0754969716072,-0.0757490098476,0.335213899612,0.0169116500765,0.761893868446,-0.365426063538,0.28119790554
23512,0.471723049879,0.873950004578,0.342949390411,0.383361011744,0.126126259565,0.299692422152,-0.132272914052,0.28180000186,0.00998508930206,-0.433921009302,-0.725510835648,1.22641146183,-0.876900017262,-0.768399953842,-2.09029579163,0.910500049591,-0.730860173702,-0.463920652866,-1.54525768757,-1.13489663601,-0.189210355282,0.238933593035,-0.518544375896
148022,-0.301213353872,2.02865004539,-0.154795274138,-0.634008169174,4.82112216949,-0.768444418907,-0.150809526443,-0.25569999218,-0.118095368147,2.28635621071,-0.635406374931,0.188995957375,-0.155579984188,-1.35874998569,-0.251135230064,-0.012800000608,-0.712115228176,-0.116638109088,0.0574131123722,-0.56206870079,0.257095128298,-0.746699094772,-1.01629424095
1906,-0.424863755703,-0.610900044441,0.339932411909,-0.610126912594,-0.857272267342,-0.976637721062,-1.11508011818,-0.340250015259,0.673033952713,-1.15401339531,0.242633536458,-1.88083171844,-0.175200000405,0.796100020409,-0.605836033821,-0.794300019741,-0.566561102867,-0.424317866564,-0.0802598670125,0.361686378717,1.05447745323,-0.641303300858,0.336179226637
8878,-0.420796602964,1.05260002613,-1.22669887543,-0.0641487836838,0.590507566929,0.651002466679,-1.63388490677,-0.358600020409,-0.66671693325,0.728725850582,-1.5479798317,0.275892615318,-0.158820003271,-0.231350004673,-1.23744261265,-0.0603500008583,0.481006205082,-2.79575490952,-0.782934784889,-0.165307432413,0.297234296799,-0.251236855984,0.0358925387263
3091,-0.867573142052,-1.00650000572,-0.268658280373,0.15454185009,-0.633591413498,-0.747097373009,-0.797100841999,0.362450003624,-0.596486210823,-4.00162649155,0.0125921051949,-0.802180886269,-0.128720015287,0.325299978256,-0.701953172684,-0.353300005198,-0.0973373055458,0.73426669836,-1.03954005241,-0.41362169385,-1.52776050568,-0.532842099667,-0.130950212479
5743,0.180911064148,-0.106100000441,-0.184791386127,-0.476504981518,-1.21531116962,0.847267508507,-0.53075003624,-0.2350499928,-0.0560882240534,0.218067571521,1.15981304646,-0.384045600891,0.689920067787,-0.467450022697,0.415089309216,0.087650001049,-0.479470849037,-0.0747534632683,1.01487195492,-0.876166045666,-0.495363652706,-0.832651615143,0.798263311386
5321,0.237242370844,-1.92439997196,0.454529523849,-0.492990136147,-0.447867840528,-0.410329967737,0.193262502551,-0.325500011444,1.32616484165,-0.797157347202,0.293407678604,-1.92539739609,-1.98026013374,0.822250008583,-0.744134664536,-0.0606999844313,0.560439109802,0.0711196064949,0.42698559165,0.595062255859,0.539938807487,-0.703658998013,0.39475697279
4144,-0.257909864187,0.316950023174,0.171576321125,0.51545804739,0.420875430107,-0.247567921877,0.834640741348,-0.367100000381,0.794289290905,0.712594032288,-0.076305732131,-0.930993199348,0.207199990749,-1.84899997711,0.118045866489,-0.579600036144,-0.328495740891,0.763402223587,0.0546239688993,0.758330464363,-0.121198922396,0.0563421845436,-0.098299279809
1981,-0.149606794119,0.821550011635,-0.645329236984,-0.427136540413,0.146129518747,0.795748710632,0.337043106556,-0.861899971962,0.617744088173,1.43100368977,1.15722882748,0.950220704079,0.0147400051355,-0.226949989796,0.782218813896,0.1018999964,0.504989624023,-0.912962496281,0.802107989788,1.09802305698,-0.295491635799,-0.331419080496,-0.480686306953
695,0.038490947336,-0.3736500144,-0.495724022388,0.434423565865,-0.661115348339,-0.0295080244541,-0.486803889275,-0.157449990511,0.0910218060017,-0.054325543344,-0.578376710415,-0.305898725986,-0.170780003071,-0.447899997234,0.143248140812,-0.183899998665,-0.520683169365,-0.017639964819,-0.0789125859737,0.238433718681,4.24938774109,-0.256178945303,-0.410620957613
10398,-1.07409381866,-0.321999996901,0.247267231345,-0.474518626928,-0.668688297272,-0.759727239609,-0.24779394269,-0.516900002956,0.514465451241,0.148514941335,0.018414651975,-1.19774961472,1.62628006935,2.55174994469,0.168261602521,-0.499599963427,0.580481946468,0.250571012497,0.245019003749,-0.483842879534,0.568090438843,0.204937875271,0.263318955898
5708,0.294157058001,-0.596150040627,-0.027382126078,0.090467363596,-0.56414103508,0.144958078861,-0.0449588298798,-0.0160000026226,0.247497022152,2.37730622292,0.889497995377,-1.45365560055,0.157180011272,-0.363550007343,-0.0916931480169,1.02840006351,0.30326628685,-0.263049006462,-0.68448638916,0.746401429176,0.099388025701,-0.217745035887,-0.413646668196
1213,0.308499574661,1.13669991493,-1.99893200397,0.443363249302,-0.00723910331726,0.661301136017,-1.01836502552,0.0880500003695,-0.924831748009,-1.28979289532,-0.517576098442,0.946049332619,0.356159985065,-1.27500009537,-0.000232271850109,-0.291199982166,-0.557979166508,-0.0104110017419,-0.14125624299,-0.356578111649,-0.516449987888,0.374877214432,-0.495347261429
226,3.45927786827,1.34829998016,-0.0966371074319,0.808867096901,0.428099989891,0.83437871933,-0.658076345921,-0.124349996448,-0.376425087452,1.20854711533,-0.308376222849,0.0369667075574,0.332880020142,-4.57684993744,0.142239019275,0.053499981761,-0.597630620003,0.0178156848997,-3.69584131241,-1.13345587254,-0.366057991982,0.000816194806248,-1.23205053806
6777,-1.10484600067,-1.4279999733,-0.48022416234,0.0774657875299,0.378360539675,0.0706694573164,-0.390252649784,0.170249998569,1.27182281017,0.633798480034,-0.159103259444,0.629943132401,0.135500013828,-0.485399961472,-0.352024972439,-0.332650005817,0.428781986237,-0.928155779839,0.720926761627,-0.970784723759,0.629825890064,0.431836664677,0.608708620071
2113,-0.374707400799,-0.058199994266,0.223563954234,-1.40150225163,-0.539014041424,-1.52420532703,-0.723779559135,-0.680750012398,-0.146307393909,-0.0439541786909,0.145215660334,-0.779274404049,-0.493039995432,1.7990500927,-0.708176016808,-0.619449973106,-0.122520059347,-0.12406847626,0.429456681013,-0.0184431523085,-0.0865665078163,-0.235572963953,-0.165252864361
3329,-0.00967511534691,1.06975007057,-0.412637174129,-0.16750857234,-0.167946308851,0.134512379766,-0.297853082418,-0.276849985123,-0.422696202993,0.0501974821091,-0.0116109699011,0.263390004635,-0.0347400046885,-0.633249998093,-0.0549705252051,-0.205700010061,-0.255394160748,-0.238565459847,0.687124490738,0.778482079506,-0.859113812447,0.770698487759,0.242763921618
1050,-1.79166066647,0.101849988103,-0.832594394684,0.526794910431,0.549402296543,0.856915771961,0.594636142254,-0.159549996257,-0.955868780613,2.25603222847,0.014154791832,1.38669121265,0.277779996395,-0.973299980164,-0.611587166786,-0.1426499933,0.0555509626865,0.0928775295615,0.33560064435,0.0962760671973,-0.427195638418,0.998376846313,-0.104008205235
9491,0.310637593269,-1.00604999065,0.044189080596,-0.57273286581,-0.653371572495,-0.265106827021,-0.161343932152,-0.356299996376,1.63927960396,0.774199843407,1.30976748466,-0.738719344139,-0.230619996786,0.919600009918,1.16357421875,-0.965149998665,0.509443163872,-0.248157531023,0.474499315023,-1.12544620037,0.792933404446,-0.905107736588,0.336588859558
22926,-0.645827829838,1.44519996643,-0.88059091568,-0.014643073082,0.0621202997863,-0.666371405125,-0.900482714176,-0.155349999666,0.200012952089,2.27674245834,0.0343868732452,-0.780946612358,-1.35240006447,-1.65120005608,0.58177447319,0.158749997616,-0.353193134069,0.405130058527,1.16063225269,-0.866238772869,-0.490944445133,0.113336667418,0.758583068848
5899,-0.193242833018,0.108950018883,-1.56277453899,1.37895274162,0.260267049074,-0.257130026817,-1.22380983829,-0.606149971485,0.441071093082,1.88170945644,0.81722599268,0.386777102947,0.275120019913,0.828500032425,-0.370201021433,-0.461999982595,0.522144675255,0.198739528656,0.566554546356,-0.971105098724,-0.267218798399,0.148498520255,0.420913517475
5467,-0.8246332407,0.0471499972045,-0.310801625252,-1.13600838184,-0.0351249724627,-0.493869066238,0.742349028587,-0.313549995422,0.256062477827,1.08001375198,0.800155103207,-0.465235680342,1.36129999161,0.171399995685,1.52915096283,-0.387000024319,-0.180068090558,-0.961586117744,0.643284678459,0.240038573742,1.216786623,-0.924358963966,-0.405591219664
6774,-0.420547962189,-0.407949984074,-0.73474240303,-0.312661826611,-0.252440690994,-0.183178335428,-1.58450174332,-0.465700000525,-0.159291863441,0.919888556004,0.127498492599,0.666679680347,0.111199989915,-0.763700008392,-0.138247549534,-0.133799999952,0.413237124681,-0.493193566799,-0.0208072233945,-0.00612361170352,-0.524219036102,-0.597590088844,-0.178394585848
1788,-1.01497864723,-1.01390004158,-0.894315004349,-0.783895254135,-0.387980401516,-0.633051335812,0.997686326504,-0.557700037956,1.49856972694,-0.639645814896,0.848601579666,-1.45120835304,-0.056020013988,1.05325007439,-0.0369897931814,-1.20254993439,0.371130108833,-0.311858952045,0.515387535095,0.551579356194,0.223829388618,-0.534585654736,0.197626918554
5921,0.335438251495,2.34984993935,-0.339521944523,2.30735397339,0.276266634464,-0.914073348045,-0.654861330986,0.301800012589,0.110753595829,0.832594811916,-1.05242145061,0.451016157866,-0.199860021472,-0.924750030041,-0.665298819542,0.475299984217,-0.709642410278,-0.568324565887,0.554273784161,-0.989023625851,-0.273398816586,0.339080989361,-0.202582836151
5721,-0.534183502197,0.255649983883,-1.12789905071,-0.229467883706,0.232679396868,0.600326657295,0.839772582054,-0.872650027275,-0.292424350977,-0.0420444309711,-0.432953327894,0.731932163239,-0.282620042562,-0.163599997759,-0.74352824688,-0.870799958706,-2.27540111542,-0.614959716797,-0.130434155464,1.20540881157,-0.0310457199812,0.0786496773362,-0.331562519073
2263,0.241100415587,-0.643800020218,0.464068859816,-0.497727453709,-0.520924925804,0.165057450533,-0.443514376879,0.0936999991536,1.16657030582,0.1951803267,1.00237047672,-1.33682751656,-0.0769600048661,1.22885000706,-0.404303371906,-1.15175008774,0.201223313808,-0.250877887011,0.356326699257,0.598672032356,0.997263908386,-0.73729467392,0.712331533432
808,0.750230848789,-0.74715000391,0.0684263259172,-0.579087853432,-0.745075583458,0.820029735565,0.59394544363,0.149400010705,1.12198925018,0.0906970053911,1.32029867172,-0.426080882549,0.232239976525,0.30505001545,-0.229496061802,-0.387800008059,0.399309068918,0.536156535149,0.657316625118,0.0946180447936,0.322008579969,-0.751757144928,0.531524837017
30001,-0.0340515635908,0.12319996953,-0.614581525326,-0.114970758557,-0.320497870445,1.25847291946,0.377691060305,-0.0423500090837,-0.36008104682,1.26797580719,0.21294490993,0.620076239109,0.511839985847,-0.138450011611,0.0840940773487,0.841600000858,-0.258264660835,-1.22187316418,3.02803397179,-0.444725632668,-0.00770208239555,-0.26627483964,-0.711336195469
348,-0.0793806090951,-1.7281999588,0.363231956959,1.1546766758,-0.67783010006,-0.275933921337,-0.0734428837895,-0.683799982071,1.27913832664,-0.012545616366,0.756435275078,-0.225791931152,0.0331399925053,0.918099999428,0.175643652678,-0.18259999156,0.174049839377,-0.099180303514,-0.324259787798,-0.435525298119,0.616086363792,-0.129127860069,0.240486800671
30849,-0.470543175936,1.87119996548,0.230667933822,0.660778403282,0.00744283571839,1.50950050354,-0.453732401133,0.531100034714,0.0499032139778,2.17994642258,-0.618917942047,0.295285373926,0.0866999998689,-0.0766000002623,-0.382582247257,0.414250016212,-0.783289253712,-0.206051707268,0.21624161303,-0.322162657976,0.12716729939,-0.0278327986598,0.190638870001
1454,0.88263130188,0.422699987888,0.416904628277,-0.486837029457,-0.119024425745,-2.05354881287,-0.618605017662,-1.10985004902,0.0957068577409,2.17909955978,0.44839194417,-0.332702934742,0.175699979067,-0.345899999142,0.0115385577083,0.810549974442,-0.148473486304,0.725177049637,0.346622794867,1.4855209589,0.323207765818,0.572481453419,0.116453483701
6500,0.0721078962088,0.635650038719,-0.804566383362,0.242749989033,0.546813488007,-0.65854883194,-1.81218647957,0.588750004768,-0.849859952927,-0.901197314262,-0.948935866356,1.61109101772,0.419239968061,-1.66205000877,-0.398037672043,0.63789999485,-0.734080016613,-0.534369945526,-0.89580732584,-1.40458130836,-0.323417782784,0.265497148037,-0.222638100386
5627,0.0978996902704,1.11744999886,-0.634182274342,0.695286273956,0.39832431078,0.356094181538,-0.529127776623,1.22514998913,-0.167998328805,-0.251582205296,-0.600200295448,2.49814581871,0.255540013313,-0.563250005245,-0.912095248699,0.174150004983,-0.973581552505,-0.620905160904,0.543261826038,0.123682878911,-0.292630702257,-0.197650998831,-0.391764134169
