rid,DOS029_VCAP_24H:BRD-K90734091-001-01-8:5.13,DOS033_A375_24H:BRD-K90734091-001-01-8:5.13,DOS033_A549_24H:BRD-K90734091-001-01-8:5.13,DOS033_HT29_24H:BRD-K90734091-001-01-8:5.13,DOS033_MCF7_24H:BRD-K90734091-001-01-8:5.13,DOS033_PC3_24H:BRD-K90734091-001-01-8:5.13,DOSBIO001_A375_24H:BRD-K90734091:10.2635,DOSBIO001_A549_24H:BRD-K90734091:10.2635,DOSBIO001_HT29_24H:BRD-K90734091:10.2635,DOSBIO001_MCF7_24H:BRD-K90734091:10.2635,DOSBIO001_PC3_24H:BRD-K90734091:10.2635,DOSBIO001_NEU_24H:BRD-K90734091:10.2635,DOSBIO001_NPC_24H:BRD-K90734091:10.2635
2185,1.79990398884,0.333032310009,1.65295481682,1.84393954277,1.8939217329,-0.696280241013,-0.386911481619,-0.905974149704,0.912349939346,-0.897683739662,-1.07597136497,0.116999998689,-1.03610002995
3315,0.301446199417,-1.84411346912,-1.05888056755,-2.31465387344,-0.618213355541,-0.475623458624,-0.0733368396759,0.63458698988,-1.01853847504,-1.02399635315,-0.226744517684,0.040549993515,-0.321599990129
5289,0.543437600136,1.62160432339,0.876546084881,1.17116415501,0.789270043373,-0.602366387844,-0.361547589302,0.536991000175,-0.8129773736,-0.285043686628,-0.438067018986,-0.355549991131,0.607699990273
868,-0.126451268792,0.250734210014,-0.277625799179,0.136776536703,-0.482128083706,-1.20504450798,0.297295451164,0.540188074112,-0.471068531275,-0.394729614258,0.215731799603,0.13330000639,-1.17623341084
1677,1.31816375256,0.0862685889006,0.95016503334,0.297007530928,2.12596416473,-0.136284068227,0.0057929456234,-0.31394058466,-1.02050173283,-1.16180849075,-0.133388102055,-0.430999994278,-0.436933368444
7043,0.454880386591,-0.164550110698,0.203687950969,0.245085299015,0.510034024715,-0.239181742072,-0.248282343149,-0.383217871189,0.164479732513,-0.56828391552,-0.365641593933,-0.206100001931,-0.64656662941
5613,1.38546943665,0.163826689124,0.52098941803,1.16989183426,0.2668620646,-0.0173043906689,4.99495887756,-1.15945219994,1.79992985725,-1.05899751186,-1.49794793129,-0.645250022411,-0.874833405018
595,0.297852307558,-0.301349550486,-0.362991392612,0.0131888389587,-0.42035472393,0.00939512811601,-0.0440357774496,1.36388599873,3.6544137001,0.0429786890745,0.583260715008,0.115850001574,-0.147633314133
4793,0.319027513266,-0.169570282102,0.159809008241,-0.825329184532,-0.675864577293,-0.0986761897802,-0.313952922821,0.336441904306,-1.61998271942,-0.134983241558,0.625183105469,-0.817549943924,0.164400011301
2736,1.08532762527,-0.713927090168,0.971424102783,1.39164578915,0.098416686058,-0.187609449029,0.296375453472,-0.0107247531414,0.825258612633,-0.890594124794,-0.638361573219,-0.713599979877,-0.0119000077248
5290,1.40408968925,0.953918337822,0.946013569832,0.110808044672,2.07592391968,0.348664283752,0.700002610683,-1.02560043335,1.84387779236,-0.285140872002,-0.350424259901,-1.82249999046,-0.531066656113
6194,-0.586389780045,-0.00792863406241,-0.0715260282159,-0.171371534467,0.0,0.0671681240201,0.229222938418,0.320101171732,-0.544932484627,-0.684241056442,0.315457850695,0.455099999905,1.27066671848
1676,1.46000659466,-0.623971760273,1.54147279263,0.289642989635,-0.0911617651582,0.28288847208,-0.0644071474671,0.425102978945,1.04336428642,-1.7546005249,-0.958685159683,-0.490149974823,-1.15793335438
23512,0.272380977869,-0.117909058928,-1.39134168625,-0.0949424207211,0.85697811842,0.612409710884,0.631087839603,0.463995933533,-0.324488461018,-1.1939920187,-0.603643000126,0.280799984932,0.715933382511
148022,-1.14362549782,-1.2419989109,1.26674711704,-1.0057309866,-0.940185189247,-0.926850914955,-0.497606754303,0.730150699615,-0.480374932289,-0.652748405933,-0.498519599438,-0.948150038719,0.853266716003
1906,0.0213480889797,-0.269883394241,-0.571153759956,0.388903915882,0.067294202745,0.0675681233406,-0.257023721933,-0.139052033424,0.952608704567,-1.65469634533,-1.04800510406,-0.0818499922752,-0.178033336997
8878,-0.725425004959,0.0552902668715,0.441810041666,-0.53919929266,0.696601510048,0.38466823101,-0.0387487635016,0.56795156002,-1.36202931404,0.137118682265,-0.719717621803,0.639349937439,0.0823666453362
3091,0.245871603489,0.529675364494,-0.0533623471856,-0.280220508575,-0.0937471687794,-0.400938808918,-0.106076590717,-1.00606417656,0.349109560251,-0.66501635313,0.638246953487,0.820950031281,-1.14250004292
5743,0.499854654074,-0.209036707878,0.150860011578,0.834371566772,1.38700652122,-0.7331635952,0.626022577286,0.915556788445,-1.48357987404,0.174568817019,0.0982585847378,0.404449999332,-0.300466686487
5321,1.29415416718,-0.442310929298,-0.45059043169,-1.23882758617,-0.149898767471,-0.219002604485,0.0378399044275,-0.957486391068,2.80131912231,-1.07956123352,-0.315531164408,-2.13770008087,-0.98290002346
4144,-2.02097010612,0.811959505081,-0.43283188343,-0.839263856411,-0.459683537483,-0.733802139759,0.642618298531,0.40587335825,-0.264909654856,0.199905335903,0.580222547054,0.932200014591,0.269199997187
1981,0.0122999548912,0.258469223976,-2.90758442879,-0.632827222347,-1.53275573254,-0.0963917076588,-0.127040207386,-0.255827128887,-0.191539555788,1.24526715279,-0.0126724820584,-0.0803000032902,-0.160233318806
695,-0.573980689049,1.32445037365,5.37857961655,0.179601281881,2.10620331764,-0.829442620277,0.757270514965,0.2525626719,-0.179614320397,-0.206048637629,-0.390935391188,0.748350024223,0.332400023937
10398,1.14015686512,-0.275171130896,1.14913606644,1.20708703995,1.35341095924,-1.14536261559,0.109560839832,-0.373633921146,2.03258347511,-0.733876943588,-0.506780862808,-0.386000007391,0.00470000505447
5708,0.173826962709,5.53127336502,-1.12480723858,0.99430757761,1.89227235317,4.01232814789,-0.61943000555,-1.11192238331,0.863359451294,-0.437275260687,-0.291003137827,-0.949649989605,0.170300006866
1213,-1.12964987755,-0.832714438438,0.526233434677,-1.05835771561,-1.12977492809,-0.266118198633,-0.251986891031,0.499816447496,-1.85604166985,-0.139001131058,-0.0789884328842,0.158399984241,0.169133350253
226,-1.50631999969,-0.2447796911,-1.21568453312,0.164120689034,0.547174572945,0.122844561934,0.056511208415,0.945776283741,-1.68796181679,0.431822121143,-0.387260019779,0.198449999094,0.185966670513
6777,0.0964725986123,1.91611289978,-0.608442544937,-0.197266370058,-0.163266777992,-0.651609957218,-0.0160708576441,0.468726575375,-1.00998902321,0.0561329722404,-1.23163282871,-0.572200000286,0.175099983811
2113,1.22251152992,-0.472202956676,0.358601480722,0.21204829216,-0.288539588451,-0.876205801964,-0.539411008358,0.134440004826,1.75372135639,-0.391116499901,-0.192291989923,-0.044999986887,-0.638366699219
3329,-1.30468511581,-1.52922046185,-1.12870419025,-1.57121992111,0.269509226084,0.439046978951,-0.859029710293,0.514406919479,-1.40810739994,0.534941792488,0.494418561459,0.46819999814,-0.173533350229
1050,-1.14057803154,0.20447461307,0.492977231741,-1.30537867546,0.0193979330361,0.184190586209,-0.493758231401,0.561493337154,-0.748758792877,0.983147203922,1.08333158493,-0.0283499956131,-0.221200048923
9491,0.651444196701,0.438024580479,1.49215590954,0.904522657394,0.159901201725,-0.215449005365,-0.618563890457,-0.385071396828,-0.046840377152,-0.939638614655,-0.0689461529255,-0.249799996614,-0.518799960613
22926,-1.28516304493,-2.75099182129,0.120760798454,-0.434320688248,-6.11473274231,-1.31971979141,0.229539826512,0.564586043358,-1.19655132294,-0.0489652976394,0.583002030849,-0.307649999857,-0.540166676044
5899,0.454686194658,-0.932264506817,0.337336391211,-1.45843398571,-0.794580519199,-0.361307561398,-0.510936677456,0.518010437489,-2.51977539062,0.874882102013,0.373277902603,0.0799499973655,-0.229333341122
5467,-0.356462240219,0.251331478357,0.707452952862,0.235191568732,0.510671854019,0.0467164814472,-0.0535183623433,-0.156348794699,-0.557096898556,-1.07227635384,-0.394311964512,0.553499996662,0.57193338871
6774,-1.04880964756,1.00161004066,-1.13557863235,0.268554657698,-1.17843008041,0.19126328826,0.0965125411749,0.582392632961,-0.745965123177,-0.673976302147,0.355801045895,0.726300001144,-0.134499996901
1788,1.30066561699,0.0110724791884,1.08173120022,2.05924487114,0.409501612186,-0.0387211441994,-0.457519173622,-0.882556796074,1.33394145966,-1.52467107773,-1.82086467743,-0.235599994659,-1.07910001278
5921,-0.820516228676,1.02564001083,0.0242688655853,-0.521421074867,-0.963298141956,0.790580034256,-0.615336537361,0.380244016647,-3.32991814613,0.792544424534,-0.26326662302,-0.0716999992728,0.539533376694
5721,0.176694154739,0.332179367542,-1.97976362705,-0.564437329769,-1.02963614464,0.123446315527,0.355640232563,-0.30470007658,1.57283353806,0.736361145973,0.346624732018,0.922550022602,-0.175733327866
2263,1.83493232727,-0.114909052849,0.370753705502,-0.757541298866,-0.776754796505,-0.0748115479946,0.441134512424,-0.983157873154,0.313080579042,-1.75988554955,0.00801227986813,-0.0276499986649,-0.0494000017643
808,1.17695200443,0.329862266779,3.00466966629,1.46739172935,0.159588545561,1.18328523636,0.281862914562,-0.846588611603,0.0193592309952,-0.24330753088,-0.878846049309,-2.21679997444,-0.598366677761
30001,-1.89251482487,-0.238607868552,-0.578182339668,-0.386920124292,-0.859820902348,0.232374191284,-0.019145861268,0.530246019363,-1.29603528976,1.14708018303,0.112436115742,-1.1032999754,0.184833347797
348,-0.764438033104,0.219443202019,3.41942834854,1.67147171497,0.0401920080185,-0.24379388988,0.994853317738,0.982428789139,1.3769402504,-0.388833105564,-0.290446907282,-0.0776999890804,-0.345600008965
30849,-1.1200170517,-0.602996706963,0.389425307512,-0.071896135807,-2.64698600769,-0.380250573158,-0.563162565231,1.04322195053,-1.49372529984,0.0483082830906,0.716686844826,-0.852750003338,0.385166704655
1454,-0.375059574842,-0.416118323803,-1.6516828537,-0.174216866493,0.906110882759,-1.22788000107,-0.285974472761,-0.175594002008,0.194255828857,-0.718141853809,-0.457435250282,0.442149996758,-0.590966701508
6500,-1.45006084442,0.718750953674,-0.477113366127,-0.756258249283,0.877038419247,0.0578967928886,-0.395314693451,0.965328991413,-0.365567028522,0.146332770586,0.536805331707,0.425249993801,-0.675333380699
5627,-0.0936016738415,0.373296707869,0.0424810275435,-0.54677927494,1.33614134789,-0.121944457293,0.31066313386,0.8187687397,-1.22791934013,-0.556062877178,1.06028079987,0.188850000501,0.222100004554
5715,-0.870849847794,-0.343432754278,-0.361004054546,-0.32310372591,-0.347742795944,0.160350471735,-0.82595539093,0.953940629959,-0.460021197796,0.195250988007,0.203630417585,0.737850010395,0.0294666588306
4791,0.664899051189,-0.019790738821,0.615313589573,1.63783121109,0.284197241068,-0.700356066227,0.0792991518974,0.740042805672,1.15695416927,-0.502766013145,-0.91061270237,-0.857150018215,0.244766712189
56924,-0.944727659225,0.405389010906,0.250888764858,-0.263333976269,-0.824460268021,1.00006890297,-0.638542056084,0.0611169189215,0.282068252563,0.834874749184,0.612224042416,-0.935800015926,1.74993348122
2690,-0.0488184094429,9.1645450592,1.07361423969,0.734433472157,0.997604608536,-0.114216074347,0.718071997166,-0.31813248992,-0.350078672171,0.917509019375,0.370135694742,-0.781200051308,0.716533362865
1019,0.288448065519,-0.0423535257578,-1.39601588249,-0.0913726091385,1.73200619221,-0.492244303226,0.278100788593,0.421707510948,0.900676608086,0.80235683918,0.700444102287,0.313950002193,0.111633330584
51422,-0.190436407924,1.4627840519,1.15149819851,1.95059370995,-0.60969722271,-0.282672524452,-0.205677345395,0.563628852367,0.743620276451,0.657699525356,0.512376308441,0.2853500247,-0.407233327627
5788,0.0483767390251,0.223730280995,1.09687709808,1.21082520485,5.48748207092,-0.0952278375626,-0.237751632929,-0.384553790092,-0.277459293604,-0.177443042397,-0.113673195243,-0.487699985504,-0.994333386421
6709,-0.179282099009,-0.877711951733,-0.334583669901,-1.45271599293,-1.23885369301,0.293406486511,-0.129605412483,-0.162125647068,-0.0683201551437,-0.162283331156,-0.183745920658,-0.932200014591,0.345033347607
1277,-0.254931300879,0.812140166759,1.2616121769,0.4769551754,-1.82760560513,-0.227324515581,-0.600645840168,0.101303957403,0.908224105835,0.893127202988,2.92045664787,-0.446999967098,-0.143233329058
993,-0.350458413363,-0.192100763321,-0.13941450417,-0.133364856243,-0.112447157502,-1.83026313782,0.30328053236,-0.117001540959,-0.607246637344,0.294022828341,0.466372966766,0.646899938583,0.597333312035
7157,-0.101848766208,-0.570462465286,-0.942736148834,-0.651406407356,-0.71162956953,0.886443376541,0.569942295551,0.570195257664,-1.87818717957,0.503228783607,-0.40776348114,-0.180750012398,-0.250166684389
1958,0.208231419325,0.494019269943,1.82349658012,-0.326626390219,0.783224701881,-0.774821281433,1.19404780865,0.290657162666,-0.803159356117,0.428798079491,0.239903986454,-1.61664998531,0.0247000008821
4582,-0.165683984756,0.172555804253,-0.0427702739835,0.550337612629,-2.36393070221,-0.539341449738,0.1615537256,0.34964248538,0.366220653057,1.41620528698,-0.751506745815,-0.49019998312,-0.860933303833
9212,-0.528959512711,-1.03753745556,0.285746783018,0.670644521713,0.636326551437,-0.194228261709,-0.377835392952,0.420177131891,1.22928249836,-0.0268362462521,-0.205336272717,0.0157000422478,-0.470033317804
8440,0.403226703405,-1.14804875851,-1.37303507328,-0.531862735748,0.218725904822,-0.575165212154,0.0657154321671,0.451199114323,-0.0825379639864,0.665203332901,-0.487977981567,0.429549992085,-2.34960007668
6790,-1.73841679096,-0.547843933105,-0.989489555359,-0.0736830979586,0.726421117783,0.625718891621,-0.659749567509,1.04386103153,-2.35956048965,-0.065301142633,0.529208660126,0.306299984455,-0.30656671524
8851,-0.0871696174145,-0.123418912292,-0.0933636724949,0.154814809561,-0.421127051115,-0.939413607121,0.00955427996814,1.27014505863,-1.4827003479,-1.09593224525,-0.273316442966,0.272549986839,0.222899973392
2534,0.535232067108,-0.594923257828,1.77344381809,0.436696618795,-0.889524102211,-1.25128912926,-0.126008570194,-0.386998057365,0.0629213899374,-0.918526768684,-0.105726972222,0.509649991989,-0.83730006218
4893,0.82603597641,0.0344256013632,1.56491851807,2.02884864807,0.242309808731,1.18691205978,-1.19039022923,0.386637121439,-0.938859939575,-0.035987123847,-0.908995807171,0.0687499940395,-0.258799999952
665,0.070511624217,0.614569962025,-0.05738940835,-0.546547412872,0.382014781237,0.279729127884,-0.374000489712,0.729309201241,-0.938308238983,0.929414153099,0.627504825592,0.287850022316,-0.0492666661739
4313,4.53881454468,0.258483916521,1.59532213211,1.05984544754,-0.5156711936,-0.560822486877,-0.290883660316,-1.21626460552,1.68744635582,-0.864179193974,-0.563951015472,0.568899989128,0.279599994421
1022,0.143541306257,0.815373301506,0.0757357776165,-0.937659144402,0.329465329647,-0.664533853531,0.469519495964,-0.0160124003887,1.53110933304,1.17829036713,1.26829242706,0.122700035572,0.65016669035
5880,0.0177698731422,0.723051548004,1.25003576279,-0.0554389357567,-0.173768222332,-0.101993739605,0.294712543488,0.292157620192,0.252010762691,0.522364795208,-0.0987157151103,-0.65575003624,0.115166664124
3162,-0.632385134697,-0.184432581067,-1.03137564659,-0.798844754696,1.58203494549,0.105403572321,-1.18106925488,1.03223848343,-0.893843114376,-0.0613068640232,0.270651161671,-0.672150015831,-0.00293329358101
1282,0.176353469491,-0.0359967052937,-0.144444167614,1.41811442375,-1.46433484554,-0.494295716286,0.630487799644,-0.174208626151,2.44523096085,-0.669185638428,0.139049172401,1.44630002975,0.155766665936
3383,0.692419171333,-0.633538007736,1.14527273178,1.52165305614,0.974846363068,-0.461417794228,-0.898012518883,-1.24507474899,0.470251917839,-0.337291121483,-0.286292523146,-0.623049974442,0.775833368301
727,-0.04265204072,1.17212224007,-0.193225353956,0.745062351227,1.47026538849,-0.431446731091,0.0427470467985,0.985357940197,0.220527723432,-1.77475559711,-1.38043403625,0.164099991322,-0.280833363533
4792,-0.704128205776,-0.0346699543297,-0.464024543762,-0.229600459337,-0.179301291704,0.643009126186,-0.807633817196,0.433457672596,-1.66082417965,0.209353655577,-0.0889361798763,0.404599994421,0.247566699982
4794,0.617788374424,0.0752363428473,0.740928411484,1.02765989304,0.663720309734,-0.0969346985221,-0.478123545647,-1.49825119972,2.14366173744,-1.34081614017,-1.03777778149,-0.483749985695,0.0896666496992
902,0.417030990124,-0.174803167582,1.79479718208,1.84376573563,0.166219770908,0.565432012081,0.0263180267066,0.711321234703,-0.184507459402,-0.886702895164,0.51427257061,-0.270449995995,-0.158733338118
8091,-0.474215805531,-1.65083730221,0.497002512217,-0.290531277657,-0.586118757725,-0.0970326960087,-0.0163689702749,0.983449161053,0.00833129882812,-1.18552958965,0.532723009586,0.344150006771,-0.793166637421
3486,-0.364597678185,-0.879115104675,0.195616170764,0.612277686596,0.581333994865,0.04479560256,-1.04669749737,0.75454223156,0.928122520447,-0.768702030182,0.0627408325672,0.805900037289,1.0938000679
10818,-0.421882331371,-0.0310318134725,0.415618002415,0.794974923134,3.46769165993,-0.217196673155,0.0440864674747,-0.481384158134,0.0101766884327,-0.837770938873,-0.134860768914,-1.05914998055,-0.513000011444
3454,1.20328474045,0.270057797432,2.02255558968,1.88499403,0.375939816236,-0.378838449717,-0.0837940424681,-1.18560290337,2.70329427719,-0.84639942646,-1.37645542622,-0.733749985695,-0.372766673565
4282,0.436265230179,-0.21438999474,-1.07269275188,-0.109054386616,8.38366468088e-05,0.414285331964,0.0532377921045,-1.54992604256,-0.8045347929,-0.545412361622,-0.860007107258,0.7132999897,-0.0113666951656
1605,-1.2652438879,-1.06734788418,-0.526945054531,-1.61281847954,0.57628017664,-0.352709263563,-0.458056986332,0.865057468414,-1.11445808411,0.220905333757,0.0765816569328,0.57389998436,-0.417066693306
10644,-0.139726758003,-0.48568791151,0.0215970277786,-0.145788788795,2.05588269234,0.349208116531,0.340734094381,0.684243619442,-0.434495776892,0.48462164402,-1.04383254051,0.7853500247,-0.453700006008
2065,-1.31365013123,-0.857987165451,0.334850221872,-0.891973853111,0.186915040016,0.0998817533255,-0.0417173430324,-0.30363163352,-1.61450576782,3.07156157494,0.265143930912,-0.806499958038,-0.26563334465
8321,1.51095795631,1.1472671032,0.956430017948,0.134341061115,-0.0492146015167,-0.623829126358,0.541691839695,-1.02648866177,1.65424597263,-1.04132175446,-1.0917801857,-0.818000018597,0.635500073433
8503,0.0662315487862,0.00380074977875,2.2382273674,0.688647150993,0.209390595555,-0.39109608531,0.127202957869,-0.272721648216,-0.574574172497,-0.0386005491018,-0.56881159544,0.394449979067,0.260566681623
7027,0.294906497002,-1.91158294678,0.409409224987,-0.723844766617,-0.973882913589,-0.372704833746,0.200257331133,0.911623060703,-1.67164492607,0.590299785137,0.733701169491,0.0702999979258,-0.451200038195
6850,1.61424612999,0.903339207172,2.04509067535,0.736379504204,0.939475655556,0.418191671371,0.116154082119,-1.06771159172,1.00883483887,-0.57176887989,-0.593156158924,0.0617500022054,0.165033340454
1978,-0.613500833511,-1.45698237419,-1.4799156189,-1.36595547199,-0.940251588821,0.581114172935,0.333113342524,0.961852729321,-0.925142407417,-0.271398484707,-0.0462353602052,-0.16249999404,-0.723966658115
896,0.984572410583,0.687545180321,-0.959197282791,-0.0836568772793,-0.0187960863113,-0.269591838121,0.66945797205,0.281117230654,1.1319013834,1.209430933,0.679027676582,-0.949050009251,0.12966671586
5777,1.60404634476,0.47213280201,-0.361029446125,1.3453527689,-0.471848666668,-0.462019324303,0.642866969109,0.0908576622605,0.648392140865,0.690698623657,0.013826996088,-0.963599979877,0.190399974585
1846,0.504747986794,0.243310332298,-0.876577198505,-1.14718174934,0.0793287605047,-0.0952450633049,-0.311395555735,0.101283989847,0.894366621971,0.503249764442,-0.174502745271,0.775249958038,-0.127900004387
5925,-2.09982800484,-0.148176208138,1.4078400135,1.81335949898,-0.364360749722,-0.310065180063,0.462509781122,-0.754293262959,-1.39387130737,-1.82372319698,-1.22130787373,0.150500014424,-0.351733326912
142,-0.63477575779,0.547718942165,-1.2170214653,-0.663025617599,0.762829184532,-0.681440353394,-0.869970262051,0.17585362494,-0.85649985075,0.486384272575,0.0300967991352,0.432099968195,0.788000047207
1021,0.398163408041,-1.5502948761,-0.432799965143,-0.366228103638,0.897720932961,0.0933691561222,0.309482634068,0.49839040637,-0.119590997696,0.535276889801,-0.124933391809,-1.1684499979,-0.104299999774
5699,0.69918012619,0.61773955822,-0.0511043295264,1.71402823925,0.804815709591,0.244084000587,0.912764370441,-0.947860360146,-1.3943220377,-0.712752103806,-1.92436337471,-0.20710003376,-0.327966690063
8061,1.81978797913,-2.11189818382,-1.23824262619,-1.6194627285,-0.01808475703,-0.223592936993,-0.362092286348,-0.341641813517,-1.38176834583,0.0458981841803,0.459062695503,-1.08349990845,0.441899985075
1870,0.448474615812,0.817108571529,0.686281859875,1.04029023647,-0.455763727427,-0.591877043247,-1.13375306129,1.77964901924,0.100361645222,0.29044380784,0.791754066944,0.0192500054836,-0.567066669464
1398,-1.21129894257,-5.036901474,-0.610103785992,-0.605847656727,0.622400820255,0.487993776798,-0.0732820555568,-1.6259649992,-1.2758564949,0.281960397959,0.4825476408,0.106600016356,0.00753332674503
3312,0.113734222949,-0.654072105885,-3.29923462868,-0.141302362084,0.713436186314,0.251565843821,0.162283048034,0.639605641365,-0.985848426819,0.0853322073817,0.060923807323,0.159400016069,-0.173566639423
891,0.485751330853,-0.821516752243,0.677893817425,0.996396422386,-0.28942066431,0.44470012188,-0.0307843387127,-0.487570643425,0.469849407673,-0.632660329342,-0.278730154037,-0.763249993324,-0.122299998999
4775,1.14092183113,-0.315990269184,-0.736958801746,-0.192133739591,-0.0877809077501,0.178152993321,-0.602319419384,-0.769348263741,1.65423572063,2.39032149315,1.50199210644,-0.212199985981,-0.895766735077
